-16.64418,-12.987793,-16.66274,-14.252925,-12.468356,-13.897881,-9.224715,-14.666542,-16.246494,-9.38229,-14.50681,-11.920018,-12.581363,-9.07574,-16.372004,-20.466284,-15.915337,-10.4811945,-16.785847,-16.390657,-15.648945,-11.509588,-9.027943,-10.532774,-8.354109,-8.761309,-20.59574,-13.650487,-19.804699,-18.365398,-15.054077,-14.1060095,-16.031116,-15.311608,-15.035921,-15.284044,-16.713144,-11.757381,-13.743285,-9.470084,-12.537017,-11.758726,-14.457726,-16.929193,-15.422239,-11.382105,-11.332812,-10.63958,-13.718724,-8.686073,-16.11603,-9.771158,-20.605133,-13.041777,-8.64431,-12.956268,-16.689442,-10.552199,-9.275003,-13.20248,-10.613551,-8.489052,-12.290512,-9.224834,-10.042225,-6.382309,-7.5036983,-10.335989,-12.48168,-7.7740593,-12.966049,-8.810532,-9.18632,-10.628557,-11.130016,-8.222828,-11.778017,-15.030969,-10.074545,-10.524829,-9.048995,-11.559513,-9.754685,-11.184412,-12.947378,-11.993225,-9.1009865,-9.447855,-8.314396,-10.1545,-11.581436,-7.5232944,-10.603109,-9.480526,-10.291209,-9.418886,-8.842447,-7.811968,-9.544257,-8.483572,-10.690682,-11.100182,-10.011423,-10.538659,-11.304072,-9.919689
-14.835525,-16.203493,-13.937929,-16.921865,-16.441137,-15.638612,-16.66219,-16.275187,-17.982866,-11.933077,-13.056169,-19.997452,-25.144316,-13.326573,-21.602007,-20.083515,-17.07429,-14.678645,-13.565084,-16.199207,-17.193317,-18.89995,-17.123672,-12.15997,-11.733141,-14.1803,-12.894282,-15.844297,-17.48707,-18.038923,-12.780811,-18.914154,-14.277194,-11.887798,-20.672739,-21.225986,-14.278522,-23.389713,-17.249466,-20.924517,-15.222537,-12.910105,-11.174182,-25.029202,-15.303898,-15.823554,-16.204868,-13.46413,-15.13432,-23.607462,-9.984617,-15.670541,-11.689229,-20.783745,-12.602405,-22.095333,-16.83085,-16.761475,-19.274822,-18.641842,-10.978182,-18.058857,-17.762285,-16.91306,-18.186039,-12.195805,-11.847069,-18.707306,-17.770313,-18.39387,-15.148624,-12.6746235,-13.423687,-16.34193,-21.389458,-11.400609,-13.757691,-19.799017,-15.689953,-22.035595,-14.749112,-18.725561,-11.86446,-16.01704,-19.388935,-15.076609,-20.162807,-12.95546,-15.703477,-18.373146,-18.372143,-14.2767515,-17.521313,-29.274672,-16.899948,-15.423815,-13.103586,-14.547253,-18.524965,-21.45404,-17.888777,-19.91796,-23.182045,-14.863506,-14.648085,-15.763542
-16.440594,-14.718517,-14.687241,-17.415848,-15.769469,-14.695257,-19.590036,-11.2120285,-22.33963,-20.049656,-13.986349,-17.031456,-20.221172,-20.02113,-16.738596,-20.153727,-16.661177,-23.964716,-18.124,-13.133987,-16.108114,-21.703442,-18.88956,-14.63426,-17.644531,-18.730135,-16.339844,-21.08909,-19.12328,-20.545948,-20.489264,-20.98131,-14.223726,-16.22624,-16.968529,-22.43358,-22.156128,-19.837269,-22.894226,-22.23114,-19.490612,-7.8699017,-11.613601,-19.580336,-15.711993,-14.340056,-22.916433,-14.9769125,-16.462612,-17.180958,-13.5846405,-14.592498,-6.8912354,-18.304834,-14.40061,-22.115301,-16.660904,-17.918636,-17.297123,-29.024351,-14.861096,-18.4071,-14.590349,-13.497949,-14.914469,-11.525345,-15.398318,-23.15832,-16.735928,-18.32027,-13.882124,-13.588771,-16.463757,-11.680777,-18.700195,-18.651117,-13.089298,-26.91483,-22.32103,-20.966972,-19.551548,-19.306538,-16.150173,-17.592522,-19.107708,-16.877735,-17.295494,-14.292271,-10.877045,-13.311265,-14.921089,-18.305147,-13.335573,-18.357449,-19.840889,-16.06533,-15.292833,-16.503967,-13.907928,-22.323591,-19.818634,-17.416552,-21.8437,-12.601438,-13.010778,-11.5276375
-20.596489,-14.250226,-16.29866,-20.537653,-15.651005,-18.030222,-23.056957,-9.985865,-16.94042,-24.03728,-16.759743,-14.977639,-12.393076,-20.72002,-17.200924,-16.925667,-16.839603,-17.071127,-13.525244,-12.409903,-18.202103,-18.436512,-21.237013,-15.252306,-16.211624,-16.851307,-16.093872,-17.325775,-15.552527,-28.733913,-23.414074,-18.703875,-11.131101,-25.483612,-20.581625,-12.913039,-18.15995,-17.771318,-21.856306,-21.378622,-22.127022,-10.654204,-17.526752,-20.554379,-15.773106,-11.356706,-13.073023,-21.012655,-17.781178,-13.7707,-17.411783,-13.178774,-10.935124,-20.563328,-14.06591,-18.294853,-16.649784,-18.749512,-12.802101,-21.153585,-13.738228,-13.44132,-18.117975,-14.171318,-14.047069,-13.75671,-17.373322,-17.758017,-15.18003,-12.240639,-16.346012,-12.414636,-17.97522,-13.899396,-12.479505,-18.9304,-15.821306,-23.180393,-19.107798,-15.563761,-19.576172,-19.303478,-24.65537,-16.704416,-21.352379,-15.384836,-18.25139,-15.003205,-11.888487,-17.097847,-12.602135,-17.18927,-14.706993,-17.85378,-23.826212,-23.030903,-23.657848,-18.137367,-10.974453,-21.112103,-15.429363,-15.263422,-12.678552,-20.807337,-11.055263,-9.43136
-19.170622,-18.01166,-11.361681,-24.01098,-13.741613,-18.098139,-15.51594,-12.511224,-21.558784,-14.31094,-14.095645,-14.611969,-10.758095,-13.871446,-18.347752,-17.509048,-16.678291,-15.1556225,-15.189167,-14.419564,-20.955671,-15.888624,-18.215282,-13.368133,-11.764515,-19.411663,-15.33456,-16.26509,-14.520171,-25.364315,-16.408619,-14.426883,-8.71946,-28.202213,-26.378437,-14.161951,-15.3498535,-19.67045,-19.375181,-19.421904,-18.038305,-18.593983,-15.7990675,-15.775898,-15.690081,-14.026131,-13.925042,-15.229187,-16.473404,-12.491883,-18.693909,-16.05925,-12.265051,-20.991516,-15.533742,-19.641823,-20.062113,-15.377353,-10.058907,-16.368294,-11.586402,-18.222507,-15.662997,-14.057808,-17.437504,-10.320653,-14.995629,-17.847757,-12.784872,-14.797485,-19.779121,-13.449053,-16.22911,-24.042143,-15.985859,-21.104898,-15.120829,-17.347973,-13.929761,-10.405703,-13.157854,-17.781626,-12.539962,-20.105694,-17.8321,-12.443687,-17.805906,-21.00365,-15.211993,-19.917131,-9.454496,-15.229394,-18.082182,-18.119572,-20.417597,-17.204384,-25.412415,-12.405036,-15.502065,-21.909973,-12.385277,-12.556564,-8.995234,-20.288006,-10.7116165,-13.41581
-16.365133,-16.283178,-15.389302,-17.780973,-14.686103,-16.793911,-14.303968,-15.068285,-21.674133,-11.929329,-13.9295225,-14.7188225,-11.533594,-10.4409485,-17.072594,-16.091557,-19.025467,-13.548685,-17.664108,-11.285694,-22.356031,-21.401966,-11.356153,-15.823917,-10.957291,-18.097395,-16.013977,-14.047882,-20.969955,-24.509142,-16.865906,-14.36769,-11.595802,-19.119251,-22.061092,-15.682435,-19.06041,-20.212234,-15.873092,-18.321274,-11.303114,-18.56509,-13.832429,-17.66178,-14.926489,-21.698204,-12.876669,-14.720116,-13.485775,-14.014096,-19.944246,-11.412418,-12.277912,-11.342814,-19.092999,-15.621027,-16.70623,-17.97827,-11.894068,-18.07945,-12.934517,-14.2528105,-17.15689,-10.001702,-15.926593,-13.836559,-10.295241,-15.794377,-15.750621,-19.591421,-16.407242,-19.881758,-22.718132,-16.647861,-20.927048,-18.209194,-12.095528,-20.880703,-16.387741,-12.434248,-15.413962,-18.299967,-10.163416,-20.993017,-15.15579,-14.397271,-21.807352,-24.050638,-13.587325,-12.891593,-16.98304,-12.804287,-16.127571,-17.380596,-14.371002,-11.294394,-22.07832,-10.1058035,-16.00354,-20.750006,-18.985374,-11.962218,-11.136692,-19.749016,-10.565987,-17.843267
-16.31398,-12.626365,-28.801352,-17.17717,-16.386044,-18.172941,-14.281955,-17.360737,-18.276608,-17.639679,-11.0574665,-13.491095,-14.516667,-14.992426,-15.906719,-13.20772,-16.884954,-17.8241,-17.27325,-13.603504,-18.357246,-17.506754,-14.571509,-18.752323,-12.671288,-14.655148,-15.868956,-15.164711,-25.225723,-17.31155,-15.506478,-11.72203,-16.0738,-11.272169,-21.326855,-13.327149,-20.44429,-21.046515,-16.403128,-15.942422,-11.598547,-17.484285,-16.128723,-12.615427,-14.340734,-18.394148,-12.46258,-22.77451,-12.72349,-14.799219,-11.504065,-11.539187,-14.476627,-8.95396,-15.897297,-14.578615,-13.287994,-20.368237,-23.484478,-18.859142,-14.08847,-12.734467,-13.343861,-12.24493,-13.3623495,-11.488011,-11.614441,-18.002811,-24.951267,-22.751118,-17.708847,-18.84326,-15.043805,-17.122814,-13.192173,-15.310748,-15.398947,-14.405101,-13.682317,-16.005516,-17.652596,-16.724827,-16.151978,-17.763449,-17.429136,-20.462635,-20.764534,-14.224996,-20.403225,-11.275488,-20.746584,-15.552092,-18.324087,-12.434859,-15.166962,-14.75706,-23.272915,-11.619748,-19.430725,-16.055296,-17.669687,-16.373352,-18.281017,-18.305574,-17.880302,-17.562304
-19.63349,-13.707762,-26.608969,-16.053497,-20.633585,-16.706324,-15.851062,-16.577919,-16.379515,-17.348112,-13.407303,-11.627043,-12.010301,-13.844245,-16.872051,-17.766737,-15.52828,-14.649425,-20.069801,-12.840601,-18.213108,-13.025689,-17.15699,-14.6087265,-21.01022,-17.673838,-24.498606,-13.866407,-22.922806,-13.247045,-15.448718,-18.246775,-19.79073,-17.131721,-20.713634,-11.431579,-17.102732,-18.653965,-13.299,-18.432312,-18.116064,-12.909497,-20.889874,-12.349272,-10.920523,-19.841644,-17.881817,-18.970999,-12.890438,-13.931326,-13.016839,-16.575321,-18.605812,-19.23986,-15.403622,-12.300504,-13.024269,-21.949453,-20.486906,-20.391441,-19.120129,-12.891367,-16.134691,-18.116417,-13.997224,-13.139215,-21.30477,-18.557018,-21.81817,-25.640842,-14.017787,-15.449194,-16.27783,-16.524403,-13.5444975,-13.598415,-16.72558,-20.510746,-17.06764,-14.782602,-16.011717,-14.250684,-22.214445,-15.173979,-17.11876,-16.379232,-15.2184725,-11.780865,-15.074865,-18.432201,-19.622225,-18.904007,-14.5402775,-12.481899,-16.762707,-13.732815,-22.440107,-19.66218,-16.580193,-16.136354,-16.453754,-20.729391,-23.507652,-15.737903,-21.182867,-17.894957
-19.810738,-14.339927,-16.336958,-11.7428055,-19.967237,-14.50996,-15.821045,-17.165874,-14.955667,-14.4463215,-16.896908,-10.9986105,-10.757233,-16.820864,-18.483553,-20.115387,-14.193778,-14.555508,-17.891325,-12.475277,-17.213678,-15.939789,-15.028219,-17.651127,-13.0817375,-15.795712,-19.00748,-12.032899,-16.815207,-14.953669,-16.405537,-19.21869,-25.211689,-20.025997,-20.295162,-11.094976,-20.009483,-16.457294,-15.871073,-17.383347,-18.036987,-11.435949,-22.117912,-14.9623165,-17.26654,-15.2272415,-13.850484,-15.45755,-12.072613,-21.324203,-13.729587,-11.535867,-16.155493,-24.272058,-13.216095,-11.190471,-12.423451,-16.967537,-20.776737,-15.22013,-18.995779,-11.368175,-17.781513,-20.920263,-14.099698,-16.347847,-21.118862,-10.101866,-19.282768,-21.017643,-15.027253,-16.52341,-15.085588,-15.083583,-16.212675,-10.996375,-22.437902,-19.22206,-16.461193,-11.589911,-16.264233,-15.290171,-17.736227,-12.846931,-20.062881,-19.038757,-17.912863,-14.21854,-14.888769,-14.1412115,-20.713484,-19.030096,-17.797379,-10.020039,-16.43599,-14.553148,-15.77749,-24.200579,-15.423256,-13.845346,-14.956224,-12.538282,-20.903204,-15.558813,-16.641422,-20.098549
-19.190756,-18.155748,-13.487848,-12.159551,-21.528023,-15.156005,-16.27349,-13.692728,-19.39397,-25.245985,-19.257404,-15.823178,-14.163719,-23.754013,-15.271875,-16.547203,-12.807715,-15.523285,-18.950434,-22.039333,-14.503584,-15.678408,-19.049341,-13.065551,-13.94541,-10.934032,-17.89604,-20.113558,-13.512627,-17.956577,-17.922155,-12.259342,-20.173277,-15.790246,-28.679811,-15.511707,-14.85004,-24.376818,-19.3657,-16.353489,-16.132797,-18.618631,-14.366717,-15.904486,-19.93162,-15.348659,-9.919153,-16.333197,-16.553108,-20.019226,-18.289291,-20.595154,-12.375182,-19.452127,-17.738853,-16.556793,-12.59003,-20.51114,-15.869133,-15.974687,-15.859268,-17.525946,-21.593414,-16.98635,-15.068385,-18.122942,-18.029074,-13.702636,-19.198675,-26.386234,-18.94545,-14.581772,-18.628973,-18.920551,-16.695,-11.957559,-21.49576,-19.594679,-13.362344,-13.342897,-11.405296,-19.798546,-20.934536,-18.759645,-15.6552725,-17.791218,-23.114208,-16.84485,-17.566912,-18.750507,-19.474804,-18.075703,-18.419657,-13.586677,-21.364054,-20.785667,-12.250742,-21.272406,-20.67693,-13.763054,-18.76043,-17.10699,-15.089281,-19.200539,-21.730991,-16.959034
-16.488941,-18.516994,-18.98587,-14.761632,-21.396124,-16.839539,-15.028275,-14.405544,-21.074972,-20.342302,-17.045769,-10.271971,-18.228622,-21.075645,-16.990923,-18.190107,-10.7954645,-16.97162,-19.37854,-20.01602,-12.009073,-14.372942,-18.594646,-12.784724,-15.994778,-12.604556,-12.466547,-14.817545,-15.742739,-14.361127,-17.139126,-10.925186,-13.934624,-12.174858,-31.82848,-24.755377,-16.35502,-20.938227,-16.92284,-20.962631,-15.637488,-21.60546,-11.785805,-14.18156,-16.825508,-16.001091,-14.061518,-13.980761,-11.57043,-16.558764,-13.584862,-17.626488,-17.28778,-11.221643,-22.453997,-12.351826,-19.046932,-19.285751,-14.957103,-19.022396,-20.887314,-13.753317,-11.5201845,-17.543638,-18.19468,-9.707182,-14.769338,-20.101112,-19.590511,-26.115957,-17.967726,-14.815654,-16.555923,-15.939266,-13.437776,-17.137531,-18.708954,-15.941675,-16.921638,-13.933909,-11.428949,-14.170698,-15.065802,-13.33021,-12.082705,-21.901146,-22.63358,-13.860535,-15.089388,-19.097284,-18.319443,-18.438223,-18.007654,-18.204485,-17.770384,-12.17168,-11.00387,-20.962301,-15.421373,-13.155307,-15.95684,-16.543556,-17.997185,-19.088408,-15.634003,-20.455246
