-23.472813,-14.740568,-21.836784,-17.57772,-21.9575,-24.069935,-22.931389,-18.861721,-25.402143,-14.086439,-22.803314,-29.255068,-23.766792,-25.089758,-20.84474,-20.996147,-24.97061,-16.46788,-17.785448,-19.204252,-15.443117,-23.23902,-17.393969,-24.128517,-23.590862,-21.414173,-28.066269,-25.102854,-25.65391,-26.51669,-20.71909,-21.800753,-22.957184,-23.085257,-19.524714,-19.207226,-17.602032,-24.029781,-17.598251,-27.136625,-20.811333,-21.029745,-22.378456,-27.11773,-22.231184,-24.540546,-16.228712,-23.83861,-19.014126,-15.895983,-18.39348,-15.737572,-19.363789,-17.61407,-17.057552,-16.043732,-18.041334,-16.889952,-20.884232,-18.91451,-17.007566,-19.196571,-17.843065,-16.945282,-22.78149,-24.146994,-15.1226845,-17.484882,-23.997297,-29.227444,-28.497269,-17.265081,-14.859247,-21.93773,-23.922375,-16.886976
-20.014967,-15.65941,-22.714203,-19.204723,-25.524097,-20.135466,-27.374632,-21.155016,-25.563145,-18.869965,-19.437624,-29.69017,-22.112583,-21.659885,-21.353405,-15.31045,-21.134933,-17.643555,-17.14246,-22.570084,-15.583921,-16.174728,-17.062788,-27.880775,-27.429602,-23.738369,-28.293968,-26.237047,-18.146042,-23.010448,-15.46413,-24.767262,-29.642859,-18.563213,-19.146622,-23.259737,-22.297613,-20.229328,-18.345562,-16.714256,-24.162455,-16.936901,-19.856365,-20.97985,-18.619698,-19.744888,-16.286705,-22.593428,-23.091328,-16.527018,-18.336823,-16.992521,-18.327831,-21.337126,-16.285704,-18.728512,-15.17543,-15.571793,-25.983759,-23.78665,-18.946636,-18.454874,-22.626331,-18.503841,-15.592495,-28.666065,-15.532852,-21.978386,-20.310093,-21.627964,-21.826263,-28.19767,-13.154951,-16.178741,-18.113602,-19.955698
-15.603603,-13.507849,-20.15993,-12.891041,-20.257069,-19.77546,-21.445148,-18.978788,-20.750637,-17.180586,-23.145123,-21.148388,-23.578808,-20.880972,-21.360695,-17.99035,-25.806969,-21.19888,-17.67277,-23.973576,-26.013945,-16.236572,-20.848095,-23.246328,-24.110516,-25.130228,-25.068546,-19.284243,-19.334896,-26.492737,-16.971159,-21.754612,-21.974785,-15.027088,-17.771336,-23.894707,-20.108227,-22.141052,-25.723072,-20.183231,-27.324638,-19.761862,-16.934679,-15.993645,-17.165003,-19.24326,-17.23245,-22.729168,-22.116169,-19.28002,-20.238926,-20.035686,-17.497835,-21.283134,-20.747744,-19.64724,-19.71747,-14.96751,-22.610168,-21.85985,-17.863447,-13.395569,-14.841824,-17.088867,-15.926802,-27.04808,-13.94545,-20.52398,-19.229248,-17.29768,-22.291943,-19.928682,-13.332142,-19.164139,-17.077663,-18.19703
-12.763601,-9.79631,-9.989544,-11.195805,-12.194767,-12.133442,-14.757803,-13.365185,-14.268604,-15.418537,-21.127285,-14.884916,-22.098705,-14.307638,-18.359303,-17.606682,-25.652407,-16.639532,-20.144651,-22.278572,-21.97142,-20.69796,-27.698254,-19.557302,-17.301586,-26.75352,-24.456333,-20.620676,-20.553411,-23.88681,-21.082077,-21.136272,-24.537537,-15.728275,-22.483677,-27.370834,-22.346052,-24.670162,-19.350225,-25.703815,-24.425716,-24.331451,-14.666782,-20.64672,-19.304148,-20.113647,-17.784565,-19.37535,-18.13281,-19.861725,-21.671093,-17.075737,-17.07641,-20.277184,-24.067455,-21.578926,-22.755814,-11.842815,-13.659739,-11.588863,-10.153204,-10.347698,-9.253729,-13.148548,-12.530907,-18.083881,-9.538923,-14.803062,-14.371748,-11.438433,-16.578537,-12.011223,-8.680447,-16.443615,-11.591335,-11.788418
-13.695644,-14.369923,-10.0763,-18.594643,-12.073362,-13.127064,-19.24493,-16.85951,-14.00021,-19.57483,-20.687872,-20.657316,-19.30203,-17.496689,-20.752483,-16.60683,-22.226124,-14.134035,-20.113348,-21.533304,-17.760279,-17.227762,-19.930855,-15.844883,-17.062847,-26.280933,-24.780226,-26.617184,-24.55888,-21.998352,-21.75455,-18.732939,-24.277637,-23.558374,-21.429388,-27.426788,-25.419882,-24.843456,-19.022945,-23.363037,-19.1449,-26.894049,-19.741037,-25.626835,-22.246212,-20.478577,-20.547104,-18.866673,-13.291695,-18.122585,-18.56078,-13.873245,-19.350107,-16.194542,-20.23227,-17.301468,-12.686077,-15.911999,-15.974947,-10.810137,-12.347719,-14.038065,-10.866043,-14.483236,-15.874556,-17.612003,-14.757412,-16.082357,-18.966864,-11.033743,-19.621723,-13.091463,-13.93181,-15.348179,-14.80365,-14.468338
-13.049269,-9.992846,-4.4754677,-20.191315,-11.072985,-11.640062,-19.346724,-13.110878,-10.268152,-11.566864,-19.646544,-23.45222,-16.48214,-13.601543,-15.409559,-13.382345,-24.781845,-15.326389,-19.996998,-16.027653,-17.19514,-19.34125,-15.803068,-20.654228,-16.788174,-28.420094,-24.939825,-25.584408,-29.382153,-18.69606,-20.179972,-20.742643,-23.787113,-27.470005,-22.013767,-22.427345,-22.936829,-25.677202,-20.300148,-22.157158,-21.543293,-20.10534,-21.306078,-19.979706,-20.80004,-20.588087,-22.661938,-22.284733,-15.090158,-25.05419,-17.516857,-16.095127,-20.886963,-19.590233,-17.199387,-15.045599,-13.894791,-17.516617,-15.779938,-13.266869,-11.544582,-15.801453,-12.211922,-15.103916,-16.97253,-20.822758,-14.222292,-24.059296,-16.545063,-10.23838,-25.58744,-10.818954,-15.930243,-17.839214,-15.700764,-12.047474
-10.062984,-9.385252,-7.1023846,-17.14731,-8.112141,-6.7148285,-8.188232,-6.547558,-11.618212,-6.875952,-16.187634,-14.454161,-9.959366,-13.957207,-14.5401325,-14.987417,-23.664642,-15.00699,-20.272343,-12.852325,-16.40604,-17.526386,-21.39576,-25.466518,-20.24105,-22.007248,-27.782255,-21.271597,-27.887928,-22.687794,-23.581926,-24.078402,-15.9855995,-19.264347,-27.584642,-16.400928,-30.680164,-23.601719,-20.907906,-19.230978,-21.41077,-19.577435,-16.770569,-16.08298,-19.163052,-21.80914,-21.366402,-15.041786,-16.443508,-19.184162,-16.69586,-20.36916,-24.682407,-21.931591,-15.078407,-18.739597,-21.971556,-13.971966,-18.762379,-13.280912,-7.723793,-14.054033,-10.478025,-14.764065,-16.842937,-14.929256,-10.582418,-21.391483,-21.367935,-13.693243,-17.36428,-5.733444,-14.538507,-21.506565,-15.051857,-12.789625
-12.515343,-12.8508415,-16.451874,-15.306782,-12.889742,-12.006594,-10.664698,-9.295803,-18.794708,-9.839317,-9.158924,-19.079342,-9.825092,-11.087435,-20.625275,-18.647488,-18.877995,-17.215004,-27.679432,-14.873619,-15.272215,-14.953068,-22.780752,-21.490208,-21.364977,-25.317053,-28.30969,-21.407383,-23.868305,-23.453753,-22.133125,-21.518848,-17.026749,-20.843271,-19.394062,-20.056784,-28.78676,-23.772774,-19.977625,-22.340174,-20.521248,-16.505014,-17.381145,-18.183697,-12.257721,-22.202377,-18.746082,-13.500017,-17.646603,-14.677855,-20.066757,-21.701027,-16.275963,-19.67215,-10.171762,-22.346514,-22.574257,-16.62051,-23.873377,-12.475941,-14.731192,-14.747738,-16.929522,-17.918863,-16.06784,-18.268446,-12.932148,-20.858448,-25.992748,-18.932076,-11.346739,-10.105675,-24.266094,-20.1777,-13.379162,-14.553474
-18.124985,-14.383671,-14.918648,-14.643955,-11.331337,-15.098206,-14.707342,-11.015974,-16.818703,-14.82637,-12.142921,-13.719431,-11.3569355,-15.860849,-15.670036,-10.76679,-20.606735,-14.965427,-24.729187,-19.842096,-10.761896,-19.586658,-25.780907,-16.472485,-28.041677,-23.690168,-23.348747,-19.241982,-17.093279,-17.87133,-17.29897,-19.636158,-18.314678,-21.001862,-17.47267,-21.249264,-24.828571,-22.032705,-19.760784,-18.169125,-17.22913,-17.909462,-13.858372,-12.295677,-11.82292,-16.12901,-14.572138,-17.807688,-20.30135,-15.654572,-19.552288,-18.467876,-13.366789,-17.654816,-7.074461,-13.281887,-15.60611,-9.796955,-20.341354,-14.824963,-17.352085,-15.327864,-19.1689,-16.501411,-16.713589,-18.472593,-12.122007,-11.458946,-21.734116,-16.279217,-10.659718,-17.668112,-16.566597,-14.4274235,-12.548134,-13.560053
-22.629951,-20.052885,-12.6554985,-10.774599,-10.965637,-10.688522,-16.620825,-9.365002,-14.805777,-15.360701,-18.913136,-15.719458,-11.336536,-16.142488,-14.834917,-11.847439,-16.63342,-18.004398,-32.936028,-17.915314,-15.119623,-22.921684,-30.120228,-15.932119,-17.974983,-17.58496,-17.15848,-25.211876,-14.827648,-19.964111,-16.654259,-15.088375,-19.06753,-18.811104,-21.778564,-20.306444,-27.905628,-23.265224,-21.284302,-22.835743,-15.060242,-14.32873,-14.84347,-12.169785,-14.160255,-13.490713,-9.22168,-15.496193,-15.584103,-16.73216,-16.57883,-16.876827,-9.366961,-16.235956,-11.398994,-6.4064083,-6.679411,-8.225288,-12.819786,-11.20076,-8.593346,-16.069818,-17.138264,-16.06508,-19.131157,-14.781561,-22.166023,-7.806879,-18.717665,-20.566769,-14.3673935,-17.656784,-9.8411255,-13.116045,-19.67582,-10.259579
