-14.73023,-9.388914,-19.769112,-26.287949,-14.954647,-16.1043,-18.832504,-16.653542,-14.987663,-15.802216,-17.785233,-20.393492,-14.981882,-16.377052,-16.168678,-15.522154,-18.210255,-21.841255,-19.352978,-18.186272,-16.035427,-18.682673,-20.232212,-18.683846,-21.170647,-19.841497,-17.074038,-14.583319,-21.888763,-18.731092,-2.267006,-2.9933834,-15.226948,-16.041338,-21.80994,-18.117683,-15.496618,-14.954119,-11.659195
-17.378666,-6.0908375,-11.2935295,-14.060741,-29.674112,-30.256561,-31.405155,-28.537918,-23.843988,-23.994564,-20.248268,-18.771347,-20.777313,-22.18531,-20.173008,-19.514515,-19.43531,-23.26279,-20.03149,-17.496973,-24.504597,-15.896063,-18.031555,-17.686928,-18.615368,-14.244785,-16.780045,-20.569973,-14.095888,-16.616554,-15.1578045,-18.061535,-15.302,-13.814512,-12.09449,-12.49892,-7.6642113,-19.615366,-13.1827545
-14.900917,-5.2234325,-5.0601387,-7.5188046,-22.827961,-26.885973,-19.411943,-28.346884,-17.897749,-23.775515,-13.947918,-15.1877,-13.340689,-16.110752,-13.190817,-19.90228,-14.960253,-13.139975,-11.878605,-14.461575,-18.553303,-8.215927,-14.733965,-8.308094,-6.0798836,-9.687328,-13.104382,-17.95433,-7.748251,-9.897911,-10.001999,-5.3249416,-17.671793,-14.598848,-1.3954773,-6.7901974,-1.1231785,-7.641588,-8.39773
-13.625097,-3.8921452,-8.068649,-6.7634296,-19.858608,-29.958347,-17.908178,-20.972359,-20.075827,-22.31414,-14.0379715,-19.948242,-14.639441,-17.016167,-15.174141,-20.65583,-15.017576,-12.387682,-15.170704,-16.67324,-15.080948,-8.424622,-10.341595,-7.442034,-5.6522255,-13.191259,-15.981674,-24.159634,-10.602339,-9.769121,-14.811808,-1.2743244,-15.057259,-17.495674,-2.7268143,-1.6992474,-5.453451,-6.737526,-10.13752
-19.480999,-12.292109,-19.142311,-15.163536,-30.959814,-31.980307,-25.506763,-20.845274,-27.67998,-22.96656,-21.440834,-19.594236,-23.006313,-26.082722,-24.074871,-21.912806,-26.044216,-22.072332,-22.908764,-20.497868,-20.93461,-17.776001,-18.753677,-18.967922,-19.611183,-24.646877,-22.0905,-19.428432,-14.496454,-15.664421,-24.152018,-7.460909,-15.899588,-17.249306,-15.794722,-7.427891,-27.568493,-9.0343,-13.835819
-17.13251,-19.603508,-24.458082,-16.76006,-35.85765,-27.792278,-24.442219,-24.011621,-27.527933,-25.190006,-23.966032,-22.947008,-21.043894,-28.905703,-25.320831,-27.575377,-28.939646,-25.306253,-21.320518,-19.109509,-23.181637,-19.036102,-27.00842,-29.80939,-18.765385,-26.037628,-22.48909,-18.96819,-19.981846,-20.902071,-26.681992,-15.18499,-18.930748,-14.23435,-20.824389,-14.337387,-25.759829,-17.026937,-19.614
-21.481169,-15.609226,-19.345215,-18.479212,-24.08833,-24.426083,-28.63041,-20.671535,-32.084087,-26.677544,-26.024622,-24.355133,-27.261353,-27.901472,-20.79888,-29.77825,-31.905443,-29.163368,-22.468937,-15.043581,-23.404148,-20.886086,-24.442154,-20.967058,-18.783749,-22.243385,-17.268797,-25.787174,-19.481812,-24.5345,-23.600683,-18.83291,-23.183252,-13.12002,-23.391794,-16.943743,-17.152876,-19.414179,-14.474169
-29.510471,-15.737082,-14.617916,-15.886274,-26.925983,-21.002312,-27.93863,-23.501984,-27.692919,-25.103184,-26.2323,-25.729115,-29.555647,-24.510345,-23.618824,-23.995575,-23.61028,-25.267942,-31.731882,-18.696083,-21.545197,-29.692421,-20.094906,-18.419552,-24.096758,-30.882423,-21.510204,-23.849564,-23.120815,-24.987099,-25.429893,-18.84156,-25.738503,-14.472029,-18.404627,-22.555798,-13.147617,-17.729477,-17.390507
-19.881691,-8.268192,-15.491119,-19.533434,-34.834038,-20.098015,-25.900219,-26.209833,-22.020878,-24.447296,-25.32164,-18.707659,-24.650421,-24.40493,-23.897026,-25.056664,-20.354385,-20.285976,-28.471817,-18.464909,-22.993895,-26.965572,-20.631119,-20.834114,-19.25753,-27.33578,-24.108715,-28.952074,-19.518948,-22.06794,-28.570389,-17.776762,-23.030499,-14.421267,-15.79739,-20.443422,-13.591541,-15.207733,-24.170742
-16.357895,-14.129744,-22.299019,-16.849197,-26.96559,-22.616192,-28.931583,-27.309708,-21.888382,-33.308296,-20.958782,-19.066261,-24.4393,-24.93142,-22.526701,-21.826115,-16.86694,-15.670967,-25.613575,-14.954166,-23.610527,-25.894611,-26.79675,-24.07156,-16.572777,-20.99405,-21.15163,-20.08751,-15.612955,-22.930206,-24.5149,-17.088272,-16.019966,-10.395435,-20.297989,-17.72738,-17.238235,-10.1340275,-20.424728
