-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-28.880632,-20.770494,-21.859531,-17.018574,-17.145744,-12.199779,-15.614486,-19.18784,-15.065763,-9.355793,-16.81736,-24.737566,-21.712242,-6.706724,-14.509727,-14.216953,-10.944271,-8.928339,-6.4940376,-4.386013,-3.5186577,-1.9720745,-0.8103924,-0.8318424,0.0,-0.787796,-0.454525,-0.8078556,-1.0488529,-1.4923306,-1.3407059,-1.3487625,-0.7986355,-0.7482796
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-29.563976,-22.059452,-17.859554,-19.130802,-16.23074,-15.534885,-13.703285,-25.763756,-12.314489,-13.275619,-16.27129,-19.45733,-14.409785,-5.6277866,-22.632637,-21.551777,-21.418472,-18.057571,-17.522049,-17.081356,-24.89291,-24.17789,-15.984095,-26.990757,-19.45474,-24.643055,-19.097042,-19.910383,-18.846622,-16.710674,-25.896414,-21.085775,-20.787146,-16.417362
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-32.190712,-19.098816,-16.688461,-18.770718,-28.08984,-16.031511,-20.377392,-16.629467,-14.666014,-21.033813,-16.518028,-19.154255,-17.559526,-7.13657,-16.566225,-25.33115,-20.962233,-15.091314,-20.301544,-16.7462,-25.019989,-21.318993,-22.025486,-34.2562,-21.710148,-25.444647,-19.158785,-20.559328,-26.311945,-25.3414,-24.023014,-25.017801,-24.428947,-23.071754
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-34.045414,-13.463026,-16.695778,-21.165062,-28.943054,-11.878876,-17.219616,-16.823044,-16.900797,-26.40923,-16.220224,-20.755987,-21.13789,-6.512417,-17.337341,-26.519695,-21.50113,-12.275781,-25.702637,-24.396734,-24.934471,-21.040888,-27.534405,-28.321676,-18.527752,-26.43021,-22.396475,-26.255007,-21.65835,-24.910954,-29.167225,-26.057364,-24.739647,-26.018267
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-35.65168,-12.942048,-18.524834,-26.510632,-26.042498,-17.625427,-20.680159,-25.351757,-15.995995,-27.212011,-20.037605,-22.137379,-16.708048,-9.406155,-13.34731,-19.824198,-16.806023,-10.65498,-20.765789,-25.36877,-19.828777,-15.839115,-21.34119,-20.109903,-22.183603,-20.991669,-20.043106,-19.603317,-23.093596,-28.87124,-24.15984,-19.151459,-19.13675,-17.515993
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-36.331936,-11.206165,-18.53113,-25.41852,-19.82562,-29.844728,-21.866365,-21.354628,-21.468857,-25.195784,-23.987963,-24.382076,-18.675356,-5.092394,-15.543337,-14.354133,-15.66552,-14.721757,-25.821095,-18.848495,-16.395947,-16.799253,-22.97988,-21.330069,-24.5007,-20.199905,-21.796597,-21.492119,-19.997417,-27.108921,-23.382446,-19.480444,-19.801056,-17.152273
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-36.89206,-13.057536,-20.962166,-20.126453,-18.777637,-29.810043,-22.90627,-18.762728,-21.125633,-26.716707,-23.502892,-23.550756,-17.237827,-2.3718166,-18.32935,-15.228314,-19.826542,-17.158905,-19.333757,-21.129139,-18.229958,-18.518993,-22.349367,-19.844284,-29.763779,-23.201683,-21.437313,-26.736427,-19.725512,-30.764244,-22.9319,-26.025656,-23.210117,-21.318888
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-38.958977,-14.873677,-19.562048,-14.862628,-24.467129,-25.790104,-17.794785,-26.546648,-24.014103,-25.57445,-20.12226,-22.158669,-13.746085,-4.7064667,-19.165764,-20.024576,-21.576572,-26.865456,-21.872334,-24.871475,-20.441446,-18.270336,-26.604939,-20.76934,-28.912653,-19.679234,-22.560713,-22.861958,-23.719223,-25.320383,-25.334358,-25.59146,-25.709864,-27.230604
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-41.376396,-13.3946,-25.149488,-13.760098,-29.376091,-17.320934,-19.269932,-24.447002,-22.90631,-23.119781,-24.726068,-33.022842,-18.28814,-6.2985783,-15.555097,-15.254852,-19.329556,-21.772362,-21.555977,-23.532253,-23.728756,-20.045858,-19.975231,-21.142445,-18.198349,-23.992382,-22.507915,-25.66753,-26.531094,-17.99506,-22.76492,-28.107439,-23.055264,-25.395643
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-46.92967,-17.149487,-21.15894,-21.021776,-28.26075,-17.913647,-20.91907,-21.190964,-16.656593,-20.502405,-32.737244,-36.823338,-21.351046,-11.948619,-17.036102,-11.813896,-26.186111,-20.386011,-18.16185,-25.448526,-22.897491,-27.466175,-21.604015,-22.965748,-19.906769,-26.419256,-20.903358,-26.537163,-25.792938,-22.393394,-17.548508,-26.356129,-26.65372,-21.830631
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-50.175064,-22.603518,-19.761555,-20.810421,-27.972502,-20.728706,-21.310436,-18.352926,-19.017826,-14.154258,-28.964622,-21.919762,-20.240423,-11.747128,-20.34935,-16.605196,-23.305948,-22.970985,-14.242882,-20.40838,-27.026577,-20.573162,-25.717926,-18.786415,-24.607174,-25.147118,-23.74179,-20.079958,-26.384253,-19.112043,-15.379576,-17.014812,-27.991852,-17.321993
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-47.69456,-20.569206,-21.885231,-20.463242,-24.767824,-21.656855,-23.991562,-24.430042,-24.848965,-19.438995,-21.041393,-18.79764,-22.457375,-17.925644,-20.060299,-20.94122,-17.257359,-23.815632,-17.064972,-22.123604,-23.5094,-22.041355,-19.527557,-17.833305,-22.983624,-22.494728,-23.208382,-17.60373,-24.566689,-17.755898,-17.833591,-18.639277,-29.246931,-22.514784
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-44.732788,-24.610607,-24.22263,-23.156193,-27.442863,-21.56353,-21.355598,-25.409513,-19.90762,-26.650478,-22.209402,-17.735357,-20.830284,-19.931309,-17.899061,-20.690937,-15.843968,-15.627484,-19.437721,-17.551323,-22.755999,-28.109093,-17.273436,-15.021919,-23.508854,-23.133755,-24.776531,-23.173458,-24.196404,-17.593407,-25.066092,-27.353415,-25.431025,-29.844797
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-44.08799,-33.44658,-20.709543,-24.116737,-22.787867,-21.433372,-23.896706,-26.179766,-18.82428,-21.631084,-20.793112,-19.32143,-20.020704,-20.904566,-15.181208,-20.653555,-13.724996,-15.911011,-22.968836,-20.583588,-21.694065,-23.533169,-18.305912,-17.843552,-19.497793,-21.261086,-22.032026,-25.12975,-24.20619,-20.36085,-31.937672,-26.402992,-23.716095,-24.102013
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-44.480244,-23.036081,-15.013629,-25.955948,-22.172945,-20.728506,-21.202377,-22.662868,-18.937073,-23.312717,-19.858662,-24.441494,-25.740036,-24.848738,-18.513456,-21.235476,-15.203934,-24.233395,-21.8331,-25.752645,-25.257786,-17.09909,-29.157646,-22.834234,-19.002205,-21.166288,-22.22979,-21.251389,-18.270245,-25.328423,-32.00496,-23.238026,-18.24449,-22.224867
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-45.74208,-20.311335,-19.773249,-20.801258,-29.916794,-19.381245,-18.018124,-20.475906,-22.139471,-22.832264,-23.193174,-20.699383,-19.651527,-24.238087,-24.595274,-23.934261,-21.198917,-20.667786,-18.127237,-27.839579,-23.739086,-18.461897,-26.474892,-24.93469,-29.856407,-25.100746,-21.43375,-20.712515,-17.757835,-22.974556,-24.207886,-23.556213,-16.990553,-19.328999
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-47.544514,-28.794777,-20.319727,-20.62611,-33.805813,-21.555565,-16.65818,-22.001713,-19.78801,-21.31084,-21.74027,-22.84618,-18.446102,-21.362442,-17.281391,-22.7524,-20.472569,-21.404518,-20.552843,-19.172167,-17.7773,-24.457489,-22.543013,-25.49033,-22.115755,-24.82246,-21.554543,-27.11402,-22.082512,-21.337254,-24.152536,-21.706196,-22.878428,-22.445477
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-48.338318,-25.187824,-18.806522,-21.613468,-23.972395,-25.062792,-19.461647,-25.947998,-22.473745,-21.360945,-17.71473,-26.24433,-21.337791,-13.327313,-16.023643,-18.231127,-16.891857,-15.104721,-19.367468,-19.232914,-16.468151,-18.639404,-22.054249,-20.018406,-17.691502,-29.409397,-17.154795,-29.071697,-20.070301,-17.905684,-20.489487,-20.349096,-19.933949,-25.953077
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-50.01362,-18.844906,-20.005823,-17.502708,-25.510502,-23.149944,-24.096756,-23.816156,-23.80668,-18.87328,-19.188786,-27.309288,-23.024105,-14.990477,-15.595943,-22.151398,-27.355463,-15.100722,-22.281929,-26.251686,-14.180808,-22.319561,-22.606907,-23.94864,-18.227459,-22.778467,-17.89289,-32.25205,-20.359468,-19.87338,-20.733232,-29.743578,-19.996626,-27.66449
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-50.82933,-17.841267,-11.813477,-13.788181,-22.157955,-21.131763,-28.259592,-24.487635,-22.125343,-22.359127,-23.011309,-25.468868,-23.290184,-23.108015,-14.479401,-16.684141,-15.980045,-17.16055,-13.131618,-18.455648,-19.835682,-22.461355,-26.25185,-24.310575,-19.585724,-24.850916,-23.705652,-23.692354,-18.36763,-29.359264,-19.521034,-23.818422,-24.312658,-23.149021
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-54.09163,-20.48883,-18.413975,-17.36673,-17.439692,-16.784206,-32.003567,-22.930496,-17.414444,-26.605173,-21.618546,-25.31823,-21.191133,-20.27334,-16.059845,-20.147701,-15.880004,-26.12754,-15.38854,-17.905529,-35.84113,-16.679752,-21.098373,-25.14254,-18.021523,-25.77737,-24.206404,-26.502552,-26.80326,-28.701626,-19.26664,-21.960436,-25.949266,-21.586597
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-54.873558,-22.858551,-23.660078,-24.622734,-18.170921,-18.114914,-34.13369,-23.878368,-20.798534,-18.988525,-23.02838,-21.249199,-18.406696,-16.351292,-12.370981,-16.348526,-17.015106,-28.703333,-11.435457,-13.030136,-31.200907,-14.566993,-17.157623,-20.960384,-21.80262,-23.199726,-18.549433,-26.839497,-26.147888,-24.491016,-16.02851,-24.7891,-27.680355,-24.106647
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-52.838177,-23.666508,-15.823998,-20.631351,-23.876059,-25.823793,-29.806152,-20.510498,-22.26712,-21.163074,-22.500889,-17.168867,-14.791609,-17.184532,-12.601212,-14.394008,-16.901367,-21.981071,-11.974364,-15.512929,-15.770511,-20.332464,-19.504509,-26.830317,-20.832401,-23.741905,-21.29392,-22.820202,-20.042135,-22.965357,-21.419104,-19.101513,-25.644928,-23.798475
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-49.448242,-14.583303,-9.081928,-19.729149,-23.94328,-25.76351,-21.601433,-25.391754,-19.56092,-18.80682,-17.388737,-15.087212,-16.310223,-17.886955,-12.967262,-10.428028,-17.387989,-18.47788,-18.18555,-17.526716,-11.766525,-25.78862,-25.972656,-31.134125,-22.539066,-21.961887,-21.60516,-23.868336,-24.221165,-16.468735,-20.718496,-15.206479,-29.149197,-25.505453
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-46.5735,-8.218967,-9.8520355,-17.578083,-18.035507,-24.50541,-21.561762,-23.215858,-19.44304,-19.463263,-23.238266,-15.498451,-17.592524,-11.633553,-17.11066,-10.655664,-11.832102,-16.899147,-16.00802,-15.295434,-17.912716,-27.370659,-23.130486,-19.760681,-24.919884,-21.263805,-20.36831,-20.770195,-20.053844,-20.718042,-22.319698,-17.008305,-30.135778,-23.195465
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-44.441483,-9.894167,-14.930147,-14.030057,-18.935635,-25.747084,-20.059395,-21.299242,-22.457653,-22.318394,-23.857695,-15.394072,-18.663254,-13.754512,-12.193678,-14.728573,-10.642683,-18.698818,-12.078361,-17.060186,-23.482872,-28.44975,-27.251629,-20.922573,-21.313004,-21.452366,-20.266434,-16.175709,-16.706135,-23.243273,-24.548569,-19.658157,-30.894127,-21.819572
