-18.490532,-9.225597,-3.7272415,-3.7515373,-3.7573013,-3.7507591,-3.7523365,-2.9507637,-80.0,-80.0,-80.0,-25.55407,-28.5954,-22.908783,-21.407288,-28.274311,-23.632431,-25.313068,-25.435455,-25.70929,-24.356506,-20.93272,-24.53051,-21.366749,-23.6045,-21.797537,-19.747269,-22.729015,-20.508255,-24.127037,-22.669111,-21.226637,-24.700756,-24.930914,-19.760347,-24.395203,-28.850002,-21.477764,-21.076273,-23.485508,-19.051579,-27.023304,-25.920544,-24.197237,-20.91082,-23.669298,-20.486126,-19.065289,-19.18975,-21.436651,-20.605165,-19.438095,-21.63796,-20.310265,-18.744667,-18.37556,-22.714146,-23.413029,-20.760248,-21.603855,-21.256727,-18.455963,-18.66445,-19.970238,-20.462723,-20.419827,-19.381233,-18.58717,-18.640936,-16.978024,-20.141743,-20.603334,-21.375492,-17.8997,-21.57355,-19.01966,-20.325508,-20.44204,-17.16011,-21.483034,-20.286438,-20.541159,-18.149628,-18.16662,-20.192574,-24.464956,-20.795368,-19.627579,-20.629063,-20.269844,-19.687195,-18.329975,-20.411503,-19.450157,-16.835337,-16.602623,-17.116583,-20.664833,-16.313728,-19.770506,-18.868181
-25.294424,-25.307081,-47.77858,-68.86003,-60.77396,-63.55938,-80.0,-17.644844,-80.0,-80.0,-80.0,-26.321268,-27.288273,-28.412361,-24.640736,-25.336254,-29.351454,-25.547535,-25.873459,-24.673592,-22.434788,-21.233711,-24.607635,-24.034657,-24.61155,-30.04942,-22.66646,-27.454403,-24.977196,-31.334572,-24.987804,-28.447247,-24.697704,-29.461475,-24.72456,-23.263075,-32.57276,-25.753733,-29.618933,-26.614994,-30.794056,-30.046497,-27.594591,-25.76892,-25.024738,-30.682758,-19.683315,-26.053883,-32.526913,-31.523867,-34.23305,-25.188927,-23.850403,-27.553951,-27.90633,-28.2193,-28.134434,-23.065413,-22.812696,-24.233627,-21.293583,-27.483356,-24.699615,-25.357714,-24.569279,-25.262047,-29.730562,-23.011486,-32.82129,-19.236412,-27.919537,-27.85885,-31.00453,-24.277235,-35.32617,-28.348291,-30.376295,-27.599995,-28.01724,-29.002254,-24.768074,-27.480995,-22.490318,-27.837334,-25.702412,-29.638567,-30.581106,-25.492102,-32.350315,-21.31358,-24.922874,-24.437569,-23.668358,-22.313602,-23.800444,-23.97868,-30.855679,-23.68631,-24.806934,-27.062351,-26.95596
-34.22478,-28.862572,-47.949364,-61.90679,-55.35379,-57.685173,-66.14139,-22.123096,-80.0,-80.0,-80.0,-26.281633,-23.757809,-31.088118,-28.670689,-24.934845,-27.464384,-27.749321,-26.69267,-25.865772,-21.200472,-20.030464,-25.400276,-25.483957,-21.020933,-24.761177,-23.416784,-23.682499,-23.382835,-26.680105,-21.596584,-31.193745,-28.69518,-31.154112,-26.434021,-28.28542,-30.828281,-23.836538,-21.520031,-29.6318,-37.953537,-25.143286,-38.16033,-20.133923,-20.649824,-27.618135,-22.059895,-22.598877,-32.94088,-29.692144,-28.634094,-26.081543,-26.478045,-28.022041,-30.154144,-27.927456,-28.345757,-30.937574,-23.267822,-18.833426,-27.179556,-26.8432,-24.59554,-23.650314,-24.767927,-31.077814,-24.35262,-21.467848,-31.410385,-19.573189,-26.688221,-28.997972,-22.976799,-28.067024,-28.813894,-22.549044,-28.77058,-26.02072,-28.733494,-28.925995,-29.613817,-25.799267,-24.20571,-23.379929,-22.931244,-25.362339,-26.01432,-27.342314,-31.458221,-24.113419,-33.764397,-20.71991,-21.493916,-24.755623,-26.223125,-24.199802,-26.881653,-27.665703,-23.131355,-26.04272,-25.237675
-29.649208,-25.013779,-44.25942,-48.442226,-47.07684,-47.772842,-48.744568,-24.185698,-80.0,-80.0,-80.0,-26.863693,-22.111244,-26.06473,-28.928432,-25.76558,-24.440306,-22.280197,-21.67146,-24.975988,-19.472002,-22.575699,-29.31065,-36.27673,-25.401278,-23.731201,-22.80704,-27.742453,-25.007317,-28.055868,-22.46745,-31.793129,-30.840984,-28.356186,-22.471409,-31.613174,-25.38269,-23.721432,-21.073866,-27.474403,-33.68131,-21.311417,-30.318274,-25.119513,-21.214296,-24.462719,-23.97546,-21.126863,-23.928816,-30.25411,-32.551823,-30.18485,-29.367456,-29.819818,-28.489397,-31.581078,-28.468777,-26.500095,-20.369978,-20.458569,-31.29666,-21.51038,-24.560406,-26.430864,-22.670208,-29.260303,-27.716125,-22.43422,-28.604746,-19.729046,-30.513403,-24.72564,-21.162365,-25.092043,-31.584253,-18.785248,-24.472683,-27.124363,-32.702724,-29.82703,-35.237103,-27.343357,-28.495863,-21.63884,-27.728561,-28.19646,-26.660702,-26.850412,-28.578304,-28.510715,-30.01538,-21.768995,-24.036442,-30.004688,-33.83352,-23.966373,-24.721413,-24.855902,-21.819784,-25.3865,-24.698833
-32.659195,-26.317364,-45.224983,-46.030495,-48.740273,-47.065937,-45.67501,-26.180109,-80.0,-80.0,-80.0,-28.442797,-25.270027,-24.59814,-34.871357,-22.898296,-29.239262,-25.266682,-23.637505,-33.52416,-19.334848,-27.495823,-32.214622,-25.886559,-28.41932,-26.43211,-27.898697,-24.523209,-30.132841,-26.150547,-25.546907,-24.279638,-39.271606,-34.677967,-25.242064,-31.585377,-29.108809,-39.204464,-26.92848,-27.072819,-30.711344,-21.918154,-23.353907,-31.773201,-24.385952,-23.68444,-25.603643,-24.973976,-26.302425,-28.299477,-28.641726,-24.648283,-22.641064,-26.157047,-23.911564,-26.896574,-26.466263,-27.08077,-23.620836,-22.881042,-28.124111,-18.202644,-23.129387,-29.201624,-23.622501,-31.756868,-33.526314,-25.296177,-30.097408,-25.207634,-29.084684,-18.775663,-22.963438,-23.74116,-32.08535,-21.062115,-27.021816,-26.2175,-26.856638,-27.806145,-22.776943,-32.911964,-29.41843,-20.771034,-24.036194,-29.603352,-28.263018,-31.898588,-34.308,-32.048813,-24.383038,-25.721684,-26.371717,-32.680607,-25.471909,-21.954624,-25.187248,-34.780296,-25.44826,-30.193283,-24.903332
-36.727924,-25.577011,-48.578274,-54.927593,-54.02981,-54.44989,-55.203026,-27.830029,-80.0,-80.0,-80.0,-31.41656,-28.974209,-31.060963,-30.698063,-29.190151,-32.15695,-22.950703,-23.068226,-26.97667,-23.153538,-26.17843,-30.428669,-21.612318,-25.945934,-28.680565,-23.88882,-28.307968,-30.29945,-28.44975,-24.567554,-21.956007,-33.958904,-32.187965,-22.008621,-24.847784,-26.584198,-30.551172,-27.410107,-27.449533,-26.525696,-26.219254,-23.235264,-29.747097,-29.0485,-24.099895,-22.666998,-25.597113,-31.534388,-24.137257,-29.908783,-25.419796,-20.786102,-26.601295,-22.538128,-22.26424,-24.864826,-22.532831,-21.228426,-24.706491,-32.678383,-20.33715,-16.313684,-24.575508,-19.952206,-28.714832,-25.738365,-25.358957,-22.833265,-27.783234,-20.986565,-19.208994,-26.526386,-25.102211,-29.23922,-22.216215,-29.386385,-30.715855,-24.472992,-24.73783,-17.270966,-28.2566,-34.02308,-21.38605,-23.945353,-27.415527,-22.979752,-31.543451,-28.390875,-32.75571,-26.390734,-32.55666,-25.810118,-33.008823,-22.76096,-22.508291,-32.396297,-31.477842,-24.213886,-33.19388,-21.02532
-32.276173,-24.711033,-49.85836,-67.62886,-59.15405,-61.9815,-80.0,-28.324818,-80.0,-80.0,-80.0,-28.711088,-29.46841,-30.264133,-30.446033,-30.52037,-33.788654,-18.142544,-24.879326,-27.855217,-20.77002,-23.180729,-30.872828,-24.163118,-21.765566,-26.912155,-22.844915,-23.848736,-33.90203,-28.314056,-25.038326,-20.272808,-25.2375,-23.413902,-22.637623,-23.990873,-25.36233,-21.650215,-26.167686,-31.501179,-26.994892,-27.440697,-20.811684,-27.174128,-27.550573,-24.461437,-28.628517,-24.167732,-22.855835,-24.48995,-24.248886,-24.522528,-22.963875,-28.725815,-27.844385,-22.778904,-28.778088,-25.08915,-18.56851,-32.27793,-26.100616,-13.040466,-12.606314,-22.463993,-22.098572,-26.586243,-28.257143,-27.777613,-26.772379,-28.77746,-18.700653,-25.194988,-24.003258,-27.098122,-24.919363,-28.831614,-25.366535,-24.388054,-26.473637,-25.729118,-20.940577,-29.27502,-23.501213,-26.289906,-25.24104,-31.800129,-22.873156,-28.028938,-29.7454,-28.30083,-29.323994,-24.808535,-31.365894,-30.85151,-26.00739,-31.09721,-29.009785,-33.43714,-30.783695,-33.13277,-23.505379
-28.286358,-32.204967,-51.506084,-70.654144,-62.38273,-65.04489,-80.0,-29.477592,-80.0,-80.0,-80.0,-31.353495,-27.322983,-31.418373,-26.310768,-24.347904,-29.555529,-19.446468,-22.803848,-23.44712,-16.944395,-21.75529,-22.6932,-28.401525,-21.107574,-23.499237,-29.42132,-23.845198,-33.003548,-25.223848,-25.641567,-24.636368,-25.555973,-25.564655,-23.96828,-29.348763,-26.296352,-22.806362,-28.998447,-25.942543,-25.552559,-25.819141,-21.023499,-26.02658,-26.243055,-28.456703,-28.473278,-26.40335,-22.942263,-26.110382,-24.581978,-23.51141,-29.248081,-24.782284,-38.400692,-25.807623,-30.888433,-26.763487,-22.191488,-23.351524,-22.40406,-14.649702,-18.969398,-21.584442,-28.910034,-26.103813,-28.466854,-24.847954,-32.799343,-26.632788,-20.077078,-29.130842,-26.073631,-25.923542,-23.052351,-27.817938,-30.078045,-24.809303,-27.065088,-29.511412,-27.086023,-28.916023,-22.386906,-28.928318,-22.228477,-30.174738,-23.613821,-29.169937,-30.284845,-22.911358,-27.012262,-26.265423,-27.498457,-24.450645,-22.708668,-30.5746,-31.516169,-37.16766,-35.179993,-30.35661,-24.717339
-25.729046,-35.37281,-52.239487,-71.00519,-62.898483,-65.623474,-80.0,-29.432503,-80.0,-80.0,-80.0,-29.006487,-26.299732,-24.614658,-25.22973,-26.156446,-28.195108,-18.472424,-21.956896,-23.09131,-20.957975,-20.843725,-25.000153,-32.457573,-22.764078,-24.683311,-26.234608,-23.550903,-35.835236,-20.602852,-24.527447,-25.67473,-22.620132,-28.162462,-22.728302,-30.792944,-24.572262,-28.506292,-30.219429,-22.814789,-20.84557,-20.738941,-25.604458,-28.766998,-27.222271,-30.311169,-24.247562,-29.575521,-28.477484,-20.29898,-26.415787,-22.065525,-34.23581,-20.876045,-36.893368,-20.016932,-20.078114,-30.165407,-22.17252,-19.78286,-22.227743,-22.50983,-27.688976,-19.75624,-23.542225,-23.770447,-25.470589,-28.912392,-26.705612,-24.284224,-18.772568,-30.910763,-33.330242,-27.38927,-25.865135,-21.205887,-27.206572,-29.17008,-23.460857,-27.170328,-25.751854,-26.24106,-25.43313,-32.0399,-23.33171,-26.686262,-26.737148,-27.440271,-29.647264,-24.27696,-23.935425,-25.506573,-28.169167,-27.200064,-24.267323,-31.868393,-26.68186,-30.823164,-29.161013,-27.316322,-24.485754
-29.928835,-31.223251,-54.38271,-72.009,-63.661972,-66.308365,-80.0,-30.537827,-80.0,-80.0,-80.0,-26.37413,-25.460312,-24.36628,-24.755161,-28.267181,-27.692455,-21.614733,-26.307688,-23.572292,-30.502907,-28.154325,-26.97548,-33.727406,-26.243036,-24.558903,-21.739122,-25.066677,-27.065977,-23.311127,-24.750776,-24.949041,-19.482212,-27.482653,-28.553072,-34.596992,-31.05493,-30.367817,-27.511154,-22.460215,-23.310818,-22.109169,-28.480396,-28.857504,-26.447723,-32.396015,-25.391203,-26.306276,-28.13929,-20.042694,-30.446346,-28.793015,-33.9742,-23.19891,-25.31709,-21.410313,-23.081017,-27.2522,-27.271936,-23.940535,-20.382313,-32.673656,-24.483408,-24.181326,-22.262001,-23.64912,-28.890936,-33.355072,-26.149862,-24.530537,-17.638077,-24.350508,-27.924719,-26.81585,-26.758007,-24.399502,-28.464085,-30.181408,-26.013975,-31.754593,-25.95823,-29.416317,-28.957567,-30.692633,-27.288422,-29.239141,-25.776608,-27.259537,-28.975353,-30.995863,-24.800571,-27.04739,-33.07803,-30.36819,-26.749588,-34.490387,-26.421951,-23.502914,-24.018497,-23.45398,-33.13662
