0.0,-8.652451,-27.432964,-26.281319,-27.317528,-30.272554,-31.49585,-28.401611,-25.531303,-28.170044,-26.663128,-25.247223,-29.707804,-20.235188,-27.431814,-23.966824,-26.331934,-25.020918,-27.446888,-24.852703,-27.582897,-24.073845,-25.178005,-24.066257,-26.046907,-4.2509575,-5.3471794,-5.432907,-5.104309,-5.4320145,-5.4199486
-7.1629295,-12.551344,-34.803288,-31.314693,-45.05209,-29.843811,-35.970844,-36.38907,-35.34629,-35.78651,-34.789402,-37.317917,-34.906128,-29.253815,-28.68277,-30.335567,-30.305908,-29.970566,-35.011864,-33.11862,-37.676132,-39.842125,-31.695812,-36.864544,-38.36057,-16.957588,-32.09069,-31.202707,-31.501041,-29.942535,-35.02204
-12.543076,-18.208261,-29.836826,-31.87472,-37.844803,-30.73034,-31.604881,-34.599564,-35.02829,-31.671398,-28.560701,-35.144417,-28.61703,-30.306948,-32.362167,-33.1072,-37.670498,-30.28182,-31.412197,-36.246384,-36.467747,-34.14964,-33.270546,-34.98958,-37.95857,-21.893803,-29.633476,-31.585888,-35.22341,-30.865551,-31.756538
-14.877058,-19.979668,-25.102371,-26.107723,-31.700356,-29.76196,-30.402924,-32.460358,-33.72305,-31.918781,-28.811977,-37.44736,-26.515789,-27.390417,-36.057053,-28.146881,-33.964653,-33.802032,-33.222202,-36.404076,-35.402447,-33.40093,-40.13167,-29.647348,-41.817028,-23.726408,-29.422958,-30.146267,-32.667587,-29.184828,-35.547558
-17.127777,-22.987818,-26.82188,-24.839176,-27.447102,-32.61773,-28.14065,-32.416008,-37.20266,-33.00258,-37.400906,-37.208874,-29.856236,-34.554108,-32.668777,-27.64153,-31.25201,-32.907837,-29.951492,-32.293556,-32.31331,-37.764717,-37.96901,-29.414219,-40.453415,-25.186718,-35.519875,-36.34149,-28.463545,-32.693817,-35.6119
-18.774248,-25.466396,-30.635834,-29.951408,-32.730606,-34.382412,-28.234509,-35.19731,-33.56737,-33.790302,-39.420082,-31.818218,-33.18446,-38.686226,-33.0668,-29.630402,-30.704472,-32.569244,-34.162613,-33.24648,-29.420246,-37.195065,-36.11146,-31.310036,-39.01635,-27.559288,-39.825356,-42.7422,-32.83306,-34.47637,-36.01162
-19.922977,-27.87809,-32.565712,-41.10898,-39.816833,-32.281216,-25.757511,-34.373024,-32.659275,-33.244213,-35.029266,-35.00184,-31.970652,-38.895565,-35.695488,-36.66297,-31.381752,-36.340694,-33.52017,-31.534134,-32.71052,-36.358994,-38.35511,-32.07599,-43.908222,-27.92467,-41.269775,-38.031673,-35.800396,-33.528618,-30.833344
-21.52067,-27.723648,-33.890255,-35.135593,-34.292088,-29.473577,-30.802958,-29.449707,-29.183413,-33.543514,-31.40478,-31.200104,-32.144913,-36.596443,-33.366413,-35.82002,-33.757545,-33.871704,-29.232227,-36.084305,-36.744484,-40.260487,-41.588375,-30.901546,-44.686466,-26.24826,-36.352535,-30.30506,-33.64783,-30.052418,-26.532648
-21.946745,-27.311893,-33.567913,-32.223564,-33.098366,-35.5072,-37.992764,-28.192343,-28.247744,-31.530499,-35.61974,-32.353455,-29.207542,-33.597805,-29.424522,-33.95159,-36.78466,-29.92984,-32.283794,-37.35523,-38.100433,-37.76963,-36.859226,-28.656643,-38.082256,-29.887814,-29.058865,-24.554989,-32.161438,-28.028797,-25.102005
-23.609524,-29.478931,-30.750088,-36.30317,-32.76477,-40.968002,-42.592857,-32.17121,-35.81997,-33.292206,-34.715656,-35.440567,-29.203224,-33.377655,-31.101725,-36.1821,-31.964096,-25.650106,-34.640106,-37.03155,-36.21435,-36.379814,-32.555004,-30.705408,-34.91074,-30.247955,-33.94871,-30.208036,-41.915928,-29.231209,-35.599564
-23.718105,-30.344097,-34.148563,-37.565132,-34.240356,-31.026312,-41.139378,-33.15744,-28.139591,-30.231956,-33.941696,-31.46965,-31.748415,-33.02525,-28.241142,-26.895689,-30.591496,-25.532986,-34.41127,-38.592896,-35.005997,-33.48808,-31.457376,-33.911827,-38.22529,-30.415909,-29.23225,-35.81674,-34.73098,-24.269238,-28.2672
-25.10978,-28.98795,-32.04321,-33.077442,-31.234497,-27.074924,-35.29846,-28.003124,-28.500269,-31.734072,-39.651356,-27.651981,-35.984013,-33.10093,-31.853798,-24.047476,-30.933247,-27.995508,-33.408024,-38.853683,-40.541836,-35.907406,-35.11888,-40.158886,-36.26004,-29.50804,-31.800594,-38.620827,-33.767075,-26.784489,-28.47142
-25.34108,-31.211277,-31.485443,-28.520044,-33.382,-32.24376,-33.09156,-28.74522,-31.644526,-34.809486,-39.066097,-28.313728,-32.68653,-33.537994,-31.575977,-25.957405,-28.273142,-28.527718,-34.26403,-38.428017,-39.3781,-36.95325,-32.44079,-37.804756,-36.27375,-29.029495,-27.017134,-33.264626,-29.347885,-25.874748,-31.080986
-26.26192,-29.964224,-35.95954,-28.819258,-41.8741,-37.310368,-37.07213,-33.508842,-31.709475,-30.173574,-32.0763,-26.192421,-29.17384,-25.912884,-30.694088,-26.237968,-29.682005,-29.685879,-37.323734,-36.12915,-41.576668,-28.590496,-33.968166,-33.696983,-31.60068,-30.677708,-25.355152,-27.813545,-31.889776,-25.342281,-25.06562
-26.770477,-30.116318,-31.926872,-32.340446,-40.15994,-33.954094,-36.66058,-26.204762,-32.1014,-27.495668,-33.097977,-28.954819,-28.533669,-28.769957,-29.769592,-29.529808,-25.584057,-35.206165,-35.782707,-39.808334,-33.651123,-26.32344,-31.293179,-33.708607,-32.757233,-34.32839,-34.790512,-31.5434,-31.600132,-22.063425,-20.827003
-27.239368,-33.569496,-25.823584,-28.431437,-36.68274,-36.004097,-31.66221,-28.12928,-28.9454,-30.832834,-28.55532,-35.91295,-30.530819,-31.04481,-28.750782,-31.660007,-26.512373,-35.028454,-36.639523,-36.246967,-32.334297,-27.180546,-35.292294,-38.5261,-32.264908,-36.49587,-32.123405,-27.661118,-27.7689,-20.059807,-19.472303
-28.0495,-33.703453,-30.473328,-30.62077,-31.27642,-40.43533,-37.203133,-34.603024,-30.773329,-33.43777,-28.65754,-37.452812,-31.774994,-33.668827,-32.206356,-38.633617,-31.657701,-32.074963,-35.589188,-34.203224,-34.74682,-34.44077,-37.23893,-36.84742,-35.458035,-38.03743,-30.325768,-27.903778,-26.882607,-16.772903,-15.986607
-28.08348,-32.18028,-28.944077,-31.533024,-29.679665,-37.037964,-39.594482,-29.132017,-30.625175,-37.42819,-28.41901,-29.72166,-31.61773,-31.997902,-33.365887,-34.81409,-32.74481,-36.9057,-29.755672,-29.948788,-33.52083,-37.34739,-32.401314,-34.6446,-34.50236,-35.855206,-31.708559,-30.637196,-32.158226,-22.671406,-21.805428
-29.19879,-30.718468,-31.178059,-29.60711,-36.231857,-32.907364,-34.078136,-29.910357,-27.834888,-35.99831,-34.900925,-29.688385,-39.224636,-33.93827,-25.873053,-38.56609,-32.253998,-31.927574,-31.559303,-33.485367,-38.136356,-38.289993,-38.20648,-29.778826,-38.05559,-38.964832,-30.602196,-29.600336,-35.863052,-25.141647,-34.537327
-28.866245,-34.963047,-30.886337,-27.838057,-34.943718,-30.819698,-33.843636,-33.2267,-29.924055,-33.55018,-31.171602,-33.28361,-36.971066,-31.907703,-23.259848,-39.677147,-30.958357,-28.10775,-26.160301,-31.004814,-34.46568,-36.813244,-39.720978,-31.318811,-37.89147,-40.548477,-31.859812,-33.503765,-28.387562,-28.857754,-30.577602
-30.067463,-36.074913,-24.383148,-30.437315,-37.849766,-31.941286,-33.73425,-33.52288,-25.942383,-31.491812,-32.00034,-36.233707,-36.537468,-30.318745,-31.966478,-36.60537,-32.768494,-29.806366,-28.71798,-35.028694,-30.245522,-34.88051,-39.73393,-41.14969,-40.87726,-37.516403,-34.903206,-36.528454,-27.93282,-26.51223,-30.15293
-29.859268,-36.266964,-24.96642,-30.028122,-37.41878,-29.358212,-29.490534,-29.897331,-27.374922,-32.286934,-34.790756,-28.849806,-40.274708,-30.962656,-29.400087,-32.92298,-29.08649,-36.59161,-32.735565,-35.74237,-34.3973,-30.017881,-36.25428,-43.316444,-38.13497,-36.211143,-35.31908,-39.329533,-30.05619,-25.016771,-29.115875
-30.664848,-35.755123,-34.82344,-31.937103,-39.04766,-25.041817,-34.18946,-36.64563,-30.428759,-32.31769,-39.1524,-30.5414,-34.986282,-24.761644,-26.181583,-29.611721,-29.95269,-37.32159,-33.451492,-41.70905,-35.01876,-33.595863,-35.47227,-38.00238,-36.21454,-44.814358,-36.559284,-30.147472,-29.002983,-35.661488,-25.524681
-30.79147,-34.538383,-32.62939,-27.770977,-30.996649,-23.439003,-28.197735,-33.774597,-25.738903,-25.330803,-33.36799,-32.194153,-29.307823,-26.798912,-25.812704,-29.854935,-37.85005,-36.668655,-35.033802,-34.38263,-35.91477,-33.026928,-38.731644,-32.08963,-36.12397,-39.85865,-30.956444,-29.045622,-28.370342,-29.516033,-28.261568
