-30.190224,-27.37192,-30.34513,-23.845646,-22.823332,-26.043789,-26.533123,-21.345737,-25.108063,-28.730684,-18.057632,-23.56324,-24.539558,-21.942862,-28.828814,-22.216873,-17.455082,-21.687397,-16.812565,-23.017021,-29.145105,-21.77946,-21.516327,-17.033464,-21.191994,-25.23225,-25.321827,-27.921614,-21.932682,-25.25629,-19.229664,-17.48401,-21.69859,-23.609604,-21.475441,-23.681992,-23.393772,-25.635609,-20.11109,-34.731407,-20.354538,-25.240416,-21.586586,-31.142395,-23.038742,-20.795645,-24.164278,-16.3348,-23.455257,-19.92278,-25.266232,-20.936762,-27.559528,-25.473984,-20.494316,-27.598114,-32.931927,-22.273426,-18.158516,-22.691893,-25.54661,-23.179556,-25.250017,-18.752699,-24.357552,-22.538063,-18.432907,-22.47901,-22.80126,-20.735964,-17.309906,-23.621956,-22.28646,-23.643593,-26.700878,-34.55039,-17.893265,-18.607914,-27.148354,-23.294437,-21.543056,-25.025122,-27.403837,-26.721046,-30.25105,-18.354366,-23.351715,-24.491016,-25.706644,-22.243237,-20.81097,-34.342182,-23.495546,-25.241486,-28.462185,-23.124172,-23.977337,-28.328539,-20.653698,-22.498035,-21.990692,-23.179148,-25.584568,-24.743818,-24.661194,-23.217188,-24.078552,-23.235933,-27.984756,-22.843811,-18.405052,-27.785652,-28.947802,-27.33018,-28.62966,-22.087257,-24.397812,-20.804161,-24.695896,-18.93688,-26.12917,-28.980082,-23.012339,-25.079712,-24.735474,-30.50245,-25.295437,-25.831985,-25.867516,-21.692928,-1.0466175,-1.4797802,-0.77882576,-1.9073486e-06,-20.373108,-24.858711,-24.003002,-24.311214,-22.7841,-20.031658,-22.542507,-25.4699,-28.171288,-31.958801,-16.368717,-18.96733,-25.880962,-23.847166,-30.714611,-23.68343
-29.268162,-25.875923,-26.961006,-18.869335,-18.130499,-17.810753,-28.536983,-20.447289,-23.725893,-24.424145,-17.783096,-21.369429,-26.378864,-21.054766,-27.994644,-19.109734,-15.808891,-32.836117,-21.570196,-22.329031,-32.88587,-24.46381,-18.415955,-20.530724,-18.61257,-29.46903,-21.487381,-24.08261,-24.026337,-20.74901,-20.532463,-18.55344,-21.61187,-21.9319,-24.189985,-32.542633,-20.0166,-32.282467,-18.035366,-31.675571,-18.070917,-19.787376,-27.132282,-27.627268,-22.508846,-20.048569,-27.131374,-16.229563,-24.233368,-18.717173,-28.50924,-19.098381,-27.607569,-22.94719,-25.299618,-27.017529,-26.280443,-24.19481,-20.39117,-20.83466,-28.3937,-22.24711,-22.652756,-23.253815,-23.500462,-26.478373,-18.425323,-29.367596,-26.229774,-26.47601,-22.027822,-21.581158,-21.452742,-21.698061,-22.899094,-33.615337,-27.19063,-20.372055,-30.521614,-25.42781,-18.840796,-20.871166,-22.289873,-26.214155,-26.087671,-24.936666,-25.043663,-22.499775,-30.770012,-22.57309,-25.795961,-30.9559,-17.664196,-23.687235,-32.73935,-22.357376,-24.132915,-22.729744,-21.703068,-22.963833,-20.23726,-24.359116,-21.018318,-20.993519,-24.018448,-20.304781,-25.180426,-25.276642,-25.168406,-31.854553,-17.917591,-26.668835,-19.100283,-27.034899,-19.54404,-23.224232,-30.73488,-27.209818,-27.12329,-16.821964,-22.385254,-24.84834,-23.305607,-24.974926,-27.903944,-30.062868,-24.821697,-23.265198,-23.220177,-20.492172,-28.898552,-26.28178,-26.110327,-12.472725,-23.475283,-27.006548,-18.339355,-18.354164,-21.08816,-17.30153,-25.391125,-26.534252,-23.294058,-27.637005,-18.555569,-18.197498,-21.30451,-19.864946,-28.426992,-26.158646
-31.639933,-28.159586,-21.908054,-26.78394,-20.113968,-19.656786,-22.879711,-20.79153,-23.41726,-24.627779,-21.162592,-25.698122,-30.102934,-21.34927,-23.756464,-18.436924,-19.836044,-31.30183,-23.699062,-21.82432,-26.25038,-22.824493,-26.604359,-26.293789,-19.377224,-25.811703,-22.679478,-26.74031,-25.019365,-21.58195,-20.71233,-23.138824,-22.478025,-25.042315,-31.441051,-31.403175,-25.190224,-23.139744,-21.09032,-29.574038,-27.1144,-19.033192,-21.762554,-23.18354,-26.853693,-18.318047,-18.774086,-18.6599,-27.902462,-23.839508,-28.340485,-26.337635,-26.212196,-20.29293,-22.03845,-28.740149,-24.621964,-29.54991,-20.755028,-18.88619,-32.343925,-24.761612,-25.001495,-20.476006,-22.743584,-31.23238,-22.361668,-21.318537,-18.435883,-29.032042,-27.265488,-20.918118,-22.111027,-22.999426,-18.965658,-25.07271,-28.734222,-19.978426,-25.763542,-20.868015,-30.216219,-21.171494,-21.742966,-24.715103,-21.663761,-20.805262,-25.41845,-21.013018,-23.139572,-26.74601,-31.718819,-22.736324,-18.945065,-22.058773,-27.441116,-27.871353,-24.139057,-23.245495,-23.81245,-21.044817,-22.059992,-30.525341,-30.202688,-21.252253,-20.863033,-20.044666,-27.930605,-23.418854,-27.701582,-24.454662,-23.884285,-23.572342,-20.191462,-28.954903,-21.544067,-29.065342,-20.90307,-24.178875,-23.086689,-23.282738,-28.382534,-22.957817,-24.002354,-24.648096,-26.885098,-32.43485,-26.669554,-23.804897,-26.968266,-23.920704,-27.49166,-28.038895,-27.636889,-18.202358,-22.130455,-24.373768,-26.501858,-23.147398,-21.232254,-21.881422,-27.328726,-22.648403,-18.49364,-26.431076,-20.979174,-20.95966,-19.464396,-20.945965,-32.32424,-23.973537
-31.645712,-21.86688,-23.153698,-27.475737,-21.837467,-25.638443,-19.857965,-28.566816,-19.559074,-23.663761,-26.458973,-26.084602,-24.716742,-24.211115,-29.828764,-18.968597,-21.918776,-25.99033,-26.347178,-29.542692,-21.377575,-22.609207,-27.875748,-22.396105,-26.177254,-22.831367,-26.171759,-22.013512,-29.55694,-23.066437,-19.211765,-24.179634,-23.106634,-24.931713,-25.498352,-29.721273,-18.976242,-21.580627,-23.418526,-26.318878,-27.87551,-24.503033,-24.997711,-22.901464,-28.482893,-21.705332,-17.293182,-18.977394,-26.333729,-26.3341,-24.895645,-31.116282,-29.705265,-19.47937,-18.990702,-25.344334,-24.931253,-30.133488,-24.931786,-23.644382,-27.441143,-25.633717,-23.270489,-18.606464,-24.097301,-19.84724,-24.963394,-23.124905,-16.102196,-23.474297,-25.255047,-22.890759,-23.02555,-25.632011,-21.830227,-21.222393,-27.692223,-19.607204,-23.705162,-23.40318,-35.776886,-18.178246,-19.11623,-25.079416,-21.166227,-21.177341,-22.432692,-28.011818,-19.797571,-23.460157,-25.116856,-20.42875,-28.841915,-25.794304,-32.59211,-21.903275,-21.061354,-25.102236,-26.14151,-25.026594,-21.35453,-30.639887,-27.016533,-27.005226,-24.75241,-23.20593,-21.084827,-19.733646,-27.086071,-24.187044,-22.062967,-25.921963,-25.10059,-27.399162,-28.114971,-23.405811,-19.511698,-30.597305,-21.38853,-25.662586,-27.227997,-23.285648,-25.782238,-20.68872,-27.83361,-26.382812,-26.690548,-24.110567,-25.368431,-21.26342,-25.334759,-32.66066,-32.13961,-22.32539,-26.740326,-23.256763,-26.475328,-23.94233,-25.309853,-24.992235,-25.02006,-22.22174,-22.911118,-23.361675,-20.477783,-22.09502,-20.832441,-21.483421,-24.549559,-21.911716
-26.55172,-24.36528,-26.320545,-24.903996,-22.32866,-27.940817,-23.670525,-21.350555,-22.240503,-19.55285,-26.151833,-29.253971,-23.298058,-26.916513,-23.204508,-23.345798,-25.969969,-21.80796,-30.944202,-24.508251,-26.618786,-23.78522,-27.625711,-24.944542,-31.231241,-25.670738,-29.621874,-28.79113,-21.686455,-23.873398,-20.185635,-22.030811,-20.984509,-27.222147,-23.936127,-30.532158,-19.665691,-18.67918,-24.551573,-22.697403,-26.96999,-31.51691,-22.779081,-23.395021,-25.168886,-30.818726,-22.63155,-20.16376,-22.980091,-30.24962,-23.505974,-23.223911,-24.196632,-19.658493,-20.475098,-21.824219,-27.404697,-25.774267,-23.539745,-27.13953,-23.904627,-27.720829,-26.166283,-24.324512,-24.854137,-18.651459,-21.773352,-21.410326,-23.41594,-19.499363,-30.574472,-24.634281,-30.746166,-28.784904,-26.554518,-26.138763,-22.902927,-18.254564,-21.265558,-24.0774,-23.097576,-21.74982,-19.098309,-27.558403,-28.122355,-24.568531,-22.275848,-23.93705,-25.287838,-23.124464,-19.152824,-22.206163,-27.277096,-27.627771,-25.788887,-17.684397,-25.037636,-20.980444,-23.580868,-24.767822,-19.600279,-25.164001,-21.522621,-22.818396,-25.297853,-27.783758,-24.639046,-24.902243,-28.742521,-28.389633,-18.0131,-26.868221,-22.002409,-29.949905,-23.142887,-21.701683,-27.154335,-24.899319,-22.034607,-24.089039,-23.154316,-23.449293,-24.808342,-20.430079,-24.680225,-25.420967,-21.002464,-30.055407,-26.967686,-22.602953,-29.175701,-28.546885,-27.466825,-22.166695,-25.882198,-25.936165,-24.295895,-22.46931,-30.442667,-27.31089,-24.235573,-23.14643,-27.668293,-20.3023,-19.714153,-26.683231,-20.923027,-23.46225,-22.125668,-26.575928
-26.432339,-23.983673,-27.920925,-30.157413,-17.07091,-26.16393,-22.344173,-21.361526,-19.06173,-21.783253,-19.470856,-24.351976,-18.90234,-20.491241,-21.492334,-21.651823,-28.505495,-18.14079,-25.402332,-21.57162,-25.21653,-18.524147,-25.632504,-31.153877,-23.159151,-18.643276,-27.184387,-25.384098,-18.06929,-24.529907,-22.205515,-19.141428,-24.643017,-23.373049,-20.120121,-28.896006,-23.250381,-20.165823,-23.322563,-23.654514,-29.17864,-26.484644,-22.103428,-26.825872,-23.992712,-21.976316,-24.063917,-18.437803,-22.063896,-29.42616,-22.308506,-23.372292,-18.377266,-20.062939,-23.328194,-25.018269,-24.476143,-24.185116,-29.077488,-18.504242,-16.72139,-22.838234,-21.058826,-27.88729,-27.613096,-26.667627,-19.36601,-26.054497,-25.637377,-19.881483,-27.234306,-22.585121,-25.88779,-19.173386,-25.621109,-30.658855,-23.92599,-18.31336,-24.598125,-24.125456,-17.948467,-25.854841,-23.208807,-28.461803,-21.492119,-22.46178,-22.592815,-26.250767,-28.722656,-24.544136,-20.815607,-21.666689,-25.83405,-33.974464,-20.293507,-16.137764,-29.80535,-23.589703,-24.711597,-21.915363,-22.392723,-24.953684,-22.179832,-20.417336,-31.049078,-29.9871,-28.535912,-25.06054,-25.799553,-30.834986,-17.987226,-32.525265,-25.218056,-26.310383,-20.747894,-25.424936,-24.244425,-18.960934,-23.383492,-18.495817,-24.708372,-22.044588,-28.753048,-21.945557,-23.43612,-18.557533,-19.134964,-31.2915,-27.606693,-27.030905,-35.226692,-30.210976,-27.069561,-26.715427,-28.2218,-28.394512,-21.039637,-21.394173,-27.609676,-25.719196,-23.490578,-26.750757,-23.410833,-27.14547,-19.75076,-27.068922,-21.148188,-30.232159,-24.087341,-28.781467
-24.704105,-22.974512,-27.830555,-25.234339,-15.860721,-22.865849,-21.462448,-24.172249,-18.25485,-20.958508,-17.918148,-20.741055,-18.221268,-21.259905,-18.774094,-21.426632,-23.952446,-17.185852,-25.746384,-24.94857,-22.638287,-17.504448,-21.754112,-31.000137,-21.231483,-22.015116,-21.361708,-29.9462,-19.36583,-28.931047,-20.868454,-23.96466,-27.038784,-19.22786,-19.38272,-24.988317,-20.42978,-23.718786,-25.730911,-21.216915,-32.366142,-22.528122,-21.944714,-24.350883,-19.972189,-17.179302,-25.972012,-21.422504,-18.547844,-23.243708,-22.74186,-27.531673,-20.84042,-25.701532,-23.165806,-27.119083,-23.112812,-22.220814,-24.840288,-19.362125,-17.328552,-19.603619,-25.730228,-25.020397,-28.355335,-24.957815,-23.937696,-27.415535,-20.24775,-26.305975,-27.029037,-25.7132,-20.43116,-18.348625,-27.821123,-27.306564,-27.702913,-20.769993,-21.242634,-21.519156,-19.60875,-22.113651,-24.880714,-25.550585,-23.259563,-22.509981,-22.535315,-21.847397,-22.099487,-28.384985,-24.010828,-21.210491,-23.408733,-24.15364,-18.047043,-15.797268,-30.26653,-21.488533,-31.135954,-22.819733,-19.497797,-29.38814,-19.857628,-18.920864,-30.714163,-25.455095,-24.243591,-26.128609,-27.87799,-22.954351,-22.909071,-33.34167,-24.044117,-23.634722,-22.860111,-19.888319,-22.441181,-23.030266,-21.89524,-18.902248,-24.847776,-25.8279,-21.956593,-22.611332,-22.052757,-20.210556,-23.521957,-24.842457,-20.620388,-28.171936,-33.101364,-33.166237,-30.666637,-28.440636,-27.692986,-18.729115,-27.50924,-18.600319,-29.170166,-22.02261,-21.74775,-28.873425,-20.329565,-29.662561,-18.10329,-25.617964,-22.273848,-22.175514,-19.228588,-18.76169
-21.795763,-25.95187,-22.555973,-27.859354,-23.48066,-22.76397,-18.460695,-19.505903,-22.99445,-26.18227,-20.902449,-22.471989,-23.690235,-29.234142,-16.302183,-23.208784,-21.665276,-18.977314,-20.853558,-24.863934,-24.049683,-25.37103,-21.5363,-24.156216,-25.531927,-25.850653,-22.065636,-30.97902,-20.267094,-30.811852,-24.89372,-31.003786,-26.096436,-19.102325,-24.188059,-24.578884,-20.49237,-28.425203,-25.882963,-21.215103,-32.348034,-25.684814,-23.472683,-26.238935,-24.088491,-14.833832,-22.828627,-21.719418,-22.815882,-27.762003,-27.155462,-29.09491,-18.830788,-26.831726,-24.989529,-29.67231,-28.005686,-26.998123,-23.511126,-23.062696,-25.899376,-19.15329,-27.561499,-32.202885,-21.323523,-20.79907,-28.806196,-27.21098,-24.45661,-25.375357,-30.148808,-24.457754,-25.109312,-21.717266,-26.375193,-25.612942,-30.867231,-19.741333,-24.520134,-24.607155,-21.683552,-23.749754,-28.717995,-26.14354,-24.682217,-21.566992,-31.364578,-26.196928,-22.322552,-24.532598,-27.713072,-27.218727,-25.035994,-24.417568,-24.340475,-19.038387,-25.129616,-23.000277,-26.807577,-27.638834,-16.730654,-22.003143,-24.611042,-25.072866,-26.883266,-21.802742,-25.064632,-24.933853,-24.352463,-25.081888,-22.533278,-27.59272,-23.48071,-23.960135,-20.34255,-19.034546,-32.060207,-32.72026,-24.189636,-17.953785,-25.969305,-28.037252,-22.16431,-23.919678,-20.378,-23.491974,-25.857494,-24.221754,-18.50427,-27.623821,-27.881107,-31.654999,-33.876205,-26.298101,-27.070604,-19.48507,-36.734,-20.560066,-30.556263,-22.560486,-27.606663,-25.138111,-17.203012,-25.42599,-28.80567,-26.961437,-23.8713,-23.21466,-19.795609,-19.698883
-18.793262,-25.03799,-24.852562,-22.706123,-20.910334,-20.512737,-20.200243,-20.512909,-14.017536,-19.663246,-26.986275,-26.810625,-28.943613,-29.889448,-18.431492,-25.24994,-24.401402,-21.385584,-19.061949,-18.982365,-21.318155,-25.623604,-23.044989,-17.730225,-22.61479,-27.00468,-25.18125,-24.068752,-21.71719,-23.56929,-29.592278,-25.405888,-26.28236,-21.85268,-22.205086,-25.07764,-24.268421,-26.415287,-20.951996,-25.23191,-20.446442,-24.26253,-22.886927,-24.00016,-28.545664,-16.799768,-21.30143,-23.679224,-32.0762,-28.072905,-19.476418,-32.039944,-18.954414,-23.750174,-25.576418,-22.655617,-27.756012,-22.153532,-31.289886,-24.822023,-18.858166,-25.92376,-20.501451,-32.33955,-21.905739,-21.497705,-30.010054,-30.923326,-28.705221,-18.867737,-26.64788,-19.474293,-22.640545,-17.642256,-18.153933,-22.779924,-22.280264,-18.395878,-33.71393,-25.009,-20.14293,-21.760695,-21.20137,-24.531803,-21.42487,-23.987673,-27.712063,-20.768526,-26.73336,-22.002262,-27.399109,-25.661865,-23.415617,-22.892027,-29.679949,-19.96121,-23.92753,-24.246012,-24.83248,-28.313932,-18.336632,-19.51184,-19.471066,-17.745,-26.019108,-24.751358,-19.243134,-16.686256,-19.441025,-22.528818,-24.008213,-22.499596,-24.465324,-25.156384,-25.093866,-24.163555,-29.703117,-20.571064,-27.978584,-20.70639,-23.494032,-29.285406,-27.937883,-31.558952,-18.005281,-18.102211,-23.091906,-26.182474,-22.704262,-22.871067,-31.742672,-27.631193,-32.88802,-22.478977,-25.58984,-23.296457,-33.20897,-22.223421,-25.373732,-19.927471,-30.04814,-22.855913,-18.049976,-28.372295,-31.32133,-22.106922,-29.068962,-21.4743,-22.85162,-23.610447
-20.827461,-22.384819,-25.649265,-28.123648,-19.748735,-23.292698,-21.30046,-25.864353,-13.892538,-25.415623,-22.536373,-33.56238,-30.120777,-24.005997,-22.472443,-26.791996,-22.936401,-21.973347,-20.876991,-20.89856,-21.223574,-19.580008,-21.867897,-22.216595,-21.692503,-23.133308,-23.739548,-21.35745,-24.042204,-22.728477,-27.40362,-24.975082,-21.333363,-27.493896,-19.937485,-27.435244,-19.222734,-30.45992,-28.374352,-27.84654,-19.09384,-20.147419,-30.035103,-20.17928,-28.249243,-27.826403,-19.417225,-26.205715,-28.40268,-28.97857,-21.2901,-27.659035,-24.454224,-26.508793,-26.263714,-18.518593,-30.626017,-26.780802,-24.29324,-22.090042,-21.097626,-25.023832,-23.824202,-28.365595,-27.401392,-27.236732,-30.092218,-28.409666,-23.75001,-20.762754,-29.859594,-22.091103,-21.086222,-15.290369,-20.816679,-24.208035,-24.365427,-28.11109,-27.531988,-21.045557,-25.285477,-22.698265,-25.55298,-25.196854,-22.14266,-22.014858,-20.373669,-22.682686,-26.08796,-28.905848,-24.895155,-28.661339,-23.735777,-23.251091,-22.977104,-20.21862,-25.102869,-29.92014,-28.441875,-25.26585,-26.113506,-21.293919,-20.472248,-18.253788,-26.515087,-23.955566,-23.873665,-20.12528,-25.698912,-23.314909,-25.779598,-28.702578,-25.334208,-22.7214,-32.212196,-22.517227,-25.113386,-17.351925,-27.759409,-24.996386,-26.342402,-28.41502,-33.859997,-24.31311,-17.238796,-18.751852,-27.695036,-31.185738,-26.078175,-20.572767,-32.2231,-28.662424,-34.70406,-21.671509,-27.99335,-21.409443,-29.359922,-24.334005,-27.714018,-28.597923,-20.468853,-27.057907,-20.267334,-27.107433,-25.64397,-27.657227,-27.814201,-25.848257,-21.622574,-19.983862
