-15.248898,-20.013071,-22.026386,-13.0600815,-14.914961,-18.214132,-17.932482,-16.29499,-20.80518,-18.557295,-16.492905,-18.583282,-22.393625,-21.053282,-19.181183,-13.668268,-17.293285,-13.605064,-13.318383,-13.730737,-14.99353,-19.022638,-19.353973,-14.872889,-18.986893,-17.96818,-14.0868225,-18.681883,-20.86864,-20.550968,-15.828273,-16.312685,-16.153414,-18.63636,-18.76788,-13.589454,-16.732487,-18.959728,-11.556408,-15.191582,-15.689816,-14.767527,-13.458968,-19.185017,-15.644594,-19.081297,-13.865709,-14.954209,-22.832047,-15.915865,-14.58089,-14.832443,-22.905737,-22.976183,-14.419366
-17.448933,-16.068905,-19.566391,-24.743378,-16.410172,-17.321035,-14.57592,-22.213573,-17.5578,-21.22681,-23.464096,-17.874802,-23.404488,-21.825262,-26.987556,-21.383263,-14.987522,-14.388161,-16.226887,-18.418041,-12.649628,-16.019798,-22.246597,-19.60134,-23.686739,-28.770758,-17.488533,-23.080471,-15.669859,-23.554007,-17.165155,-18.815556,-17.19629,-22.560516,-16.988918,-17.9585,-23.3653,-33.800972,-26.882708,-18.694366,-20.628077,-17.563938,-24.720993,-17.818068,-20.549953,-22.566074,-16.961296,-20.118328,-26.241713,-15.6039295,-16.074913,-23.013794,-25.358503,-11.791904,-17.02354
-23.773388,-20.01929,-21.087877,-23.918346,-19.432238,-15.401417,-16.816813,-14.599511,-20.960632,-20.702963,-23.183887,-17.46833,-30.435087,-21.30795,-21.221333,-21.956076,-14.883936,-12.261973,-16.084276,-20.574638,-16.8236,-19.67091,-26.440033,-12.722135,-20.333572,-27.13787,-18.098057,-22.385502,-19.092592,-22.741358,-25.005913,-22.96707,-14.619261,-17.193993,-15.126543,-16.927431,-19.416637,-27.000332,-33.337406,-22.52365,-24.473585,-16.557674,-23.106583,-16.458263,-24.51793,-19.762974,-16.725098,-26.229708,-17.534626,-14.281967,-26.572727,-22.535364,-20.648266,-10.786909,-17.350239
-20.930712,-19.855476,-19.948172,-19.366446,-13.4698305,-12.562605,-27.18454,-13.318096,-21.312098,-28.341217,-20.198183,-19.776505,-21.411938,-14.355122,-19.124458,-23.938488,-17.09851,-13.616038,-17.588406,-16.354197,-22.045053,-18.38783,-22.18585,-12.146346,-16.889528,-18.940641,-18.48372,-18.464617,-15.3682995,-18.304186,-21.851181,-16.220928,-18.994772,-21.35999,-13.73004,-22.864159,-17.572495,-22.866558,-26.124247,-20.979671,-19.837406,-19.505054,-18.660088,-19.551643,-27.33425,-22.826181,-14.664741,-33.63639,-16.983994,-18.276388,-16.71474,-20.838211,-17.18362,-17.36431,-19.602058
-21.239813,-17.447504,-20.40187,-20.005045,-17.662148,-14.700334,-19.624931,-16.734674,-18.560322,-20.668526,-18.590721,-15.177476,-19.67575,-14.136656,-18.04765,-16.89132,-18.744675,-18.373081,-17.771912,-12.135271,-23.73491,-17.198837,-14.559991,-14.772478,-16.619942,-20.027721,-18.284828,-20.117493,-15.834924,-17.800098,-24.044123,-15.910866,-24.734741,-25.397116,-22.046848,-23.681625,-16.685219,-22.034367,-22.34776,-18.941662,-17.747326,-19.026901,-22.316923,-24.222565,-21.468555,-22.473198,-21.733793,-22.331417,-27.166632,-21.300037,-18.203476,-21.371428,-21.238785,-20.073812,-24.239246
-24.167904,-23.866756,-19.888199,-18.543978,-15.994231,-16.546974,-16.0864,-23.190475,-23.006931,-17.8163,-16.547768,-19.356936,-20.008556,-17.258896,-19.333038,-19.329819,-17.996899,-15.834223,-16.057507,-11.72551,-20.291367,-21.404913,-15.278189,-19.10529,-18.337852,-21.81117,-18.054996,-21.287128,-19.942177,-19.915249,-25.331718,-24.435968,-17.580029,-18.856989,-19.595093,-16.844023,-14.918465,-26.065638,-20.573338,-17.04487,-13.122645,-19.521671,-19.489418,-19.71731,-18.891441,-19.395882,-21.96316,-16.665438,-26.40535,-20.920637,-21.337555,-18.855633,-26.931246,-21.290344,-27.223434
-20.017166,-19.173409,-13.420872,-15.550332,-14.2102785,-21.46315,-20.82511,-23.867939,-21.973494,-20.81186,-21.176067,-17.400345,-22.315552,-19.582523,-17.26573,-19.14225,-20.863098,-16.312565,-21.91005,-12.810675,-18.304188,-19.411417,-21.093498,-27.705927,-24.346554,-18.003517,-19.876532,-20.275358,-16.974579,-24.984539,-19.456718,-27.760708,-17.171412,-20.455236,-20.133156,-15.271099,-15.6486225,-15.394846,-24.25962,-19.982918,-11.33396,-19.274027,-17.006031,-21.342289,-22.565857,-17.279121,-23.28809,-16.751295,-24.992275,-18.693336,-16.519398,-12.86159,-21.65671,-18.00375,-26.312346
-23.296032,-22.068888,-16.48378,-15.709684,-13.240295,-25.855968,-21.319447,-21.662739,-19.57343,-25.848003,-19.434069,-15.955618,-20.868711,-18.184364,-19.585001,-21.656841,-24.381388,-18.757399,-18.894932,-17.439651,-21.80704,-20.16688,-29.36837,-22.079601,-25.61698,-14.932165,-23.214224,-25.76907,-18.499428,-26.143448,-16.725094,-21.552303,-19.047028,-22.19305,-22.983967,-22.869043,-13.641553,-17.34736,-17.164188,-18.593506,-18.900352,-19.255232,-22.357891,-24.71738,-20.769356,-19.81015,-21.709135,-20.796139,-21.054354,-18.556492,-18.01976,-16.952389,-23.678898,-21.875984,-32.369186
-23.449047,-31.400152,-23.734226,-21.280092,-12.406876,-21.159536,-20.114365,-22.09045,-21.7447,-24.693193,-16.085737,-19.10281,-20.502087,-21.078033,-15.86986,-24.119637,-22.86573,-20.971745,-22.592173,-19.495378,-23.458218,-17.342655,-23.16706,-24.867744,-23.365196,-15.251337,-24.546455,-20.590881,-14.593284,-21.226276,-19.876484,-12.706191,-22.700672,-21.1435,-20.211514,-18.522743,-17.192291,-24.129324,-14.573786,-20.836697,-18.660233,-18.723724,-21.058302,-22.32161,-18.078468,-20.476452,-24.446861,-19.648096,-16.43829,-18.844505,-19.038103,-21.37501,-21.276878,-24.052185,-20.754906
-24.990675,-24.035841,-20.604927,-16.366257,-16.641365,-23.526903,-20.101322,-17.519653,-27.641323,-16.648144,-21.806793,-19.870556,-20.02226,-19.164352,-14.425301,-21.295597,-25.319336,-26.40417,-21.108223,-23.186441,-24.017107,-19.327072,-20.261553,-20.753204,-24.517096,-18.059147,-20.578056,-18.599316,-20.2265,-16.505005,-19.779436,-12.551426,-19.731165,-17.650425,-19.245556,-18.477581,-16.828556,-19.81031,-20.153996,-22.429152,-18.989084,-20.612398,-21.57467,-16.518616,-20.01366,-22.158155,-21.064281,-17.424068,-19.335344,-21.483652,-21.758133,-17.28302,-18.254337,-20.365864,-25.470322
