-21.694353,-22.896454,-24.92019,-17.175968,-32.11067,-26.265854,-28.259417,-30.601208,-23.945509,-29.559425,-27.17501,-27.259752,-4.1143284,-4.526428,-4.6140976,-4.8575516,-22.879486,-29.092854,-33.841537,-27.14761,-23.864002,-26.752913,-28.825577,-31.37675,-32.974316,-22.186771,-31.278225,-31.6221,-24.039295,-21.604548,-23.312933,-28.898247,-21.152431,-24.427454
-25.156036,-25.034122,-27.124716,-19.024715,-23.511639,-27.948843,-26.1256,-29.85323,-23.757992,-26.497961,-22.154585,-29.195578,-16.7154,-44.3441,-37.78039,-42.671562,-22.397642,-31.313225,-31.36591,-29.255938,-27.90778,-27.89433,-24.989021,-23.718784,-29.011162,-26.75236,-34.37366,-29.845325,-30.547903,-27.61929,-27.773901,-33.789864,-25.85561,-23.360489
-30.24133,-28.405533,-27.67539,-19.533924,-28.12431,-26.580637,-33.265507,-26.421185,-30.015007,-24.721636,-26.628029,-24.502367,-22.166126,-48.426643,-34.471004,-48.375275,-28.276184,-33.244804,-28.958355,-29.447151,-29.441856,-29.051462,-25.680943,-26.16393,-23.252285,-32.842777,-30.024323,-30.516022,-25.484438,-25.60843,-22.77554,-29.652271,-29.18452,-25.547321
-22.223097,-30.101032,-24.833126,-22.62127,-23.134958,-25.836266,-31.90366,-24.257465,-33.139748,-25.30259,-26.729229,-26.771305,-24.541,-45.294495,-37.57728,-46.531902,-26.701963,-38.586273,-24.629833,-27.500408,-27.139465,-26.376953,-23.086706,-23.613195,-26.11921,-29.254337,-30.313572,-37.458042,-25.503609,-25.398067,-25.905437,-23.086033,-28.952232,-27.48851
-22.248142,-25.489315,-27.69593,-23.042427,-21.824383,-31.314768,-29.85645,-25.618015,-29.591747,-28.48728,-27.536457,-25.477407,-26.272633,-48.943382,-39.86021,-43.80768,-28.88859,-33.77278,-25.00121,-36.861603,-25.016148,-26.242203,-30.385502,-23.907665,-26.897778,-28.945267,-26.650051,-35.52632,-24.64008,-29.523212,-36.01273,-24.009178,-26.843992,-26.898027
-28.123074,-19.533964,-28.99153,-18.999355,-25.95996,-29.908718,-28.778278,-27.76015,-24.494358,-33.113945,-27.45803,-23.915638,-27.454655,-49.19096,-34.68478,-41.80103,-36.456276,-32.76019,-24.990488,-32.613777,-25.515537,-27.655134,-26.554111,-32.77408,-24.811989,-22.73254,-29.862473,-28.227602,-25.00127,-25.354504,-34.667496,-24.83785,-29.387146,-26.944174
-26.600948,-18.944412,-24.08976,-18.671055,-27.111515,-29.764044,-27.53318,-28.25306,-24.586567,-31.544565,-31.900629,-29.280561,-30.969362,-42.739822,-36.562126,-41.49377,-27.00452,-27.645031,-22.505438,-31.712997,-23.4052,-34.41498,-28.669884,-35.753265,-25.512115,-22.540775,-28.191765,-27.406424,-28.067133,-21.50217,-24.64938,-25.364862,-30.631296,-27.080336
-24.625387,-25.171501,-27.899826,-24.344645,-26.132656,-27.663925,-25.777266,-25.248695,-30.494148,-26.743967,-33.13064,-25.091143,-34.80357,-42.078033,-44.020485,-42.87667,-33.110455,-21.88682,-26.110884,-30.35136,-22.30516,-29.369888,-27.974619,-34.429073,-27.176601,-29.277771,-24.855947,-28.547947,-27.592873,-23.149578,-24.503395,-28.734623,-29.991037,-25.147562
-26.793354,-24.155117,-25.518377,-23.264847,-22.968323,-26.41941,-28.985237,-24.790533,-31.292397,-23.887001,-34.55286,-23.927797,-30.759256,-42.19151,-44.20201,-45.901352,-28.501965,-24.425241,-26.842407,-31.224049,-26.028101,-29.253466,-30.419647,-33.749546,-26.713186,-29.18048,-19.846155,-28.101265,-26.313236,-23.300709,-25.479088,-32.136776,-34.79482,-27.90224
-37.023083,-26.063793,-28.711256,-21.571766,-25.268995,-25.624378,-29.566536,-28.492926,-28.13821,-22.259491,-29.090023,-24.573938,-32.582794,-39.229454,-37.818825,-41.64172,-31.380907,-27.9949,-25.84785,-33.797543,-26.927288,-34.205,-37.897198,-27.24126,-28.690556,-25.50606,-27.137505,-27.775314,-32.40295,-28.808659,-26.344543,-32.233547,-28.62701,-30.053886
