-15.209157,-18.259811,-15.817995,-17.81908,-19.857738,-14.973459,-23.176096,-18.414768,-19.625128,-17.497232,-17.772532,-14.413549,-16.04404,-20.721125,-19.650618,-14.339612,-14.125647,-19.26306,-15.456612,-17.506403,-30.250885,-20.104435,-17.63414,-17.645,-16.642502,-21.358196,0.0,-2.7151508,-21.219294,-16.625854,-13.328625,-20.083714,-19.06231,-13.850088,-19.540585,-16.565893,-20.25307,-20.02374,-21.168686,-24.917625
-17.596893,-34.039627,-16.569601,-18.436462,-22.079552,-25.405079,-23.333273,-18.295795,-27.127302,-21.938068,-23.791733,-15.718435,-26.594175,-19.138744,-21.162834,-18.779057,-24.558754,-17.674053,-19.461329,-22.711378,-25.252972,-25.437532,-25.409384,-20.149323,-25.815079,-19.373262,-15.97914,-9.175966,-30.20203,-20.977554,-19.170633,-22.900444,-28.743027,-26.271482,-25.035076,-22.050783,-21.029118,-21.58311,-21.375687,-35.35221
-22.473833,-32.17791,-15.915315,-22.963242,-20.944214,-27.316988,-24.584572,-24.180416,-25.65243,-18.710264,-19.988525,-17.704556,-24.373154,-26.509045,-23.72863,-19.795311,-19.881752,-17.473705,-22.542294,-22.13773,-20.513443,-28.737347,-24.065474,-19.50162,-21.886454,-21.172268,-20.633133,-17.99113,-22.208094,-19.418076,-28.921787,-19.218397,-26.072245,-21.42268,-25.776937,-25.097578,-23.574259,-20.013783,-22.264069,-26.61126
-24.452892,-24.74561,-19.572853,-21.209736,-17.154854,-17.452396,-22.885693,-24.709885,-24.995443,-21.248545,-19.100368,-21.851439,-22.439522,-21.56704,-29.288628,-24.258812,-19.74186,-16.81887,-17.626766,-24.181175,-21.194868,-22.286556,-24.828392,-20.559782,-24.305195,-23.244932,-21.748056,-18.651918,-19.745098,-22.328299,-27.454792,-22.915596,-25.041721,-21.983818,-22.288912,-20.996925,-17.365456,-17.18104,-24.310364,-20.22569
-26.5143,-20.547924,-16.198498,-23.102211,-23.16399,-17.309006,-19.81331,-24.516422,-29.05004,-24.139647,-20.594166,-24.074682,-21.457096,-23.780832,-22.649498,-27.380684,-26.3524,-18.218912,-17.733582,-20.063463,-25.246574,-25.631489,-27.522373,-30.524033,-17.508522,-21.58202,-22.331846,-18.80326,-23.718966,-28.71965,-20.84011,-23.190887,-20.7767,-21.642982,-18.530508,-24.483894,-18.314217,-20.714777,-21.48577,-19.130314
-23.705067,-25.765232,-18.794384,-21.819687,-27.691883,-25.286228,-22.499065,-22.42894,-27.427479,-23.100185,-19.131516,-22.046497,-23.38725,-22.091068,-20.102196,-26.626812,-29.31457,-21.371326,-24.641745,-20.49036,-24.017843,-21.198662,-25.185297,-28.564154,-18.176167,-24.007437,-27.373486,-22.984447,-26.719221,-30.805536,-22.851511,-19.307096,-20.050419,-22.183088,-20.358173,-27.976673,-20.153645,-30.144817,-24.34366,-23.92886
-20.704746,-22.46048,-25.654093,-17.799068,-22.28873,-26.278355,-25.213654,-24.881208,-28.445272,-18.02792,-15.726295,-24.14016,-22.231915,-22.50782,-24.750633,-20.575813,-28.41631,-22.43222,-22.91819,-22.438168,-28.48965,-20.177906,-20.44732,-16.540424,-31.02587,-25.0245,-24.701984,-26.886246,-25.93901,-25.974995,-25.535402,-21.821938,-19.714096,-25.825441,-18.834,-22.790022,-20.377998,-24.523212,-25.857954,-22.013119
-20.666264,-19.278328,-26.063492,-23.226166,-20.197182,-25.000935,-25.386246,-24.713491,-24.601315,-24.270344,-23.254425,-23.133606,-26.291874,-28.522926,-25.658792,-26.727837,-23.648636,-25.853401,-28.832195,-23.099426,-24.553295,-18.100212,-24.806389,-15.536032,-26.998755,-25.2373,-27.919329,-30.268091,-26.134281,-19.624739,-21.976376,-27.1812,-18.429277,-22.285503,-18.011703,-21.524385,-27.598019,-24.466204,-34.70675,-26.83293
-23.0798,-20.45411,-19.63661,-26.347057,-18.237843,-24.557789,-21.929844,-22.297817,-20.318459,-25.066832,-26.31239,-21.439455,-30.879248,-24.376621,-25.712433,-22.479982,-27.487402,-25.436523,-26.100712,-22.780384,-23.0428,-22.630943,-23.984217,-14.56179,-17.451902,-20.02776,-29.4567,-18.674568,-23.177116,-23.998194,-18.878601,-28.274307,-14.724652,-22.456482,-19.611378,-18.057201,-25.059025,-25.835722,-27.361921,-27.413355
-25.40049,-23.672098,-22.859493,-27.408041,-15.193428,-28.146929,-18.028675,-19.488821,-25.419266,-21.553482,-31.79756,-25.8745,-30.293674,-22.508183,-25.110569,-21.977592,-25.51997,-22.800224,-22.785412,-16.883787,-21.161411,-31.5193,-23.473724,-18.289457,-22.012024,-21.180687,-31.229141,-16.222452,-24.695778,-34.404064,-23.535309,-24.397768,-14.794034,-18.17685,-20.815928,-23.961842,-28.008678,-30.471739,-28.18707,-22.735739
