-16.13256,-20.48018,-21.803274,-23.238628,-22.283373,-23.720541,-24.17849,-23.489395,-23.385178,-22.850704,-22.624405,-22.174736,-22.77141,-22.576118,-22.747852,-22.330328,-21.428265,-22.152365,-21.583212,-21.578835,-22.052032,-22.369967,-21.809732,-22.521587,-21.24134,-21.296177,-21.76472,-21.646622,-21.782536,-21.220097,-21.14554,-21.680689,-21.543108,-21.783606,-21.84893,-20.943583,-21.299282,-21.053307,-21.643162,-20.936518,-20.367918,-20.64308,-21.20466,-20.599796,-20.818346,-20.638939,-20.337101,-19.997602,-20.727314,-19.85801,-20.266853,-19.195518,-20.232035,-19.518978,-19.521261,-19.630527,-7.1386642,-0.25580597,-0.2949829,-0.2949829,-0.2949829,-0.2949829,-0.2949829,-0.2949829,-0.2949829,-0.2949829,-0.2949829,-3.8146973e-06
-23.657955,-37.801586,-39.576927,-43.843533,-44.66484,-47.83846,-46.351826,-40.579693,-49.191612,-44.010555,-44.315273,-41.673813,-49.219685,-41.35953,-44.557186,-37.64369,-40.65885,-41.185543,-47.98731,-41.850388,-44.86225,-53.503777,-43.899307,-42.542004,-43.824192,-53.97056,-44.30423,-46.834797,-46.42242,-41.723694,-42.398617,-43.747684,-40.85309,-45.031666,-44.232624,-40.583805,-51.588867,-43.437553,-46.741318,-48.32328,-43.50725,-45.63042,-46.781475,-39.757633,-45.067616,-39.644913,-39.677795,-49.434288,-39.114624,-37.45415,-39.811977,-37.06801,-40.525074,-43.483055,-38.87389,-37.921112,-18.526552,-42.798676,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-8.420734
-28.694622,-41.038685,-44.189526,-50.813667,-41.699924,-46.000492,-44.78933,-39.262444,-48.26499,-45.029293,-42.6435,-47.886726,-46.448196,-45.68499,-44.132492,-42.47412,-47.548058,-39.39274,-49.687664,-43.723454,-44.49253,-47.732983,-44.42799,-42.768948,-48.071915,-55.766594,-42.620674,-41.876896,-51.81364,-41.926254,-45.951077,-43.39478,-40.646988,-43.43092,-37.932514,-40.27031,-50.179733,-41.34018,-44.63366,-40.75307,-43.959957,-43.02697,-48.09906,-43.077423,-40.684658,-45.40327,-45.34605,-45.439156,-40.657524,-43.22898,-44.05407,-42.957333,-39.785725,-46.367744,-40.64646,-37.90676,-23.554916,-43.91169,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-13.853386
-29.826147,-44.216152,-48.475876,-43.616257,-40.2597,-38.74263,-43.1152,-42.97767,-41.618023,-40.379063,-42.782883,-50.03385,-42.377666,-48.912228,-42.01468,-38.707596,-44.165302,-43.46764,-46.580345,-43.633965,-47.64559,-42.956474,-51.631603,-45.375977,-43.38499,-47.058815,-42.956253,-42.899445,-52.17323,-42.11243,-48.238148,-46.47023,-42.264973,-39.83645,-40.170616,-46.316082,-47.475353,-45.651657,-40.889874,-41.445347,-44.73552,-41.19271,-46.538616,-47.412132,-37.333416,-42.766693,-44.73601,-39.222504,-47.460106,-51.49172,-46.704556,-45.17422,-44.64293,-41.208042,-47.60805,-38.33816,-25.971107,-44.49003,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-16.173273
-32.898323,-46.731457,-49.684376,-38.751022,-41.939827,-39.651024,-42.86016,-41.324593,-39.193554,-41.005756,-37.170692,-51.384354,-42.37923,-41.66196,-39.47969,-42.618435,-47.321568,-45.808266,-44.608513,-46.348347,-42.69128,-43.030346,-54.10182,-41.500275,-45.656124,-42.448246,-38.862473,-46.3245,-44.765015,-45.05873,-49.588318,-56.43011,-49.532227,-40.80607,-49.397976,-45.93504,-42.790073,-48.493855,-45.939857,-40.627605,-40.96091,-45.0934,-44.65487,-40.4372,-40.56861,-41.11519,-43.714012,-43.30913,-47.18641,-47.713432,-46.57099,-40.711414,-42.759624,-41.735718,-48.317276,-36.573288,-27.394753,-45.748806,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-18.389336
-35.400795,-43.002403,-55.57122,-39.65042,-46.79663,-44.634377,-40.241943,-42.18028,-41.242996,-40.639275,-34.85896,-48.23484,-44.074646,-42.610676,-39.824875,-41.599903,-40.92989,-39.61684,-38.935886,-37.32741,-43.36329,-50.38136,-47.6611,-39.129364,-45.998543,-46.47184,-40.89733,-42.5177,-39.015842,-41.48001,-47.004276,-51.012848,-47.753345,-47.674923,-42.844604,-48.136635,-47.426464,-48.768543,-50.236607,-44.65941,-44.11597,-45.295486,-48.806087,-42.884975,-44.357338,-43.364845,-43.931774,-41.78909,-48.198215,-45.964996,-48.83192,-39.362137,-43.830025,-41.10845,-48.101295,-38.969097,-29.179617,-47.096344,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-20.028715
-35.55213,-37.249065,-41.111702,-39.95556,-43.021477,-44.328323,-39.993572,-46.3831,-47.08693,-43.713947,-42.04127,-47.628216,-42.668144,-47.512917,-46.27378,-40.646946,-39.33666,-41.2667,-37.760136,-35.544304,-41.320892,-44.24205,-47.060257,-42.634117,-46.373184,-49.668396,-41.657757,-43.134125,-38.216434,-40.06512,-48.23854,-53.733997,-40.479126,-46.053665,-40.051952,-53.17663,-49.752037,-45.17334,-49.475044,-47.91871,-43.4199,-41.694126,-45.35356,-52.74361,-39.940384,-40.59726,-42.473274,-40.713165,-47.233826,-46.820847,-51.432945,-43.195084,-35.827934,-36.825752,-40.747158,-44.189224,-31.400532,-48.317722,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-21.193783
-39.075626,-40.647015,-38.314293,-41.060555,-41.174824,-44.240723,-43.985638,-43.477737,-46.52457,-47.156467,-50.612473,-42.742004,-46.579166,-50.187828,-45.222763,-40.566635,-42.467175,-43.47026,-45.323704,-42.054123,-38.034935,-40.89044,-44.90582,-48.65207,-40.627987,-43.128647,-41.8934,-42.157784,-41.175888,-47.457253,-44.21816,-50.630913,-40.77245,-50.858482,-42.26298,-49.601017,-55.56059,-44.673805,-47.08111,-50.951324,-44.69776,-46.699833,-42.18154,-45.51684,-40.51671,-41.518192,-46.372322,-41.45225,-44.43274,-46.1436,-51.92047,-44.500954,-38.318375,-36.598473,-40.691666,-46.039425,-33.60161,-50.170334,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-22.797644
-41.117012,-38.50456,-44.9096,-42.450737,-38.381115,-41.994133,-37.60112,-44.971504,-46.484295,-43.517647,-51.31688,-45.95838,-52.000885,-49.10495,-37.79032,-37.56341,-42.338142,-35.55342,-42.67316,-40.206203,-44.09155,-43.38058,-44.541077,-41.0634,-41.533943,-43.814125,-44.129204,-41.393616,-41.547035,-43.14772,-39.54626,-51.14979,-37.68453,-42.865467,-42.287445,-41.686028,-40.39871,-44.142006,-45.02057,-39.903824,-46.46795,-45.008263,-41.8187,-42.696236,-42.049282,-38.7049,-45.75413,-39.888206,-45.00738,-42.07563,-48.08516,-45.840363,-43.44641,-42.451057,-45.733574,-39.497158,-35.227867,-50.858418,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-23.216158
-42.32917,-45.91324,-49.892227,-43.785507,-43.844387,-43.576965,-39.23315,-43.8898,-45.096634,-45.399197,-52.080826,-55.462715,-44.80762,-47.065487,-36.79602,-40.162712,-41.040493,-39.62903,-40.334545,-43.8482,-40.18448,-46.834652,-43.6389,-39.582577,-45.74872,-54.330627,-45.82102,-39.137783,-47.997177,-44.879337,-39.906067,-48.658363,-42.821808,-40.5375,-41.740124,-44.394966,-41.10556,-46.91774,-43.692993,-37.386887,-45.19312,-44.934505,-43.165848,-42.795612,-42.572273,-39.864685,-40.577236,-45.668808,-42.13396,-44.1967,-37.93495,-48.46092,-42.398518,-45.44562,-58.32953,-42.714603,-34.192604,-52.62844,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-24.877724
