-21.20318,-20.681747,-18.016634,-16.411655,-20.067804,-20.81283,-19.124615,-19.940147,-20.39841,-20.44771,-22.538551,-18.378769,-19.537718,-19.494156,-24.47267,-19.27982,-19.362816,-18.603561,-17.939516,-18.134571,-16.40802,-19.320797,-17.474127,-20.177235,-22.293427,-17.99599,-18.142393,-21.553852,-20.168827,-3.6866703,-2.1177921,-22.167545,-21.809904,-16.837997,-17.644508,-19.61943,-19.162376,-19.538982,-20.289795,-18.487267,-15.664614,-19.123398,-20.865143,-19.787159,-18.152256,-17.186604,-17.385036,-18.603382,-14.263897,-12.791018,-13.623596,-12.411943,-12.403425,-12.080906,-12.10092,-12.077372,-10.578455
-25.324907,-25.38664,-25.381065,-25.319859,-33.848732,-33.350716,-22.030655,-22.834679,-23.99633,-22.38387,-32.575943,-33.977802,-30.342016,-27.513426,-24.179531,-25.348915,-25.922066,-26.90865,-29.88283,-24.207712,-28.549603,-19.204012,-24.391233,-36.53076,-24.7876,-24.102867,-21.475286,-30.551998,-25.997414,-10.790037,-11.434767,-24.591156,-29.248028,-28.639595,-26.191414,-22.178627,-30.247017,-29.550833,-26.942028,-30.128134,-20.196613,-19.895002,-22.231155,-22.64006,-32.471493,-27.785103,-28.212135,-25.607378,-37.302986,-19.917755,-45.334507,-27.70051,-25.489737,-34.34847,-32.541523,-44.06676,-25.950275
-26.335165,-26.212582,-31.498869,-25.073044,-28.73599,-25.653631,-20.88084,-22.444408,-30.705467,-28.323736,-27.949652,-27.414545,-25.581232,-22.502981,-19.742504,-30.513945,-26.889715,-26.167938,-26.890587,-27.079998,-26.347683,-24.169186,-25.185078,-30.397125,-23.553446,-32.319603,-21.493698,-26.425676,-24.132565,-16.047611,-14.919785,-26.053467,-29.793468,-23.868462,-20.80175,-20.488956,-27.942236,-24.045357,-29.274796,-28.62387,-25.969225,-22.828003,-20.483372,-23.8471,-26.695292,-26.96368,-27.22307,-26.721592,-37.340153,-19.022476,-36.577473,-29.444832,-24.184523,-33.315437,-50.905937,-44.942375,-26.806396
-23.81701,-21.567165,-25.940453,-24.462406,-28.746164,-24.617058,-27.347229,-30.093452,-27.495504,-28.995165,-28.80629,-23.239988,-22.89814,-24.587252,-21.066395,-31.301197,-23.126839,-31.188517,-30.535439,-25.709797,-29.422928,-25.480927,-28.575546,-31.824303,-20.884985,-27.36031,-25.994125,-25.446123,-25.958675,-19.330616,-16.811367,-29.333548,-23.624409,-26.955116,-26.324635,-23.93742,-23.766268,-23.16941,-30.94763,-22.048346,-26.442291,-25.221397,-27.520428,-26.384682,-22.617634,-21.943813,-24.097914,-29.805023,-35.826897,-19.29194,-33.43415,-27.513885,-23.058979,-34.294067,-34.76808,-41.78,-25.886715
-23.95259,-24.942766,-22.7472,-27.683224,-25.170624,-25.736504,-27.430332,-28.65773,-28.7825,-29.8078,-23.852179,-27.686115,-25.231367,-28.657492,-27.330818,-31.97227,-22.726025,-31.188732,-27.96598,-25.296356,-36.676464,-20.495358,-24.669422,-32.238464,-25.636202,-24.508718,-30.979181,-27.504486,-25.290901,-22.826698,-19.7879,-33.376186,-27.066881,-34.347416,-31.249197,-24.851713,-23.688087,-27.136578,-25.11737,-22.444157,-27.416855,-26.379507,-22.867554,-27.035465,-24.385426,-25.34571,-29.89366,-22.58302,-37.71065,-18.31477,-38.244366,-28.458118,-21.71854,-35.407322,-30.71865,-41.012115,-25.768122
-28.922577,-29.477388,-23.915125,-29.812582,-21.425713,-25.942886,-28.830812,-31.792183,-28.143936,-29.998985,-25.784698,-32.508926,-24.638626,-24.574917,-35.712044,-30.247805,-27.07923,-23.127232,-28.835743,-29.066149,-32.130642,-22.839226,-29.223284,-27.383722,-28.460938,-26.162153,-22.353928,-24.618324,-21.226236,-24.47733,-23.287872,-29.025223,-25.044376,-31.235336,-35.799618,-25.542236,-29.687773,-24.45755,-25.498388,-20.078648,-26.582264,-25.915943,-19.27444,-26.4775,-23.631058,-28.917292,-29.275087,-18.917898,-37.90194,-19.308788,-38.775116,-27.717823,-19.589443,-34.455254,-28.719412,-42.938656,-25.86245
-25.806973,-27.885706,-23.881916,-26.636997,-26.527292,-30.187458,-32.80706,-31.208473,-20.037277,-25.488321,-26.372875,-24.657806,-28.165276,-28.86276,-26.501165,-30.187107,-24.694302,-20.785898,-22.616314,-29.21086,-27.384205,-33.093285,-24.459234,-25.964592,-27.439861,-26.118303,-19.158272,-30.243853,-22.338646,-24.63438,-23.388433,-28.441843,-23.507658,-29.154,-27.912613,-25.216219,-25.941984,-28.527275,-27.180021,-24.109777,-22.59591,-24.601278,-20.469204,-24.06459,-21.950565,-26.979858,-28.55277,-23.33862,-35.45612,-20.393843,-35.504887,-31.055874,-17.792603,-40.69038,-25.571842,-44.17867,-23.019947
-29.258114,-27.498188,-27.622395,-26.107296,-29.901606,-28.528206,-27.277279,-28.045372,-21.489017,-25.540245,-26.314114,-23.155434,-24.713371,-30.220495,-21.889057,-28.28804,-32.325687,-22.825994,-22.418732,-29.40579,-28.64147,-31.394995,-21.361597,-23.795385,-26.359205,-21.659107,-23.212383,-29.826527,-24.548813,-27.857368,-26.592537,-25.062172,-28.290823,-27.40128,-23.71447,-27.475872,-22.784622,-21.946655,-26.75658,-25.179478,-23.63691,-28.20744,-23.624617,-23.507147,-21.960785,-21.628141,-30.250095,-31.149351,-37.634632,-23.837437,-36.550602,-36.130135,-16.821125,-38.93044,-24.388803,-41.016758,-24.311085
-28.76979,-27.899931,-28.661852,-29.378382,-24.88003,-28.551086,-24.805927,-23.971605,-29.144957,-30.022923,-29.03412,-24.225399,-22.22902,-26.501877,-23.607605,-22.531235,-33.722538,-23.993286,-25.396238,-25.081364,-26.81987,-28.85561,-22.95499,-29.014156,-25.001131,-19.273869,-26.296959,-21.70671,-23.961096,-27.002052,-25.815264,-23.058926,-24.654833,-24.81908,-23.404167,-25.847569,-24.270487,-20.65316,-25.206871,-23.239594,-22.974049,-28.301758,-31.507883,-31.12633,-27.2383,-24.450647,-28.29285,-24.175964,-34.776398,-28.407963,-39.6345,-33.023167,-14.863146,-38.05392,-22.012684,-41.901695,-23.16422
-26.862053,-24.897673,-26.971756,-24.988365,-25.010033,-28.29004,-21.85647,-30.49113,-27.747831,-28.373978,-26.789902,-30.161077,-18.110554,-24.858883,-30.304615,-23.858662,-25.989172,-21.112152,-31.038853,-25.433174,-23.382343,-25.942663,-30.144398,-29.43201,-29.000853,-26.6098,-27.964052,-26.54553,-25.060068,-26.043356,-25.883982,-22.892143,-26.764719,-29.625626,-25.054895,-22.480606,-20.949245,-30.573332,-28.04888,-24.357706,-20.992592,-26.850021,-25.111404,-26.900753,-36.493336,-31.833158,-27.14912,-26.762232,-34.918137,-32.341457,-32.748886,-31.709068,-14.757755,-40.108715,-22.626266,-40.003613,-22.655323
-29.542633,-23.086441,-22.235254,-18.865282,-20.366516,-24.687344,-24.77445,-30.327305,-22.948189,-25.94749,-27.18648,-34.629692,-23.797457,-27.025091,-32.19821,-25.477978,-21.498875,-24.913336,-28.413116,-27.947128,-22.835682,-27.79598,-22.28567,-27.695604,-26.897736,-30.706697,-21.319157,-33.34698,-31.714314,-24.598206,-29.856825,-22.638205,-25.15628,-30.870804,-29.90293,-23.46606,-22.335007,-32.085136,-20.391998,-22.187958,-20.01008,-30.758646,-22.74146,-28.483727,-28.797394,-25.417603,-28.556063,-28.539268,-35.024933,-23.124332,-32.85369,-26.814346,-13.1789875,-40.04678,-21.943542,-53.30674,-22.80528
-30.556845,-24.903448,-22.675255,-22.661781,-19.597979,-25.518963,-26.87394,-35.562668,-27.237171,-27.838667,-29.483286,-35.217464,-29.803705,-29.97923,-31.050425,-27.74401,-27.429985,-27.209007,-20.908268,-28.843317,-29.188847,-29.97356,-20.13758,-26.755314,-25.156513,-23.808857,-20.484013,-32.54778,-35.244183,-27.58166,-35.758575,-25.695465,-22.678768,-30.03286,-27.097988,-25.576433,-21.66146,-23.59961,-21.762363,-23.442703,-26.815098,-28.55221,-22.908466,-32.81154,-29.67968,-19.193848,-27.950714,-26.39241,-42.184418,-20.317905,-41.205246,-26.826021,-13.50341,-35.135307,-24.585533,-37.103676,-26.674551
-29.356356,-21.929958,-24.37826,-27.722567,-26.296188,-22.76693,-26.1898,-26.579899,-24.498606,-26.048006,-22.648563,-26.78141,-28.695553,-28.312918,-30.664568,-26.50317,-26.141457,-25.594318,-21.282501,-27.200418,-26.353176,-28.29976,-24.350315,-29.983873,-24.342604,-23.493309,-22.151936,-39.90667,-25.098446,-28.613008,-35.600677,-22.938993,-24.016565,-30.428957,-23.742245,-23.639656,-24.810425,-20.279253,-25.405643,-25.409737,-27.836008,-26.98072,-23.880322,-25.561401,-27.21127,-21.52108,-31.052921,-27.880194,-42.382225,-17.929773,-36.398018,-30.498634,-12.948561,-33.261227,-26.953854,-40.493725,-27.619707
-26.648582,-25.123798,-27.421345,-32.20884,-26.328995,-28.706776,-28.363684,-27.427094,-27.067905,-25.20708,-27.392866,-29.084782,-32.85185,-28.489264,-31.684935,-29.312864,-27.146679,-27.151655,-25.168053,-27.561846,-32.65625,-25.073662,-25.701303,-28.43966,-23.874851,-25.049889,-22.917915,-27.315765,-22.422832,-29.913786,-29.931042,-23.118729,-26.715496,-27.132763,-24.581085,-25.441395,-28.20631,-20.647749,-24.029636,-24.024397,-24.152777,-22.0141,-27.043634,-25.357357,-32.167397,-26.738632,-30.16724,-29.665798,-42.69762,-17.625628,-34.00481,-29.104893,-13.643946,-35.640972,-27.420532,-41.15254,-25.195768
-25.802094,-28.813812,-27.084827,-24.527225,-23.897171,-22.1899,-32.180298,-33.93963,-22.399048,-26.518944,-30.022295,-27.472326,-26.193718,-29.449974,-24.326927,-21.65244,-29.74844,-24.440464,-25.742844,-25.307634,-29.773447,-22.787008,-27.5733,-32.336155,-29.957674,-28.188234,-24.098269,-20.808037,-24.552856,-25.520454,-26.101046,-25.970459,-24.083519,-23.553415,-32.93052,-26.359924,-29.564014,-21.17073,-22.162336,-25.861584,-23.375546,-22.827545,-24.923489,-34.067947,-25.101599,-25.254559,-24.20335,-28.595554,-39.148026,-17.891323,-38.08654,-27.424458,-14.587845,-35.299988,-23.776932,-37.674644,-23.811512
-28.68023,-28.09653,-29.321001,-20.049446,-24.804626,-22.548277,-27.981981,-27.53814,-24.680819,-22.456348,-26.557068,-25.575388,-25.6599,-29.950525,-20.853619,-22.341644,-28.116835,-24.732054,-25.492115,-29.130995,-25.340717,-23.53372,-22.164562,-28.30323,-28.250141,-31.494524,-28.03355,-21.56717,-28.660715,-24.59653,-29.568573,-25.323086,-19.977753,-28.271477,-30.412933,-30.965837,-29.619034,-26.859028,-20.641567,-30.149345,-29.54398,-23.241547,-22.357117,-29.808044,-23.332485,-34.157326,-20.609299,-30.530457,-36.824547,-19.377316,-36.56021,-28.086342,-16.111977,-39.836704,-20.530373,-40.945866,-22.78931
-24.44025,-29.080868,-28.730516,-24.150574,-23.854107,-27.150997,-25.708878,-25.583113,-30.661821,-24.323303,-30.949516,-22.552496,-24.25674,-33.238678,-23.238659,-25.70069,-25.013655,-25.714869,-23.070324,-26.184422,-32.12802,-25.76842,-20.404882,-24.951038,-31.495401,-28.830027,-30.045868,-27.158726,-28.508112,-26.202423,-29.657925,-24.952702,-22.008936,-27.57769,-29.054056,-31.3018,-30.999586,-30.68809,-25.762482,-28.444899,-26.332745,-27.712402,-26.38519,-30.460146,-28.88369,-33.087215,-27.135448,-25.655298,-33.088184,-23.040653,-37.50869,-27.960648,-19.845224,-38.859478,-19.96178,-37.644646,-23.0453
-23.739098,-31.973541,-26.766243,-34.638176,-30.721167,-27.654085,-22.303514,-30.83927,-28.037432,-28.212698,-30.629988,-24.36786,-25.143158,-31.870396,-24.816086,-23.612068,-27.192934,-21.016928,-26.24181,-22.523249,-29.184496,-22.482395,-26.611101,-31.597946,-28.220652,-26.337833,-25.6409,-25.472342,-28.272877,-29.052174,-26.030336,-25.674488,-30.21687,-22.857943,-25.583254,-29.809408,-23.281792,-27.29668,-28.836317,-23.933859,-22.834091,-24.92778,-27.770403,-30.082264,-28.343454,-33.161293,-28.025005,-30.220242,-33.6212,-27.235006,-32.673946,-28.506384,-24.603107,-33.03015,-20.569504,-38.348812,-22.783371
-24.979254,-28.421055,-27.302536,-34.96273,-26.05106,-30.745802,-26.417965,-30.670471,-23.164215,-29.323584,-31.429312,-32.45275,-35.88503,-38.709602,-24.243217,-25.855288,-34.43373,-23.57199,-26.312885,-23.219166,-33.79871,-26.938068,-30.764183,-28.66432,-27.111267,-26.013632,-27.544468,-36.57134,-27.82024,-26.094288,-30.857658,-35.08743,-27.25746,-25.68978,-20.766235,-26.865028,-24.526445,-31.005058,-25.897495,-26.507275,-20.836508,-26.248856,-26.082644,-26.782701,-24.825172,-36.13694,-33.11249,-30.127333,-37.38475,-26.231361,-35.88022,-31.79232,-24.795116,-33.914238,-23.846241,-35.38167,-22.770523
-25.912336,-24.625305,-26.024254,-34.01905,-25.400412,-25.379475,-26.846718,-29.901087,-19.897453,-24.18576,-28.146997,-33.689236,-27.855703,-29.88643,-26.325497,-28.052956,-32.808376,-32.917637,-21.009445,-24.433487,-28.650826,-27.447779,-27.862402,-20.80814,-27.795097,-26.015106,-24.543879,-28.219498,-20.973179,-27.591919,-26.453331,-29.667894,-23.416508,-25.042324,-21.867329,-22.603634,-24.291428,-23.172794,-26.076328,-28.895008,-25.363304,-27.387016,-27.322266,-25.79633,-24.730991,-28.567236,-32.51739,-25.46567,-34.409653,-21.349676,-36.88096,-33.366657,-19.891563,-37.522804,-23.782316,-36.61024,-24.23359
-30.81855,-31.193398,-33.97761,-31.414976,-25.35469,-26.83535,-29.45196,-26.842575,-27.623514,-25.817863,-28.250935,-32.10594,-27.017021,-29.673616,-29.336699,-27.276573,-36.64206,-31.682047,-21.985397,-31.325062,-28.812027,-33.534615,-27.695377,-24.736654,-22.92744,-30.677475,-26.708963,-25.511091,-23.383774,-27.217236,-24.93886,-26.121733,-22.169102,-25.747475,-23.706797,-23.371881,-23.591661,-22.034359,-24.55317,-26.747967,-28.862988,-27.690922,-25.143377,-31.43245,-24.44146,-26.228943,-24.573624,-33.35055,-36.321884,-20.179611,-47.488724,-28.401033,-17.887882,-38.49791,-19.964615,-37.43512,-26.231693
