-30.564014,-24.582716,-29.352997,-24.757248,-21.778385,-20.544962,-31.62358,-25.803944,-29.630638,-29.8966,-21.397121,-28.509987,-17.3108,-17.974504,-23.164257,-23.381416,-28.954147,-28.491734,-35.472706,-19.631626,-13.639558,-20.228203,-23.040361,-26.17752,-28.95653,-26.270481,-21.39036,-18.16321,-17.755013,-18.974659,-18.472183,-20.830765,-23.67737,-31.771297,-32.42427,-26.129833,-25.544716,-27.942837,-35.90645,-24.318146,-30.111383,-35.221252,-26.673306,-21.33137,-11.80278,-2.3453884,0.0,-1.7470913,-1.7954025,-0.71647835,-0.84960747,-0.35520363,-0.9979267,-1.1623058,-0.7589989,-0.6374893,-0.7703228,-0.5685978,-0.13920593,-0.85347176,-0.71022224,-0.5565853,-0.3332615,-0.14242744,-0.9719353,-0.36151314,-0.29014778,-0.27477074,-0.67061806,-0.43487167,-0.30173874,-0.5104065,-0.60284996,-0.15623283,-5.5116844,-21.691902,-22.12379,-25.236633,-19.741447,-19.179045,-28.606005,-23.292088,-41.326965,-14.271013,-15.126912,-28.784306,-24.5629,-29.399872,-22.993881,-41.626343,-34.777687,-23.87563,-21.76332,-31.669952,-18.760042,-29.591007,-19.932724,-19.467426,-38.821037,-26.72726,-22.325035,-29.258087,-18.989944,-22.88146,-18.447369,-21.671442,-22.172346,-25.59433,-25.333616,-24.676006,-41.887882,-19.312351,-23.326012,-22.701305,-19.79804,-22.831404,-27.092997,-19.896568,-22.148697,-20.221087,-16.931381,-24.833063,-17.4086,-21.730896,-19.735764,-21.642357,-33.59262,-19.504047,-16.480404,-16.909298,-30.606142,-14.974288,-17.03461,-25.655962,-29.711926,-24.703772,-20.84448,-23.402004,-18.769402,-15.940956,-17.980389,-19.18993,-20.626804,-19.676498,-16.571163,-20.075428,-23.13213,-20.128815,-19.847013,-18.234285,-18.15721,-29.652323,-29.121107,-20.993725,-16.78299,-20.96877,-17.70123,-14.646471,-24.578823,-29.426079,-24.364466,-15.140914,-25.396116,-23.095053,-27.21885,-30.425577,-21.179728,-21.22433,-22.54914,-18.741726,-24.108912,-31.74802,-40.12198,-23.847628,-16.547924,-18.526697
-29.78454,-26.981634,-25.903143,-25.503824,-24.562893,-19.841984,-21.244907,-26.219307,-29.160181,-25.85842,-20.175434,-21.804615,-17.678434,-17.197147,-19.246624,-18.819323,-22.845127,-25.94922,-31.667177,-18.603485,-14.527616,-21.322662,-22.249458,-22.248959,-26.078442,-27.90855,-23.304039,-19.877666,-19.394217,-19.322878,-19.857552,-21.038458,-21.62169,-29.287476,-32.499382,-25.184566,-22.19839,-23.494528,-27.75281,-22.37023,-23.962051,-24.63884,-24.42786,-22.539825,-14.603535,-4.479658,-2.822794,-4.55245,-4.6305656,-3.5762787,-3.7077694,-3.2178116,-3.8617687,-4.023588,-3.625204,-3.5019302,-3.6387882,-3.4329758,-3.002802,-3.7118206,-3.5743084,-3.425024,-3.198351,-3.0016155,-3.8153458,-3.2253246,-3.1580105,-3.1432018,-3.5344677,-3.3016453,-3.1691132,-3.3761806,-3.468649,-2.7877483,-6.7649136,-18.943687,-18.057943,-21.31067,-21.737972,-19.85545,-23.52708,-19.248796,-17.659616,-16.203396,-16.434246,-22.693504,-25.2784,-26.229214,-22.603416,-24.687588,-24.933052,-24.12883,-23.606247,-23.183046,-20.04372,-25.531456,-21.41735,-20.414984,-30.092836,-29.169487,-21.259752,-20.581942,-20.514198,-21.634924,-17.966192,-23.99855,-24.197674,-27.38823,-20.683878,-18.774189,-21.115845,-20.365326,-25.172596,-22.556168,-20.203058,-23.72462,-25.544052,-20.278734,-23.528961,-22.922564,-18.706234,-18.94721,-17.487976,-22.090557,-18.598732,-20.243378,-29.143242,-21.703169,-17.544983,-17.084398,-20.922453,-16.527199,-18.900797,-23.613619,-24.780968,-20.508152,-21.87453,-25.243408,-20.553352,-18.080887,-20.428493,-21.56738,-23.24986,-21.767033,-18.225159,-21.19181,-24.35033,-19.95478,-22.512691,-18.043709,-18.570158,-22.094774,-22.770926,-21.733793,-18.853785,-23.141533,-18.733957,-14.550084,-20.783962,-22.763998,-19.263226,-14.375841,-18.651958,-20.930046,-28.036316,-25.714083,-20.667538,-21.504948,-18.498512,-18.0482,-25.558744,-29.530523,-28.643398,-20.864286,-17.963829,-21.288933
-28.94069,-33.57402,-23.759577,-26.333702,-38.42454,-19.057154,-18.157572,-26.570492,-28.566687,-23.55047,-19.023413,-19.014215,-17.967552,-16.354904,-16.970085,-16.386812,-20.13471,-24.12432,-29.420855,-17.57983,-15.591926,-22.76908,-21.396946,-19.969526,-24.125057,-30.687489,-27.051943,-22.898424,-22.176624,-19.587193,-21.945257,-21.130482,-20.009964,-27.4865,-32.43965,-24.21888,-20.086842,-21.087517,-24.812355,-20.810577,-21.245827,-21.541626,-22.728924,-24.221375,-29.38634,-9.261282,-19.292889,-19.637077,-22.452944,-27.095219,-26.504782,-28.348324,-29.946577,-28.317266,-32.487965,-30.144571,-40.852264,-30.00939,-28.880766,-26.585463,-29.874788,-40.357952,-30.525251,-26.237288,-22.85331,-29.287178,-36.29138,-40.025543,-29.626976,-33.211777,-34.564365,-31.581774,-31.710117,-12.2321415,-8.544195,-17.038406,-15.742939,-19.031925,-25.839943,-20.576248,-20.988426,-16.939539,-14.371304,-20.02818,-18.336054,-19.985733,-26.059416,-24.17435,-22.080246,-21.435259,-21.87405,-24.275295,-27.077848,-20.215153,-21.891342,-23.218052,-23.758915,-21.584219,-27.106447,-36.160496,-20.210716,-17.59945,-22.963135,-20.467098,-17.36346,-30.00857,-28.431528,-30.68062,-18.232277,-16.094627,-17.8367,-21.730698,-28.657957,-22.264818,-20.540659,-24.79787,-24.195114,-20.586586,-25.604155,-33.849026,-21.931477,-16.270096,-17.432972,-22.369463,-17.50169,-18.981737,-26.735985,-26.854622,-18.932796,-17.138184,-17.872734,-19.056091,-22.460812,-22.008234,-22.271166,-18.160793,-23.196074,-28.709307,-23.810505,-22.893337,-27.476866,-27.976292,-32.54635,-26.318712,-21.053074,-22.681995,-26.052876,-19.634773,-32.615124,-17.707466,-18.918163,-19.20949,-20.026657,-22.553362,-23.306261,-28.138182,-20.060589,-14.307955,-18.540565,-19.978996,-16.720322,-13.54296,-15.856777,-19.267397,-28.981125,-23.249308,-20.038311,-21.684828,-16.187384,-17.270794,-27.808956,-27.844084,-25.508043,-18.87333,-20.127462,-34.143898
-24.399948,-22.130213,-19.826225,-27.170668,-21.116127,-17.087475,-15.00059,-18.964981,-25.121881,-21.594154,-20.576948,-23.807802,-25.00162,-22.67767,-28.22526,-13.341276,-13.685572,-21.772484,-24.878366,-17.477654,-20.286774,-21.186281,-25.577984,-20.21204,-25.325075,-24.968433,-18.590025,-19.812595,-26.805195,-17.583975,-16.973858,-23.539503,-17.373634,-25.522789,-27.21118,-26.875656,-20.774965,-21.438663,-22.03329,-23.793701,-17.585562,-17.650188,-17.234547,-18.278625,-12.372229,-10.75363,-17.570179,-24.73766,-28.151077,-31.950647,-27.76838,-29.625813,-29.528667,-25.657143,-22.645304,-23.08937,-30.924574,-31.31337,-30.732534,-27.145418,-27.3655,-31.512354,-29.417868,-29.68923,-26.20877,-24.441633,-26.336037,-29.069574,-40.311737,-27.929176,-24.101027,-23.047043,-23.772385,-16.217964,-14.463001,-18.240139,-16.0172,-19.552189,-22.624897,-26.100328,-19.400043,-12.324263,-10.693832,-14.5589285,-15.721686,-21.543709,-24.644426,-31.715536,-23.344545,-22.470022,-17.556713,-22.845215,-20.198236,-19.405605,-33.149586,-31.330885,-43.690403,-24.511646,-24.170109,-29.679838,-15.513818,-13.494037,-19.886562,-13.9699955,-15.083855,-33.699284,-23.377922,-23.248531,-17.15335,-12.039053,-17.238045,-23.281826,-23.444693,-17.272968,-19.895336,-23.552252,-17.998224,-25.668697,-22.692654,-21.99496,-22.01604,-19.941149,-23.171604,-20.142418,-17.114202,-16.819946,-24.334053,-25.115694,-18.344505,-21.681587,-20.569326,-17.937199,-19.51596,-16.415224,-14.377273,-16.237724,-29.601095,-26.952963,-27.770144,-34.56884,-41.03333,-22.54835,-22.964912,-26.62856,-25.347597,-28.22538,-20.555695,-18.701372,-15.56098,-16.142485,-20.981134,-13.021815,-14.275766,-24.701105,-25.253597,-28.554077,-18.844368,-16.035952,-17.239784,-19.047066,-13.294957,-15.864874,-19.326294,-20.710709,-23.071209,-19.004112,-17.426476,-18.617174,-15.295181,-20.970078,-23.118763,-26.875795,-25.757946,-18.355942,-21.542217,-24.661417
-22.803123,-23.609062,-21.996784,-21.141445,-22.817505,-32.088898,-19.416796,-21.809334,-33.4007,-27.2852,-30.108337,-22.023773,-23.649849,-32.376953,-22.513523,-17.021809,-18.852238,-25.401587,-24.408222,-25.277924,-31.032108,-25.82896,-23.919714,-26.769157,-33.77592,-25.15138,-15.228108,-17.782124,-34.979027,-24.903429,-21.918652,-21.100729,-17.717352,-17.959627,-19.057854,-19.79792,-29.247355,-30.493793,-23.459497,-23.40535,-21.851397,-25.377972,-15.990756,-22.135967,-16.215763,-12.020533,-20.405304,-30.531132,-35.951145,-33.30095,-40.106503,-34.58957,-35.909065,-35.038574,-26.712643,-24.559591,-29.821648,-30.557507,-25.788242,-30.22161,-34.35352,-29.094557,-29.450459,-28.248974,-33.179707,-27.960144,-27.971981,-31.209808,-35.147545,-30.071125,-24.944578,-30.709059,-29.896894,-23.205711,-20.94248,-26.67366,-25.625763,-27.737988,-24.716776,-18.299484,-17.739532,-24.41839,-15.339479,-20.251455,-18.590347,-17.352306,-22.900621,-28.632578,-20.83319,-17.489733,-17.678247,-25.426676,-18.46762,-22.399784,-37.412838,-30.287928,-27.447458,-36.12251,-22.080774,-20.92049,-21.07478,-15.656474,-18.593124,-16.051105,-16.405787,-22.22969,-22.019718,-22.337154,-22.862728,-15.068634,-18.063837,-22.851784,-26.150831,-20.387627,-23.437937,-24.38361,-22.49002,-24.968136,-23.857685,-21.313148,-33.227345,-34.42325,-30.14726,-26.045172,-32.36877,-18.641516,-22.290787,-30.095724,-20.460627,-19.583546,-28.734715,-21.119331,-21.746767,-26.090164,-19.251818,-21.160088,-23.965744,-24.097153,-26.17749,-33.07052,-34.326607,-23.975922,-20.811668,-21.673391,-23.138275,-24.697971,-35.063393,-26.490057,-19.981853,-15.054252,-19.835804,-18.06015,-15.367272,-17.592028,-25.405998,-29.122992,-34.736145,-25.56076,-30.36918,-28.67996,-18.25531,-22.174667,-29.246214,-27.568058,-24.321087,-20.62228,-26.571232,-15.218088,-17.527678,-25.353151,-22.159584,-31.718374,-40.96161,-23.099174,-21.196995,-23.103699
-21.560947,-22.86514,-21.816174,-22.140507,-24.841255,-27.428776,-19.954742,-22.678703,-33.83972,-26.4332,-22.400955,-20.646614,-23.201252,-26.571213,-24.177622,-18.98579,-20.170376,-26.515062,-24.265093,-26.676888,-27.920893,-24.581196,-24.77301,-23.258427,-24.290047,-20.39687,-14.589422,-16.52119,-24.315123,-24.127743,-21.672737,-19.71027,-18.826563,-19.722038,-18.882988,-18.82921,-25.48554,-25.546074,-22.063496,-25.836033,-22.834776,-22.310646,-15.682958,-19.849277,-17.736288,-12.793211,-18.872227,-29.295809,-35.971447,-35.628635,-36.132477,-34.312733,-38.797882,-36.37598,-29.272352,-25.978905,-31.239403,-32.153793,-25.585861,-28.536545,-33.73423,-31.562243,-30.853867,-30.25289,-29.513016,-28.630495,-30.306295,-32.947895,-37.494217,-32.05753,-26.126215,-30.71389,-31.066628,-23.700012,-22.208035,-28.299824,-28.109793,-30.500383,-23.743605,-16.38025,-17.14061,-23.94682,-16.884727,-21.84579,-20.852932,-17.779808,-21.452581,-29.145313,-19.173988,-14.790872,-17.463192,-24.416126,-19.125996,-23.004011,-34.638058,-26.995308,-26.243013,-28.068127,-21.68621,-21.565811,-22.34291,-16.449501,-19.690224,-16.73345,-18.928062,-20.899696,-24.265696,-20.443327,-20.689861,-17.267696,-18.051327,-21.560497,-25.201195,-20.713285,-25.088709,-26.881323,-24.872797,-26.324848,-25.73019,-20.000576,-23.13007,-26.773571,-28.813519,-27.179688,-22.500322,-17.34103,-22.776718,-30.198343,-20.636246,-19.032276,-24.239143,-22.164406,-23.36221,-24.605053,-21.28818,-23.375156,-24.837826,-24.680717,-27.180344,-34.518524,-31.569773,-25.70818,-21.434612,-23.181677,-23.799633,-25.789581,-29.141382,-26.105515,-21.011805,-15.495308,-19.427776,-19.513985,-17.577812,-18.6879,-21.29246,-23.83047,-24.012934,-24.058714,-28.021389,-29.802858,-17.898535,-22.459469,-27.53364,-28.774649,-23.133446,-22.349548,-24.158623,-14.736671,-17.316156,-27.512745,-21.67323,-27.457771,-34.34496,-23.707167,-21.531687,-22.164204
-20.187157,-21.830137,-21.308605,-23.796547,-30.164276,-23.941366,-20.231956,-23.680468,-33.417633,-25.120413,-19.00623,-19.179424,-22.506113,-23.374634,-28.102757,-23.395863,-21.857552,-27.954878,-23.885374,-27.869171,-25.169437,-23.047941,-25.997004,-20.637638,-20.788084,-17.546501,-13.734093,-15.138505,-20.756798,-22.737356,-20.937859,-18.240208,-20.55297,-24.208782,-18.552032,-17.705002,-22.719984,-22.505177,-20.534836,-38.0456,-23.912546,-19.779123,-15.133934,-17.76559,-20.248997,-13.721177,-17.221256,-27.710203,-35.18981,-44.251472,-33.04761,-33.545776,-62.951378,-36.878593,-40.2865,-28.498308,-33.960964,-35.523926,-25.203167,-26.787624,-32.49343,-48.083027,-33.449936,-35.992474,-26.833576,-29.206348,-38.88616,-36.586594,-48.86815,-37.022102,-28.00594,-29.937729,-32.22023,-23.58167,-23.486254,-29.757355,-31.395683,-37.51729,-22.502773,-14.6031,-16.302402,-21.914928,-19.3149,-24.170622,-27.85605,-18.261314,-19.936827,-29.75205,-17.528885,-12.6168,-16.986252,-23.131512,-19.962475,-23.51239,-32.335033,-24.569801,-24.945553,-24.59475,-21.058521,-22.47733,-23.83041,-17.357471,-21.471416,-17.44219,-33.53254,-19.506344,-32.59305,-18.6447,-18.596573,-23.566137,-17.791107,-20.136497,-23.959375,-20.786968,-28.11151,-40.853783,-32.221085,-28.81937,-30.20838,-18.565147,-19.560669,-23.191967,-27.08846,-28.305206,-18.821808,-15.867952,-23.315647,-29.83891,-20.562923,-18.246185,-21.317776,-23.501617,-26.477787,-22.53827,-25.67732,-28.880001,-26.19051,-25.407583,-28.7401,-37.36911,-29.37506,-29.432976,-22.216795,-26.40228,-24.654636,-27.63259,-25.638412,-24.962978,-22.16491,-15.935238,-18.770664,-21.586956,-24.72841,-20.606714,-18.602833,-20.86425,-20.297873,-22.002064,-25.135963,-29.88175,-17.054552,-22.175549,-25.335068,-29.837328,-21.753101,-26.023262,-21.760971,-14.035669,-16.772047,-32.887478,-20.93319,-24.6764,-30.744337,-24.058012,-21.782917,-21.023521
-17.428028,-16.56806,-25.36213,-23.851933,-19.915337,-25.46113,-16.666658,-18.565714,-39.532146,-27.11099,-16.609318,-18.084864,-25.272017,-23.204376,-40.22929,-25.913473,-22.082632,-22.16009,-32.718067,-20.063698,-20.314194,-21.95998,-23.774342,-18.778376,-18.266413,-23.492283,-16.886623,-17.61201,-21.039291,-18.75855,-18.881653,-30.336954,-25.97403,-26.590273,-25.56466,-22.111532,-16.891047,-22.305853,-20.32067,-18.914898,-21.821917,-21.256773,-16.00348,-20.356441,-18.477005,-13.716957,-22.06523,-29.64102,-30.395485,-29.634012,-28.195246,-30.340229,-34.045704,-32.190456,-30.669699,-29.288864,-65.85306,-32.51261,-28.378777,-26.532654,-35.74817,-36.184196,-31.411036,-26.773712,-30.571178,-35.171864,-41.68508,-33.662575,-33.026947,-35.304787,-26.829521,-29.763838,-37.24038,-27.329678,-31.061218,-33.44814,-23.88124,-22.859324,-19.964434,-15.840695,-16.202091,-23.48594,-17.148521,-19.782024,-25.717918,-25.480782,-16.57866,-24.30518,-16.869759,-11.063078,-17.363466,-25.803165,-20.517279,-19.141766,-36.42649,-22.514912,-24.04224,-23.832294,-22.709635,-29.666725,-21.166008,-20.515923,-17.641998,-15.536438,-15.809137,-16.23592,-19.52835,-17.271885,-19.811115,-30.63373,-24.0228,-23.658768,-23.231314,-18.523132,-25.64291,-36.18697,-31.201126,-28.05222,-20.941822,-18.375105,-17.84686,-18.563267,-19.603956,-20.924864,-20.029469,-15.336803,-14.791097,-17.0808,-25.076635,-22.237303,-19.011484,-22.682457,-25.642488,-22.20015,-30.296822,-21.49472,-22.630383,-21.948982,-25.307358,-21.468618,-20.87899,-25.260536,-30.3215,-20.75113,-18.276775,-19.205696,-18.425373,-21.769985,-35.033016,-19.688631,-14.808047,-22.704275,-26.618471,-21.794136,-16.95481,-18.933075,-20.834522,-15.279961,-17.810375,-16.043312,-13.973137,-15.847181,-19.06788,-24.129189,-22.350458,-19.69611,-15.121733,-11.816849,-21.628727,-22.549534,-17.609509,-18.76585,-23.314598,-27.066294,-25.071861,-30.691969
-18.64989,-19.448406,-36.73825,-28.79386,-19.795055,-17.074692,-15.049779,-17.697592,-29.16704,-25.994692,-20.728855,-22.010517,-18.184767,-23.37158,-35.932255,-23.846691,-27.909216,-21.649574,-20.023155,-24.156166,-25.97725,-30.488625,-23.339252,-28.591438,-27.729406,-27.901646,-20.786686,-18.570568,-19.709997,-23.028526,-22.655846,-19.782215,-21.847618,-25.670572,-20.739777,-20.397762,-23.54435,-26.71321,-22.761955,-19.35987,-28.171991,-19.9146,-17.840498,-22.375698,-15.387948,-15.773888,-26.089338,-31.579454,-31.137949,-35.999527,-31.015444,-33.655567,-33.404945,-36.384315,-37.713333,-30.772453,-28.764982,-31.617155,-30.417912,-30.214037,-34.784035,-33.798927,-29.141993,-25.656845,-32.8985,-38.67248,-45.386543,-35.53148,-34.734085,-33.61487,-25.891582,-30.233126,-49.50046,-31.714237,-31.675093,-30.445417,-20.786066,-25.060053,-28.54004,-24.785158,-28.50024,-19.365074,-17.963833,-23.316122,-22.287216,-18.793777,-19.048334,-23.67899,-17.154827,-16.001432,-17.739386,-17.354523,-15.775907,-17.094753,-21.477901,-21.827555,-31.65995,-19.396856,-19.352734,-30.544872,-30.661127,-30.153687,-25.639793,-22.434023,-20.464369,-18.448788,-24.229488,-19.768337,-22.217083,-40.6219,-29.517487,-30.785841,-24.663094,-17.936516,-26.12483,-35.32835,-25.329874,-21.0499,-27.704458,-23.980022,-30.620626,-26.306883,-23.288101,-24.306982,-29.072395,-24.317211,-19.905014,-18.799904,-22.99469,-30.01687,-26.541641,-30.478224,-25.05812,-30.506044,-24.942652,-21.891933,-22.242542,-20.718475,-21.445133,-22.579927,-19.643295,-22.772797,-30.838541,-21.603159,-19.44759,-20.37404,-16.7387,-20.898909,-30.230474,-22.436594,-24.33582,-17.684128,-20.554111,-25.764622,-25.826855,-17.683441,-17.35646,-17.43782,-30.75925,-19.833351,-18.826,-28.58878,-19.009422,-23.371841,-34.97151,-20.365286,-14.255979,-15.341966,-21.870699,-22.709301,-20.084661,-22.554148,-16.281708,-18.880222,-29.339912,-32.99555
-18.908783,-19.54515,-32.900433,-26.396257,-21.41584,-17.825825,-16.32874,-18.036377,-23.861668,-27.707443,-20.623325,-21.410217,-16.399887,-19.749184,-24.076561,-21.350695,-23.37893,-21.302277,-19.124212,-23.590126,-24.073063,-29.20234,-24.137997,-29.744698,-31.485054,-29.226452,-21.485409,-20.304832,-18.760832,-23.264273,-22.485289,-19.216782,-21.151974,-20.315096,-18.204086,-21.424685,-26.54636,-27.29934,-24.089636,-19.749954,-27.673473,-20.304794,-17.79204,-21.088749,-17.060768,-15.879444,-24.23383,-32.752293,-29.930246,-34.282604,-31.589201,-31.35336,-29.892906,-32.457756,-35.40024,-29.503513,-26.629099,-31.831747,-30.80431,-32.493347,-33.830738,-29.227186,-25.51965,-25.878069,-34.400185,-33.10552,-36.393322,-33.280132,-32.32397,-29.253635,-25.447277,-31.352127,-44.613808,-32.540516,-26.410097,-22.741196,-19.455427,-23.937157,-32.047573,-27.734009,-30.903555,-20.745388,-19.447805,-24.12229,-20.60725,-17.304466,-20.050018,-25.389574,-18.702122,-18.076479,-19.681215,-16.979588,-16.880138,-17.801134,-21.544476,-21.15474,-22.278946,-16.90593,-18.138968,-27.752716,-34.21799,-31.095598,-26.865173,-25.433702,-23.07394,-20.397234,-23.10657,-19.413744,-22.338924,-39.159615,-29.67105,-30.241108,-24.43539,-17.185673,-18.821178,-23.833607,-22.279402,-20.631992,-25.835596,-24.0068,-25.669136,-26.456125,-23.41147,-25.02603,-30.271463,-27.297712,-22.512245,-20.444878,-24.026125,-30.51486,-25.295673,-23.002615,-21.399506,-24.97689,-23.842299,-22.80254,-24.459345,-22.068855,-22.217928,-24.268383,-20.351542,-23.436615,-30.531616,-21.217028,-19.908712,-21.714218,-17.288988,-20.982353,-27.268494,-20.6976,-23.433517,-17.890545,-19.34821,-25.358366,-20.576458,-16.123322,-17.7015,-18.827623,-26.181557,-22.096992,-21.210178,-25.044846,-18.369509,-22.171492,-26.830282,-20.239723,-15.68537,-17.685123,-21.809097,-23.648083,-18.516815,-18.842978,-14.997517,-17.88431,-26.926346,-28.348204
