-12.695034,-7.150326,-0.7410431,-2.0007324,-4.2894154,-3.7916298,-1.3262596,-3.3560677,-11.185215,-10.7855015,-2.9265957,-9.065884,-14.825514,-19.921703,-18.488567,-18.426464,-18.310349,-18.119558,-20.78283,-23.329086,-19.175396,-19.271694,-21.520754,-22.627596,-19.408691,-22.791977,-27.17804,-19.129826,-20.921124,-21.490997,-14.41238,-17.72748,-19.381859,-14.218752,-17.878174,-19.862679,-17.213253,-19.340778,-19.118782,-16.963087,-18.390665,-14.53401,-15.162722,-17.83532,-20.386246,-13.5877495,-13.354578,-14.574436,-12.390556,-16.576923,-15.391531,-17.014637,-16.56145,-17.732567,-18.064331,-21.36427,-16.984688,-15.110895,-17.748405,-12.480728,-20.159485,-17.083334,-18.966743,-16.803757,-18.176113,-22.5775,-14.705605,-22.175514,-17.800331,-20.234688,-19.304953,-16.3289,-14.716265,-17.55842,-17.614603,-14.899551,-17.27617,-17.236563,-13.745998,-11.961279,-18.961018,-18.111458,-12.974941,-12.4772,-17.370018,-16.547684,-19.781984,-16.912111,-13.198927,-14.646126,-19.074017,-23.048752,-19.126953,-19.471245,-12.799595,-11.600586,-8.43787,-11.728596,-13.124733,-11.404125,-14.029657,-15.280996,-12.776997,-8.941616,-9.776459,-11.091503,-3.9104576,-6.077263,-10.1757145,-17.328285,-17.377367,-15.001659,-19.308426,-8.582474,-5.9862785,-2.5174866,-0.19634628,-1.4547882,-4.1928387,-3.2859898,-3.4143753,-6.8648014,-4.262821,-1.6539116,-2.8730278,-1.8485451,-2.3757915,-10.723087,-5.7865562,-4.6754646,-5.72818
-9.661575,-13.402096,-6.7608624,-7.485035,-6.1747284,-9.010399,-6.4799843,-8.178736,-12.224855,-10.452953,-6.8952637,-11.792416,-19.94481,-26.2712,-25.750223,-26.926916,-33.417618,-28.680803,-25.56242,-29.459505,-28.23612,-30.198729,-26.135216,-28.91396,-29.559118,-28.440144,-25.184996,-26.633083,-23.229837,-23.547369,-23.980682,-23.157902,-21.909355,-21.47929,-31.007643,-29.231705,-26.111622,-22.725838,-19.936928,-23.188385,-26.802757,-21.067755,-23.745064,-19.006304,-19.984951,-24.237923,-21.9819,-25.983736,-19.39574,-24.529495,-25.404888,-24.97427,-26.821331,-23.490871,-24.56824,-28.645872,-16.69386,-21.91914,-24.889723,-20.089483,-23.003635,-21.99908,-22.441544,-30.454796,-25.232248,-27.800924,-26.253365,-23.354134,-24.618666,-25.88057,-22.871687,-19.476097,-20.967224,-21.784416,-18.82476,-20.769077,-22.856031,-24.527336,-20.626076,-19.492222,-22.980381,-18.457054,-22.190216,-19.349735,-20.286663,-18.96681,-24.586952,-20.82709,-12.733097,-19.830858,-19.533386,-21.415613,-24.129574,-20.6801,-16.338903,-23.132986,-15.811098,-20.621391,-22.740435,-11.670296,-14.922148,-21.913479,-24.346907,-19.06606,-14.473768,-4.5012665,-7.8754005,-7.286274,-15.771278,-14.428238,-12.035187,-17.91026,-12.87027,-7.8315125,-8.931858,-8.2455635,-4.7120514,-7.9961452,-9.468178,-8.558298,-6.3151836,-8.990114,-8.289978,-7.1607323,-10.861631,-6.192871,-6.822117,-9.586105,-10.77964,-11.615459,-3.7052212
-10.167414,-8.45549,-12.992767,-11.532158,-9.802315,-11.400309,-13.105188,-15.712612,-9.889715,-12.001247,-16.394539,-17.77298,-23.035877,-28.126293,-24.581526,-31.548147,-32.820423,-29.717113,-32.20011,-36.116577,-26.639893,-31.095299,-28.619143,-27.31826,-23.588753,-24.397285,-25.564426,-23.853142,-26.97739,-27.174372,-27.40206,-30.70628,-26.329727,-18.667402,-30.164968,-23.340836,-25.698084,-20.624886,-19.0018,-20.234842,-30.106989,-20.89129,-23.524609,-20.296154,-17.308767,-34.961674,-31.825686,-23.796286,-29.241524,-23.356037,-27.34395,-21.224483,-27.836788,-17.253723,-20.806192,-30.15771,-20.3217,-30.344603,-26.353611,-25.177158,-29.330622,-26.266335,-24.149372,-30.56402,-21.549328,-25.983217,-20.123213,-18.954456,-29.600742,-26.87537,-23.626335,-18.543226,-23.101074,-23.669342,-20.022942,-25.581276,-31.649292,-24.16355,-24.539513,-24.802631,-23.237162,-22.443369,-29.108967,-25.522045,-21.747854,-16.84609,-21.639236,-22.592321,-14.832909,-18.851782,-13.622032,-15.383297,-26.752502,-22.233728,-18.970436,-26.748985,-26.349632,-23.648777,-26.112078,-13.561295,-20.259783,-28.189047,-24.341301,-27.02378,-14.198404,-3.2708778,-16.420597,-5.5704403,-20.936775,-10.783436,-8.590754,-11.246405,-11.339718,-5.302225,-7.633934,-16.226984,-10.81366,-13.792892,-14.158962,-11.625637,-9.957115,-11.1374,-11.796747,-13.870409,-12.397314,-11.183239,-10.34149,-3.531086,-7.9082336,-9.147133,-8.499901
-7.751499,-5.427004,-12.939325,-14.713453,-7.9152412,-4.3901234,-11.835045,-17.447815,-12.024637,-8.212963,-12.1339,-19.087091,-17.088017,-20.478664,-20.867529,-33.959827,-27.649424,-25.08424,-25.043482,-29.542685,-25.962069,-24.380116,-24.393654,-27.81184,-24.848902,-21.384064,-18.59877,-23.379871,-26.267384,-24.681019,-26.607372,-26.29552,-21.597355,-20.409294,-25.928955,-24.374897,-27.415833,-23.699501,-22.024887,-24.551659,-25.342407,-24.943043,-24.472204,-14.474304,-20.00584,-29.666494,-31.785831,-22.908209,-27.264523,-18.680725,-26.378357,-25.0125,-30.776114,-19.791891,-18.737286,-24.056038,-21.619335,-23.536137,-30.805725,-27.288988,-21.519558,-23.666098,-24.290545,-28.768967,-23.255733,-25.988468,-18.601624,-18.108429,-26.57932,-22.372849,-29.324932,-23.726679,-20.58516,-21.825788,-26.12153,-22.936201,-27.658459,-24.720299,-26.868624,-21.313366,-23.250816,-26.0051,-24.539072,-23.99554,-21.230366,-19.656967,-21.930027,-21.802504,-21.269274,-17.71852,-17.286825,-19.535797,-32.142185,-24.169312,-20.854742,-32.381012,-19.244028,-23.370045,-19.720766,-14.160109,-17.319365,-30.181047,-27.193039,-20.54801,-16.973238,-7.6008377,-15.212326,-7.8634186,-10.981844,-14.027561,-15.86989,-9.642704,-15.730568,-9.902084,-12.104767,-16.046661,-11.605019,-12.975712,-15.667074,-13.885559,-8.283911,-6.6253834,-12.970285,-19.252457,-9.478195,-12.080332,-14.631056,-5.121065,-10.034092,-9.112215,-8.737843
-9.797024,-10.648153,-13.447548,-14.694105,-11.900951,-6.7364693,-16.230728,-9.285917,-8.1635,-9.439606,-11.482552,-6.8188953,-9.568258,-3.988861,-5.3742695,-5.126066,-5.6832504,-5.574215,-5.762081,-4.9641323,-6.11475,-5.689867,-5.812454,-5.8700485,-5.563822,-5.761627,-4.372307,-4.42338,-5.1691723,-5.280199,-6.249012,-5.1182423,-5.1977196,-5.351898,-4.9881363,-5.97908,-6.0097084,-5.010414,-5.330473,-5.4105186,-5.732527,-6.004713,-6.1280136,-5.604368,-6.3507996,-5.616415,-5.9094505,-5.743395,-5.849819,-6.313963,-4.864292,-5.861662,-5.6102867,-5.3602905,-5.630821,-6.152792,-6.942154,-6.2200584,-5.5594673,-5.4507675,-4.6613045,-6.8640213,-6.1970196,-6.301468,-5.0176544,-5.0787086,-5.0349655,-7.007349,-6.329571,-5.5199203,-5.9374466,-5.774452,-5.036249,-5.3822594,-5.5171776,-5.391056,-5.727028,-5.1042156,-6.792494,-5.794609,-4.7487316,-5.6011124,-6.1694565,-5.0119476,-5.466078,-4.6417103,-5.7664337,-5.7830276,-6.2886143,-5.992935,-5.711363,-5.642872,-5.703726,-5.333542,-6.3039093,-7.573284,-7.3773003,-6.43396,-5.384903,-6.8030396,-6.1481476,-5.301903,-6.3530407,-6.549694,-6.1290264,-11.121393,-10.7162285,-11.775236,-3.8959312,-11.76335,-19.236454,-15.491127,-16.427784,-7.629553,-8.518196,-13.00235,-14.708797,-13.570305,-13.437862,-14.785812,-10.057072,-7.3793507,-10.737011,-16.672764,-6.8546944,-20.903065,-13.850069,-11.596722,-11.451384,-12.400459,-13.233643
-14.739895,-17.847265,-15.336353,-17.050718,-15.247545,-15.963099,-13.173023,-10.001152,-4.507702,-4.4746,-7.1921387,-2.7345924,-2.716322,-0.17492676,-0.41369247,-0.24184799,-0.37782288,-0.5130806,-0.7423134,-0.086071014,-0.6758499,-0.7066574,-0.85300446,-0.4377098,-0.70417404,-0.9222946,-0.757843,-0.36994553,-0.08754349,-0.41931915,-0.99739456,-0.27612686,-0.3568535,-0.45272446,-0.43507767,-0.6638794,-0.76662445,-0.6931267,-0.34801483,-0.7979698,-0.36530304,-0.5177536,-1.1640396,-0.5167389,-0.80776596,-0.72816086,-0.67798615,-0.6721306,-0.9387207,-1.2341995,-0.577755,-0.95508194,-1.0811348,-0.7332268,-1.0636139,-1.1037636,-1.3484421,-0.5514183,-0.68037415,-0.6883774,-0.34005356,-0.7236099,-0.9373665,-0.849453,-0.34766388,-0.42619324,-0.25453186,-1.4302139,-0.652874,-0.3456726,-0.7281227,-0.7134552,-0.6272354,-0.8064461,-0.57551193,-0.5747452,-0.99183655,-0.38201904,-1.2647858,-1.1332359,-0.10507965,0.0,-0.7632179,-0.7465706,-0.992321,-0.36059952,-1.0036049,-0.72694397,-1.1389961,-0.6067505,-0.80711746,-0.93840027,-0.05912018,-0.38300705,-0.5035744,-1.6797829,-1.5497856,-1.3769913,-1.796669,-1.8760376,-0.7299843,-0.64928436,-1.0493202,-1.8491211,-2.442543,-11.297413,-4.852936,-7.6990757,-4.3763447,-9.681576,-10.009428,-15.081154,-8.984787,-4.8552856,-7.1319866,-9.379364,-14.82416,-11.664009,-13.357903,-12.7812,-13.388117,-13.871172,-8.347242,-15.915119,-9.906708,-14.987501,-11.085289,-16.97845,-8.945526,-11.063469,-10.913219
-19.795345,-10.99119,-16.96527,-15.026476,-8.935152,-15.49387,-13.339596,-15.324795,-11.749369,-10.056988,-12.236275,-11.010176,-3.5247688,-9.156799,-7.749626,-8.053904,-7.633301,-7.7637672,-8.546331,-7.635275,-8.204079,-8.781725,-8.639812,-7.77215,-8.5920315,-8.717972,-8.539143,-8.978682,-7.022352,-7.7305565,-8.776789,-8.228512,-7.2656097,-7.301689,-8.703575,-8.055733,-8.197554,-9.2321,-8.111313,-8.903303,-7.5252724,-7.8672485,-9.274212,-7.372242,-7.719578,-8.720999,-8.064985,-8.500898,-8.548723,-8.672062,-9.207998,-9.072277,-9.351225,-9.0522995,-9.390791,-8.900166,-7.835514,-7.4958897,-8.857719,-8.610216,-8.100452,-7.0164986,-7.7836113,-8.036369,-8.514957,-8.521374,-8.013016,-8.807344,-7.7411423,-7.8811703,-8.210676,-8.470947,-8.789207,-8.581034,-8.376999,-8.3253765,-8.488379,-7.734926,-8.593105,-9.391897,-7.7400875,-6.5845757,-7.866089,-8.885437,-9.637907,-8.812565,-8.947922,-7.5523796,-7.8082905,-7.244549,-8.508802,-9.303904,-6.422392,-7.9254913,-6.4828587,-8.202467,-8.136005,-9.217316,-11.107792,-9.3029,-6.7418766,-8.556459,-8.655737,-10.091904,-10.917973,-15.849598,-9.755089,-10.824451,-10.961998,-7.4434566,-1.6066551,-2.5517082,-1.5290527,-11.753933,-8.85767,-8.133398,-16.331472,-16.039892,-8.730955,-9.771582,-10.094143,-6.34321,-9.63994,-12.9454,-12.24341,-13.778826,-15.961357,-18.66911,-8.054596,-4.7341576,-7.7745056
-13.839573,-15.298794,-18.826359,-19.088621,-13.545588,-14.872316,-20.471478,-12.741716,-14.0497,-7.334011,-9.973076,-20.99785,-9.54669,-27.712324,-25.666382,-32.494434,-32.602432,-25.228062,-29.689526,-28.329853,-26.450274,-36.837055,-24.322899,-24.929947,-24.574675,-19.574726,-22.365124,-34.201366,-24.588696,-23.02487,-29.607824,-29.155212,-20.470047,-23.432098,-26.282663,-26.24659,-23.488663,-23.454845,-22.379982,-22.444946,-23.014069,-26.259745,-20.285881,-18.454834,-22.836416,-21.733206,-29.483036,-26.655346,-19.482525,-19.519226,-25.32869,-23.58985,-27.571909,-24.109512,-20.247326,-28.712826,-18.387226,-25.115023,-26.088486,-29.605232,-27.17468,-24.436066,-23.0945,-29.99456,-25.85841,-22.731583,-24.095783,-25.110323,-27.30839,-23.309574,-24.964922,-24.627728,-32.025833,-25.084093,-23.359154,-20.320639,-29.014248,-24.258928,-27.21093,-27.724157,-24.884968,-23.665594,-22.129894,-24.513443,-25.057802,-17.314579,-19.979452,-22.885916,-17.139227,-17.487045,-15.984407,-19.253054,-24.643532,-24.743622,-20.867725,-28.352047,-24.377073,-26.109186,-20.905842,-15.6663,-16.606457,-16.99039,-29.95846,-24.424973,-18.373758,-18.860329,-12.8192005,-14.626778,-15.051647,-9.440762,-7.399441,-3.715973,-7.0397663,-17.527323,-8.673407,-13.418545,-18.183685,-16.238823,-12.118917,-9.275015,-14.87607,-10.484636,-12.758396,-13.735264,-17.3465,-12.430296,-17.715235,-15.4085045,-5.7390575,-7.5423336,-13.703606
-11.327267,-14.803846,-22.797745,-16.303167,-14.218052,-9.593969,-23.761042,-9.800222,-8.7259445,-6.5744553,-10.929926,-18.782473,-13.065832,-25.710875,-29.21248,-31.416073,-32.65937,-24.431856,-26.181295,-24.524498,-29.092016,-27.826767,-25.999714,-25.759827,-26.700531,-24.04271,-23.51902,-32.78594,-21.39804,-25.321232,-23.266014,-27.325256,-23.992413,-25.042686,-25.163355,-29.274559,-21.194157,-22.10494,-18.014904,-24.387585,-27.27519,-22.820538,-21.780914,-21.993755,-18.513535,-23.762833,-26.236187,-25.241806,-25.718824,-19.575838,-27.498373,-22.694126,-27.903183,-27.080238,-23.137087,-27.543924,-19.731955,-27.731815,-23.382679,-27.620152,-22.033426,-24.306793,-24.355824,-24.366306,-21.0472,-17.577864,-24.596827,-23.467468,-24.23898,-23.61265,-25.578447,-25.771936,-29.217657,-26.047077,-23.159552,-30.352987,-25.515049,-27.25703,-32.657463,-23.196373,-26.233776,-17.810568,-26.48043,-22.05392,-25.955439,-17.793356,-25.392406,-29.034555,-16.44849,-24.085033,-13.304682,-14.814693,-23.076492,-20.56438,-17.059649,-29.695988,-23.524515,-28.459633,-20.451382,-14.822092,-17.00629,-24.14478,-26.568462,-22.614017,-18.268568,-13.312254,-16.685966,-18.817097,-14.09667,-10.650654,-28.67076,-11.623116,-23.238155,-19.809444,-16.802608,-17.176395,-18.177881,-20.571098,-13.082439,-9.270035,-16.576872,-14.411678,-11.193712,-12.830708,-12.418011,-13.68331,-18.806166,-14.763798,-10.698742,-19.95024,-16.05667
-12.883497,-11.181232,-21.968943,-19.975754,-22.469135,-10.455044,-23.806883,-14.368858,-10.4121,-16.817047,-24.12827,-13.4430275,-19.30803,-22.307144,-25.826527,-29.66484,-30.514149,-27.418907,-25.31282,-29.194225,-27.320194,-23.541021,-25.991375,-28.444489,-27.275295,-21.78762,-21.559017,-25.992176,-21.941578,-22.33638,-21.235338,-28.008856,-21.621958,-23.682003,-23.453808,-33.767426,-31.263071,-21.549147,-23.22775,-25.594719,-24.563026,-24.49374,-27.634052,-22.171505,-21.226435,-25.076027,-26.037266,-22.458267,-21.164463,-22.501282,-30.373737,-23.898468,-24.37125,-28.998396,-29.32229,-25.864006,-20.491093,-25.421692,-23.065796,-24.417435,-16.320276,-26.587227,-25.695595,-27.139637,-26.475687,-23.664583,-31.566978,-26.819084,-23.38034,-24.562151,-27.099905,-26.245829,-20.625505,-22.577343,-21.177776,-20.606117,-18.56789,-21.577423,-20.091133,-17.061169,-23.480234,-17.9243,-22.29374,-18.9109,-22.265522,-18.883533,-23.901115,-21.828587,-16.414568,-20.788324,-22.631329,-21.314358,-22.333977,-21.69802,-20.199963,-23.782494,-20.551273,-26.088942,-21.562183,-16.829102,-17.105505,-31.312824,-27.160177,-17.090166,-18.170227,-16.519978,-14.97147,-18.80275,-15.758366,-11.191055,-19.59786,-19.416273,-17.063128,-21.106876,-25.122013,-18.633726,-20.593124,-24.607513,-14.111757,-17.609423,-14.067169,-16.168337,-12.587521,-14.705683,-15.932228,-17.905247,-24.09325,-23.559072,-16.424915,-15.735373,-12.719011
