-23.012268,-22.06317,-16.980398,-14.825966,-17.784208,-19.447414,-16.013016,-15.617107,-14.948158,-12.536745,-18.190826,-17.352373,-16.385063,-17.380703,-16.621004,-15.557392,-13.94784,-17.231655,-16.498505,-16.08514,-20.004997,-20.972134,-13.7099285,-14.3342285,-15.638151,-14.803961,-13.118309,-12.55764,-11.923046,-10.695461,-11.48629,-8.862608,-10.355518,-9.766047,-9.14904,-10.04195,-9.606728,-8.893417,-10.216982,-10.492201,-14.101124,-15.5291,-12.32708,-13.4161415,-17.48604,-5.226513,-3.3585262,-3.656372,-3.6143265,-5.2530174,-3.5906696,-3.1002693,-3.1180115,-3.4549599,-2.7616348,-2.918888,-4.261158,-14.921171,-15.891649,-17.516794,-16.710665,-19.481667,-18.98965,-16.748238,-16.5811,-17.131775,-17.597773,-18.970123,-18.007029,-17.75656,-17.205606,-17.911867,-15.859831,-18.196436,-15.69245
-26.919662,-27.163742,-29.936552,-27.106337,-23.06117,-22.969929,-25.132912,-23.638163,-24.110443,-20.73362,-27.752682,-33.622868,-37.176723,-37.61498,-26.748594,-23.35832,-25.11703,-26.827011,-30.96712,-30.144913,-23.133835,-26.62011,-24.914059,-30.588116,-32.015034,-29.051542,-12.417116,-6.378807,-5.4789925,-5.443918,-5.818325,-12.560823,-28.357594,-32.029762,-27.292534,-26.1501,-25.541725,-25.730255,-25.928757,-27.578743,-25.218086,-27.090868,-28.447388,-19.275738,-18.530876,-12.596666,-17.099878,-28.674847,-26.31461,-21.681961,-22.206268,-30.176441,-23.801472,-22.655743,-24.538273,-15.524738,-11.355001,-19.275246,-31.406828,-27.34777,-27.091711,-28.854237,-26.36343,-25.31334,-28.031101,-29.29248,-24.6832,-28.873402,-41.30971,-34.743412,-32.390694,-31.553946,-26.439821,-24.070202,-17.407223
-32.424816,-34.50072,-34.399868,-34.028664,-28.368036,-27.077171,-29.973652,-30.19394,-21.237015,-19.304583,-27.168034,-32.428455,-33.36162,-34.8302,-25.880413,-21.379435,-22.004871,-19.938562,-24.274372,-22.913422,-17.95565,-21.499258,-24.161715,-24.960573,-31.445757,-29.220495,-8.961164,-1.5377159,0.0,-0.09185791,-2.390625,-10.707748,-27.031958,-30.771358,-30.186108,-27.238125,-27.360779,-20.647057,-22.63328,-31.488918,-25.446856,-24.955294,-28.444393,-25.853062,-25.225403,-18.487232,-20.951986,-24.870564,-22.614145,-21.468678,-22.14608,-23.421995,-24.232372,-26.519524,-24.486605,-22.186298,-16.985565,-21.248585,-30.711182,-27.441,-31.673384,-28.118073,-27.169136,-28.772415,-26.595135,-26.124374,-26.671299,-27.013268,-34.451366,-32.806976,-36.7069,-31.540995,-26.039856,-21.395088,-18.898834
-34.969143,-30.095428,-27.034199,-25.16491,-25.324131,-28.904276,-31.01538,-29.175259,-20.941101,-17.808517,-23.27657,-25.736301,-27.774078,-28.99715,-28.169645,-21.762487,-16.455444,-12.422462,-15.2803,-18.341616,-17.039003,-19.414509,-25.984177,-24.69254,-27.090914,-24.920963,-8.620827,-4.9367733,-5.7412243,-5.7380657,-7.0434,-14.263287,-27.130943,-26.241606,-28.325455,-26.043745,-27.684862,-20.83599,-21.378002,-30.51459,-26.361673,-25.505703,-27.750763,-28.155031,-29.686363,-23.21308,-22.483583,-17.837484,-16.136322,-19.719229,-21.260792,-19.515593,-22.37234,-34.59527,-28.992224,-25.27277,-22.753567,-25.593166,-25.865978,-27.406445,-29.911411,-24.883402,-24.58168,-27.660656,-28.775023,-27.028984,-26.595448,-28.958008,-35.412422,-35.11257,-34.172596,-35.036568,-32.89173,-27.863186,-23.243565
-26.049435,-21.87807,-22.12397,-19.11564,-23.233755,-29.059818,-31.00536,-25.805634,-22.533915,-22.795078,-28.195686,-24.82419,-26.548126,-23.687294,-22.484491,-15.628355,-12.995838,-12.249744,-15.196869,-22.855541,-22.852531,-20.345457,-24.227638,-26.949646,-22.624987,-21.908083,-13.110273,-13.506561,-28.23206,-25.327175,-20.40493,-22.635942,-29.013027,-28.21278,-29.735035,-28.006878,-33.522972,-26.754143,-26.841888,-29.409132,-28.588116,-26.997795,-24.794588,-28.749456,-24.640001,-23.848171,-22.711596,-21.2626,-16.123106,-15.009666,-18.163618,-19.20548,-22.758965,-32.658024,-27.866732,-28.321224,-25.141195,-26.919344,-25.745495,-25.784119,-31.647654,-29.876053,-22.859625,-23.56365,-30.819641,-32.226154,-29.938593,-33.14592,-35.102776,-35.560017,-33.233265,-33.235683,-35.99636,-24.900475,-19.977644
-24.008947,-22.520962,-18.473406,-16.139648,-17.590183,-23.160473,-34.203823,-31.864128,-32.85656,-30.01206,-26.900047,-25.262495,-26.813848,-20.189323,-19.44595,-16.144455,-16.54135,-18.533665,-19.029652,-26.119785,-21.477434,-20.795267,-26.28517,-26.476648,-24.631287,-26.316345,-17.083456,-17.616312,-32.495705,-43.462296,-32.39981,-32.83255,-32.532494,-34.77056,-28.905273,-25.128677,-28.833553,-30.053474,-26.430447,-25.401,-24.94881,-21.208508,-22.721518,-30.710457,-23.854753,-20.86663,-23.212933,-23.671434,-22.880102,-20.0019,-19.986221,-21.76863,-24.302578,-27.464195,-30.031868,-28.49989,-25.865726,-29.771986,-33.32657,-26.90996,-29.805264,-29.617584,-28.660986,-26.174633,-31.55781,-36.88021,-35.371452,-36.49471,-35.690674,-37.337185,-37.66666,-41.422676,-44.801537,-23.146248,-18.14966
-22.95506,-26.543484,-22.76995,-21.45218,-21.461548,-19.975376,-24.370934,-29.801456,-29.431393,-28.72667,-23.475246,-23.963345,-28.862663,-24.086962,-24.861355,-22.876757,-20.183107,-20.662064,-24.968967,-18.38739,-16.335833,-14.699736,-16.691727,-20.573225,-21.630766,-20.370525,-16.167034,-20.90966,-32.677895,-37.491985,-24.229637,-23.449043,-28.281393,-31.258524,-23.999985,-22.71529,-27.3177,-27.533373,-27.197289,-27.205816,-29.420597,-20.919352,-18.267517,-20.98927,-22.585213,-19.627079,-19.166319,-17.406506,-22.625385,-21.829248,-20.722702,-23.183437,-22.34895,-23.707674,-29.353546,-27.377348,-25.383121,-30.474167,-31.178516,-26.9314,-30.96435,-31.847052,-28.269485,-32.067886,-34.415863,-33.711422,-36.00781,-34.95181,-35.13115,-36.72655,-40.25456,-38.97542,-34.510365,-24.237724,-18.520554
-18.925232,-22.152483,-24.912037,-26.698154,-30.817492,-22.167784,-17.865593,-21.025532,-28.448841,-26.222836,-27.148287,-25.121914,-28.441643,-28.3173,-27.655226,-31.66309,-38.55606,-25.146507,-22.714998,-15.055311,-11.861279,-12.764797,-17.84815,-19.06912,-19.863708,-17.96822,-17.54197,-16.820406,-16.212376,-16.1071,-16.221788,-22.392689,-29.280376,-26.583603,-25.702507,-26.88041,-27.289091,-27.60916,-29.257828,-28.245779,-23.865944,-17.254547,-10.671371,-11.479328,-17.573019,-19.546097,-19.78673,-18.946358,-20.32402,-22.859097,-24.64245,-22.678204,-24.536272,-24.30357,-23.735037,-25.367535,-27.60822,-31.603394,-33.198425,-33.2827,-36.301945,-32.134563,-25.039026,-25.738705,-33.842636,-33.625854,-30.785137,-33.179394,-37.289387,-37.62667,-39.830612,-36.212223,-37.00001,-31.754398,-20.360073
-14.528584,-16.43402,-20.735308,-24.112293,-22.688738,-18.306837,-13.540213,-15.018288,-21.092113,-19.392876,-23.730717,-23.331192,-23.335922,-25.184765,-21.647203,-14.95731,-10.731384,-10.312561,-15.7294445,-12.696522,-12.4087925,-13.469387,-15.839539,-23.992462,-22.88309,-21.42844,-16.89452,-10.226049,-8.91494,-9.214432,-12.84149,-24.839203,-26.808573,-23.747614,-22.573872,-26.582579,-29.333845,-26.512787,-27.336052,-23.54045,-23.017435,-16.222542,-9.429649,-8.746376,-15.704477,-20.432348,-20.481167,-22.472792,-20.305538,-21.740047,-24.904427,-21.696512,-21.86855,-22.670576,-24.268044,-22.079632,-18.24593,-18.130917,-23.53757,-28.648792,-25.286182,-27.374014,-23.880459,-26.619184,-31.679655,-33.20986,-32.35857,-35.244648,-30.578236,-32.46835,-34.23333,-37.084946,-29.22793,-17.841242,-14.200363
-12.325859,-15.26796,-18.594923,-18.123415,-15.374788,-8.97891,-8.745443,-15.35384,-21.02103,-19.902454,-26.014515,-27.130054,-27.226513,-20.110672,-17.883112,-10.667173,-5.1062584,-7.3842316,-17.314615,-15.863834,-13.027437,-12.784027,-15.418762,-22.424072,-19.2289,-25.24906,-17.69186,-14.441261,-17.110395,-16.334805,-17.07781,-23.439388,-24.75514,-22.707207,-22.574799,-31.06114,-33.209805,-30.240955,-25.54776,-24.70013,-22.330578,-22.000584,-20.370518,-13.650389,-11.810406,-12.917049,-14.770996,-17.82511,-25.390886,-24.61314,-26.03174,-27.09646,-27.4464,-24.172304,-28.606987,-17.185957,-13.885349,-15.307262,-20.912945,-22.542511,-24.747658,-27.383726,-26.89604,-32.4976,-34.066685,-30.408922,-30.7266,-32.031322,-32.59509,-33.77371,-34.164352,-35.765854,-25.505476,-12.791893,-11.18877
