-24.667788,-17.109509,-3.1151333,-2.5121822,-3.0778484,-4.2283382,-3.0559025,-3.5303612,-3.3735447,-2.8863506,-3.8461227,-3.5341454,-3.5294266,-3.071083,-21.028198,-14.33989,-19.259247,-23.34485,-17.338827,-21.305542,-22.975609,-20.108557,-21.91122,-23.162722,-25.1642,-21.641953,-18.801834,-18.948124,-21.881306,-21.043613,-19.4329,-19.917063,-20.178318,-22.405962,-24.143196,-17.951757,-23.625633,-18.836279,-19.265686,-20.38891,-14.4704,-19.437916,-19.85551,-23.631641,-21.056599,-20.609167,-18.007412,-21.41948,-24.79095,-20.112024,-26.023645,-21.951208,-20.160381,-20.816267,-24.98969,-18.286964,-20.992575,-28.001266,-27.9418,-21.166346,-25.714195,-21.568796,-22.394665,-23.27991,-26.336628,-21.565344,-24.845724,-24.569923,-22.890144,-29.978489,-30.009443,-24.380707,-30.756031,-17.685984,-22.519978,-25.53747,-18.619455,-17.017536,-19.391037,-27.32092,-18.391247,-19.55179,-27.389175,-26.954391,-26.152212,-18.803143,-22.155846,-15.356003,-23.752148,-26.456583,-20.797913
-30.209959,-20.57079,-10.819498,-22.130186,-27.226767,-25.140965,-16.731333,-24.705189,-23.45779,-18.979057,-20.706694,-22.467777,-19.98221,-23.535896,-20.307867,-21.259024,-20.299088,-23.190035,-16.527224,-23.183247,-27.031807,-25.065811,-19.191612,-19.86698,-25.030071,-20.966084,-22.136368,-18.168095,-24.329445,-17.023678,-19.539757,-20.360672,-17.802198,-22.520662,-24.734531,-23.122684,-20.903107,-22.290064,-20.436089,-20.615032,-19.482042,-22.508286,-23.454544,-28.929207,-19.232773,-23.390944,-19.093182,-28.501314,-21.395853,-19.13911,-24.322733,-16.717968,-23.522053,-20.658798,-21.007038,-22.271389,-19.181353,-25.520628,-21.920483,-19.213366,-24.547527,-21.057402,-20.962696,-23.704212,-17.897305,-22.845003,-27.145515,-27.306103,-19.253708,-23.603065,-23.532074,-27.060223,-27.999817,-19.343815,-20.34723,-27.440584,-28.677818,-23.039333,-19.579727,-23.161488,-21.378027,-25.639114,-18.693075,-20.550907,-17.972372,-18.580776,-19.624962,-15.407309,-18.961369,-24.278727,-24.14911
-29.558367,-29.156519,-15.32214,-22.317173,-24.14588,-22.369232,-19.895535,-27.130823,-26.397465,-23.584164,-23.65451,-27.275688,-19.95064,-28.442547,-18.051247,-22.798248,-18.714144,-23.635658,-18.190311,-27.235596,-22.024538,-19.62649,-18.268917,-20.419403,-23.70271,-16.704268,-20.334585,-14.97319,-29.449375,-20.38397,-16.311007,-23.551712,-21.566063,-22.339756,-21.428314,-22.3209,-18.657288,-18.989769,-17.778248,-16.535294,-21.883865,-25.148169,-27.990698,-26.006264,-23.428196,-25.248066,-25.388699,-30.2257,-25.002686,-27.47782,-23.668629,-15.41383,-21.357212,-19.925419,-24.999924,-26.79797,-20.292597,-23.395205,-23.467346,-15.489777,-20.908699,-20.783554,-25.14177,-20.744211,-19.462551,-18.75923,-28.330751,-27.324177,-24.998625,-25.01456,-27.228094,-25.719185,-24.249912,-17.817554,-18.547241,-24.14465,-25.636612,-19.599228,-18.842031,-29.696743,-20.114729,-27.42657,-19.414783,-25.91782,-15.478743,-17.753521,-21.998144,-25.018011,-20.662971,-23.790321,-29.005198
-28.151024,-23.773556,-16.202475,-18.580685,-21.152466,-21.879356,-27.113018,-22.949781,-25.534311,-27.168993,-24.919657,-25.938795,-20.72175,-30.266216,-18.613148,-18.827318,-16.625174,-20.75267,-23.95811,-23.050915,-21.355616,-19.71304,-22.914001,-24.610947,-23.327662,-17.156326,-21.849594,-14.54707,-24.744377,-20.854122,-17.758526,-20.153316,-20.097414,-22.943924,-19.143734,-20.927265,-22.356306,-22.809095,-15.769737,-17.849766,-18.490604,-21.83102,-20.642937,-20.654335,-22.35409,-28.700222,-25.974575,-21.344131,-23.866085,-22.38731,-25.176567,-22.597017,-19.110352,-17.696632,-23.261795,-20.340971,-23.367094,-23.522781,-24.752821,-17.301434,-19.627867,-21.424934,-20.924011,-21.547909,-17.910912,-22.85218,-24.409569,-23.303442,-24.909328,-24.470484,-22.958921,-24.127949,-21.530878,-19.75241,-20.152737,-19.470097,-22.601982,-18.226776,-22.058975,-26.717445,-23.886925,-22.026112,-20.889706,-24.669449,-18.683006,-22.609762,-24.86198,-26.391973,-26.106613,-26.984266,-21.30021
-31.083296,-22.591604,-17.957567,-18.38686,-26.522678,-21.478687,-23.316954,-26.29793,-25.838322,-22.232334,-19.784616,-29.825697,-25.310167,-26.29871,-13.178621,-20.17989,-23.301712,-22.80067,-21.351074,-17.009455,-21.196781,-23.603073,-23.236668,-25.122837,-15.581888,-16.144176,-21.869379,-21.711075,-19.393696,-19.804535,-19.549646,-20.430172,-23.327387,-24.481573,-22.874863,-18.81708,-22.835619,-21.15196,-23.954117,-21.018883,-17.841244,-23.399433,-23.2798,-23.306198,-23.32143,-27.50812,-20.997334,-18.88215,-26.249533,-19.267784,-23.47523,-26.622568,-19.65634,-17.59504,-15.843847,-19.694443,-22.186146,-22.542828,-18.577023,-18.977486,-20.688665,-20.887753,-18.59747,-23.045944,-15.031532,-26.84426,-28.043102,-18.90364,-24.620445,-24.521887,-20.591545,-21.503054,-24.653387,-28.301277,-26.267921,-19.98803,-21.138851,-21.955498,-21.200499,-22.659618,-21.083115,-26.505676,-20.142618,-17.623447,-19.62386,-24.94205,-28.590712,-23.23919,-21.207638,-22.36628,-15.561916
-29.873692,-21.588894,-20.935595,-26.460623,-27.895638,-21.811401,-28.201084,-24.988695,-25.690897,-21.405846,-19.333645,-28.85214,-23.014194,-20.789639,-17.389942,-20.911892,-24.036388,-18.159035,-16.54039,-16.156746,-15.263042,-18.72073,-23.895687,-20.470963,-11.874777,-17.65639,-22.630348,-21.37487,-17.879883,-15.383905,-23.259644,-17.157597,-23.36456,-30.9076,-22.97937,-16.324938,-18.433739,-23.914236,-18.300077,-25.8014,-18.14878,-24.677078,-24.11525,-28.10836,-19.922297,-28.111286,-19.649117,-18.22664,-22.418987,-19.813175,-24.73103,-25.2822,-21.52097,-22.051907,-18.259396,-21.518234,-18.741861,-21.727798,-21.251501,-20.536667,-21.357424,-27.99529,-18.259777,-23.656681,-15.202568,-18.862173,-25.662983,-21.245491,-22.693008,-21.75365,-21.308907,-20.367937,-27.399931,-25.691334,-26.178589,-20.800903,-26.488342,-21.220255,-21.909325,-20.03973,-15.815542,-25.839315,-22.46959,-20.222889,-23.83173,-22.426678,-27.133472,-25.089947,-13.439417,-18.506035,-13.992037
-27.098892,-22.218786,-18.914688,-22.93818,-17.085007,-16.459278,-17.190266,-17.997263,-22.810482,-19.98988,-24.942207,-27.018795,-19.37254,-17.328018,-15.8516445,-17.010103,-14.717318,-16.67602,-15.824459,-18.070255,-14.360212,-20.226707,-21.250507,-20.65115,-13.981316,-14.469166,-25.522385,-19.030056,-14.836086,-14.5288105,-15.386847,-15.703169,-18.896538,-16.356821,-18.315685,-12.410671,-15.904009,-25.006626,-15.933128,-18.523264,-17.205725,-21.397526,-23.544594,-19.80763,-17.629435,-16.627764,-18.377861,-21.356209,-21.475945,-22.983541,-25.520601,-21.514896,-16.78763,-17.315763,-18.476116,-10.134588,-19.003296,-18.332077,-15.515539,-18.714268,-17.362862,-24.648125,-22.48794,-17.826077,-16.634323,-12.867596,-23.615746,-25.229223,-25.084885,-19.606888,-18.910507,-17.514637,-24.64389,-23.620274,-22.638115,-20.450344,-19.263527,-19.516893,-14.857645,-20.983791,-14.795483,-20.48531,-16.307072,-21.451582,-16.476696,-17.506104,-28.714525,-21.422184,-14.850792,-21.917852,-14.3259735
-29.16257,-18.919867,-20.000372,-19.003313,-13.291004,-10.395123,-10.915009,-13.9094925,-23.895363,-17.931211,-14.155468,-28.270191,-16.426193,-14.7255535,-16.389805,-14.744827,-13.988609,-24.933073,-20.43165,-19.426477,-19.279572,-24.340246,-20.231722,-28.695179,-19.861267,-14.36042,-22.379509,-18.541595,-12.844894,-17.400175,-11.442228,-13.262421,-16.506056,-10.900848,-13.137337,-13.415392,-16.663712,-23.113365,-21.188446,-14.487579,-17.219355,-24.213078,-23.650743,-21.858318,-20.251335,-12.055851,-14.221863,-18.540718,-20.426788,-22.475195,-20.759811,-21.531193,-13.796625,-13.917105,-18.26569,-8.528385,-17.476814,-18.452297,-13.016609,-17.428421,-19.828995,-24.772152,-17.704527,-19.334473,-20.725615,-14.228254,-30.363518,-22.636654,-22.231369,-22.874218,-25.015635,-24.34755,-24.485897,-28.004131,-19.921013,-20.641092,-20.453804,-25.380999,-17.215382,-15.892128,-17.16423,-20.330652,-15.20504,-21.718117,-17.4555,-16.333374,-25.13538,-19.796265,-16.582737,-27.929941,-18.668747
-32.356155,-18.316414,-22.800537,-9.145855,-14.5791855,-9.748844,-7.5697823,-17.103403,-22.32703,-21.679653,-13.202185,-18.55006,-14.793846,-12.777462,-10.449135,-15.524506,-22.841991,-18.057808,-24.07532,-16.18219,-27.119238,-21.645447,-15.639793,-22.910767,-21.753864,-10.18029,-16.350283,-17.764172,-14.757334,-21.306625,-18.678766,-16.173882,-21.65932,-13.259367,-11.511332,-11.0203285,-12.398323,-17.321096,-10.034508,-17.486778,-22.524353,-19.244417,-23.51971,-19.258533,-18.931158,-15.597187,-21.240473,-18.366888,-25.26567,-17.295078,-16.522655,-22.685558,-18.27325,-19.718662,-18.486443,-13.110098,-15.521326,-18.754734,-19.912407,-22.167349,-12.309093,-17.812191,-21.618835,-22.564838,-22.386858,-17.128847,-27.81734,-26.888733,-22.725882,-21.702587,-26.809145,-25.78622,-21.930656,-16.469057,-17.130024,-27.126053,-25.884592,-18.9352,-18.575792,-12.309366,-11.810347,-23.361204,-12.174948,-17.089373,-20.231384,-15.608263,-27.925804,-27.494305,-16.949158,-17.89067,-15.144987
-25.133995,-20.643293,-21.89833,-7.8582535,-9.712364,-7.387308,-4.040001,-19.577953,-30.056438,-16.72098,-22.690693,-20.611568,-15.053213,-12.83544,-15.566551,-18.573977,-21.714222,-20.775637,-22.820179,-10.988575,-23.970352,-19.223738,-16.218899,-25.542072,-20.92525,-7.002678,-6.4426994,-12.619705,-11.953905,-13.126877,-23.0612,-9.889282,-21.037067,-15.730913,-7.8421,-3.0568047,-6.750868,-15.444351,-6.838234,-17.064165,-18.371101,-17.695683,-20.65559,-18.961685,-19.975618,-27.768112,-23.879986,-21.774021,-22.21459,-19.610016,-15.680464,-19.118975,-21.56623,-20.67931,-17.741043,-14.770527,-9.776457,-16.680035,-14.582743,-19.978271,-8.341158,-14.177097,-22.052101,-24.13018,-24.40963,-15.766994,-25.352316,-29.057894,-22.73938,-20.376034,-25.962097,-26.646444,-15.285545,-17.076298,-15.625029,-33.079243,-25.623192,-19.507391,-22.78334,-10.434254,-5.4073887,-20.045639,-17.067247,-17.941109,-16.390446,-12.126854,-20.715277,-24.694786,-28.628353,-13.632751,-12.766699
