-28.123617,-27.445824,-36.982174,-28.157097,-28.469845,-27.25647,-27.396338,-44.88228,-26.736681,-28.807981,-45.76557,-36.12619,-44.164413,-26.883307,-23.188526,-24.7863,-30.447138,-25.785145,-26.09811,-33.34197,-40.99889,-34.463318,-33.064888,-35.54778,-33.883663,-33.42747,-38.683895,-35.380405,-26.80682,-23.722166,-28.944666,-31.391293,-28.092522,-27.58744,-26.787678,-22.70031,-26.897955,-38.435486,-34.55072,-40.281067,-27.869904,-26.957653,-28.974182,-27.76047,-33.309612,-49.059128,-43.458782,-42.478626,-31.99764,-32.191273,-29.029064,-32.00626,-27.996546,-28.499031,-28.36389,-31.83532,-36.92952,-32.456276,-34.21399,-30.862137,-29.978668,-29.966175,-33.40466,-39.8165,-33.367054,-30.365768,-29.624653,-24.909054,-25.201899,-32.005577,-31.356289,-32.01065,-26.018585,-22.81401,-27.633404,-28.966087,-37.24375,-34.532673,-47.554733,-37.702362,-31.495298,-29.44482,-28.287428,-27.728142,-38.40799,-49.115833,-35.11466,-31.615171,-39.302067,-30.28839,-38.430202,-42.325348,-30.201546,-29.629414,-59.44305,-27.37076,-28.117657,-27.28648,-29.030735,-34.462467,-30.254963,-28.356384,-34.178318,-33.66746,-28.74518,-32.641075,-26.738289,-30.668293,-28.912655,-26.634212,-36.16004,-33.52129,-28.66582,-27.175808,-31.124662,-36.62798,-37.23353,-33.212975,-34.678547,-29.48132,-30.81577,-32.933743,-23.89202,-25.574144,-28.94229,-36.314278,-29.379955,-27.163794,-28.190296,-33.982826,-32.258793,-24.322865,-28.159904,-8.819881,-6.0260544,-6.609604,-6.9899616,-1.991085,-0.2975235,-0.5937576,-0.5937576,-0.5937576,-0.5937576,-0.5937576,-0.5937576,-0.5937576,-0.5937576,-0.5937576,-0.5937576,-0.5937576,-0.5937576,3.8146973e-06,-1.7049255,-14.180458,-30.02849,-26.663313,-37.13231,-29.274113,-23.744705,-29.671436,-27.5956,-32.238884,-24.86385,-21.083023,-22.534206,-32.565247,-21.481579,-27.960468,-25.987574,-26.729422
-29.362312,-29.173073,-31.578918,-26.562649,-30.216742,-27.118217,-28.235119,-30.712826,-24.335737,-25.807632,-33.23841,-33.519997,-35.31761,-28.343851,-25.8685,-26.506437,-32.35855,-25.984997,-26.451912,-31.484156,-35.136543,-37.099174,-33.034508,-36.97202,-33.693405,-36.19027,-36.064186,-37.226063,-29.274084,-25.498028,-29.459084,-30.903214,-29.96457,-27.12618,-26.065998,-24.44548,-29.147848,-30.751892,-36.34717,-35.397026,-28.187428,-29.312956,-29.903011,-26.51366,-30.354824,-39.907795,-43.311028,-41.353397,-32.547737,-33.02655,-31.222456,-29.90359,-27.317402,-27.772411,-28.442074,-33.070095,-39.403698,-33.489063,-31.285362,-32.07809,-31.323967,-31.819134,-31.276093,-34.45831,-34.71046,-32.758293,-28.102987,-26.389198,-27.127876,-32.080803,-31.418324,-30.9457,-24.759777,-23.494196,-28.820484,-27.244667,-30.15629,-36.659454,-38.79766,-39.657135,-32.748447,-28.689287,-27.3436,-28.671106,-37.28201,-40.939697,-31.687836,-28.491,-31.118721,-32.3179,-37.178577,-37.78633,-30.260323,-26.931095,-29.43207,-28.21141,-30.95405,-27.83725,-29.464375,-37.058006,-29.058678,-25.813759,-30.224346,-36.01691,-29.63217,-30.318245,-27.525583,-30.986744,-31.556305,-26.910309,-32.68518,-36.311115,-28.707588,-28.108215,-33.176308,-34.421967,-35.382263,-32.167007,-29.943378,-30.397423,-33.177204,-28.267284,-22.911594,-24.486637,-27.579025,-32.82099,-31.922844,-28.464725,-29.301262,-31.435747,-30.829065,-26.054407,-21.144236,-10.637539,-8.811893,-9.478407,-9.716335,-4.6166973,-3.1522732,-3.4626064,-3.4626064,-3.4626064,-3.4626064,-3.4626064,-3.4626064,-3.4626064,-3.4626064,-3.4626064,-3.4626064,-3.4626064,-3.4626064,-2.82267,-3.676033,-13.478653,-25.517021,-27.684843,-39.565796,-29.916096,-25.353466,-30.78572,-28.442364,-33.604538,-26.103365,-23.679895,-24.742857,-26.534906,-22.495922,-28.156477,-26.595783,-27.33985
-31.109514,-32.236115,-28.98096,-25.188147,-33.345783,-26.833755,-29.215458,-27.501614,-22.569338,-23.810719,-30.067657,-31.669643,-32.322533,-30.621902,-36.28074,-29.545908,-36.097263,-26.06776,-26.723331,-29.969553,-32.46305,-46.62157,-32.86083,-39.15669,-33.357475,-49.067913,-34.2085,-40.70793,-36.51542,-28.726799,-29.944265,-30.294554,-33.547237,-26.540651,-25.26657,-27.568663,-34.61693,-27.854242,-39.64866,-32.89662,-28.413036,-35.54127,-31.038788,-25.345661,-28.373938,-36.89152,-43.017075,-40.264164,-33.08299,-34.00102,-36.339706,-28.269745,-26.551342,-26.969141,-28.385746,-34.808704,-46.717094,-34.815804,-29.313782,-33.775787,-33.314804,-35.32859,-29.630209,-31.868284,-36.696804,-39.29513,-26.769577,-28.718843,-30.926142,-32.02119,-31.34415,-29.896889,-23.584202,-24.220757,-30.456482,-25.800995,-27.320782,-41.400635,-35.80913,-43.57623,-34.527546,-27.86371,-26.378937,-29.832096,-36.192276,-37.99732,-29.55131,-26.451653,-28.175728,-36.57133,-36.007534,-35.35893,-30.182564,-25.044828,-26.136343,-29.19489,-48.937023,-28.37345,-29.83975,-45.907265,-27.92297,-23.988811,-27.938225,-42.198914,-30.694632,-28.5853,-28.42087,-31.213514,-41.222614,-27.08465,-30.534027,-50.452976,-28.611212,-29.250355,-37.535084,-32.740692,-33.870987,-31.131126,-27.473612,-31.510698,-39.4547,-25.812094,-21.921085,-23.422588,-26.33889,-30.66429,-40.03306,-30.351776,-30.780573,-29.609005,-29.549133,-29.13176,-18.316868,-14.015608,-22.741955,-55.879692,-21.329876,-13.957306,-24.747738,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-19.281204,-7.6655426,-12.694744,-23.095757,-28.990269,-46.47306,-30.584995,-28.04415,-32.271694,-29.436132,-35.64421,-27.85237,-32.549747,-29.951912,-23.836006,-23.787827,-28.234718,-27.214745,-27.962063
-32.376907,-33.968777,-25.228477,-26.921453,-26.76289,-23.654758,-27.022896,-24.474144,-22.539253,-24.694948,-27.202473,-39.15583,-30.221207,-31.372509,-31.575924,-48.794113,-27.38896,-30.127344,-31.92609,-32.859657,-26.42577,-28.452864,-27.942957,-29.251778,-41.308548,-30.168198,-30.054924,-33.10639,-44.91374,-30.758417,-35.09388,-29.839033,-24.910887,-24.362946,-34.763374,-26.585354,-28.392412,-27.049797,-22.661072,-21.2234,-24.43409,-34.340157,-28.561707,-28.501495,-28.787628,-30.973345,-39.413177,-39.129467,-29.251343,-25.362709,-23.887245,-23.973545,-43.8606,-25.163815,-24.353401,-30.777115,-39.936527,-31.825748,-31.795,-35.149403,-35.141922,-34.778893,-32.534138,-25.721294,-24.465298,-26.01667,-23.493893,-25.545223,-28.430237,-28.835407,-33.93561,-35.200665,-26.68948,-30.796219,-26.743711,-23.212217,-25.056313,-30.86894,-29.794252,-28.6781,-35.513634,-26.719456,-38.307983,-30.003094,-40.49067,-28.902727,-25.663525,-24.886135,-26.071764,-27.772556,-27.768217,-32.847527,-31.433285,-23.980991,-26.754929,-35.09935,-34.03956,-28.977457,-34.0013,-36.843067,-29.49929,-23.25095,-26.473736,-29.951668,-26.231604,-23.587944,-29.829407,-30.807423,-32.51025,-27.841175,-24.98244,-33.8263,-29.560736,-26.33885,-29.190601,-37.264206,-34.656662,-36.378246,-25.40012,-31.255653,-37.501747,-27.805878,-23.959827,-32.843407,-34.45098,-24.537636,-25.660038,-28.328182,-32.64102,-24.537086,-23.645462,-26.892517,-20.091444,-23.827805,-25.488419,-60.753204,-22.098597,-18.353989,-24.902025,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-19.56342,-12.703329,-16.332804,-23.716053,-25.415363,-35.475903,-30.839561,-30.690481,-42.795544,-27.4991,-28.354107,-30.805086,-37.877617,-37.3222,-29.623997,-27.801311,-35.284237,-25.82626,-30.634598
-36.040714,-28.450878,-27.122458,-30.433617,-30.545315,-34.088287,-25.302792,-30.703444,-33.087532,-40.32457,-31.332777,-35.19223,-38.500107,-45.817993,-30.95393,-29.36652,-29.726257,-35.539814,-31.502066,-30.804718,-32.616398,-33.27341,-34.67384,-28.559053,-29.610474,-28.578339,-42.124233,-35.809143,-35.35693,-32.888912,-32.537716,-41.431377,-28.778543,-36.532032,-30.564466,-27.75201,-30.643124,-29.433441,-24.93512,-23.001774,-25.010519,-31.342634,-35.100933,-30.861877,-30.7786,-36.53338,-35.877026,-40.007027,-29.899614,-29.474005,-28.557293,-26.228638,-30.272404,-31.42624,-32.431873,-28.66431,-31.634756,-38.728252,-39.793144,-39.972797,-34.98767,-34.166294,-38.506676,-28.11496,-25.775637,-31.105778,-26.943256,-28.741735,-32.45046,-35.83271,-32.19718,-37.236485,-31.912912,-31.144829,-31.798964,-30.325275,-34.462635,-37.159863,-30.243332,-30.189709,-32.255703,-24.981598,-25.652962,-29.189205,-33.742256,-32.7548,-33.759567,-37.016003,-35.36149,-29.738485,-25.076475,-29.540638,-37.971115,-28.961998,-32.70117,-42.39594,-38.947327,-33.86915,-34.790485,-37.4803,-37.803696,-27.562836,-31.995625,-35.484715,-33.583553,-28.959686,-26.928192,-29.389639,-29.609081,-26.474537,-24.430643,-31.874191,-34.39744,-31.640526,-28.54176,-32.299366,-39.031693,-29.833666,-27.386099,-31.81115,-37.934,-36.24376,-28.60767,-32.645164,-30.290493,-25.471947,-32.155132,-29.995335,-32.592865,-28.902754,-24.583939,-29.032381,-30.128206,-37.85208,-33.79575,-60.095314,-26.87812,-22.00101,-28.82529,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-23.713814,-17.477564,-21.75626,-37.090717,-29.82891,-27.368313,-29.363071,-41.959118,-33.559124,-28.292337,-29.928333,-43.269352,-35.037083,-34.376427,-34.32621,-34.90151,-26.099516,-25.116566,-38.271187
-35.89652,-28.87545,-29.644957,-29.475525,-27.774942,-29.038898,-25.93921,-32.30111,-36.25899,-41.042133,-31.50732,-32.705658,-36.994514,-34.032837,-32.12712,-29.093557,-30.855019,-33.585655,-29.53628,-32.66025,-35.169163,-32.84347,-33.53049,-30.414623,-28.230122,-28.12519,-35.167946,-37.315563,-36.38557,-35.411354,-33.72894,-35.096836,-28.948288,-33.787273,-30.525896,-29.187275,-31.136465,-30.878159,-27.459368,-24.927765,-27.168468,-32.695976,-32.348125,-28.12464,-28.126045,-31.447914,-35.21365,-35.39942,-29.044447,-29.421913,-28.446636,-27.801193,-32.21605,-32.74844,-31.48516,-29.359638,-33.30169,-33.100067,-35.214848,-37.831463,-37.524048,-35.545135,-37.70127,-29.062628,-27.678612,-32.561535,-28.671558,-29.237637,-31.927835,-30.552094,-29.756222,-32.556385,-30.804012,-32.905045,-34.428726,-32.448322,-33.504192,-31.94452,-28.859018,-28.99876,-29.500923,-24.85461,-26.38644,-29.656506,-35.740246,-34.829792,-36.518925,-35.795612,-32.760044,-29.520895,-26.278635,-28.469059,-31.736597,-31.58154,-30.733616,-33.11271,-40.27908,-35.27646,-36.07777,-38.04429,-34.861004,-27.894176,-33.96342,-35.42733,-35.640976,-29.452866,-27.111023,-31.010712,-28.462093,-25.587822,-24.705772,-33.147167,-34.146744,-32.47041,-31.04932,-30.366285,-35.78946,-30.244734,-28.526997,-34.229965,-34.825504,-34.458275,-29.483603,-32.517525,-29.245268,-25.807056,-31.585386,-30.297688,-29.593666,-27.75314,-26.587187,-30.787226,-31.79699,-34.335815,-35.011784,-53.587563,-27.867855,-22.997272,-29.904545,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-24.89952,-18.883875,-23.448164,-33.56401,-30.036081,-29.202608,-28.327415,-36.213116,-34.28721,-28.365215,-31.975277,-39.139843,-31.373688,-29.484083,-30.115307,-27.61557,-23.099316,-24.344364,-35.323605
-35.35361,-29.368267,-43.135487,-28.197388,-25.485016,-25.92022,-26.734629,-34.48144,-41.767,-37.87159,-31.306208,-30.62349,-35.066475,-30.352259,-34.076687,-28.664001,-32.47349,-31.610237,-27.692307,-37.436916,-42.869743,-31.940664,-31.94105,-35.05575,-26.801228,-27.429338,-31.755974,-39.969376,-38.14974,-48.47014,-35.813255,-31.76165,-28.760828,-30.964981,-30.335247,-31.789783,-31.516357,-33.373184,-40.347313,-29.60068,-33.909138,-35.29146,-29.979387,-25.87547,-25.918102,-28.473034,-34.336792,-32.579018,-27.935667,-28.952332,-27.8725,-30.751978,-38.000114,-34.20592,-29.90017,-30.276775,-37.298134,-30.004715,-32.28217,-35.786873,-59.73826,-38.10572,-36.40375,-30.264277,-32.306564,-34.62889,-32.018085,-29.556808,-30.9885,-27.513252,-27.683052,-29.71036,-29.335255,-36.908043,-45.517456,-36.163826,-31.748196,-28.932,-27.356888,-27.610056,-27.296299,-24.520414,-27.488106,-30.131058,-41.84004,-39.848473,-43.671677,-33.435993,-30.28449,-28.981083,-28.398788,-27.240654,-28.55706,-42.53829,-28.727661,-29.633873,-42.050755,-37.251034,-38.25492,-38.626087,-32.33905,-27.883572,-37.74432,-34.83813,-38.93645,-29.559635,-27.199446,-34.53548,-27.172043,-24.48834,-24.874863,-35.44652,-33.41507,-33.117817,-48.9905,-28.572767,-33.313164,-30.72479,-30.208315,-45.305763,-32.455402,-32.37838,-30.303072,-32.14924,-28.044117,-26.01192,-30.430363,-30.421532,-27.26934,-26.299114,-31.933746,-34.501728,-32.575325,-31.100683,-35.687576,-50.422485,-28.888533,-24.177067,-31.229877,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-26.437597,-20.879156,-26.163677,-30.425133,-29.8535,-34.132458,-27.108345,-32.95742,-35.36497,-28.213528,-37.497475,-36.01764,-28.83234,-26.614548,-27.34888,-24.301464,-20.807968,-23.332903,-32.83591
-33.581165,-28.451283,-35.811234,-29.84389,-26.062954,-23.15276,-29.33492,-33.733475,-32.39817,-31.760479,-31.916374,-31.792007,-23.777449,-23.58848,-27.89298,-27.046398,-25.518436,-25.431877,-27.7857,-31.850441,-30.467316,-31.610003,-30.25893,-33.50465,-30.427868,-31.799572,-30.505985,-27.911198,-30.815094,-36.371925,-50.416466,-33.49246,-28.633293,-31.795185,-39.156425,-37.1324,-33.287506,-34.051926,-30.199146,-31.73192,-32.393776,-30.172565,-25.246368,-28.10535,-29.355232,-26.785604,-50.160587,-36.2391,-25.241795,-46.195328,-24.149733,-27.032887,-35.880783,-32.545757,-25.68009,-29.628107,-35.37238,-28.36174,-26.69058,-29.023054,-30.881258,-32.787075,-34.84527,-38.179688,-36.98417,-30.562218,-42.34986,-28.931358,-30.26806,-30.72404,-26.432396,-40.414364,-26.90878,-29.743414,-33.3898,-35.681786,-29.407692,-26.133648,-38.54932,-28.349228,-26.472122,-28.875467,-47.387527,-47.827545,-30.237381,-31.940607,-36.900387,-39.044907,-27.989052,-34.27861,-37.497982,-31.395603,-32.501225,-25.785303,-22.973375,-23.904314,-27.983164,-35.203506,-42.949276,-46.257343,-34.531055,-26.134787,-27.691355,-32.292522,-44.42923,-30.118845,-23.48842,-24.219387,-35.535656,-30.065813,-24.754213,-30.167519,-27.874607,-25.615673,-27.052994,-26.190845,-25.189056,-34.62621,-31.106424,-30.630331,-26.817556,-31.455109,-27.423956,-31.610239,-31.771698,-31.02697,-30.602577,-30.857132,-23.730824,-28.130714,-32.12424,-28.500187,-30.10495,-34.800903,-30.71886,-48.3181,-28.906069,-24.276564,-32.141045,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-27.28294,-21.559406,-30.519777,-26.94606,-24.861418,-26.323135,-27.477139,-35.476578,-33.54579,-27.958305,-29.279573,-30.487698,-30.435575,-24.198872,-33.056328,-23.353472,-19.751846,-28.950108,-31.71864
-38.422264,-28.067825,-28.548386,-29.612808,-37.500378,-30.27428,-27.685263,-30.918701,-35.88099,-41.09048,-30.392746,-25.841785,-24.793009,-31.009857,-26.886555,-34.401928,-29.27898,-27.466923,-39.576553,-29.41905,-28.33633,-34.01279,-31.062244,-31.162424,-35.989536,-31.59688,-30.286171,-29.093174,-32.585873,-34.54626,-38.385796,-41.59273,-34.077938,-42.00691,-51.98684,-39.2009,-27.527338,-24.847456,-27.75566,-33.878197,-34.868546,-25.068275,-26.50904,-30.016315,-28.518044,-27.615097,-31.010128,-29.326172,-25.303883,-23.443684,-25.797836,-34.826,-29.940441,-34.41104,-29.605892,-27.682302,-32.750195,-37.615665,-30.886942,-32.66897,-34.69732,-27.8023,-31.397657,-34.581863,-32.069923,-29.853352,-33.56456,-36.027893,-35.39039,-33.418148,-31.867615,-29.771881,-27.668297,-32.29986,-29.957464,-31.785305,-29.71463,-28.02901,-31.53363,-36.122967,-34.92523,-31.074272,-43.2641,-42.05152,-29.55524,-30.689877,-43.772976,-37.811203,-32.114204,-29.695423,-35.54052,-33.41497,-32.6874,-25.927864,-25.864481,-33.460087,-28.392185,-36.351067,-38.493813,-39.07491,-32.072964,-33.19998,-28.09549,-29.293545,-38.926456,-33.510105,-28.58352,-25.756536,-34.311127,-35.917797,-27.248964,-31.680336,-31.811277,-26.31889,-31.578518,-33.14203,-30.865273,-28.193892,-30.157629,-37.93646,-26.937798,-25.865845,-29.976099,-26.799871,-28.364256,-31.941843,-36.8263,-30.439152,-27.390926,-33.422844,-31.020664,-27.791946,-28.565346,-27.662931,-30.933691,-56.58088,-31.582829,-27.83241,-35.148106,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-29.541878,-22.883171,-28.975817,-30.479092,-25.233002,-31.056274,-31.793789,-35.41782,-29.818981,-31.330708,-34.186474,-30.070944,-31.835285,-27.838387,-30.822073,-27.31437,-23.943783,-30.113272,-34.849983
-37.256237,-27.933958,-27.025097,-27.040693,-35.56346,-32.339046,-29.012857,-30.894392,-38.111046,-44.681328,-30.13752,-25.119076,-26.411827,-32.24155,-27.219845,-32.620026,-31.083046,-28.051281,-33.629772,-31.063454,-29.0806,-31.753126,-32.113,-30.961937,-30.412792,-31.737701,-30.649174,-29.525478,-33.604683,-35.278168,-36.222656,-35.038235,-35.56343,-44.8404,-42.936806,-34.67204,-26.862442,-23.686708,-26.761963,-32.357002,-27.137217,-23.744215,-28.060228,-31.70028,-29.015118,-29.792217,-28.597645,-30.433352,-25.541336,-23.583673,-26.266575,-35.269733,-30.656033,-31.689165,-28.809696,-26.344456,-28.256428,-33.248302,-33.35235,-31.312408,-31.477982,-28.637472,-29.711733,-33.577385,-34.136806,-28.437557,-31.462902,-37.382984,-37.694717,-34.572357,-34.34945,-31.027266,-28.099884,-32.244816,-29.48955,-31.433083,-31.261213,-29.31884,-31.840715,-39.096195,-34.947792,-31.8494,-38.418987,-36.16961,-28.338654,-28.54506,-32.451233,-33.739777,-33.586823,-30.10268,-33.08055,-34.73744,-31.130697,-26.665442,-27.813164,-30.761055,-28.395752,-37.485775,-36.725693,-34.6647,-32.96336,-34.957573,-28.949892,-29.856579,-35.15112,-32.515472,-29.260212,-26.290524,-35.41808,-36.558292,-27.909199,-30.96879,-32.18298,-27.863369,-31.99035,-34.758774,-33.342503,-28.435776,-28.731396,-34.71822,-28.476135,-26.510979,-30.940548,-26.346678,-26.302753,-32.188343,-38.82925,-32.457672,-29.099047,-33.313637,-31.532341,-27.865051,-30.251333,-26.8677,-30.118464,-39.080524,-32.847374,-29.007412,-35.68402,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-29.605505,-22.63068,-26.639824,-32.11792,-26.137466,-29.69379,-31.713915,-36.153767,-29.771732,-30.02915,-30.82782,-31.197973,-31.309443,-29.365915,-32.188602,-28.598906,-24.689034,-32.314793,-33.512836
