-21.655106,-24.42395,-22.405712,-20.663364,-22.169453,-21.368723,-28.227898,-25.060276,-23.582718,-29.062094,-27.521835,-18.51119,-21.878376,-27.875492,-26.467323,-23.382051,-19.636177,-19.154083,-19.84518,-30.098738,-18.622398,-27.758226,-25.630495,-28.650574,-18.38081,-20.942612,-19.325153,-23.210512,-18.116419,-19.508413,-22.113781,-21.361427,-19.920538,-22.654905,-18.386917,-20.518616,-29.0669,-21.533566,-18.26117,-18.482758,-31.534725,-17.767094,-19.064774,-24.641953,-15.946541,-21.02609,-25.694859,-17.832787,-23.44318,-20.650467,-22.983742,-20.894123,-24.152107,-23.352371,-16.449987,-17.601809,-25.530315,-21.89786,-30.675322,-16.121904,-21.623762,-31.394798,-20.464275,-23.79298,-19.663559,-24.602907,-25.287235,-24.800426,-25.612907,-25.852858,-17.566055,-20.9067,-23.610195,-23.387283,-23.325985,-25.010902,-22.125763,-19.899364,-19.194178,-17.274986,-29.28256,-21.088924,-3.6283112,-4.7656593,-4.863655,-4.7210503,-4.4143295,-4.2049065,-3.8242893,-4.231262,-4.560396,-4.4217224,-4.710514,-4.9121876,-4.2292995,-4.023573,-4.8250237,-4.008621,-3.6723518,-5.0458183,-4.0749702,-10.874941,-19.284487,-19.335934,-24.373219,-18.948963,-21.456808,-24.34462,-21.517698,-18.720146,-19.417873,-19.900227,-23.481022,-23.920494,-20.73516,-19.540508,-20.84467,-19.634693,-21.801659,-20.700157,-22.445557,-20.675568,-18.912846,-27.825901,-20.262012,-23.00024,-25.297344,-23.261917,-15.724308
-29.68505,-25.817284,-17.663868,-26.640768,-22.472778,-24.6749,-23.33498,-22.419233,-22.979715,-29.992634,-20.883507,-22.17677,-23.113523,-27.110535,-21.28862,-25.754768,-20.686562,-21.832472,-21.208817,-22.487373,-21.734322,-24.761938,-26.921661,-29.989508,-25.486744,-20.566105,-23.714508,-25.315342,-16.919813,-16.539505,-22.499468,-22.832521,-21.45755,-28.738354,-19.882202,-23.936882,-25.835,-23.960285,-18.72459,-25.257042,-29.312027,-21.26418,-18.754154,-28.480701,-18.04367,-22.763716,-24.027367,-21.971752,-18.0849,-19.767925,-24.613403,-23.719599,-18.561115,-21.697495,-20.256014,-17.64697,-20.968342,-21.645552,-24.003557,-18.879135,-21.723686,-34.723114,-26.57819,-25.049324,-20.872812,-19.037838,-23.400463,-26.620712,-19.830559,-20.969543,-20.102673,-19.919888,-24.204807,-23.501875,-19.514822,-20.28917,-22.474777,-23.379536,-20.495785,-23.35232,-21.821718,-21.82486,-23.309776,-26.866505,-27.675339,-23.514217,-22.89431,-23.43961,-25.833519,-22.096653,-21.67118,-23.646091,-30.169443,-22.76588,-28.512424,-36.565926,-22.700602,-24.395412,-28.18672,-29.598225,-28.847368,-15.212242,-29.68147,-25.377447,-24.139435,-22.24389,-23.099867,-21.964966,-30.918985,-20.025326,-24.923645,-24.22277,-27.053152,-29.01875,-26.833773,-28.150318,-24.518963,-23.856525,-22.161163,-25.224586,-22.491728,-25.19172,-26.621761,-21.338127,-22.97654,-21.350956,-21.962181,-27.92931,-19.08503
-32.43456,-22.878813,-23.67009,-31.17624,-22.491478,-21.887426,-27.241714,-24.72095,-21.259842,-25.938288,-20.73809,-27.808262,-21.77163,-30.550419,-22.370396,-21.3879,-18.971905,-22.675783,-22.88765,-20.704008,-30.556631,-24.126068,-24.96768,-29.77514,-25.768927,-23.221336,-19.830393,-24.488253,-27.897043,-21.583324,-22.358643,-21.903904,-22.608383,-24.733269,-28.550709,-28.590809,-30.187708,-21.568272,-24.645802,-22.360826,-24.363766,-24.884829,-19.181501,-24.36686,-19.36347,-24.815727,-21.046295,-22.894272,-24.914825,-21.513,-25.822727,-31.576847,-22.5509,-16.048285,-17.764206,-22.573029,-24.996536,-18.51984,-24.146107,-25.154133,-19.893806,-27.19552,-17.524313,-21.438314,-21.661467,-19.607727,-26.867783,-28.102755,-20.993193,-19.390781,-24.627695,-22.619688,-24.788532,-18.242987,-19.635437,-18.313587,-28.728176,-18.285658,-22.80055,-22.46683,-23.904495,-22.462738,-23.849777,-29.263737,-26.369837,-22.648617,-31.62447,-26.728498,-26.549965,-24.54757,-21.463177,-24.387402,-27.045681,-27.283108,-32.352005,-40.364044,-25.478941,-34.16211,-33.66585,-33.032375,-33.224083,-24.724697,-37.233383,-23.501335,-21.924282,-23.041645,-23.464693,-27.151405,-25.025661,-20.794422,-23.519638,-23.70596,-24.508396,-30.082695,-25.420788,-29.376202,-25.549095,-25.749405,-24.37508,-26.130339,-27.655613,-24.14613,-26.4123,-21.762276,-30.186382,-25.442574,-19.521996,-27.340096,-23.796724
-27.452362,-21.379871,-24.484558,-23.002247,-21.281633,-24.593723,-28.97831,-21.655636,-16.577303,-21.039047,-24.406288,-20.026562,-19.863636,-29.902695,-21.775797,-21.61659,-21.410572,-25.189579,-18.898933,-22.337864,-25.083727,-27.46553,-23.810118,-22.154854,-22.241615,-24.793018,-24.577845,-23.570879,-21.33293,-25.480621,-26.345184,-25.744228,-25.30689,-28.395866,-23.121098,-27.518135,-27.755125,-25.765522,-26.75565,-20.035597,-24.003334,-20.411537,-18.345684,-26.747953,-24.782696,-23.231071,-25.791092,-28.554764,-34.13917,-17.50508,-25.259665,-28.795681,-23.514494,-21.68522,-18.75129,-25.376484,-29.215122,-20.92434,-24.214985,-26.51453,-18.065033,-22.270529,-15.022045,-17.816507,-22.562262,-21.202751,-23.127773,-20.73348,-26.80859,-19.642315,-22.363052,-17.57555,-24.13542,-19.963638,-24.931625,-21.180103,-23.456385,-21.668095,-28.006056,-21.14883,-20.372536,-20.758995,-21.626907,-22.375343,-31.901854,-26.875515,-26.989098,-31.416725,-28.661783,-29.418339,-29.715881,-24.54401,-27.502481,-36.711067,-36.0988,-37.020725,-26.46698,-33.282734,-35.258553,-33.69792,-33.25186,-30.733215,-32.70504,-23.00128,-25.435036,-25.65804,-20.74191,-28.333485,-27.053207,-26.898626,-27.175537,-22.422863,-23.591183,-27.02538,-24.146187,-28.217308,-24.482338,-23.514893,-23.054188,-24.304325,-27.472006,-26.881107,-24.294712,-23.059944,-26.214338,-28.27785,-19.898571,-24.708351,-29.559448
-27.855751,-18.929657,-22.39209,-21.796059,-26.342924,-26.657757,-22.660358,-19.779087,-23.125572,-25.521393,-22.554651,-21.694126,-21.85614,-19.781647,-21.794243,-31.468449,-19.727074,-25.209154,-17.312162,-23.750671,-20.77847,-26.028988,-22.566704,-19.787724,-25.309818,-16.44598,-25.857813,-22.350666,-17.830156,-24.724451,-23.691235,-29.087734,-23.746891,-21.153563,-24.555347,-21.905083,-27.211243,-23.753723,-24.417007,-25.308653,-24.781254,-23.012589,-18.857006,-22.12297,-27.483864,-24.686306,-21.139221,-30.418665,-23.041096,-15.272398,-20.286547,-28.602036,-24.02629,-26.746147,-18.171001,-23.464678,-24.294518,-25.041904,-23.471643,-32.418858,-20.319826,-24.5618,-18.0722,-18.184668,-18.656452,-27.527077,-19.23299,-23.539352,-25.364235,-19.075785,-18.185547,-19.486626,-26.759727,-23.569748,-22.631569,-23.97229,-25.084398,-30.857893,-25.216454,-25.827394,-23.59256,-24.135414,-23.20254,-23.446503,-36.912846,-25.396263,-28.251585,-31.579967,-32.46376,-32.636692,-34.523136,-19.251406,-25.534521,-29.271729,-34.72696,-34.46076,-22.236603,-32.88092,-31.477423,-29.70161,-38.947533,-30.707935,-22.23637,-24.852875,-24.426949,-24.222893,-21.203867,-29.29357,-24.867826,-24.99897,-24.89198,-25.312363,-25.70776,-24.580873,-25.937126,-24.167046,-27.589413,-26.17872,-21.353098,-21.426392,-28.141428,-35.491592,-27.448185,-36.02532,-24.059452,-24.852293,-20.405415,-25.600494,-24.26024
-31.242256,-18.377586,-22.527443,-28.96246,-27.609451,-23.64623,-19.147247,-21.558414,-21.600834,-25.68045,-17.823103,-28.313297,-26.224876,-19.61406,-17.539799,-29.928852,-17.085789,-19.953936,-22.784624,-19.47994,-19.470264,-21.129765,-26.603645,-26.046707,-22.1847,-17.640036,-20.994877,-20.844166,-19.55061,-26.087637,-24.119507,-21.87972,-18.078611,-16.973036,-21.005531,-22.191751,-19.51547,-20.015244,-20.71495,-24.394764,-22.809258,-21.17712,-24.584892,-18.183968,-22.865545,-23.8769,-20.311428,-30.493294,-18.867182,-20.694717,-26.203068,-25.524767,-20.446472,-24.964397,-20.266582,-23.609911,-19.92326,-20.471327,-26.000404,-26.872837,-27.522768,-23.714312,-25.06354,-17.82586,-19.607174,-25.703716,-23.85376,-18.478817,-21.166796,-22.375881,-26.003464,-22.04807,-26.404406,-22.076595,-22.710451,-28.883165,-29.70019,-34.177814,-19.346115,-31.823427,-24.779694,-27.609426,-27.62638,-24.480675,-31.89024,-30.869152,-30.919512,-33.749428,-30.869549,-31.792322,-33.468006,-19.643097,-29.112822,-30.020084,-40.493713,-34.72274,-27.263771,-28.09011,-31.623898,-34.117283,-33.955967,-25.605247,-21.492214,-24.548168,-25.811295,-20.282297,-23.912563,-31.508966,-23.877272,-24.022503,-26.23927,-31.00857,-29.342255,-20.434298,-21.35537,-22.842672,-34.36025,-26.95291,-28.009968,-19.69988,-24.332172,-25.764961,-29.270462,-24.932262,-19.246597,-27.352364,-19.745773,-24.395754,-25.484486
-32.793125,-15.739563,-20.091358,-23.647726,-28.62321,-20.289791,-23.360495,-20.560669,-20.962376,-27.08078,-24.10838,-23.796284,-23.58396,-22.561174,-22.871826,-27.26524,-19.880058,-23.827692,-24.015266,-22.935745,-23.314892,-22.624886,-22.655586,-23.1571,-21.625101,-19.19043,-19.219658,-20.062202,-23.129082,-21.50465,-23.755157,-21.132515,-21.242382,-23.819454,-24.192524,-26.180605,-18.622524,-19.143185,-24.59739,-20.208313,-25.389032,-20.73679,-26.291729,-23.145761,-24.095882,-26.817142,-24.469778,-34.835766,-19.238556,-25.00178,-26.797058,-24.85653,-23.65831,-22.502186,-24.750648,-27.478626,-19.618023,-16.731989,-25.38005,-26.351389,-23.04205,-24.969631,-25.155521,-16.313988,-23.254131,-25.089737,-25.311314,-16.72901,-18.859169,-27.037731,-25.17422,-20.901134,-21.884268,-25.941334,-24.173275,-23.70448,-27.521484,-22.29218,-18.121096,-22.727863,-24.588154,-29.1451,-23.370943,-27.391335,-29.823818,-28.35313,-31.286703,-36.03338,-28.621067,-26.142277,-30.537888,-26.536358,-26.880154,-28.909035,-40.474915,-40.1638,-31.305407,-31.06877,-34.44572,-32.877087,-38.79589,-20.138973,-24.199963,-26.663788,-33.417217,-21.482353,-28.244576,-25.462622,-29.462727,-22.773094,-28.270548,-24.633785,-28.47232,-22.711653,-22.977198,-26.059813,-25.644156,-24.034143,-36.89191,-23.633368,-21.850426,-25.418262,-28.452393,-21.358814,-19.94196,-25.283726,-23.84101,-25.309149,-25.707811
-33.226154,-24.438993,-17.126305,-19.733702,-25.840666,-22.361046,-26.464632,-21.793722,-28.643795,-27.222336,-24.03678,-23.16687,-19.631706,-21.682407,-35.7691,-18.254486,-21.724834,-31.797056,-32.37023,-25.576202,-26.539236,-24.461826,-22.785442,-23.374271,-23.382595,-19.638353,-24.040684,-25.136868,-26.196644,-21.924965,-21.692131,-23.526863,-24.658865,-29.447456,-24.710724,-19.11463,-20.803556,-21.665121,-30.035952,-20.449203,-25.543972,-21.019196,-24.635044,-22.858328,-24.669218,-28.773493,-26.776218,-25.383919,-22.625977,-25.034508,-23.267221,-26.162676,-19.669079,-27.313606,-23.11581,-29.804417,-26.843863,-21.405157,-21.452194,-25.443363,-23.709698,-24.583296,-24.448755,-17.190159,-21.100004,-21.08318,-21.096413,-20.723757,-22.407648,-24.695772,-22.351599,-21.979939,-23.472317,-22.024048,-28.774265,-21.629719,-23.312054,-25.742924,-23.259827,-20.304043,-29.739222,-24.63135,-25.022179,-23.766981,-26.704927,-25.841478,-32.7249,-38.39646,-31.425379,-23.56438,-31.366446,-24.148891,-32.588345,-28.965397,-33.24069,-37.145206,-26.729073,-28.994907,-27.05957,-33.40001,-33.69273,-17.33979,-22.187147,-26.661396,-30.24369,-19.093382,-30.647657,-22.53115,-29.656353,-30.927042,-26.325943,-22.923742,-22.83099,-27.536663,-23.976109,-26.57193,-23.345657,-22.330381,-32.680614,-23.881708,-28.050167,-28.26897,-25.255932,-20.073631,-23.087273,-30.557623,-35.233944,-24.196777,-24.636227
-36.510727,-21.62174,-17.573797,-17.789303,-29.096283,-20.480629,-24.665657,-16.078876,-23.443459,-23.757072,-23.690346,-19.3391,-19.98142,-23.291649,-25.213566,-20.294884,-20.657106,-33.001,-24.640821,-16.617426,-22.879702,-24.197372,-20.058483,-21.652645,-23.769594,-19.122257,-21.124077,-22.34457,-25.19548,-18.646088,-22.78007,-25.608671,-25.529652,-23.908754,-20.414732,-17.782948,-17.343338,-29.756784,-24.67912,-16.511585,-24.891542,-23.551657,-20.006687,-24.239828,-27.6792,-16.899376,-23.707771,-22.246124,-20.301579,-27.999825,-24.632517,-26.061089,-23.899443,-32.645752,-21.000883,-27.642452,-19.864708,-22.847431,-25.875984,-23.72015,-18.927212,-22.555275,-21.822016,-24.631367,-18.72404,-19.633192,-18.07725,-17.157331,-22.216696,-26.644176,-23.67125,-22.881271,-23.891071,-21.51261,-37.066093,-23.234177,-20.923311,-30.849865,-27.761784,-25.834084,-20.383148,-20.122448,-33.78189,-25.650486,-27.825068,-33.08261,-30.990091,-40.677692,-32.160187,-26.595825,-23.523878,-24.509418,-31.667114,-27.115622,-35.32397,-40.78498,-26.726849,-34.30777,-25.789694,-37.014454,-30.29319,-19.369532,-24.695847,-24.623753,-25.916643,-21.97813,-27.406912,-20.851479,-27.822304,-27.824356,-27.17004,-25.682209,-22.822456,-26.89135,-23.705177,-23.556347,-27.346523,-22.827122,-31.207735,-19.035362,-23.80438,-28.927004,-27.794455,-18.749266,-24.52389,-27.45444,-23.881853,-24.226843,-20.961039
-34.460705,-22.053936,-15.028725,-21.299906,-26.123787,-18.764359,-17.971867,-17.647781,-24.333042,-24.39901,-33.17798,-21.593872,-18.44078,-18.947746,-23.338547,-25.081917,-21.632034,-17.675692,-26.23589,-16.96276,-20.476305,-20.482174,-18.488121,-23.780947,-17.914494,-18.169127,-20.740631,-20.008142,-17.179834,-18.840714,-21.716274,-23.13432,-32.619423,-26.357285,-23.901478,-23.666378,-19.243229,-21.250427,-24.351719,-20.488682,-19.953423,-30.435734,-22.859306,-23.12935,-28.178825,-18.611189,-29.064856,-24.708282,-28.255482,-24.76547,-32.405277,-25.673374,-24.194141,-29.219639,-26.389202,-20.347261,-18.153584,-25.64463,-24.47214,-28.10525,-20.384367,-25.506302,-23.930273,-26.640032,-23.326616,-21.724264,-21.590181,-23.396124,-24.995272,-31.870678,-20.505217,-23.801538,-26.537128,-23.384886,-29.76049,-25.644028,-21.581242,-25.60779,-29.657406,-24.420368,-20.936884,-24.760841,-27.447933,-27.33248,-34.650368,-25.162373,-28.388739,-38.10232,-30.8968,-23.041157,-24.814022,-21.970432,-26.10439,-28.019022,-33.05898,-33.000175,-29.274946,-32.968853,-29.568562,-34.327477,-28.744831,-20.367262,-22.388351,-26.623737,-23.59063,-27.06919,-23.531313,-18.338247,-25.682156,-28.661339,-32.83089,-26.078568,-25.788902,-29.271217,-26.90205,-18.529594,-28.141422,-27.535297,-27.174034,-25.747952,-21.400448,-30.541218,-25.572987,-19.509611,-30.285173,-30.093884,-25.12261,-25.62925,-22.305958
