-17.884205,-17.579609,-22.134115,-17.311028,-18.876627,-23.63852,-23.356516,-25.612904,-23.097708,-20.40379,-19.515968,-23.023165,-18.369097,-21.484211,-25.00478,-16.51392,-17.39997,-17.178383,-17.543098,-17.973385,-21.38412,-22.16769,-25.948784,-24.583447,-24.77988,-22.508366,-27.617918,-25.7343,-22.511063,-21.882547,-24.268158,-16.97378,-22.360306,-23.875889,-22.43618,-20.662079,-18.621943,-24.267214,-16.772062,-27.121416,-18.179295,-23.418436,-16.473831,-19.581205,-11.087591,-2.1260128,-1.8248844,-1.9800587,-1.6588402,-1.7715759,-1.8378544,-1.1991806,-1.5842361,-1.422781,-1.8214397,-1.1773701,-16.715014,-19.633108,-25.106411,-20.154821,-16.749807,-17.972937,-17.742073,-24.684948,-22.220285,-21.911793,-23.466019,-25.283096,-28.073711,-19.112856,-28.559952,-21.569233,-22.154118,-25.732527,-29.444849,-18.115042,-17.660105,-20.509014,-18.898132,-18.72206,-22.009323,-16.8008,-21.4081,-23.936481,-23.096529,-25.098711,-19.813583,-19.48066,-23.894241,-16.556477,-24.54675
-24.529686,-16.68947,-15.591426,-19.766338,-33.74076,-23.449352,-20.130405,-22.981089,-28.320232,-19.326225,-26.084988,-21.719608,-24.095201,-17.559196,-25.144224,-17.343184,-20.243092,-18.40318,-22.872852,-25.333025,-24.537766,-17.593012,-24.852482,-20.047169,-24.027988,-23.465965,-24.983807,-24.268963,-19.61753,-19.952682,-18.802774,-20.572502,-25.1109,-30.047356,-26.364971,-21.74779,-29.153957,-22.787212,-22.932758,-21.061983,-19.261963,-20.642311,-17.702303,-20.761358,-12.093142,-26.901432,-29.663836,-29.66063,-30.716385,-18.060646,-26.287682,-23.01361,-20.939884,-23.831022,-30.662624,-26.468166,-19.797535,-18.326405,-24.254128,-18.5699,-15.647239,-21.847927,-22.90286,-32.999146,-20.720873,-25.66047,-27.601494,-26.639574,-26.711828,-21.32101,-29.466799,-27.352978,-22.147978,-22.597586,-21.514038,-17.909706,-25.239908,-27.341013,-23.275257,-23.62986,-24.166271,-15.0318165,-26.781296,-21.497868,-26.066372,-21.091606,-20.630806,-18.821945,-21.802174,-21.440062,-26.527151
-22.297647,-25.954468,-17.942978,-24.857893,-24.058327,-22.315962,-22.462685,-22.607666,-25.595865,-24.589634,-21.383286,-22.850977,-23.873604,-19.044226,-22.233648,-21.588627,-28.555347,-19.502113,-28.76265,-23.460005,-24.104614,-19.309483,-28.148827,-17.38824,-24.247026,-22.291359,-22.64759,-25.65134,-19.819921,-23.12052,-15.635235,-22.30657,-25.288914,-30.1463,-22.256607,-18.831482,-24.380255,-18.20593,-24.659746,-25.96582,-24.774065,-24.411234,-23.614576,-32.394855,-16.873226,-32.943493,-29.636322,-32.378136,-30.311861,-23.060293,-26.715927,-21.133461,-27.864983,-25.437403,-32.67959,-30.216978,-20.04234,-20.456484,-25.741882,-17.143642,-21.36427,-25.965218,-28.13211,-23.241783,-25.103973,-19.573048,-18.183949,-23.188236,-22.731482,-28.6739,-19.900806,-21.745485,-28.23753,-22.159332,-21.005415,-20.70356,-26.444334,-20.9749,-23.5354,-22.975231,-16.100124,-16.449566,-34.37,-20.223692,-20.344444,-24.991013,-19.46969,-26.64642,-24.2693,-25.17575,-26.554098
-22.277937,-19.882973,-21.96296,-24.464542,-22.632788,-18.50395,-26.649578,-25.486872,-26.334393,-22.585049,-24.97667,-24.710484,-19.192284,-20.485264,-18.970886,-23.172682,-26.988836,-20.369396,-28.87328,-21.917095,-25.452686,-17.81183,-25.314613,-22.19056,-20.923464,-27.763752,-18.198442,-20.904818,-21.180424,-23.146364,-16.262856,-22.8168,-18.234142,-22.557491,-21.429558,-18.737236,-24.202757,-17.523144,-25.836262,-31.520378,-23.953114,-25.731186,-19.441452,-21.210835,-19.473074,-27.672142,-31.37548,-26.842104,-24.723164,-22.49905,-33.312477,-27.615164,-30.640839,-31.28965,-29.872688,-28.142397,-21.898771,-24.101452,-29.805239,-19.490353,-27.243086,-19.204243,-28.364594,-20.833767,-22.939041,-18.75092,-18.159698,-23.926426,-23.071442,-29.043558,-18.591663,-18.59305,-20.879555,-31.244913,-25.615381,-23.148533,-24.284184,-21.788086,-20.508104,-18.106638,-14.94055,-21.998169,-26.917261,-22.508427,-17.121597,-22.092628,-19.256506,-25.974867,-21.234692,-17.124298,-27.4427
-28.172836,-21.003098,-24.637018,-23.297655,-26.502623,-22.054132,-26.183844,-24.10862,-27.419474,-18.93,-24.924795,-24.389557,-23.548641,-19.586222,-22.202698,-19.995817,-21.313934,-22.670635,-27.332798,-23.100859,-23.286737,-20.04055,-27.730024,-22.312416,-25.78888,-28.172081,-20.329697,-16.788383,-19.214336,-23.614367,-24.938065,-25.608223,-20.446281,-25.328493,-20.670187,-22.729683,-18.144503,-24.200241,-23.015633,-27.749777,-22.123587,-20.67688,-22.645035,-20.880085,-33.160023,-27.405138,-27.458193,-24.844875,-29.212353,-31.540949,-37.568977,-29.201715,-35.127132,-23.707388,-21.367128,-26.558788,-23.512241,-21.274937,-27.883749,-18.544193,-24.23582,-17.162252,-25.416336,-25.366873,-18.955954,-28.677874,-23.20533,-20.415037,-21.18553,-30.684093,-26.512222,-19.111012,-21.57822,-25.538662,-21.279621,-21.64552,-23.123158,-22.182947,-25.855053,-18.39682,-20.077374,-23.015446,-19.924683,-22.88654,-17.515198,-25.280254,-23.812439,-22.435108,-20.157822,-15.573383,-24.70509
-28.645258,-19.590302,-23.221037,-31.572536,-24.626036,-22.820488,-20.684406,-21.316887,-23.918715,-18.09951,-27.100943,-18.635548,-24.062946,-20.686155,-23.405903,-21.151857,-22.34197,-19.828445,-29.859009,-18.316502,-25.245344,-22.94998,-22.110176,-22.040167,-20.35186,-24.721485,-20.680815,-20.432367,-19.34106,-23.23988,-21.7374,-24.567677,-24.81685,-24.090233,-17.981415,-19.701427,-18.085823,-24.802534,-23.04351,-21.431334,-24.746937,-17.427355,-23.613722,-24.766092,-24.159512,-24.757652,-26.46446,-25.960888,-32.55775,-30.96326,-36.904453,-31.7062,-30.74453,-20.399889,-23.703108,-28.570623,-20.764704,-21.998753,-24.440449,-22.175234,-21.606918,-22.105064,-27.8427,-27.067413,-20.628721,-31.590261,-21.054304,-24.84671,-22.907415,-29.363537,-25.89479,-20.011782,-19.873692,-24.162884,-20.655546,-22.031395,-19.696262,-17.909515,-31.53548,-18.842749,-27.165405,-22.415926,-19.79979,-19.944962,-23.797407,-25.7151,-22.456957,-23.902304,-22.270397,-22.717676,-24.705732
-24.369036,-21.274757,-23.126743,-25.611681,-29.024147,-22.28349,-20.13951,-20.737686,-23.034107,-23.285666,-27.379072,-17.654203,-20.969612,-20.591278,-21.842072,-21.89848,-21.69085,-25.126167,-23.53154,-17.69901,-20.158566,-26.68309,-21.90585,-25.337234,-21.203426,-21.683315,-24.605825,-19.673279,-21.599117,-28.484999,-20.733734,-28.559258,-25.318674,-20.919666,-20.059877,-17.784771,-25.559998,-26.386356,-17.122978,-22.94424,-20.91546,-21.377184,-21.161064,-19.506805,-23.237171,-26.799393,-31.886143,-25.341917,-27.25325,-30.181416,-34.91549,-31.47951,-31.734745,-23.80601,-29.936153,-27.18954,-18.214325,-23.201582,-30.829897,-20.49839,-20.368977,-22.727661,-21.558247,-23.580635,-25.103361,-18.00623,-21.491104,-26.760332,-23.024443,-22.980042,-26.736805,-19.91526,-18.152817,-27.200012,-22.078247,-25.463871,-21.634594,-18.78578,-35.332283,-21.140041,-28.53816,-23.310978,-24.605587,-23.705616,-25.46452,-22.91823,-20.927273,-18.296947,-20.469995,-23.007763,-27.13189
-25.738821,-19.068039,-21.734074,-28.05362,-33.985012,-19.279179,-22.565891,-21.655207,-17.478973,-25.098677,-27.040182,-21.607761,-17.48791,-23.309246,-25.811436,-26.321632,-20.268423,-27.194271,-26.463276,-23.431559,-18.428724,-23.434576,-26.981787,-20.400774,-26.186531,-25.27177,-20.113985,-16.792442,-25.423721,-23.903076,-19.895092,-23.291649,-22.877075,-18.363438,-20.403624,-19.217442,-23.03598,-22.54634,-21.255539,-23.69572,-23.861115,-19.014671,-20.552895,-19.17326,-28.85286,-29.919622,-25.144634,-27.483961,-25.89354,-26.751062,-30.586477,-28.842632,-30.477331,-29.901852,-35.94824,-25.588066,-23.212555,-25.14991,-30.266645,-22.214417,-19.094866,-23.212605,-20.374165,-28.934002,-19.502596,-19.066214,-28.79927,-21.443571,-28.235928,-22.65483,-26.619251,-16.578587,-23.263592,-24.585361,-25.823292,-21.193512,-23.571125,-24.306107,-29.19088,-30.180279,-28.349195,-27.288385,-24.651815,-25.170647,-21.025969,-27.029781,-27.054249,-17.420788,-28.0347,-20.276878,-22.151756
-30.93318,-15.92301,-22.852661,-15.524542,-30.86264,-22.291445,-20.278778,-20.11585,-20.640148,-21.53857,-21.741531,-15.775789,-14.84166,-27.80136,-23.31179,-26.062958,-21.686651,-21.342117,-21.855919,-20.147434,-19.94498,-23.032299,-20.83865,-20.529652,-20.963411,-30.661324,-22.830479,-22.08656,-18.149786,-16.238808,-16.625587,-23.10562,-20.001297,-17.9674,-15.732004,-21.124313,-25.67749,-21.359709,-26.719868,-21.937145,-19.597794,-19.687168,-15.4152355,-27.34208,-17.797413,-25.979012,-23.712471,-26.958242,-20.056267,-27.793884,-33.83659,-32.11942,-27.245594,-28.038862,-27.488804,-31.93444,-19.501148,-19.1231,-25.99845,-18.446032,-20.465307,-24.288254,-23.081776,-23.000334,-16.260574,-18.861818,-24.57903,-21.319359,-24.066364,-20.97459,-24.268713,-19.05477,-24.74861,-27.576603,-24.978352,-17.76637,-21.554817,-25.521233,-18.79609,-20.344193,-22.153492,-20.03181,-17.975231,-24.944107,-20.93748,-26.830088,-24.50711,-21.985378,-18.849907,-21.758955,-22.440184
-26.346146,-20.027506,-22.996124,-16.468971,-23.89482,-24.181746,-25.738573,-24.848036,-22.174671,-17.650246,-23.762587,-15.505241,-17.117039,-24.856098,-18.0998,-23.667908,-22.714193,-27.253864,-20.803251,-23.198141,-19.42613,-27.358644,-21.848024,-22.558163,-24.276146,-30.34232,-21.487091,-26.124512,-20.977522,-14.820053,-17.142925,-28.7281,-28.670795,-19.665726,-19.257313,-26.823088,-23.068432,-31.251602,-26.325909,-23.573017,-15.859156,-26.466442,-22.846771,-31.89722,-20.310886,-28.794054,-27.367123,-27.89317,-24.547104,-33.388664,-35.7873,-30.326982,-34.880947,-27.771544,-25.8784,-31.680332,-20.376053,-19.267654,-26.812794,-21.296665,-22.14066,-22.860506,-22.798023,-20.804697,-18.87519,-22.533863,-20.382748,-22.703508,-23.921251,-19.29277,-25.018894,-24.27988,-27.731358,-28.005352,-24.05402,-17.610144,-18.595482,-23.953876,-18.094898,-24.437525,-20.234278,-20.965643,-21.081413,-29.520555,-23.430191,-26.780672,-20.58672,-18.149788,-19.534653,-28.658543,-21.768215
