-70.141045,-71.17604,-77.43814,-79.982925,-65.33975,-60.977814,-55.959778,-45.137222,-45.047337,-64.0889,-45.664085,-37.72037,-37.290062,-40.579597,-44.942898,-39.16363,-36.54033,-41.06594,-39.261112,-40.674576,-46.534466,-42.102608,-39.93999,-43.462303,-45.964844,-39.720955,-36.98723,-39.717377,-41.97486,-36.509052,-35.949863,-41.137714,-48.747337,-51.261456,-42.9936,-37.362934,-34.818455,-33.984627,-33.07538,-33.78485,-36.106823,-37.310654,-39.289894,-49.64857,-38.877052,-38.587727,-40.671738,-44.85375,-49.903694,-54.152107,-39.57576,-42.237907,-44.17002,-44.709175,-48.44108,-38.507874,-34.26839,-35.771797,-41.130226,-44.37222,-48.471363,-43.04192,-40.63242,-41.60638,-41.452213,-42.81272,-46.239082,-54.426014,-51.709206,-49.88825,-54.930157,-63.746918,-53.053238,-45.982506,-46.525394,-46.638214,-48.152973,-56.814663,-54.325954,-53.281883,-49.83577,-44.097557,-44.29515,-46.58114,-45.368576,-48.59005,-55.549057,-45.374504,-49.203903,-44.074234,-39.56736,-47.134575,-56.702126,-61.152622,-49.896408,-46.447823,-45.259144,-48.16523,-40.28347,-36.113323,-46.527252,-40.09382,-35.79431,-35.52874,-36.229713,-40.0917,-47.853897,-54.34912,-47.56973,-45.944954,-37.757866,-34.787457,-34.343647,-34.972206,-38.790134,-52.26729,-47.50795,-44.32672,-42.10247,-44.94633,-46.489723,-42.449806,-44.63919,-41.8813,-38.324566,-36.5894,-44.07114,-45.229115,-39.908253,-42.39028,-52.833458,-56.386166,-45.774742,-46.202164,-46.34008,-43.88838,-43.874184,-44.796097,-41.915154,-44.529125,-45.02362,-45.518494,-49.35696,-45.774975,-47.79683,-47.37905,-47.56868,-42.59415,-42.231754,-47.735634,-47.34803,-46.374283,-50.063293,-63.92491,-65.12508,-52.951065,-47.46293,-44.79617,-46.922695,-51.742474,-57.009537,-62.280327,-64.0966,-62.76691,-64.5074
-70.831474,-71.92705,-78.48576,-74.635864,-63.07542,-58.778286,-53.48954,-46.12406,-45.64399,-47.99191,-40.442177,-34.51173,-35.967236,-39.466297,-40.573555,-36.360775,-36.435905,-37.564114,-33.279243,-35.483223,-37.746483,-36.78253,-39.703938,-43.878616,-46.253445,-40.380905,-36.506744,-37.014114,-40.081047,-36.05974,-34.995636,-40.786316,-48.684006,-46.373466,-43.008736,-37.732628,-35.250107,-33.79609,-32.80627,-34.180355,-36.962776,-38.115356,-39.677975,-44.696896,-37.105076,-37.526512,-41.471825,-42.312496,-43.85637,-42.854355,-38.039,-40.837173,-41.49657,-43.269768,-44.416115,-34.925873,-33.19701,-36.13318,-40.848915,-44.292156,-46.0422,-41.416557,-41.138615,-42.26255,-41.98343,-43.259132,-44.722137,-49.00319,-50.52145,-48.789482,-53.839405,-64.31587,-51.950287,-43.769638,-45.437275,-45.31363,-44.21769,-52.012085,-54.829678,-50.991707,-49.54856,-43.621445,-44.758324,-47.727898,-44.08423,-47.188774,-52.4254,-44.79722,-43.4616,-40.419945,-40.538734,-41.03823,-43.3255,-49.014717,-48.293396,-45.135944,-43.865364,-43.37377,-37.54324,-33.94839,-37.509346,-38.048473,-36.217224,-34.643276,-36.420483,-41.142532,-46.021362,-47.663635,-44.024918,-42.349937,-37.852776,-34.072258,-32.96138,-33.52354,-37.859016,-50.085564,-46.98137,-44.46856,-42.035385,-44.577312,-46.77796,-40.76727,-40.041508,-41.746964,-38.17373,-35.152798,-40.941143,-44.337296,-40.501904,-38.438232,-41.202644,-43.22799,-40.430428,-40.593163,-44.2295,-44.32583,-40.717697,-40.851326,-42.44593,-45.365704,-45.842678,-45.478657,-43.807636,-43.76332,-46.974663,-43.149315,-44.066826,-39.977577,-41.687653,-48.713837,-45.621902,-44.00444,-49.37181,-59.90023,-58.237137,-54.1372,-47.80372,-44.238625,-46.904686,-52.812374,-55.007195,-58.35028,-60.94254,-63.91948,-64.48386
-72.30417,-73.88957,-80.0,-67.84648,-57.783382,-53.539455,-48.0376,-50.93454,-46.463882,-40.204372,-33.68877,-28.581554,-31.623037,-35.3994,-34.105106,-30.676754,-34.3485,-31.47729,-26.326359,-28.738802,-30.333612,-30.000801,-37.269608,-43.6946,-45.496323,-41.628864,-33.516563,-31.396461,-35.114155,-33.134956,-31.16168,-38.07689,-46.71316,-39.7229,-41.272842,-37.32855,-35.141533,-31.482624,-30.290545,-33.89645,-39.95342,-40.57038,-39.359093,-38.0259,-32.257267,-33.53359,-43.881992,-36.80843,-36.88826,-35.235497,-33.44113,-36.397415,-35.899277,-38.78396,-38.08622,-28.798939,-29.189482,-35.69126,-38.30368,-42.273335,-40.62109,-36.721245,-41.420822,-43.483547,-42.40675,-43.224655,-40.14664,-42.192673,-46.35243,-44.743004,-49.804268,-64.9627,-47.89792,-38.519737,-41.405876,-40.967236,-37.926495,-45.389534,-55.098244,-45.678844,-46.989162,-40.640347,-44.809925,-57.192974,-39.788677,-42.748375,-46.543777,-41.61281,-36.566925,-34.257782,-45.086643,-34.058903,-35.6099,-41.350853,-43.622276,-40.80549,-39.43398,-36.754925,-31.900652,-28.738567,-30.07176,-32.942276,-36.06549,-30.91683,-35.280087,-47.26202,-41.11355,-40.560875,-37.91645,-36.2166,-36.374336,-30.632095,-28.54393,-29.026848,-34.060696,-44.861603,-43.89707,-43.15139,-40.053703,-41.82798,-46.019363,-36.01123,-33.489246,-39.57729,-35.959595,-30.670296,-35.055847,-40.600723,-41.30265,-32.13971,-33.564842,-35.520435,-33.641827,-33.732655,-39.066116,-44.2462,-34.81714,-34.55598,-42.86673,-48.145256,-48.440567,-43.576397,-36.962856,-38.687298,-43.35115,-36.73519,-37.979996,-34.419804,-38.56836,-53.375633,-40.820667,-38.628784,-45.974007,-53.570457,-51.096397,-66.473854,-47.269733,-41.092766,-45.067482,-59.417713,-49.93959,-52.061386,-55.043373,-73.70502,-62.630005
-80.0,-80.0,-71.254684,-62.645565,-59.285553,-61.51328,-52.065285,-48.307777,-48.004654,-40.71225,-29.014252,-27.268534,-33.69576,-33.39425,-33.763393,-28.198338,-29.382824,-27.781687,-24.861177,-24.471355,-26.404276,-29.110508,-34.141808,-36.49118,-40.392166,-47.058403,-39.454422,-31.554304,-36.81688,-35.334568,-35.254204,-41.758133,-40.781647,-35.189987,-35.759995,-35.687614,-36.422306,-47.449387,-37.96859,-37.337406,-42.635868,-47.78347,-44.33023,-35.438652,-35.0461,-31.003386,-32.90983,-33.272137,-43.792244,-34.7189,-61.136322,-28.728523,-27.302292,-31.043045,-33.238163,-26.46766,-26.468035,-28.882204,-27.55068,-32.890903,-38.254284,-32.131104,-34.264038,-37.072384,-38.41381,-38.5258,-36.828964,-41.097244,-49.509655,-40.50018,-41.639614,-39.608593,-38.59247,-40.832672,-43.977463,-38.333557,-31.15576,-32.854527,-38.361904,-48.910973,-37.037083,-37.94805,-42.324112,-37.33488,-43.135357,-41.569263,-58.094788,-35.507957,-28.382534,-27.472052,-28.4032,-25.244818,-25.2523,-29.939507,-31.453041,-32.224434,-32.46637,-30.964687,-31.502243,-32.55545,-31.943186,-31.77256,-33.480587,-32.1289,-47.35048,-37.591682,-34.754143,-35.276726,-52.64219,-33.585884,-37.34868,-33.424942,-39.629356,-33.921383,-36.10935,-49.39016,-50.34729,-57.18859,-44.002853,-52.62786,-46.257965,-34.741333,-35.865337,-36.812855,-35.322018,-32.543278,-33.388374,-36.463425,-35.021976,-31.61818,-30.876703,-33.99849,-32.489048,-34.663017,-38.72568,-38.435905,-35.090744,-36.11152,-40.431625,-67.48749,-43.77794,-39.762894,-37.177727,-38.7785,-44.961742,-35.455288,-31.745716,-33.526733,-37.592606,-42.07473,-59.14394,-37.48822,-37.687378,-41.672195,-46.981667,-59.8135,-48.21196,-45.525345,-48.9752,-50.042717,-52.857506,-60.461494,-52.28857,-56.374653,-62.98085
-76.83265,-79.11001,-69.30631,-62.09009,-62.75422,-60.61677,-53.123238,-48.756847,-44.786377,-37.80086,-30.364115,-29.357504,-35.041603,-33.436596,-35.232246,-29.264368,-29.637102,-28.970385,-28.435757,-27.152014,-29.216793,-32.359173,-33.925663,-35.697323,-37.73858,-45.185867,-38.661396,-33.12733,-39.374104,-36.405716,-36.23436,-40.52292,-43.46743,-34.876286,-31.295097,-30.746704,-34.896164,-44.2846,-40.994183,-40.8764,-39.40647,-42.985542,-42.135384,-38.066963,-38.06407,-31.893198,-31.90696,-35.57655,-37.083447,-32.161404,-38.03311,-29.177092,-25.33976,-31.73555,-34.762314,-28.877533,-29.100683,-26.854631,-24.63875,-28.44467,-32.245705,-33.232296,-37.094147,-33.392014,-33.187904,-35.68624,-37.14958,-41.933067,-47.17915,-38.24299,-34.8248,-34.27713,-37.426292,-43.652622,-40.839546,-37.760887,-31.460747,-30.156033,-33.50523,-37.797127,-35.608154,-38.27281,-40.387344,-34.447567,-34.653873,-34.754383,-34.55004,-30.547646,-27.545837,-30.888126,-28.021584,-24.75763,-25.650106,-29.215342,-29.224102,-29.188934,-31.091364,-34.371902,-34.595974,-36.45515,-35.80678,-34.086155,-32.61467,-33.57918,-43.099014,-37.836433,-36.600822,-35.84893,-38.412994,-33.8434,-33.77333,-34.12549,-39.76525,-37.382828,-35.47259,-39.46724,-41.19874,-42.40648,-40.861202,-45.797836,-43.642033,-35.58123,-37.40216,-37.677883,-38.77404,-35.24232,-36.812893,-39.89948,-36.855244,-35.34901,-32.936413,-37.477547,-34.803307,-37.507683,-41.398922,-39.704086,-38.287754,-40.00682,-40.605946,-43.510902,-41.666855,-42.23913,-40.481186,-41.21318,-44.869175,-38.402386,-33.083115,-36.472923,-39.62963,-42.44643,-46.279633,-38.612335,-38.665276,-42.34484,-47.006657,-53.044697,-49.598305,-48.778625,-52.81309,-52.76411,-55.221367,-57.435703,-53.382202,-57.323967,-65.500656
-73.662,-75.033005,-66.53021,-59.93311,-68.896935,-58.280388,-52.222824,-47.281845,-41.639668,-34.731415,-29.803123,-29.942915,-34.475594,-31.653118,-34.824795,-28.372702,-28.008017,-28.21592,-35.744133,-29.174694,-31.672722,-36.825706,-31.970371,-33.412697,-34.739586,-42.43673,-36.377197,-32.86258,-41.037262,-35.519615,-35.251358,-38.028057,-45.505928,-32.860405,-27.894957,-27.270369,-32.27874,-41.15087,-44.292934,-47.753925,-36.257088,-39.531082,-39.2759,-39.93225,-41.328896,-30.818007,-29.518837,-36.61074,-33.39437,-29.19007,-33.95796,-27.701674,-22.558697,-30.471767,-34.429596,-30.158741,-30.978743,-24.051044,-21.569164,-25.047718,-28.629532,-32.37912,-39.612366,-30.141,-29.670355,-32.6359,-35.571583,-40.80459,-44.276386,-35.36339,-31.125767,-30.745079,-34.96228,-46.134712,-37.712418,-35.59433,-29.87059,-27.144379,-30.041683,-33.852356,-33.030396,-36.69805,-37.615334,-31.38448,-30.828468,-31.055346,-30.474047,-27.068405,-25.23939,-36.55894,-25.964798,-22.639246,-24.133343,-26.966928,-26.353573,-26.087416,-28.536152,-39.96859,-38.213345,-65.55199,-52.300316,-35.14107,-30.293516,-33.14713,-39.736332,-36.20012,-36.753613,-34.478,-34.39648,-32.216774,-30.544846,-32.869072,-38.04832,-43.457222,-33.270866,-35.567276,-37.335587,-38.381866,-37.733154,-42.097397,-40.65378,-34.45672,-37.08689,-36.578064,-44.76117,-37.32212,-42.555737,-45.742905,-36.985954,-45.39939,-33.46588,-43.720577,-35.859734,-40.078297,-43.39883,-39.04306,-42.4489,-64.18199,-38.917072,-39.434166,-38.835003,-43.68661,-45.301567,-42.555508,-42.993904,-41.3664,-32.50658,-39.433235,-40.116486,-40.908737,-42.28824,-37.784615,-37.679916,-41.06298,-45.211098,-49.349953,-49.083374,-53.273716,-67.0843,-54.914703,-56.39233,-54.336655,-52.520695,-56.309055,-67.062355
-70.43976,-65.02377,-61.721375,-63.38354,-58.50079,-53.078205,-48.806686,-47.34774,-37.401466,-41.41386,-32.58568,-38.62783,-30.361727,-32.8147,-27.512356,-32.165764,-37.732025,-30.541962,-40.78853,-35.26178,-34.7111,-35.494457,-35.576996,-39.9712,-33.914825,-41.025345,-35.104115,-31.571844,-37.02804,-61.277527,-35.506172,-31.352692,-29.074139,-43.173676,-25.96671,-27.568584,-33.77347,-44.2644,-44.624157,-45.01383,-37.987198,-31.550001,-35.728794,-40.886856,-35.825756,-33.243088,-33.08544,-35.595715,-27.76289,-24.887081,-27.404194,-24.447681,-22.74378,-23.378944,-29.649576,-30.107218,-28.474085,-22.969528,-22.416424,-28.276659,-30.651201,-34.947342,-38.293224,-28.99027,-30.269993,-37.001335,-35.288315,-28.500414,-33.53767,-33.88864,-30.7169,-30.511293,-33.34372,-35.947903,-36.505444,-26.866179,-29.176617,-23.535645,-34.391098,-33.446144,-36.810387,-45.23117,-40.746983,-30.195868,-28.134422,-28.123962,-31.597296,-26.518616,-27.082144,-29.485104,-26.078835,-30.055973,-32.09155,-42.67115,-30.10896,-30.786102,-32.624416,-35.12121,-34.434822,-36.955524,-40.41957,-39.26464,-37.64336,-34.422325,-39.633816,-36.121838,-46.932693,-40.060707,-37.1092,-37.0931,-43.440155,-34.86556,-34.2077,-32.441475,-33.7485,-35.750507,-32.697666,-32.7952,-44.25068,-37.241714,-48.011433,-36.137047,-32.73745,-32.113888,-38.074024,-38.94169,-47.5772,-41.21351,-37.124992,-39.1563,-34.47268,-37.630386,-38.941677,-37.964645,-47.262962,-42.0076,-45.158234,-41.48398,-38.872208,-43.08692,-37.809387,-42.871185,-61.757614,-51.99641,-56.40839,-41.004593,-34.517033,-35.107903,-39.597168,-47.940544,-46.76336,-43.74223,-47.260727,-51.94625,-53.73223,-57.47139,-55.877407,-75.85135,-55.150616,-60.458977,-61.4861,-56.309204,-58.974117,-61.065,-80.0
-77.30088,-68.03819,-66.03453,-70.28818,-62.20137,-59.73361,-50.481224,-47.10308,-38.77469,-35.359383,-31.459274,-32.258354,-31.600443,-34.37582,-30.547173,-36.273445,-38.796505,-29.987131,-32.46142,-38.515766,-37.445885,-37.251183,-35.115932,-41.981117,-36.801086,-43.818836,-35.323143,-34.48338,-36.706604,-35.235916,-35.462082,-33.570435,-26.24782,-26.46806,-26.28044,-33.479507,-38.951584,-45.53273,-42.967316,-42.139664,-39.318707,-34.391174,-35.026184,-41.795807,-42.87451,-39.785675,-38.843685,-35.341347,-29.774742,-28.296568,-28.049816,-24.210114,-29.68338,-25.205042,-28.465855,-31.745544,-28.68096,-26.894564,-28.185205,-35.309555,-37.517235,-35.119835,-36.07261,-34.492203,-31.14085,-30.981834,-27.267506,-23.539633,-23.363415,-23.765617,-28.748417,-29.925575,-37.4821,-32.06071,-28.32279,-24.237656,-22.390652,-22.739742,-29.29881,-36.27016,-34.597248,-38.309425,-44.389545,-30.011242,-33.62473,-30.652822,-38.24034,-30.608204,-32.653408,-33.98616,-29.066,-30.113977,-30.024364,-31.919277,-29.61802,-33.433125,-33.901188,-34.369007,-37.86049,-35.107998,-34.16654,-34.64033,-36.155804,-34.87401,-46.63998,-37.420044,-36.30095,-37.867065,-37.760674,-40.97438,-32.906956,-29.091576,-30.188263,-28.57449,-35.670162,-35.37845,-31.840952,-30.938398,-38.798923,-44.393883,-34.45439,-34.98572,-33.340107,-32.01054,-41.247894,-38.452385,-44.191036,-41.30783,-35.335213,-40.346745,-34.9496,-34.589237,-36.137676,-39.98107,-45.16941,-46.207085,-40.334698,-38.617153,-38.073875,-36.22888,-36.223606,-43.03766,-56.954773,-53.190765,-50.411922,-44.344997,-39.349472,-41.334633,-44.41906,-51.04448,-51.393364,-51.24106,-51.90432,-58.48697,-61.100056,-63.360737,-62.75938,-57.66716,-57.213585,-66.98057,-61.68501,-62.325115,-65.14747,-65.11086,-80.0
-80.0,-68.53218,-67.43306,-77.39136,-63.116043,-65.57387,-50.39402,-46.509,-38.58775,-34.172634,-30.70981,-31.057838,-31.371847,-34.24999,-31.052197,-37.495796,-38.51639,-29.334108,-31.195093,-39.144676,-37.79619,-37.192825,-34.480206,-42.016464,-37.227486,-44.19816,-34.82717,-34.92286,-36.09746,-33.858284,-34.90889,-33.688545,-25.284103,-25.104797,-25.806122,-37.084812,-41.30527,-45.313156,-42.140587,-41.17117,-39.118668,-34.794502,-34.346786,-41.471905,-50.969524,-45.174477,-42.13768,-34.745346,-29.810835,-29.019575,-27.656174,-23.61744,-37.004356,-25.17162,-27.707512,-31.645857,-28.182251,-27.97259,-31.499645,-43.281906,-44.393845,-34.613434,-35.174698,-37.329857,-30.806524,-29.796682,-26.009567,-22.409708,-22.057539,-22.46062,-27.881058,-29.266953,-38.7298,-31.003439,-27.060345,-23.294323,-21.173456,-22.044228,-28.161228,-36.664803,-33.700214,-37.087143,-45.26429,-29.429161,-36.443375,-30.905819,-44.028206,-31.815767,-35.60727,-35.56021,-29.545353,-29.582487,-29.144806,-30.604162,-28.976732,-33.741127,-33.684208,-33.680992,-38.593605,-34.256016,-32.970993,-33.53115,-35.35257,-34.432297,-54.41401,-37.209663,-34.98765,-36.97233,-37.368523,-42.019394,-31.595192,-27.918001,-29.12097,-27.518778,-35.67199,-34.759552,-31.13515,-30.085222,-37.641624,-53.400917,-33.10851,-34.23238,-32.935585,-31.445028,-41.83038,-37.8114,-43.174866,-40.784214,-34.49075,-40.103607,-34.513996,-33.60451,-35.17621,-40.018932,-44.28665,-47.50624,-39.21303,-37.64939,-37.377945,-35.008965,-35.406612,-42.529922,-55.834373,-52.9488,-49.22783,-45.025536,-41.27259,-45.70886,-46.33019,-51.587524,-53.096806,-67.82273,-53.62185,-63.86876,-73.16623,-66.92,-69.72787,-56.299202,-57.26954,-72.29148,-61.18451,-66.16527,-69.37761,-66.28314,-80.0
-65.5212,-62.735874,-78.165985,-70.62354,-60.946255,-57.678047,-52.127213,-46.128128,-36.299534,-28.233902,-28.85971,-37.7882,-30.842472,-24.716927,-36.734936,-33.29908,-47.465282,-23.691847,-23.639061,-31.148655,-29.368809,-29.337355,-32.721554,-33.315727,-34.660507,-34.69654,-29.304146,-31.657412,-32.970367,-31.020086,-29.40953,-24.995222,-29.027134,-20.193924,-26.211788,-37.84037,-41.046394,-28.731123,-28.775526,-29.580797,-40.888435,-33.960274,-32.095215,-55.739338,-51.287075,-38.817356,-33.535393,-31.477451,-27.637312,-27.331688,-23.768698,-19.776894,-24.065449,-23.185982,-29.8428,-31.046467,-27.567284,-34.316093,-33.0982,-30.223213,-31.179895,-23.586334,-20.806702,-22.714535,-22.761303,-35.7225,-23.958767,-22.051683,-19.906555,-17.050701,-16.18015,-21.924671,-34.42756,-23.032478,-30.532452,-21.27882,-23.323545,-21.030136,-21.03315,-23.755596,-25.655695,-26.514381,-23.717329,-19.595009,-20.28345,-24.930536,-34.272118,-28.194832,-25.835785,-31.640373,-26.139568,-21.97741,-21.272001,-21.33397,-24.12312,-28.013868,-26.90401,-26.169056,-29.857582,-31.705633,-31.03472,-35.0128,-27.923506,-25.59306,-30.779232,-46.26178,-29.972668,-24.988253,-25.484499,-27.346945,-22.273869,-18.353163,-16.789434,-19.87907,-29.29496,-28.89478,-30.904541,-25.226006,-24.529278,-26.467192,-30.169334,-27.848373,-25.155575,-29.716072,-38.53487,-36.78443,-36.91415,-31.516727,-31.133207,-37.9951,-32.477196,-30.581512,-33.564243,-36.67822,-38.502426,-33.869602,-29.792358,-27.214964,-26.759962,-27.569977,-32.362045,-43.56196,-54.25082,-48.3557,-45.911636,-56.19226,-44.263145,-49.38341,-53.540966,-58.499325,-53.467422,-51.395893,-59.325127,-51.570045,-57.29367,-63.258904,-58.534084,-54.112167,-51.78899,-56.053387,-69.01665,-64.47618,-68.626236,-64.03189,-76.48773
