-21.331682,-12.43799,-0.48962593,-1.9073486e-06,-0.44280815,-0.58299255,-0.23545837,-0.445364,-0.6226692,-14.270471,-19.543709,-17.405033,-22.255016,-18.38698,-20.942387,-19.25538,-20.581324,-19.90002,-19.570807,-15.816598,-19.796335,-21.98565,-22.134739,-19.766802,-21.958252,-20.334892,-18.515852,-20.23236,-25.795269,-21.875412,-19.75494,-18.800028,-20.761524,-19.696085,-21.07671,-17.609108,-16.517643,-20.770924,-20.052595,-19.268307,-17.15201,-26.697863,-19.012428,-17.343681,-17.600285,-22.8191,-19.199123,-19.445885,-24.149517,-15.896281,-20.102516,-18.802723,-17.83926,-16.112106,-26.249493,-18.717161,-19.806326,-23.541037,-19.259409,-15.677737,-16.616785,-18.379196,-17.239225,-17.46771,-21.069174,-21.589872,-20.92915,-19.690578,-12.596401,-17.229637,-25.000103,-20.541538,-16.6196,-15.033279,-26.623146,-18.901814,-21.01252,-11.880129,-17.084032,-18.572048,-19.860004,-16.172089,-18.928276,-20.705421,-18.3808,-18.408527,-15.58407,-16.793785,-22.600702,-16.647243,-16.935738,-16.002983,-20.93413,-22.266516,-11.310766
-25.41831,-14.108234,-23.122684,-29.216251,-30.61066,-27.120144,-26.217875,-32.595085,-31.116405,-13.293592,-18.122812,-23.638355,-21.940033,-20.864546,-21.925203,-20.189407,-24.396269,-29.408245,-19.431747,-18.119873,-19.170897,-22.13552,-26.102154,-20.822094,-21.845047,-23.890036,-24.651562,-22.261646,-24.282743,-27.562563,-21.266483,-24.36757,-21.298481,-22.040712,-22.456154,-23.434082,-27.646719,-19.252186,-21.15089,-20.08868,-21.322916,-21.677937,-20.611938,-22.928593,-15.21533,-33.837585,-29.36674,-19.335285,-23.47293,-24.469746,-20.683228,-20.968014,-17.57859,-19.512947,-26.235958,-22.752424,-19.64101,-23.482311,-28.06954,-23.121847,-21.473366,-15.1749735,-29.252567,-23.303751,-26.386501,-22.93547,-23.95869,-22.49659,-18.674437,-27.89896,-21.655664,-28.091265,-24.39891,-19.416916,-22.424232,-15.504164,-24.066435,-18.439543,-22.062603,-22.812393,-23.64455,-18.502954,-22.21097,-32.349136,-23.218582,-21.917282,-23.556576,-22.082531,-20.317236,-21.592014,-21.601599,-16.470812,-18.862808,-27.398804,-18.875507
-23.97863,-14.002666,-23.002201,-29.079067,-35.81046,-32.768604,-27.603464,-31.765146,-29.6857,-21.920708,-18.156698,-25.765594,-20.978037,-19.450928,-25.497131,-27.40594,-23.068642,-23.301834,-21.010689,-29.258804,-23.361044,-24.861176,-26.360384,-28.350788,-19.170656,-27.693708,-24.66985,-22.017958,-18.668512,-25.926416,-23.63182,-21.881323,-24.544765,-18.766369,-20.778608,-17.669392,-24.080158,-21.960379,-27.456423,-22.002453,-22.667667,-22.245808,-20.559679,-23.225117,-19.460836,-21.827274,-22.244907,-14.262175,-27.925508,-24.947649,-22.866636,-25.078485,-25.185707,-24.425434,-21.98728,-21.385784,-20.103035,-18.391682,-21.427221,-23.203484,-20.814728,-19.766312,-27.847986,-23.204851,-22.458902,-24.140934,-25.775677,-20.601704,-30.831331,-23.444223,-25.123955,-28.821718,-20.429596,-16.70898,-18.978346,-21.226852,-18.669212,-24.502676,-21.65604,-20.650074,-24.19836,-26.496658,-19.73861,-27.890182,-26.167591,-27.368137,-21.378864,-23.936203,-17.920815,-23.582144,-19.471487,-20.373886,-25.230457,-19.619772,-27.867477
-23.571915,-14.760771,-31.411228,-31.131075,-38.330254,-26.082998,-25.661287,-27.84,-28.068224,-22.439701,-22.896648,-24.25233,-23.249039,-18.31385,-26.643248,-26.292953,-27.782831,-26.189774,-21.274292,-25.557941,-21.22364,-28.961212,-20.114141,-26.473362,-21.987856,-23.798546,-27.675217,-22.855791,-21.956146,-23.115288,-25.91272,-18.42238,-23.469114,-24.016735,-20.881672,-19.236717,-25.011837,-20.066034,-23.677937,-22.602646,-22.594042,-23.430405,-22.775671,-25.85561,-22.014,-21.318398,-16.726078,-16.263054,-24.246355,-25.105984,-21.011515,-20.480883,-26.415718,-16.90685,-20.989265,-19.554106,-21.528572,-18.36176,-19.50998,-22.29012,-22.733706,-22.783844,-35.153072,-29.824196,-16.506073,-28.158361,-23.087881,-24.410358,-19.318192,-21.057201,-18.520193,-24.981676,-20.562237,-19.868992,-16.92317,-21.88592,-16.414562,-21.878872,-20.01332,-18.712286,-25.98492,-23.111788,-26.267021,-19.460598,-29.4709,-28.949419,-22.964006,-27.086609,-25.687096,-23.64213,-18.650307,-28.662672,-22.932234,-19.327719,-30.23196
-24.384983,-21.863163,-33.87874,-30.795858,-32.793526,-23.013905,-30.931845,-28.702915,-29.917725,-26.894623,-21.15092,-23.952835,-22.767033,-24.628723,-20.630877,-26.347643,-29.051775,-22.163036,-21.713268,-24.487617,-25.246862,-35.069935,-17.972715,-24.056814,-22.281246,-17.497776,-24.747215,-24.068464,-23.823814,-24.989527,-22.579454,-18.389744,-21.533741,-17.421303,-25.163557,-25.752384,-26.06733,-22.126162,-25.284447,-15.92143,-20.600441,-23.0794,-21.79663,-23.356464,-15.788087,-21.85199,-20.272243,-24.247734,-21.773947,-18.112507,-22.711252,-21.600441,-27.273746,-15.586667,-17.710127,-21.962519,-22.83694,-22.608608,-23.118149,-27.372341,-18.603018,-17.810825,-19.008572,-21.840145,-19.181807,-31.585348,-21.047274,-26.90747,-18.22044,-24.749226,-20.972355,-23.40442,-25.53793,-17.459877,-17.301964,-20.473476,-21.987585,-17.502466,-19.637257,-15.733221,-23.466341,-22.37872,-28.026033,-22.507248,-23.715708,-22.260086,-23.174046,-21.021791,-27.617031,-28.619217,-24.917324,-25.030487,-18.673294,-22.264347,-25.07215
-29.606733,-25.220713,-29.924946,-28.910103,-31.01022,-26.784304,-31.237526,-29.112663,-37.39849,-25.806158,-19.124725,-26.251396,-20.13311,-26.229181,-22.735743,-22.783571,-32.67489,-19.723598,-24.784395,-22.346958,-22.916351,-29.790625,-19.90459,-28.54099,-24.68976,-17.736301,-22.848816,-20.048342,-24.000511,-19.290716,-18.711718,-20.767935,-25.98991,-15.347328,-24.617756,-19.001598,-23.163548,-23.79675,-21.580032,-16.54533,-18.83474,-33.195404,-26.107403,-20.86484,-16.739353,-25.256008,-28.64504,-23.737982,-24.14998,-19.8763,-21.768078,-19.145742,-29.926617,-20.86679,-16.120586,-20.697353,-18.158272,-25.710888,-26.528618,-30.229362,-21.339588,-19.993885,-16.504059,-21.95086,-25.466045,-28.780115,-28.142603,-26.299482,-18.120739,-22.493757,-26.321524,-23.41637,-26.139204,-19.13322,-23.987478,-28.705341,-26.596403,-19.191957,-25.629263,-15.991949,-21.394695,-29.344898,-25.303757,-23.683067,-20.708488,-18.542114,-28.890598,-19.077168,-19.72985,-24.390104,-29.295895,-20.711811,-22.753506,-19.93335,-22.853935
-29.745596,-29.663952,-28.01269,-26.233566,-30.351736,-26.807032,-27.741776,-27.574022,-26.563238,-17.986555,-16.81569,-24.283976,-20.861202,-22.355637,-19.025648,-18.602959,-20.641472,-14.518409,-27.189335,-25.283926,-23.587078,-21.35606,-30.971422,-25.44614,-18.505062,-24.637047,-25.468199,-22.230436,-24.213902,-17.050348,-22.10006,-20.83073,-28.903973,-22.740175,-20.165333,-16.938038,-19.506899,-24.078413,-23.851152,-23.937757,-15.501249,-18.70683,-21.552435,-22.811045,-15.572677,-18.328644,-25.686367,-27.888584,-17.39377,-22.5406,-19.517002,-17.405594,-29.358788,-26.440966,-16.730942,-20.18021,-20.812172,-25.040506,-28.615145,-25.139488,-19.058556,-19.591993,-24.67995,-25.585411,-20.395494,-25.63921,-30.196146,-23.205112,-17.361588,-18.212452,-27.41257,-24.147623,-26.024332,-19.746552,-17.689156,-23.924252,-28.227947,-18.946297,-27.82257,-23.132357,-20.882015,-24.693121,-22.747236,-23.4426,-20.281729,-16.278584,-25.435452,-18.243042,-19.233074,-23.240187,-20.334906,-20.996344,-27.988674,-24.913391,-23.042017
-31.066463,-28.83343,-33.129314,-27.286179,-28.516878,-30.454176,-24.844013,-26.525217,-24.944506,-19.948982,-22.925896,-20.318085,-21.214165,-19.23914,-17.639671,-22.057371,-20.29149,-18.231377,-23.892365,-24.953499,-24.140997,-21.386776,-30.947147,-26.912685,-21.696367,-24.142258,-23.884398,-20.51889,-22.083958,-23.469385,-21.549273,-22.725557,-21.35573,-23.366966,-19.484974,-20.38337,-21.217075,-21.964375,-24.7018,-23.916769,-16.619686,-16.406202,-23.64124,-22.278671,-18.70382,-19.964397,-24.813828,-25.606041,-15.174792,-25.490877,-23.096226,-22.091148,-25.594654,-28.80887,-21.235025,-23.781569,-21.260368,-23.551971,-25.120224,-26.070705,-15.3947525,-18.507895,-27.26792,-25.669031,-20.107327,-21.274464,-22.79995,-21.78836,-18.85881,-19.942696,-20.55618,-28.130669,-23.48183,-25.074402,-19.466564,-20.994556,-23.402294,-25.08975,-30.15897,-23.854832,-22.344803,-23.919653,-24.30375,-20.558435,-25.753418,-19.051678,-22.400848,-20.33846,-21.953754,-24.64837,-22.014128,-25.553354,-30.067009,-21.37995,-28.022215
-24.2187,-25.41357,-30.363317,-34.454037,-33.23641,-27.370304,-21.3919,-27.1211,-23.539577,-24.05254,-16.35683,-18.502228,-22.929483,-19.474163,-23.716005,-26.057434,-18.477547,-21.714966,-21.645718,-23.172354,-15.164953,-25.686352,-26.636362,-22.409044,-21.074179,-17.489466,-24.527712,-20.620747,-17.908638,-26.27067,-22.89813,-20.59399,-17.43878,-18.979185,-19.355543,-17.025812,-17.191006,-22.501053,-22.65999,-16.148607,-17.159481,-21.05368,-21.0326,-23.796146,-21.60394,-17.233902,-20.912205,-21.927761,-19.091253,-22.864729,-20.13219,-18.204365,-23.765854,-22.144156,-24.572329,-26.936487,-18.83748,-18.65882,-24.665749,-19.16514,-20.22927,-21.495209,-22.80256,-25.626049,-23.546461,-24.074179,-20.679298,-24.33453,-20.721334,-19.043804,-19.792482,-27.244877,-19.6715,-22.64082,-18.468977,-23.454985,-18.263655,-24.104786,-20.822456,-20.007633,-22.585787,-24.797659,-23.795729,-19.826492,-19.325943,-24.607006,-21.440765,-25.835238,-23.91676,-30.365057,-19.496029,-19.84421,-22.658443,-26.330101,-23.019432
-19.734806,-18.91634,-29.19217,-30.973139,-39.03018,-31.633694,-26.482176,-35.69561,-25.066574,-18.97778,-15.035639,-23.203133,-21.27898,-18.32592,-23.517246,-27.30096,-18.847742,-21.647463,-23.23776,-21.956858,-16.833117,-22.594814,-24.821775,-23.666656,-26.04852,-19.935112,-26.72012,-23.802292,-18.942402,-20.003073,-24.930355,-22.841381,-21.085041,-23.346966,-27.373152,-17.549507,-20.201136,-23.526886,-17.78273,-19.891222,-15.670604,-22.094568,-22.164064,-28.940346,-22.894669,-20.592781,-20.98523,-21.331577,-27.682503,-26.059,-21.196535,-17.110641,-25.633053,-20.878521,-20.957798,-24.149677,-20.334446,-20.495853,-21.677217,-26.661283,-25.310019,-33.458237,-25.062086,-30.42339,-25.90621,-23.145132,-18.937622,-24.63992,-28.323519,-24.263433,-20.603886,-21.635372,-17.479633,-19.761993,-21.443848,-24.252172,-18.412083,-26.438576,-27.028593,-21.967714,-27.104042,-26.009691,-26.413258,-24.260792,-23.98132,-28.785303,-20.948235,-20.07683,-28.629276,-21.898111,-17.336601,-20.389858,-21.997278,-23.472933,-26.35888
