-24.792158,-20.078209,-23.093912,-19.614382,-21.623451,-34.571354,-16.319275,-26.83688,-21.676764,-21.288677,-22.233011,-21.70554,-21.85978,-18.258904,-26.26007,-18.9295,-21.53305,-21.127926,-16.805958,-19.694311,-20.861855,-19.972107,-20.993513,-23.800632,-29.39322,-17.056908,-25.55523,-21.20303,-19.765722,-14.048996,-11.157772,-15.493322,-16.369625,-17.61662,-16.380863,-16.751564,-25.035711,-24.09632,-20.82427,-25.372675,-23.500034,-20.658653,-18.406986,-17.85344,-20.101688,-27.977524,-18.00599,-18.64561,-18.731432,-15.092724,-16.33813,-17.44066,-13.87282,-21.952328,-19.347599,-22.097214,-20.447502,-9.9141865,-25.347288,-17.006927,-18.790768,-18.180931,-22.19432,-16.482573,-16.18567,-21.388296,-15.677404,-19.202374,-21.314657,-27.473135,-16.963573,-20.356447,-13.566656,-17.864904,-15.863718,-21.132896,-21.170506,-21.829536
-14.8062725,-10.969454,-10.67234,-15.782082,-19.260452,-20.02782,-6.5826454,-18.69693,-19.133902,-14.286299,-24.820156,-11.951656,-16.907282,-12.595352,-22.39217,-13.933054,-16.633478,-16.25804,-12.419834,-18.646,-13.481861,-12.083651,-14.516878,-21.333511,-23.235971,-18.542997,-20.331284,-12.637455,-17.167974,-7.45187,-5.8446617,-6.8398933,-16.398983,-20.049847,-12.112228,-13.182837,-26.1465,-15.944971,-18.012238,-18.892487,-16.387358,-19.206493,-19.770805,-23.210674,-20.79541,-18.440502,-8.117706,-8.147619,-16.10798,-15.14147,-15.897804,-13.580519,-13.209646,-12.759911,-17.614843,-21.33239,-14.6729965,-7.558304,-24.457691,-18.689438,-16.858517,-15.225597,-17.881824,-18.032578,-10.745781,-11.422371,-11.011549,-14.525736,-10.844057,-12.873915,-13.780701,-12.20783,-13.278629,-16.478264,-12.541702,-21.75846,-14.409042,-18.347965
-10.710772,-7.809599,-6.8467503,-12.998299,-15.9333515,-16.012762,-5.631151,-13.626795,-23.886826,-7.1630783,-10.041512,-9.970064,-9.529461,-12.75992,-18.129257,-19.188799,-13.884586,-18.313246,-8.158615,-13.693998,-12.646912,-9.8079605,-15.718199,-19.51877,-18.021442,-26.454777,-9.920223,-8.744579,-15.729031,-1.7033863,-0.35211563,-5.9079227,-8.227295,-11.936573,-11.193817,-15.550648,-20.666786,-13.611456,-17.621153,-17.838934,-14.992157,-16.381226,-20.832413,-22.302647,-23.198769,-16.938215,-4.0954304,-5.2389584,-8.452694,-13.480816,-16.27369,-10.481438,-14.045464,-15.476223,-15.880692,-14.13661,-10.297653,-11.558712,-17.9193,-17.516968,-16.692999,-15.841051,-13.827852,-20.591747,-7.820648,-9.959486,-11.923386,-12.020193,-6.2966843,-10.532785,-8.067429,-6.9732895,-12.747698,-18.553322,-13.843657,-24.843487,-12.713226,-13.560785
-12.553925,-16.10541,-10.880354,-14.431696,-17.435299,-17.609873,-14.065411,-15.372301,-16.233793,-8.659828,-6.5826187,-14.646797,-10.954483,-12.8704605,-19.828892,-17.24377,-13.8029175,-16.882233,-12.472439,-12.309214,-17.248959,-14.673853,-11.4604,-18.611115,-18.659815,-20.305368,-9.205214,-8.026974,-11.289869,-3.42486,-5.427292,-12.55584,-6.471092,-8.509132,-11.403275,-18.73361,-20.317844,-19.684711,-14.759495,-15.907412,-14.996508,-16.45477,-17.722542,-21.184757,-23.531673,-16.78597,-5.6956387,-3.2821922,0.0,-6.5881596,-13.241817,-10.422157,-19.379671,-18.70014,-12.009289,-14.235739,-14.333818,-18.660728,-13.596775,-16.32598,-12.072706,-19.245428,-19.726898,-12.870289,-12.884033,-13.934172,-10.545958,-9.655411,-9.920895,-17.54235,-9.048586,-11.942926,-19.537289,-18.585506,-13.7732525,-17.542793,-12.337666,-13.35541
-17.37261,-13.268789,-14.182072,-11.838882,-11.78603,-11.938919,-11.236786,-11.553455,-12.994438,-16.79256,-10.697067,-15.074039,-11.814991,-16.411182,-17.526966,-14.116148,-8.643234,-10.721741,-17.384335,-19.285458,-10.921812,-12.999142,-9.330492,-16.722622,-14.601894,-13.458643,-9.529894,-5.273245,-5.1395454,-6.8074856,-9.574013,-10.075516,-8.123924,-8.739063,-4.6686325,-9.433922,-15.004295,-27.360424,-10.974171,-11.570515,-8.185041,-14.416132,-16.491005,-15.09561,-16.67528,-15.277372,-17.140347,-2.8765583,-3.5808277,-5.1679153,-10.019365,-9.35874,-22.335442,-16.199274,-9.748198,-5.611849,-13.794987,-12.389183,-9.959862,-14.677235,-8.002401,-14.693211,-20.656448,-12.761063,-13.694073,-8.063627,-6.697424,-10.606127,-20.997692,-14.326876,-15.400675,-17.355755,-14.237614,-19.763212,-12.538185,-13.113237,-14.088812,-12.717775
-15.980076,-14.893436,-19.197903,-13.021355,-13.9445095,-16.671545,-13.914837,-15.15374,-11.95015,-19.520569,-15.996958,-17.778358,-14.436621,-19.200428,-17.64304,-14.565176,-12.775122,-9.851017,-14.9072,-14.821672,-14.468191,-15.866194,-15.187874,-20.857857,-13.528414,-19.395153,-9.948124,-9.173906,-10.384043,-8.226576,-12.843021,-10.960819,-10.090799,-13.084517,-7.0011826,-11.402536,-16.225075,-17.905182,-12.450459,-13.017569,-10.070015,-17.245018,-19.16645,-16.165804,-19.011368,-17.668716,-17.044563,-12.234686,-16.322727,-12.143814,-15.103451,-16.189327,-21.3013,-21.243505,-14.443825,-6.1075096,-9.572096,-14.754118,-13.838217,-10.824953,-13.348217,-12.551773,-22.052334,-19.674538,-17.334618,-11.227547,-10.128542,-17.545223,-15.8568535,-19.26341,-15.3352165,-20.471092,-14.449696,-20.338797,-11.97385,-13.856951,-16.106873,-13.562952
-11.999674,-17.431545,-20.05243,-23.685604,-17.793472,-18.075432,-14.283306,-26.423607,-8.1558,-14.400219,-23.3678,-15.37178,-29.483349,-18.073475,-19.132156,-18.314968,-18.442274,-10.4105,-12.117622,-15.23192,-23.059866,-25.690601,-17.949839,-28.295599,-21.000433,-20.573227,-11.036463,-11.47958,-13.37347,-20.569893,-18.984747,-14.367254,-16.873825,-20.217718,-16.65011,-13.504629,-21.130417,-11.231251,-22.501715,-18.983639,-19.222265,-29.195263,-19.323742,-22.515656,-18.40253,-17.936987,-18.980782,-16.910494,-18.196209,-14.911104,-14.352638,-19.502033,-21.723927,-19.585,-14.69031,-18.040165,-12.144335,-25.386267,-18.812357,-16.738945,-20.65413,-18.332783,-22.055485,-18.938732,-15.9346485,-28.825474,-13.196177,-17.306278,-16.702448,-21.77637,-17.765657,-19.714527,-23.389309,-19.805944,-17.643118,-18.54289,-21.712147,-12.133041
-13.69618,-24.98906,-21.998087,-29.049126,-23.162445,-17.310436,-18.274696,-18.740904,-15.100681,-8.9634285,-17.370619,-21.44261,-26.708221,-19.623001,-21.033384,-17.06971,-15.670271,-12.651825,-11.75544,-19.002872,-18.621479,-21.894487,-19.491325,-25.099981,-24.072193,-21.48798,-12.333824,-13.46862,-20.730835,-22.473202,-15.136333,-19.00599,-17.186352,-18.252304,-12.767887,-15.075542,-20.526709,-14.825468,-19.70621,-15.412441,-20.122099,-30.490387,-19.160896,-20.002064,-18.192585,-18.055313,-18.917171,-22.815668,-20.655537,-18.19823,-17.193213,-21.902279,-17.539545,-16.575354,-21.89975,-27.330776,-19.337112,-22.115402,-14.213417,-13.251537,-25.376976,-22.882978,-21.92776,-16.575514,-15.474354,-19.513233,-18.875502,-12.686573,-15.357357,-22.700583,-18.795734,-22.943077,-32.02541,-21.665329,-16.024338,-21.75003,-16.233725,-15.453253
-18.81218,-18.00206,-24.298428,-19.691221,-19.265005,-16.163736,-23.246262,-17.498898,-10.991512,-11.862499,-18.924303,-21.752008,-22.534157,-24.360693,-22.184467,-15.934345,-14.318214,-9.776562,-16.086742,-19.99119,-16.109615,-16.983284,-19.203972,-27.361547,-19.94121,-18.183971,-18.584335,-15.147978,-15.570265,-16.469555,-16.06241,-12.415331,-14.911137,-14.929258,-11.896494,-12.146311,-24.033876,-24.69683,-22.15195,-18.626514,-17.333687,-23.062725,-18.957663,-18.337427,-21.767395,-19.567669,-14.722225,-18.317581,-22.29399,-12.223253,-24.87447,-22.172287,-18.10339,-18.021051,-21.242023,-19.994919,-19.993626,-14.6762905,-15.867043,-12.29335,-16.493391,-21.913939,-23.450075,-15.923437,-15.047361,-13.459368,-17.515602,-11.135246,-17.51876,-26.123703,-16.622133,-24.512188,-25.884594,-19.186981,-14.636465,-17.96256,-11.696312,-9.7348175
-20.056267,-16.38396,-16.897415,-19.661419,-12.837515,-12.969553,-15.2456,-15.921774,-14.233824,-16.041525,-17.976933,-13.546692,-16.385641,-15.306435,-16.507673,-12.519045,-9.872139,-11.10778,-12.097212,-13.402332,-15.274767,-16.735912,-15.621193,-22.152182,-11.6033325,-14.412918,-9.6215725,-12.830755,-12.311352,-12.1922455,-21.019428,-6.8995705,-12.880354,-12.456873,-8.405972,-10.68899,-19.899008,-19.27925,-14.408346,-15.609776,-8.970049,-12.5459175,-15.949234,-15.600971,-18.156078,-23.492788,-10.546047,-21.35667,-18.876259,-11.13023,-21.591938,-15.305168,-14.174515,-13.251921,-14.856201,-12.6642,-11.748743,-13.950605,-10.52343,-16.962688,-16.375235,-20.244358,-22.81186,-17.176702,-20.345627,-9.001816,-10.414547,-10.688887,-12.612215,-18.126102,-17.357538,-14.683523,-16.456099,-13.569063,-14.044199,-15.031897,-16.728529,-10.384384
