-29.755783,-21.769623,-32.065052,-20.431124,-17.474913,-26.866133,-21.867817,-17.392784,-15.618141,-18.483444,-22.231522,-21.566086,-17.992464,-20.25523,-17.974224,-15.283533,-20.944084,-15.000708,-23.782469,-22.913933,-19.42503,-18.735119,-27.171543,-25.787403,-26.311396,-19.678513,-16.692112,-19.90215,-20.038025,-21.17723,-27.711168,-23.029587,-18.053963,-18.364725,-23.972136,-21.164043,-24.586433,-28.844236,-14.965794,-17.917353,-17.144318,-23.013725,-20.861961,-18.400833,-21.420229,-20.038906,-19.445938,-18.080338,-18.014246,-18.578884,-20.322186,-19.092129,-26.133186,-22.181377,-20.504898,-20.268333,-18.425846,-15.982605,-18.886824,-22.980179,-10.367905,-18.190283,-22.164963,-21.704563,-16.65918,-19.699608,-21.616182,-22.510166,-23.828106,-35.770622,-23.235197,-21.370907,-23.161972,-29.500189,-17.478172,-20.494827,-25.46641,-18.622847,-26.063652,-18.619072,-21.474873,-25.04171,-27.801994,-19.244734,-31.013044,-22.79676,-17.866684,-21.58609,-35.010914,-21.17213,-31.93264,-22.270079,-20.491158,-22.73426,-22.370361,-2.6128902,-2.7326221,-3.3357677,-3.5281868,-3.0928288,-3.1318302,-3.4479218,-3.5923882,-3.6442318,-4.1031837,-3.7735023,-2.9596329,-3.3614788,-2.9388065,-3.813425,-3.8164482,-21.779903,-23.749859,-22.299458,-24.803074,-23.74366,-4.913986,-3.5579262,-3.549965,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-30.117794,-23.782219,-28.987946,-18.21948,-15.741337,-25.274582,-15.134947,-12.296452,-12.4599,-14.801428,-13.435661,-13.706022,-15.642248,-13.07235,-16.205814,-10.00996,-18.83635,-14.0833435,-20.939745,-12.989777,-13.394344,-12.953381,-25.064827,-25.076263,-20.113625,-17.083553,-19.244053,-23.4777,-12.924355,-21.806194,-25.785385,-20.752726,-21.356358,-19.812567,-19.803246,-18.78505,-21.704315,-20.947205,-15.216194,-12.998646,-15.484352,-18.50489,-17.593178,-17.879803,-17.260231,-14.414808,-16.348478,-9.343256,-17.301378,-18.894451,-19.013926,-18.762848,-18.470715,-19.054298,-24.081646,-25.758118,-21.060038,-10.92094,-18.556732,-16.481354,-9.552376,-12.280142,-14.043505,-15.453262,-12.45253,-25.980259,-18.468143,-13.332188,-20.458076,-32.899563,-20.38203,-22.19525,-21.031712,-25.161236,-17.725159,-16.889542,-18.714554,-13.677856,-21.862726,-22.292961,-17.155102,-25.25984,-26.568903,-21.957394,-24.355677,-23.282722,-17.094765,-22.45453,-23.634762,-23.62156,-26.187632,-27.278307,-19.166256,-26.697203,-19.228498,-14.7269745,-25.377037,-20.009151,-26.190449,-14.09005,-15.403456,-26.399185,-29.102589,-26.407993,-23.689121,-17.6681,-18.275452,-24.742687,-24.695036,-20.547504,-24.050556,-20.973951,-21.732552,-24.59998,-18.88205,-19.247421,-15.344059,-55.98063,-11.511206,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-26.32447,-26.641438,-24.397373,-14.01667,-18.791859,-16.326653,-15.709427,-5.333761,-4.737303,-9.688648,-5.343445,-3.3045769,-7.719242,-8.182529,-12.214573,-11.880613,-16.884966,-22.050825,-16.020878,-7.1810646,-8.107372,-8.868753,-27.806164,-20.008614,-18.526249,-21.592726,-21.358232,-13.025833,-10.367249,-10.4485,-16.369356,-22.230354,-17.089344,-23.860117,-21.603588,-18.491577,-22.872482,-13.598232,-15.762466,-19.044445,-12.789127,-12.96784,-13.782297,-4.9617596,-2.9091148,-7.5925503,-13.724052,-3.989769,-13.385511,-19.224815,-17.987568,-13.522963,-13.080257,-9.912338,-21.807858,-31.823578,-28.509144,-9.308002,-14.032299,-10.600351,-18.57443,-19.694815,-15.574726,-7.953121,-13.221407,-22.448088,-9.312305,-14.620897,-14.497145,-29.79529,-21.65683,-17.604492,-18.914753,-21.479668,-19.489388,-23.849169,-15.134123,-7.7815666,-12.0987835,-16.852678,-21.512165,-20.074429,-26.383638,-21.768711,-19.730576,-18.704388,-21.003117,-18.35397,-19.239435,-24.229242,-23.50114,-26.744873,-24.046177,-24.389908,-19.361235,-18.351448,-22.642271,-20.26648,-19.637024,-11.805592,-9.528305,-25.768278,-25.652704,-28.734146,-16.875965,-12.456074,-10.126991,-20.212961,-19.242384,-18.698917,-16.569363,-20.24717,-18.123096,-18.410524,-19.331472,-20.24398,-28.463802,-56.065063,-16.887486,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-20.601414,-17.57755,-19.606472,-19.010345,-18.432138,-11.854013,-9.664124,-9.125046,-8.677307,-8.819651,-7.044754,-5.00317,-10.218571,-10.691301,-12.105371,-10.41506,-17.864866,-21.419285,-18.794228,-12.353344,-13.137199,-12.709726,-22.730112,-18.185518,-23.067184,-16.400547,-12.96261,-5.1646004,-13.072039,-10.961357,-14.738483,-16.56002,-17.62905,-16.659916,-16.73026,-17.530783,-17.300972,-11.604118,-14.159889,-26.56611,-16.529802,-6.2778053,-8.763786,-1.2844391,-0.38399887,-10.3847885,-7.7314377,-7.4997444,-17.455338,-20.407562,-12.275673,-9.550377,-12.656754,-8.000381,-24.7288,-27.531603,-20.415794,-10.183132,-6.484165,-6.422634,-18.095665,-13.919247,-20.884964,-10.848814,-15.731966,-23.610794,-6.208851,-15.700022,-14.275784,-28.90097,-18.294704,-9.221216,-23.287292,-16.6473,-19.663269,-17.36988,-9.566254,-11.067329,-13.29874,-20.148746,-26.07671,-15.658726,-18.510826,-21.01293,-13.018494,-13.452408,-18.615253,-20.206697,-23.223133,-23.093597,-18.432775,-23.345726,-25.275408,-20.64656,-16.188303,-17.877651,-22.119396,-27.4233,-13.41708,-16.760218,-14.84618,-27.026567,-22.224167,-21.319986,-19.549847,-16.825895,-13.0736885,-21.09554,-19.436626,-25.33561,-21.173262,-21.689774,-24.359148,-18.31137,-18.515083,-24.512163,-24.577473,-53.770786,-19.20597,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-15.924265,-14.602903,-16.127449,-13.431999,-17.180256,-14.444759,-8.612291,-14.736977,-8.930851,-10.607544,-18.488853,-18.33743,-18.567577,-18.92707,-16.150782,-17.6492,-17.708149,-18.511164,-17.845526,-16.965954,-15.205332,-16.032036,-25.813828,-19.535664,-19.528772,-19.5153,-14.304153,-5.681675,-20.685745,-15.603191,-24.045391,-16.225618,-20.790285,-12.755333,-16.85606,-16.373777,-18.083876,-11.515701,-14.088955,-17.708344,-19.55495,-4.157339,-7.5722847,-9.604925,-10.097336,-10.553844,-9.765331,-12.616648,-17.022575,-20.2691,-14.189993,-11.57024,-12.695766,-14.846506,-18.171043,-22.466013,-18.649872,-13.890736,-0.6693268,-0.12331772,-6.2237186,-14.634289,-18.644917,-21.922663,-19.325485,-17.007935,-12.835861,-13.647488,-18.22575,-25.020115,-16.059254,-10.301388,-14.445511,-15.409983,-16.613737,-13.646076,-12.253929,-16.581734,-15.813921,-20.326435,-19.70258,-16.50446,-14.550388,-18.665928,-14.760319,-13.235203,-13.663311,-15.262896,-19.92493,-24.158308,-14.2239,-22.541203,-21.594831,-18.331795,-16.66215,-21.081238,-23.177536,-23.47323,-15.2168045,-16.328903,-16.027128,-27.198849,-25.538616,-19.168995,-22.145662,-17.138628,-14.45101,-17.667732,-15.687084,-19.408272,-22.14089,-17.647387,-23.52611,-18.157808,-23.461891,-21.351406,-19.587032,-52.602425,-21.355125,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-15.375088,-8.485714,-12.13011,-5.6604347,-12.865955,-12.761856,-11.585236,-7.791342,-5.5401287,-12.621765,-19.572971,-15.303175,-16.980947,-13.192114,-17.791853,-19.022007,-20.622772,-14.294655,-17.244587,-10.693172,-10.974947,-14.046507,-26.249739,-15.361261,-12.440247,-16.532799,-14.38665,-8.704306,-14.768274,-11.089714,-23.301739,-14.859917,-19.415108,-14.668327,-19.192036,-15.960283,-17.442732,-9.865347,-18.487938,-12.613041,-27.465805,-6.904114,-6.2940598,-10.36264,-18.157368,-9.180674,-15.00367,-10.51099,-14.352846,-15.822941,-16.706419,-5.6362743,-11.589655,-15.13446,-18.447725,-25.586887,-22.441204,-16.263187,-6.5464077,-5.4446297,-4.0920467,-13.687162,-17.277798,-18.943722,-15.951231,-6.446041,-15.705566,-10.166334,-26.081038,-16.254139,-17.307444,-21.288475,-10.35696,-22.561558,-12.283695,-8.921522,-11.753445,-16.11805,-17.287697,-24.286083,-16.685799,-20.543995,-17.491058,-12.843315,-8.65185,-7.8352184,-9.47677,-10.538807,-20.113674,-21.892866,-13.899307,-21.42733,-15.0854225,-13.918087,-15.944942,-18.471832,-19.279371,-21.175558,-19.991344,-19.209082,-16.523436,-25.81442,-27.48818,-24.688911,-27.603378,-23.004427,-15.842752,-15.789324,-16.612907,-12.399599,-18.529705,-15.328444,-20.944727,-20.331028,-19.225565,-12.629339,-20.24491,-50.628815,-22.975018,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-21.00161,-12.121168,-18.212238,-9.279083,-14.903404,-17.851923,-18.238037,-12.544292,-8.827261,-14.293112,-19.548254,-20.010387,-20.278349,-15.346424,-24.674133,-19.684254,-17.618738,-10.810522,-28.072943,-12.842516,-12.811848,-16.876526,-26.649761,-18.462029,-15.745581,-11.565805,-19.520237,-13.439713,-13.386692,-15.642311,-25.37164,-18.847176,-17.60912,-20.488548,-13.425228,-19.349382,-19.341936,-15.306574,-20.825832,-16.335886,-21.365597,-8.442081,-10.820536,-14.981806,-22.142416,-7.954075,-17.356667,-13.228043,-18.102314,-15.992018,-15.072983,-6.6333027,-16.723124,-20.160679,-23.574514,-23.146603,-23.419754,-19.96344,-15.095184,-13.579447,-14.142874,-21.74967,-20.096275,-17.746855,-17.785576,-5.6515827,-7.0087624,-7.321884,-24.026344,-15.9976635,-14.225113,-16.803904,-15.989159,-17.680191,-18.306412,-14.000383,-14.241526,-14.977245,-18.28833,-25.131199,-19.70596,-24.414791,-19.204119,-15.652992,-9.93651,-11.970898,-12.675573,-17.098701,-14.579651,-17.705935,-14.395615,-24.888844,-17.319874,-17.359213,-15.16514,-18.933067,-16.961084,-23.983196,-21.199379,-14.2722645,-15.913097,-14.856134,-30.972933,-24.464983,-33.361656,-25.504875,-18.878159,-19.191654,-15.780609,-12.314102,-20.970215,-21.437237,-18.838718,-18.424112,-17.293537,-14.7165985,-18.079208,-44.774845,-23.794365,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-28.139181,-16.407791,-20.035242,-20.078064,-18.239515,-26.949434,-22.420155,-18.216713,-11.719746,-15.155994,-18.348297,-23.072262,-20.793217,-25.35464,-23.773685,-17.125359,-16.612204,-6.775959,-20.28551,-20.242699,-13.36495,-23.396866,-23.831326,-24.081388,-15.401264,-13.564997,-19.886509,-14.45965,-19.050478,-25.093935,-21.17625,-21.27885,-15.486738,-22.142273,-16.379854,-22.309275,-25.021023,-18.038284,-30.19327,-20.952662,-15.61599,-15.120819,-15.614859,-22.418346,-25.14817,-8.496565,-19.15607,-12.711557,-19.080814,-14.472523,-13.53014,-15.24975,-18.43797,-23.72383,-26.467102,-24.144354,-19.78358,-16.281534,-16.01717,-18.120266,-19.43797,-23.561943,-23.861454,-22.757538,-18.652271,-15.387302,-10.649982,-11.887888,-25.683403,-22.128666,-14.472582,-14.866852,-24.579422,-15.474548,-24.396385,-22.36901,-16.480007,-21.108345,-19.57914,-20.841383,-21.492561,-24.368362,-24.462498,-17.044186,-16.78222,-14.868305,-19.49104,-24.207527,-14.603699,-14.87664,-22.530834,-25.744217,-22.586617,-18.731123,-12.244047,-20.561678,-24.023947,-23.226088,-19.017668,-16.004011,-13.606283,-15.332567,-31.320744,-18.2676,-22.562065,-26.326815,-19.388544,-18.654388,-16.672855,-14.385273,-20.498781,-21.558567,-19.614935,-14.712585,-23.414833,-24.279173,-17.432407,-33.045963,-26.263641,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-31.810871,-14.601776,-20.01191,-22.283806,-20.185043,-20.908155,-29.404606,-16.076847,-11.914825,-9.720827,-14.413998,-22.811104,-16.192654,-23.521011,-20.939634,-13.127272,-18.302492,-5.8591766,-11.605791,-23.652798,-20.948135,-25.906214,-27.15473,-17.119131,-17.191418,-20.08453,-14.800865,-13.317747,-26.889084,-22.365726,-23.508293,-18.362846,-5.113125,-15.940323,-21.329159,-23.000149,-26.846254,-11.101616,-24.572588,-17.832779,-13.671062,-18.778473,-14.886787,-15.293604,-18.55191,-11.214207,-15.424677,-13.525621,-16.456047,-21.331032,-14.356869,-14.179726,-21.06533,-14.041855,-23.525274,-16.288664,-19.691748,-12.005131,-17.846994,-24.247717,-20.359169,-13.390018,-17.202866,-15.534376,-19.057251,-24.009777,-23.06904,-14.802282,-22.280294,-28.195784,-16.945473,-19.861366,-20.487274,-15.204512,-25.234962,-20.00157,-18.304733,-15.892435,-20.775585,-19.669888,-25.537224,-21.717613,-19.821583,-14.235611,-19.450275,-14.655886,-21.003017,-20.276358,-18.030922,-22.550076,-20.05376,-16.960747,-14.045467,-17.663868,-12.573343,-22.658886,-26.602592,-16.00279,-15.255692,-19.631739,-19.562206,-18.432232,-27.590906,-16.371805,-18.239815,-17.980467,-20.1693,-21.696808,-18.736187,-18.313065,-27.619968,-19.029099,-23.010113,-17.294767,-28.355776,-22.164856,-17.387903,-26.242506,-30.686077,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-29.144028,-17.426842,-18.812893,-20.236206,-17.523329,-20.560978,-27.521479,-14.625868,-17.28726,-9.8189125,-10.985428,-20.82505,-18.404331,-21.07343,-23.689215,-15.624634,-16.77818,-12.768398,-10.807667,-20.052124,-21.015896,-24.058567,-21.69948,-19.67684,-22.121609,-12.525293,-9.226259,-16.720282,-23.953583,-23.129566,-19.297594,-21.876307,-10.422451,-14.095371,-14.288801,-18.258556,-21.828444,-14.1948395,-28.303598,-18.618792,-12.78227,-21.866287,-14.29311,-14.557531,-16.162664,-17.109406,-12.707062,-14.836792,-21.67825,-21.042276,-17.93168,-14.922728,-28.644077,-16.980873,-18.214043,-17.140097,-23.022223,-13.390659,-23.32907,-22.469772,-15.787737,-15.337168,-17.587727,-20.354671,-16.756369,-15.748833,-22.81863,-14.414289,-19.905788,-21.98408,-19.826818,-17.521338,-17.592741,-19.026049,-21.339804,-10.670464,-10.059725,-15.627449,-13.522373,-12.741756,-14.948746,-18.589334,-21.49553,-11.487144,-15.71377,-15.279079,-16.911808,-14.64167,-13.725296,-17.672123,-14.993179,-16.301352,-15.209835,-13.341841,-14.638142,-23.18433,-25.206196,-10.378553,-15.861349,-20.344444,-17.45118,-19.585129,-24.856861,-14.069237,-20.318111,-22.18966,-21.873886,-19.356339,-20.522118,-17.91851,-21.744673,-22.275236,-18.226475,-21.856153,-19.73151,-25.612038,-21.59475,-35.3661,-28.078108,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
