-20.307177,-16.639576,-22.85352,-15.523961,-18.41092,-15.1891165,-23.820637,-17.881548,-30.59068,-21.604507,-17.516785,-15.96286,-18.994106,-17.481953,-18.702415,-21.943386,-16.244827,-16.963627,-20.535988,-13.542837,-16.488834,-15.242144,-26.335089,-21.346804,-23.039352,-16.720888,-16.959332,-17.36494,-17.303507,-17.608433,-31.770748,-14.510468,-26.422792,-19.085842,-18.48323,-18.602205,-26.595673,-18.248098,-24.590439,-20.6825,-16.799942,-16.410818,-15.797918,-14.588511,-14.583065,-22.616467,-20.89055,-14.473821,-15.829947,-21.369495,-12.6208935,-23.870533,-21.024727,-22.035126,-15.768082,-12.837797,-19.760677,-16.753193,-21.672285,-24.99858,-21.736334,-23.510405,-23.804562,-16.609863,-18.725094,-23.070202,-25.63313,-20.344936,-27.014828,-26.236841,-20.984802,-17.597542,-16.244377,-19.048458,-14.559811,-13.324823,-21.134846,-25.895401,-16.855623,-16.300186,-15.554739,-15.146129,-19.259542,-15.054809,-19.564732,-24.94365,-18.03907,-21.78281,-18.270035,-26.693737,-31.483364,-17.113314,-15.276258,-18.963068,-17.494995,-16.257404,-12.580715,-20.451347,-14.81377,-16.255634,-18.793669,-20.879604,-17.014969,-16.231808,-23.459803,-22.8001,-14.570305,-16.499615,-1.0360756,-0.6774883,-1.593792,-1.224493,-0.55534554,-1.5367031,-0.2130642,-1.1265182,-0.9120197,-0.6822777,-1.2535381,-0.46652985,-0.8943367,-1.8052807,-0.95069313,-1.2271328,-1.3382149,-0.3954029,-1.1912727,-1.0500526,-0.8129902,-0.8613243,-0.873436,-16.241205,-15.873508,-13.945341,-19.305391,-19.394955,-15.436911,-21.268135,-14.396811
-24.307808,-24.260494,-18.224478,-19.216858,-18.485157,-16.129372,-24.140575,-17.577545,-19.993256,-26.503944,-19.778559,-23.593714,-22.421463,-19.865063,-15.356964,-21.41095,-16.81204,-25.541157,-23.65229,-20.490181,-23.024792,-32.3933,-19.212276,-23.945621,-24.074543,-19.687983,-14.4794655,-15.619958,-17.696442,-28.945238,-21.528904,-18.998615,-23.257023,-17.074787,-24.670385,-17.23864,-20.816853,-19.307434,-24.29189,-19.167044,-18.661442,-23.003166,-22.13165,-21.043917,-16.806421,-21.868122,-18.625305,-13.639935,-23.478756,-21.33792,-14.516118,-26.998524,-19.521152,-17.499321,-16.489017,-16.527407,-18.950354,-15.883548,-23.331171,-18.158949,-20.796173,-17.73525,-23.058083,-21.008142,-15.925563,-20.600246,-21.90694,-19.721088,-19.426495,-17.036234,-19.630978,-19.63097,-19.24944,-17.962486,-15.252915,-17.30301,-18.572987,-21.218287,-29.906109,-19.8362,-21.4925,-24.106216,-21.998936,-14.620752,-22.775059,-18.66496,-17.342438,-22.960522,-21.84259,-15.175558,-23.887884,-23.336647,-16.867289,-22.470314,-19.551586,-14.602696,-15.981381,-17.748085,-20.087444,-17.531502,-21.370262,-23.89521,-23.03358,-13.922192,-19.60408,-22.281292,-14.6156025,-19.563774,-22.28312,-19.191711,-24.59782,-20.36155,-22.89789,-25.417336,-17.078598,-20.413006,-21.757479,-16.496544,-25.135536,-25.348446,-16.035454,-24.07702,-22.907625,-20.286415,-21.117115,-23.921272,-17.480799,-23.836945,-25.854645,-23.185564,-14.034418,-20.496952,-19.685139,-17.568819,-21.998726,-15.1717205,-15.227739,-21.648384,-13.370632
-27.37253,-25.178534,-17.284286,-19.408913,-17.489061,-17.067472,-20.819672,-21.545732,-15.505968,-20.683887,-24.70926,-18.082006,-22.379791,-17.158333,-20.93986,-20.065155,-21.921432,-26.12759,-26.736351,-29.174957,-24.09916,-27.676064,-17.091068,-23.472576,-19.05502,-21.275698,-21.888073,-19.803308,-18.831635,-22.187855,-17.01673,-21.277645,-23.952635,-17.092035,-23.259995,-19.229671,-23.846352,-26.582666,-24.561642,-28.485226,-22.171974,-20.384678,-18.45111,-23.631584,-15.53397,-21.335922,-17.255077,-15.316589,-21.580204,-22.201447,-22.146,-20.637787,-17.842543,-21.012688,-19.721655,-19.820187,-18.15502,-19.03267,-30.117918,-22.666666,-20.176846,-18.154959,-23.651226,-18.141548,-19.612034,-24.82905,-18.745575,-15.605298,-13.276867,-15.888172,-16.953545,-20.805393,-26.388645,-18.21591,-16.72823,-17.522757,-21.834488,-24.055557,-21.738194,-27.316492,-18.624252,-26.73919,-22.591091,-18.037935,-18.331175,-20.161215,-21.902433,-21.404022,-19.461756,-14.0891075,-25.085606,-18.930367,-19.613636,-19.517836,-21.046024,-23.856321,-13.21237,-15.9682865,-21.346275,-16.463764,-19.756681,-19.898642,-20.783873,-15.693785,-15.1384945,-19.424618,-22.590633,-19.164726,-20.238375,-23.83614,-18.476273,-21.15443,-22.827644,-25.622046,-18.043892,-20.897346,-22.308125,-22.194073,-21.476597,-27.879145,-16.039051,-25.41201,-24.914188,-23.034298,-22.52127,-27.915686,-20.076815,-25.282307,-18.83458,-27.187021,-14.639439,-23.860865,-20.193174,-22.346561,-27.149717,-13.073694,-18.442894,-18.326962,-12.604004
-25.185831,-21.870499,-19.060406,-22.987167,-23.675669,-18.35204,-17.705673,-22.568737,-20.050777,-19.964212,-24.00901,-20.382763,-20.003408,-20.51719,-13.569508,-26.653671,-20.109406,-27.203808,-20.028242,-26.615795,-21.13242,-18.916582,-18.161652,-16.911663,-16.453392,-22.007713,-21.649723,-22.684204,-20.878666,-19.22426,-17.498516,-17.785954,-18.143723,-16.604485,-22.362091,-14.752129,-23.297943,-21.12208,-26.85912,-22.019352,-18.238026,-20.376719,-21.02528,-22.480286,-17.260593,-19.300488,-17.787651,-16.48162,-19.726788,-19.541412,-18.653055,-20.331875,-17.568602,-25.135483,-19.461224,-21.994614,-18.845846,-18.028597,-24.577702,-28.708319,-14.368025,-21.79879,-22.695423,-17.85647,-17.326223,-19.210384,-12.903816,-17.945208,-15.135345,-22.047892,-19.048042,-23.806253,-19.603931,-21.889755,-21.02727,-17.018082,-19.06071,-19.21643,-15.225195,-20.404854,-18.679726,-20.509655,-21.187277,-26.39072,-22.34513,-22.526522,-19.344723,-16.158222,-18.397121,-18.016378,-23.696037,-22.603224,-18.813797,-15.646477,-19.1787,-18.975964,-12.547745,-21.597656,-21.987423,-17.367142,-19.206749,-18.408758,-16.721052,-19.99973,-17.185936,-21.348879,-18.36349,-15.695683,-20.411318,-22.676151,-19.13935,-25.383446,-22.83015,-26.946419,-18.874182,-22.838364,-26.175873,-26.050032,-19.285732,-19.811474,-16.837143,-27.290651,-22.65052,-23.378698,-25.21377,-26.778616,-22.498816,-25.609985,-17.574238,-26.232254,-15.512663,-25.005547,-21.464108,-25.604053,-23.882202,-17.597015,-18.417866,-14.545948,-15.069099
-28.170877,-18.138905,-24.789139,-19.707201,-24.929169,-15.677303,-16.896748,-23.065765,-20.053864,-20.096199,-24.971354,-25.49166,-15.226262,-19.776464,-1.991005,-16.02892,-9.798788,-8.031971,-6.0074368,-7.522537,-5.8046246,-4.457161,-11.614197,-3.5160828,-4.8589134,-3.849081,-2.6088428,-2.6911602,-11.273811,-15.046731,-3.6003475,-5.4858627,-2.6886349,-2.1806087,-3.3405666,-6.9211216,-10.949642,-9.250448,-7.3548794,-5.5382347,-8.759445,-7.355547,-11.256781,-9.856894,-8.281902,-7.802458,-6.7264423,-10.912666,-6.9064274,-9.344595,-8.967766,-7.767248,-6.833763,-9.078005,-9.409723,-10.2958145,-6.430292,-8.1465645,-7.759947,-9.310328,-3.9363728,-11.004236,-9.828135,-11.215487,-9.093695,-8.962416,-11.043251,-11.490744,-8.662771,-9.55261,-9.134914,-7.0447273,-8.677385,-8.426804,-7.8358707,-9.6547165,-9.041651,-12.981863,-11.360926,-12.336859,-9.119541,-8.383247,-12.114033,-9.374777,-10.385944,-13.327885,-11.837896,-9.030048,-9.178656,-7.8420944,-13.033546,-10.240864,-11.568029,-8.043581,-9.240898,-9.408693,-8.028467,-12.20355,-12.620501,-11.375109,-7.0390167,-9.318304,-7.186838,-10.490513,-7.7740917,-11.348082,-12.148006,-9.643463,-10.799467,-9.394941,-9.656572,-11.493292,-8.910965,-11.026793,-10.563793,-9.783558,-10.449436,-16.6782,-13.769829,-15.607319,-18.780663,-24.672127,-20.6159,-29.689135,-28.42594,-25.780975,-18.75334,-17.065891,-20.207542,-18.56923,-15.840561,-23.622843,-17.320982,-14.280361,-25.476402,-25.46059,-16.882143,-16.062933,-23.837551
-26.872818,-15.027731,-20.1934,-14.421795,-21.228962,-17.451317,-19.664165,-16.701313,-19.453732,-18.659672,-26.650711,-22.099922,-13.529612,-11.907957,-2.440071,-12.668512,-8.5172,-5.1171494,-4.853754,-5.155983,-4.586319,-3.4121952,-7.7675037,-1.5129604,-2.1300373,-1.5200806,-0.7607384,-0.54605865,-9.468695,-11.715733,-2.9232826,-2.7091732,-0.77218246,-0.41597748,-1.1784115,-5.1003475,-9.384827,-8.975046,-5.555126,-4.2796383,-6.935072,-6.1715107,-8.168316,-7.5145454,-5.8596363,-5.075962,-4.5461845,-7.678564,-5.229122,-7.557745,-7.004837,-6.932661,-5.8532505,-6.650032,-5.7971497,-8.393063,-5.7258053,-6.037325,-6.0266895,-6.6732254,-3.3964787,-9.388159,-6.1607533,-9.28529,-8.009209,-8.024591,-8.939804,-10.685694,-8.042391,-8.752596,-6.50889,-5.5717506,-7.3826313,-5.7231197,-5.449791,-7.5529003,-8.023693,-10.607624,-8.539696,-9.045879,-8.840406,-7.798233,-8.652004,-7.8850403,-7.438883,-10.843185,-11.295666,-8.983931,-7.8520775,-8.152006,-11.065826,-8.226608,-8.682783,-6.7514133,-8.286131,-10.082191,-7.3526325,-8.220819,-10.175169,-9.504286,-4.76001,-7.005169,-6.093298,-10.219593,-5.6389484,-10.612465,-11.137156,-10.263805,-8.559,-6.8855724,-7.4926796,-7.8803463,-6.3270245,-9.755163,-8.38228,-8.909554,-8.382959,-15.377279,-10.752817,-16.740822,-25.250195,-26.37677,-21.389305,-27.61788,-16.843327,-20.764378,-20.795067,-14.612949,-19.008583,-15.351671,-22.821896,-16.85811,-17.02543,-13.838686,-22.384224,-17.554638,-18.20301,-18.710318,-20.91747
-22.513699,-22.126728,-20.80228,-14.040537,-12.494568,-19.060871,-28.134537,-16.858852,-22.454292,-18.196255,-24.45121,-21.859455,-19.509556,-10.419172,-16.410965,-19.934956,-21.720232,-16.219658,-16.50817,-16.333706,-17.463726,-12.000093,-14.958576,-13.815268,-12.019648,-11.042681,-13.292889,-11.181147,-19.366787,-17.434149,-15.873306,-13.6875,-11.760458,-12.041477,-13.0762825,-16.874367,-19.159956,-22.785135,-16.611607,-14.823605,-16.713398,-14.793186,-17.45988,-16.559566,-15.891053,-12.507729,-13.648905,-14.165369,-14.59613,-17.805397,-18.783134,-19.904675,-19.316784,-17.726612,-14.018541,-17.845877,-17.244076,-13.3449745,-12.809668,-15.471699,-13.675917,-19.95581,-13.23885,-13.219662,-18.484497,-16.303677,-17.108973,-17.965557,-17.90652,-16.950481,-15.472969,-17.917269,-18.750767,-14.738894,-13.911348,-15.46961,-17.923492,-21.988392,-15.908216,-16.177353,-18.965431,-18.006912,-14.793717,-16.10116,-16.165638,-20.869972,-18.6736,-16.824463,-18.50806,-19.521996,-19.042755,-16.698614,-16.461967,-14.285831,-15.826274,-23.00978,-17.988945,-13.022259,-19.477262,-17.491018,-12.497519,-18.609873,-13.5584545,-12.857239,-13.253246,-14.464834,-20.238802,-20.018177,-16.311863,-14.915743,-17.259953,-17.957642,-15.516955,-18.138584,-16.348856,-21.254463,-21.003277,-20.01469,-20.73368,-16.835718,-25.52237,-24.729897,-24.85536,-23.828625,-12.312658,-18.974924,-24.315899,-14.131105,-14.55638,-16.47209,-23.067802,-14.883549,-16.853426,-18.485962,-17.235819,-17.908657,-17.187325,-19.9916,-18.97388
-23.720364,-22.570887,-21.869621,-21.35406,-11.205038,-19.05998,-25.040909,-19.920773,-21.371532,-18.257805,-32.46724,-16.607624,-22.976429,-13.202539,-27.840706,-18.738014,-25.882418,-34.93187,-17.919924,-25.83788,-21.366272,-12.903227,-18.196657,-22.172867,-13.757994,-17.134497,-23.436178,-15.875241,-29.524445,-18.165007,-20.757692,-22.58168,-25.843067,-19.34843,-32.293262,-20.41069,-19.933666,-19.10675,-15.08362,-15.357329,-23.592876,-15.560816,-16.225082,-24.00396,-21.739895,-19.536825,-20.762333,-18.8628,-20.115002,-18.830044,-20.36895,-23.669025,-21.461092,-26.610226,-18.401863,-22.494871,-19.84639,-26.67962,-15.008084,-18.715372,-14.3872795,-16.186947,-17.629288,-17.894043,-22.990654,-18.996601,-24.406185,-16.399689,-13.464876,-17.517948,-14.569169,-17.946424,-16.805784,-19.747246,-13.326481,-21.267307,-21.98231,-18.285866,-23.423967,-18.67899,-19.96331,-20.36723,-12.399576,-15.883688,-15.919553,-19.088638,-13.090572,-11.540663,-19.336275,-23.364967,-16.00303,-20.389378,-14.220736,-14.093025,-26.906342,-20.000519,-21.803253,-14.947036,-21.708351,-18.828533,-20.72381,-20.026167,-20.588543,-10.293659,-15.15014,-22.139027,-12.449087,-16.11042,-14.848049,-13.347557,-20.219284,-14.276447,-15.59264,-18.71181,-12.654888,-22.684628,-21.206425,-19.78612,-24.087328,-13.232779,-27.556837,-20.179893,-26.557991,-26.267433,-19.181028,-21.068989,-24.88427,-18.632055,-17.902725,-19.025055,-23.9871,-21.138756,-15.849863,-25.679909,-19.401764,-17.664234,-26.756163,-22.561953,-19.031069
-21.515793,-18.517504,-21.417929,-18.685524,-14.480159,-15.603949,-23.050667,-15.839197,-21.061344,-19.641037,-22.242517,-16.135551,-16.798529,-15.302966,-21.946571,-14.5288725,-23.37587,-29.506456,-22.110664,-20.938763,-18.741108,-21.38779,-24.498968,-19.996069,-15.902268,-24.845165,-16.016994,-19.227901,-22.894978,-20.97794,-18.802805,-14.513214,-23.8417,-15.062065,-23.118488,-20.260235,-22.784,-14.174646,-15.601579,-15.143287,-29.213543,-15.483525,-16.06382,-23.639221,-22.338251,-31.575851,-18.135918,-24.487537,-13.929586,-14.887943,-18.299438,-23.565159,-21.137154,-20.849539,-18.696661,-20.976162,-16.638096,-24.668823,-15.459219,-20.970901,-13.452383,-12.3518715,-17.958897,-18.6045,-16.749655,-17.662136,-26.650219,-19.367092,-16.205324,-20.29245,-16.509392,-16.06868,-17.458412,-25.636753,-11.859598,-22.800581,-14.386884,-15.19808,-22.074615,-22.274612,-20.44246,-19.420296,-11.477354,-14.740989,-15.055572,-17.558607,-11.378267,-14.373938,-15.333601,-16.291132,-13.219719,-19.632202,-16.354286,-18.00007,-16.107304,-19.87765,-21.08118,-16.755598,-18.276447,-17.511602,-14.618914,-16.580952,-14.089485,-11.482075,-15.514458,-24.395725,-14.662874,-20.213638,-15.222585,-13.886354,-23.035515,-14.5149765,-17.993118,-16.485796,-14.729129,-19.675663,-18.096275,-17.72508,-18.098146,-14.309458,-24.588892,-17.676445,-23.008713,-23.00612,-21.852936,-20.975374,-19.396708,-18.468657,-19.211674,-17.040106,-23.572159,-22.553823,-17.471764,-15.609087,-15.149962,-15.914594,-26.809055,-23.83675,-19.348978
-19.503155,-15.713642,-23.450947,-20.537098,-16.658833,-21.514706,-15.964868,-19.182192,-21.538376,-20.131832,-20.706915,-21.858982,-15.782893,-14.112251,-17.113935,-18.285263,-15.842752,-21.142677,-20.394238,-17.636177,-16.790916,-24.270807,-22.891838,-18.751966,-16.730461,-22.995264,-15.506235,-22.706902,-21.200485,-25.28362,-24.990086,-18.021667,-19.984085,-20.791107,-22.289742,-20.87523,-23.1977,-15.465203,-17.367706,-16.342648,-22.521774,-17.010395,-18.948313,-23.282946,-19.813126,-25.476507,-18.217285,-24.62175,-16.250843,-17.450127,-19.69724,-18.831432,-15.849801,-19.803377,-23.674402,-22.677364,-20.241793,-16.710556,-18.962986,-20.702278,-19.454283,-17.020576,-15.649393,-20.984306,-18.59457,-20.471184,-26.57163,-25.512365,-15.132021,-16.494818,-18.80197,-18.91618,-21.473843,-20.502707,-13.915813,-20.97945,-15.279903,-18.540932,-23.49388,-20.28328,-21.541424,-23.328413,-16.031124,-15.844793,-26.947117,-24.883387,-18.926502,-12.028437,-20.797245,-16.703674,-21.533602,-22.741611,-20.191206,-19.23524,-13.580389,-19.217323,-25.486935,-12.952715,-25.255987,-25.019943,-17.412977,-21.554909,-13.802534,-15.903016,-18.26444,-21.807,-23.444527,-20.694733,-24.220673,-20.27549,-18.4217,-20.389364,-24.19017,-24.894106,-28.246122,-28.087517,-16.66213,-20.300524,-19.619438,-23.724825,-23.484474,-20.341618,-23.847107,-17.168058,-17.807056,-15.4293785,-19.357439,-21.66828,-20.570103,-15.704756,-21.888456,-19.434517,-17.406893,-14.211807,-24.39616,-12.950201,-18.315247,-18.773365,-13.869566
