-30.718763,-19.665295,-23.352285,-20.372166,-27.677063,-22.68864,-18.336884,-20.039284,-23.85294,-22.992321,-36.94696,-26.720783,-24.89788,-18.086151,-20.325348,-37.7613,-22.975456,-39.171154,-23.091784,-24.414116,-20.324942,-23.076183,-44.12217,-21.230295,-39.274784,-21.481598,-28.391916,-26.541088,-20.737352,-21.083513,-15.2769165,-14.317622,-23.492887,-31.71975,-27.243948,-31.503462,-15.838623,-17.954254,-24.851574,-19.026455,-23.039104,-21.613684,-19.112114,-20.340944,-28.934837,-44.457024,-25.769436,-26.13552,-28.26135,-25.1768,-29.573729,-21.094154,-22.851448,-17.555609,-25.744272,-21.091995,-17.430838,-23.182589,-20.233135,-34.29692,-24.378986,-36.54417,-16.623554,-17.689968,-27.837324,-18.272184,-26.56189,-26.016134,-22.274872,-25.965216,-19.1757,-20.709034,-25.210613,-16.78409,-14.312014,-29.434591,-17.10958,-21.111452,-20.385181,-15.874606,-22.572718,-23.155798,-31.64502,-21.958984,-15.106439,-22.487066,-21.994467,-24.228895,-30.017775,-21.915674,-16.090153,-17.662996,-16.301517,-32.289898,-18.300919,-21.005993,-19.333351,-18.381317,-23.226091,-29.003641,-21.05431,-25.962637,-21.446619,-23.61828,-26.153765,-26.671196,-20.436558,-22.409042,-29.80389,-30.563976,-18.177433,-19.113518,-24.46217,-27.100641,-27.626514,-31.816805,-18.74357,-6.5102463,-0.13403893,-0.21230507,-0.9522743,-0.53837204,-0.7142525,-0.7479477,-0.4557438,-0.7425728,-0.3932171,-0.73732376,-0.4073105,-0.32102203,-0.7833824,-0.6771488,-0.5993633,-0.19507408,-0.34531784,-0.53188705,-0.5872135,-0.3978424,-0.5052471,-0.5400238,-0.703249,-0.8057289,-0.5307579,-0.42516708,-0.6692505,-0.53876877,-0.57245445,-0.6083298,-0.62620354,-0.84085464,-0.6838436,-0.5473404,-0.55698776,-0.86836624,0.0,-2.332573,-18.481812,-26.810595,-30.299034,-25.343967,-24.402012,-30.45881,-20.775099,-21.339651,-30.509085,-49.807228,-30.940468,-27.662687,-25.31314,-50.0194,-27.323341,-23.904238,-25.748451,-27.36029,-31.642576,-36.850037,-59.362404,-35.51053,-26.416418,-30.757687,-27.116827,-36.37367,-30.868702,-31.855131,-38.271225,-30.21805,-25.868166,-27.998344,-32.023518
-26.667185,-19.277512,-23.10537,-21.657574,-27.445608,-23.527386,-19.847012,-20.803692,-25.623459,-21.070908,-21.91915,-23.75861,-24.700817,-20.136204,-22.80637,-25.505522,-22.77628,-27.689642,-24.63019,-25.185085,-21.914026,-24.721577,-23.731915,-20.066528,-23.839718,-22.31356,-27.769693,-28.782211,-23.126062,-22.871359,-18.038652,-16.587831,-22.160625,-27.431923,-24.387524,-24.309273,-16.678978,-18.040558,-24.953945,-21.527576,-21.560549,-22.339563,-21.572346,-23.038298,-25.792253,-26.796074,-22.436363,-24.774277,-28.554033,-27.2056,-23.207642,-19.961643,-22.100433,-19.946777,-26.162985,-23.860332,-19.01261,-23.11152,-21.657635,-29.732258,-23.307528,-22.988155,-18.383816,-18.59298,-23.151316,-20.203335,-25.647505,-28.008549,-24.411945,-25.90343,-20.811417,-23.093952,-22.687126,-16.393589,-15.859838,-21.52378,-19.356962,-23.744678,-21.26511,-18.230574,-24.180473,-24.102337,-28.840555,-22.916534,-16.670622,-20.79294,-22.100525,-25.49841,-28.857048,-22.801361,-18.19907,-20.293486,-18.40368,-26.112432,-19.886364,-21.899693,-20.431698,-20.255726,-25.674389,-25.679317,-21.955143,-26.37758,-21.481915,-25.289232,-27.117903,-29.32873,-21.310349,-18.948914,-21.35261,-23.06645,-19.904156,-21.363924,-27.226957,-24.983297,-27.439468,-34.608818,-19.738535,-7.527792,-2.5692024,-3.0675907,-3.809908,-3.4021683,-3.5823822,-3.6066036,-3.3176632,-3.608675,-3.2580185,-3.6046886,-3.2696342,-3.1836548,-3.650051,-3.5439987,-3.4597492,-3.062172,-3.2140923,-3.3997116,-3.4545555,-3.2592163,-3.3699417,-3.4076233,-3.571909,-3.6720867,-3.396778,-3.2914333,-3.5320835,-3.4066792,-3.441248,-3.4769726,-3.494072,-3.7073689,-3.5526829,-3.4161568,-3.4221096,-3.7364235,-2.7803593,-3.9956207,-15.927562,-26.310719,-32.457897,-27.717524,-27.078102,-26.436079,-21.41735,-22.450956,-31.72659,-32.10363,-27.329235,-29.49288,-24.395159,-27.19497,-28.408758,-24.328308,-23.380714,-24.294258,-27.756378,-36.19393,-34.15536,-27.249802,-23.578468,-29.478521,-28.70551,-32.302883,-30.838007,-34.372753,-36.092274,-30.958696,-26.83516,-23.906958,-27.323698
-24.355812,-18.75674,-22.714739,-23.509125,-27.069767,-24.507666,-22.257254,-21.662018,-28.833612,-19.524363,-18.692251,-21.775108,-24.358246,-24.487282,-30.192345,-22.3431,-22.431644,-24.554176,-27.11836,-26.053955,-24.546783,-27.52295,-20.454504,-18.951935,-20.606411,-23.28248,-27.049212,-34.19448,-29.630136,-26.142262,-30.873589,-22.191946,-20.939388,-25.0623,-22.442026,-21.461935,-17.66196,-17.993258,-24.924608,-29.134756,-20.251991,-23.136799,-28.741777,-33.861107,-23.746735,-23.53672,-20.328989,-23.535366,-28.74877,-31.455694,-20.461216,-18.867588,-21.278326,-26.471926,-26.518585,-36.96827,-21.6241,-22.895397,-23.842964,-27.299181,-22.25431,-19.790257,-21.558502,-19.68329,-20.69195,-24.023003,-24.703909,-32.09208,-29.20879,-25.696918,-23.583187,-29.565723,-20.86993,-15.870388,-18.374386,-18.604809,-24.809696,-33.21968,-22.31539,-24.4642,-26.868176,-25.269741,-26.914198,-24.103783,-19.231522,-19.363874,-22.075333,-27.31405,-27.74444,-23.861572,-22.845627,-29.719673,-23.015093,-23.392189,-22.508524,-22.973782,-21.88583,-23.847553,-32.724655,-23.574707,-23.041649,-26.728214,-21.378498,-28.170105,-28.317093,-39.264503,-22.350079,-16.802225,-18.387543,-20.187195,-22.96545,-26.836355,-40.185883,-23.342617,-27.106682,-48.871506,-20.994291,-8.825712,-9.492357,-24.830893,-26.396759,-29.448578,-38.101902,-26.608635,-27.992886,-32.302326,-30.269228,-34.968792,-28.20813,-28.333307,-33.346813,-33.615585,-27.269285,-33.70427,-47.544273,-36.372066,-34.763885,-27.60711,-30.267866,-35.523045,-43.837486,-32.791317,-31.961777,-32.250603,-28.822786,-36.766808,-49.039284,-43.39144,-36.653065,-33.10295,-56.074825,-51.304855,-30.789804,-37.832794,-16.43547,-6.8517,-14.097929,-25.691969,-37.37543,-34.09407,-37.403893,-24.132095,-22.086649,-23.93095,-33.42763,-28.8439,-25.137701,-32.917023,-23.448973,-23.908728,-29.837313,-24.690987,-21.628433,-22.274633,-25.488213,-35.44619,-30.864166,-24.30028,-21.63974,-28.290165,-31.337091,-29.986624,-30.663996,-42.171192,-34.423264,-31.779179,-28.039545,-21.585491,-24.861397
-20.874104,-17.379719,-23.011206,-24.139196,-25.81964,-28.956297,-32.942757,-23.236198,-28.801315,-15.638884,-14.514604,-22.98172,-21.514168,-18.962864,-25.196201,-26.840755,-21.610336,-33.756107,-32.21868,-23.052904,-20.758888,-29.302504,-18.586851,-20.7515,-24.566723,-26.482801,-38.906715,-31.217632,-29.610243,-23.371597,-26.059196,-24.173447,-23.650831,-21.947231,-24.050228,-21.325825,-26.678448,-19.729965,-24.728327,-35.79126,-19.588837,-19.42482,-26.712582,-26.649683,-23.395437,-20.26979,-18.977465,-23.16784,-29.311506,-20.119417,-14.476881,-15.021362,-22.929977,-44.039604,-25.051132,-22.584295,-21.41961,-18.79055,-31.777971,-33.91,-20.234106,-18.559132,-32.266804,-32.045773,-20.839802,-28.688498,-22.098963,-22.170706,-30.131552,-23.720589,-18.813763,-29.542982,-17.890339,-15.184865,-24.482178,-16.525557,-24.120148,-30.185854,-19.662945,-23.708267,-25.372986,-21.896982,-22.343653,-22.991482,-22.16436,-26.284079,-19.710457,-27.088013,-22.132683,-21.713163,-23.377829,-25.657589,-20.985256,-20.427374,-18.924759,-26.306232,-20.995567,-22.21682,-30.93738,-24.967264,-19.575191,-29.40379,-20.705303,-16.87413,-20.985813,-35.6325,-22.568321,-17.31342,-17.081327,-22.784124,-52.54577,-32.47191,-25.743536,-22.133331,-23.14228,-25.20501,-25.667244,-15.001445,-13.740763,-32.367725,-34.416485,-25.753845,-26.391869,-23.61668,-24.758753,-31.966146,-27.61985,-31.522743,-31.066378,-41.085617,-36.802876,-30.891586,-26.192905,-31.280746,-44.379013,-33.078587,-25.650715,-24.540455,-26.60949,-36.637955,-35.63557,-31.493977,-26.145363,-24.954395,-27.186104,-30.744934,-34.513992,-32.90022,-35.841667,-31.848164,-29.789211,-29.685303,-26.31753,-26.555475,-15.49193,-11.241556,-14.666523,-32.103054,-23.241396,-28.316921,-26.99543,-21.466774,-29.577202,-20.702251,-25.409576,-26.404634,-21.618542,-21.072628,-19.814201,-26.351725,-32.291946,-24.119093,-18.12049,-20.347946,-22.438118,-29.508753,-23.8254,-18.073257,-19.017866,-26.260609,-31.122976,-21.93716,-29.505104,-27.206608,-22.105133,-20.145191,-23.016937,-22.776718,-20.33213
-24.483381,-24.91013,-25.790905,-23.719978,-22.412556,-26.881615,-29.134472,-24.973663,-20.552574,-16.732136,-26.117594,-20.217735,-19.256891,-20.29587,-22.014229,-21.025848,-20.893097,-24.835758,-27.392973,-24.925016,-23.373505,-24.395185,-21.025585,-27.371887,-37.381615,-33.059525,-28.396084,-30.528233,-30.720276,-27.03107,-33.309883,-34.871212,-27.77655,-22.825916,-24.652586,-24.825722,-31.554815,-29.468754,-25.470182,-23.133268,-19.30861,-20.978266,-33.58045,-30.884129,-29.238321,-29.53047,-27.476076,-32.1291,-35.401264,-20.787037,-18.176947,-22.557058,-28.318968,-44.593704,-25.94684,-22.181656,-26.84775,-24.809135,-24.482052,-25.109531,-22.27034,-18.331352,-20.099575,-21.436811,-22.509644,-25.219095,-33.10679,-25.56403,-23.461597,-35.114822,-19.429173,-17.474365,-20.480434,-22.155682,-17.760715,-18.942833,-22.681438,-24.648623,-22.714413,-21.955688,-28.63014,-27.57099,-24.445423,-26.917747,-25.05507,-23.840757,-21.165138,-25.544788,-27.486092,-32.938656,-38.703945,-22.83725,-17.946482,-16.996109,-18.98793,-21.81758,-23.233719,-32.8678,-34.979305,-29.719189,-21.510807,-24.220276,-26.783815,-17.513287,-17.283232,-25.500572,-30.372154,-28.488195,-27.422277,-32.05152,-27.943577,-24.702133,-23.295858,-31.251163,-27.741926,-32.800247,-26.409077,-18.431206,-20.365822,-31.570396,-38.182377,-27.98188,-31.007746,-26.17714,-26.010406,-34.88951,-30.879398,-28.812872,-41.93468,-36.679455,-32.278088,-29.251423,-34.46745,-36.387615,-43.724415,-31.762617,-31.633081,-31.16089,-35.207703,-32.325768,-34.54241,-38.34798,-27.892199,-26.935053,-35.900608,-28.52791,-30.480574,-30.522924,-37.71043,-44.0104,-29.568983,-27.94088,-35.69689,-27.776031,-23.798334,-17.010069,-23.319397,-24.158043,-20.57442,-22.02589,-29.508541,-24.56478,-19.805584,-20.08613,-23.016129,-25.512472,-24.809929,-30.835133,-21.900383,-27.924294,-28.830164,-25.185986,-24.334917,-30.00283,-26.449865,-23.958397,-37.508762,-21.14166,-21.648748,-31.624681,-27.27399,-20.278046,-17.824594,-19.21669,-20.238316,-21.842575,-25.74836,-24.042353,-21.388668
-25.793976,-27.87636,-28.36918,-22.82648,-21.687996,-26.016768,-30.986275,-27.371433,-19.88107,-17.102474,-23.639917,-19.943876,-19.065392,-22.810497,-23.907661,-20.406158,-22.686272,-24.653545,-28.605726,-26.018234,-25.399939,-24.222757,-21.57094,-28.817015,-35.837406,-29.954956,-26.831326,-33.040974,-27.047771,-25.42058,-30.078798,-28.135067,-23.273296,-18.62136,-19.449408,-25.856155,-32.86774,-31.248756,-27.025269,-22.607403,-21.595516,-20.70222,-31.463943,-28.605795,-27.196817,-28.654127,-28.469774,-28.153517,-28.198185,-21.945265,-20.342678,-24.892475,-26.272724,-30.056637,-22.173231,-18.99033,-22.156462,-26.383396,-23.807047,-25.331924,-24.644678,-19.141521,-19.986206,-21.527042,-24.581942,-27.153748,-33.57207,-26.244846,-23.49033,-25.160843,-19.025955,-17.566696,-20.234852,-22.717945,-19.88169,-20.896206,-24.445004,-26.913307,-24.446238,-23.604368,-24.970924,-30.179857,-23.494017,-24.825512,-27.092316,-25.714895,-22.538197,-26.386936,-28.579557,-29.358858,-29.6903,-20.87885,-18.445984,-18.95654,-19.419239,-23.25007,-23.19574,-31.54273,-32.5245,-29.590942,-22.67617,-24.188812,-27.093786,-19.270502,-17.36425,-21.351889,-26.735071,-30.754776,-30.033556,-29.151672,-25.71259,-22.978477,-25.327814,-27.992342,-26.806683,-29.051958,-23.928535,-19.87886,-22.061142,-33.87521,-38.454094,-28.064873,-27.344986,-25.422234,-27.137375,-36.93684,-33.03837,-27.822407,-32.30613,-37.67704,-30.765018,-29.003761,-37.32542,-38.11459,-37.616,-31.333158,-32.666943,-30.203001,-31.616373,-32.08952,-36.433422,-33.04805,-27.640644,-27.768425,-30.92238,-28.489262,-32.757477,-29.394781,-32.85295,-37.16762,-30.205198,-28.516346,-33.36955,-29.073898,-23.060863,-17.8637,-25.205994,-26.187372,-19.533255,-22.71677,-31.072517,-24.915363,-20.358326,-21.557003,-24.796036,-27.508898,-23.29993,-22.92001,-24.215374,-24.40707,-25.266312,-27.719078,-26.604692,-31.258091,-24.702072,-25.157999,-31.299065,-22.720585,-20.72321,-23.327307,-26.478603,-19.39301,-16.905165,-19.86412,-22.563198,-22.995293,-26.924017,-21.674038,-22.501762
-27.726795,-41.890957,-43.08364,-21.706696,-20.753529,-24.94486,-35.865547,-37.05042,-19.023457,-17.353115,-20.962603,-19.45624,-18.664097,-36.907883,-29.015564,-19.587448,-26.979414,-24.316702,-30.81581,-27.593048,-30.50226,-23.874989,-22.022308,-30.474812,-33.220375,-27.460823,-25.275839,-51.958656,-24.479548,-23.698006,-27.517008,-24.796583,-20.444998,-15.9020815,-16.50073,-27.125883,-34.597443,-32.406876,-30.095749,-21.901157,-30.24622,-20.114738,-29.340641,-26.51547,-25.159664,-26.96723,-28.725338,-25.312809,-24.905142,-23.776056,-26.071028,-29.39326,-24.252737,-26.399092,-19.575945,-16.59679,-19.264605,-28.557331,-22.942768,-25.531414,-33.66358,-20.2207,-19.740898,-21.54417,-30.27267,-32.569057,-32.462406,-26.84978,-23.407608,-21.594091,-18.334711,-17.590038,-19.638512,-22.692724,-27.219471,-25.589249,-28.649084,-36.324287,-27.889717,-27.274467,-22.38121,-39.547447,-22.269926,-22.833385,-32.1859,-30.640165,-24.91307,-27.583364,-29.721193,-26.454075,-26.02203,-19.05991,-19.029179,-24.560192,-19.806044,-26.169287,-22.848557,-29.413504,-30.359997,-28.991825,-24.423576,-24.016766,-26.87012,-23.222107,-17.323801,-18.678041,-24.03188,-31.930511,-33.002357,-26.581081,-23.774652,-21.31732,-31.418865,-25.325787,-25.496109,-26.327467,-21.813498,-22.233131,-24.404531,-43.017212,-38.407166,-27.866121,-24.730225,-24.343613,-28.845388,-42.088028,-38.89695,-26.653229,-28.76327,-39.302387,-29.226631,-28.528257,-45.328484,-41.044838,-34.510857,-30.656963,-33.5767,-28.745768,-28.88863,-31.661982,-41.336056,-30.008928,-27.072428,-28.768246,-27.888645,-28.271383,-42.186707,-28.114162,-29.968557,-33.76048,-30.950182,-29.202246,-30.983147,-31.245504,-21.58884,-18.481934,-27.215929,-32.614246,-18.323084,-23.69758,-33.954437,-25.025528,-21.102253,-24.433105,-29.162107,-33.116776,-21.652935,-19.503666,-32.26402,-21.883522,-22.759417,-43.799545,-31.696644,-31.522242,-22.888874,-27.344038,-27.848623,-25.567873,-19.502796,-19.93545,-25.484539,-18.298864,-15.832714,-20.774872,-32.47206,-24.731842,-28.617638,-19.60387,-24.189713
-25.257051,-28.043318,-27.692245,-20.472614,-30.406933,-21.449266,-22.23887,-26.570398,-22.934544,-20.34137,-25.178503,-27.242811,-20.770094,-19.34658,-20.571316,-16.540573,-19.352684,-25.29062,-27.469555,-24.332096,-27.954515,-21.400467,-23.421719,-34.197716,-37.638206,-25.599815,-22.404358,-26.353031,-21.760235,-21.815294,-22.673527,-23.246468,-22.983139,-14.747586,-14.782243,-20.000664,-23.270306,-22.312197,-23.848186,-24.112373,-20.422537,-17.910925,-16.701967,-17.157314,-26.498594,-21.501268,-19.539234,-21.442284,-29.216564,-25.480087,-25.784838,-20.359415,-22.434038,-23.65029,-17.225498,-15.17558,-23.420162,-20.606695,-23.36653,-29.815771,-30.709309,-23.035755,-34.227173,-28.629215,-26.921707,-33.074776,-34.238075,-26.447247,-30.715685,-18.331093,-22.600956,-29.391296,-17.835821,-20.463142,-25.94633,-24.947292,-25.501852,-26.232767,-24.449326,-19.471214,-18.747648,-20.01676,-17.397556,-27.162369,-25.026043,-31.030283,-29.773792,-25.817554,-35.282146,-20.875942,-23.720463,-20.672674,-16.433853,-18.28901,-18.477585,-18.161041,-22.818232,-27.490604,-21.6348,-27.450172,-25.396269,-21.410044,-37.3867,-34.42202,-18.590963,-21.080275,-19.763481,-19.21967,-20.447813,-29.195023,-24.207497,-22.23943,-24.938187,-22.118694,-26.350979,-26.750072,-21.23062,-29.170294,-23.071968,-25.135397,-26.643427,-49.939663,-26.598755,-29.592896,-34.911556,-34.499878,-29.2362,-25.422243,-25.320944,-27.161507,-24.42845,-24.774273,-32.10631,-31.784061,-33.981724,-33.07471,-26.225458,-27.280539,-28.088474,-32.597298,-32.380184,-32.42209,-32.481102,-38.979576,-30.477184,-31.702032,-27.906147,-26.230495,-35.593826,-33.843872,-38.49829,-31.752571,-30.509151,-38.338795,-24.467945,-15.603952,-17.188911,-18.811651,-18.03202,-20.484049,-25.163494,-24.092703,-44.27391,-24.951359,-26.666481,-23.582426,-18.627886,-15.893763,-17.116844,-18.032452,-22.798487,-26.743553,-27.880465,-25.66974,-20.58454,-23.821142,-22.273514,-25.832413,-18.311394,-20.096739,-20.98682,-18.39488,-21.746513,-24.672318,-34.482758,-25.995663,-17.508078,-17.717102,-34.882744
-24.935293,-29.794971,-29.331137,-22.669113,-22.865696,-22.888752,-21.158688,-24.386192,-23.686157,-24.284565,-30.288641,-31.547344,-25.374922,-19.1695,-18.177778,-18.813034,-22.157188,-22.508945,-22.537361,-22.645844,-28.423107,-25.525826,-25.744957,-37.187572,-25.065968,-20.869722,-27.117876,-31.268486,-27.796127,-26.902462,-27.445278,-20.701458,-19.6663,-24.32977,-21.91905,-20.972004,-27.00115,-23.434883,-24.018192,-24.408335,-22.833569,-25.924364,-21.01033,-18.109785,-18.655422,-19.534286,-30.744928,-22.965584,-27.382875,-29.093374,-24.413446,-24.897469,-29.997196,-36.095913,-24.625301,-19.021091,-25.495338,-24.557747,-26.682697,-31.585316,-26.60389,-22.582699,-32.13792,-32.78888,-32.80461,-37.91345,-32.957226,-26.31628,-25.699099,-22.631233,-26.461298,-33.06931,-23.899675,-23.122307,-34.6877,-24.44881,-28.370228,-26.892174,-31.811085,-19.49546,-23.345127,-22.798029,-17.687546,-19.83239,-22.025623,-26.641357,-33.305267,-31.30471,-23.54461,-21.271973,-24.438503,-21.283403,-18.875896,-25.872427,-29.672367,-22.144804,-25.511097,-23.926638,-20.77248,-26.564262,-34.302002,-23.255585,-22.348452,-23.176842,-19.815086,-21.853241,-20.907393,-21.963055,-24.096832,-20.893585,-24.097757,-31.043713,-28.80223,-24.906956,-22.402287,-26.58796,-27.737658,-21.768957,-28.6617,-26.488586,-27.719145,-31.584036,-31.779879,-38.72926,-35.429985,-34.470654,-34.117275,-32.893806,-35.57158,-30.575378,-26.962675,-31.374668,-30.108934,-32.516685,-35.558857,-31.34999,-30.754433,-40.006126,-33.508972,-42.203934,-44.980774,-37.87778,-37.32267,-37.15522,-35.44157,-34.95129,-29.564848,-28.095066,-35.317825,-39.495598,-34.665306,-28.522467,-31.018847,-37.57634,-24.853928,-19.039103,-21.560854,-24.601273,-28.612558,-23.06013,-28.426222,-29.523672,-28.093483,-26.310503,-29.56141,-31.377998,-27.389565,-22.092533,-20.180622,-21.968508,-32.861305,-33.0523,-31.242067,-32.24046,-28.625801,-19.364943,-23.544338,-24.252464,-20.973194,-26.918636,-27.793034,-25.377872,-32.471554,-30.58177,-40.36279,-27.309614,-20.338486,-19.348946,-23.494473
-24.233423,-26.603296,-31.366081,-23.780304,-23.814447,-24.982626,-22.508226,-25.1892,-22.703575,-25.416342,-31.45328,-31.634037,-26.109669,-20.489567,-20.069233,-20.48257,-23.820257,-21.3585,-22.87608,-21.439444,-23.402496,-26.5293,-24.66749,-31.18939,-22.63738,-18.094349,-22.388052,-28.499796,-28.196522,-28.502325,-26.222563,-19.526592,-21.412617,-25.927393,-23.764307,-22.86253,-29.44057,-24.687004,-22.004856,-23.553,-25.010262,-29.334904,-22.871513,-19.903736,-19.671059,-19.866405,-26.662617,-22.150536,-25.328817,-30.826591,-26.468184,-26.630993,-32.410397,-32.55791,-24.83606,-20.535622,-25.624031,-25.86205,-27.207735,-28.945158,-22.354345,-20.546825,-25.38304,-31.793888,-35.08478,-36.22111,-32.16348,-27.862097,-26.341078,-23.435925,-24.202057,-32.253815,-25.402485,-24.62472,-30.173315,-23.674696,-27.240017,-24.293388,-24.51233,-21.23053,-22.202168,-21.271435,-18.979649,-21.501804,-21.928362,-27.601892,-34.063183,-28.30733,-22.242086,-23.03794,-26.19018,-22.568851,-20.492348,-28.032633,-31.907623,-21.994106,-24.98735,-22.463562,-21.13138,-28.24887,-33.389282,-23.551834,-22.550568,-24.930029,-20.989643,-21.25195,-22.471485,-23.3848,-25.815853,-20.737946,-19.928654,-23.321716,-27.195316,-25.472519,-22.49057,-26.189606,-25.907753,-20.708885,-25.469633,-26.368467,-29.903078,-32.845867,-33.600193,-34.532444,-37.59695,-32.174305,-33.579727,-33.89836,-38.389603,-31.22182,-29.162443,-33.49324,-30.662214,-32.697342,-34.566715,-30.958742,-33.3267,-36.76597,-31.513544,-35.493675,-37.64161,-33.714935,-35.857784,-39.28705,-37.850697,-35.346066,-29.647882,-28.894798,-36.84256,-35.65668,-30.587772,-28.343306,-31.968075,-36.91573,-26.028858,-20.531681,-23.956434,-27.405483,-31.81109,-22.061846,-23.089813,-29.040226,-28.405561,-28.174099,-29.058752,-28.451464,-27.520144,-24.529394,-21.964752,-24.13118,-32.75305,-30.63365,-25.65484,-25.311981,-23.908125,-18.981775,-22.493244,-23.328358,-22.319792,-29.74429,-29.79335,-27.33987,-31.189903,-32.63294,-30.580671,-24.899998,-22.772356,-20.887493,-23.57014
