-6.2387667,-5.4890003,-6.620015,-5.2538567,-5.138357,-5.319538,-4.769436,-8.16507,-6.476965,-5.044739,-7.610882,-9.149509,-6.29723,-7.065689,-3.7784977,-9.111279,-4.9031773,-6.7992153,-7.011919,-6.253728,-4.8195534,-5.5895824,-6.1082544,-2.3596725,-7.422677,-6.0194874,-7.4842443,-5.1036663,-5.3794823,-3.611765,-8.486276,-9.405509,-4.0989532,-5.2228775,-9.699785,-10.622252,-5.7253313,-6.118368,-5.659504,-7.550581,-5.688528,-10.898557,-7.415081,-7.510521,-7.4629765,-10.762327,-6.6825495,-4.6210957,-9.806883,-9.637646,-6.940528,-6.399248,-4.5830994,-5.384779,-7.0574665,-6.890053,-6.1034813,-4.8126373,-8.246475,-5.9342957,-7.7560825,-6.9122877,-5.680732,-5.3517303,-4.5919304,-11.942645,-7.7170477,-8.901058,-7.899255,-7.084795,-5.4692736,-8.204838,-4.220001,-3.429287,-5.3213787,-11.517862,-8.1471615,-5.477709,-8.026208,-6.7175674,-5.4727592,-5.4893265,-3.2167168,-5.014122,-5.274843,-4.314106,-9.4096,-5.8631516,-4.873495,-8.994316,-7.664007,-4.8971653,-8.9345,-7.1315947,-9.01773,-6.049795,-3.6252556,-5.241455,-4.68911,-3.6256618,-5.063717,-6.528389,-7.906804,-4.3755016,-6.354969,-7.942995,-7.0188236,-10.332465,-5.417513,-7.724042,-4.0462894,-2.5610962,-8.333771,-6.9195175,-4.525503,-7.7538023,-5.8713675,-6.884059,-2.354702,-5.8556366,-2.8056698,-3.2930012,-8.059068,-4.516985,-7.4312677,-4.2108936,-6.374481,-5.510597,-6.2394714,-8.746614,-8.725134,-7.9862366,-10.617404,-4.6433887,-7.7061186,-8.068998,-9.242234,-8.574297,-5.796317,-4.7860317,-7.5008297,-6.1825447,-10.091844,-7.1690073,-5.533518,-5.380741,-6.122323,-6.9729347,-7.026067,-7.723447,-7.7110405,-8.615257,-7.714678,-5.9915543,-7.100775,-5.403742,-4.121401,-10.058017,-6.4220476,-5.402439,-5.6393642,-9.339308,-8.07007,-6.8192234,-6.1556396,-8.371813,-3.0782871,-3.7985306,-4.2925262,-10.186347,-5.5528727,-6.4844303,-9.877508,-6.778764,-8.651176,-7.805395,-5.21336,-4.21377,-9.914203
-9.84213,-11.977032,-15.030127,-15.03348,-16.347237,-16.607788,-11.771927,-17.609255,-9.887018,-11.977171,-11.274849,-15.555157,-11.200136,-9.846865,-11.371183,-10.504289,-9.8729,-7.618599,-15.853632,-16.507416,-9.848603,-13.319619,-10.276919,-11.674489,-11.416495,-8.243054,-17.189194,-20.65614,-11.701706,-15.657327,-11.444225,-19.73133,-15.509798,-9.6974,-9.71188,-12.592803,-16.277306,-18.343544,-14.904789,-11.4753475,-15.012598,-15.778202,-12.066483,-16.942696,-16.056618,-13.55682,-12.920676,-14.573484,-17.560434,-14.538811,-10.832877,-15.031958,-15.043518,-11.8716,-16.218882,-13.378259,-11.616245,-15.646769,-11.604376,-18.226397,-9.111133,-13.269356,-14.704356,-12.448836,-15.467359,-16.03744,-14.415274,-13.022165,-15.557862,-12.225195,-14.704485,-16.489613,-16.575417,-11.556175,-10.246972,-16.045088,-9.75194,-13.862921,-9.754404,-17.89793,-15.03392,-17.580345,-15.692188,-11.77359,-11.004866,-14.258046,-15.148675,-13.783916,-15.100297,-11.901522,-18.75728,-14.484877,-17.522635,-13.140918,-14.932016,-10.372269,-5.605242,-10.062785,-12.866003,-7.380065,-16.454441,-10.027382,-12.810662,-12.348717,-13.752075,-12.387824,-14.678564,-14.198509,-13.311877,-9.819929,-10.618628,-6.9538364,-8.674324,-9.315847,-10.030645,-11.341796,-19.67175,-9.881688,-13.091886,-14.867993,-8.290546,-12.01932,-16.196754,-11.478969,-14.092588,-10.8173895,-14.0321665,-11.631948,-10.834018,-12.906033,-10.147433,-10.189573,-13.915182,-15.057439,-19.403837,-13.9960575,-9.393573,-19.569649,-9.577994,-8.714465,-15.949335,-8.337631,-19.88149,-21.040577,-12.949707,-18.201979,-11.203926,-14.966242,-12.025937,-9.231331,-11.072561,-10.982649,-11.249942,-19.168413,-12.7309885,-15.036437,-7.7085543,-11.047975,-12.228726,-9.194755,-21.25274,-10.732537,-10.230851,-12.608634,-8.556725,-12.484385,-15.382422,-16.526072,-12.634118,-8.329453,-15.538422,-8.470726,-16.99046,-15.553274,-15.033957,-17.373684,-16.733055,-20.613342,-12.691927
-12.696587,-16.5774,-9.620086,-17.38139,-14.6417885,-14.12234,-14.069328,-10.877853,-9.040093,-8.768706,-14.615531,-12.499173,-16.172264,-12.784131,-11.61482,-10.061762,-8.2106,-8.106371,-14.247537,-16.993763,-9.625773,-14.648755,-11.698792,-12.273033,-13.737837,-13.529647,-16.529072,-16.27419,-17.227577,-15.489766,-10.05909,-13.105632,-18.684055,-12.519716,-13.927225,-17.377373,-13.346594,-11.92631,-22.31038,-6.548126,-19.494375,-11.814933,-12.139355,-21.789732,-15.199261,-10.91363,-9.751432,-13.781414,-19.244062,-18.546314,-7.7337055,-16.794556,-13.861942,-14.172794,-13.040508,-12.349416,-12.703556,-17.425766,-13.928307,-16.636883,-9.423632,-10.801516,-17.844627,-13.666239,-17.08554,-18.666264,-14.724512,-12.883511,-19.423672,-14.684059,-14.868275,-19.945192,-8.852449,-10.6153,-17.956953,-14.941362,-9.418139,-12.806631,-10.056368,-17.307579,-10.8005295,-14.940935,-19.301376,-9.042096,-13.879662,-8.627693,-17.027388,-17.007412,-14.206875,-10.867128,-15.336935,-9.76102,-15.722771,-15.442853,-11.621307,-21.041239,-12.290973,-17.214117,-13.555069,-12.874318,-17.739452,-8.475227,-10.888973,-19.20359,-17.984465,-12.009544,-9.687968,-17.367659,-5.5014706,-11.828221,-7.547985,-10.104246,-11.585155,-11.2692585,-19.449543,-12.046004,-18.126999,-10.35029,-11.454387,-16.063932,-13.177916,-15.326773,-16.06424,-19.092932,-10.811358,-13.6609745,-20.371546,-9.362664,-14.074887,-11.394425,-15.613879,-9.899596,-15.161093,-14.003828,-10.712391,-14.195795,-8.753854,-21.267754,-9.950752,-12.5634575,-12.393696,-9.916832,-16.142729,-14.458179,-9.164978,-20.347067,-6.9270983,-14.412422,-11.262785,-17.509968,-10.898414,-13.928806,-15.76667,-21.291718,-11.010798,-18.103373,-13.004375,-10.213989,-9.935371,-8.04399,-21.38261,-10.324013,-10.678402,-10.719419,-11.397892,-14.870871,-18.479757,-10.927879,-10.467334,-9.961185,-21.046259,-10.905956,-14.353715,-13.323833,-12.021188,-17.812325,-20.257853,-21.651041,-16.381565
-14.442167,-15.800821,-11.250511,-21.202719,-14.421707,-13.961743,-19.414154,-9.835439,-10.553698,-11.019367,-21.778536,-16.410784,-20.29106,-12.425047,-10.614066,-13.591871,-9.104585,-17.896225,-19.964184,-18.847849,-8.368189,-8.829192,-13.826815,-17.72723,-9.998275,-17.306746,-16.434639,-18.373945,-16.279507,-11.723842,-10.914381,-12.576999,-17.35352,-12.420729,-17.310066,-15.674672,-11.757959,-13.645382,-17.738876,-6.841177,-15.549592,-13.1896,-13.255149,-21.627495,-10.49609,-11.876617,-12.375111,-17.481213,-21.366756,-16.324692,-10.283946,-16.921677,-10.19229,-19.927706,-15.2089,-16.24438,-12.183799,-17.710228,-18.81532,-12.3089485,-15.66759,-13.91345,-10.205303,-11.77319,-10.204593,-16.683426,-8.809784,-16.663689,-15.356638,-10.795468,-12.651258,-11.820621,-7.583763,-13.328732,-20.293755,-10.666748,-17.690083,-10.90752,-8.962222,-21.378273,-14.066057,-18.727463,-11.877717,-8.208484,-14.304896,-12.688724,-18.719193,-11.398437,-16.15408,-11.098765,-14.485108,-15.89826,-12.138204,-16.811882,-11.2462635,-22.071354,-9.690343,-16.634453,-10.957284,-15.28442,-12.577131,-10.576393,-14.562209,-17.407673,-15.435138,-13.44696,-13.237042,-17.375452,-6.79803,-15.338825,-6.845457,-18.10232,-16.142181,-14.741478,-18.45008,-10.45727,-11.239429,-14.413467,-12.714987,-11.820932,-19.629862,-17.70618,-12.1479,-13.920113,-8.029574,-9.833937,-14.980238,-15.514951,-9.776025,-15.406221,-11.671473,-15.481119,-13.842745,-16.020939,-10.322689,-11.981729,-9.897882,-16.0337,-13.224846,-8.146602,-15.89384,-17.7134,-13.59663,-9.228028,-8.355179,-13.3820095,-7.4557486,-13.221971,-9.485594,-16.096504,-7.4633236,-10.879998,-14.766322,-16.961174,-13.755241,-17.785343,-15.345644,-17.81707,-13.294562,-9.404702,-20.5349,-8.675987,-14.33246,-13.136903,-19.528397,-15.99926,-14.147942,-12.080385,-11.387355,-12.788816,-14.140585,-14.530458,-10.316469,-16.979855,-13.803747,-19.05984,-16.241957,-13.603118,-18.262243
-14.987683,-12.94161,-20.620543,-13.965755,-14.857786,-16.24678,-12.739363,-17.421263,-14.06832,-18.07335,-27.248383,-23.896782,-12.860652,-13.892987,-10.864726,-11.387899,-14.510955,-15.905167,-22.537727,-18.328655,-12.670633,-9.317227,-10.386551,-21.184908,-16.421824,-13.314322,-12.829757,-12.726057,-19.214397,-15.577033,-10.541033,-8.498969,-11.203423,-10.728803,-13.35992,-19.741852,-8.656332,-17.491394,-9.935037,-13.162378,-18.624834,-9.314865,-10.727572,-13.115483,-13.314499,-12.70035,-14.266589,-15.114822,-13.52916,-11.99371,-15.610619,-21.342419,-8.941937,-16.062588,-14.036259,-14.398992,-13.650995,-17.116346,-16.748463,-10.914675,-21.05909,-22.460623,-12.398873,-11.581573,-9.215289,-12.346871,-10.5877075,-17.00588,-9.596309,-12.8675375,-18.335445,-10.77065,-11.477916,-15.464886,-17.069273,-9.731266,-23.379154,-13.693086,-8.065019,-15.992743,-11.091951,-15.113743,-8.778748,-11.341642,-10.196342,-16.981556,-11.347511,-9.475884,-15.566576,-12.889444,-13.226413,-20.331522,-13.073146,-16.113197,-10.310106,-15.35997,-10.435146,-11.932782,-15.062524,-20.713846,-12.561902,-15.637735,-17.861084,-16.604841,-16.065142,-10.339394,-16.300243,-16.886183,-13.003281,-15.143837,-8.585354,-22.160395,-14.074314,-13.575266,-13.531352,-18.36149,-12.286961,-13.762055,-14.296865,-11.1997595,-12.1123085,-13.043425,-14.4809475,-8.417276,-10.034318,-10.565213,-16.115904,-13.695183,-13.76042,-10.930747,-15.084523,-16.189627,-13.144141,-10.768336,-12.43478,-11.33967,-21.684763,-11.691598,-18.91348,-7.88064,-13.665434,-13.465195,-9.869579,-12.490052,-18.124945,-10.985243,-11.3127985,-10.56491,-14.386957,-11.647482,-12.479387,-11.072749,-12.0820675,-12.322711,-14.136229,-16.996464,-11.575164,-17.899137,-18.679796,-9.016895,-15.620876,-13.678131,-10.548426,-14.157114,-18.29133,-12.464023,-12.199005,-10.892129,-12.9115715,-13.02279,-14.096041,-21.41917,-10.207292,-12.602715,-12.651407,-14.549904,-15.0852785,-9.826516,-16.172787
-12.955885,-13.859356,-18.309507,-15.856146,-10.350657,-12.553154,-10.850706,-19.761251,-12.478974,-14.01795,-19.361853,-19.627052,-10.170226,-20.95864,-15.302906,-16.488007,-14.415531,-16.07216,-16.815386,-10.415516,-10.600628,-18.243074,-15.476162,-20.241856,-22.151741,-13.361372,-11.26619,-9.756826,-18.139961,-9.074192,-10.566522,-9.333723,-14.2852335,-11.072121,-14.249583,-15.403735,-13.838848,-11.119641,-9.41339,-8.97801,-13.1562195,-7.8021355,-10.731293,-8.167366,-14.407351,-15.695157,-18.56109,-20.523344,-12.2731905,-11.956722,-16.944944,-20.48725,-13.6526575,-16.684067,-16.968561,-16.380709,-13.97652,-14.310589,-14.995605,-15.365677,-18.732822,-28.344196,-11.527523,-13.178181,-10.58042,-9.418663,-18.073736,-19.282711,-11.208448,-19.035795,-16.493547,-10.003464,-14.895237,-10.350966,-14.330393,-7.148405,-16.598167,-12.987527,-9.091779,-13.877872,-9.451743,-14.1027155,-15.720261,-11.52751,-10.577946,-20.153578,-9.69339,-12.33429,-14.094966,-13.907875,-11.698364,-15.564652,-13.459608,-11.622571,-13.476942,-13.26672,-12.775344,-15.633634,-14.217891,-20.789705,-14.633083,-14.379199,-22.627354,-16.14803,-18.607151,-9.232453,-15.230967,-14.0852375,-9.794046,-10.694481,-11.538933,-23.866,-10.590349,-13.414122,-13.921373,-19.64952,-14.517532,-13.884168,-9.684469,-7.6558447,-11.197195,-8.976505,-9.683706,-14.824715,-11.642425,-8.210908,-24.756327,-11.524036,-14.588591,-13.833415,-14.07581,-19.301271,-14.302959,-12.50358,-13.207754,-15.816082,-26.576715,-10.399827,-20.149904,-13.524933,-12.041048,-12.289459,-11.946756,-14.0036545,-16.537617,-12.852235,-12.147312,-10.217055,-18.31747,-15.161956,-18.79697,-13.966114,-7.580303,-12.808646,-14.530463,-13.055242,-12.002808,-15.312791,-15.356892,-10.295132,-7.933771,-15.43601,-9.037001,-10.417362,-14.741622,-10.209922,-11.998665,-9.969847,-17.955948,-10.030069,-14.542107,-14.812319,-11.658058,-13.217565,-13.913412,-10.173788,-11.371813,-14.111601,-12.986683
-13.548407,-13.995779,-15.7206955,-27.493008,-13.896799,-15.326614,-10.638419,-18.12778,-13.173906,-17.862432,-13.498525,-11.981781,-17.066776,-12.556735,-13.527124,-18.227848,-18.56282,-13.4628525,-13.0602255,-9.056696,-17.613552,-13.687352,-14.850706,-15.937614,-13.814161,-21.520226,-5.4060926,-14.108362,-13.268925,-9.299136,-16.626287,-14.558826,-20.70877,-9.855539,-17.797956,-12.984283,-16.135353,-11.23273,-15.286552,-9.6736,-12.162313,-15.235295,-16.377243,-13.251357,-12.8996725,-15.672494,-21.998112,-19.09785,-10.164628,-13.517092,-11.731194,-17.854198,-10.770777,-15.941725,-11.3170185,-11.844283,-13.155541,-10.070902,-15.380318,-14.622524,-15.806627,-16.35749,-11.754937,-13.067792,-11.537836,-11.496402,-14.675168,-11.686138,-10.919182,-11.714019,-16.007816,-10.7309265,-16.202131,-12.2394285,-11.790045,-10.560979,-11.287434,-8.676124,-11.348573,-14.9238205,-12.0340805,-19.03101,-20.14438,-18.45622,-11.314201,-18.542288,-11.103985,-14.4483385,-16.070587,-12.412786,-13.001433,-12.427237,-16.563438,-14.66681,-14.208792,-16.226252,-12.085549,-13.411547,-18.497736,-14.640163,-12.357752,-11.206084,-22.20689,-9.65678,-15.867664,-8.692099,-17.445274,-16.69153,-10.741047,-14.811363,-21.834616,-13.232531,-8.178581,-18.490751,-14.89459,-13.166066,-18.493153,-13.682573,-8.784266,-13.666364,-14.565374,-11.090689,-7.26698,-24.350645,-10.640079,-14.032126,-26.905596,-16.045313,-16.200804,-9.017609,-13.525354,-15.553077,-15.991396,-11.417536,-15.273235,-13.10403,-15.1266985,-15.66894,-16.520805,-16.980465,-8.804213,-6.2079763,-16.16701,-14.126902,-17.181967,-17.017876,-17.663723,-9.211989,-22.628279,-15.585089,-15.396928,-10.789606,-5.9602222,-14.774275,-16.412052,-13.150537,-17.799055,-16.587042,-11.356762,-12.830171,-8.480712,-9.247222,-10.015482,-12.208254,-19.240877,-15.1131735,-16.31324,-14.976476,-20.610493,-12.62985,-17.438578,-17.898628,-14.716508,-10.627694,-12.422167,-9.106274,-9.107405,-18.77434,-15.323696
-16.42203,-13.489523,-19.07106,-18.727701,-18.045639,-19.335491,-14.844044,-16.030401,-12.538573,-13.646225,-18.397888,-12.490186,-19.051691,-10.477839,-15.909226,-12.063044,-14.201055,-15.620716,-17.464886,-14.361209,-20.372437,-12.649225,-9.92791,-19.526026,-10.695999,-15.789836,-6.6498394,-19.384184,-16.868462,-15.088925,-16.753029,-16.144505,-15.250602,-12.794019,-13.472172,-22.087437,-11.519973,-13.890595,-14.348097,-13.243133,-11.309122,-14.260939,-17.758799,-19.545198,-12.998444,-11.447365,-14.64224,-14.638218,-13.601171,-10.078873,-11.989662,-17.533476,-8.369189,-12.659296,-10.601593,-14.223918,-12.930926,-11.122818,-21.054811,-15.16348,-23.67375,-10.281601,-19.722878,-17.795012,-8.007828,-14.279421,-8.172044,-11.177023,-12.598768,-11.243114,-12.615154,-21.545078,-15.246287,-11.3231,-9.588455,-18.911243,-13.97631,-13.930547,-17.064123,-17.068356,-13.725853,-17.708763,-15.630693,-15.196214,-10.079575,-17.877134,-7.0411196,-17.056147,-12.489784,-17.478958,-15.688423,-11.853418,-22.219208,-12.877289,-9.652826,-13.67193,-13.012661,-8.39881,-10.3447075,-10.872649,-10.588838,-13.340791,-17.618824,-11.651887,-16.487614,-10.95498,-24.309801,-14.158092,-9.154785,-12.709447,-21.589773,-9.10397,-12.993898,-13.077391,-18.223486,-16.754055,-17.206436,-19.36554,-7.216894,-15.006475,-19.91751,-12.477194,-14.787406,-19.054914,-12.224015,-16.49055,-24.008444,-13.114458,-16.650156,-13.429709,-6.2262106,-14.957602,-11.810939,-11.307673,-14.86911,-15.205331,-16.745163,-12.660416,-13.10248,-13.485744,-10.303608,-7.1585503,-17.763443,-18.501446,-23.205265,-17.980751,-15.468485,-8.868794,-18.243927,-9.785345,-14.979658,-15.079073,-9.730373,-17.001167,-16.199518,-16.595028,-19.590624,-12.872647,-10.721498,-11.708364,-11.14306,-13.117928,-13.089305,-13.984817,-14.145479,-15.754203,-18.31445,-15.328592,-11.957573,-14.388574,-14.988873,-24.48913,-13.7856045,-14.508011,-14.236785,-13.642081,-10.540828,-17.295597,-14.932332
-17.256512,-12.109254,-19.069942,-10.986666,-16.724579,-16.43571,-13.914784,-8.878969,-11.309205,-6.775587,-16.27438,-18.203169,-17.0541,-8.447442,-14.697882,-11.663231,-17.60985,-16.387209,-13.204624,-13.454416,-19.127209,-15.808519,-11.329478,-20.531204,-12.626511,-10.431505,-15.447437,-11.812605,-19.348143,-16.736263,-19.526188,-15.073946,-12.686502,-8.0145645,-12.93064,-16.735928,-9.301691,-10.821787,-11.926091,-11.97287,-12.209369,-10.221225,-15.672058,-14.513232,-16.977396,-14.268745,-9.71645,-11.098658,-9.199685,-12.594011,-10.395214,-17.977354,-11.616641,-12.263321,-12.611822,-15.927704,-15.897676,-12.022056,-11.833063,-15.387806,-14.276481,-15.349836,-13.552822,-14.420102,-10.42387,-10.796556,-10.324559,-12.730006,-10.769098,-15.650917,-10.182332,-24.824266,-20.85601,-11.658767,-13.061181,-15.030074,-11.855702,-13.566259,-11.584941,-12.75699,-19.637846,-11.231565,-17.069633,-11.809202,-13.526455,-11.854592,-5.943842,-15.144598,-15.947933,-12.78183,-14.72097,-11.518392,-18.977865,-14.873171,-7.6323757,-8.612781,-9.366522,-11.351225,-10.173921,-10.707359,-8.546444,-11.250334,-14.668093,-16.50381,-11.595515,-14.690121,-20.575512,-13.347899,-11.904009,-15.151661,-14.235477,-13.016702,-13.94408,-8.549155,-11.008142,-16.060963,-18.64238,-20.495798,-9.324942,-11.4085865,-18.0508,-15.605862,-14.098139,-22.62442,-12.896575,-12.9485235,-10.649987,-8.841008,-17.183842,-12.900921,-7.314376,-11.253952,-9.089593,-13.511854,-11.789893,-13.81139,-13.925464,-12.740231,-14.701382,-13.796979,-9.383322,-15.826145,-16.024303,-13.060377,-16.417957,-20.550732,-10.352325,-5.5167522,-19.902853,-12.94832,-19.187986,-16.335442,-16.244947,-15.639992,-17.084106,-16.694332,-11.565978,-12.4727,-11.21914,-17.45819,-10.909273,-12.6853695,-8.817003,-8.062168,-11.524871,-17.13358,-20.197456,-11.3293705,-9.472485,-15.004475,-13.573957,-14.809666,-18.791922,-14.196434,-14.695322,-12.635843,-13.540834,-14.982156,-13.991656
-15.61057,-14.498396,-11.549337,-8.530802,-25.788628,-20.447662,-10.847307,-13.039191,-10.006619,-9.480415,-19.01588,-13.847663,-20.087114,-13.081867,-14.808044,-17.193499,-21.42452,-14.859966,-11.283465,-12.897808,-15.789763,-10.93434,-13.69549,-18.930676,-12.15176,-11.420973,-15.495537,-14.580616,-11.052594,-15.663167,-23.587507,-14.438634,-10.799507,-9.911818,-9.147371,-14.335475,-18.219906,-12.7317,-14.490998,-12.4100895,-11.62989,-12.459203,-14.619658,-14.764611,-18.338411,-11.296623,-10.986389,-15.429207,-12.118885,-10.991569,-15.833067,-13.750531,-16.360147,-13.564711,-13.493826,-12.663444,-14.98532,-10.853359,-13.065787,-11.736795,-14.05673,-19.445732,-16.70314,-11.765374,-20.190374,-17.717976,-11.556764,-14.374847,-14.659014,-17.512096,-9.927198,-20.562899,-14.927563,-18.84279,-15.282283,-12.9833,-13.081781,-12.623785,-14.771007,-11.274649,-20.042393,-13.800211,-15.97126,-10.388838,-14.267411,-8.569928,-16.199343,-13.106888,-13.683127,-19.171349,-13.580597,-19.341967,-16.63199,-17.338446,-13.804885,-13.412281,-12.45797,-14.185552,-11.629967,-15.918606,-12.190611,-15.855562,-22.629658,-14.71692,-17.12362,-13.192864,-16.253578,-11.732954,-12.17523,-13.752243,-15.222696,-17.515411,-15.135474,-9.017981,-14.606104,-24.0366,-13.479746,-13.051431,-13.940641,-19.463251,-13.425928,-11.011666,-14.987486,-23.905306,-15.254304,-12.269705,-13.499864,-18.052404,-16.894718,-10.912277,-14.571285,-17.343887,-11.532534,-11.157288,-7.4840937,-17.032507,-12.006391,-16.440248,-16.436222,-16.40014,-15.239184,-16.086086,-8.67536,-13.6453905,-19.123283,-16.601154,-12.407853,-10.378532,-14.860918,-12.650782,-16.416828,-21.607677,-15.6836605,-10.991364,-15.523363,-11.283899,-14.748109,-11.05049,-17.575603,-15.715054,-10.164657,-18.10153,-10.928097,-12.864281,-18.868479,-14.011811,-16.479456,-17.848785,-12.989264,-13.381428,-8.390671,-15.572678,-15.004814,-11.887667,-12.913224,-8.192811,-10.340979,-15.686024,-15.374012
