-11.632429,-12.730261,-11.71891,-11.145482,-8.796382,-11.618956,-10.122184,-11.894438,-10.426744,-10.312541,-8.160744,-9.313145,-6.343899,-10.439484,-9.995196,-10.137675,-12.29044,-14.491434,-10.205841,-12.674436,-8.853444,-8.994049,-9.5922165,-12.161076,-10.602415,-9.467235,-11.078007,-8.806432,-8.744608,-8.254744,-7.788172,-12.655584,-12.870088,-9.793661,-10.412514,-11.176219,-10.593833,-11.047167,-9.331562,-8.151267,-8.508358,-10.003747,-8.612022,-10.964383,-11.733002,-10.677375,-8.602116,-6.175617,-9.264536,-10.500096,-14.1923485,-8.8610735,-7.949806,-6.8670063,-6.8703995,-8.193734,-10.18771,-7.2338734,-10.496686,-12.137613,-11.798342,-10.050432,-9.524803,-7.568983,-10.276054,-12.902618,-11.783955,-10.816836,-11.787456,-11.090806,-10.703575,-11.626528,-9.690955,-6.3006496,-9.56038,-9.507271,-8.966545,-10.84874,-7.866417,-8.681988,-10.436251,-9.218921,-12.039228,-8.314215,-10.299552,-8.109393,-8.400653,-8.119554,-10.859207,-11.442913,-9.60088,-8.43527,-10.7876005,-10.395764,-8.815579,-10.868325,-8.089065,-10.690822,-10.915485,-9.399488,-11.484711,-11.60425,-9.341017,-11.202987,-10.090977,-9.89447,-12.019837,-11.474457,-9.590854,-11.210301,-9.573595,-8.008438,-7.6263027
-18.434902,-19.89321,-19.75045,-19.460787,-15.673717,-26.273579,-17.438807,-26.335485,-15.453248,-16.54839,-20.856848,-17.983715,-10.0969925,-20.221035,-17.372177,-23.09184,-14.807786,-16.288948,-16.095337,-14.29589,-17.758965,-22.748796,-21.295273,-30.826405,-21.196852,-13.299349,-21.00059,-15.781845,-13.88245,-18.711721,-13.503388,-18.673138,-18.44136,-22.623194,-26.613468,-25.726318,-19.144306,-20.772888,-16.007141,-18.209711,-17.740925,-20.582878,-16.457722,-15.027771,-17.893696,-18.924088,-23.849655,-18.635601,-21.63528,-19.04429,-20.602972,-17.780924,-21.743475,-14.698705,-14.100498,-20.944923,-12.770897,-15.171494,-23.967714,-21.969753,-17.620552,-17.921629,-13.849118,-15.330131,-17.366997,-19.278343,-23.525726,-18.921358,-26.521484,-15.656731,-22.188686,-18.948582,-21.350008,-17.070518,-13.137788,-17.38007,-22.972351,-16.224842,-19.294994,-17.967287,-19.521748,-21.428251,-17.900095,-19.139698,-20.047165,-19.17661,-16.742373,-25.333933,-22.862284,-18.301392,-24.67103,-17.297848,-17.49666,-20.110497,-25.585758,-19.150448,-19.501526,-22.07736,-20.550879,-19.633171,-12.885418,-14.660316,-24.078884,-22.754616,-17.338861,-17.413078,-20.327969,-15.861568,-21.843922,-18.892275,-17.079037,-17.720337,-13.355282
-21.96663,-21.442623,-21.105293,-18.010096,-18.648003,-23.965809,-23.31515,-22.407084,-18.354027,-15.665963,-20.904642,-22.666414,-18.369638,-21.324179,-23.720366,-21.128983,-16.197874,-18.799824,-15.674485,-20.33587,-17.785482,-18.888018,-18.0881,-29.364277,-20.936401,-13.624562,-18.6666,-23.699892,-16.860182,-15.7074995,-13.1426735,-26.100561,-20.569649,-20.453178,-24.803638,-19.858086,-23.91769,-20.17029,-16.418486,-16.530317,-12.699087,-18.527647,-18.906103,-20.6554,-18.191021,-19.027843,-20.956749,-15.617096,-27.320057,-21.113848,-26.627262,-16.985622,-27.31773,-25.582445,-16.799355,-28.828218,-17.172628,-19.915691,-19.848463,-23.731766,-19.861685,-17.497162,-11.468015,-30.371212,-16.264637,-23.101913,-22.405241,-20.964264,-25.823801,-23.240137,-20.199242,-23.896109,-28.443459,-16.211075,-16.871962,-19.610466,-25.234016,-25.186535,-26.503107,-21.069794,-15.61296,-25.463762,-27.550926,-21.289026,-20.60721,-18.983437,-19.708218,-33.91654,-24.18155,-19.516434,-23.295444,-19.806526,-15.364079,-22.346561,-19.817806,-16.48875,-17.503304,-20.556227,-22.116875,-19.468706,-14.116667,-17.278372,-16.625534,-13.46347,-12.636914,-24.533623,-24.030048,-19.621742,-18.621803,-17.974829,-22.273657,-16.338432,-15.07242
-21.16884,-20.403732,-18.613836,-24.01632,-16.467459,-22.84471,-24.385424,-17.089783,-15.670461,-16.588856,-23.372343,-23.801422,-14.368091,-22.995213,-22.64495,-21.302238,-14.5161705,-22.848825,-18.45546,-18.58392,-15.17981,-22.841806,-16.372694,-28.549965,-19.802042,-16.569265,-22.46091,-19.869888,-14.999768,-16.77512,-14.10029,-19.627304,-19.470016,-20.215189,-26.503433,-19.795704,-24.938288,-19.109608,-17.210487,-17.575626,-12.955841,-21.342052,-20.70545,-19.328579,-17.601866,-18.304075,-19.187,-14.209618,-21.819874,-21.535769,-17.21796,-17.296629,-23.866611,-22.056156,-17.950233,-26.742098,-16.583122,-20.94358,-24.187565,-22.098352,-20.749832,-24.612831,-14.5591345,-26.325089,-15.072807,-17.585825,-21.196482,-13.222292,-26.529314,-23.964142,-20.391268,-23.378593,-22.951586,-16.083374,-21.084747,-18.056305,-27.761261,-19.644598,-19.357895,-21.59807,-16.237288,-21.124063,-21.633137,-22.649525,-18.21246,-19.65321,-19.901148,-28.433271,-19.863903,-24.738518,-23.70972,-25.336462,-14.723382,-26.06651,-19.599064,-22.123604,-17.104685,-27.43144,-21.732727,-18.80127,-15.32136,-19.275753,-15.043341,-11.95993,-15.710094,-21.576614,-19.570057,-18.715431,-21.657475,-18.833094,-17.735449,-18.55634,-20.112535
-26.602283,-17.483358,-16.208088,-22.450891,-18.243683,-22.802439,-23.208786,-16.437263,-21.645765,-14.77537,-16.138247,-18.796589,-14.939461,-23.260168,-16.118137,-22.01187,-15.473445,-23.624266,-17.418678,-13.760107,-18.941906,-24.549206,-14.750286,-22.105808,-16.248905,-20.047623,-21.444838,-21.383177,-21.587742,-20.358875,-17.390013,-20.068302,-18.046999,-27.025599,-29.293571,-17.034771,-21.937199,-25.306984,-19.250694,-20.589382,-19.82507,-17.849258,-23.10617,-19.831902,-13.376149,-13.246322,-17.179255,-12.560621,-16.794392,-16.233454,-17.496094,-14.801281,-18.27573,-19.667414,-14.246492,-19.964941,-18.318426,-17.858158,-21.402634,-24.227135,-22.193478,-21.086649,-17.384027,-22.924686,-19.896744,-17.94851,-20.995274,-11.909084,-24.127283,-23.559563,-17.974684,-24.617008,-16.474417,-20.098677,-26.74769,-16.311611,-20.264526,-18.116613,-21.15784,-18.500027,-17.282444,-23.37167,-22.448427,-18.782242,-20.335522,-18.42667,-18.272488,-24.78263,-19.40643,-25.556812,-31.314175,-16.164486,-17.424877,-21.683983,-16.298038,-19.780245,-22.207565,-20.400146,-17.112535,-19.893143,-17.221,-25.132225,-19.246555,-16.378952,-17.92621,-18.850914,-13.62825,-21.379765,-25.353355,-14.885738,-21.34239,-20.095901,-17.90683
-23.070583,-14.863832,-15.598309,-16.139729,-17.21638,-18.200874,-24.572075,-13.90501,-21.75647,-14.4250345,-14.900611,-17.545893,-21.590117,-21.801193,-14.064266,-24.32158,-17.860294,-18.80275,-16.864416,-15.211197,-14.26857,-18.749146,-20.835121,-20.98278,-15.283404,-17.545681,-19.454102,-17.61137,-18.848505,-20.967365,-21.931833,-15.592684,-14.986796,-27.759375,-18.066183,-19.038395,-19.933453,-16.810625,-19.89587,-15.468739,-19.591673,-17.45128,-20.4152,-24.53979,-15.59069,-16.75431,-13.259152,-14.825001,-17.822422,-16.845303,-13.402728,-21.618544,-15.157445,-21.829784,-13.127288,-21.76925,-23.359468,-23.847692,-22.327154,-24.291656,-19.708643,-18.662197,-17.901882,-19.624912,-20.409658,-25.573362,-19.134499,-19.455381,-19.839182,-19.993801,-17.11583,-24.81592,-18.929424,-15.286718,-19.597694,-16.599558,-15.480514,-22.108347,-21.939182,-18.760202,-15.9799,-25.745785,-22.408194,-22.13929,-17.582445,-18.450218,-16.819386,-22.889994,-26.759003,-22.659239,-28.385693,-13.587225,-14.849522,-18.834698,-13.038211,-21.903149,-24.874077,-21.85428,-13.145789,-19.502968,-19.776932,-24.41801,-17.36,-19.004208,-19.048521,-19.217857,-12.815556,-20.977055,-18.779823,-18.651138,-16.801613,-19.02029,-21.788635
-18.440928,-20.09226,-19.107618,-14.743844,-19.825085,-22.116034,-21.201286,-16.454372,-16.97896,-17.650055,-17.244537,-23.178741,-23.276669,-24.975752,-17.154951,-15.615833,-23.0776,-17.95977,-14.044061,-22.803278,-13.616533,-17.379822,-22.917706,-17.858116,-22.634712,-17.65792,-21.895422,-18.107212,-17.086838,-14.582639,-17.193897,-15.440467,-14.220403,-21.935751,-18.301723,-16.462044,-22.313822,-13.775866,-18.964478,-18.18935,-18.807728,-21.896082,-23.666815,-22.927212,-21.038013,-16.977356,-16.317566,-20.07163,-15.939806,-19.300613,-14.471661,-17.867449,-16.420511,-26.231928,-14.906286,-20.240423,-20.128712,-21.809023,-14.747735,-20.095406,-20.212864,-18.314127,-20.654448,-22.563953,-21.687748,-28.310541,-15.549818,-22.221638,-20.969875,-19.122183,-18.319117,-23.098236,-23.963165,-15.169092,-18.544594,-19.422771,-20.405607,-26.949793,-19.575542,-14.580152,-18.512487,-19.02811,-17.21791,-25.063913,-21.067932,-16.74062,-19.545721,-21.136822,-17.914314,-22.517735,-20.116007,-16.45262,-17.181204,-22.14335,-15.424526,-22.938993,-19.156487,-24.625223,-15.126471,-17.24985,-23.369543,-16.409672,-16.946508,-18.022629,-18.465235,-20.359083,-12.424188,-20.27474,-15.1848,-17.06479,-17.136652,-16.837336,-20.380589
-21.003523,-22.65455,-18.294346,-18.475473,-20.350357,-29.961863,-17.974686,-14.92732,-18.761978,-22.2757,-19.625141,-22.3092,-27.546228,-24.629747,-29.136108,-13.459382,-25.083998,-19.66262,-14.564362,-18.752798,-18.76313,-19.258923,-23.817638,-21.28801,-21.484144,-16.831013,-24.877151,-15.981295,-18.898788,-19.556755,-15.92431,-23.815228,-13.83129,-24.976427,-25.547558,-14.403373,-24.170698,-18.435,-22.126764,-23.788492,-21.469276,-18.609753,-25.296993,-23.50928,-22.72219,-17.359335,-21.252464,-20.886951,-13.217592,-22.771803,-21.519798,-15.365711,-16.9436,-23.438334,-20.164946,-17.247698,-18.633398,-20.07517,-15.847015,-19.555962,-26.425602,-14.66772,-22.223722,-20.22929,-19.26122,-26.203833,-17.420492,-19.38971,-18.802933,-19.608027,-18.29413,-16.913725,-21.96155,-17.049583,-20.990707,-21.403046,-17.313732,-24.052588,-21.372158,-15.33552,-15.959069,-23.938364,-18.317757,-30.860825,-16.591167,-17.607685,-18.706306,-16.540798,-14.526234,-25.851603,-19.148695,-23.105705,-23.961113,-21.989464,-22.974173,-20.799097,-19.20841,-20.510456,-21.5801,-18.35109,-19.954636,-20.790218,-15.676822,-23.154264,-20.37004,-22.304752,-19.97453,-16.770536,-18.074986,-19.158419,-22.970211,-17.223278,-15.666078
-22.935122,-19.937717,-22.61568,-20.268587,-14.788127,-27.73693,-21.103481,-16.485767,-14.903278,-23.649834,-15.467213,-22.372505,-18.649479,-21.021824,-17.514858,-20.717505,-17.154999,-21.49513,-15.387026,-16.379143,-18.643543,-22.363737,-14.921601,-24.304209,-16.108603,-21.910656,-20.1504,-15.020622,-11.979382,-24.812769,-21.907585,-25.279657,-19.098957,-22.90125,-19.86872,-13.2831955,-21.797283,-28.023405,-25.383127,-18.669107,-19.64349,-17.275799,-18.071747,-23.846336,-16.062424,-17.170372,-25.365177,-20.510551,-17.8617,-20.077164,-22.189564,-16.73788,-17.638554,-25.30815,-19.32818,-14.093462,-23.04562,-17.25708,-15.754396,-14.257998,-20.29666,-13.938829,-15.815532,-19.151924,-15.425042,-21.901827,-15.393835,-20.289753,-16.34388,-21.939432,-20.862803,-17.250828,-17.331072,-17.9582,-15.607763,-20.630493,-14.503236,-20.621552,-19.898178,-21.17648,-17.145298,-19.65728,-16.483765,-18.268564,-17.914322,-25.324856,-17.374582,-20.13589,-15.22477,-24.102137,-20.384066,-26.109192,-21.544336,-25.06612,-21.410522,-20.985027,-19.3499,-16.70897,-22.49712,-20.658089,-21.731417,-23.61936,-17.665752,-18.070965,-19.15817,-18.43599,-22.833008,-20.401604,-20.75701,-18.88143,-17.409279,-17.958076,-17.072275
-21.950874,-16.63758,-18.139917,-20.956667,-17.660023,-20.309387,-21.597488,-15.96634,-13.99705,-21.689373,-18.178953,-25.982056,-17.105068,-19.236488,-15.764597,-27.74894,-22.19539,-22.397701,-17.014126,-18.377106,-18.009377,-17.98453,-16.127815,-20.607311,-22.607235,-18.013596,-22.702406,-23.953115,-13.013499,-18.979313,-21.667585,-20.393024,-22.686155,-20.68873,-17.588242,-20.007597,-20.3876,-22.365582,-28.974403,-15.927648,-17.811419,-21.798923,-17.205101,-22.761433,-14.484926,-15.582176,-25.090473,-19.030579,-24.138897,-22.271242,-24.820444,-15.935364,-14.197062,-23.441402,-20.869085,-15.183406,-20.9506,-16.957447,-23.974867,-18.159294,-25.550613,-17.900574,-19.126827,-17.868576,-19.685242,-23.84104,-17.490005,-22.269545,-17.537815,-20.65123,-18.11212,-19.74376,-19.448193,-21.599276,-19.06421,-27.27198,-20.870697,-23.17847,-19.084282,-19.53701,-21.395504,-18.243526,-17.54253,-19.95586,-27.279713,-21.689022,-17.291824,-23.282387,-13.870948,-21.581648,-13.802845,-25.835539,-19.633657,-22.470764,-27.576538,-21.193565,-23.10236,-11.845336,-16.051422,-18.245445,-23.280788,-22.477911,-20.53578,-19.874058,-22.24387,-19.992838,-16.982262,-17.17006,-17.626486,-18.88913,-26.348549,-16.582516,-16.690144
