-11.062073,-9.6229725,-10.407673,-11.208668,-10.454178,-9.763126,-10.70863,-10.610352,-10.879078,-11.575075,-11.036644,-10.875137,-9.813416,-10.360512,-9.549284,-10.678453,-10.112732,-11.512291,-11.120501,-9.702354,-10.130615,-8.989189,0.0,-1.7094784,-8.500164,-9.711542,-9.6341305,-9.931866,-10.359974,-10.1930275,-10.603588,-10.500748,-10.473606,-10.317963,-9.934254
-18.115456,-20.993439,-27.523827,-28.155558,-24.993202,-33.807793,-34.33905,-24.715511,-32.427544,-26.072655,-29.826225,-24.181383,-30.542809,-29.862741,-27.037876,-29.791113,-26.986755,-25.856195,-25.043407,-30.745249,-27.538645,-30.52149,-6.729822,-13.28281,-26.112858,-28.26091,-29.566391,-26.070078,-27.016405,-28.824474,-32.724518,-28.851826,-29.491564,-27.837353,-21.159246
-23.690208,-27.476479,-30.325682,-26.592524,-28.114014,-31.027023,-31.557768,-26.639305,-29.536797,-26.010508,-24.198244,-28.616817,-29.328463,-24.779715,-29.081596,-30.13302,-30.096388,-29.11475,-36.213486,-35.561737,-22.936481,-35.444298,-12.598412,-20.985512,-25.186035,-26.24394,-27.588366,-31.70018,-23.022015,-24.516243,-30.092136,-26.997135,-26.527748,-30.863894,-21.697336
-22.82541,-27.309034,-26.76271,-29.764452,-31.952343,-27.6398,-28.844933,-33.540157,-31.677912,-24.673103,-25.15456,-27.869106,-28.964657,-19.69947,-36.136177,-25.922266,-30.46572,-34.38152,-30.016281,-33.15564,-24.489388,-31.235956,-15.653695,-24.826147,-23.461727,-28.947409,-27.071354,-34.807228,-27.074917,-25.129211,-24.516584,-27.156036,-23.869837,-27.067657,-23.012415
-28.980307,-29.530384,-25.406294,-29.473402,-25.63959,-29.808338,-25.427418,-34.502018,-31.343489,-22.234955,-28.238066,-28.367355,-38.807285,-24.691423,-29.949759,-26.879538,-32.92557,-35.442513,-24.55935,-31.8125,-29.119053,-33.91933,-16.538708,-25.571598,-29.29047,-32.53391,-30.299837,-30.781248,-29.73514,-28.833752,-28.107224,-33.672535,-30.158655,-26.718586,-27.696156
-27.16705,-27.856674,-30.16486,-32.748352,-24.84472,-31.774002,-29.087734,-34.073887,-34.085415,-26.56391,-26.255547,-24.34981,-40.939785,-33.787548,-26.050667,-36.693233,-35.770676,-28.081928,-22.902931,-34.632942,-28.710682,-36.13323,-18.608303,-26.333317,-25.701862,-31.529076,-29.695654,-34.757565,-34.446766,-30.100822,-24.473866,-36.315186,-32.261982,-29.007666,-25.94666
-23.060955,-27.400074,-33.706333,-36.594097,-31.800154,-23.96525,-30.021812,-30.03943,-29.379421,-28.031822,-26.08104,-22.602829,-31.836481,-32.149986,-28.98845,-29.61266,-35.629692,-23.144615,-25.757458,-32.531902,-28.8436,-34.90682,-19.823929,-25.566755,-26.908455,-30.63407,-24.577398,-30.819006,-33.54738,-33.129604,-24.880733,-27.832401,-30.483175,-31.181013,-31.571026
-23.954525,-24.074545,-38.907494,-39.425728,-40.35017,-25.225399,-25.743502,-29.63213,-23.268353,-27.31764,-31.3742,-26.748764,-29.158228,-25.717375,-31.996426,-25.794483,-31.713028,-27.311352,-24.325851,-28.556799,-27.516062,-29.060091,-22.278378,-29.599754,-28.485209,-36.79457,-27.93825,-30.63952,-29.10017,-25.205639,-32.389153,-24.909197,-27.911503,-31.99339,-26.780447
-27.21284,-27.112051,-34.68158,-31.1067,-29.86933,-28.837395,-23.485157,-29.490461,-23.744057,-29.78852,-27.390934,-25.33366,-26.683062,-28.904325,-29.019608,-23.835693,-30.92693,-27.298283,-26.129047,-35.287453,-25.689932,-26.18813,-24.57123,-22.292698,-20.700752,-34.78437,-28.758661,-29.990952,-25.412449,-24.447487,-30.877895,-29.18879,-26.393265,-30.898716,-23.660145
-29.305101,-25.098492,-32.06243,-35.23681,-28.909563,-30.90103,-22.521866,-31.034435,-23.577234,-26.490112,-33.03489,-33.93215,-25.563066,-32.6746,-30.324518,-29.84492,-29.928144,-30.250319,-33.36774,-42.05876,-30.865242,-23.009794,-22.267807,-22.680206,-26.878992,-26.084517,-32.238564,-25.769964,-27.808191,-28.450085,-34.16169,-33.724277,-30.38629,-31.599636,-25.923883
-29.3134,-20.366718,-30.3287,-30.461802,-26.572205,-34.592392,-22.82375,-33.029083,-22.14513,-26.774849,-26.32223,-29.134825,-29.175331,-24.61745,-33.049053,-26.717054,-27.460814,-28.478512,-30.85526,-31.523693,-37.667828,-24.309029,-22.599468,-23.671722,-27.445562,-23.730251,-29.523985,-26.159111,-29.519388,-29.552729,-28.941208,-39.758495,-33.675392,-31.413504,-26.280169
-30.081438,-24.42237,-36.829777,-29.82317,-32.144413,-33.554325,-26.435946,-29.896301,-26.604507,-29.608015,-24.1043,-30.66077,-33.785378,-26.776443,-27.603401,-32.965424,-25.943071,-30.100288,-30.394983,-30.483898,-31.77944,-30.777126,-30.433924,-26.270191,-31.616627,-23.213226,-30.545818,-32.889175,-35.389538,-31.981253,-26.439533,-32.390213,-26.850525,-27.521166,-25.855623
-29.869495,-24.97552,-35.88659,-28.666595,-29.71617,-30.580872,-24.42696,-31.87696,-31.679195,-27.46689,-24.344755,-34.347313,-33.070072,-27.60277,-24.699839,-26.845182,-22.03387,-35.20211,-30.650589,-38.56432,-33.432304,-35.713917,-34.100735,-26.230047,-35.08658,-22.61659,-24.458323,-30.051758,-32.222454,-27.629917,-31.289644,-29.39423,-23.54576,-31.72003,-29.553783
-32.110527,-31.555485,-33.54135,-31.882538,-27.747814,-26.094097,-25.4465,-33.703823,-30.840563,-28.677132,-26.856092,-25.989414,-27.749403,-29.684616,-26.022224,-27.593498,-23.124786,-31.786037,-26.359137,-37.526825,-31.784193,-30.666634,-28.949942,-28.947851,-35.57285,-29.346878,-22.589825,-27.900394,-33.594852,-26.85307,-27.569916,-27.383093,-24.508606,-26.413479,-34.667225
-36.28784,-28.815388,-26.59348,-31.100336,-25.063541,-26.41032,-26.760647,-25.853193,-25.637838,-31.166641,-30.611706,-25.397514,-27.768517,-28.85046,-28.132032,-24.327696,-27.15843,-30.435385,-24.487026,-32.26139,-31.325901,-30.877106,-31.954327,-31.18478,-27.21939,-24.853382,-27.61473,-28.620213,-27.570505,-26.890333,-23.049524,-32.56986,-22.195505,-27.421013,-28.069813
-36.208595,-33.366837,-29.78701,-33.938663,-28.34634,-26.04142,-27.833523,-26.678661,-24.380777,-29.001507,-32.030933,-28.748339,-26.01154,-25.206966,-24.225441,-26.381826,-32.97409,-24.994755,-25.92187,-26.351793,-29.469307,-30.766617,-28.38022,-30.273998,-25.156027,-25.932243,-21.883049,-28.995308,-27.15705,-28.75812,-26.376617,-36.613663,-28.927078,-28.982985,-25.100863
-31.261486,-34.689163,-32.841885,-31.832106,-27.889763,-24.817799,-30.94416,-33.35366,-27.902466,-28.075014,-27.346378,-26.68653,-24.115221,-23.622765,-27.973219,-28.238241,-32.90278,-27.462805,-25.101345,-24.955261,-32.283962,-30.18164,-29.664602,-33.605667,-27.44631,-28.489164,-23.435139,-35.18613,-37.00419,-26.5158,-30.472153,-30.65948,-26.578062,-25.65894,-29.226711
-28.146385,-33.273422,-30.1978,-28.458427,-24.850039,-25.238077,-31.204641,-28.387102,-29.364832,-25.373573,-27.669605,-23.121851,-24.305916,-23.818338,-29.45571,-26.896458,-32.74775,-26.281677,-23.829927,-29.05502,-24.402208,-40.354057,-31.69673,-36.415176,-31.511847,-22.949871,-26.63433,-33.71396,-27.124199,-24.269424,-31.588284,-25.908585,-23.820911,-23.137823,-32.074436
-30.683783,-33.73277,-28.234055,-27.795511,-27.89602,-30.490282,-28.10015,-31.113016,-32.01523,-31.802773,-32.766815,-22.965832,-26.892029,-30.333797,-30.906631,-28.230217,-28.903978,-32.62413,-30.485544,-31.675295,-24.152164,-35.857822,-33.82233,-34.44758,-27.929861,-22.267101,-30.002306,-29.193539,-24.612785,-24.019833,-36.433674,-28.081932,-25.81414,-26.285381,-28.99955
-38.61733,-28.933296,-25.697556,-29.510088,-31.202362,-40.112923,-22.25177,-36.158173,-27.53738,-35.860218,-25.195148,-27.582754,-24.843174,-29.706623,-27.389503,-30.211596,-26.521673,-30.60189,-30.97227,-32.992184,-28.800228,-32.07344,-32.468746,-31.532034,-22.669613,-28.522625,-26.671696,-25.514574,-23.657682,-29.2202,-27.680954,-22.673367,-30.615269,-30.378008,-31.161207
