-8.282877,-4.9144,-6.522951,-6.188694,-6.520752,-4.9599304,-4.988991,-4.0418015,-4.4272194,-2.9441223,-6.2558575,-4.0370674,-4.1388226,-6.1389847,-5.307165,-2.6730251,-5.181858,-5.0184174,-4.7464085,-3.6852474,-9.303274,-13.135963,-13.645052,-10.562389,-5.8362694,-6.796423,-7.232725,-10.100885,-12.502562,-7.601492,-9.558973,-17.561674,-16.330215,-16.961487,-16.26292,-9.859943,-9.424116,-12.382917,-8.243502,-8.272127,-4.7984657,-7.7454147,-12.031588,-13.209799,-7.8349705,-4.8981323,-6.3113747,-6.6374607,-7.9307766,-5.8886585,-6.5684185,-4.275625,-2.8855991,-4.2712154,-3.9695873,-2.561102,-4.2191734,-3.115137,-4.1181297,-3.1589565,-2.3076534,-4.5393677,-3.8361397,-3.2073135,-3.1255627,-6.5342426,-7.284691,-9.595932,-10.517271,-3.5955448,-6.537224,-5.7391853,-5.8661423,-4.9696026,-5.8481846,-10.597752,-11.916071,-19.297688,-17.299591,-13.707933,-11.088934,-5.801489,-5.6809216,-7.1915836,-9.640305,-8.1925125,-5.136629,-4.272295,-5.255102,-6.2284603,-11.763296,-8.063156,-3.466154,-3.7949295,-6.763296,-4.7252884,-4.333412,-5.0433826,-3.3667984,-5.550579,-4.0718956,-2.4994411,-3.5396805,-4.802143,-4.2589016,-5.090246,-2.1900597,1.9073486e-06,-1.3324642,-0.3108921,-1.2134285,-4.027418,-3.205164,-3.5533104,-2.2017632,-6.119337,-7.034914,-2.9242535,-3.689682,-1.5424976,-1.0330505,-4.050602,-11.623665,-10.194107,-13.098583,-11.353594,-14.786662,-16.064089,-13.410742,-13.079096,-5.4043617,-2.0176907,-7.139904,-16.33208,-15.03163,-12.77948,-14.020846,-12.997004,-11.090799,-12.912754,-14.149052,-14.151324,-11.6047535,-16.792107,-22.693142,-18.317488,-17.801128,-17.166237,-20.31087,-24.152292,-25.70266,-19.02865,-15.248516,-14.62232,-17.275349,-12.187813,-14.8971615,-20.211903,-18.143568,-13.051216,-14.00518,-5.342531,-2.1365585,-3.0039368,-5.8786526,-8.2675,-8.245691,-10.889948,-8.32926,-10.9016285,-13.766654,-15.6182785,-14.149109,-15.599322,-16.78545,-15.189718,-13.223047,-16.239109,-18.081367,-18.675537,-19.94895
-16.01147,-11.385963,-14.057011,-14.140901,-16.129772,-17.889858,-16.113468,-17.404148,-15.220114,-17.76493,-12.908886,-15.939912,-14.438848,-13.480967,-17.678194,-19.786243,-20.444645,-18.739004,-15.372734,-16.023602,-13.542841,-11.832806,-10.831911,-11.249359,-9.702311,-19.809193,-20.109234,-15.440023,-13.325796,-18.300198,-15.532421,-20.568457,-21.454796,-18.343582,-18.306973,-21.49364,-22.64391,-18.001049,-19.174454,-17.755142,-17.132492,-11.665882,-10.857737,-14.3585615,-16.106434,-18.397842,-34.55719,-15.929226,-13.999057,-15.521431,-22.409124,-24.500378,-24.498772,-24.559282,-23.939938,-16.796848,-18.098133,-26.788929,-25.531439,-25.170702,-21.414158,-20.00076,-19.198925,-23.454906,-16.35321,-7.921585,-8.329166,-16.744625,-14.319067,-13.504532,-13.545702,-10.337837,-11.181852,-10.975931,-10.973345,-8.508446,-14.403473,-13.575245,-10.685396,-11.908638,-13.104189,-15.711283,-23.160477,-25.294878,-24.337608,-26.271057,-21.762955,-18.183544,-13.238184,-12.157986,-15.96006,-16.635643,-22.423946,-19.24889,-18.322851,-20.9309,-15.389034,-19.661482,-18.365982,-6.2928524,-7.09478,-19.107077,-19.76599,-20.17664,-25.79395,-25.52504,-12.692297,-4.6319427,-7.873604,-5.443424,-11.324728,-24.713139,-22.413578,-23.225351,-14.339798,-9.053335,-13.245178,-16.652088,-21.28287,-7.712826,-4.8162365,-5.451803,-7.899372,-8.883001,-14.425139,-8.995661,-11.865402,-19.980385,-15.906949,-12.604658,-11.5362835,-8.677263,-8.040367,-9.176935,-13.133314,-10.418892,-10.704983,-12.977417,-11.656189,-12.773729,-17.290712,-22.611588,-19.020731,-22.682972,-24.28173,-20.165401,-22.300411,-18.315153,-20.470161,-25.100573,-24.69653,-18.069035,-12.513334,-14.9371805,-19.74724,-11.4771,-12.531071,-20.662277,-16.622833,-15.991216,-10.304991,-10.285923,-5.8258953,-4.7348194,-4.035944,-7.0633163,-6.451315,-7.6419353,-9.616047,-11.528402,-14.98894,-15.844119,-16.466301,-16.790184,-20.381329,-20.29853,-14.295068,-19.276638,-21.645441,-23.824375,-20.123817
-21.155832,-18.732265,-16.660992,-17.613106,-14.038591,-13.487427,-14.537836,-16.420921,-13.309246,-18.281645,-14.190985,-18.87615,-16.54794,-17.299175,-14.977174,-20.12798,-22.75311,-20.42255,-16.13403,-16.792095,-16.578407,-15.114117,-14.170851,-9.914797,-8.382515,-13.490593,-18.243301,-11.434547,-13.251631,-19.797909,-19.674421,-23.80328,-23.446392,-20.859621,-19.93356,-14.321669,-17.111214,-19.08661,-16.927439,-19.023647,-12.134243,-9.323969,-8.671598,-14.419407,-16.114397,-18.711529,-22.12089,-12.847536,-9.177219,-12.36776,-18.217548,-19.419628,-18.89916,-22.009886,-26.713915,-22.281458,-18.672644,-22.364845,-25.455091,-21.920969,-20.79199,-20.015709,-22.21142,-27.635372,-23.113932,-14.490934,-12.587408,-12.186567,-16.72174,-17.778809,-14.837116,-13.116793,-11.1258545,-15.063161,-12.297203,-9.046909,-13.630894,-10.162855,-9.633799,-12.939001,-14.497676,-18.108074,-22.43277,-23.83421,-23.835514,-25.734625,-22.713737,-19.680414,-11.7404,-14.392963,-17.58062,-18.407093,-27.025953,-25.660656,-24.127663,-24.435978,-15.63105,-14.396149,-14.49053,-11.467352,-11.609997,-16.621994,-19.878487,-22.436764,-24.950584,-21.368782,-17.865122,-10.125767,-12.656986,-9.274912,-14.042889,-21.658846,-21.557568,-25.388187,-15.500474,-11.485449,-16.969282,-21.311018,-21.22078,-13.819643,-14.946368,-12.573782,-10.238976,-13.391428,-16.177197,-9.513096,-10.759771,-21.160534,-12.937796,-11.054895,-16.36019,-21.885319,-11.708246,-9.371361,-16.19144,-14.427975,-13.67814,-20.395447,-17.36494,-16.309647,-22.230797,-21.592628,-14.919552,-16.189137,-20.595627,-19.942421,-23.767405,-25.944561,-25.86671,-23.958614,-21.14397,-18.960398,-17.078842,-14.960886,-16.56362,-14.955729,-15.940021,-14.814376,-14.58034,-11.029085,-12.676422,-14.7058,-15.804169,-15.412561,-7.338539,-3.3466873,-2.9053555,-4.278513,-5.5945644,-7.5768585,-17.600998,-12.635145,-12.590982,-15.828681,-22.29441,-18.736841,-11.434481,-11.586391,-14.676033,-14.182777,-15.027412
-17.286785,-17.462284,-13.568226,-13.166178,-17.672092,-24.11937,-18.752405,-22.630226,-17.367088,-14.764724,-14.4933605,-18.145893,-17.143528,-14.56954,-10.560511,-15.246252,-18.216217,-17.949894,-29.885006,-24.168,-21.273579,-13.358093,-10.718533,-11.808052,-11.247705,-15.420549,-11.548452,-11.855871,-22.015598,-26.860704,-21.362701,-20.446095,-16.582876,-19.445293,-20.031998,-13.375607,-17.270416,-14.245744,-13.200121,-13.154581,-9.507393,-12.847578,-8.173347,-8.065886,-10.439501,-10.471071,-13.393631,-12.803223,-13.440485,-12.874327,-20.432663,-18.93707,-20.266754,-19.000912,-19.82843,-24.374788,-25.996979,-23.744373,-24.799149,-28.210049,-29.384375,-26.846172,-27.350475,-25.500652,-28.728193,-17.801609,-11.758425,-8.202965,-11.638815,-17.266085,-17.687033,-17.20394,-20.57365,-16.537445,-17.709606,-17.130562,-18.925272,-11.888958,-14.572306,-14.788797,-16.456802,-21.78357,-22.807089,-22.254526,-15.549668,-13.746147,-16.264013,-22.232004,-14.957876,-18.970793,-26.209259,-23.10134,-22.858076,-28.848156,-23.13794,-20.796932,-19.691616,-19.236423,-18.674707,-17.61993,-15.017235,-18.458788,-23.484928,-24.07767,-23.679821,-21.408691,-18.666271,-14.689645,-15.492504,-13.716463,-17.673008,-25.895447,-23.715075,-21.993618,-17.993511,-14.20646,-21.842535,-27.554462,-27.91152,-24.610409,-17.5695,-17.758163,-20.596827,-25.946474,-19.971878,-14.098629,-15.668379,-16.648731,-19.060406,-15.002926,-22.438782,-16.325314,-14.858141,-16.792812,-16.253456,-15.913942,-15.42646,-17.105787,-13.851194,-14.027928,-18.929138,-19.352741,-15.530496,-18.845358,-15.924807,-20.741653,-23.477612,-24.768288,-34.97946,-29.520092,-29.123034,-23.804235,-16.86765,-14.370793,-17.322899,-17.600946,-20.266644,-17.986156,-21.053303,-12.301067,-10.362192,-15.004037,-16.199179,-13.682886,-9.18902,-7.052101,-8.1058235,-12.199774,-11.48851,-10.551903,-13.267096,-17.385733,-11.352173,-9.58069,-15.413797,-18.910467,-11.410448,-14.913012,-19.48725,-13.830355,-12.961924
-11.309603,-8.184938,-8.901361,-11.836424,-17.699387,-19.064705,-22.235744,-23.956553,-18.866325,-17.61794,-17.124552,-14.264558,-12.033264,-10.515306,-10.270569,-16.25386,-13.045881,-16.603107,-28.16223,-23.030329,-16.120056,-12.701448,-11.438791,-10.5201435,-10.238749,-16.129013,-11.297798,-13.450438,-18.334589,-15.468297,-15.524233,-13.330011,-14.056018,-21.450695,-20.785036,-14.120911,-11.112213,-12.511942,-14.617519,-14.437309,-9.256779,-12.134314,-11.999771,-9.962849,-8.199369,-9.711363,-11.243237,-16.851303,-12.710207,-11.085463,-16.47342,-26.473963,-31.668602,-22.643425,-18.98813,-24.213526,-29.60449,-33.945812,-30.19472,-25.097378,-24.300848,-24.140472,-21.155422,-24.051998,-24.872005,-15.800848,-10.493637,-10.1964855,-12.524897,-17.194767,-20.979805,-14.259267,-18.44954,-20.097214,-19.6677,-20.002708,-23.951727,-15.475531,-13.62879,-13.983891,-16.766184,-24.394772,-23.75353,-17.232307,-11.460873,-8.632423,-13.124731,-26.399395,-16.335495,-14.06216,-16.7524,-19.742115,-21.844635,-23.808746,-15.408449,-12.852297,-17.856201,-31.360304,-23.909908,-15.076965,-15.280389,-18.645218,-22.085724,-18.859997,-19.36932,-18.110775,-21.487194,-20.232122,-20.32899,-17.647491,-17.57762,-21.988686,-25.366219,-24.578888,-23.454979,-18.097519,-22.387709,-22.080421,-22.5784,-29.128796,-21.212872,-16.692463,-17.787277,-16.435535,-18.059818,-14.320597,-14.562237,-19.460617,-17.639622,-19.076538,-25.001137,-11.511293,-8.053936,-12.992973,-15.703233,-18.002552,-18.611557,-15.641847,-13.224533,-15.455526,-17.314453,-17.360313,-16.652752,-20.66875,-16.568798,-21.853025,-19.50757,-17.592941,-19.599045,-22.175076,-30.907743,-29.344004,-20.783733,-14.034315,-13.924425,-12.827852,-10.437239,-14.549671,-12.36426,-5.7504787,-5.4095936,-13.016157,-11.223885,-9.998957,-14.395525,-13.482662,-11.434074,-9.606739,-14.533863,-17.729559,-13.187592,-10.080494,-10.961901,-6.9501057,-10.249636,-15.266932,-12.609415,-18.141829,-18.888222,-12.273783,-12.162834
-10.025755,-9.634884,-12.89583,-17.757511,-14.16107,-19.94833,-21.15387,-17.56192,-15.156317,-17.150726,-16.14157,-14.263047,-10.315306,-12.589914,-13.390024,-17.366602,-14.981527,-14.422248,-15.7419195,-12.083017,-9.529583,-12.888536,-15.022987,-16.285929,-12.524221,-10.746872,-9.770863,-13.945387,-11.794239,-10.658937,-17.1861,-12.091299,-14.8627615,-21.904194,-17.601782,-16.7128,-10.908043,-8.887812,-10.109066,-10.233303,-12.5210495,-16.224308,-17.515945,-13.844798,-10.841312,-15.944582,-14.224811,-11.039698,-12.914375,-14.056824,-13.399656,-20.680508,-27.42639,-27.469795,-24.250416,-30.192572,-28.120914,-24.513496,-25.992857,-23.983652,-20.74228,-21.6442,-19.090979,-20.768847,-18.954515,-13.683178,-17.443106,-20.96,-22.271862,-22.848553,-21.366728,-12.157043,-13.314962,-21.118696,-20.459326,-19.014565,-24.725983,-23.49879,-20.684393,-18.34164,-17.104172,-20.166714,-16.347721,-14.791411,-14.07122,-11.068686,-15.650325,-18.252354,-17.882156,-14.173569,-13.902469,-21.63043,-25.862743,-22.91203,-14.400436,-13.132772,-17.738117,-21.362402,-18.40895,-17.215061,-19.280914,-18.822065,-18.959335,-20.045254,-24.207817,-18.733925,-16.230755,-17.498789,-21.589893,-23.529268,-20.835194,-21.268469,-24.306658,-26.969124,-24.519295,-21.949135,-25.981836,-20.32507,-20.33507,-28.792364,-24.169048,-22.979622,-16.3548,-11.546095,-11.133919,-10.854332,-11.678431,-17.528978,-15.177521,-17.650417,-18.401846,-10.191687,-5.823471,-8.817957,-13.921766,-17.176147,-16.105684,-13.598278,-16.375513,-16.47472,-15.130823,-12.740437,-15.610037,-18.63936,-20.395838,-20.389149,-21.254917,-14.789594,-17.078175,-21.904778,-22.360567,-22.239222,-24.233227,-15.472965,-10.798355,-7.156126,-2.775425,-3.7063007,-7.376711,-6.650999,-4.671673,-12.744005,-11.11425,-11.189741,-18.075258,-12.7267475,-12.897903,-10.304472,-12.922907,-14.857836,-8.192465,-5.214899,-8.879221,-9.354893,-12.174944,-16.26492,-19.115433,-11.781895,-8.977419,-10.179201,-14.550888
-12.946659,-16.459202,-25.924498,-15.790501,-17.771814,-18.878012,-17.093868,-17.496532,-18.318779,-30.85915,-17.20116,-11.873098,-9.508047,-13.488981,-21.047478,-21.078716,-24.984745,-21.02819,-15.2829,-10.973864,-9.474531,-8.609396,-14.217805,-14.9653425,-11.770121,-15.265167,-9.661741,-9.586702,-14.799107,-11.567509,-14.790959,-19.040474,-16.28439,-19.049442,-19.50785,-13.514343,-14.117172,-15.107053,-15.155397,-15.620656,-12.525309,-11.443338,-14.187616,-11.92931,-11.549955,-18.118162,-22.871471,-13.003399,-16.84636,-17.73021,-18.246088,-20.79866,-29.659512,-33.773838,-27.807434,-28.908138,-25.021883,-23.708506,-26.911968,-21.212822,-22.719988,-18.20301,-21.481798,-27.851326,-21.317883,-13.327875,-18.79795,-25.026062,-24.352058,-19.20029,-20.877995,-13.222914,-11.122778,-14.744716,-16.572142,-15.936218,-20.920765,-23.99489,-23.087324,-14.268369,-16.379295,-19.137125,-14.153799,-10.28541,-14.037669,-15.96723,-18.67226,-20.427906,-16.270075,-15.238258,-14.405851,-15.665321,-22.296202,-22.529842,-19.847548,-22.426111,-22.92452,-20.525188,-19.774857,-19.773018,-16.657413,-22.163115,-23.96659,-22.252768,-27.307869,-25.034275,-19.857265,-20.688066,-24.756699,-26.377733,-20.570742,-18.455425,-23.561186,-26.87826,-21.724571,-19.683376,-25.37416,-27.495953,-24.256607,-22.14828,-23.930384,-20.223347,-20.295055,-17.77378,-14.958022,-17.548601,-15.908382,-27.93798,-14.98434,-15.890241,-20.422665,-16.443068,-11.441507,-14.0516405,-16.787338,-19.174377,-18.330252,-15.934222,-15.644138,-13.262779,-13.847916,-16.124273,-16.342018,-15.455689,-16.049498,-23.52459,-17.900467,-13.599342,-16.665815,-18.431984,-18.82357,-19.692722,-26.363457,-18.687304,-11.587175,-8.017239,-5.561907,-4.482748,-8.737404,-12.080004,-10.066162,-15.365845,-11.771875,-16.134247,-15.68724,-16.573032,-23.541428,-16.602373,-15.003456,-9.612566,-8.446964,-9.220612,-13.666533,-15.92987,-9.297907,-9.580053,-14.175583,-10.913795,-9.360706,-17.086262,-21.20896
-15.40023,-17.694048,-18.481304,-17.400097,-18.260906,-18.401676,-16.16119,-17.976398,-15.921175,-17.411583,-17.61221,-13.751869,-10.442778,-12.285486,-20.293211,-24.227621,-23.342522,-28.131653,-24.434776,-16.682491,-14.374607,-8.969702,-15.263103,-17.229362,-14.599203,-18.118748,-12.234247,-10.202127,-11.206095,-17.80755,-18.989048,-24.085806,-23.24672,-20.281063,-23.082937,-17.835201,-17.49976,-18.26815,-16.499735,-20.538654,-16.030247,-9.9622,-13.873067,-14.346999,-18.164011,-19.176405,-21.888218,-15.598293,-12.631426,-10.32877,-11.693644,-17.573061,-27.217056,-27.848373,-27.971779,-27.959265,-25.99359,-29.03766,-26.591253,-24.037312,-21.31451,-16.163357,-16.97051,-21.441044,-13.619562,-7.317528,-10.075388,-19.624733,-15.45824,-16.46356,-11.194262,-13.053986,-9.194445,-10.242121,-13.618888,-8.562414,-9.220947,-17.673931,-15.752085,-7.841215,-5.5668545,-10.824476,-15.888566,-12.446604,-9.930298,-12.661449,-19.032688,-14.97234,-12.4183235,-12.179043,-9.819323,-8.836039,-17.819221,-25.597383,-18.2984,-21.276985,-25.811005,-24.048765,-23.133057,-16.517345,-15.697799,-24.096872,-25.330585,-24.938543,-27.302357,-25.452179,-28.07619,-29.817755,-27.700933,-19.130445,-14.580998,-14.445015,-20.097782,-21.333609,-18.560986,-22.044975,-22.616806,-23.503962,-23.630814,-19.59943,-21.645222,-23.26255,-27.963564,-23.582485,-20.78429,-18.801437,-15.68586,-16.36376,-15.849441,-15.302352,-14.618698,-17.147709,-21.562355,-12.942402,-9.233543,-13.8208475,-18.474598,-14.535688,-14.291767,-11.075827,-11.093231,-18.847221,-13.683932,-12.80372,-13.466064,-19.92139,-19.978167,-14.060442,-13.631905,-12.682331,-19.500874,-17.351892,-16.762028,-16.922573,-19.67839,-19.903324,-18.05167,-13.801788,-11.141014,-16.280088,-17.614048,-13.242495,-8.490152,-11.556364,-20.385254,-18.134499,-12.993427,-11.263285,-15.759311,-12.067711,-13.796579,-15.999454,-15.998714,-22.286888,-8.574194,-6.9203663,-13.606445,-12.178404,-14.547194,-19.572643,-16.192001
-15.05626,-15.516136,-18.884037,-22.468868,-20.157558,-26.604666,-18.555244,-20.345135,-15.914719,-17.24473,-19.242508,-15.052311,-17.735882,-13.900364,-13.403101,-22.658298,-19.033577,-19.495327,-18.996712,-17.182087,-15.047555,-9.008444,-13.685183,-15.346834,-17.793835,-19.048847,-15.054525,-13.941264,-12.063246,-14.244345,-23.132261,-23.283997,-20.749641,-26.370129,-22.894356,-16.93798,-18.626244,-18.20303,-13.520422,-13.026688,-11.87854,-11.488218,-13.899701,-17.145947,-18.301626,-15.98715,-17.377697,-17.95588,-12.960453,-6.461088,-6.8576946,-13.440113,-21.31079,-23.16,-28.932041,-27.0436,-26.1976,-31.478031,-28.33572,-26.400988,-21.48935,-19.06166,-21.36958,-23.08495,-13.513046,-6.235346,-6.7103252,-10.883574,-8.4354515,-9.087889,-7.368519,-6.3080006,-10.412107,-14.765213,-12.081654,-7.300049,-4.769602,-9.457535,-8.473085,-3.9132671,-3.5496082,-9.361021,-16.606192,-14.456611,-11.609753,-16.40712,-13.406324,-12.089094,-18.14842,-12.588469,-6.7091045,-8.543581,-18.668724,-19.398506,-16.759274,-24.187935,-24.82611,-22.013134,-17.98404,-12.616865,-12.975822,-20.70836,-28.416525,-26.79886,-21.905624,-20.840097,-21.044588,-30.544493,-29.325956,-20.02858,-19.164745,-17.319815,-19.958904,-23.459423,-17.48769,-20.409805,-27.533667,-24.975742,-26.201378,-22.502855,-26.055172,-27.659605,-23.23638,-18.388958,-15.608395,-17.952604,-13.8927,-12.857578,-13.462091,-10.979153,-11.821482,-19.044676,-24.381763,-15.9348955,-7.859255,-8.406624,-15.9154,-16.658718,-15.285367,-12.91242,-12.082861,-15.053723,-16.3162,-19.31713,-17.888151,-17.069134,-19.586456,-17.197138,-16.838366,-12.6467495,-16.695168,-18.323982,-16.727322,-15.604186,-22.422396,-16.210167,-17.896965,-21.077171,-12.403595,-10.125597,-12.939064,-11.713762,-9.835154,-15.388914,-17.378868,-15.459932,-9.76256,-9.952679,-17.79598,-16.199205,-17.68789,-17.968426,-14.897966,-14.629102,-7.78652,-11.591307,-17.292597,-18.60359,-16.21561,-13.168194,-11.781492
-13.99983,-10.665501,-15.409818,-16.040117,-17.687973,-23.247505,-21.767487,-20.125992,-20.512604,-22.438034,-16.920904,-20.473114,-24.613615,-11.356869,-10.692297,-19.115557,-15.854052,-13.590357,-16.282179,-16.714306,-9.76948,-10.104324,-12.652721,-10.865379,-13.094158,-10.198864,-12.495886,-16.740524,-13.696094,-10.425043,-16.88247,-17.986378,-15.37471,-22.028265,-19.288322,-12.539995,-14.528095,-12.407007,-13.231365,-15.1245,-11.460911,-14.8261595,-10.714121,-9.133368,-12.25812,-16.34468,-17.067852,-19.585928,-12.430647,-10.847118,-10.438253,-13.210793,-22.552452,-25.689697,-28.929756,-30.38368,-25.63723,-26.035751,-30.911264,-24.975288,-28.367281,-28.160547,-22.241598,-20.582466,-18.848286,-12.744869,-12.77475,-13.427202,-8.04458,-11.456785,-11.84425,-10.398893,-11.625654,-17.27341,-18.851692,-15.715683,-6.510832,-8.528513,-9.815329,-9.682632,-10.310236,-13.098881,-14.613901,-16.176626,-15.97607,-14.916242,-16.96394,-13.711995,-14.471601,-11.457573,-11.180803,-15.322256,-20.506676,-17.62722,-17.047556,-27.783714,-25.784603,-24.393055,-19.788141,-15.390114,-16.63725,-25.514465,-28.623499,-24.944086,-20.859234,-16.55197,-18.07854,-33.191116,-25.00227,-25.807106,-25.337337,-19.804165,-16.514553,-17.98826,-17.82443,-17.645555,-21.733622,-24.917656,-21.513695,-27.570145,-33.815796,-28.406643,-26.422613,-20.491325,-18.079056,-18.784985,-15.298964,-15.249293,-9.943325,-9.8518715,-17.464964,-18.056936,-22.141745,-20.770853,-11.99497,-11.0492,-17.10331,-12.711422,-12.079403,-15.537249,-20.65374,-20.106335,-20.456482,-19.16315,-15.374729,-17.543943,-30.408567,-17.501192,-18.488525,-17.343426,-20.347694,-17.947395,-11.907354,-10.349218,-13.680501,-14.912865,-14.850195,-13.260963,-11.017939,-4.768255,-4.836153,-8.341753,-14.090733,-14.042635,-16.6524,-12.10685,-14.581381,-12.258039,-11.973379,-13.268164,-18.468464,-18.997532,-12.477875,-7.511791,-6.7277355,-17.082157,-13.246334,-17.2516,-16.627087,-9.149942,-10.045521
