-20.244673,-20.78391,-21.189716,-19.93451,-19.166176,-22.771368,-20.175552,-21.079445,-17.594982,-20.238361,-18.239906,-23.356308,-18.532455,-18.87279,-17.334265,-20.973759,-20.060032,-18.129816,-22.12046,-19.445124,-16.439503,-23.232132,-17.471806,-18.3293,-18.105438,-16.187353,-18.350441,-16.717953,-20.683079,-17.474136,-17.198532,-17.181835,-18.269245,-19.443254,-16.93873,-14.231142,-17.945782,-17.017698,-16.258768,-19.325872,-16.144918,-17.210976,-14.793934,-17.69834,-17.177685,-17.703148,-15.475557,-15.923641,-18.386963,-11.503271,-14.423109,-14.261911,-15.07914,-12.42742,-5.959835,-4.329712,-4.4186325,-4.4456177,-4.415699,-4.4332047,-4.4232655,-4.4189796,-4.438217,-4.416403,-4.44648
-21.266514,-28.83857,-25.160685,-33.155922,-28.28333,-26.98287,-25.127312,-25.72947,-29.0211,-30.738886,-24.90366,-32.926437,-27.845196,-24.70811,-25.860847,-28.375574,-23.873098,-26.493023,-28.105434,-21.480753,-30.435234,-27.565023,-25.450056,-22.301674,-27.540905,-21.062569,-28.49643,-33.443764,-30.890045,-24.311321,-23.443705,-31.899574,-24.683352,-30.014423,-26.254528,-20.063995,-22.83314,-29.097662,-27.255226,-25.681644,-29.986889,-29.00777,-26.407639,-32.37048,-31.412678,-19.483328,-28.339947,-22.503183,-26.470068,-18.080181,-26.507853,-27.199598,-31.21594,-23.243362,-26.862616,-33.89383,-55.168217,-54.586407,-54.81878,-54.414104,-54.409664,-54.47131,-54.443504,-55.009804,-54.76546
-23.366308,-27.531227,-30.404617,-25.563896,-26.074005,-32.769695,-23.875696,-29.359032,-22.014133,-25.098705,-28.929115,-29.320593,-28.663235,-28.577406,-23.479437,-25.151733,-29.171877,-22.847263,-23.341324,-26.561396,-24.12223,-29.78323,-27.008453,-20.705622,-25.197392,-27.754776,-24.728226,-28.60474,-37.613007,-21.216938,-22.99483,-35.26836,-25.827795,-31.442928,-32.85233,-21.75033,-21.06094,-23.89946,-25.16228,-29.78857,-23.733921,-28.087578,-26.086159,-38.07319,-24.54287,-24.58358,-28.885519,-25.542524,-27.612518,-21.699802,-27.024866,-34.427307,-27.27121,-29.49546,-31.550709,-35.165634,-54.236153,-55.71994,-55.01173,-57.711166,-57.184776,-56.376663,-57.19725,-54.575867,-55.091705
-25.600449,-32.68737,-27.919,-22.697859,-21.489977,-29.503675,-28.542883,-28.667871,-21.073095,-20.151138,-24.19579,-27.741884,-24.72977,-29.347551,-25.099377,-30.304037,-30.740456,-23.047182,-16.463638,-25.928034,-21.793053,-25.282383,-25.514345,-20.737316,-21.222406,-29.085632,-26.797592,-22.901583,-34.239532,-21.088337,-25.347435,-27.52578,-30.51381,-27.977495,-25.14573,-26.657988,-22.90322,-26.01277,-26.577639,-25.644556,-25.167156,-30.112986,-29.896147,-37.531937,-24.595253,-34.177498,-28.03137,-30.444662,-21.905548,-27.754478,-29.341118,-26.113693,-28.528702,-30.936527,-32.890533,-35.530407,-60.496445,-55.938267,-57.356888,-53.801437,-54.232742,-55.030678,-54.176735,-58.733982,-57.234455
-26.199242,-24.887339,-23.500038,-25.924187,-20.812977,-28.897364,-26.688921,-26.069124,-24.659641,-25.797218,-24.680166,-29.838306,-26.157349,-28.996838,-28.867334,-25.615273,-24.359852,-26.941105,-21.918913,-30.550444,-23.851517,-25.816437,-23.72414,-19.301151,-20.948097,-27.01272,-27.512125,-21.44547,-30.268572,-21.912567,-25.897686,-31.296074,-30.621586,-22.77961,-25.39659,-22.552462,-25.540024,-28.775923,-32.26801,-22.773075,-25.229038,-35.112835,-27.58609,-26.857063,-33.37191,-31.617115,-24.898453,-38.521015,-22.463186,-26.730333,-26.762018,-25.838625,-24.883541,-23.510221,-24.602615,-36.771183,-52.532738,-53.602158,-53.179813,-54.771904,-54.43303,-53.974644,-54.483425,-52.871468,-53.208996
-28.709135,-25.374813,-23.490152,-26.253246,-23.298294,-33.429916,-23.62325,-21.972189,-24.641369,-25.631393,-23.631245,-26.438057,-26.355461,-29.416248,-28.83022,-22.043674,-23.223755,-29.044394,-31.311514,-27.970116,-20.143932,-27.290909,-27.650791,-20.408115,-21.508007,-25.43486,-33.35277,-24.975985,-25.580717,-21.788431,-23.132343,-36.45978,-24.939753,-22.943394,-27.48574,-22.12864,-22.467283,-27.394619,-30.011238,-23.722038,-24.50505,-27.530592,-23.211763,-25.715532,-28.413485,-32.43927,-24.272747,-34.92326,-29.42342,-25.727833,-27.032822,-24.36915,-26.009064,-28.065983,-22.989008,-37.994396,-56.499107,-56.599876,-56.42122,-56.817646,-56.839165,-56.798626,-56.842743,-56.33606,-56.403946
-29.501476,-30.784094,-24.490278,-28.081398,-22.944494,-28.735336,-27.844086,-23.04723,-28.836302,-29.287533,-18.371437,-22.436638,-33.05355,-29.998653,-22.287558,-24.099594,-24.878725,-22.08237,-21.94951,-31.864326,-21.424435,-22.391535,-30.469805,-25.077726,-23.228928,-22.411753,-35.80601,-24.676771,-24.06567,-24.282202,-24.104414,-27.221014,-24.469746,-25.39719,-23.945744,-22.17863,-21.840523,-23.462704,-27.947378,-23.165928,-23.030102,-29.218437,-28.82969,-23.363087,-23.292404,-31.813082,-20.409481,-31.19312,-28.441002,-26.618797,-29.787374,-22.879868,-24.518505,-29.665089,-24.76147,-37.9652,-54.8897,-52.949474,-53.742683,-51.828938,-52.01806,-52.382942,-51.95446,-54.361065,-53.66268
-28.348106,-27.70578,-22.849436,-27.875568,-24.277737,-33.33152,-29.031702,-23.731245,-34.490658,-25.230967,-20.649832,-25.063347,-29.400784,-30.128471,-24.502937,-27.700203,-25.793465,-26.596466,-21.370726,-29.388775,-21.614487,-26.10863,-31.663578,-32.54898,-29.562984,-24.886383,-28.022715,-23.1128,-23.06289,-29.947035,-22.11849,-27.604727,-23.76862,-30.004272,-21.897888,-22.069256,-20.009407,-25.903399,-24.058214,-26.815552,-27.692648,-30.979498,-32.937675,-24.804533,-29.247019,-26.256786,-24.658846,-24.586561,-22.75655,-28.009655,-31.202871,-28.526413,-28.361555,-22.213945,-26.280933,-37.99365,-51.56009,-52.951103,-52.26702,-54.79866,-54.39844,-53.718216,-54.55375,-51.87523,-52.348557
-31.820885,-29.181799,-24.809078,-22.951185,-25.18591,-31.424826,-22.827435,-22.652935,-26.73011,-25.306767,-23.692188,-23.919662,-27.007637,-29.45951,-25.73647,-27.830128,-23.812698,-26.403734,-23.914812,-22.022203,-20.542278,-28.060366,-30.44775,-30.422062,-30.474712,-25.70268,-22.97416,-22.938074,-20.055843,-27.968096,-22.41944,-26.838278,-21.185112,-32.711857,-24.408033,-29.598194,-20.14078,-24.124752,-24.919144,-23.042171,-29.460625,-23.248268,-35.834717,-30.781128,-25.914082,-27.876032,-36.270416,-24.28891,-26.770414,-23.928005,-24.284386,-30.449158,-28.641945,-23.816666,-25.216557,-39.052723,-57.728394,-55.377182,-56.14934,-53.588337,-53.91723,-54.410877,-53.80499,-57.168835,-55.983574
-30.124071,-25.35028,-28.468582,-23.972237,-30.517193,-28.666279,-28.391932,-31.463121,-28.98951,-25.273981,-25.927418,-24.278145,-28.633865,-28.477867,-25.138882,-23.398008,-26.25678,-24.197708,-26.167221,-23.593744,-24.198635,-28.724468,-34.29037,-22.08786,-30.059326,-26.082699,-25.841984,-29.718685,-27.060019,-30.44729,-19.908796,-34.326054,-19.162998,-25.949926,-23.444427,-27.9871,-26.112999,-30.01451,-26.328598,-23.305668,-25.409676,-24.476261,-28.746635,-30.90652,-29.666569,-28.02039,-27.027493,-24.430437,-29.47293,-30.680992,-24.782372,-31.384266,-31.303143,-30.024036,-24.64862,-39.817757,-50.388016,-49.923496,-50.192566,-49.77182,-49.77405,-49.95275,-49.783867,-50.22651,-50.20249
