-23.499886,-23.393661,-21.626823,-14.374689,-22.356941,-25.367832,-20.000126,-20.505512,-20.680944,-13.823452,-17.259459,-19.838966,-21.574507,-25.324278,-20.837229,-27.233984,-20.31629,-24.657845,-21.984413,-24.345896,-16.932724,-19.222683,-18.226467,-20.418037,-22.981884,-16.684906,-20.090637,-19.817806,-16.908043,-18.18737,-15.635859,-19.342499,-18.351269,-18.245644,-18.921894,-18.518093,-22.240662,-20.87999,-24.582857,-29.928343,-16.272871,-17.415195,-24.966013,-20.984575,-20.434263,-18.66111,-21.502378,-19.827856,-19.062115,-21.359905,-21.502995,-22.119747,-22.25009,-22.08545,-32.084164,-29.876612,-18.426443,-15.574387,-22.880016,-25.496153,-26.826355,-18.170506,-23.541885,-29.253094,-18.704784,-25.096678,-30.321241,-25.319477,-23.726242,-26.341957,-22.828552,-22.084215,-29.294603,-29.525803,-27.515253,-31.023296,-18.962132,-25.276413,-21.700312,-18.293306,-27.145308,-24.845015,-23.736603,-26.963451,-30.389208,-24.199192,-28.585394,-20.144405,-27.409693,-22.262611,-19.304634,-24.253788,-26.577576,-21.38885,-23.393167,-23.087952,-21.638552,-21.678968,-25.92572,-29.76849,-22.03445,-26.761265,-31.290035,-25.36392,-18.17277,-26.14418,-26.715162,-20.352772,-18.74332,-23.913088,-18.936441,-26.291527,-21.528996,-23.47725,-20.025673,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.654226,-18.494865,-23.462292,-22.131126,-27.403414,-19.532133,-23.65954,-22.308613,-24.586086,-16.520945,-26.70393,-22.091217,-19.455784,-22.207458,-20.228142,-23.610035,-18.057371,-23.612316,-23.394482,-18.9838,-23.227428,-19.381912,-14.2624855,-18.36838,-18.934307,-25.334558,-19.164871,-16.992302,-16.01168,-11.712414,-16.276688,-18.274946,-21.622036,-23.205734,-20.392628,-20.857656,-23.242857,-27.162575,-19.425756,-28.438786,-25.207262,-20.526539,-24.968246,-23.2006,-26.474007,-22.505445,-25.461685,-21.226099,-23.734573,-24.275743,-18.109535,-26.20765,-19.032356,-18.426346,-26.646046,-23.568405,-19.916063,-18.120512,-29.558128,-22.806795,-21.495007,-17.864105,-27.848064,-25.189423,-23.575909,-25.556185,-27.990875,-25.179392,-27.03607,-27.194603,-20.30589,-22.72176,-35.9094,-27.26424,-28.942091,-22.582838,-20.217073,-26.59619,-24.244963,-19.560064,-20.489328,-21.551924,-19.286266,-27.080193,-27.3307,-27.188066,-20.92128,-22.13106,-28.02849,-24.80144,-21.967945,-25.99218,-26.011955,-24.572273,-19.842438,-29.363007,-20.88445,-26.118715,-22.911201,-26.056622,-25.594929,-20.853039,-24.6567,-19.460178,-20.897366,-24.096287,-19.195374,-20.797997,-25.336254,-22.756023,-19.80309,-21.695656,-25.626297,-19.159485,-26.826965,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-31.373236,-22.05342,-19.819218,-18.3822,-22.740788,-18.09983,-25.42831,-25.456474,-23.465122,-16.331783,-26.526783,-18.548717,-18.727438,-17.799896,-19.284239,-23.886593,-15.943409,-23.938591,-24.47565,-26.525925,-23.51981,-19.858349,-19.502438,-18.751783,-19.099413,-22.834526,-23.921228,-20.024837,-20.702528,-15.366365,-22.573153,-18.941593,-21.014164,-21.371052,-19.986359,-21.297821,-19.607912,-24.792965,-19.118717,-24.838646,-25.026358,-20.856976,-18.762615,-26.931816,-26.825302,-30.9523,-23.45555,-28.156557,-23.156286,-29.796886,-20.089874,-20.843317,-17.395365,-23.617926,-28.854881,-23.510658,-21.84019,-28.377148,-23.015083,-25.577225,-22.492798,-19.713364,-30.333904,-18.283955,-24.211735,-21.745243,-26.01795,-19.744215,-33.5876,-25.626896,-20.908005,-21.180088,-30.446775,-26.957567,-29.277695,-19.876053,-21.702229,-20.663261,-23.663935,-24.705791,-18.580517,-23.260405,-21.550228,-22.260307,-24.351131,-28.321665,-19.528687,-29.605278,-31.578897,-17.885525,-28.01765,-20.609133,-19.626993,-23.99224,-21.528946,-27.84532,-22.51435,-20.64701,-18.20581,-26.642117,-29.873297,-24.36875,-18.54498,-23.22496,-26.743118,-24.236986,-20.751938,-19.751917,-25.304413,-24.106348,-29.347591,-19.862022,-25.446339,-18.758205,-35.136383,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.63889,-19.596073,-16.283157,-21.65283,-18.493446,-17.544146,-20.797548,-23.696516,-14.865536,-12.507385,-27.386559,-15.078417,-13.614244,-15.476772,-19.384602,-22.724098,-17.433292,-16.803755,-20.38912,-24.378809,-16.219374,-18.28033,-19.516813,-18.992455,-20.720177,-20.172876,-25.080042,-20.344349,-21.582964,-17.814169,-20.99429,-17.795826,-24.206917,-22.57585,-19.834194,-28.954185,-20.19591,-19.69501,-23.077854,-22.769531,-21.46636,-19.905529,-18.319672,-25.689898,-20.467945,-24.874811,-21.913355,-21.431301,-25.333807,-28.021889,-23.554087,-18.863693,-17.757668,-22.473621,-20.914156,-29.29133,-20.046772,-30.86317,-20.127403,-19.771688,-24.934637,-23.268002,-19.952625,-19.205273,-20.156193,-22.064165,-19.180296,-18.30596,-29.811039,-26.848063,-23.78534,-23.321527,-31.816053,-22.336464,-22.796974,-22.660126,-22.650307,-21.464258,-20.123396,-24.69815,-20.617115,-21.878418,-20.81609,-21.554356,-24.126957,-23.37125,-21.75376,-29.068914,-27.412289,-16.338943,-32.257668,-18.337507,-15.894196,-25.566883,-16.939064,-24.770887,-22.079565,-21.171165,-24.67347,-27.518463,-23.377253,-22.813477,-21.124607,-24.63794,-26.85604,-27.079048,-19.958649,-22.465511,-24.52569,-21.782207,-21.853245,-19.627096,-29.683842,-25.895576,-28.892946,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-19.345188,-17.96061,-19.857643,-19.17273,-15.482655,-13.632599,-14.058788,-11.361635,-12.419113,-8.656288,-14.179394,-15.359901,-13.764656,-13.301884,-10.879084,-18.25078,-16.313389,-16.273941,-11.070675,-19.618515,-13.905207,-15.153805,-17.517727,-24.406563,-20.14783,-18.599762,-21.895409,-14.538757,-17.763332,-18.44793,-19.744148,-19.810497,-18.696505,-23.291931,-22.204048,-22.275328,-25.29055,-21.245289,-22.815838,-26.787327,-17.997574,-24.301323,-18.697517,-27.358215,-21.202473,-25.139126,-22.505608,-18.110413,-25.919842,-23.044886,-19.889229,-22.629204,-18.996931,-20.076183,-18.744183,-28.847527,-18.038338,-30.973864,-21.026161,-18.175632,-19.10668,-25.639345,-17.290321,-22.572405,-24.093391,-23.882767,-18.436079,-19.728008,-20.589996,-25.684317,-18.215166,-20.659613,-29.138966,-25.766472,-23.48411,-27.177807,-17.998035,-17.61118,-22.543306,-23.415913,-24.659784,-21.283882,-13.191631,-29.49483,-23.45591,-18.572634,-21.880234,-20.315176,-17.371607,-20.579647,-25.758673,-17.491497,-17.711645,-28.022556,-19.225418,-26.197132,-25.91129,-20.130344,-21.872524,-26.953257,-17.140116,-22.130766,-24.669834,-21.908504,-23.929626,-21.036116,-20.397654,-19.455482,-24.848665,-25.59736,-21.117743,-17.266489,-26.679195,-24.697275,-29.535738,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-20.666994,-7.077011,-12.666187,-13.616352,-6.9851036,-10.599789,-4.0964756,-8.693089,-5.3506737,-4.986639,-4.453079,-6.7747726,-3.094925,-4.97369,-5.812166,-6.7781105,-11.232925,-6.1933784,-6.3658886,-7.3241653,-10.328255,-8.736141,-14.014469,-16.381693,-15.143623,-11.095396,-11.687418,-9.409094,-14.522902,-14.237892,-12.913389,-12.902298,-17.34917,-20.717855,-11.664391,-15.6800785,-31.221516,-18.519218,-16.585695,-23.87323,-23.294468,-26.833958,-19.642086,-21.821724,-21.16901,-18.275743,-22.64158,-22.823578,-26.378593,-20.22454,-15.825464,-24.925724,-24.654839,-16.31705,-20.577976,-21.78758,-16.914469,-27.215628,-22.724525,-22.283432,-22.873175,-20.999754,-21.34063,-20.712778,-26.595673,-26.539177,-19.320745,-25.867216,-17.741951,-23.486649,-17.030182,-19.490877,-31.187424,-21.538551,-17.181362,-23.441608,-14.591999,-19.347338,-22.136982,-20.564907,-23.974812,-22.465431,-14.081106,-24.451221,-23.47424,-17.550053,-23.90701,-20.87399,-15.425028,-22.391912,-21.284277,-14.606968,-16.816067,-23.357876,-18.566833,-17.805307,-17.751175,-23.74785,-22.818909,-24.611118,-19.021425,-30.639929,-27.51499,-25.209465,-22.807283,-22.08712,-29.552288,-19.738695,-21.84056,-25.072882,-23.476082,-20.357227,-27.10313,-27.51446,-32.819916,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-15.957834,-2.9175167,-0.10606766,-7.2864647,-0.5984287,-4.6223717,-0.30747032,-7.9878273,-3.1702957,-4.306534,-2.5059547,1.9073486e-06,-1.1527996,-3.1522179,-3.2867298,-2.3655224,-6.322956,-1.8210773,-10.848919,-4.232664,-7.7376614,-8.837101,-2.2341518,-9.434803,-9.153545,-7.150984,-8.491051,-4.4855347,-10.957966,-8.004925,-7.234667,-9.13459,-9.285503,-10.088421,-4.0171967,-14.028757,-17.82555,-15.196768,-11.559917,-21.471012,-23.635794,-21.64774,-18.013287,-21.309223,-25.128403,-17.285614,-20.96595,-23.337713,-22.646296,-16.85284,-18.323574,-25.28228,-21.253544,-14.753304,-19.811726,-20.014034,-16.287727,-20.51713,-22.570084,-18.36029,-18.003511,-18.679579,-18.621569,-15.757332,-24.000847,-28.881418,-16.975239,-21.901363,-20.16958,-25.315445,-16.13102,-21.928316,-24.170752,-13.079319,-17.074383,-17.6095,-15.509651,-21.08751,-19.338188,-23.922281,-17.04287,-16.930946,-11.210579,-17.15432,-21.768618,-13.271971,-17.674894,-25.431171,-18.05542,-22.241047,-12.922272,-14.781471,-15.544754,-17.100973,-9.825359,-16.698309,-14.260725,-20.484446,-20.026598,-25.024574,-27.528116,-29.291094,-18.927883,-22.914616,-27.735023,-26.45448,-25.150497,-24.667967,-27.054432,-26.70616,-24.058056,-20.94725,-24.432617,-25.116144,-27.833183,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-18.372066,-4.562275,-2.5199966,-4.736784,-5.9098663,-1.8645248,-7.519417,-19.146255,-11.918493,-3.2265759,-10.221033,-4.9005184,-10.779583,-9.175491,-7.788801,-5.343796,-9.352312,-9.092482,-16.714815,-13.665077,-7.8373337,-8.965406,-5.613987,-9.029449,-8.188589,-11.804331,-9.798666,-7.463539,-10.347786,-11.008957,-7.846138,-14.591179,-12.088024,-12.584225,-4.984894,-12.327358,-17.981937,-23.867624,-13.725061,-32.91118,-18.34047,-22.071182,-22.03939,-16.0778,-29.788675,-23.751312,-22.183094,-19.066778,-24.516428,-19.26482,-22.993538,-26.68259,-27.395723,-25.826023,-20.616394,-18.04825,-16.52087,-25.326828,-25.47588,-20.935577,-16.367126,-16.515232,-16.80994,-21.310379,-21.360468,-29.149265,-20.848938,-18.152987,-16.957348,-22.173649,-14.38843,-22.01726,-19.064192,-17.878016,-17.093622,-19.089926,-17.041948,-21.44997,-21.442406,-23.928072,-21.497103,-16.9172,-13.128355,-17.001976,-23.190979,-11.703217,-13.608734,-22.347569,-17.228268,-23.437912,-11.366947,-13.482994,-18.23264,-16.675928,-7.5446033,-24.244205,-18.84671,-20.978699,-21.410053,-23.519085,-32.825794,-24.354805,-22.477934,-24.443415,-27.61419,-23.063107,-24.687498,-32.45182,-27.520668,-26.101192,-24.337145,-25.96074,-25.488613,-26.345121,-29.459686,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-9.47723,-8.533886,-13.898157,-11.784546,-13.958326,-10.445221,-16.28722,-16.488224,-13.9289665,-10.095556,-15.139507,-14.785158,-14.9707985,-9.508518,-8.457277,-14.140715,-17.015032,-14.516087,-9.319283,-19.98669,-17.210054,-8.369768,-20.438671,-17.777908,-13.629108,-11.198681,-14.630049,-13.199266,-13.349089,-16.669128,-16.609867,-19.313171,-20.360872,-17.478945,-12.536863,-17.497467,-20.794556,-24.606071,-17.516415,-30.999535,-17.258335,-22.568182,-18.018826,-17.185612,-26.221573,-23.733997,-24.58369,-20.7778,-27.51952,-19.12429,-25.178211,-25.338795,-22.17229,-17.894075,-20.630514,-17.614067,-21.961777,-22.331095,-21.116117,-21.022238,-13.228621,-19.611261,-18.230864,-20.40567,-21.840359,-18.398615,-26.437908,-21.162388,-14.449602,-22.66736,-16.316118,-19.718359,-21.259483,-25.480087,-16.698912,-21.125313,-18.445068,-23.028194,-14.194923,-27.464798,-26.346811,-18.186897,-15.434328,-14.175993,-17.105244,-15.596752,-16.283161,-22.187351,-22.207346,-19.39308,-19.494442,-17.042015,-19.716213,-20.534798,-13.794243,-19.247538,-19.915693,-18.775848,-23.461624,-22.494862,-27.587837,-25.163136,-25.830095,-21.830582,-25.248688,-23.219923,-20.492313,-29.45028,-20.943016,-21.799824,-21.478588,-30.173355,-33.37095,-28.580708,-30.09884,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-8.706139,-16.63778,-23.836124,-16.476402,-17.843693,-15.232891,-18.713552,-21.10391,-16.121357,-15.859228,-22.75523,-20.68906,-18.793886,-20.064272,-20.027489,-25.87615,-29.021173,-17.690796,-12.11479,-18.569,-23.76537,-16.405876,-15.865526,-21.279858,-15.452442,-21.579317,-24.082975,-16.294449,-21.833351,-22.747677,-19.480953,-18.02723,-24.308174,-17.570644,-16.300514,-24.458342,-24.09001,-28.495068,-17.286812,-28.814568,-20.16872,-18.927,-15.256685,-22.92895,-22.005241,-23.254461,-21.249367,-20.085217,-26.405731,-21.229313,-22.062813,-23.057308,-18.983055,-21.002739,-21.735981,-18.984707,-23.357609,-24.328854,-27.722752,-20.11391,-17.703197,-28.667784,-21.159336,-18.533104,-21.820309,-15.653177,-30.462116,-19.638336,-15.614445,-22.765732,-19.070559,-21.70074,-23.63151,-21.233086,-24.024439,-26.040592,-23.237568,-23.3339,-16.695187,-23.89042,-19.513657,-17.369556,-18.099903,-19.931244,-19.797636,-17.628448,-20.828074,-23.63894,-22.897213,-22.374619,-22.397438,-23.09573,-18.825705,-22.247303,-15.738117,-20.309494,-21.054264,-17.404732,-27.418655,-28.007566,-22.41167,-29.499752,-24.518688,-22.24776,-22.233063,-30.016478,-20.319942,-26.393486,-25.823997,-20.374992,-20.19036,-31.072044,-25.300629,-28.516333,-28.907774,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
