-19.041939,-22.513008,-18.430504,-21.328667,-26.585873,-26.019234,-25.70182,-22.57281,-22.999275,-21.682121,-23.899714,-20.976883,-15.747696,-29.27661,-24.820993,-31.741669,-17.188484,-28.426403,-19.797333,-24.389572,-15.521137,-23.480995,-19.159431,-18.896103,-24.423916,-18.3557,-27.08049,-21.366207,-17.490568,-18.622509,-16.833614,-22.664024,-21.016542,-26.276949,-20.459286,-21.880796,-26.823483,-15.4303665,-21.472076,-17.529387,-20.860035,-26.767668,-24.250542,-22.674652,-15.52825,-17.196682,-21.751638,-24.02521,-3.7374573,-3.4762192,-2.6635036,-3.0961857,-3.1865463,-2.3965893,-3.2286415,-2.4259872,-2.7595062,-2.6713524,-3.2128048,-2.828106,-3.0170746,-3.130497,-2.9432945,-2.8520393,-2.5885696,-27.169163,-23.979076,-16.737242,-20.21687,-14.758326,-22.515097,-16.529003,-25.06086,-19.838482,-24.798344,-22.264654,-18.222034,-22.502098,-19.529743,-20.79335,-23.972073,-20.092094,-20.263588,-28.095303,-21.332302,-25.31354,-21.088638,-24.772022,-19.970482,-24.552303,-22.724297,-23.98137,-25.615767,-28.147776,-19.070679,-21.64583,-18.77917,-18.794853,-26.080416,-20.041794,-28.240057,-23.675941,-23.805723,-20.147158,-24.545048,-19.01242,-28.534468,-21.294847,-32.41985,-23.698,-24.455542,-28.498486,-18.675732,-21.995667,-17.410076,-20.97575,-18.187443,-19.602806
-19.547337,-23.576317,-17.62452,-24.292206,-18.309801,-22.428501,-18.887596,-23.15172,-11.48951,-22.010923,-19.848295,-17.54378,-18.095873,-19.33237,-16.058222,-26.097172,-15.713274,-23.26678,-18.39476,-18.305061,-19.017334,-16.07925,-22.770218,-13.933105,-21.02753,-19.303818,-28.380272,-19.571037,-16.164684,-21.9964,-12.616505,-24.786257,-22.206017,-20.630096,-17.165537,-15.172379,-18.572945,-20.14182,-17.430313,-20.112078,-17.998886,-19.534319,-15.452152,-20.528986,-14.651072,-16.42116,-17.820465,-15.422703,-10.184574,-14.464359,-14.1622715,-22.621773,-30.96219,-25.042034,-23.023773,-17.25917,-20.182564,-23.699413,-25.015352,-19.339537,-20.96693,-17.026157,-19.68939,-23.924744,-12.362839,-25.651596,-22.834654,-19.537329,-18.958939,-20.585007,-16.10552,-16.883898,-22.63398,-13.404379,-24.772198,-18.62981,-14.279074,-23.646425,-12.633444,-18.897675,-20.64447,-20.366823,-24.704811,-23.34254,-23.394722,-25.21825,-15.613255,-23.933884,-18.257093,-21.219603,-17.180136,-22.987715,-22.939148,-22.473528,-17.471136,-19.675163,-20.303032,-23.565271,-21.605581,-28.869524,-22.250177,-27.589447,-17.490246,-19.223057,-20.30335,-18.257637,-23.960548,-23.595585,-25.540922,-17.784952,-27.65568,-25.348307,-16.160334,-14.144466,-16.03271,-16.435663,-18.839308,-16.690956
-19.50636,-21.170052,-15.956503,-26.149797,-19.822687,-18.053957,-15.362835,-21.713223,-7.0141582,-21.15757,-17.255985,-18.773369,-18.87949,-11.644838,-15.760965,-19.906399,-19.480206,-25.40891,-16.842548,-11.931303,-14.767069,-13.480434,-22.187305,-11.207726,-19.169262,-14.708969,-22.884127,-16.542665,-14.126778,-14.872295,-9.058632,-20.63416,-18.922523,-17.258045,-14.723019,-15.980396,-19.067327,-20.588388,-14.826061,-20.182972,-16.159573,-19.530012,-15.332026,-15.772991,-13.144312,-12.515312,-16.565636,-6.733238,-16.753887,-8.230028,-14.31995,-23.274502,-25.707645,-23.250689,-22.100628,-12.317421,-17.95465,-21.716742,-20.194029,-15.54084,-18.812115,-16.939594,-16.044384,-16.082996,-15.239803,-24.833162,-21.958145,-17.311125,-18.164234,-26.080725,-13.361698,-14.6322155,-19.989588,-10.257359,-20.961609,-19.150335,-13.520245,-24.654207,-12.247463,-22.945614,-24.565676,-18.974155,-23.809528,-17.018139,-18.35979,-20.718357,-12.259045,-24.091003,-16.80794,-24.529072,-14.041777,-18.886587,-22.86846,-20.000092,-7.231724,-6.525654,-9.3489685,-23.746279,-17.53344,-20.928368,-21.209198,-20.58619,-20.569809,-21.165,-12.592094,-14.704695,-24.174088,-22.188766,-20.92002,-14.232506,-28.346708,-16.63242,-12.278185,-10.781216,-14.191471,-13.797979,-14.178032,-12.170008
-19.993355,-19.52412,-15.476269,-24.354206,-20.882195,-19.74625,-18.563902,-15.36005,-7.555929,-20.660185,-18.733746,-19.32941,-24.913914,-13.674664,-23.461006,-19.122126,-19.534142,-24.751713,-21.906677,-16.084715,-16.162374,-19.964882,-23.246454,-13.232941,-16.22554,-20.463268,-21.723034,-22.553158,-17.172255,-19.117592,-11.182802,-15.957621,-21.629782,-16.08161,-14.582506,-19.879349,-25.065762,-20.452024,-18.072676,-16.094444,-13.794392,-22.193897,-21.57886,-20.207914,-12.476212,-15.122042,-18.762451,-6.2597523,-19.577702,-13.088318,-21.716331,-27.575912,-24.467306,-27.055557,-22.29504,-17.247879,-19.731905,-25.14383,-24.795452,-17.18583,-18.388613,-19.169783,-18.24622,-16.372515,-21.11845,-23.452589,-25.558867,-19.103298,-16.963102,-23.736675,-18.861237,-14.712463,-20.226795,-10.40222,-24.226198,-20.9396,-18.483273,-16.248142,-11.699181,-22.78266,-18.324606,-21.531345,-27.864262,-18.479908,-22.766287,-20.091988,-15.894079,-21.859177,-21.243084,-21.45766,-14.675846,-20.099144,-26.83916,-19.883018,-7.5453568,-4.6222115,-9.093731,-16.316866,-19.327827,-17.895016,-21.413313,-20.96013,-27.712847,-25.218248,-11.397333,-17.371143,-22.171322,-22.41209,-24.78668,-19.083193,-22.24723,-17.553371,-11.168356,-12.825336,-17.08728,-7.980812,-17.924454,-15.5977745
-26.554663,-18.933548,-19.846968,-23.56924,-21.757252,-21.518368,-21.72855,-15.203033,-13.464863,-23.048977,-20.012321,-16.306667,-22.229366,-18.647621,-22.911343,-21.935827,-25.253893,-22.541107,-19.251842,-18.970762,-21.40633,-23.042013,-23.08584,-17.400866,-13.6024475,-23.45738,-22.496548,-21.997822,-21.78945,-20.159561,-11.245718,-14.005867,-19.817732,-16.838028,-17.146988,-23.387732,-19.041805,-22.670929,-20.07253,-16.707716,-14.726257,-25.900496,-22.966377,-24.161858,-20.959934,-18.721172,-21.506233,-14.954277,-14.410757,-16.54213,-25.85038,-24.965023,-27.160982,-28.415844,-26.340214,-19.553867,-23.93695,-32.58128,-27.991894,-23.59261,-20.403282,-16.443487,-16.207376,-18.026295,-20.058294,-20.491177,-22.669888,-14.642359,-15.791159,-24.139229,-16.861961,-15.513578,-21.17019,-13.260319,-25.930492,-21.798143,-14.445187,-14.805807,-8.853346,-25.83298,-17.63357,-24.839914,-17.315962,-17.816343,-22.906013,-21.137493,-21.700493,-13.589552,-18.760025,-26.538656,-18.87928,-21.104753,-23.708437,-24.218626,-9.635111,-6.7615128,-12.525234,-9.638359,-18.825802,-13.471846,-24.363737,-22.26463,-23.214888,-24.701342,-14.270538,-16.018145,-23.659622,-21.368332,-22.933252,-21.42505,-20.357822,-24.468359,-11.958433,-12.442677,-15.316294,-8.920628,-18.50198,-19.918417
-19.552357,-21.194773,-17.713314,-21.058067,-17.591702,-17.873207,-19.004217,-18.393623,-11.199091,-23.814396,-19.700638,-14.458462,-20.497862,-15.854307,-21.17402,-27.046713,-19.978666,-19.160622,-15.196726,-16.642347,-19.78688,-15.989452,-18.489475,-14.612991,-13.362507,-19.393585,-17.213228,-16.612514,-16.629688,-14.852993,-10.113962,-15.316816,-18.29613,-17.490553,-12.448696,-23.277765,-15.059471,-17.936798,-16.557753,-10.809008,-13.550495,-19.33974,-15.508451,-20.60473,-15.955063,-16.36345,-13.962276,-8.355663,-11.640751,-7.6687107,-15.879902,-23.379375,-21.246181,-22.244438,-22.07015,-12.044628,-15.323435,-28.778713,-24.229065,-21.948568,-19.963543,-13.276131,-15.164093,-16.177921,-23.331871,-25.405766,-23.953344,-11.557243,-13.407534,-19.251888,-11.24107,-10.956465,-17.0934,-9.021605,-20.809391,-19.157444,-19.469341,-12.9608345,-7.738739,-19.93618,-19.995127,-19.103025,-13.585793,-13.870213,-16.446976,-19.950043,-14.252188,-16.267916,-13.888336,-22.175282,-14.2759075,-17.386366,-15.586227,-33.13177,-16.050432,-12.569233,-10.729094,-13.493052,-15.98761,-13.386801,-19.924107,-19.766502,-20.499516,-18.305513,-12.398418,-12.07464,-19.084251,-18.835258,-25.04001,-14.654194,-14.269463,-17.704132,-14.250549,-11.874004,-12.358768,-11.145836,-11.142584,-12.938272
-16.887287,-31.027285,-16.561161,-22.70409,-18.061779,-15.114094,-15.757065,-15.561592,-8.814598,-19.032696,-15.677378,-18.069645,-16.996243,-16.433548,-20.798428,-24.421124,-20.789337,-17.856434,-10.548716,-16.53487,-16.071169,-14.496998,-16.359055,-15.192247,-15.275339,-19.112597,-17.010967,-15.214481,-14.80127,-12.362507,-10.864637,-14.873882,-18.372673,-15.354452,-9.601414,-20.982574,-16.823841,-16.658215,-14.55192,-11.623636,-13.696165,-14.654278,-10.68984,-15.381369,-12.573227,-13.884529,-10.448027,-8.538921,-10.032757,-5.204363,-14.702854,-20.137423,-16.483326,-19.683699,-18.708328,-9.74078,-12.376907,-25.26527,-22.33161,-18.256306,-18.62608,-13.140932,-12.71987,-15.237049,-27.341393,-22.823326,-26.001871,-8.417883,-11.29981,-16.643894,-9.333225,-9.921696,-16.65417,-12.326004,-16.268335,-24.780575,-18.786455,-11.061508,-8.308815,-15.69315,-15.1060505,-17.593393,-17.683628,-13.350363,-14.212202,-18.41941,-14.935265,-15.749775,-9.623169,-18.084846,-11.238871,-16.118484,-15.657824,-22.24496,-13.490295,-11.361149,-11.251202,-16.001205,-12.653379,-15.01268,-17.681004,-15.718109,-19.711895,-15.087709,-7.6365585,-11.04287,-15.695301,-17.152435,-17.508064,-12.723843,-14.965969,-11.872969,-10.477415,-10.512871,-12.688578,-10.382835,-10.505674,-11.032263
-22.490707,-25.00838,-21.348192,-26.767237,-21.07451,-13.736717,-21.46537,-18.829247,-12.328781,-18.191452,-18.208704,-23.022905,-26.985935,-22.885845,-16.581944,-24.084621,-21.222704,-20.218023,-14.973774,-19.283495,-17.851425,-25.86323,-21.797792,-16.682442,-16.361258,-21.611578,-24.715317,-23.01818,-23.978502,-18.848232,-16.682901,-22.03062,-23.774364,-22.600245,-19.712843,-21.614845,-17.331736,-21.966034,-19.848673,-19.389915,-16.737705,-19.753294,-16.192825,-18.763512,-19.900906,-18.97617,-16.77991,-16.3386,-18.044481,-13.831684,-21.706394,-27.920736,-19.950445,-27.748716,-24.526318,-14.167772,-18.88538,-29.148907,-25.7817,-23.34383,-25.027668,-22.48526,-17.973476,-25.928938,-24.669338,-25.463482,-24.014156,-16.488256,-19.499924,-18.919788,-18.81683,-13.942104,-25.282114,-20.08067,-16.94802,-25.45154,-22.814522,-14.983728,-13.925312,-21.522223,-22.567808,-17.255188,-17.325794,-24.063227,-17.737827,-20.287567,-22.71669,-20.21545,-15.240738,-24.65717,-14.321939,-17.177904,-22.18949,-23.444798,-13.054552,-14.400866,-14.158121,-18.287338,-19.772726,-18.678648,-19.298157,-20.817764,-30.583908,-16.2349,-15.579042,-16.130564,-23.677235,-15.195766,-17.07513,-19.98166,-18.674244,-19.115883,-16.67744,-18.968191,-12.879267,-20.448444,-21.646118,-20.983265
-24.215786,-22.20962,-20.305735,-27.864052,-18.405323,-15.672461,-20.138313,-26.483671,-16.888763,-20.591667,-20.612402,-20.952236,-25.779995,-15.958767,-20.46215,-15.33153,-18.020645,-26.366257,-20.783436,-20.649105,-19.324873,-28.756796,-22.301691,-19.870583,-16.976385,-19.255398,-27.057133,-18.105265,-20.356731,-21.706158,-21.308983,-20.083244,-22.84208,-20.909466,-25.808743,-21.532867,-20.521994,-19.199226,-12.8658085,-17.709332,-13.950382,-18.217209,-20.639193,-16.383148,-23.433851,-15.622297,-12.545893,-22.726158,-23.556751,-19.699411,-17.71482,-23.33207,-21.709684,-19.412193,-26.266277,-18.379196,-24.7342,-35.26312,-26.930473,-19.800268,-21.208519,-25.241056,-18.86136,-26.809048,-25.520527,-28.0387,-18.989868,-15.504654,-20.13956,-24.398087,-21.535997,-19.351263,-18.24386,-20.060833,-21.583847,-21.41108,-20.919216,-15.756874,-10.791597,-23.338373,-21.372873,-19.902237,-20.474037,-21.780655,-18.518736,-24.985271,-25.410645,-25.141693,-22.384983,-24.84718,-15.325842,-18.197643,-22.650558,-16.764828,-17.590134,-21.939657,-16.369953,-22.31086,-21.984135,-27.988684,-21.377325,-22.225655,-23.439445,-17.949776,-26.900085,-20.13035,-21.237984,-16.156982,-19.107004,-13.07078,-17.998306,-23.312664,-16.388584,-25.156822,-14.757847,-19.635798,-18.28345,-23.01199
-20.088167,-24.93817,-19.078478,-22.624516,-20.895489,-20.783455,-16.900984,-22.857256,-20.399788,-24.375332,-20.418129,-18.430256,-22.022598,-16.08097,-22.127327,-14.622204,-15.757004,-25.373796,-15.53479,-29.989595,-22.59295,-28.984571,-19.290527,-20.640354,-18.177612,-18.158113,-20.15579,-16.317696,-22.157097,-25.198862,-20.525944,-19.7803,-19.158684,-17.115963,-24.018301,-16.67483,-30.45029,-21.808662,-12.305685,-14.612331,-22.549965,-19.485918,-26.035042,-21.264767,-18.46899,-17.413803,-16.612892,-20.219658,-21.304884,-18.039454,-21.27575,-28.45229,-22.014507,-17.86753,-23.415955,-18.155584,-22.115059,-34.578857,-31.91765,-17.535751,-16.503265,-20.538433,-18.355366,-24.654358,-31.793581,-23.523643,-20.00958,-14.862511,-23.39543,-22.978115,-22.982864,-33.77822,-16.605186,-28.161617,-18.445324,-24.385609,-21.029978,-16.284628,-15.06706,-19.194086,-24.370068,-19.341137,-18.85754,-15.077805,-20.922424,-22.73098,-21.32342,-21.85109,-22.118765,-25.734816,-21.464895,-21.17739,-25.69516,-16.57256,-16.22355,-21.01965,-15.031921,-23.042059,-20.439598,-27.482426,-22.764664,-16.296316,-19.618963,-15.453499,-21.705944,-19.044497,-17.184795,-22.272964,-26.793793,-13.7819805,-20.864437,-21.087898,-21.52619,-23.874317,-16.258823,-17.52673,-15.185543,-16.73187
