-17.111334,-15.046936,-15.988031,-17.845308,-12.204451,-11.444687,-6.261202,-8.49427,-15.493624,-26.5523,-17.80587,-11.336094,-8.891241,-13.143667,-13.885542,-9.8811,-8.084234,-9.673302,-14.572836,-11.141058,-6.86586,-6.900612,-9.436035,-13.371735,-11.499504,-12.733982,-15.183054,-16.45661,-20.8707,-21.861115,-15.948608,-16.764547,-20.997517,-20.603231,-18.48616,-12.610847,-10.730555,-14.5527115,-17.587255,-17.593351,-20.862892,-26.499485,-25.473639,-27.126389,-21.181103,-19.267748,-22.161098,-20.699722,-24.018898,-23.32314,-19.082705,-17.793293,-22.483135,-15.521624,-15.287056,-21.838562,-27.18865,-27.190125,-18.744955,-10.071749,-6.987667,-11.377844,-14.791883,-10.265636,-6.585085,-5.3488083,-4.358265,-4.42947,-3.9396667,-3.1832924,-6.3870506,-6.9499035,-4.34494,-3.646679,-2.9272537,-3.4051933,-3.8784676,-5.0949097,-5.156624,-10.030405,-5.90934,-5.9075546,-4.451008,-3.5818367,-4.31118,-8.24189,-4.0029564,-5.442589,-9.336384,-14.358196,-7.2105103,-5.126667,-4.706688,-4.9377823,-7.8846893,-6.188549,-5.750332,-10.421614,-15.39245,-12.809086,-9.1586075,-5.666664,-2.9802895,-4.759823,-11.15638,-10.067711,-6.846161,-6.767765,-5.0567055,-3.4797173,-4.3091087,-4.6584053,-5.752636,-5.083885,-5.790642,-7.713356,-5.062435,-4.970257,-8.836803,-0.4157791,-0.12564087,-0.4514618,-0.4514618,-0.4514618,-0.4514618,-0.4514618,-0.4514618,-0.4514618,-0.4514618,-0.4514618,-0.4514618,-0.4514618,-0.4514618,-0.4514618,-0.4514618,-0.4514618,-0.4514618,-0.4514618,-0.4514618,-0.4514618,-0.4514618,-0.4514618,-0.123348236,0.0
-24.481705,-30.129244,-33.72929,-14.031502,-9.820295,-12.297874,-5.3551292,-6.3687057,-12.468414,-25.661602,-18.46976,-16.075317,-10.002014,-5.9645996,-6.7749214,-12.647593,-10.818991,-14.190918,-11.825777,-11.578869,-12.098572,-13.301544,-14.37912,-13.879257,-13.313021,-10.533155,-17.513174,-20.024502,-23.882715,-17.061697,-13.276947,-17.928505,-15.431194,-16.032452,-17.77226,-11.028824,-10.098595,-16.233143,-15.128073,-19.580667,-24.25248,-27.436546,-21.77151,-17.96436,-20.875874,-19.657867,-20.578524,-18.053997,-17.882322,-21.534445,-22.334919,-18.296013,-20.251759,-16.8793,-10.650389,-13.087164,-20.331123,-26.110554,-20.125566,-11.065079,-8.753542,-12.659485,-13.998396,-13.8374,-7.4356403,-5.0243835,-5.6785774,-4.835804,-5.30875,-6.8797436,-9.064344,-6.168186,-4.37545,-5.682499,-7.585869,-6.842182,-4.7930336,-3.9669724,-4.8477097,-4.3611794,-6.7238865,-9.614023,-5.859516,-8.3118,-5.6616554,-6.134186,-6.181509,-9.723143,-10.930595,-12.728628,-10.133289,-10.240084,-9.19595,-9.151291,-7.8101406,-6.010353,-6.6269493,-13.029602,-14.980751,-7.3913918,-3.1800919,-3.97649,-6.6854115,-5.0673447,-4.5822678,-10.996344,-9.048971,-4.157322,-5.225868,-6.4384003,-4.1589317,-3.9383621,-3.449707,-3.6436234,-3.605156,-3.4179459,-5.7560616,-11.325611,-11.599281,-10.544678,-23.937834,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-24.192657,-8.871338
-28.113886,-28.248425,-31.078377,-12.902447,-6.254877,-6.851305,-11.01721,-15.64892,-15.736454,-26.344631,-22.795652,-24.5836,-15.798628,-10.846113,-9.281387,-13.166988,-20.843334,-18.929579,-11.547531,-12.24357,-19.800766,-26.174065,-26.169415,-17.736069,-13.018883,-14.813272,-23.457087,-20.265095,-22.438501,-20.7194,-19.384024,-17.83498,-11.64365,-15.448135,-22.750107,-20.67781,-16.077778,-19.865099,-19.250977,-20.501526,-29.265747,-25.624184,-23.384598,-14.255964,-11.980082,-14.878038,-22.878386,-25.911436,-19.225267,-21.31584,-20.639257,-15.580524,-18.60259,-20.47218,-12.598757,-15.107912,-23.521019,-26.117533,-28.291187,-19.140852,-20.35351,-19.431133,-14.018799,-12.806583,-16.71764,-17.109867,-17.447828,-15.812231,-13.662445,-13.73687,-10.303099,-8.328293,-16.989452,-14.298027,-12.593788,-12.998774,-16.150156,-14.018013,-12.518583,-8.732361,-13.768255,-11.823727,-12.4617195,-12.947554,-16.068998,-15.095684,-17.635983,-16.951698,-13.10133,-9.468626,-12.630669,-22.79468,-24.486694,-19.3675,-14.975149,-12.761957,-12.313482,-12.902189,-15.51577,-9.36499,-9.20911,-10.441679,-12.945066,-11.571142,-5.8677483,-8.169903,-18.724531,-11.53511,-9.858734,-13.455521,-16.722197,-16.409542,-12.442223,-14.233774,-14.414621,-12.281246,-10.527807,-13.417723,-12.822208,-15.426298,-26.207241,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-26.249435,-14.277405
-32.551216,-31.642803,-27.929314,-13.153288,-8.784557,-6.731619,-13.115084,-15.957521,-20.309332,-27.137775,-26.167055,-28.22329,-27.439785,-26.30719,-18.99474,-16.698538,-21.165384,-21.51215,-15.229525,-15.002991,-22.526575,-19.565727,-23.321222,-20.712053,-18.685778,-22.545902,-23.81673,-17.75153,-19.118158,-25.268574,-25.090229,-18.564983,-9.428539,-10.254671,-17.683956,-25.229137,-21.65559,-18.391487,-19.300081,-18.19576,-19.725786,-21.904425,-29.751728,-14.215397,-10.5163,-13.331497,-18.14799,-24.272093,-23.416973,-18.000425,-12.492107,-11.4547,-17.894627,-20.673735,-16.91811,-19.278938,-17.628681,-22.700954,-21.779358,-16.54484,-18.33601,-24.780258,-15.713144,-11.804966,-16.893293,-16.934315,-15.064812,-16.287704,-14.979366,-14.220278,-10.940922,-9.172024,-12.356983,-14.388134,-16.053526,-14.80982,-13.652834,-16.173729,-12.411709,-17.26007,-13.842989,-10.751139,-15.449173,-18.251612,-13.329298,-17.454798,-16.499762,-12.4813385,-10.548832,-7.296047,-12.423254,-23.499245,-18.75951,-15.102295,-10.904524,-11.113512,-9.4894085,-8.364309,-14.350361,-15.23295,-23.557621,-19.562904,-14.301935,-12.912476,-12.959368,-10.032579,-15.497744,-19.615314,-18.78923,-15.082552,-13.886696,-14.573605,-17.102617,-16.206718,-16.872877,-17.246382,-17.41489,-17.028898,-18.296612,-19.086905,-28.307076,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-28.269615,-16.809845
-39.192204,-42.262672,-26.4585,-14.088444,-12.688047,-10.150169,-12.218872,-20.54274,-26.545973,-33.358868,-27.74054,-30.400055,-31.289724,-29.439377,-18.256577,-14.24181,-18.368786,-17.61422,-20.01888,-21.448116,-21.374119,-18.249199,-21.38693,-24.946983,-27.399162,-27.608482,-25.272766,-21.707102,-24.041485,-30.501791,-25.754515,-21.871122,-10.560345,-9.401978,-18.424282,-26.66924,-22.518528,-21.667025,-23.801361,-19.442945,-16.117065,-19.517822,-20.684935,-13.865231,-13.129858,-15.407549,-16.614666,-16.590405,-18.111816,-12.70244,-13.1329155,-11.89381,-10.837067,-16.911577,-15.915808,-12.738853,-16.881699,-26.805193,-24.824093,-19.049557,-14.297085,-17.761967,-18.359758,-12.841408,-12.404522,-14.792412,-19.917755,-17.314358,-17.32141,-18.549671,-14.307772,-15.817841,-15.3360195,-15.433924,-17.400496,-18.031485,-15.607719,-14.238611,-17.530293,-17.63597,-16.973358,-9.654839,-11.734848,-17.026478,-14.957251,-12.8350315,-16.815191,-13.123705,-7.618822,-8.222048,-15.3887615,-19.283096,-16.03246,-17.600433,-15.202696,-18.282576,-13.744179,-8.80752,-9.963976,-11.670069,-17.817808,-16.552631,-18.816076,-22.006113,-18.637907,-14.150053,-18.943487,-16.581459,-18.45992,-15.955101,-13.783937,-13.256763,-14.06229,-13.890991,-13.833836,-19.247856,-20.005623,-17.916685,-17.685879,-19.188992,-30.14836,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-30.513355,-18.731415
-35.883648,-34.96251,-26.252356,-15.729536,-13.362268,-20.038525,-20.748352,-23.77874,-22.059687,-28.384203,-25.62798,-25.443459,-27.055153,-21.21924,-17.259254,-12.3660965,-14.079227,-14.153328,-17.185944,-17.39981,-18.812065,-16.254847,-16.181507,-16.66645,-24.780405,-23.069206,-19.34382,-16.808052,-17.664818,-19.094576,-22.039165,-14.2871685,-13.822685,-12.493687,-16.794846,-22.831726,-25.390385,-22.718643,-17.449114,-18.02652,-15.686928,-15.594706,-9.313606,-8.51144,-15.220911,-12.473652,-8.332464,-10.165678,-17.445217,-15.111391,-16.900578,-9.1056595,-9.2477,-17.402348,-15.901318,-12.26333,-14.256332,-15.012466,-15.425491,-13.185583,-15.148193,-17.840092,-17.830692,-21.333166,-19.905912,-22.417225,-24.798607,-22.108849,-18.05618,-18.0018,-16.127197,-18.627,-27.414072,-22.732708,-19.840601,-18.333235,-21.42162,-18.18,-18.094624,-21.923735,-17.181953,-13.293432,-19.11216,-24.17514,-17.304256,-13.437601,-21.5764,-16.675419,-15.447834,-16.974987,-18.756687,-24.173988,-16.602472,-13.3169365,-16.87348,-18.573782,-16.659939,-16.591244,-17.662022,-14.357845,-13.434017,-14.57975,-17.371408,-18.20838,-17.751585,-15.779087,-19.369122,-15.689598,-16.466148,-22.234245,-23.49443,-23.117321,-17.022713,-19.037205,-20.54086,-21.44138,-22.290264,-23.849834,-20.698217,-19.23536,-31.611578,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-32.880875,-20.77492
-37.95339,-34.396965,-26.305374,-20.270016,-17.310234,-15.4190445,-16.67925,-12.172989,-13.628174,-22.771544,-19.57365,-20.67254,-25.36016,-19.324951,-15.955988,-10.708738,-14.635061,-13.5014305,-18.15688,-16.883236,-12.709314,-9.831902,-8.050724,-10.231598,-13.043932,-11.341173,-7.0292816,-5.0446396,-5.6917725,-8.099218,-10.27179,-7.2829456,-8.894972,-9.066978,-10.346674,-16.317421,-19.504196,-15.422531,-14.588947,-9.56702,-8.613968,-8.325502,-4.879406,-8.052193,-15.942499,-13.2718525,-7.9282684,-7.1358356,-11.4948845,-13.552986,-13.0208645,-10.272701,-11.0984535,-12.35717,-10.552029,-12.632549,-14.50535,-9.847176,-5.110264,-7.9239464,-17.815231,-11.420181,-8.235823,-11.952185,-14.830326,-18.967846,-21.345028,-27.287476,-24.407158,-20.683205,-14.70117,-13.489241,-16.915659,-18.20898,-20.634892,-22.017408,-18.722677,-23.15872,-19.716827,-21.512003,-21.316679,-16.600517,-19.041119,-21.263968,-15.669119,-13.201805,-18.472664,-19.814693,-19.351873,-13.385906,-12.441418,-15.040947,-14.972702,-16.216133,-11.9645,-13.764885,-21.365108,-19.892067,-21.666828,-24.60269,-17.90107,-20.090385,-21.816294,-17.140766,-14.116829,-16.593307,-20.745136,-18.998571,-17.056553,-18.578289,-18.513021,-19.35582,-17.463692,-18.931276,-21.736135,-18.483778,-17.894917,-17.386044,-17.172039,-20.230549,-31.629656,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-33.594772,-21.521664
-47.516644,-43.196053,-26.519445,-18.300024,-17.916817,-16.758844,-15.846001,-11.68663,-12.830969,-19.796478,-20.719877,-19.168606,-18.162651,-18.342916,-15.521797,-12.667759,-12.522942,-16.990185,-21.933018,-17.554695,-17.790863,-13.330727,-11.549154,-16.627388,-15.9984455,-12.947088,-7.7198944,-6.805805,-7.923176,-10.753685,-10.570175,-8.752926,-13.174242,-14.531235,-11.379038,-12.208103,-14.337793,-11.278549,-11.683649,-10.4505005,-9.495823,-6.0303383,-9.23369,-18.2111,-12.979198,-13.68527,-16.090303,-14.267422,-8.199532,-11.907017,-21.108358,-23.773378,-15.665287,-12.21339,-8.536411,-7.9107704,-8.235157,-7.120304,-5.503826,-9.411356,-14.225712,-7.78891,-5.987301,-8.513462,-11.426891,-17.412485,-22.215065,-25.069763,-21.657965,-21.079046,-16.62356,-15.272541,-19.30505,-20.870644,-22.389921,-20.307636,-22.169958,-21.35819,-30.916046,-25.719597,-22.348537,-24.015377,-21.41343,-28.802149,-24.64402,-18.788866,-25.601696,-21.766323,-18.181967,-15.145498,-14.316746,-13.777605,-17.720398,-17.882273,-16.951004,-20.154732,-22.663818,-20.601782,-27.482008,-26.182178,-23.240664,-23.359974,-20.464779,-21.00607,-18.211067,-22.041052,-17.024351,-18.380177,-24.117609,-21.809202,-18.860752,-18.093782,-23.285225,-21.111567,-17.988935,-15.506939,-17.904608,-17.210896,-18.33428,-21.647835,-33.070072,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-35.3634,-23.50039
-48.458775,-43.64451,-27.622265,-16.953093,-18.90794,-23.576601,-24.771778,-17.44241,-18.844572,-27.874413,-31.192307,-25.923195,-18.032495,-18.192574,-19.648817,-15.439915,-14.798761,-19.88268,-17.28521,-20.568024,-16.692415,-16.239586,-17.272991,-26.292955,-23.938808,-25.143997,-16.97417,-17.826237,-18.983055,-21.73907,-22.801128,-16.14595,-14.131851,-22.88729,-20.412294,-17.603327,-15.084444,-11.751963,-11.965946,-15.810513,-12.82555,-10.402538,-17.90341,-20.907665,-14.143173,-10.556362,-14.102905,-15.234093,-8.329205,-11.131193,-15.9451065,-14.9525795,-12.176519,-14.728504,-15.941669,-9.393534,-9.507639,-10.710075,-13.784281,-12.615034,-11.237825,-8.849972,-10.7365,-14.715015,-14.614876,-25.164352,-27.095474,-26.35305,-23.01928,-22.547386,-20.967052,-20.890865,-26.517147,-24.803324,-23.312813,-25.482382,-23.29438,-20.132298,-19.505789,-18.222929,-21.338049,-23.06614,-23.43117,-27.036922,-25.14775,-22.127481,-24.820004,-22.951302,-26.5743,-19.646193,-14.01416,-12.243406,-15.729012,-20.03295,-21.889322,-20.247076,-17.278618,-17.145374,-23.027885,-21.596745,-22.865255,-20.380527,-23.515736,-20.566528,-21.88307,-19.142742,-18.032825,-18.874393,-24.96086,-23.92701,-23.532257,-23.875204,-21.529707,-23.30719,-23.992476,-20.840088,-21.283438,-13.375792,-11.312061,-17.904257,-32.98016,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-35.561787,-23.695358
-39.676548,-42.084488,-29.638515,-17.806091,-19.322077,-25.523487,-21.555979,-20.262272,-26.79382,-32.61625,-39.57133,-32.80111,-27.909977,-17.964848,-17.530085,-17.522038,-15.76741,-18.75599,-17.240974,-16.109468,-14.050896,-15.516321,-15.900482,-21.308958,-17.783857,-20.589872,-20.342464,-20.100517,-19.075298,-19.410864,-21.683115,-21.090221,-16.956131,-21.78706,-24.881542,-23.560297,-25.006878,-25.080894,-23.237957,-24.44823,-18.894583,-18.0753,-23.869434,-23.144104,-19.699541,-19.241098,-17.451622,-15.34111,-14.566765,-16.850706,-13.331263,-17.070738,-18.11257,-19.763605,-20.476318,-20.231258,-18.84894,-21.37923,-23.447773,-20.525192,-22.50206,-19.755314,-22.907986,-20.181562,-22.15069,-24.540405,-27.958916,-29.665907,-27.20411,-23.91206,-25.80832,-25.161503,-20.243614,-21.52853,-24.216217,-22.28344,-22.546291,-27.541752,-19.26538,-16.162262,-21.80815,-23.066273,-28.77181,-28.505157,-27.70602,-24.627298,-26.563124,-19.894196,-19.087242,-19.1041,-12.224575,-12.110863,-18.06783,-22.489105,-23.87312,-20.635508,-21.361193,-19.703241,-33.455917,-23.356552,-18.130629,-19.584242,-22.311329,-29.340704,-22.766535,-13.876535,-12.906328,-19.535639,-21.475773,-22.222279,-22.166534,-22.977652,-19.091724,-21.256397,-29.033653,-23.670002,-26.206158,-13.686249,-12.584164,-22.904018,-34.32879,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-37.35347,-25.367397
