-21.061117,-17.800896,-16.040638,-23.096163,-19.381065,-16.314,-14.927883,-13.179201,-23.831142,-14.871814,-18.460447,-15.772396,-10.338268,-14.346947,-12.287373,-16.73692,-19.569527,-15.778713,-15.72767,-16.633038,-19.04914,-21.780384,-21.463474,-13.2059765,-18.026474,-18.329414,-17.553814,-14.559299,-16.744093,-15.333893,-14.815784,-15.799559,-18.335732,-16.723307,-21.686195,-24.246986,-18.213997,-11.90453,-16.27454,-20.45708,-15.81068,-17.616783,-24.426025,-13.918482,-22.78106,-17.082634,-16.254128,-10.881929,-19.274899,-14.576982,-18.328732,-16.919502,-17.18845,-19.740887,-16.401136,-18.303879,-18.26094,-15.367004,-14.899552,-20.697407,-19.65617,-16.806515,-16.849173,-22.88824,-26.864117,-21.353197,-17.396751,-21.39478,-14.88117,-14.467125,-14.37212,-23.641918,-21.617386,-17.704967,-19.07695,-11.719753,-14.765374,-18.618534,-25.234148,-20.477573,-18.34224,-17.30635,-19.332664,-14.693808,-14.96023,-24.562162,-19.661545,-18.315018,-27.690664,-14.721447,-18.067913,-16.866695,-15.064583,-14.279499,-15.062778,-16.524498,-16.680895,-19.939924,-18.425114,-18.650867,-14.737206,-13.211782,-22.302362,-18.075466,-13.347103,-19.999115,-14.3635845,-13.881708,-24.618885,-20.459978,-15.958361,-12.167524,-13.880407,-18.546896,-20.44519,-16.733578,-19.069033,-16.019129,-16.993534,-17.761011,-25.357113,-22.455795,-24.020979,-21.300186,-13.1182,-16.3038,-0.5527935,-1.082119,-0.39751244,-1.9073486e-06,-1.4365826,-1.5887089,-0.4044342,-0.3785305,-0.57352066,-0.7436657,-1.0832005,-1.5115986,-1.3590088,-0.3292408,-14.268841,-12.511139,-16.69225,-15.653343,-14.90285,-18.286804,-17.538387,-14.520695,-13.158325,-19.242992,-17.9742,-16.258564,-15.866443,-18.811575,-21.547031,-15.483659,-19.468735,-17.507362,-22.504852,-15.865837,-16.157242,-19.649014,-15.539749,-13.132011,-12.628424,-18.677185,-14.117506,-19.472893,-13.878809,-11.262674,-15.733064,-18.95385,-13.340511,-15.375071,-15.154993,-14.983923,-17.31572,-17.938416,-16.585125,-18.840916
-16.369583,-19.995638,-19.26464,-23.577654,-15.491175,-18.952301,-16.948582,-20.529219,-20.233116,-15.731679,-15.64018,-11.829109,-15.19352,-19.043095,-20.149765,-19.419926,-15.3628235,-11.691906,-25.946106,-16.73529,-13.62401,-20.212692,-17.968271,-18.134108,-24.032475,-16.265438,-17.007435,-18.61594,-19.292522,-22.505098,-13.925829,-21.44579,-20.658617,-16.2444,-23.632557,-23.618542,-20.537735,-18.085417,-15.271858,-16.18974,-17.251057,-19.5486,-17.693754,-19.013033,-19.622532,-18.160645,-18.628965,-15.676825,-16.971546,-18.107145,-20.051613,-16.103666,-20.126873,-15.458437,-14.5019245,-18.436977,-20.85153,-24.734669,-20.775904,-19.380873,-24.91417,-19.33281,-29.176296,-26.674377,-20.41113,-23.511108,-15.136528,-18.775871,-21.656952,-14.739483,-16.326576,-30.20249,-22.11566,-19.784267,-21.209642,-19.539,-22.253824,-21.978008,-28.414309,-22.88815,-15.194181,-16.11773,-19.589039,-19.428822,-19.320683,-22.680458,-18.480228,-16.993475,-21.133276,-22.275623,-14.372805,-23.562172,-18.95619,-19.945442,-21.012943,-21.660233,-19.209217,-11.852249,-20.363018,-18.638504,-21.928553,-15.859936,-19.174332,-18.74,-16.381815,-29.589144,-23.278477,-28.877033,-21.058405,-17.445728,-21.36874,-20.435446,-16.821194,-24.247334,-22.732334,-16.654083,-20.96169,-15.762399,-15.692407,-16.345898,-22.33251,-12.67416,-24.103878,-23.731894,-16.233807,-16.848976,-21.376804,-17.174244,-16.689447,-22.156662,-23.268034,-19.678808,-15.7750635,-15.528661,-23.73318,-22.103546,-17.59502,-22.787058,-20.313917,-14.976078,-16.456305,-20.749687,-18.880623,-18.840847,-20.25681,-17.307674,-22.667622,-17.976746,-14.689478,-24.259779,-17.913258,-14.923535,-21.657265,-18.799374,-25.510519,-14.3045025,-18.48122,-16.678825,-16.048763,-18.20436,-20.176392,-21.55534,-21.331444,-17.24805,-17.100967,-15.35538,-13.737066,-22.2444,-20.962013,-13.052139,-17.907846,-16.845875,-16.030037,-18.873856,-14.993699,-18.075096,-23.146671,-13.119659,-18.323383,-19.524223
-18.780281,-20.803654,-22.894466,-20.498474,-18.251781,-22.242016,-13.560724,-25.74036,-16.87725,-23.394361,-13.743164,-14.370615,-18.778236,-16.330706,-17.617653,-15.614746,-19.092953,-12.231077,-20.549908,-15.912113,-19.665482,-25.874512,-21.323517,-19.255367,-29.893457,-23.297703,-12.510574,-21.13974,-22.27279,-18.765968,-24.601135,-19.949093,-15.573884,-19.657753,-26.896935,-25.2736,-15.663978,-19.009548,-19.539845,-14.648851,-20.518064,-22.408268,-17.708656,-21.12983,-20.422365,-20.338188,-15.069821,-19.816652,-14.863479,-26.218346,-23.236578,-19.92226,-21.634449,-17.010056,-19.925034,-21.341774,-22.773567,-21.211758,-21.978668,-17.72713,-22.722614,-13.964968,-24.802517,-19.770145,-18.954386,-22.154583,-19.688631,-16.23024,-14.076258,-20.65818,-23.2456,-22.38211,-21.434395,-20.647871,-20.642075,-14.92089,-20.431265,-21.646627,-21.058838,-15.480464,-12.393366,-13.830067,-15.928722,-19.149738,-19.764484,-18.3397,-16.549326,-13.3216,-26.414627,-21.36238,-17.329205,-19.272917,-18.561142,-15.971561,-16.959404,-16.877907,-13.580982,-11.432146,-21.142834,-23.402342,-21.116581,-21.834223,-16.717613,-19.644018,-14.947717,-22.514557,-30.28094,-24.186426,-17.686283,-14.694207,-21.181162,-20.551542,-14.926021,-15.909208,-25.482204,-17.77237,-22.633091,-16.878323,-13.390341,-20.368443,-22.605438,-12.597313,-19.205093,-18.4094,-24.645346,-17.054195,-24.809343,-23.148308,-23.230076,-21.117027,-19.91346,-16.290745,-23.539173,-15.368334,-21.674046,-24.974316,-21.006891,-21.543694,-21.138083,-22.21222,-20.574732,-20.198242,-17.251492,-20.912294,-20.032341,-17.22472,-25.863344,-18.707594,-23.596474,-24.968287,-16.212952,-17.589245,-22.424383,-20.932808,-23.180477,-25.581036,-14.091539,-19.368073,-18.342808,-18.05379,-23.78822,-17.810184,-24.11443,-21.591518,-18.88081,-17.721615,-16.48992,-20.805954,-15.854296,-16.272408,-24.964632,-15.39979,-16.273,-23.662079,-21.279613,-18.084553,-18.159939,-13.886084,-21.71293,-16.408907
-17.776228,-19.501299,-25.53668,-15.420183,-19.603323,-21.88784,-16.094646,-27.757473,-19.122696,-15.524902,-18.258585,-12.635317,-13.533613,-13.0444145,-12.013359,-20.424206,-22.340565,-17.048866,-17.172607,-18.433743,-17.653955,-18.511192,-22.601223,-18.465284,-25.291138,-19.28252,-15.181592,-21.13013,-23.496212,-16.291403,-24.665474,-17.836018,-20.78886,-18.327759,-19.274525,-18.129976,-15.754,-22.183868,-15.671215,-16.101181,-16.765072,-20.93181,-15.318239,-16.623566,-16.353317,-19.369678,-18.707897,-13.355858,-22.166262,-21.54109,-19.758923,-18.506067,-29.409536,-17.074036,-23.721073,-23.258553,-22.405098,-22.984196,-18.044392,-14.18495,-18.674288,-20.281822,-17.649933,-22.216572,-17.586466,-20.563354,-25.368301,-17.064749,-13.479458,-24.453754,-14.580103,-18.47577,-17.269032,-19.842846,-16.561562,-18.291262,-18.712616,-18.942347,-18.55935,-12.159779,-12.381033,-18.085667,-16.650745,-18.572924,-20.732552,-17.443146,-16.014626,-19.906878,-20.220446,-22.187103,-14.302458,-15.146014,-11.565901,-17.286293,-20.685265,-17.0566,-9.21797,-16.637491,-26.103441,-24.316965,-22.407364,-20.85925,-18.497784,-23.013597,-19.26166,-18.196335,-24.502789,-18.221945,-14.042959,-19.844025,-20.35133,-19.657837,-17.643295,-12.5752735,-21.259861,-16.005295,-21.454609,-22.830898,-18.124819,-16.397411,-17.208584,-18.254656,-20.028011,-15.02106,-23.357134,-13.957918,-24.366581,-20.809788,-22.763746,-19.153961,-22.81004,-19.765026,-28.17703,-18.658096,-24.06984,-21.198774,-24.071604,-23.562096,-23.9253,-20.875492,-25.344582,-17.352345,-17.197256,-23.084967,-26.423328,-12.339787,-21.413204,-23.534023,-18.290588,-19.142029,-13.551418,-17.013176,-22.62128,-20.249683,-18.569765,-29.912868,-14.975176,-21.907228,-19.45019,-24.186108,-18.801605,-16.664347,-24.681908,-20.726406,-16.389004,-23.877445,-15.348132,-14.72583,-16.123247,-16.363834,-18.066284,-17.159956,-18.194693,-22.997168,-22.784008,-16.66217,-19.613787,-11.2715645,-22.308483,-17.067131
-13.093897,-19.585636,-22.045883,-17.896463,-14.217266,-16.03446,-19.143444,-17.765875,-18.770933,-16.930653,-19.216063,-14.490196,-16.463943,-16.35889,-15.30475,-19.892406,-15.184375,-13.931425,-19.185875,-18.044369,-17.579655,-15.35659,-18.48325,-20.226496,-21.496553,-20.491764,-17.53754,-18.750933,-26.300385,-19.60047,-19.559015,-15.261157,-22.293385,-21.112652,-18.035599,-15.169116,-14.25416,-17.858973,-14.557209,-18.94643,-16.394321,-23.297413,-13.719194,-18.20853,-18.605213,-19.979536,-17.432724,-13.335844,-20.61924,-16.81003,-14.168776,-22.117977,-21.9053,-15.226527,-17.074093,-22.39024,-20.554249,-20.212147,-21.155495,-12.72172,-22.069166,-26.524757,-17.277393,-29.175156,-17.370655,-18.643518,-21.843779,-22.76815,-22.108013,-26.609825,-16.199112,-20.150043,-18.490454,-25.66152,-16.340256,-22.359848,-17.22696,-21.199293,-21.78106,-15.958414,-14.769183,-14.158222,-22.720142,-20.016994,-15.365621,-16.99143,-19.821049,-20.941587,-18.936401,-20.62738,-15.378777,-13.607864,-13.794613,-16.833801,-19.485706,-24.210901,-11.67169,-17.004166,-21.402573,-19.14101,-15.546593,-22.425285,-17.435198,-18.90197,-15.763856,-21.183044,-19.219769,-20.437967,-18.216782,-16.583202,-23.726358,-20.117638,-13.321594,-14.39739,-16.013988,-13.116165,-19.22686,-24.522123,-18.751308,-17.690346,-14.846497,-19.803415,-30.773056,-11.597115,-22.875004,-10.6252,-29.82724,-13.929523,-18.762636,-22.216722,-21.59644,-18.683798,-21.922518,-26.408054,-16.110935,-21.421597,-22.619675,-24.409271,-20.726566,-13.501495,-25.132973,-17.511543,-16.500084,-23.960922,-22.33064,-14.323599,-17.218552,-18.137028,-20.869312,-17.833374,-16.940918,-20.29945,-19.703594,-19.818443,-15.267221,-22.286533,-9.88026,-21.0852,-18.989502,-25.943893,-15.418062,-18.31488,-20.774866,-18.798325,-14.668945,-22.169842,-19.383972,-15.213667,-23.090904,-16.993694,-20.87574,-17.182743,-19.556513,-15.5940275,-19.721588,-14.474432,-22.314293,-13.2306,-17.681591,-14.80478
-12.4477825,-18.210247,-27.15479,-23.884258,-16.27043,-18.39012,-21.783806,-15.86762,-19.068867,-20.77584,-18.369957,-12.427717,-21.76411,-18.70847,-18.202047,-15.509472,-17.919147,-13.72942,-18.643158,-19.155355,-16.793549,-16.381481,-16.668232,-16.597462,-25.698765,-21.423882,-20.011759,-15.636707,-23.625435,-22.145088,-20.697838,-14.737495,-21.781834,-11.708397,-15.9883795,-16.525991,-15.436989,-14.382475,-19.025578,-14.413799,-22.80662,-22.414017,-18.7798,-20.95028,-18.450287,-24.077427,-19.515442,-20.834824,-20.01847,-17.042076,-16.495804,-24.092817,-16.296091,-14.733035,-16.48684,-19.97617,-17.777802,-19.316376,-16.979244,-15.615372,-19.085514,-23.783886,-14.550435,-23.86015,-15.759087,-17.085815,-19.63641,-21.277275,-20.681973,-27.07947,-23.094376,-20.742027,-21.426308,-22.6389,-13.115303,-22.08837,-16.583961,-21.54328,-22.537508,-17.731918,-15.686313,-12.464371,-21.756319,-21.70165,-17.127754,-20.325691,-17.469923,-20.320255,-18.023575,-14.947473,-15.759127,-18.742943,-19.814068,-12.0586815,-15.453718,-26.305618,-15.832407,-22.003284,-17.421597,-18.139097,-15.50875,-17.582424,-17.394562,-16.821152,-20.323318,-13.49604,-17.567318,-19.042522,-20.715229,-16.944574,-20.332165,-27.303534,-8.293493,-21.352932,-12.663212,-16.276518,-13.666479,-20.974003,-20.687122,-12.562201,-19.617123,-26.134567,-21.591763,-16.562937,-21.153858,-14.507463,-25.533348,-14.75362,-19.806969,-18.822918,-19.018723,-19.052017,-16.753363,-30.578945,-11.251774,-21.880676,-18.8746,-17.953773,-18.573551,-12.756071,-20.489025,-19.823555,-18.12952,-20.09124,-18.077145,-20.00156,-14.12549,-14.527146,-18.458603,-22.155947,-19.97331,-16.502457,-16.342152,-21.334675,-19.863907,-20.069965,-15.638669,-16.744238,-21.682638,-28.18402,-17.347942,-16.59628,-20.15525,-21.312243,-13.851599,-18.652622,-13.849718,-18.692287,-18.687984,-19.795786,-20.374454,-19.493315,-15.899582,-15.574999,-22.795553,-15.753788,-17.040562,-17.704018,-15.039595,-15.519097
-12.882759,-17.776258,-15.729876,-13.171518,-18.292467,-15.368207,-13.876085,-14.796735,-13.960577,-14.112513,-18.971188,-13.881735,-23.210667,-21.107412,-12.47485,-15.469433,-19.68556,-16.098122,-19.120026,-24.179821,-18.965416,-15.847337,-18.319109,-11.057955,-26.800785,-21.839245,-18.526344,-17.469471,-16.322681,-17.629463,-18.809757,-9.21526,-23.451797,-9.507479,-14.606772,-15.961301,-13.134766,-14.2924,-20.076233,-13.052593,-13.9345665,-24.335173,-22.759287,-21.352785,-23.936626,-19.796265,-13.433792,-17.670929,-18.279602,-19.811079,-16.637123,-21.994333,-17.639887,-14.859792,-19.58194,-14.492532,-20.9843,-13.58647,-16.538006,-15.23107,-16.774948,-17.174694,-16.348564,-14.512798,-19.474884,-20.029171,-16.975842,-22.759867,-19.754751,-14.949045,-13.911228,-20.0322,-20.638742,-23.9073,-15.084193,-15.906609,-15.27947,-17.803185,-19.020393,-14.2632675,-20.151402,-16.299017,-21.359112,-22.144947,-14.783036,-27.415766,-18.350101,-20.621655,-18.79887,-14.825131,-20.516434,-11.978327,-16.078247,-10.472729,-15.771017,-16.442938,-12.598503,-25.722244,-16.215572,-13.07819,-17.437872,-10.930002,-14.327541,-14.11643,-22.373875,-14.702158,-21.17839,-14.983288,-19.15297,-20.67841,-18.774384,-21.294027,-11.579794,-17.274242,-13.618864,-16.93399,-14.457651,-21.70802,-22.787561,-15.642786,-19.767628,-15.888922,-18.74814,-13.400389,-21.234426,-18.253536,-22.271757,-16.740112,-16.710554,-14.867748,-23.994143,-16.200106,-12.490419,-24.157383,-14.598096,-19.673042,-14.054121,-18.062267,-17.476837,-18.285744,-14.396395,-14.384323,-17.057869,-18.99629,-16.03432,-17.169226,-11.812061,-16.194921,-15.558359,-17.52386,-20.826302,-14.30414,-17.012836,-15.020858,-15.450825,-14.944281,-16.474194,-10.991646,-20.799599,-17.71203,-11.724522,-19.967657,-16.392605,-19.242123,-11.722755,-18.567625,-13.288414,-17.579647,-16.699173,-24.047276,-17.62057,-17.95922,-15.981752,-17.208963,-26.546015,-18.105461,-17.703182,-19.72718,-16.593159,-22.002731
-15.268394,-14.360815,-14.50746,-12.138168,-14.352411,-20.31564,-11.520271,-15.23576,-11.672804,-15.233583,-24.821579,-19.066841,-15.254442,-18.717659,-10.840414,-15.810636,-14.656513,-14.919542,-20.344593,-14.509316,-19.158669,-11.824675,-23.834312,-15.557271,-20.487818,-14.192562,-14.154928,-17.960842,-19.43761,-16.09332,-16.30547,-9.485847,-28.914864,-13.00239,-16.473753,-12.873478,-15.458082,-17.203945,-25.243721,-22.484058,-10.295111,-21.0614,-25.190718,-24.990404,-20.836786,-15.904135,-10.58289,-15.757929,-15.97784,-16.549719,-17.233746,-19.579945,-17.251034,-15.327909,-18.332947,-20.549774,-20.871033,-11.806532,-16.194988,-12.896576,-17.304783,-15.296652,-11.846357,-14.648343,-21.0749,-19.849934,-19.630444,-21.029171,-16.236534,-13.504829,-13.127651,-17.34808,-13.668127,-17.277859,-14.704357,-12.530827,-10.996895,-15.052113,-12.371328,-17.100374,-14.638018,-14.390142,-24.033018,-23.48305,-18.824608,-20.102215,-16.91668,-17.112669,-14.425356,-15.626667,-19.868248,-9.464762,-14.354555,-10.712515,-17.081661,-16.97964,-13.415932,-18.160788,-12.839399,-10.962715,-24.1147,-9.865534,-14.307524,-12.854498,-19.972422,-24.422739,-21.885307,-10.034018,-15.090434,-19.745832,-15.791176,-16.640072,-12.483126,-18.195665,-16.909782,-19.16055,-12.551678,-21.116085,-15.234744,-22.040829,-16.773514,-16.898193,-20.578844,-12.358093,-20.314648,-22.676067,-24.73872,-11.880613,-19.112885,-21.321568,-20.882154,-16.863281,-12.880041,-19.480736,-17.660877,-20.646452,-11.556379,-20.1592,-12.188553,-13.054495,-17.017813,-13.94051,-21.26654,-15.875891,-18.702087,-22.153154,-12.829266,-15.195133,-14.716423,-21.008892,-16.052963,-17.522573,-15.989243,-12.327757,-15.248419,-11.455971,-15.542851,-12.258472,-19.947355,-16.81529,-10.081255,-20.630367,-14.853077,-15.699111,-16.022465,-20.36029,-21.257881,-15.24339,-15.766483,-22.186346,-11.823406,-11.083475,-21.365341,-15.748739,-17.958305,-15.963908,-18.107128,-19.232113,-16.365593,-20.93189
-19.74573,-11.350117,-17.869097,-16.967464,-12.389387,-17.942936,-13.652195,-15.336308,-12.166475,-14.341484,-17.288101,-16.139408,-9.872047,-13.753532,-10.000711,-19.422276,-13.746744,-7.1222286,-11.086277,-13.573023,-16.213955,-12.658386,-17.248358,-17.549103,-15.284427,-13.305937,-12.084259,-18.47396,-20.28292,-13.410429,-13.324863,-14.622805,-13.65798,-13.799257,-9.529108,-11.936489,-13.181463,-12.219383,-14.440578,-14.788253,-7.2076035,-14.220257,-19.182674,-21.698708,-16.289158,-15.321919,-9.106127,-16.874336,-15.992042,-12.417816,-17.173931,-16.345207,-26.18412,-20.64555,-11.17811,-17.63942,-23.448385,-14.225597,-13.322214,-7.6880894,-16.765781,-8.300678,-12.872988,-11.672173,-15.797921,-21.991247,-19.653444,-16.864973,-14.301163,-18.542976,-13.36438,-10.84844,-12.047949,-19.637024,-14.814812,-12.186426,-8.82118,-18.053167,-11.387896,-12.362915,-15.465517,-19.749023,-18.245857,-15.631701,-19.351152,-21.980042,-16.15794,-12.295925,-13.773298,-18.4718,-11.430956,-7.061678,-8.76951,-10.788603,-21.28458,-9.350588,-19.462387,-8.618555,-12.010485,-10.309271,-27.281878,-12.664291,-18.092196,-11.176167,-16.204922,-19.31989,-18.781742,-7.0799065,-8.948282,-19.618462,-12.0028,-18.70929,-16.21831,-12.189644,-20.855137,-16.867785,-18.302462,-16.616407,-16.299852,-22.903801,-13.33695,-12.243954,-13.752136,-11.481516,-11.447697,-14.594396,-19.648438,-11.500378,-15.733364,-12.0881405,-14.974466,-14.076105,-9.203102,-10.534636,-20.786768,-14.671751,-10.419489,-20.071375,-10.550373,-10.066866,-16.830845,-8.990843,-16.600407,-17.247282,-14.590666,-19.193768,-14.511238,-11.167259,-7.941931,-17.978462,-12.866602,-19.869942,-19.749565,-10.163496,-11.671896,-11.582787,-8.088842,-11.851673,-18.166862,-11.998285,-11.999277,-19.836155,-12.366768,-10.281015,-12.353546,-11.109997,-12.172131,-17.910229,-16.14812,-18.468632,-12.000067,-9.493208,-16.439938,-13.120626,-14.497705,-9.258913,-18.893631,-11.439497,-11.834085,-9.714109
-15.34133,-15.927696,-17.043716,-14.792299,-10.276709,-22.096695,-14.394636,-11.012754,-11.837502,-11.252289,-19.46225,-14.044558,-11.982212,-10.311871,-8.840961,-16.335678,-22.524162,-9.31181,-14.373274,-16.833784,-17.348728,-9.5512295,-18.719128,-18.979408,-12.433285,-13.127264,-12.4793625,-16.030828,-18.106956,-13.626471,-10.925997,-13.8552,-10.860857,-14.609882,-13.1057205,-11.532713,-18.29657,-10.3985405,-12.794533,-12.33272,-10.506493,-12.059462,-18.368511,-19.197693,-15.866835,-15.606251,-10.276861,-17.46626,-11.391132,-11.73736,-26.630686,-15.058502,-19.505268,-21.739037,-17.870262,-13.605267,-16.08065,-18.672087,-9.2305565,-6.46603,-13.027876,-10.169582,-13.514772,-12.349844,-15.190573,-21.331722,-13.550678,-13.268984,-14.29777,-18.677116,-16.394272,-13.144924,-19.172184,-18.814938,-15.99096,-11.969694,-7.7295723,-12.944689,-5.495199,-11.781639,-11.952679,-16.773369,-14.459051,-17.871994,-22.84161,-17.119432,-12.818388,-15.636686,-17.049953,-21.051476,-10.814981,-6.9474163,-6.5109367,-5.3565216,-14.415873,-13.634113,-21.128683,-8.618032,-8.98163,-10.633972,-33.558647,-9.880007,-23.798874,-18.40871,-12.332651,-13.649496,-14.289637,-12.488726,-6.647333,-18.615513,-11.908945,-16.280592,-12.740057,-16.498869,-14.444468,-17.305729,-21.538124,-15.605513,-14.967703,-19.416859,-15.775288,-9.249516,-9.700972,-12.045771,-17.318514,-8.655352,-13.536337,-13.084702,-15.122083,-8.909456,-18.269848,-11.294966,-9.07052,-14.508187,-18.944561,-10.951422,-13.706795,-19.444124,-12.666304,-12.418573,-11.948191,-13.006002,-11.790731,-15.3352375,-17.722755,-11.355768,-11.7024765,-13.767719,-9.726755,-20.027996,-9.3098545,-16.905245,-17.927364,-16.08252,-11.7711315,-19.244297,-10.804958,-12.146534,-14.868294,-15.24345,-15.105303,-10.481483,-15.104145,-8.720324,-12.897863,-6.200075,-6.013315,-15.614601,-15.669162,-9.491409,-15.622005,-11.802,-18.066551,-16.762472,-16.386204,-8.955465,-25.80105,-9.008553,-12.055172,-4.446966
