-26.934643,-31.89862,-27.421087,-21.76754,-16.509068,-23.840437,-29.230791,-24.538937
-34.34755,-28.955872,-26.069962,-17.036816,-22.984432,-24.386656,-23.308167,-25.60717
-42.43535,-26.413813,-31.99689,-16.679598,-29.633919,-22.174809,-30.12822,-30.02525
-44.970417,-29.517357,-38.61328,-19.333876,-23.932766,-25.031237,-32.14068,-28.349075
-42.879536,-38.093178,-32.768337,-26.726673,-28.501646,-22.821764,-29.20927,-25.970827
-39.50986,-30.01798,-35.97637,-35.17789,-34.844807,-21.181412,-25.154762,-27.496357
-43.183445,-27.41794,-31.34597,-29.029274,-27.286472,-21.186514,-22.214542,-28.420637
-39.435802,-34.73726,-24.817463,-30.076794,-29.653255,-29.165495,-23.59667,-29.237381
-40.72874,-37.01439,-14.965553,-27.30768,-31.792492,-30.608097,-25.577583,-26.430487
-45.51695,-40.779316,-12.919954,-15.628229,-33.347572,-28.028542,-34.143433,-29.90202
-37.57393,-39.01409,-13.09976,-13.29184,-41.115578,-28.528303,-31.123596,-29.162434
-37.93642,-43.290497,-19.296728,-22.02733,-37.507133,-24.928146,-28.539742,-36.907387
-44.162037,-42.185097,-24.160032,-27.561958,-32.11461,-25.784182,-30.212326,-33.292835
-46.73841,-41.11271,-31.225368,-29.372427,-30.27637,-34.433113,-31.618511,-34.018047
-47.31683,-37.79351,-33.68934,-27.277634,-33.580803,-38.56092,-33.816376,-42.402676
-39.805923,-36.82284,-28.493496,-22.07806,-30.966488,-34.804695,-40.30526,-43.238163
-40.52597,-40.520527,-27.756327,-21.740288,-28.854607,-34.284393,-38.11249,-35.79112
-40.394,-42.12751,-28.529484,-26.112926,-28.345768,-36.710194,-36.078598,-37.77385
-41.083977,-36.51941,-21.984192,-28.227333,-39.61349,-35.83662,-38.87805,-37.678326
-38.192806,-36.80828,-19.892899,-31.179249,-30.573326,-29.20817,-34.273994,-29.895275
-42.225834,-43.053123,-23.554901,-33.016407,-32.653336,-29.3761,-35.77029,-29.89791
-51.96688,-43.433098,-30.895,-27.07555,-39.964973,-28.288559,-33.50655,-30.445457
-50.401867,-38.73638,-29.630606,-23.337227,-31.983406,-31.047386,-34.59398,-33.18938
-47.21431,-39.192944,-33.134743,-27.27468,-31.67374,-34.988743,-39.152367,-35.83535
-47.85749,-36.477417,-33.59704,-27.801163,-29.934574,-37.911945,-38.59304,-39.73519
-42.8827,-35.039726,-34.418613,-29.155708,-30.781746,-36.688705,-37.541237,-37.58804
-44.000263,-37.17684,-37.054882,-24.825516,-31.619184,-33.45137,-37.16136,-37.142124
-50.446766,-36.03167,-35.785942,-27.816414,-29.510384,-32.283504,-41.586426,-42.021553
-42.540466,-36.732235,-38.738724,-26.53059,-30.637402,-31.151186,-36.372746,-40.334465
-41.798,-36.260788,-32.880325,-22.5094,-29.124956,-36.53546,-32.878754,-38.825134
-42.1813,-41.756634,-28.101372,-20.762812,-27.77494,-36.18736,-26.570171,-31.957754
-45.855675,-44.2187,-33.789326,-25.182442,-27.831087,-34.34413,-29.113663,-30.503374
-48.126846,-44.587666,-32.720413,-32.36366,-21.84818,-33.59366,-32.436947,-34.499367
-45.98273,-38.528915,-35.44868,-30.906092,-22.782055,-36.073196,-35.999454,-34.666096
-42.23809,-37.009075,-35.513176,-24.864077,-19.464775,-32.93968,-39.69896,-36.447914
-38.557144,-33.58236,-28.442299,-20.066011,-17.889097,-35.696,-33.917675,-38.643127
-36.10502,-30.137976,-26.763317,-14.420521,-10.70298,-31.756746,-34.770584,-33.801456
-30.272451,-22.867802,-17.088247,0.0,-1.4133377,-22.88971,-28.929407,-30.898882
-32.169296,-25.923002,-20.002707,-2.5270958,-2.6505814,-24.586826,-29.809221,-30.834763
-36.347534,-36.67839,-35.829697,-17.980366,-9.635826,-32.95195,-30.470497,-33.308773
-35.091278,-31.039848,-40.972904,-22.725336,-18.67532,-38.24785,-37.149162,-39.498207
-37.91121,-31.100956,-32.691277,-21.445395,-22.829693,-30.775372,-40.4068,-35.369106
-43.53077,-40.828117,-32.20213,-24.721363,-21.780277,-32.627728,-37.248135,-36.15689
-45.598705,-34.630653,-27.417925,-23.763882,-27.64689,-38.23954,-37.724014,-38.87214
-51.18114,-31.410727,-26.689617,-25.523483,-25.673895,-43.361217,-36.755966,-36.782364
-45.067894,-32.35926,-25.73232,-26.061321,-26.906376,-48.346363,-35.900173,-34.545982
-40.619205,-33.871128,-24.826305,-29.629221,-30.303762,-38.725418,-40.749493,-34.74328
-40.82572,-34.372578,-29.36332,-29.773426,-26.651134,-33.328278,-41.965477,-39.454468
-40.604736,-35.064777,-36.08423,-28.254263,-26.023222,-35.52796,-41.17448,-33.96509
-35.696712,-34.87319,-36.0752,-28.988045,-28.41932,-38.134434,-43.42929,-40.741547
-34.71447,-38.188366,-36.897606,-27.599083,-25.448402,-32.7671,-39.7091,-42.957058
-40.44926,-35.512245,-31.577053,-27.072111,-25.060423,-30.551525,-39.78757,-45.299477
-48.559166,-30.028858,-30.222584,-29.24311,-25.041952,-34.482998,-36.989594,-40.134037
-41.633297,-27.867302,-29.13387,-32.332428,-25.153189,-44.296997,-39.987267,-40.67475
-36.793613,-30.944683,-25.617252,-33.57538,-24.816517,-49.335262,-38.50998,-35.642357
-37.154606,-31.483685,-24.778946,-33.61672,-26.219639,-41.055275,-39.53786,-37.290775
-38.35881,-27.389942,-27.92622,-30.730007,-26.138496,-43.73513,-42.962353,-41.33497
-41.876045,-24.38958,-30.159979,-27.07623,-24.954468,-41.433647,-38.29068,-39.4776
-44.781487,-24.261902,-28.465504,-28.458492,-27.620651,-41.70881,-35.91727,-34.555073
-43.791687,-24.771431,-25.16337,-29.117695,-26.045973,-40.622166,-35.098198,-34.70749
-40.947014,-27.879765,-25.527882,-26.127958,-29.066696,-38.906223,-45.34567,-40.814663
-42.75469,-27.483856,-23.521635,-30.489756,-26.641645,-36.07185,-44.461227,-33.764835
-46.954712,-33.426697,-25.188766,-33.525585,-25.68196,-37.24573,-41.219334,-35.87369
-42.66187,-38.411064,-29.435177,-27.743088,-34.103554,-34.98522,-39.837177,-38.40436
-44.31962,-38.54175,-29.851593,-27.314396,-35.34809,-41.143883,-40.074707,-37.910995
-43.404408,-32.280663,-25.015587,-21.246517,-34.795856,-41.048218,-39.285133,-36.708405
-37.84329,-33.109985,-24.449093,-24.778292,-34.6634,-38.14444,-34.124733,-36.5017
-39.20835,-40.37771,-31.259293,-30.944073,-33.019783,-40.454628,-35.61367,-37.180527
-34.662025,-30.08412,-17.446129,-27.130138,-32.59212,-40.68094,-35.634155,-36.04941
-33.38107,-31.382858,-17.63581,-22.68182,-35.268143,-37.37164,-36.138885,-32.489162
-33.231327,-37.041832,-13.751324,-19.813625,-32.898712,-35.79708,-34.67567,-32.868168
-41.55948,-31.857649,-19.134424,-20.874348,-30.849634,-36.669518,-33.59147,-35.672935
-41.588882,-32.300037,-25.268036,-17.250496,-27.526022,-36.353115,-37.904526,-36.164032
-32.930157,-32.13571,-27.759192,-23.939936,-31.253677,-46.66533,-37.38123,-42.103027
-26.68027,-30.66826,-23.36444,-27.107367,-33.928432,-41.129093,-33.411533,-39.72338
