-80.0,-80.0,-44.88699,-16.870323,-10.97946,-5.62208,-7.8609715,-2.861267,-0.844429,-6.933687,-5.2838497,-8.154943,-7.8814793,-1.6451492,-1.1080055,-1.4387894,-1.176178,-1.9078293,-1.7802582,-1.9965668,-2.2140694,-3.48814,-6.8112335,-6.5254,-3.751587,-5.4821644,-7.109495,-8.883099,-17.289314,-19.974037,-13.962223,-14.199223,-19.600023,-9.415213,-9.210564,-8.890749,-13.046219,-16.791573,-15.762392,-15.277435,-16.156164,-16.091175,-11.670389,-11.391523,-12.1963005,-13.742256,-17.017899,-22.391953,-16.859198,-10.183308,-9.428951,-10.6236515,-13.496883,-18.284584,-6.954685,-2.2976913,-4.748369,-8.879276,-24.509188,-13.513866,-13.418171,-9.257839,-6.1902695,-2.70998,-3.8177032,-7.913311,-2.0544052,-1.3025818,-3.9376297,-10.649708,-19.132467,-23.268456,-15.182137,-9.49,-2.7056847,-1.3152466,-5.300659,-4.6619015,-4.790716,-6.377325,-8.48991,-7.4957447,-4.5570755,-2.3117447,-0.6946869,-1.8437119,-0.9831543,-0.45087433,-1.100071,-2.7103577,-2.167225,-1.9338493,-4.296837,-6.9928074,-14.834515,-7.5606613,-2.1022453,-2.44878,-4.744547,-3.4035988,-0.41296387,-0.13873291,-1.8288269,-1.8956718,-1.9349022,-1.8854485,-1.6477432,-0.60723495,-1.821785,-4.3590126,-7.8327827,-4.271721,-7.102915,-19.545877,-10.399525,-2.201542,-1.1996651,-1.9565887,-1.5098915,-1.3090858,-0.55605316,-0.3727455,-1.7947388,-1.8895798,-1.9408684,-1.570301,0.0,-0.45417023,-2.2172928,-0.742424,-1.4157028,-1.5469093,-1.8879585,-1.2923698,-0.5289612,-0.5936203,-0.47785187,-0.5269966,-1.6608925,-4.385494,-0.9393616,-1.2832413,-5.1439857,-17.019129,-5.94471,-2.0782204,-2.2344704,-2.3235893,-2.3177376,-2.3159637,-2.060875,-2.2151527
-80.0,-80.0,-44.996307,-17.719633,-13.173595,-6.7408733,-4.8221016,-3.2247849,-3.3328629,-8.670746,-6.710909,-9.532486,-8.909578,-3.3519707,-3.9381485,-4.2993393,-3.7118683,-4.0298233,-4.515068,-4.3669167,-4.230591,-6.050144,-9.671877,-8.978632,-6.3246574,-8.03948,-9.065319,-11.085936,-17.936874,-18.778278,-16.014782,-16.115713,-19.918623,-11.873255,-11.502045,-11.060551,-14.887615,-19.561638,-18.047235,-16.29092,-15.441483,-17.264887,-14.18626,-13.888617,-13.824539,-15.330263,-19.641481,-24.365822,-17.418953,-12.1897545,-11.85268,-10.995213,-15.770123,-18.546005,-8.452024,-4.6777954,-7.4676094,-11.450327,-19.881128,-15.736208,-16.186548,-10.130123,-6.712723,-5.0111103,-6.3401012,-9.932505,-4.794468,-4.1071625,-6.6242332,-11.512938,-16.206238,-24.37844,-15.8922615,-11.482639,-4.816328,-3.950058,-7.9098873,-7.502865,-7.6363735,-8.50827,-10.824354,-10.060347,-7.3280754,-3.81707,-3.256012,-4.7122498,-3.7711067,-2.1467972,-3.439022,-5.578888,-4.9933357,-4.0498886,-4.536888,-6.5863323,-17.04975,-8.847176,-4.757574,-5.3046417,-7.0946217,-5.4645615,-1.7487755,-2.4570923,-4.69746,-4.7645054,-4.8037148,-4.7542477,-4.513626,-2.7797356,-2.753399,-4.712345,-8.56123,-4.1557236,-8.501959,-14.739971,-11.818527,-4.4997673,-3.9782448,-4.4828033,-3.5753403,-4.1258926,-2.1413078,-2.81699,-4.6635685,-4.7583294,-4.809664,-4.4328613,-1.9595833,-2.2203178,-5.0748177,-2.971115,-1.5134735,-1.5883789,-1.8051529,-1.453434,-1.7890587,-2.0285454,-1.5506287,-1.5598907,-2.017479,-2.0356483,-2.4691048,-3.5168,-4.383091,-11.186565,-8.309292,-4.8362694,-5.1027756,-5.192436,-5.1865845,-5.1848125,-4.9241943,-4.5918884
-80.0,-80.0,-44.97478,-18.7177,-18.295265,-8.235916,-2.8118134,-3.5086212,-10.798977,-11.766573,-8.902739,-11.601028,-10.227425,-6.3477497,-21.1596,-28.193367,-11.730717,-8.74542,-16.3893,-10.717014,-8.423618,-14.413353,-33.61457,-16.077734,-14.841938,-16.339148,-12.988882,-16.259743,-18.614113,-17.64291,-20.377958,-19.875076,-20.145578,-19.020548,-17.252884,-16.040215,-18.353464,-32.74389,-23.751684,-17.58121,-14.647501,-18.872747,-21.963959,-21.45045,-16.57362,-17.95988,-28.94702,-28.367382,-17.96793,-16.336597,-18.668425,-11.289379,-21.394794,-18.70244,-10.827637,-11.1089325,-18.872494,-19.939035,-17.434206,-21.029598,-29.296097,-11.167271,-7.209095,-10.830414,-14.195644,-14.137863,-16.839886,-19.13928,-17.18835,-12.534616,-14.235516,-25.855793,-16.66491,-15.567184,-9.471924,-13.453512,-16.975578,-26.142567,-27.074762,-13.271872,-16.889992,-18.459202,-20.551186,-6.214264,-11.609989,-42.904083,-17.812027,-5.1072216,-9.539227,-43.629593,-21.78652,-8.733887,-4.6674995,-6.048893,-22.299124,-10.701235,-14.649349,-27.255993,-13.281528,-9.868629,-3.7171173,-8.401842,-44.419144,-56.53621,-52.507225,-51.032852,-32.869217,-7.7748947,-3.894123,-4.9831696,-9.362492,-3.8936653,-10.623442,-12.255489,-13.989956,-10.298338,-17.547737,-12.384537,-8.001411,-20.068413,-4.762909,-9.827595,-54.721275,-47.849846,-50.456932,-29.529093,-5.8992615,-5.415312,-27.620182,-8.304251,-1.478981,-1.4916763,-1.576931,-1.4909477,-3.5836143,-4.240402,-2.9543915,-2.8868332,-2.2924461,-0.2910347,-4.933201,-8.880728,-3.5534096,-8.517696,-14.612247,-17.526054,-40.815346,-62.459698,-65.661446,-67.92276,-30.581034,-10.994852
-80.0,-80.0,-43.57341,-19.696884,-12.265278,-7.4766426,-8.056244,-7.7076073,-17.150503,-14.754345,-11.677578,-10.427753,-8.536024,-10.759247,-21.551292,-28.019623,-24.237164,-22.435762,-15.831985,-21.722925,-20.2849,-24.234558,-16.834253,-16.348068,-17.441685,-17.556562,-21.866941,-27.976566,-32.281605,-13.664986,-11.452862,-13.349834,-19.168962,-21.594526,-15.683979,-12.969614,-17.663126,-25.939701,-19.821795,-13.274536,-12.645243,-16.827246,-16.355217,-15.692993,-16.98525,-20.060123,-34.7302,-35.058247,-21.890457,-18.31986,-15.219469,-13.725584,-18.82062,-34.445133,-19.302835,-23.201206,-21.046387,-20.556904,-38.604847,-21.985308,-23.967539,-15.541887,-14.755926,-29.430605,-26.257114,-31.184921,-21.92121,-19.748095,-14.800663,-12.452877,-18.204224,-18.195578,-13.478874,-14.017231,-13.637497,-22.115797,-17.196495,-25.848858,-20.846104,-18.582918,-35.902775,-14.450539,-12.73073,-11.217236,-14.320074,-44.487167,-19.988852,-11.575661,-12.233746,-42.018417,-23.964457,-20.52221,-15.941711,-6.123646,-7.0061035,-7.263487,-14.395643,-26.32595,-11.958698,-18.237888,-8.785067,-10.023216,-47.76159,-57.824154,-56.45752,-53.103226,-41.372833,-10.801598,-16.7045,-6.3787575,-6.9794827,-5.107744,-5.275202,-3.6285172,-5.3956337,-9.013123,-14.757324,-10.999918,-10.20145,-17.057262,-10.940662,-12.05883,-40.80972,-58.57243,-59.125587,-29.248306,-8.660164,-8.489504,-27.646683,-9.984875,-11.012972,-11.062061,-14.054461,-20.629,-9.008318,-9.380625,-14.359879,-9.80212,-13.677841,-4.7734146,-7.698923,-10.4032135,-6.639698,-8.906185,-18.278856,-22.063034,-40.531036,-60.810566,-63.960926,-65.48721,-29.739437,-14.316227
-80.0,-80.0,-45.124752,-22.938927,-19.777306,-16.472708,-16.346848,-13.518377,-17.926,-30.166405,-26.540672,-20.260746,-19.160196,-18.334398,-26.312296,-29.888454,-19.695654,-17.336945,-26.043865,-27.518139,-22.570713,-20.041824,-23.380245,-27.512173,-25.357473,-27.900635,-28.462402,-26.041277,-24.927395,-17.050186,-15.772175,-20.263264,-20.312855,-30.959267,-23.730564,-17.857958,-28.711939,-33.291145,-25.474041,-20.777794,-19.445076,-31.701677,-22.962738,-23.336933,-29.253492,-25.723166,-24.2378,-27.228308,-26.398548,-25.121433,-25.182274,-19.35502,-26.78418,-30.520412,-22.651745,-24.891405,-33.267437,-24.466156,-24.636395,-32.27342,-28.731396,-18.289654,-18.413145,-30.66087,-28.299774,-25.92656,-27.661695,-28.930443,-16.457548,-15.189117,-20.638859,-21.302095,-19.90837,-15.508507,-15.422171,-19.2641,-20.927485,-26.296429,-22.53673,-18.211895,-19.20897,-19.070118,-18.711329,-19.064264,-21.941002,-46.990723,-27.536709,-18.027664,-18.9749,-43.45875,-30.938057,-36.59374,-20.470396,-14.471497,-7.842367,-8.5909,-17.829845,-28.307114,-13.943079,-11.452766,-11.239445,-14.980686,-45.267776,-59.397854,-60.396027,-56.001156,-33.74801,-15.636892,-11.70332,-6.443821,-3.7941208,-13.6931305,-3.7105522,-0.8990822,-2.214775,-8.896988,-20.00035,-9.021917,-11.073757,-21.252747,-17.186779,-18.794327,-44.635395,-73.3371,-62.741894,-31.01285,-13.682468,-13.389383,-29.841755,-15.064812,-11.996063,-12.663113,-10.823229,-10.298531,-11.353249,-11.373396,-9.586651,-10.415592,-10.122734,-20.25939,-14.355391,-19.89934,-17.93568,-14.216602,-16.146702,-27.621315,-45.032948,-62.38463,-65.55676,-67.54941,-32.644165,-19.024822
-80.0,-80.0,-44.802612,-22.416372,-17.620361,-15.600374,-15.254055,-14.346941,-20.14118,-29.541147,-30.359047,-23.222113,-22.51331,-20.726364,-27.988049,-30.375355,-19.348223,-17.407227,-25.422771,-26.108551,-24.089502,-21.544704,-23.410507,-29.745613,-28.292637,-29.966623,-30.452015,-27.005688,-26.871014,-18.35139,-18.212952,-22.984468,-21.818005,-27.70055,-25.792542,-18.360014,-23.16264,-26.122063,-28.08431,-23.77063,-21.712145,-29.039413,-25.797646,-25.83825,-33.742485,-27.130733,-23.55531,-28.968472,-28.53376,-27.384079,-23.791027,-21.018145,-29.795841,-30.781204,-22.03978,-24.367994,-35.49527,-26.051205,-24.807858,-31.730839,-27.965923,-19.021332,-19.515524,-32.22684,-28.261978,-26.086475,-29.3442,-29.4599,-18.243944,-17.298227,-22.95893,-22.32484,-22.561058,-17.68015,-17.064512,-21.62489,-22.482183,-28.456856,-24.349144,-19.309187,-21.201189,-21.41592,-21.114765,-21.7992,-24.373783,-47.379787,-30.227074,-19.51689,-20.387932,-43.67197,-32.863735,-30.760756,-20.840782,-17.358498,-9.805061,-10.043331,-18.760366,-28.377127,-14.0648155,-13.204393,-12.707989,-16.009422,-45.96617,-61.472885,-62.36445,-57.93357,-32.823418,-16.304558,-13.892641,-7.614561,-4.359337,-8.404995,-3.9102783,-2.7111092,-3.1509094,-8.951536,-17.631733,-8.203245,-10.716921,-23.70295,-19.117939,-20.366688,-45.22823,-78.36921,-64.93929,-31.505743,-14.496012,-14.175879,-29.81809,-16.088322,-11.450682,-11.617489,-11.09457,-10.796257,-12.702337,-13.188278,-11.674133,-11.867914,-11.921825,-16.435158,-15.227716,-19.144112,-19.076662,-16.276484,-16.770699,-26.95538,-46.505714,-62.30642,-65.4885,-67.65047,-32.990116,-19.810757
-80.0,-80.0,-44.166504,-21.515844,-15.441378,-13.952158,-13.555456,-14.915503,-27.448685,-26.305569,-29.080023,-28.789478,-29.391361,-25.527237,-30.826931,-30.767578,-18.798735,-17.367744,-23.73671,-24.414314,-26.844288,-24.720362,-22.808098,-30.861513,-38.882698,-31.363392,-33.85869,-28.486927,-32.547867,-20.29065,-26.480438,-32.007538,-24.662682,-25.018135,-28.701946,-18.534441,-19.942335,-22.816696,-37.517677,-40.104607,-26.378998,-25.738611,-39.126427,-31.304804,-55.02215,-28.938858,-22.692871,-33.33712,-33.681507,-32.02356,-21.731535,-23.577723,-42.729664,-30.998137,-21.053473,-23.526648,-35.689762,-28.765633,-24.945934,-30.078382,-26.778078,-19.770237,-20.926453,-35.28519,-27.92382,-26.172188,-31.93457,-28.935898,-22.188883,-22.955282,-30.889103,-23.620834,-31.366459,-24.290453,-20.35099,-32.78923,-25.128101,-35.25695,-28.417347,-21.046629,-27.412283,-28.256437,-27.42581,-29.137854,-29.390354,-47.58439,-37.57373,-21.33398,-21.933996,-43.681175,-35.841537,-27.080544,-20.864143,-25.59054,-14.892822,-12.686594,-19.827663,-28.173717,-13.927275,-17.612125,-15.270891,-17.082277,-46.89902,-67.21021,-66.71857,-62.385998,-31.737965,-16.739824,-21.98621,-9.5179825,-5.0599937,-5.322647,-3.996914,-7.2814865,-4.602928,-8.805248,-15.468266,-7.169777,-10.066193,-32.235783,-22.439669,-22.319057,-45.647938,-78.60927,-70.96336,-31.913376,-15.153482,-14.802219,-29.48993,-17.131731,-10.609522,-10.334213,-11.316994,-11.4445095,-14.908844,-17.215384,-18.509928,-14.580303,-16.469793,-12.913315,-15.722683,-17.49683,-18.493528,-20.609028,-17.55428,-25.797112,-48.744644,-61.939888,-65.132835,-67.48265,-33.106537,-20.46023
-80.0,-80.0,-41.756363,-17.060013,-9.883312,-14.843739,-21.97203,-16.73623,-20.98637,-25.899414,-32.609474,-31.513956,-30.683931,-26.46299,-35.037884,-33.18659,-21.4856,-18.887087,-30.980404,-21.345955,-21.508194,-24.202728,-25.693565,-27.900295,-30.272688,-27.367645,-28.119106,-33.374332,-22.887959,-22.706657,-29.387985,-33.367588,-20.735304,-22.12829,-32.20458,-16.910845,-15.617279,-22.345217,-24.707531,-26.522917,-25.779154,-31.680681,-31.570824,-28.08625,-32.539894,-27.87327,-20.549313,-24.553009,-32.39696,-23.715994,-19.604116,-24.679686,-39.24921,-28.588646,-19.867918,-20.996592,-37.224327,-32.09167,-28.300297,-35.389782,-31.086746,-24.838436,-26.907845,-27.43465,-25.62931,-30.08546,-38.55266,-29.051197,-28.417435,-36.006454,-24.02335,-21.117065,-23.372953,-28.12149,-23.79491,-24.148731,-27.962183,-36.5816,-30.403774,-25.610027,-26.293282,-35.17216,-27.262627,-33.80146,-33.007378,-46.81645,-32.94977,-20.99614,-21.515724,-42.581875,-33.18053,-19.633162,-18.704006,-23.472466,-26.436031,-20.180336,-20.977467,-27.122347,-12.861727,-11.385637,-13.161076,-17.020248,-44.98661,-72.78351,-69.37062,-66.06666,-31.705086,-17.505894,-14.472322,-13.467136,-10.669186,-22.889938,-8.524429,-11.779835,-8.91555,-9.732006,-13.377874,-6.1912575,-9.571016,-28.126158,-22.532818,-21.54758,-44.327255,-80.0,-71.005196,-31.216175,-15.521627,-15.31599,-28.28947,-17.080633,-17.052635,-18.596079,-22.457901,-37.631123,-13.62109,-12.818371,-13.773228,-14.639351,-13.985119,-9.411751,-13.763515,-16.879875,-11.354618,-16.388063,-15.184517,-23.297773,-50.73181,-60.386494,-63.55912,-65.12044,-33.85024,-21.134403
-80.0,-80.0,-42.233704,-16.13736,-9.902563,-14.741081,-30.93269,-22.0531,-30.853085,-32.318897,-31.35402,-31.691826,-29.7906,-28.608253,-39.6825,-40.964054,-29.040438,-26.487574,-27.541222,-24.389082,-23.322836,-28.378578,-31.933355,-36.895943,-31.888432,-32.085846,-32.363434,-28.447786,-29.029514,-29.684801,-29.340023,-27.135094,-20.439116,-25.102497,-26.346237,-21.905737,-19.339016,-30.669231,-27.888954,-29.66543,-31.355923,-37.116787,-38.736717,-27.651623,-26.673603,-27.08749,-22.960346,-25.042965,-31.379234,-23.033068,-26.51426,-27.944477,-33.619587,-35.839214,-22.52388,-24.54023,-36.87378,-33.67781,-34.06612,-37.865295,-40.233845,-32.444527,-36.1273,-34.420597,-36.997272,-28.901737,-32.849735,-33.406437,-32.502197,-35.508873,-31.040016,-22.426098,-24.423248,-29.474981,-33.730587,-35.75723,-34.367558,-40.541733,-42.463287,-36.465176,-31.478165,-32.812233,-31.964901,-33.11566,-35.288208,-48.92759,-32.2625,-21.88056,-24.142181,-44.72929,-34.736935,-22.378849,-19.185003,-26.191626,-28.767216,-23.234722,-24.608128,-28.955719,-14.752817,-16.016315,-17.888063,-19.98487,-47.590683,-80.0,-79.39878,-69.58427,-35.69701,-21.029442,-21.082745,-24.425175,-18.519325,-13.87833,-13.289032,-20.08302,-13.390324,-14.515215,-18.169489,-9.322596,-13.060276,-39.998016,-21.049618,-22.940132,-46.37168,-77.35672,-80.0,-33.961483,-18.509312,-18.188559,-30.878098,-20.058014,-17.811377,-17.187843,-15.380829,-14.93434,-18.548378,-20.580353,-15.634884,-15.392866,-14.85981,-14.444979,-18.077154,-16.858181,-12.094769,-12.338844,-14.933498,-25.635212,-59.10159,-61.764313,-64.92229,-66.76846,-36.467365,-23.837576
-80.0,-80.0,-41.657787,-15.399738,-9.377838,-14.577433,-23.87478,-21.62154,-31.545477,-34.14945,-30.186016,-30.602718,-30.322182,-28.884308,-39.780518,-43.59691,-32.2472,-29.454079,-29.671661,-25.28169,-25.523848,-26.126602,-27.565594,-36.52524,-32.40241,-31.05552,-30.667654,-25.257666,-26.241745,-28.981379,-30.374763,-23.420395,-19.445292,-25.897247,-26.030525,-24.440517,-19.334557,-22.454922,-28.492939,-31.652945,-30.640438,-36.841053,-33.404465,-25.891357,-27.557907,-29.24268,-24.946249,-25.52874,-32.60901,-22.77261,-25.475576,-27.469025,-30.62724,-31.89023,-23.245974,-25.905088,-38.421448,-33.04132,-32.67983,-32.425827,-34.373013,-31.878256,-35.440605,-34.135532,-33.053474,-28.147482,-32.048126,-33.941944,-33.036346,-35.848984,-31.180105,-23.620918,-26.310062,-30.676884,-37.6654,-39.113293,-36.98541,-42.544525,-40.543926,-36.492386,-29.988026,-29.846989,-33.252205,-30.237703,-33.67692,-49.17974,-32.154278,-22.0209,-24.470503,-44.981583,-35.21731,-24.328962,-18.15841,-21.67449,-28.337622,-22.622637,-24.797188,-29.128716,-14.904137,-15.645695,-18.005304,-20.58738,-47.587147,-80.0,-80.0,-68.482704,-35.66374,-21.497284,-21.90197,-24.059557,-20.78108,-15.038067,-15.367844,-20.27798,-14.990467,-15.990925,-18.157373,-10.452517,-14.417208,-28.830421,-19.862934,-22.419647,-46.57926,-76.7675,-80.0,-34.4936,-19.01664,-18.707197,-31.829144,-20.675755,-16.38731,-16.147,-15.554066,-15.292686,-17.945362,-19.133781,-17.742645,-16.893068,-17.098988,-17.157824,-19.030409,-16.655949,-13.38036,-14.014252,-15.211521,-26.224535,-60.086094,-61.62091,-64.79028,-66.88672,-37.050198,-24.38008
