-27.993395,-11.94401,-19.428478,-12.239317,-15.856731,-17.751297,-17.778088,-20.380527,-18.181293,-16.083916,-10.535969,-12.455427,-8.973171,-14.53322,-11.200449,-8.697159,-5.7390404,-8.818516,-14.251091,-8.911444,-12.028545,-1.9453049,-8.914066,-13.061832,-9.200111,-8.411694,-8.831387,-17.227509,-10.728924,-14.557758,-10.504715,-11.810965,-7.7658596,-21.68808,-10.675308,-7.7239304,-9.573042,-13.405706,-15.594198,-9.058277,-15.143234,-18.338701,-11.839626,-13.589474,-17.213116,-19.955925,-13.300739,-13.994671,-13.2518635,-15.081593,-15.812239,-9.004156,-7.5667763,-18.324348,-13.142033,-11.9722595,-13.2515545,-9.819618,-11.222958,-8.96559,-16.765694,-10.319351,-19.463541,-8.454958,-9.357321,-11.194286,-15.414532,-10.436804
-35.370327,-11.405445,-22.363033,-21.67337,-17.622892,-28.1118,-23.372559,-19.312656,-20.27279,-12.151203,-12.854595,-17.939249,-9.415649,-21.369427,-15.074097,-9.694672,-4.258564,-10.752356,-8.831276,-11.302895,-10.301538,-7.374977,-11.724316,-10.788433,-6.548046,-5.147846,-12.352709,-10.211082,-17.207394,-12.705948,-15.554602,-19.211355,-12.163116,-21.610813,-15.484924,-5.0761757,-11.676165,-24.125044,-17.945982,-15.540556,-14.3097,-12.16729,-14.740036,-7.45352,-16.384338,-12.707655,-13.287926,-7.9874268,-9.8930435,-8.112419,-14.256041,-10.23826,-7.7567673,-12.4868965,-11.612059,-5.7829475,-11.443123,-4.6233025,-5.57975,-9.0271435,-9.533821,-10.711657,-14.167122,-3.372551,-12.512547,-10.9110565,-13.441368,-6.5390015
-37.973537,-11.896444,-9.427784,-13.415323,-10.100857,-22.900549,-13.024437,-9.3354225,-14.828983,-9.93404,-4.67717,-15.357088,-14.402397,-7.4015884,-8.814304,-6.2356453,-3.396656,-1.6263962,-3.9405708,-7.5742226,-3.5848427,-6.73431,-9.274902,-5.1143,-9.960213,-5.605747,-8.886457,-3.812233,-12.262638,-7.700489,-10.667049,-12.393284,-8.81801,-4.8570633,-8.644806,-5.2304916,-6.9315414,-9.598228,-8.381964,-7.0793266,-2.6043472,-9.323057,-3.1692276,-3.868225,-3.6176414,-4.8459625,-4.698761,-3.5643349,-5.206249,-3.2779388,-2.9790382,-7.5876694,-8.758865,-3.2551308,-9.347958,-1.660492,-6.774559,-2.3853683,-5.450981,-10.899931,-5.68676,-9.273191,-12.0602,-9.4097,-9.183237,-11.5810585,-13.763535,-8.661789
-36.959286,-11.82489,-3.3580475,-8.39159,-8.77914,-23.097662,-8.595467,-5.7971687,-2.6202545,-5.4156456,-1.325264,-3.2041702,-11.845976,-0.898571,-3.083809,-4.7676125,-6.05904,-3.735958,-3.6839943,-1.2315979,-2.7645683,-8.959631,-7.563469,-0.8468704,-6.2911797,-10.3484535,-8.925152,-2.102089,-7.0478134,-2.6425781,-10.7308445,-4.07732,-7.671913,0.0,-6.7906,-4.066799,-5.5050125,-4.287182,-1.0102654,-3.7297668,-0.2385292,-7.46406,-1.1438446,-3.0370178,-0.70837784,-4.601761,-3.4196854,-5.6068,-4.32428,-1.984909,-2.828228,-4.0661964,-3.7262154,-2.8547974,-1.3103256,-3.4413872,-2.4278069,-7.356554,-10.951042,-6.884079,-8.413795,-1.7288094,-9.161045,-7.6516933,-3.9137,-8.122692,-6.0218773,-4.593315
-35.96595,-13.891613,-6.3576584,-13.168243,-10.845293,-21.806005,-10.320427,-16.321558,-1.2999687,-8.109848,-10.030828,-1.7783203,-11.480459,-3.9826698,-6.2276917,-6.533081,-6.045368,-16.114677,-10.091278,-5.233433,-8.277628,-11.183523,-11.231653,-5.529091,-7.93787,-9.4387245,-2.6546288,-9.279762,-6.5029488,-2.0706902,-4.2204285,-3.1526337,-6.579197,-6.427273,-1.5918694,-5.8430176,-6.205635,-4.3839836,-3.8873634,-11.0968075,-11.103331,-2.6659737,-9.788057,-12.116491,-7.9837666,-7.278572,-4.88488,-8.035896,-16.490578,-6.9574013,-11.38763,-2.573925,-6.2889442,-12.810408,-3.2775536,-8.601112,-3.407318,-13.612064,-11.216858,-6.2893486,-13.447023,-3.0991554,-1.0234222,-9.030098,-3.5774193,-3.0901299,-4.0632973,-2.4652557
-35.352257,-11.538841,-13.716185,-19.334581,-12.925167,-21.125513,-10.317129,-15.106947,-10.970787,-8.662872,-20.157934,-10.320303,-11.036034,-14.131088,-13.968937,-9.415194,-9.825123,-19.547268,-11.170942,-14.726107,-11.68338,-14.62767,-11.878923,-10.570015,-18.575245,-10.370354,-4.526264,-13.496399,-9.776737,-7.455017,-3.7474136,-10.238819,-9.732304,-13.984737,-6.4071503,-11.74275,-8.787729,-9.479937,-12.846331,-13.324696,-16.258606,-3.6318092,-11.418514,-20.977552,-17.95774,-9.044586,-9.315212,-6.334671,-17.015354,-13.484024,-16.340534,-11.042732,-11.5868225,-18.659826,-11.443775,-12.385698,-11.190294,-12.190037,-12.219755,-9.414318,-16.71085,-12.608236,-3.0457382,-9.130938,-10.5028,-5.9493637,-6.699486,-7.2643337
-35.270115,-10.463221,-8.216084,-11.237875,-10.46509,-8.932611,-5.86565,-2.7361603,-15.627571,-6.998436,-13.80798,-12.92454,-15.188,-14.867193,-6.2828484,-13.468872,-14.707718,-21.76991,-9.745258,-17.84335,-16.767267,-14.012333,-6.415821,-15.892149,-11.979803,-16.101093,-10.427353,-15.793451,-7.8837776,-14.964968,-10.312195,-15.730633,-10.928452,-15.328213,-13.990204,-16.83661,-8.963894,-13.789211,-14.003984,-15.771278,-21.311,-8.003124,-11.584518,-12.97649,-14.526833,-8.937288,-10.696178,-7.755005,-8.792706,-17.425274,-18.024124,-15.376209,-11.8256,-10.75716,-18.201279,-13.719145,-17.115452,-12.04266,-16.83101,-9.078337,-17.600464,-12.863985,-13.200115,-10.9791565,-15.205904,-12.890854,-9.460644,-13.743502
-30.734564,-11.298548,-5.331547,-2.3582726,-6.374195,-0.4748993,-2.3226433,-4.059269,-14.1875305,-9.920456,-10.444149,-8.546879,-9.653069,-11.922113,-6.7931023,-7.3210907,-18.08817,-17.205399,-10.919506,-11.950422,-17.428768,-17.368229,-9.252159,-18.552145,-10.533314,-13.921896,-11.395639,-18.74063,-7.696644,-17.274685,-11.881821,-8.887615,-7.8413315,-18.281624,-21.23589,-17.340702,-11.900799,-10.557734,-12.320419,-8.759289,-18.960089,-14.888863,-16.70463,-14.33197,-14.870396,-9.2596855,-13.097441,-7.9754066,-5.1778603,-13.591665,-13.203512,-19.493147,-15.121616,-10.519621,-15.558496,-14.101257,-17.788555,-13.461945,-11.666456,-9.675909,-9.64986,-13.481251,-12.523312,-7.525593,-14.118162,-16.995811,-11.964577,-20.96324
-28.733578,-12.038294,-10.09898,-2.8748703,-1.6122513,-2.503727,-4.720417,-17.260927,-12.213415,-10.602964,-8.56535,-12.231001,-10.007565,-14.396002,-17.787691,-8.073315,-14.7967415,-9.901203,-11.211504,-8.75489,-12.429916,-12.631924,-9.423653,-16.811596,-15.277172,-14.96365,-16.818888,-11.15509,-7.3520164,-14.649929,-8.506273,-6.027851,-11.353392,-20.716602,-12.685953,-13.755049,-9.392136,-10.721621,-12.895023,-5.4813194,-18.957998,-17.446636,-17.706701,-16.963455,-17.736938,-8.495266,-11.972013,-13.002144,-6.6645546,-11.564146,-7.914158,-16.652657,-17.463081,-10.404869,-14.199194,-14.985233,-22.107454,-12.264521,-6.5057335,-15.014336,-3.71521,-14.622034,-18.458311,-11.25215,-15.554041,-9.645742,-7.868618,-21.002731
-31.602404,-14.212297,-17.26455,-17.556381,-13.089405,-15.967344,-16.946283,-15.53812,-12.014429,-18.894258,-12.804096,-16.886219,-10.26465,-21.914303,-20.508669,-15.519371,-21.614714,-9.574242,-17.265099,-14.78878,-16.521193,-19.176079,-12.887949,-23.094627,-23.931587,-14.453373,-18.335419,-9.113205,-12.292774,-16.90804,-12.3553505,-11.585543,-13.605465,-22.056387,-12.731255,-12.286701,-10.923145,-13.80567,-16.186321,-11.011166,-13.981457,-19.828047,-22.445965,-16.532541,-19.363834,-10.106493,-11.141045,-23.07726,-13.10758,-16.274979,-9.435734,-18.40784,-11.212164,-12.731909,-15.180353,-17.435286,-19.756918,-12.632359,-4.586792,-16.950283,-5.638012,-11.99835,-19.026585,-13.232138,-16.018364,-13.192858,-10.725065,-18.713316
