-17.005552,-11.409698,-9.943951,-10.257014,-5.4751797,-10.39966,-7.381934,-5.487955,-9.668614,-9.604149,-7.0659924,-4.9832,-6.887471,-6.397462,-8.4042225,-10.994641,-9.727749,-7.3239107,-9.050111,-15.807494,-11.614504,-13.205306,-15.621573,-6.6110554,-13.405781,-8.210728,-7.9175825,-8.00385,-12.861645,-14.346809,-12.106619,-11.559208,-19.158789,-16.2663,-17.792223,-11.553076,-15.208981,-18.029797,-10.984818,-12.516845,-12.993285,-17.996183,-8.864736,-13.202585,-14.347706,-12.604577,-13.844537,-6.2076836,-12.034819,-11.647951,-16.117455,-16.17508,-10.942592,-9.413989,-11.177275,-7.1665773,-13.330378,-17.65951,-8.77922,-15.751786,-13.723779,-14.737448
-15.790637,-10.91376,-11.056079,-12.166548,-15.0834875,-13.55602,-11.859552,-14.965148,-7.8441687,-14.194005,-13.966722,-9.080283,-9.581417,-7.3875494,-6.574236,-11.250701,-14.198722,-7.674633,-13.673939,-12.6383095,-12.392323,-11.851827,-15.703723,-9.723818,-15.674497,-10.480301,-11.921179,-10.532068,-15.746862,-9.2251,-11.261329,-11.85775,-13.671431,-14.088324,-17.78513,-11.441844,-18.553154,-16.710196,-7.739066,-10.793581,-16.130001,-13.154939,-8.750174,-16.371847,-5.4846926,-13.001217,-17.323845,-7.887766,-20.037136,-13.011652,-19.2454,-25.13659,-6.0387297,-10.535056,-6.083703,-9.717573,-10.004049,-12.859463,-14.331884,-13.465515,-12.8302555,-18.916983
-22.38664,-16.164946,-12.686752,-11.857293,-15.596714,-12.708768,-14.630579,-18.01931,-12.680683,-6.8949986,-11.1985235,-12.560534,-10.889829,-5.664484,-11.116571,-6.3204794,-19.985886,-12.818865,-9.008135,-11.005221,-9.165156,-10.901479,-7.8676996,-9.603245,-9.634474,-10.240623,-9.0268345,-13.079102,-13.844788,-10.024422,-11.852958,-16.244427,-10.225517,-14.5566225,-10.120009,-13.980678,-18.75945,-15.449767,-7.2387676,-9.406162,-8.777366,-9.674022,-16.880463,-18.961031,-7.0058594,-12.354542,-11.944696,-13.735912,-15.014207,-13.820721,-9.876207,-14.07878,-10.275042,-10.692037,-10.029533,-10.994249,-12.005533,-11.001297,-14.296656,-11.065964,-8.622524,-17.962618
-21.982658,-15.188554,-19.443213,-11.740363,-14.714931,-11.104655,-10.937517,-13.172188,-14.340408,-8.886005,-11.776585,-11.847524,-11.428539,-8.574784,-11.07552,-10.329085,-13.878152,-12.74151,-9.737404,-7.1307545,-10.988664,-13.58799,-7.715848,-10.815422,-8.452068,-9.523561,-10.5888605,-17.680706,-8.848433,-10.514437,-13.555006,-12.980552,-10.267063,-15.810853,-7.416093,-9.370106,-14.125507,-16.802948,-8.3138485,-5.2910776,-7.7704144,-12.214852,-12.990572,-18.197224,-12.049424,-14.926078,-9.040355,-14.121999,-12.173916,-10.012624,-9.388719,-7.236596,-16.148834,-8.97587,-17.913374,-11.613676,-11.679605,-10.178591,-6.6329136,-12.837404,-6.3708506,-15.836985
-17.673506,-12.915342,-18.239452,-7.2043734,-14.142329,-9.764851,-8.727987,-9.098711,-10.590101,-13.1663685,-16.492607,-10.925048,-14.7962885,-11.946676,-9.519426,-13.490391,-14.986167,-9.316704,-8.763647,-9.885895,-19.216026,-12.965185,-13.69647,-24.59185,-18.81116,-7.085514,-16.616066,-12.1566725,-9.535471,-16.915297,-19.252005,-9.2127695,-14.247092,-22.262638,-6.8874493,-9.215616,-12.392384,-10.454723,-15.711423,-8.381642,-15.27652,-15.101374,-10.354061,-12.805228,-11.526253,-13.301354,-14.764236,-13.770048,-7.7562904,-12.64788,-7.0937767,0.0,-18.89648,-8.836727,-16.602238,-8.826818,-6.933322,-15.846926,-6.4685097,-13.096928,-9.364756,-12.98259
-19.62131,-8.077658,-14.821494,-6.2030296,-14.159283,-9.056644,-15.207068,-12.520118,-12.22785,-18.580753,-12.907359,-8.172945,-10.489324,-11.022417,-13.655593,-13.749761,-12.882076,-14.216692,-10.131252,-10.722097,-12.978506,-9.205334,-19.301939,-17.760746,-11.9748535,-7.3688707,-14.72714,-8.6946125,-7.731037,-13.801371,-9.917562,-6.3649197,-18.021536,-12.035328,-8.955637,-11.4284935,-12.08164,-11.278754,-12.434036,-12.9145355,-19.904154,-10.69113,-11.22949,-14.9852,-15.40071,-8.812938,-14.491631,-14.109854,-5.3815536,-14.221297,-8.338969,-3.1788893,-10.846712,-11.129452,-12.121425,-10.248196,-7.0173893,-17.420942,-14.61812,-10.4576,-8.567467,-12.2162895
-22.78661,-5.2823076,-17.330973,-8.11153,-13.325462,-12.623447,-15.762468,-13.226092,-15.089463,-15.689262,-7.8252134,-12.555581,-8.544127,-9.062785,-20.967205,-13.884762,-13.881183,-16.776917,-14.372216,-14.949781,-10.548061,-8.856642,-16.2382,-18.068058,-8.857198,-10.876793,-10.973703,-10.9804945,-11.451586,-17.218903,-7.5920925,-6.690135,-7.8176737,-5.3675623,-11.562479,-12.907064,-9.828535,-11.7337265,-14.171589,-16.251225,-25.012846,-6.5114517,-10.372844,-15.169827,-19.829144,-7.211358,-14.346509,-9.034183,-6.7155237,-10.857437,-5.159668,-14.355551,-11.822819,-16.018288,-6.242466,-12.036694,-10.846949,-19.472845,-15.03306,-9.796536,-8.264254,-10.089239
-24.256392,-9.976709,-13.83809,-5.4765644,-9.085691,-21.469412,-17.441586,-7.1314516,-11.928157,-11.765724,-9.726637,-13.813627,-13.377222,-14.740655,-10.895543,-9.671392,-15.069412,-12.5818615,-10.66777,-18.637888,-14.450373,-9.062462,-14.288465,-25.62067,-12.845824,-11.636186,-17.959143,-10.042479,-11.501291,-19.327978,-15.635716,-7.4568033,-8.241728,-6.809188,-11.6803,-13.464964,-10.355732,-14.712083,-10.873528,-19.066133,-18.324358,-11.599158,-13.955931,-13.049872,-18.417963,-12.55108,-11.87142,-10.715721,-11.505934,-10.352127,-10.582599,-16.534988,-13.2739315,-16.50536,-10.842937,-19.195404,-19.96349,-18.036968,-8.621274,-13.233046,-13.006788,-8.916279
-23.567865,-9.917652,-10.281685,-10.240814,-9.357235,-15.209627,-13.3645935,-8.473495,-16.721731,-9.210251,-9.637716,-10.090721,-9.053459,-10.864071,-12.575459,-9.989157,-10.605391,-15.155864,-8.60791,-16.869736,-9.061777,-10.405244,-10.744593,-13.3486595,-14.459352,-9.177194,-16.150724,-9.745407,-17.875866,-17.977566,-14.827471,-12.893856,-13.886124,-13.475704,-18.285631,-9.336323,-10.71263,-11.119976,-10.874425,-14.926185,-15.485053,-4.8566933,-12.085484,-6.6881094,-17.23068,-19.926666,-9.644094,-15.912186,-8.646292,-11.941263,-7.326769,-15.009329,-9.639786,-13.773168,-13.185148,-8.3343935,-17.298697,-17.662386,-6.3765497,-17.075455,-11.265583,-7.4875526
-20.060293,-11.590708,-15.903883,-10.094666,-14.020223,-14.230671,-15.813093,-9.728321,-13.921607,-10.70729,-8.148188,-7.922921,-6.616516,-13.067213,-20.791893,-9.273393,-14.580709,-12.001774,-14.925444,-11.853291,-13.74411,-14.378811,-13.523477,-10.849712,-12.634464,-12.563543,-15.565511,-20.994703,-21.185278,-16.350416,-10.20741,-12.957909,-10.304993,-15.50461,-15.069526,-14.174948,-13.900031,-12.728727,-8.5913725,-10.428324,-15.200766,-4.5677958,-9.777491,-8.288881,-12.109901,-12.828104,-15.468212,-9.671692,-14.551762,-19.000814,-11.961773,-14.534382,-10.282114,-13.2129545,-19.398945,-7.0695524,-12.80743,-12.923519,-9.16423,-9.006557,-11.247545,-7.43367
