-80.0,-80.0,-80.0,-80.0,-25.24371,-14.3077755,-14.589708,-21.221485,-22.112497,-16.797438,-18.448637,-28.913496,-21.215014,-24.594637,-26.712883,-24.83897,-25.383034,-26.239555,-22.075848,-21.861528,-23.07583,-26.079037,-25.465267,-28.729952,-31.097878,-31.744131,-30.106365,-27.472408,-28.633535,-28.487505,-27.370338,-17.846582,-16.725283,-24.686268,-25.649246,-26.986542,-25.557991,-20.226748,-19.14875,-16.751314,-21.194645,-20.243486,-22.646368,-34.16377,-21.573177,-18.582531,-24.715374,-24.054607,-16.840494,-17.301588,-23.034714,-22.404339,-18.890257,-20.232311,-18.473381,-15.492382,-14.535599,-18.391552,-21.974546,-24.77794,-24.873825,-24.196714,-26.038633,-20.4218,-14.857403,-16.857615,-23.743858,-21.530598,-21.91686,-18.69457,-5.112259,-3.132492,-3.9451904,-3.8486576,-3.9119244,-3.899311,-3.7556725,-3.6800537,-3.5396996,-3.7500763,-3.5912323,-4.177803,-4.3808937,-3.95747,-4.165085,-4.331625,-3.8795338,-3.4845505,-3.437603,-4.1255074,-3.872921,-3.7332077,-3.8609962,-3.8375092,-3.6033897,-3.4949303,-4.0607224,-3.7987747,-3.5047646,-10.762487,-22.372906,-19.932022,-21.101122,-22.961018,-23.84478,-22.376984,-23.332386,-23.139404,-23.65292,-21.250687,-19.434372,-28.76429,-36.550663,-28.718002,-25.400925,-23.079353,-24.017756,-35.254486,-32.807983,-30.236326,-31.200148,-21.436077,-17.768806,-16.705242,-23.182043,-28.394302,-24.527138,-20.749287,-20.423632,-19.132683,-20.581047,-19.824596,-15.897045,-18.314003,-21.745838,-20.319689,-19.488855,-18.199368,-19.410767,-21.48764,-23.37724,-23.365406,-21.742226,-23.452745,-23.549295,-21.654327,-17.285099,-19.936451,-19.201916,-18.033672,-19.88187,-11.832914,-6.135536,-3.8428535,-3.836502,-3.8928337,-3.8880138,-3.8936234,-3.8865128,-3.8955421,-3.8847408,-3.896656,-3.8844204,-3.8965607,-3.8861847,-3.8798027,-3.8972397,-3.8843594,-3.8969193,-3.883545,-3.4710236,-3.6398296,-11.803213,-49.07821,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-26.403912,-18.735046,-24.370924,-25.218235,-22.718245,-21.768951,-24.03455,-23.648033,-22.528885,-29.864355,-29.628433,-32.111774,-28.359016,-26.585186,-25.965317,-26.675632,-32.29389,-29.131397,-26.133682,-34.282387,-45.08903,-45.774246,-48.705997,-44.875824,-41.829735,-36.94619,-25.420834,-22.371025,-24.73184,-32.147408,-49.221146,-43.51257,-37.067596,-31.928411,-31.262712,-26.133509,-25.138025,-31.372267,-30.426807,-27.232422,-25.081669,-26.680325,-32.626553,-24.140253,-21.661154,-23.764061,-19.07121,-21.648577,-24.648693,-23.445143,-27.773056,-21.338371,-20.93425,-20.960464,-22.316936,-34.546005,-35.783806,-34.909264,-31.33592,-28.45429,-23.167892,-19.448032,-27.639904,-37.23891,-40.199265,-19.247494,-12.294331,-19.068499,-33.338863,-35.001434,-38.37671,-35.911327,-31.635027,-28.208824,-27.583536,-28.10849,-30.365013,-30.083502,-28.277063,-27.954481,-35.34404,-35.317204,-34.18943,-29.470963,-25.473873,-30.778362,-32.687634,-31.666794,-34.461117,-27.72053,-28.200275,-27.336262,-30.96482,-28.006569,-13.765125,-15.546797,-33.79924,-38.176308,-34.393654,-38.313538,-45.637573,-41.66603,-43.37094,-41.957787,-37.749054,-29.400343,-27.23993,-33.89173,-46.93959,-38.719032,-36.591225,-30.42545,-27.343231,-31.542324,-37.54333,-37.689873,-30.100325,-25.579693,-30.61993,-26.224716,-22.55797,-27.195944,-34.340466,-34.5448,-34.507324,-38.792107,-42.19867,-35.098785,-29.746155,-26.2484,-30.385672,-34.867977,-35.09332,-37.89256,-29.541212,-26.742218,-26.667028,-26.27144,-29.012894,-32.201656,-30.27305,-29.438225,-30.692562,-33.737583,-28.541744,-25.622995,-31.20911,-27.702892,-24.585224,-26.992645,-44.558228,-58.214718,-58.190212,-58.157288,-58.13062,-58.106873,-58.10103,-58.134754,-58.180088,-58.19831,-58.173298,-58.18367,-57.96599,-58.00732,-57.990585,-57.958923,-24.910183,-11.906986,-14.742733,-48.466965,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-29.887749,-20.421335,-22.482122,-26.566158,-25.656868,-30.095747,-33.749504,-26.392588,-26.611816,-29.594038,-36.500473,-36.54392,-31.753761,-31.027523,-24.713127,-24.76442,-31.574652,-24.690186,-25.374378,-37.827644,-47.898937,-52.86954,-48.943565,-48.44882,-47.321003,-35.844685,-27.647856,-28.242868,-30.3008,-37.70669,-47.359528,-45.189137,-36.838833,-32.62099,-34.973583,-32.990086,-28.247967,-30.143906,-28.278076,-23.84871,-27.60109,-29.84586,-29.623978,-29.425056,-28.311806,-27.355377,-23.516092,-24.892845,-28.651001,-28.128304,-27.666677,-28.307856,-30.4044,-28.801994,-27.119667,-37.950188,-39.1161,-36.91016,-29.805532,-29.595627,-23.9464,-25.137077,-31.897726,-40.5467,-38.536846,-23.29494,-17.752953,-23.709124,-33.123684,-35.035126,-36.052715,-37.647438,-33.376587,-33.454453,-28.221558,-28.88777,-33.512077,-30.055914,-29.949303,-31.927645,-31.004116,-37.504517,-32.697514,-31.047384,-25.827599,-28.781551,-29.55183,-25.68143,-29.854595,-26.485966,-28.90334,-28.89164,-29.234894,-29.412922,-19.488132,-21.77687,-33.51256,-31.016003,-29.024633,-35.599117,-39.804623,-40.18849,-43.990738,-45.63411,-45.63891,-41.733948,-38.23682,-42.35031,-44.54932,-41.43907,-35.521,-31.745922,-31.255503,-32.16403,-38.88917,-38.806923,-34.8677,-33.456444,-30.398724,-29.57832,-28.968697,-31.316565,-40.66612,-39.000954,-42.194847,-45.445953,-36.618927,-36.229725,-37.89711,-31.959051,-31.654158,-32.400013,-35.840366,-38.28215,-34.928715,-31.974058,-30.203838,-29.144829,-31.282309,-30.728153,-31.956615,-33.30548,-32.25593,-27.379107,-24.094725,-25.3801,-36.47868,-42.072823,-43.81172,-40.63816,-47.3712,-64.98901,-64.70875,-64.77132,-65.17224,-65.64771,-65.97995,-66.060265,-65.90738,-65.610306,-61.03021,-59.117584,-65.13771,-65.36356,-65.11199,-64.94232,-27.359638,-17.104364,-19.651854,-48.990257,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-34.55944,-21.34359,-20.490728,-29.992218,-31.324818,-36.345097,-33.259132,-25.097307,-25.576939,-29.991425,-40.309948,-38.318245,-26.026024,-24.871767,-27.933258,-29.436012,-28.002659,-23.765453,-27.30022,-38.271885,-43.50287,-52.067757,-47.8472,-46.904022,-50.131893,-40.098125,-28.003988,-23.62835,-26.020603,-38.152893,-46.58214,-52.406136,-41.968708,-35.109627,-28.848896,-27.606342,-30.55478,-29.997208,-30.814938,-23.980621,-24.43587,-21.525173,-26.196867,-25.344994,-26.182747,-30.559486,-25.825012,-29.215143,-28.358223,-25.5238,-23.870647,-27.407179,-33.919155,-36.526752,-30.79943,-36.53277,-43.881065,-34.578636,-29.53459,-29.83886,-24.680874,-28.129261,-28.699665,-33.879017,-39.254208,-26.03491,-20.406208,-27.1021,-30.934675,-33.93449,-34.939556,-37.168003,-42.644722,-42.08566,-35.67799,-38.826477,-36.535923,-35.596996,-34.550888,-31.19046,-28.78851,-31.047619,-29.114002,-24.84801,-28.238056,-29.188595,-29.193285,-24.131666,-26.816364,-25.415886,-27.939198,-32.356174,-32.54926,-31.612978,-20.695671,-22.281158,-32.85524,-24.756178,-25.778938,-38.165375,-38.31809,-34.502895,-38.616302,-44.806396,-44.77826,-45.156513,-40.205803,-40.22639,-45.745163,-50.6663,-38.84828,-33.10398,-31.737055,-32.617767,-38.086002,-42.0186,-38.5094,-39.7722,-34.51057,-36.0868,-35.111702,-36.287956,-39.167225,-43.250275,-43.2391,-43.615837,-37.262733,-37.481243,-48.093727,-30.0462,-26.340157,-29.921093,-34.165855,-37.257923,-33.509415,-28.310257,-30.211185,-31.644146,-31.141592,-31.927341,-28.110542,-31.686634,-31.049372,-27.419613,-23.164341,-27.682655,-40.083107,-47.36322,-47.808296,-47.539803,-51.706005,-55.997517,-56.072586,-56.0403,-55.90987,-55.746178,-55.624916,-55.610657,-55.676548,-55.768074,-57.588634,-59.596405,-55.661392,-55.609856,-55.700096,-55.78506,-29.372107,-19.3858,-21.937859,-48.97501,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-42.801853,-24.609898,-20.498547,-24.500185,-24.408966,-27.848484,-33.430435,-23.627613,-20.573853,-23.573483,-30.917042,-37.969296,-23.522392,-22.941723,-29.380074,-29.427624,-29.492893,-27.005075,-33.909176,-46.33214,-43.809025,-46.859283,-50.793293,-51.625984,-46.362446,-39.69936,-32.826187,-27.232342,-25.975231,-36.455322,-39.910767,-47.99458,-43.806614,-33.96638,-27.44569,-26.576847,-23.414553,-27.62725,-30.672146,-26.557514,-23.67744,-19.000729,-21.316553,-23.827377,-25.959162,-24.56248,-25.683872,-28.268776,-25.305618,-23.29272,-24.004578,-30.111195,-32.23865,-38.452457,-33.775288,-38.35764,-44.865723,-37.74191,-31.203375,-31.71062,-26.461582,-28.367146,-28.647566,-32.895126,-44.888783,-27.665165,-22.210752,-27.358238,-29.828703,-34.475456,-40.736835,-38.13197,-42.522263,-38.06853,-34.384624,-34.212048,-34.973682,-32.599323,-31.27982,-33.639885,-30.14697,-28.638863,-29.698103,-24.03561,-25.81784,-28.927757,-26.827566,-26.730927,-26.873611,-25.008852,-32.133568,-31.012476,-32.297302,-32.97402,-21.107296,-20.49308,-27.13499,-24.810219,-27.114864,-35.922993,-37.718422,-32.601036,-35.477108,-37.388226,-37.281094,-35.274803,-34.283627,-40.147507,-43.01102,-47.556652,-38.428165,-36.261932,-35.838604,-33.60528,-40.02671,-44.024315,-35.036346,-32.954536,-36.914093,-36.089172,-34.440033,-41.676003,-44.355762,-38.459896,-36.7959,-39.796196,-40.46354,-37.925045,-41.63397,-29.777967,-27.656559,-35.472614,-37.44717,-37.915173,-30.079308,-25.49376,-28.20376,-31.525513,-29.9664,-27.587168,-27.646055,-32.498222,-31.104105,-23.658047,-22.762913,-33.316605,-38.180294,-39.889526,-46.718826,-53.808853,-58.05809,-58.482567,-58.380177,-58.430496,-58.619934,-58.84059,-59.001762,-59.04017,-58.949097,-58.769432,-57.463055,-56.534874,-58.5763,-58.549255,-58.37403,-58.259106,-31.545242,-20.947065,-23.484924,-49.070534,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-45.132973,-28.475746,-22.685013,-23.237099,-26.131893,-29.686367,-32.595295,-26.497812,-25.132332,-22.51962,-27.436958,-32.433228,-23.860725,-24.843931,-27.084522,-25.915606,-30.948833,-34.493538,-34.338444,-41.42279,-44.07876,-44.73161,-52.0269,-45.61129,-42.068554,-43.69288,-33.80928,-28.621433,-29.041878,-29.512585,-37.213737,-46.816936,-41.51626,-37.791187,-28.372421,-24.682404,-23.028044,-27.522457,-32.77092,-28.787119,-23.59804,-21.595085,-24.71859,-25.255564,-34.143677,-26.377808,-25.195873,-25.587143,-29.42205,-29.894608,-26.717825,-28.124836,-34.631042,-35.64651,-33.781895,-39.820244,-43.38221,-42.407467,-37.166847,-29.91446,-29.612267,-28.3374,-26.82523,-31.079527,-40.94949,-30.695297,-24.35991,-29.887947,-30.15827,-34.40592,-43.3805,-42.594704,-41.83717,-36.916412,-36.416588,-29.908703,-31.896585,-30.739777,-28.448168,-33.550404,-29.398417,-30.279797,-32.42936,-30.13298,-32.29963,-27.95677,-25.438875,-28.948105,-24.469166,-25.185715,-32.271355,-34.9626,-31.114233,-28.13369,-21.709255,-24.351763,-30.417904,-27.547314,-27.878479,-31.758314,-33.67232,-31.979336,-36.69514,-38.5578,-41.827606,-33.98646,-29.714298,-34.3879,-46.708603,-47.61569,-45.30921,-42.602703,-41.367218,-41.589848,-44.259163,-42.209972,-31.000439,-29.975525,-41.0378,-39.2796,-37.646713,-44.81471,-42.602352,-44.222687,-40.532444,-40.96653,-44.083466,-38.17454,-36.94917,-31.399647,-31.36201,-33.613758,-30.681704,-34.700195,-31.982716,-29.505579,-29.061457,-31.521675,-30.419786,-31.080956,-31.830177,-36.244495,-28.172512,-19.543228,-19.293747,-28.578629,-38.30132,-33.436794,-41.38475,-52.724796,-61.989506,-62.88344,-63.231182,-63.38761,-63.34931,-63.1551,-62.892357,-62.629677,-62.33441,-62.031223,-60.305756,-60.06183,-61.88665,-61.83735,-61.72709,-61.863388,-33.173515,-22.489277,-25.014544,-49.626663,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-39.868347,-30.597746,-25.987028,-21.65715,-24.018671,-31.70971,-32.725838,-22.765877,-21.030529,-25.548351,-26.856607,-33.587536,-28.413313,-25.79549,-25.545303,-27.483885,-28.568747,-29.605766,-29.249514,-38.09261,-44.18483,-46.164276,-43.418503,-37.354538,-36.543316,-41.897354,-33.63188,-25.570599,-25.560837,-28.617931,-37.09651,-45.839657,-41.117195,-27.641539,-24.783203,-27.176235,-22.590942,-21.137037,-23.586924,-21.336327,-24.461058,-24.234436,-20.353306,-20.709686,-25.560802,-25.834156,-27.627209,-27.428093,-25.68972,-23.448639,-30.220459,-29.863441,-28.269419,-28.747864,-28.826666,-37.76761,-39.89874,-43.30954,-39.766785,-29.486235,-23.973888,-22.534966,-26.168533,-35.33667,-41.56942,-30.320862,-24.329468,-29.116837,-28.13461,-33.642876,-41.41536,-46.54048,-37.568165,-31.693237,-30.840376,-32.755463,-30.727776,-32.93729,-32.336517,-26.085659,-26.535067,-33.470043,-28.839706,-31.314322,-27.67647,-24.831123,-25.983376,-29.119509,-27.531015,-28.048634,-37.43777,-37.252167,-32.896904,-29.569735,-25.97434,-25.915697,-25.56252,-25.427269,-30.265902,-31.97326,-32.889088,-34.409832,-36.57358,-47.159264,-40.381554,-32.820656,-27.976389,-34.526924,-49.12778,-47.704597,-55.567528,-49.343853,-41.80554,-41.92998,-40.926636,-40.657387,-31.323185,-30.908127,-37.82095,-38.810307,-41.331738,-48.989044,-44.083847,-41.107834,-43.126686,-45.240093,-44.413033,-44.40648,-41.546097,-36.589046,-30.634932,-28.642727,-29.115627,-36.19762,-34.875435,-35.499443,-34.24048,-33.772896,-34.045685,-28.071697,-30.57541,-31.45547,-28.73528,-22.127434,-21.281887,-23.743313,-26.025455,-26.396475,-36.061226,-49.921204,-52.1625,-53.47538,-53.331184,-53.269917,-53.283356,-53.329094,-53.402363,-53.52955,-53.695427,-53.847992,-55.064545,-56.06636,-53.670208,-53.71251,-53.783195,-53.764248,-32.892723,-22.609398,-25.13158,-49.27191,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-39.922413,-34.179317,-25.856606,-20.793034,-21.971119,-27.909266,-32.62138,-21.771753,-18.85761,-20.615078,-26.196053,-29.75017,-24.481173,-23.860214,-24.260147,-22.810688,-28.048033,-27.067749,-24.614422,-32.689987,-42.65815,-48.34938,-46.23445,-40.446545,-36.369747,-37.630478,-39.9139,-22.34399,-17.864176,-22.9065,-27.38215,-37.859768,-34.07742,-22.196156,-14.29097,-13.859346,-12.893629,-12.432102,-17.383123,-17.42959,-20.75606,-31.471966,-26.396717,-20.34309,-16.720966,-17.902384,-21.882807,-21.944641,-16.95076,-22.031818,-26.884909,-20.603073,-22.786364,-24.647636,-28.57667,-48.73806,-45.547462,-44.753304,-40.206345,-32.153484,-29.563843,-27.337395,-28.86573,-27.842562,-35.377544,-31.627205,-25.920574,-29.979088,-28.1167,-32.35285,-40.75444,-56.14647,-37.85078,-36.69139,-33.313522,-40.741043,-34.436207,-31.211891,-27.017931,-22.158533,-25.104046,-35.19143,-32.444405,-26.93018,-23.905132,-30.150002,-33.149952,-30.019203,-25.333857,-28.7934,-40.424988,-34.415817,-30.269659,-25.45213,-23.655685,-26.74832,-29.92059,-27.083393,-26.252419,-29.640808,-34.377636,-39.771217,-41.702602,-42.68945,-35.787453,-30.779121,-29.41846,-36.800564,-47.906834,-48.945103,-57.71962,-48.58077,-42.417522,-39.061817,-37.046818,-38.068382,-35.433807,-37.189796,-43.654106,-40.870506,-39.534157,-46.902294,-51.405754,-41.72162,-40.310696,-40.403225,-45.919163,-53.766933,-40.377186,-39.56366,-37.25806,-35.80709,-35.54558,-32.434143,-30.596622,-33.497005,-37.39158,-32.654095,-35.37281,-25.97345,-26.552544,-30.401558,-33.404156,-28.055088,-29.638432,-29.461721,-25.522976,-24.705053,-35.2978,-54.496628,-58.690475,-59.433067,-59.870636,-60.108227,-60.083275,-59.814236,-59.40115,-58.950653,-58.500534,-58.106544,-56.29053,-54.974236,-57.98942,-57.906067,-57.736465,-57.81938,-34.65973,-23.852013,-26.337805,-50.27874,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-37.902885,-34.571896,-27.39835,-23.30404,-26.302654,-22.51472,-22.272245,-18.347746,-22.850811,-22.668552,-21.802032,-28.923416,-18.327585,-19.690157,-21.853107,-22.038088,-29.067501,-21.836063,-18.524809,-24.961971,-27.244015,-27.046398,-25.696035,-22.22312,-20.154364,-19.948471,-17.667767,-12.451633,-11.395216,-16.282244,-19.91645,-19.881134,-16.804813,-12.293934,-9.491142,-8.812635,-9.414671,-12.070282,-17.131077,-17.731419,-20.50731,-24.487526,-23.037098,-19.44705,-17.133354,-17.16084,-22.582218,-11.805492,-7.450836,-7.9861164,-8.993698,-12.948328,-18.180092,-19.383522,-24.559572,-38.754383,-35.202526,-36.164574,-37.877224,-29.51358,-25.609901,-23.163576,-20.92744,-22.499063,-32.259537,-32.803955,-26.480001,-29.825052,-28.059288,-32.77321,-36.122166,-41.91469,-36.57481,-34.282745,-35.599407,-29.4898,-29.601929,-32.580902,-24.997288,-19.391426,-24.864046,-31.8821,-29.746315,-29.163435,-24.103115,-25.445236,-32.285957,-29.466496,-25.568645,-27.499296,-30.978296,-33.70285,-32.783558,-25.118282,-23.461681,-25.633778,-27.250603,-27.790157,-28.292776,-32.703697,-38.307026,-37.187096,-40.2951,-36.380917,-35.824955,-33.182274,-30.203903,-35.657063,-51.50351,-49.3829,-49.826477,-42.45055,-41.860683,-37.233772,-33.452057,-37.153103,-37.643654,-38.5721,-36.944954,-39.59154,-37.898994,-43.841347,-50.526062,-45.496307,-45.73026,-40.019848,-35.47344,-35.777706,-37.38935,-34.40987,-32.54577,-36.283897,-34.987957,-27.791595,-28.314863,-34.14214,-36.878983,-27.841928,-25.217527,-22.984035,-25.014051,-30.813946,-32.561657,-24.498844,-21.902569,-25.333385,-26.995148,-24.741787,-33.321728,-55.10623,-56.09065,-55.565804,-55.620636,-55.71366,-55.830944,-55.91749,-55.976547,-56.051685,-56.10944,-56.099854,-57.26856,-58.700386,-55.91823,-55.97378,-55.916805,-55.85962,-33.274727,-22.962393,-25.483131,-49.6985,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-36.40694,-27.331642,-25.216635,-20.484692,-17.385784,-14.557526,-14.742596,-16.080437,-16.67241,-18.6029,-21.656628,-26.429308,-18.507668,-16.508307,-18.12558,-21.181904,-18.461506,-15.761738,-13.060123,-16.912895,-18.769247,-19.451511,-19.053679,-16.79768,-15.37113,-16.633968,-16.751324,-13.280102,-14.523045,-25.620747,-28.230577,-22.31283,-17.756323,-15.202179,-17.32626,-18.037857,-19.597898,-25.736925,-28.613966,-21.062069,-18.645523,-23.58287,-22.28476,-17.639399,-22.769272,-23.567797,-21.64713,-12.764374,-10.009459,-10.353626,-8.61054,-8.339996,-9.46846,-11.274839,-17.787777,-29.191921,-30.21109,-35.010445,-34.725727,-31.504444,-28.276556,-28.908464,-23.123457,-25.58983,-38.46959,-35.668026,-29.64842,-31.806744,-28.932293,-33.24311,-32.427162,-36.44364,-39.80042,-31.993032,-32.022045,-28.983242,-26.70359,-26.813622,-22.700054,-22.449211,-28.33817,-27.48587,-26.890688,-29.22282,-30.51751,-29.827637,-27.145548,-24.338018,-23.950886,-24.608707,-25.795818,-27.13332,-28.189507,-31.625332,-32.611725,-31.169975,-27.257643,-30.440378,-33.250298,-41.218,-38.967506,-41.198116,-41.624382,-35.60803,-33.096592,-28.91924,-29.419315,-37.640724,-45.037437,-45.81673,-50.29956,-41.13769,-38.36874,-41.862076,-37.671577,-42.9468,-38.636017,-34.428185,-34.651985,-38.37907,-40.901634,-43.813255,-46.322838,-49.144382,-49.804794,-45.340866,-34.258698,-32.501984,-36.369526,-30.24968,-30.419628,-31.67706,-29.848993,-31.308548,-30.581394,-32.59452,-32.927605,-27.960455,-23.287746,-25.491596,-32.27277,-28.24305,-26.496597,-24.219337,-18.024467,-19.715048,-23.193346,-23.350471,-33.145615,-50.834152,-51.06432,-50.92446,-50.927372,-50.935715,-50.955605,-50.97033,-50.975624,-50.980347,-50.982418,-50.975826,-51.017696,-51.092033,-50.864292,-50.858223,-50.850136,-50.84295,-34.186703,-23.486336,-25.960213,-50.69796,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
