-9.308778,-17.28957,-10.356687,-13.544113,-8.640362,-5.1385984,-7.618024,-9.071679,-10.759699,-9.01833,-6.960106,-17.157713,-2.8579788,-5.40946,-10.411385,-6.620554,-5.998212,-12.703228,-8.333382,-14.648903,-9.03606,-7.410942,-7.967888,-9.3670635,-3.0749617,-8.805835,-4.407933,-5.715287,-5.80114,-5.5056505,-10.563506,-6.332077,-7.2046824,-6.6871614,-10.441688,-8.374165,-9.835224,-13.155264,-6.551098,-2.2418404,-6.2633495,-6.710001,-7.466934,-5.5477276,-7.6179094,-5.0896225,-3.7786112,-5.9350405,-4.14917,-3.786522,-8.399912,-3.6020308,-2.586133,-5.716632,-3.6033401,-5.5573273,-7.0946627,-4.0251675,-4.976223,-4.681883,-8.140232,-4.6023617,-7.541794,-3.170248,-0.56969833,-4.0272646,-2.8900814,-8.383853,-3.6785831,-5.604516,-4.060314,-6.132288,-3.6184273,-3.6021347,-4.7062054,-7.819291
-16.019878,-18.089508,-13.684679,-13.156855,-10.460177,-6.950103,-10.886375,-6.0018387,-7.2750015,-8.283422,-7.540537,-14.788855,-4.9959393,-10.007329,-9.943671,-8.871168,-10.383128,-11.150181,-14.912367,-16.18978,-11.809901,-3.7368088,-11.861327,-5.9552765,-15.028816,-14.605659,-7.260645,-6.9059353,-10.075789,-7.5261307,-10.037912,-11.014785,-8.996361,-17.278826,-9.72808,-8.553304,-5.7947903,-13.901031,-12.022002,-6.383333,-9.425958,-16.533663,-12.093905,-9.328809,-9.749572,-9.657173,-10.381144,-15.321335,-11.918583,-15.993982,-13.159771,-11.998459,-12.310396,-13.04653,-8.094746,-8.796717,-9.4975,-12.484647,-5.1535435,-12.643539,-8.615556,-12.250982,-9.535719,-2.7698421,-5.601285,-13.231169,-17.591045,-10.266321,-8.401146,-10.479924,-7.8256807,-13.738901,-14.001177,-5.0215025,-14.499332,-8.840542
-11.296022,-13.936859,-10.279299,-17.740177,-9.015477,-7.6249943,-11.059429,-13.520938,-10.28294,-7.835306,-9.070225,-13.078548,-8.044628,-12.349194,-8.734949,-15.079319,-14.443953,-8.302229,-8.73896,-14.258863,-15.871517,-7.159977,-13.736958,-4.8370724,-13.1049,-15.075754,-7.8339577,-5.206691,-10.482964,-9.652207,-8.751709,-9.3941,-11.208605,-4.9875364,-7.844775,-9.167895,-9.109185,-13.00707,-8.196145,-12.806624,-13.3824005,-8.690161,-14.8084545,-15.813173,-6.9346066,-9.628975,-11.4364,-14.775803,-12.973696,-17.265707,-7.3209953,-15.733843,-10.429459,-17.01749,-13.865116,-8.728744,-18.235386,-12.819721,-16.900515,-12.543617,-13.137499,-16.661612,-10.6345625,-6.214016,-9.959475,-7.1882515,-9.249861,-9.169741,-9.441871,-7.0394306,-11.207652,-14.087444,-14.115791,-9.117936,-10.233881,-11.933134
-10.380027,-14.836256,-3.9659882,-17.07917,-9.389553,-11.1591835,-14.076723,-13.893223,-9.967403,-12.223222,-8.112341,-9.472666,-8.729256,-9.015139,-7.9310455,-13.941715,-11.928032,-7.572962,-8.746758,-10.841159,-14.30249,-17.737432,-12.378559,-6.2161837,-16.054686,-21.44035,-8.278344,-5.1791353,-13.523785,-5.4750185,-11.928725,-12.080763,-8.57357,-2.8486118,-7.9383125,-10.518777,-12.484229,-9.530659,-7.0826473,-11.899015,-7.2701902,-5.5544577,-14.550213,-13.788618,-8.263627,-13.137973,-10.594518,-14.878826,-10.388058,-15.338199,-7.562462,-13.002053,-13.3337555,-8.428586,-16.698606,-11.411901,-15.48751,-12.513571,-14.333044,-17.673012,-12.595268,-16.491825,-12.69548,-10.120479,-9.903172,-9.006582,-8.017475,-10.24685,-7.372653,-7.4115114,-8.7732935,-11.072477,-14.389999,-6.265993,-13.366217,-11.3996525
-12.908741,-13.623036,-8.551273,-10.581297,-10.599588,-16.106298,-12.276257,-11.344208,-5.3220196,-9.308726,-12.970261,-8.803943,-15.210969,-12.352936,-8.437675,-9.680496,-14.315179,-6.24111,-8.4044,-10.151111,-13.13102,-19.738487,-13.38969,-12.250309,-18.62695,-21.82175,-13.094474,-10.704958,-12.501068,-3.3630943,-13.356467,-11.413282,-10.273593,-7.0184174,-7.6189356,-5.1869516,-13.289373,-5.376502,-8.723211,-19.503502,-8.8439865,-5.5890875,-6.3615828,-13.813778,-6.048929,-13.862139,-5.148361,-7.6053295,-13.053793,-9.4959,-13.474146,-13.80239,-14.705652,-5.352808,-19.523348,-9.540371,-13.610245,-12.8717785,-17.746048,-13.717289,-15.649973,-8.585075,-11.565016,-9.958162,-8.925781,-16.123415,-15.860014,-7.732502,-12.310018,-9.4852495,-11.854179,-10.583828,-15.189286,-6.203624,-15.492517,-9.408335
-11.347334,-11.537703,-10.828859,-13.398424,-16.502111,-13.24178,-11.100647,-10.108153,-8.854313,-10.319222,-7.7007523,-15.927293,-14.063443,-19.558567,-14.797771,-10.564058,-14.076761,-9.778677,-11.235518,-10.902029,-18.616005,-17.093588,-9.165218,-11.598488,-11.6610775,-16.08857,-8.765101,-7.8075056,-7.568102,-8.969105,-14.837292,-13.769245,-14.342894,-11.83269,-11.454533,-8.409025,-13.489929,-9.412142,-11.390244,-18.747522,-9.542734,-12.227507,-7.004654,-16.119394,-9.968059,-10.04175,-4.9067183,-10.011564,-12.333214,-13.424408,-13.707001,-13.222427,-16.074898,-6.3195906,-20.252945,-15.6274395,-10.850332,-10.871003,-17.481739,-11.823889,-11.567796,-7.8241167,-6.637356,-14.010554,-5.772912,-11.023535,-16.096375,-11.473798,-11.966085,-14.306712,-13.679001,-10.917418,-11.708375,-9.334577,-9.689281,-9.470617
-10.159094,-13.819598,-8.687487,-16.708366,-14.480016,-10.447459,-6.315014,-12.082184,-10.066238,-10.606005,-8.47354,-7.7885876,-18.502075,-12.738668,-13.092973,-14.114534,-15.01053,-6.519224,-12.819979,-16.911356,-15.559319,-13.287479,-10.600027,-14.950281,-6.8350964,-14.087776,-9.9468975,-10.958884,-11.420473,-5.2591352,-13.474847,-9.446905,-13.612127,-13.74913,-10.26042,-11.286232,-12.575747,-11.303624,-11.736662,-11.132532,-13.224786,-17.87981,-10.490345,-7.4825964,-12.02818,-12.098591,-6.2732964,-8.503721,-10.569168,-14.494583,-12.743122,-13.859125,-13.151362,-6.097351,-12.014005,-12.728134,-13.382783,-13.548208,-14.472122,-11.853535,-7.4759865,-12.125688,-7.8216686,-21.226658,-4.9906864,-6.638482,-13.756141,-14.308794,-10.261442,-9.386987,-14.867977,-12.805893,-12.945677,-10.996827,-10.315464,-10.539839
-12.916185,-10.591213,-12.599833,-10.629791,-11.263364,-15.373211,-10.207594,-16.621365,-13.157251,-12.081634,-8.297054,-7.0633564,-18.98907,-12.210875,-11.990494,-15.997587,-9.60667,-9.879817,-10.034735,-12.561785,-13.501673,-11.458091,-11.163654,-10.19563,-9.629225,-23.196865,-14.951717,-11.492607,-13.582272,-8.540313,-8.806438,-11.951935,-13.6056,-16.391247,-9.891779,-12.668888,-11.383001,-18.9471,-9.926553,-11.579027,-10.811144,-15.214951,-10.663351,-5.553935,-12.9003315,-14.866858,-13.749317,-6.7530947,-10.238822,-9.656168,-10.306807,-13.117744,-13.7429905,-6.1589127,-14.659691,-8.688357,-15.467708,-15.291074,-8.582391,-12.572136,-12.673607,-16.610508,-16.60043,-14.242901,-10.100082,-8.113485,-10.235633,-12.476795,-5.8089094,-7.2103853,-15.119616,-9.963062,-17.313972,-6.7152004,-8.823175,-18.896402
-16.776346,-10.285134,-15.701456,-6.9152794,-9.503787,-11.825939,-16.341965,-19.208305,-8.066772,-11.154549,-5.146101,-9.245048,-18.158016,-15.38339,-6.5858335,-15.52627,-7.3130236,-8.299776,-7.102688,-13.030797,-14.546603,-10.42713,-11.689385,-9.645803,-7.0178423,-8.59395,-12.944002,-10.428152,-10.669139,-14.255812,-6.4388285,-10.675652,-8.84468,-13.689196,-12.314487,-5.7707367,-11.99548,-12.769772,-7.9943714,-4.2644806,-10.499302,-6.10623,-11.505171,-7.2919683,-16.257286,-7.729454,-16.130552,-3.0356064,-11.821024,-8.627951,-12.572962,-17.8258,-10.961761,-5.300353,-14.647685,-11.469834,-14.514389,-17.870726,-9.08715,-16.563942,-7.2428646,-12.196125,-12.983139,-9.026692,-9.169121,-18.935457,-14.128397,-5.2043457,-7.4980125,-9.272289,-13.849617,-13.036625,-12.92947,-10.65711,-10.557014,-5.7788982
-13.534906,-9.220708,-12.086739,-12.250551,-8.971162,-13.439599,-11.754565,-15.84259,-7.0108614,-11.95629,-6.7052107,-16.87481,-12.709792,-20.318937,-8.796717,-13.292172,-9.115677,-11.898235,-13.350939,-16.686409,-7.9477673,-22.095634,-16.928621,-14.057699,-11.440067,-4.602316,-6.113344,-14.750931,-16.411764,-13.285106,-11.361563,-14.617808,-13.8092785,-11.421391,-14.276625,-9.055506,-19.166859,-8.885785,-10.39698,-7.006114,-10.939582,-8.119684,-16.777115,-6.9872694,-15.305229,-10.595228,-13.277895,-8.414051,-11.688976,-13.198138,-14.268402,-19.24397,-18.208025,-10.955515,-13.759624,-6.122473,-12.807479,-10.660252,-10.588041,-18.355593,-6.7957363,-10.452398,-9.070385,-7.225415,-14.354317,-13.689171,-16.128038,-10.464558,-17.271854,-17.382124,-9.52551,-11.078618,-16.391272,-9.606782,-21.261143,-2.9848642
