-12.945038,-10.4590435,-10.661745,-14.189718,-11.476124,-14.404707,-12.339485,-11.604843,-11.721642,-8.449247,-1.9073486e-06
-19.439348,-33.073452,-24.009361,-28.089352,-23.285616,-24.268818,-29.0368,-28.194365,-31.471502,-24.354015,-1.2148113
-22.93259,-31.329807,-25.192844,-28.876476,-22.96826,-29.547781,-28.25099,-27.768316,-32.42547,-24.65835,-4.4709682
-26.91181,-28.601023,-26.936443,-26.993912,-24.675209,-33.201927,-32.1985,-26.864641,-30.543558,-28.417274,-7.331747
-34.244976,-26.076006,-30.305096,-36.748295,-26.20856,-30.573101,-36.9133,-30.310835,-31.412796,-27.279848,-10.111628
-30.454685,-25.596413,-30.049356,-28.582056,-30.256565,-29.66558,-31.755135,-42.19165,-35.014915,-28.494696,-13.30554
-26.220863,-23.337442,-34.973602,-24.08581,-29.680721,-28.9561,-32.072575,-25.701942,-36.74357,-27.025229,-20.718895
-27.01607,-22.309843,-29.83283,-26.819,-32.004253,-27.504993,-31.812525,-23.185045,-34.044323,-22.850277,-21.860468
-28.562244,-22.778015,-24.620777,-33.908024,-27.392801,-29.01418,-25.523102,-27.954788,-27.797848,-27.948563,-15.137887
-29.170393,-28.418526,-29.359882,-32.687454,-29.80946,-31.414265,-28.385574,-30.09771,-27.491621,-35.92037,-14.774551
-28.405668,-25.16219,-28.650187,-25.064302,-29.574121,-28.76579,-34.00995,-33.28952,-32.29423,-32.86032,-16.693266
-30.252752,-27.56717,-32.270077,-29.757996,-30.147337,-30.273638,-30.742996,-34.22596,-34.534275,-34.253128,-20.746414
-31.897705,-25.212212,-25.595552,-28.98185,-36.034832,-27.967035,-25.805738,-40.57021,-32.458393,-28.204283,-22.550655
-38.02245,-31.244987,-23.867334,-29.3105,-34.213463,-24.274893,-23.848217,-36.136887,-30.30495,-23.776968,-25.315083
-47.10961,-35.250145,-27.907236,-28.483513,-27.745628,-25.699291,-27.192345,-32.544174,-36.79878,-26.049316,-32.773895
-33.934433,-36.382305,-28.116705,-29.07074,-29.035748,-29.062216,-28.732033,-30.320759,-32.754623,-29.92542,-30.086124
-27.03627,-28.642673,-24.502966,-25.891106,-32.524277,-28.242176,-27.735798,-35.35398,-30.746494,-32.00247,-23.449617
-25.112072,-23.029613,-25.59438,-28.263187,-32.26716,-28.037981,-32.42833,-29.125605,-31.487492,-30.308615,-21.222736
-26.636469,-30.093363,-28.850285,-24.189266,-32.932705,-25.335594,-27.40166,-26.850693,-30.885138,-25.1792,-22.988316
-28.012814,-26.624851,-30.512156,-24.907923,-31.852798,-26.882568,-22.894665,-27.32923,-26.84876,-30.613289,-19.995058
-34.928448,-29.986052,-30.280514,-40.88943,-30.392069,-36.91133,-27.867304,-27.159628,-26.787214,-36.38951,-26.420794
-28.687172,-31.13456,-25.84916,-28.769623,-28.838516,-31.624943,-30.926645,-25.55038,-29.746609,-31.399616,-32.431667
-31.294466,-34.811558,-30.77167,-24.379822,-28.206087,-27.989355,-24.518232,-27.576962,-28.15415,-25.30529,-28.811888
-39.618023,-34.08256,-26.571798,-23.425064,-28.568546,-24.09008,-23.250042,-26.919502,-32.05029,-26.652107,-25.948387
-38.760937,-28.187836,-29.398998,-21.108517,-27.916903,-32.40252,-28.909595,-26.225143,-36.08008,-28.426208,-24.80053
-35.322525,-24.398193,-28.385305,-23.180737,-27.564388,-30.362772,-25.456038,-24.793327,-29.474482,-27.840208,-22.861702
-29.10952,-28.70267,-29.319021,-27.585445,-30.140985,-28.019602,-28.649563,-23.329569,-29.511066,-23.214077,-25.241537
