-21.566399,-22.828337,-25.255737,-27.834446,-20.73216,-23.60934,-24.64539,-24.430208,-22.320444,-25.105896,-27.907991,-29.887175,-24.154613,-27.12651,-21.72499,-25.863327,-23.407036,-31.927576,-27.379221,-29.043003,-24.845936,-26.248009,-28.749636,-27.85972,-24.792614,-30.865307,-25.915133,-23.069742,-14.895958,-1.5771275
-23.86037,-33.433582,-40.518562,-30.173998,-27.14309,-35.01402,-22.22459,-25.835026,-27.713213,-21.45617,-29.346268,-26.72299,-29.9159,-29.139912,-22.023415,-23.166214,-23.328033,-35.210114,-26.15385,-29.569233,-25.862116,-28.884066,-25.243076,-24.23439,-26.32481,-25.063143,-18.661697,-25.371063,-20.18298,-10.965858
-30.780144,-27.971561,-31.704342,-29.781906,-30.120323,-37.07613,-24.437626,-25.686905,-29.965208,-23.92331,-30.520302,-30.632391,-27.721601,-29.819857,-30.168737,-23.952484,-24.650871,-33.35092,-25.488852,-26.29617,-27.002743,-33.489872,-24.885477,-24.464554,-23.599895,-25.395983,-19.835482,-23.977222,-29.979445,-16.427244
-26.626213,-23.312542,-24.750278,-25.929783,-26.056824,-30.984833,-33.375072,-29.322805,-33.330994,-31.43292,-27.048645,-26.728226,-28.181505,-27.598644,-26.783182,-31.404741,-29.696909,-27.916475,-32.893063,-24.841751,-24.312248,-27.417084,-26.653164,-29.579468,-20.011168,-24.329113,-29.24923,-23.11298,-28.579302,-18.643131
-22.4151,-25.766296,-22.19009,-23.333122,-30.858427,-31.165312,-38.33061,-34.691494,-26.352806,-28.967558,-31.553337,-27.066769,-26.582706,-35.166264,-31.68618,-31.23321,-26.273012,-23.620478,-30.456308,-26.75029,-24.915789,-27.002205,-33.363224,-38.43551,-25.024418,-30.979212,-26.368248,-25.748547,-30.214941,-20.669071
-26.10135,-26.985023,-23.778887,-25.601494,-36.27138,-30.360727,-35.13064,-29.194653,-25.907314,-22.189152,-20.16349,-34.581234,-26.782455,-31.760893,-31.150047,-28.819231,-26.425283,-25.453596,-23.513588,-21.760662,-30.04607,-32.24149,-35.129047,-32.895706,-29.689363,-25.114807,-24.917416,-32.851727,-28.127235,-22.634876
-27.056894,-28.638802,-25.917816,-22.055418,-26.026306,-25.93518,-22.93187,-24.587553,-22.994984,-16.58619,-14.619509,-29.988668,-26.125881,-24.11239,-24.434765,-16.914528,-27.34654,-36.6403,-19.511742,-22.99823,-27.070196,-26.406796,-32.165874,-29.676079,-30.983118,-26.99619,-24.85157,-31.876411,-28.37547,-23.844185
-24.942902,-29.311804,-28.123924,-24.618101,-26.548525,-27.929897,-25.279064,-23.206678,-24.770256,-21.81151,-21.7542,-28.044563,-32.609596,-24.713774,-26.930084,-17.31736,-28.897705,-31.711803,-24.067726,-27.65022,-33.331703,-24.840412,-35.54647,-24.648048,-22.20744,-21.607414,-20.839733,-28.267834,-33.29868,-25.272623
-29.223112,-27.495836,-32.54294,-29.232811,-23.6933,-35.80633,-25.856956,-26.150093,-30.644283,-28.498407,-35.42655,-32.43992,-31.260717,-24.653042,-24.74273,-19.176495,-27.997334,-28.8987,-28.762592,-29.406109,-33.03955,-26.924334,-23.209705,-27.26616,-22.213135,-22.028408,-20.017015,-25.609241,-27.322834,-25.518599
-30.93744,-27.57465,-27.384516,-31.081533,-24.126583,-30.273855,-29.556564,-26.734032,-24.19882,-35.09775,-29.760672,-27.805962,-26.596527,-27.515705,-30.135906,-27.555143,-22.617233,-27.63647,-22.90054,-31.242567,-26.415417,-32.091553,-24.320374,-33.084286,-30.507729,-22.208145,-27.494715,-25.03947,-24.374702,-27.394545
-27.517467,-25.835402,-29.362675,-31.25203,-23.09449,-28.832863,-28.66807,-31.451511,-24.546915,-31.406054,-26.068512,-25.997358,-27.875944,-33.130455,-27.149279,-28.961033,-23.209808,-27.048546,-24.629135,-33.710697,-26.631523,-29.528072,-27.525541,-25.96061,-27.51434,-24.992914,-30.040827,-20.980824,-28.34593,-27.411966
-26.845573,-22.752335,-34.091965,-28.348219,-28.683578,-40.40344,-27.685719,-28.753044,-26.098106,-25.900349,-29.058052,-27.430904,-31.899376,-27.141308,-27.200615,-25.407198,-32.176277,-24.76709,-39.21038,-23.899614,-29.03725,-28.373568,-30.330284,-25.764826,-31.334692,-35.21969,-28.742178,-26.275383,-29.46698,-27.327642
