-25.78671,-28.247055,-22.043962,-22.379314,-23.362085,-25.7387,-28.40517,-19.731237,-20.65474,-22.48864,-26.215431,-26.16387,-29.156912,-27.755352,-26.503595,-23.979656,-20.588696,-23.900043,-28.626652,-24.920834,-19.261711,-21.29053,-21.793312,-24.212263,-36.75791,-28.01461,-22.537975,-25.87722,-26.179546,-20.827946,-25.761007,-23.656723,-24.002993,-26.799381,-26.046925,-23.86322,-25.882963,-23.652004,-18.6126,-24.487259,-26.54826,-20.334526,-20.886992,-33.71274,-29.573708,-27.797056,-21.518782,-23.469988,-25.61056,-35.663067,-24.229324,-30.43573,-21.060005,-25.226559,-29.42319,-30.914568,-24.72527,-25.632633,-20.939125,-24.687931,-28.134624,-31.988697,-21.338364,-25.33733,-28.01484,-23.869389,-20.373726,-23.005566,-16.920925,-21.514578,-20.663725,-24.458626,-24.523834,-27.72067,-23.163647,-27.622702,-27.991638,-19.740618,-18.531939,-17.481934,-27.518888,-23.274199,-20.659021,-17.27313,-15.268965,-24.62254,-24.281487,-21.50578,-25.305412,-25.020506,-29.603148,-23.018068,-23.66943,-23.27679,-27.632528,0.0,-0.18621445,-1.3425522,-23.599058,-23.55486,-23.21242,-22.200191,-25.902287,-21.286594,-20.830894,-26.170677,-25.77063,-28.18266,-33.35295,-29.476858,-29.23156,-28.119675,-25.615181,-26.809229,-19.737354,-26.995716,-28.667091,-22.377108,-22.12457,-23.453588,-24.358082,-28.601753,-29.505249,-28.727076,-30.326532,-27.81842,-27.650864,-24.751652
-25.008804,-30.896814,-25.203411,-24.894226,-19.049833,-19.894184,-29.909014,-22.320213,-20.420092,-22.51716,-25.34673,-25.861107,-23.49266,-22.075665,-20.765593,-26.212154,-14.471764,-33.801823,-24.66825,-27.313595,-20.230751,-19.828281,-25.728214,-26.025532,-28.952007,-31.1993,-28.582027,-25.632584,-28.875994,-24.681824,-26.523283,-31.981867,-21.410698,-30.25831,-25.659945,-23.388218,-20.517073,-28.059021,-22.24398,-24.957495,-24.765015,-27.778885,-22.094933,-23.899988,-21.71096,-27.720066,-19.554632,-27.03046,-25.720943,-28.157524,-21.347382,-37.911884,-27.279507,-20.221975,-22.72538,-24.326633,-22.139996,-19.382927,-22.62021,-27.374977,-27.902794,-28.322529,-27.038235,-22.914135,-22.522228,-27.570282,-24.024727,-22.789604,-15.877859,-22.857574,-19.895498,-21.156487,-20.411842,-22.715813,-23.470274,-29.556042,-27.341751,-21.026413,-18.273184,-20.964836,-20.337276,-19.4647,-19.36533,-17.539068,-16.262249,-26.429836,-26.723568,-23.954802,-24.543365,-22.574291,-31.040874,-26.778732,-26.366814,-21.203499,-23.314392,-28.865314,-80.0,-8.099125,-24.355923,-32.229126,-23.899342,-30.935844,-27.807858,-20.414867,-24.721018,-26.39835,-22.604229,-32.050182,-28.2962,-31.334503,-22.030025,-21.790054,-26.419798,-34.444805,-25.087849,-24.576555,-32.52864,-25.036036,-23.05984,-18.079683,-22.39476,-25.734571,-29.952105,-29.57512,-22.759604,-22.156715,-22.616863,-23.671703
-25.477747,-30.836555,-23.94694,-17.113716,-20.256405,-25.053473,-24.169935,-27.664543,-19.207016,-21.089556,-23.53993,-25.812943,-29.272411,-21.52827,-25.139608,-26.020815,-17.403557,-26.377838,-23.140797,-31.466328,-24.711067,-23.998781,-35.169994,-32.55763,-25.749918,-34.05877,-21.040768,-25.198383,-26.60543,-32.447414,-25.971493,-25.67279,-23.276785,-28.815956,-26.692326,-19.910236,-20.833479,-26.132792,-28.028147,-23.87045,-23.039011,-32.36508,-21.99329,-22.891361,-17.97282,-27.44952,-18.729988,-26.392212,-21.587448,-25.944998,-19.600018,-26.902252,-30.567272,-22.649174,-23.739487,-22.427727,-18.73118,-20.99678,-25.702848,-31.547256,-24.827957,-31.888062,-28.659765,-26.594042,-21.90878,-21.607372,-23.233734,-17.76983,-24.132053,-24.486923,-23.86899,-17.196413,-20.295074,-20.978165,-25.845844,-22.329206,-29.01513,-21.577314,-21.917297,-22.622002,-21.944864,-22.929216,-20.865385,-20.530123,-18.617104,-26.47049,-25.434525,-24.784914,-22.92552,-24.992744,-30.226988,-21.362408,-27.211182,-20.164806,-20.60211,-30.71003,-80.0,-13.673504,-21.16684,-26.9915,-26.452745,-28.930248,-25.034733,-20.920134,-28.550465,-25.405067,-14.997778,-29.656229,-24.796986,-34.253136,-26.56008,-24.608566,-29.954681,-23.913311,-26.32184,-21.6613,-28.349216,-33.419838,-24.625538,-23.046913,-27.549667,-22.555737,-27.119438,-24.876469,-22.544086,-22.007507,-20.476908,-21.774096
-30.576529,-26.65222,-24.982943,-16.976873,-16.917849,-26.505726,-21.26202,-21.052668,-22.476585,-19.528,-21.13015,-23.182142,-35.799686,-18.553223,-34.317497,-29.183556,-16.253984,-23.207447,-19.767624,-26.580542,-25.506443,-28.575592,-29.352924,-27.815155,-25.672455,-25.33617,-18.642519,-21.377098,-27.96133,-23.585682,-32.150562,-28.991623,-26.482351,-24.242678,-27.544956,-20.991934,-26.510448,-29.7872,-23.992596,-26.384087,-22.823767,-23.232777,-27.341408,-22.508307,-21.239658,-22.187683,-25.26876,-23.87849,-20.140226,-27.745209,-23.795872,-21.44423,-23.376099,-26.588165,-22.395325,-19.619541,-25.232815,-21.014439,-21.742733,-28.355438,-26.270428,-21.042917,-29.244238,-21.858303,-26.306705,-18.101263,-19.645441,-19.574894,-18.345657,-14.202347,-17.302479,-22.300474,-22.745422,-20.131039,-26.377386,-26.918629,-28.474138,-25.903185,-21.221764,-17.687668,-16.432055,-15.297642,-27.414186,-19.67429,-13.27084,-28.227169,-25.009304,-21.306822,-20.613747,-23.619446,-22.844006,-20.768738,-26.244116,-22.792381,-19.623186,-32.183372,-80.0,-15.056093,-22.793573,-21.579079,-25.16605,-24.583271,-21.197578,-19.051588,-26.327381,-22.63846,-16.63204,-30.111315,-24.045338,-27.187489,-24.023945,-20.464523,-24.526237,-18.782066,-25.006382,-21.893856,-25.650303,-33.368126,-25.195627,-28.444605,-29.655697,-25.668839,-16.118376,-17.290653,-24.766071,-21.11144,-20.975319,-16.514027
-24.583378,-25.316334,-28.098965,-25.935299,-17.777512,-22.16963,-16.768013,-18.337282,-30.286133,-17.009243,-22.68565,-21.408146,-22.650372,-20.768064,-33.661938,-25.136223,-19.099571,-22.100346,-26.396938,-20.8016,-21.030571,-26.694649,-28.92437,-26.40253,-22.070932,-21.316021,-21.135996,-20.981615,-27.095827,-20.152435,-24.034313,-26.38005,-24.6594,-27.24837,-27.72657,-25.57423,-22.244656,-28.798433,-28.131115,-27.781986,-24.199568,-16.041666,-30.637947,-21.04617,-28.104874,-23.05392,-24.951431,-21.975,-21.494753,-22.992731,-29.137999,-23.395788,-22.130924,-26.14698,-24.721672,-15.435833,-18.189949,-18.958578,-25.650875,-23.350931,-21.812927,-20.344883,-25.445667,-16.03203,-24.1057,-23.530533,-17.574793,-28.284883,-20.787544,-11.147919,-14.492584,-24.691236,-22.368368,-17.809998,-24.061543,-31.252434,-27.659035,-24.68797,-18.215673,-18.062956,-22.68097,-9.675398,-25.441933,-17.775135,-15.354805,-23.100815,-24.951954,-21.017641,-20.30428,-21.29858,-25.61597,-20.58292,-23.465809,-20.126389,-23.929188,-34.583035,-80.0,-15.783541,-26.573563,-21.636982,-27.160118,-27.755976,-24.040552,-17.061516,-17.121315,-13.5887985,-21.919184,-27.698025,-25.133453,-26.743982,-25.889584,-18.510042,-24.137802,-18.94078,-22.669876,-23.252975,-22.055767,-26.524944,-23.222263,-21.52808,-32.207912,-25.259731,-14.579449,-18.122242,-22.884197,-25.346848,-23.44235,-16.077923
-20.81276,-24.487045,-27.011631,-20.552288,-21.764393,-16.365799,-20.835564,-15.715483,-19.274462,-17.768944,-24.56805,-21.99357,-17.520065,-25.021454,-25.052526,-26.357075,-26.667595,-19.77162,-16.949865,-25.645775,-23.156166,-28.192171,-28.126602,-25.834171,-21.958206,-25.01745,-26.414202,-21.806572,-22.755802,-20.820915,-19.064098,-21.1769,-17.241283,-23.994987,-17.393293,-19.579317,-19.786856,-22.374317,-25.462267,-21.326508,-23.246552,-17.0094,-20.711727,-22.495811,-18.26845,-18.427998,-23.540638,-18.731668,-25.221945,-22.193527,-19.321062,-20.43536,-25.091526,-17.2162,-18.287022,-18.124119,-15.086288,-14.386663,-22.343592,-23.369347,-19.734135,-21.759413,-25.95351,-18.65577,-23.427507,-24.909084,-22.534763,-27.608654,-20.024364,-14.998503,-15.487106,-21.7803,-16.487534,-15.309528,-21.54102,-27.556744,-27.232998,-23.870247,-11.470966,-19.298964,-14.79616,-9.82888,-10.648281,-11.675144,-10.509989,-15.65012,-18.742064,-15.610344,-12.944447,-16.211044,-23.27889,-19.585617,-22.409058,-22.02622,-19.794003,-36.848618,-80.0,-18.615335,-27.630825,-30.98126,-27.633598,-19.631573,-27.365011,-19.146992,-15.953533,-10.603661,-17.241571,-30.01575,-24.694763,-26.590172,-33.591137,-22.049814,-22.667023,-18.498886,-23.405893,-24.307594,-21.37043,-24.425793,-17.793854,-16.243732,-14.861965,-22.957977,-20.779285,-14.470352,-20.274582,-20.574684,-20.155722,-23.773064
-17.826712,-18.048016,-20.946898,-17.969732,-18.44552,-12.2871895,-19.967087,-11.633114,-13.40736,-14.889795,-19.097149,-19.501328,-13.934254,-18.351624,-21.344818,-26.728544,-22.232834,-16.739862,-12.2639885,-20.973589,-27.466564,-23.044636,-30.191124,-31.014753,-18.280586,-17.436234,-17.665462,-19.414927,-19.184858,-20.846058,-16.643993,-15.150894,-14.658434,-20.228197,-12.3718605,-12.911255,-13.869801,-16.012985,-20.966373,-15.002777,-14.099628,-11.795555,-13.811178,-16.344334,-12.336983,-12.583057,-19.503517,-11.9789505,-21.077415,-16.821905,-11.117424,-15.844532,-22.556767,-11.2548275,-16.487768,-13.516731,-12.539843,-11.212429,-13.718006,-22.747599,-17.32287,-18.472775,-20.688301,-18.695438,-26.418995,-26.170822,-23.992142,-20.72192,-19.465254,-18.582743,-9.09623,-15.0829315,-11.0277405,-11.219532,-22.812845,-19.09774,-22.499733,-17.986399,-7.7100925,-9.5730095,-6.725748,-7.4817104,-7.1957607,-6.1833076,-6.6990013,-11.188393,-13.318016,-13.065844,-12.302454,-9.040493,-12.896654,-13.8000145,-18.493326,-15.870831,-17.182657,-38.59433,-80.0,-21.730091,-28.605368,-24.65229,-31.006227,-13.294935,-27.3581,-18.7311,-16.311134,-14.3040695,-21.61847,-24.923077,-31.687496,-23.708244,-32.04246,-15.942457,-21.728401,-13.313953,-25.26801,-23.411922,-17.358978,-15.89579,-12.881012,-8.609674,-8.230772,-16.595694,-11.662308,-11.954983,-13.771416,-18.116087,-17.205254,-17.859585
-20.24152,-22.79264,-20.737358,-27.319681,-16.44848,-16.718466,-24.02752,-17.972263,-20.76196,-24.04824,-22.405674,-26.216864,-16.216547,-23.60551,-22.932932,-19.194365,-28.475185,-24.07677,-19.775982,-21.678537,-23.804104,-24.30603,-36.161346,-26.31078,-23.553904,-21.540152,-21.36794,-23.156498,-20.755314,-22.185635,-19.559921,-18.86985,-23.191042,-21.753494,-20.612373,-18.36407,-21.73684,-20.7967,-25.786453,-21.998936,-18.74491,-11.133375,-21.03149,-22.146606,-20.089705,-19.550571,-27.23642,-16.724007,-19.34031,-23.014175,-15.432737,-22.0583,-27.767717,-17.140512,-24.508457,-17.56156,-18.686348,-17.761532,-18.308578,-24.118023,-25.689865,-23.10484,-26.438583,-19.240774,-23.44156,-26.81368,-16.55176,-22.166927,-24.350792,-16.112242,-14.98456,-21.697285,-19.795788,-18.447317,-22.683945,-18.446066,-26.662506,-20.300415,-15.59057,-12.012396,-10.5411625,-14.972136,-16.603596,-12.958771,-13.465492,-18.689037,-19.815845,-19.71388,-21.391376,-14.39925,-16.347633,-18.627056,-22.054504,-21.290293,-24.27061,-40.40828,-80.0,-24.78943,-31.130232,-24.87601,-25.63621,-17.328547,-30.86814,-23.27863,-20.844326,-20.033043,-14.296768,-26.163425,-33.0922,-27.860334,-26.331024,-18.160236,-23.707067,-16.36561,-29.821667,-23.3265,-23.734707,-18.054253,-20.592701,-13.71969,-15.029026,-23.138783,-16.095602,-16.735006,-20.58577,-27.599571,-21.169588,-22.557774
-27.35627,-31.465729,-19.60724,-20.917336,-21.66038,-15.939856,-27.863985,-19.02026,-22.819279,-23.937798,-23.679005,-30.631628,-16.774998,-20.906288,-21.398321,-18.778622,-25.228003,-28.102308,-21.518978,-23.866293,-26.912977,-24.069204,-38.12757,-26.797253,-22.102211,-25.085667,-23.17784,-26.759495,-25.593636,-21.390686,-22.406067,-28.653505,-21.201462,-24.043102,-25.399462,-25.963545,-26.21105,-23.689137,-25.755692,-23.217575,-20.075851,-16.235344,-21.798466,-25.338497,-23.40239,-25.223866,-24.243488,-22.10234,-20.687431,-29.712078,-25.361404,-21.405804,-28.811562,-21.92163,-25.907589,-26.912947,-25.33563,-22.871439,-21.044735,-25.889872,-25.979225,-21.853905,-23.579586,-17.657688,-24.609974,-25.345587,-14.757725,-19.202158,-24.757595,-15.355915,-22.534956,-25.004726,-28.761696,-24.083677,-30.189198,-22.91706,-27.246819,-21.236996,-21.79503,-21.78888,-17.363588,-22.491995,-21.691853,-27.625505,-18.325853,-22.698881,-22.342785,-22.104738,-26.085339,-23.830912,-24.395664,-28.001032,-23.727863,-24.93906,-27.6856,-40.942577,-80.0,-22.865139,-25.308277,-28.916237,-23.670027,-21.469261,-28.981586,-25.115341,-25.492655,-25.064419,-13.858812,-23.450148,-31.428833,-27.174347,-24.878105,-19.343025,-28.72476,-21.112366,-32.45493,-26.890537,-24.108227,-21.229572,-30.91386,-22.843191,-31.370546,-25.074623,-18.919924,-13.941544,-21.036442,-23.789352,-26.172976,-21.511982
-24.817467,-29.058264,-23.971035,-23.24731,-25.67467,-20.889698,-31.660984,-15.318417,-27.402325,-21.290382,-24.884207,-32.813652,-19.622982,-23.473537,-29.035501,-22.279396,-18.518408,-29.095188,-25.77689,-27.11604,-23.218475,-25.247213,-32.789658,-28.09539,-30.808474,-28.628006,-25.815762,-25.738842,-30.126215,-24.771315,-23.73401,-23.70634,-23.600693,-26.010124,-22.802803,-24.454227,-21.279951,-29.118631,-28.677767,-21.344898,-19.279608,-17.874434,-25.9955,-26.725063,-23.509346,-24.579792,-25.597174,-21.404823,-25.11137,-28.394415,-24.172043,-23.048325,-30.754297,-27.358225,-22.414854,-19.430138,-23.236418,-21.94825,-20.29911,-25.582941,-27.372704,-29.044968,-27.64414,-24.283716,-29.809042,-26.610144,-20.709496,-23.78422,-34.492004,-17.051947,-26.526241,-24.193106,-28.004185,-23.813309,-27.769117,-28.811531,-32.53598,-20.202316,-15.973366,-22.593376,-18.12587,-16.362455,-14.354176,-20.338078,-11.924646,-23.02368,-21.715416,-24.60176,-20.46901,-20.585764,-21.19507,-31.860506,-24.334145,-30.447922,-23.94123,-42.885677,-80.0,-24.084995,-27.3899,-30.359621,-28.05109,-20.320408,-38.467403,-25.095642,-24.689388,-31.293268,-19.049015,-23.514055,-31.207539,-30.204754,-28.848629,-21.246878,-27.43049,-22.514706,-25.268867,-30.79514,-21.19141,-25.406385,-29.945791,-26.913927,-32.11099,-27.773354,-18.129498,-18.615784,-21.899292,-23.263329,-32.055523,-20.96434
