-35.655334,-26.784279,-20.053055,-24.912727,-24.097168,-33.075554,-26.317467,-24.649508,-22.416443,-26.479338,-23.65142,-19.631374,-26.163681,-25.492416,-23.872849,-24.359457,-20.139887,-24.25972,-27.701365,-23.931019,-25.616322,-24.879988,-18.977646,-25.256721,-21.88775,-24.793789,-27.36872,-26.631279,-23.94025,-23.768444,-26.273283,-24.657032,-18.43128,-25.070004,-26.28151,-23.471743,-21.366009,-23.869442,-25.807108,-24.10505,-22.705463,-26.181074,-23.574398,-27.251034,-26.783808,-28.195591,-26.093792,-23.13774,-30.070969,-25.737267,-24.923103,-31.241652,-26.40158,-35.000416,-22.968754,-26.59656,-25.503613,-23.983572,-27.908533,-21.471338,-22.665447,-20.518362,-26.75262,-30.350792,-24.481762,-20.828945,-20.567104,-24.412582,-23.872578,-25.843369,-26.258842,-32.622345,-22.06668,-26.433872,-27.873087,-25.490658,-24.298977,-28.581121,-26.763138,-19.869904,-29.079464,-26.899708,-21.146305,-28.20032,-27.702847,-19.024479,-22.441093,-25.780752,-24.414013,-21.055632,-26.02752,-17.646412,-30.940287,-17.543139,-23.977802,-21.305325,-22.27522,-27.406029,-27.283413,-26.13524,-18.504791,-20.633823,-19.680597,-31.910835,-27.032501,-24.678617,-30.13623,-29.01014,-18.706394,-24.319496,-29.859259,-21.649504,-15.166071,-24.169752,-19.750998,-19.522648,-21.838654,-33.83357,-25.710863,-18.399765,-18.778267,-19.508158,-31.044401,-26.838606,-22.07259,-30.25159,-20.478336,-17.214777,-22.042866,-26.584251,-15.624826,-21.615166,-26.001396,-27.153437,-24.996584,-23.359653,-30.850004,-27.09687,-26.372593,-23.007591,-29.642021,-25.418076,-23.346222,-27.018194,-33.696907
-39.93033,-33.577477,-30.615728,-33.319725,-31.517897,-33.069366,-24.913876,-29.261568,-25.594704,-26.861576,-30.120792,-29.135284,-27.339,-37.836056,-28.804176,-24.723988,-22.227251,-22.384369,-26.309965,-26.106956,-25.256329,-26.689404,-21.64658,-31.437105,-23.304375,-23.692966,-33.101612,-26.127735,-24.732452,-21.774384,-33.80899,-32.37293,-24.532764,-32.690346,-29.731316,-29.570095,-28.258522,-25.26856,-37.874935,-32.189705,-33.67809,-26.76503,-27.427496,-26.136345,-31.563992,-26.82325,-24.915764,-26.045053,-32.448296,-30.774136,-26.281239,-30.505268,-23.85709,-37.062336,-31.059038,-29.25183,-31.627262,-25.237076,-37.329964,-26.033363,-26.357426,-19.815918,-28.40968,-29.450838,-27.181923,-30.636261,-32.66345,-28.70533,-29.271334,-28.736633,-25.166166,-29.892406,-23.642868,-23.728958,-39.35919,-27.714392,-24.34868,-28.19267,-29.524773,-23.357407,-27.582039,-27.835434,-21.949017,-20.553741,-28.344397,-33.01855,-21.300442,-32.43629,-29.685043,-29.351503,-30.109741,-23.834707,-27.744915,-28.28581,-27.66812,-23.947374,-28.793137,-28.504917,-26.060999,-22.472908,-20.567028,-27.149813,-22.757343,-29.360168,-21.644379,-25.649372,-23.032764,-26.847912,-24.158619,-24.868824,-30.228554,-29.102694,-21.84491,-26.066732,-21.58921,-21.726059,-29.743517,-29.510283,-27.422497,-23.020935,-17.733105,-20.595337,-30.542692,-26.277061,-25.7622,-31.632593,-18.591171,-21.788279,-21.195423,-23.8185,-22.36119,-27.940475,-26.083103,-27.177542,-25.419313,-24.95274,-35.031105,-24.75967,-21.325775,-29.27764,-32.627632,-31.40957,-18.150764,-28.727825,-33.167652
-44.876595,-34.130745,-27.173058,-35.831276,-28.640007,-26.938297,-27.045193,-30.299442,-27.107113,-30.020935,-30.604527,-32.304253,-27.739714,-27.422493,-31.484625,-28.365093,-30.996803,-28.246204,-25.987494,-28.279812,-27.315573,-32.629585,-22.674332,-32.974834,-27.763927,-21.127203,-35.399593,-30.026638,-30.44609,-24.585587,-31.824615,-26.975475,-37.59238,-32.81426,-23.488932,-34.768333,-28.937513,-31.188086,-34.383846,-26.494179,-28.503569,-30.585732,-26.033726,-27.608383,-25.919468,-31.524752,-30.330439,-22.304487,-26.538334,-27.452126,-30.077583,-34.58286,-24.413034,-35.702812,-29.295391,-29.305378,-32.25065,-26.250908,-39.290348,-32.08109,-31.819248,-23.379484,-27.7857,-30.82739,-26.748665,-29.253992,-28.284916,-28.840685,-28.565018,-29.011776,-29.68076,-26.949251,-24.228949,-30.665854,-33.43725,-33.948837,-25.61709,-27.298286,-30.208626,-26.096523,-25.730156,-31.138388,-22.378662,-24.601978,-28.879955,-32.230297,-30.46034,-31.18378,-31.402279,-29.998058,-26.377563,-28.6777,-24.878067,-24.927866,-25.584642,-30.068121,-29.264395,-34.390198,-35.868618,-26.702282,-26.022455,-28.751749,-26.71311,-33.479305,-25.164238,-27.917816,-21.381897,-28.308964,-27.696133,-22.4572,-27.957592,-29.906933,-24.664253,-23.47056,-24.72672,-22.0707,-34.58913,-25.262049,-30.62039,-28.999807,-25.409527,-26.577147,-25.024874,-37.05741,-27.964355,-31.130814,-30.188404,-27.10184,-29.044003,-27.192041,-29.850517,-31.618256,-26.956291,-27.735912,-26.526283,-29.590755,-25.399006,-26.698185,-27.405739,-30.921528,-31.519915,-29.216297,-20.941433,-26.836576,-30.171171
-42.19983,-29.688633,-29.607979,-25.719585,-22.47255,-24.568447,-30.530388,-21.649681,-25.914227,-29.462471,-22.93482,-28.102262,-25.800274,-26.152054,-26.630459,-28.550377,-29.980103,-31.209255,-24.90823,-24.814075,-27.229948,-29.445415,-23.18338,-30.557322,-23.206242,-24.006258,-34.645264,-35.10424,-31.233917,-27.230835,-26.219961,-24.425034,-28.988934,-32.516045,-20.56297,-30.166828,-29.475636,-28.060429,-26.319088,-24.765266,-28.128284,-26.325617,-30.954159,-36.14886,-23.520355,-27.516634,-33.61363,-26.221771,-27.028557,-24.478313,-34.74838,-31.38158,-25.055523,-33.596462,-27.626804,-26.87982,-37.650085,-32.352173,-34.815174,-24.699335,-31.656378,-21.604044,-26.664383,-27.962847,-29.531698,-25.408873,-25.984842,-24.360683,-34.198425,-26.17175,-29.79418,-28.595182,-28.932219,-33.215393,-25.276722,-25.464329,-28.316877,-19.42872,-34.850456,-28.5033,-25.11493,-26.24685,-27.661652,-23.090952,-29.841774,-29.319641,-36.825275,-24.724014,-30.941057,-24.791824,-23.79789,-28.517906,-28.010944,-24.246056,-22.902832,-26.724415,-29.849245,-33.3965,-39.550564,-25.67749,-24.924324,-28.128134,-25.509056,-27.937225,-27.53399,-33.435658,-24.306656,-32.5034,-30.097836,-26.952354,-25.962315,-32.05638,-27.792324,-30.668747,-33.53551,-29.548435,-29.556072,-26.881132,-32.06589,-29.583912,-27.748993,-24.110147,-21.252678,-29.4069,-27.806118,-32.43564,-26.303476,-28.365591,-27.931581,-28.90504,-29.662884,-24.008442,-31.921976,-29.230453,-27.608744,-27.651436,-24.41669,-22.738533,-29.170876,-32.98493,-28.301754,-29.093067,-24.725769,-27.580778,-27.67697
-36.238033,-26.119846,-29.285954,-23.17218,-22.655502,-25.48406,-37.034313,-22.266323,-29.415785,-31.163328,-26.697817,-27.6138,-28.414003,-30.320648,-26.313559,-32.183792,-30.53764,-24.47222,-25.216137,-26.730904,-31.264406,-29.751907,-26.993687,-36.143612,-23.319523,-26.809883,-25.798157,-31.35774,-26.862541,-28.220108,-27.729034,-24.512074,-24.569275,-28.301502,-29.081312,-25.237343,-26.050352,-32.049564,-26.723553,-32.06055,-31.96837,-25.730457,-36.51013,-28.245062,-24.56419,-27.602846,-32.739742,-31.551144,-34.235985,-22.609749,-28.219341,-30.03876,-26.59452,-27.537594,-35.3302,-25.87559,-35.714558,-28.11435,-26.389908,-23.421854,-36.268936,-24.78938,-32.41436,-25.35122,-26.52978,-26.356874,-28.418009,-25.023638,-27.513393,-26.642502,-30.305653,-25.71961,-33.07254,-29.449774,-26.615295,-25.278305,-26.713486,-19.580015,-26.273266,-34.237595,-29.190119,-26.688019,-24.32793,-21.60968,-24.198893,-29.982815,-34.567085,-27.076683,-27.36403,-26.180105,-27.123295,-25.820768,-33.533287,-30.290392,-25.561493,-28.11005,-29.005995,-28.90036,-32.56595,-26.485317,-31.16069,-27.676388,-30.58079,-25.426022,-28.377922,-36.76241,-30.207958,-27.266747,-34.62178,-28.969803,-25.330122,-31.877527,-28.00855,-28.27002,-38.656116,-26.288528,-31.357313,-27.087364,-27.905031,-28.295612,-32.343376,-20.748928,-25.968227,-26.375797,-34.928604,-35.213715,-26.673351,-25.281338,-25.598297,-23.131182,-30.054459,-24.62607,-39.11457,-25.793278,-30.994822,-25.046865,-32.516968,-21.484562,-31.21681,-30.476265,-22.174088,-26.655481,-23.14479,-36.054592,-26.49695
-33.509468,-27.11907,-25.725224,-25.52167,-27.503592,-30.688526,-38.08423,-29.765118,-26.744644,-32.370453,-29.235739,-30.187769,-32.208645,-36.707523,-25.685314,-30.745893,-27.25754,-24.890148,-27.275745,-27.42989,-27.85358,-33.795956,-26.500538,-31.50601,-26.025547,-31.97356,-25.578674,-29.890066,-26.825579,-32.475986,-27.700838,-30.746424,-26.139963,-26.766216,-24.352194,-24.374954,-24.177792,-37.578335,-30.861254,-28.706314,-32.28919,-22.979755,-34.137672,-22.207329,-33.263065,-31.288267,-33.43552,-28.54559,-38.543682,-25.086977,-23.417114,-30.391909,-27.529268,-22.749392,-38.225895,-27.620602,-29.843739,-26.598179,-22.481985,-26.318516,-33.694305,-29.804558,-33.95828,-28.547207,-29.155651,-26.556883,-30.342833,-27.882662,-20.88014,-27.317772,-24.646208,-22.887636,-35.411575,-28.305735,-33.75971,-23.763735,-26.126497,-25.733524,-24.832905,-27.626396,-34.689472,-25.596441,-28.553745,-21.547995,-23.517887,-25.633877,-28.522614,-32.26171,-24.384785,-27.734917,-29.180632,-22.555387,-33.032135,-27.270763,-29.347027,-25.913973,-26.999773,-26.899027,-30.341923,-26.642439,-33.868874,-31.503191,-33.374916,-22.958496,-25.288193,-32.277493,-31.346355,-29.929829,-35.224033,-30.436506,-27.844656,-29.24867,-28.213642,-27.15473,-33.369446,-25.851301,-28.498758,-24.268597,-26.615751,-26.397327,-40.211018,-21.484299,-28.440813,-25.55698,-32.39523,-25.287422,-31.371986,-26.3307,-27.711231,-21.502296,-38.751926,-26.41561,-45.2089,-32.746124,-28.715277,-25.300236,-32.6346,-24.90377,-36.6698,-27.11583,-22.122253,-24.246288,-24.153667,-38.051903,-27.546183
-31.493856,-25.17334,-24.892849,-24.612442,-37.05551,-29.437948,-34.536377,-34.80619,-33.034233,-25.33086,-29.336258,-25.397429,-30.128202,-25.037422,-26.744122,-35.225258,-27.39659,-29.929611,-29.487045,-27.875908,-26.204834,-26.234676,-31.989342,-28.720451,-29.459784,-38.739803,-29.172768,-26.397757,-26.202728,-35.31655,-28.363958,-36.450737,-27.044775,-24.816025,-23.12714,-24.758635,-26.383095,-28.552044,-27.261272,-29.320612,-32.16073,-27.819073,-29.0634,-23.925316,-29.088087,-31.180841,-30.733522,-26.550814,-27.85552,-28.019958,-27.778921,-26.435469,-28.982948,-21.675678,-22.617134,-30.231846,-23.724312,-23.84824,-24.177382,-26.615938,-25.798153,-27.129887,-39.00899,-28.762535,-26.862186,-33.275852,-25.632088,-26.352448,-20.925343,-24.868717,-24.629421,-31.582243,-31.478222,-30.849318,-37.829544,-25.316917,-26.868168,-22.967827,-27.646004,-21.580984,-30.768679,-25.032516,-25.48843,-32.713364,-26.877739,-29.123997,-29.888557,-33.20359,-23.509756,-28.278341,-31.387474,-23.148272,-27.797207,-23.51847,-23.226053,-23.357082,-29.406181,-34.357727,-36.060413,-26.449991,-24.049786,-26.861794,-32.59448,-25.822231,-21.786974,-36.559456,-28.561283,-31.826187,-27.341154,-37.48443,-25.779837,-24.54314,-25.595413,-22.996733,-24.020432,-24.58526,-25.637398,-27.773586,-29.200077,-31.099998,-27.791946,-24.117638,-26.538553,-28.16557,-32.342064,-22.42613,-25.787458,-33.894764,-27.60306,-24.65073,-33.831894,-30.108593,-30.774017,-27.486116,-25.361774,-29.819597,-31.84683,-26.883398,-34.082516,-28.956692,-26.015396,-26.540152,-28.415033,-26.136463,-28.20606
-33.57397,-32.619373,-25.064957,-32.91556,-34.27726,-32.00972,-32.043106,-25.926773,-33.28794,-26.31723,-34.1132,-24.84889,-30.337427,-22.134407,-26.024694,-32.545383,-26.951363,-31.964687,-30.040394,-23.923378,-26.797127,-24.34728,-28.372683,-22.744484,-38.041378,-31.251707,-32.38513,-28.588257,-27.035337,-31.611742,-28.101013,-30.14792,-23.300816,-23.445747,-26.77377,-25.232944,-28.294672,-27.542128,-30.72401,-26.642807,-26.831188,-30.85382,-26.74369,-28.985674,-32.125343,-27.34205,-28.927258,-25.724823,-23.799839,-30.62888,-39.582474,-31.725971,-33.468693,-27.109528,-17.892267,-27.49248,-29.896889,-25.943998,-21.502424,-31.90974,-27.241251,-24.953438,-38.08501,-30.312157,-27.944353,-34.197086,-25.74974,-31.204933,-21.663826,-31.969835,-26.504463,-34.761124,-29.597692,-27.659777,-33.01582,-26.373045,-26.643963,-24.408627,-26.885578,-18.485806,-27.200691,-30.650581,-21.805119,-31.47355,-26.488365,-28.517914,-23.010778,-28.83838,-23.990967,-20.331856,-28.426994,-24.438038,-23.707317,-23.162716,-27.167706,-23.900581,-27.226503,-30.40231,-34.80069,-31.259487,-20.076954,-29.312346,-27.11973,-31.198853,-24.942114,-35.743332,-29.127949,-27.66331,-22.506836,-30.179913,-29.342215,-22.76393,-23.171314,-20.698986,-27.118118,-25.088398,-22.310059,-29.056168,-29.308487,-30.372074,-26.072512,-29.113255,-29.887945,-32.67463,-34.13098,-26.577206,-26.778214,-31.481552,-27.689453,-27.184505,-28.528439,-34.41138,-31.765049,-28.855007,-22.593609,-27.174532,-34.475986,-23.793701,-26.508602,-30.185331,-31.434137,-27.118694,-32.012978,-21.960337,-26.72298
-30.10829,-30.318573,-24.832325,-32.45341,-29.588402,-33.909653,-26.91251,-21.42487,-28.995121,-37.06209,-22.410263,-23.76783,-27.911285,-27.072199,-30.788277,-25.130703,-24.109512,-34.097534,-33.71823,-24.097908,-28.00156,-28.688437,-27.079481,-24.930283,-31.606323,-26.917273,-30.459166,-27.355278,-26.003563,-30.690102,-31.54902,-24.759962,-26.08722,-27.043577,-23.774654,-30.027493,-28.383236,-27.89095,-33.838524,-27.389858,-28.737356,-32.15547,-30.207952,-29.846981,-25.80402,-31.411428,-28.942822,-28.548906,-28.081549,-27.973282,-25.603855,-29.019619,-30.117647,-28.037193,-18.769346,-27.74974,-29.59736,-24.923534,-27.014389,-28.63377,-20.70018,-23.572937,-29.092924,-28.976004,-24.391216,-27.534145,-24.139183,-35.002056,-19.415161,-27.60714,-27.313496,-33.862545,-29.737053,-32.69471,-30.948792,-28.910048,-30.612408,-19.842505,-21.102432,-20.227428,-29.059116,-25.144028,-22.302097,-23.176226,-23.945229,-24.979448,-20.865196,-26.19931,-23.549202,-19.411514,-32.515076,-22.540287,-19.871012,-28.130062,-26.428558,-29.849186,-29.668169,-31.020472,-30.093103,-26.358091,-22.665134,-27.536917,-21.665218,-25.073477,-25.594662,-26.064808,-28.323483,-30.04763,-25.16473,-28.46765,-30.823847,-22.489357,-26.508669,-23.587875,-26.35586,-24.7039,-27.035336,-24.036297,-28.601173,-30.169146,-28.20147,-32.313725,-26.955654,-29.993715,-34.700108,-24.66291,-26.33216,-27.575535,-29.083471,-27.399529,-23.609886,-28.104898,-29.17922,-27.586422,-25.204002,-28.406458,-31.193825,-26.046019,-27.521957,-28.973959,-36.520164,-29.879515,-33.49564,-23.731129,-26.68015
-36.625465,-27.494118,-30.136942,-30.452145,-33.158638,-31.983185,-38.458668,-23.560268,-29.141674,-41.252903,-22.08258,-32.232296,-36.006638,-28.741026,-34.117393,-27.933323,-26.464996,-31.687756,-30.142603,-32.253128,-23.528675,-25.56771,-30.430058,-28.332245,-32.16526,-27.11905,-25.75232,-27.094019,-25.697365,-28.818226,-29.271805,-27.43211,-28.32162,-26.424175,-33.035156,-31.240505,-26.73909,-30.05523,-25.102144,-34.882885,-32.316456,-25.303558,-30.224491,-28.516232,-24.821957,-35.133404,-27.975822,-28.12009,-25.326044,-29.623238,-21.725168,-35.070892,-25.832518,-28.806974,-29.556147,-29.470734,-25.770428,-27.399275,-28.412642,-29.991718,-23.838793,-28.630459,-25.749144,-33.746517,-33.144672,-25.151123,-26.568914,-29.469164,-24.78562,-24.602169,-24.855877,-26.417141,-30.136862,-34.6728,-24.526516,-26.966702,-25.352016,-20.844172,-22.216543,-22.660606,-30.24021,-26.738052,-27.837019,-19.608093,-23.957119,-23.788082,-24.52804,-28.458082,-23.395454,-29.160105,-30.049438,-29.308025,-24.989538,-32.660618,-25.741604,-31.077614,-28.650312,-25.469906,-28.637926,-23.165243,-25.48613,-27.645414,-25.695892,-22.607067,-25.229961,-27.92374,-34.97726,-28.21045,-25.431137,-34.0591,-33.213978,-29.155594,-28.553736,-32.531715,-29.839514,-34.19772,-29.856182,-28.038189,-25.774002,-28.185074,-33.541565,-31.74369,-25.36639,-29.335142,-36.618347,-25.718555,-25.27935,-27.337317,-27.824457,-30.576141,-25.871471,-33.62499,-31.492006,-26.7338,-28.853636,-24.83161,-31.625206,-31.469227,-31.479427,-31.199032,-31.671988,-32.458267,-34.880226,-25.737099,-25.190266
