-19.812305,-16.327353,-16.518988,-17.661844,-14.873106,-16.003248,-16.21073,-20.405743,-17.290768,-13.913609,-8.185253,-21.640808,-22.342886,-20.96109,-19.464432,-17.984676,-15.275658,-17.819443,-9.110699,-0.17874908,-0.007823944,0.0,-5.485668
-24.975601,-30.347332,-29.877996,-34.152054,-29.957361,-29.18131,-29.715887,-28.78088,-30.564129,-29.895245,-31.024305,-31.414597,-32.806965,-25.320507,-30.418007,-33.9028,-27.742752,-26.475182,-12.365826,-30.540703,-33.43633,-23.34895,-9.083145
-26.551857,-34.845097,-31.113232,-30.451881,-24.720661,-29.704216,-34.526913,-25.637794,-33.274307,-25.948004,-33.124363,-33.322403,-36.603077,-27.962143,-35.150925,-30.612633,-29.750683,-19.890541,-17.062542,-30.822361,-27.559916,-18.918064,-15.303959
-31.042702,-29.971428,-25.132923,-27.554722,-23.75066,-30.708822,-31.492222,-30.560482,-32.35484,-26.453766,-36.464508,-35.778473,-30.511887,-25.712177,-34.822735,-36.743896,-30.770176,-21.884718,-19.294756,-26.270344,-25.221973,-23.896797,-17.031767
-39.1365,-33.73987,-21.220238,-29.923061,-26.379784,-32.6116,-32.08127,-33.159832,-30.032558,-28.487238,-41.015907,-32.905903,-29.234667,-27.171297,-28.31275,-38.612484,-34.10104,-24.488602,-19.665646,-31.079372,-24.385925,-29.339054,-20.00933
-33.276764,-47.374123,-21.10183,-29.437262,-33.27972,-33.976048,-38.05671,-30.901995,-30.303068,-27.30219,-35.229534,-36.009476,-36.139763,-34.926662,-28.381212,-36.558735,-33.189484,-25.654018,-24.645702,-31.098969,-22.806047,-28.44101,-22.68375
-34.470665,-29.046894,-24.329163,-26.437172,-28.563198,-25.415613,-32.727592,-30.226505,-33.614273,-26.264492,-38.767185,-32.536686,-38.63735,-32.25526,-33.89489,-41.195217,-23.378143,-29.511417,-21.618431,-28.748133,-26.815338,-28.156443,-21.867355
-45.471,-27.236244,-25.8275,-30.432589,-23.347645,-24.57249,-28.375328,-29.808653,-31.810053,-30.073147,-38.704826,-33.998398,-34.78817,-36.316925,-35.046955,-34.110405,-24.23854,-27.477474,-23.692867,-32.88424,-34.68257,-29.097004,-23.00476
-36.739155,-27.03586,-26.294186,-24.476276,-19.58408,-21.668015,-26.3506,-35.459023,-30.551853,-26.933712,-40.330776,-37.431465,-34.753014,-35.369514,-34.734562,-35.29026,-29.237461,-23.913609,-28.789124,-27.341429,-24.41203,-31.158813,-23.914509
-30.004568,-28.025267,-27.983246,-25.954494,-24.551735,-26.213223,-26.401628,-37.747772,-35.55057,-32.649498,-39.978714,-38.309494,-39.667877,-31.509327,-34.9755,-34.506783,-37.203133,-25.003433,-25.32592,-24.197338,-24.233204,-22.85511,-28.145576
-29.699066,-23.104565,-22.030529,-22.591408,-19.39288,-31.865334,-29.708588,-31.87581,-35.188606,-32.013847,-31.543701,-33.046627,-34.76444,-34.753635,-31.917717,-28.342754,-32.7608,-24.719044,-22.59199,-28.65744,-25.473324,-20.830889,-23.597782
-36.159325,-24.223993,-19.936878,-23.064081,-22.705555,-26.390728,-23.25755,-33.512146,-27.860378,-30.088703,-34.21691,-44.558495,-31.914703,-34.989113,-36.65634,-30.88561,-32.408634,-21.703138,-27.824892,-27.97569,-31.179054,-23.89533,-21.034777
-40.09546,-26.264608,-21.368107,-28.429832,-18.718716,-24.008286,-23.387012,-36.73092,-26.257812,-26.757664,-32.38828,-39.441605,-34.63339,-34.322487,-35.69111,-37.020138,-29.611279,-22.602873,-29.226734,-24.321074,-31.886492,-25.301044,-23.434467
-36.9055,-27.701744,-27.349014,-29.779066,-21.572212,-25.29018,-28.006739,-33.25396,-32.036472,-31.37375,-34.607735,-43.557964,-34.691578,-32.738964,-42.636738,-32.575554,-31.308643,-24.946613,-27.486555,-26.90895,-24.702051,-21.339033,-29.201427
-33.674862,-26.089914,-29.12567,-27.421183,-26.24503,-31.128214,-30.283875,-31.833296,-30.752457,-37.047035,-36.324707,-36.69645,-30.646511,-37.86085,-37.442734,-32.939056,-26.29163,-29.231136,-23.692562,-29.770731,-20.625675,-21.319223,-28.161621
-34.28492,-29.19263,-25.618343,-24.460602,-23.650719,-32.36681,-32.205917,-26.50783,-35.132935,-32.620182,-42.021935,-37.720013,-30.452187,-38.03575,-29.050648,-33.468002,-24.142813,-22.60027,-31.224884,-30.88401,-23.386787,-26.701317,-27.923517
-37.765804,-28.591646,-25.207195,-20.856117,-30.735195,-28.888489,-29.804174,-25.253315,-35.287525,-31.392586,-40.225086,-35.210747,-29.532795,-33.029312,-29.772272,-28.584297,-27.777672,-25.524239,-33.30695,-26.01048,-30.76051,-29.994797,-24.395504
-33.57948,-30.37038,-19.908905,-20.200808,-20.956207,-31.491247,-20.354162,-27.7143,-26.179035,-33.8502,-32.255024,-33.051563,-31.09784,-30.857632,-30.092402,-27.965555,-28.164696,-31.730883,-25.668724,-25.835575,-27.283794,-20.635689,-28.500042
-32.440987,-28.431152,-19.959393,-22.950588,-16.917751,-26.134466,-20.523537,-26.272606,-23.864283,-27.100002,-32.793247,-31.278347,-34.955246,-31.020473,-37.20944,-31.789814,-28.682583,-28.800343,-27.369583,-25.472809,-28.454391,-22.145847,-28.654753
-31.895845,-16.267368,-23.3749,-21.138672,-18.827301,-26.283493,-25.879213,-28.481836,-29.422623,-30.262016,-36.040245,-31.512028,-33.132484,-29.269815,-39.552753,-31.942984,-29.482471,-20.6987,-27.04887,-25.350285,-20.227236,-21.613503,-22.992325
-35.81011,-12.070131,-12.865143,-14.132233,-18.437845,-21.989637,-27.937454,-29.088448,-32.326763,-30.018414,-38.455223,-31.348799,-40.5996,-32.395557,-42.567234,-29.595745,-30.842236,-15.095835,-25.780819,-21.974575,-16.259092,-28.787718,-21.622105
-29.56143,-16.116388,-11.9527645,-12.448425,-23.434021,-20.384727,-21.878586,-27.433151,-38.811127,-30.252726,-36.157402,-29.497717,-33.95899,-28.205952,-34.59722,-33.41078,-24.023056,-15.980766,-23.78988,-24.758938,-17.54174,-19.12704,-27.295822
-29.969238,-25.267723,-18.256096,-14.733286,-17.646524,-28.892414,-25.907358,-29.224464,-33.40035,-32.498474,-29.53316,-32.470844,-38.817017,-27.717617,-30.11038,-36.5972,-21.373524,-26.63145,-23.56099,-27.197678,-22.990414,-19.013432,-24.025997
-36.514957,-30.449448,-16.088245,-20.289677,-15.213776,-27.636478,-27.61836,-29.58229,-32.052322,-34.093403,-28.160866,-32.90124,-33.113117,-33.313736,-34.26724,-44.72573,-24.870424,-21.999193,-26.245152,-31.469143,-24.476456,-19.76862,-26.24936
-47.840767,-23.929888,-16.610296,-18.853811,-11.376295,-25.59174,-26.700947,-30.433208,-35.089508,-28.891905,-35.28278,-32.703045,-31.310432,-37.82115,-45.52449,-33.855553,-26.160843,-24.147316,-24.505405,-30.890053,-20.663197,-20.377472,-23.573692
-38.845634,-22.119087,-21.440647,-17.391487,-14.764488,-22.697502,-24.837246,-26.172092,-31.449749,-24.350735,-35.20094,-36.94838,-37.88799,-34.319023,-40.90412,-29.386044,-18.554815,-18.306437,-22.501612,-20.43138,-20.913946,-21.345243,-21.894697
-32.039265,-21.36431,-19.36271,-13.863567,-15.307615,-24.470621,-24.11088,-26.688879,-33.752098,-21.989727,-33.61948,-41.755287,-37.163372,-36.236393,-31.255056,-32.543545,-16.173302,-14.35471,-23.437426,-14.511547,-18.310598,-16.334421,-25.35277
-31.05537,-21.418407,-19.477093,-14.192831,-14.123619,-28.519321,-23.97799,-30.45104,-34.53548,-28.683245,-36.128117,-37.846355,-31.767057,-34.68083,-33.582596,-36.755806,-13.51425,-19.017893,-28.285809,-13.58416,-21.46231,-18.409966,-19.457119
-29.99577,-21.857792,-19.642746,-12.283276,-18.65045,-26.1309,-24.62384,-25.324951,-29.675776,-25.556973,-31.846645,-34.61166,-29.780901,-31.734217,-32.028095,-31.455067,-15.713079,-13.0720215,-31.090282,-16.305103,-25.900661,-20.235554,-21.929585
-29.968235,-22.227207,-20.32879,-16.078289,-19.605717,-21.81889,-30.749657,-29.549828,-28.46452,-28.280996,-31.981745,-30.329218,-32.87334,-28.686085,-31.18089,-39.62561,-23.035301,-16.069687,-31.427809,-23.58379,-20.930437,-16.83295,-23.99182
-28.190401,-17.863129,-13.210724,-16.9018,-24.382502,-21.225662,-25.609768,-26.84451,-32.596127,-32.032654,-30.784801,-30.24269,-28.48051,-31.105137,-35.100044,-35.226234,-14.146502,-23.133718,-31.94553,-16.721914,-23.21777,-17.36596,-18.642952
-24.845797,-19.4541,-14.601929,-16.406672,-17.322523,-27.29693,-22.820938,-28.448095,-28.935976,-31.356579,-36.478233,-35.089314,-28.165562,-36.434944,-31.636612,-31.671116,-11.896801,-27.19723,-20.461578,-16.519283,-21.207256,-21.123072,-13.281357
-24.212624,-19.373018,-19.53878,-7.385504,-13.031776,-23.056019,-25.8567,-27.643948,-27.580582,-27.549519,-36.715557,-37.420803,-28.914434,-35.01903,-33.41451,-31.603453,-11.7761135,-13.550575,-21.18182,-18.129684,-14.397516,-16.682102,-12.97477
-24.603878,-14.307383,-9.711182,-6.14077,-13.893852,-16.408041,-22.462616,-29.340864,-27.413849,-20.284077,-33.560036,-38.286137,-30.645323,-37.120403,-45.41013,-32.79899,-8.922796,-8.735157,-15.51746,-20.878696,-9.493467,-7.24078,-9.224007
-19.631588,-16.777145,-11.861809,-9.4946785,-13.111233,-17.264788,-25.623505,-29.607956,-29.232182,-17.207903,-37.350967,-36.505234,-31.916782,-33.409245,-34.88632,-30.08787,-9.568903,-8.765394,-14.189049,-14.478113,-11.731207,-8.9175625,-11.648949
-19.49421,-15.660431,-14.004889,-10.727486,-16.057993,-22.658669,-33.202763,-29.175055,-25.991533,-20.865137,-35.1592,-28.978113,-27.412636,-34.445316,-28.604563,-31.274975,-13.432877,-5.6088676,-17.703308,-12.38693,-8.725063,-10.109207,-7.9445286
-24.210772,-11.761179,-8.55468,-9.317247,-16.468294,-21.986649,-38.603706,-24.31076,-31.805227,-24.90455,-32.241974,-28.669975,-28.22298,-33.84723,-29.200706,-34.1197,-14.870995,-9.404078,-22.296535,-19.243334,-9.51519,-14.65851,-14.657717
-27.96638,-10.286034,-12.046339,-9.193766,-20.884464,-16.683556,-23.416458,-27.061424,-28.536264,-13.259085,-32.73963,-35.05504,-33.335274,-35.608818,-33.098858,-32.273643,-11.067894,-14.314802,-23.742413,-19.89416,-10.807968,-14.630384,-10.361408
-28.187279,-16.122358,-16.17374,-13.57708,-18.222431,-16.656406,-19.887497,-33.2812,-27.174786,-9.020485,-30.876087,-34.047817,-39.372715,-37.165012,-41.679516,-37.859634,-15.911942,-21.45449,-24.536976,-17.985708,-14.814758,-14.209217,-14.625179
-30.469875,-22.377518,-23.460636,-18.16435,-18.474329,-18.428995,-20.442892,-24.44462,-32.23592,-10.181564,-35.65986,-34.36292,-36.074604,-35.519444,-36.172314,-35.495636,-25.013021,-13.897377,-18.938068,-19.351025,-19.3597,-8.963051,-23.565578
-35.190685,-20.290672,-21.532745,-17.454567,-13.082859,-17.56854,-22.21708,-23.452745,-30.913588,-18.849676,-34.393143,-32.299038,-30.616114,-39.823326,-34.18093,-31.050203,-21.843212,-10.731295,-19.375896,-14.268215,-18.949036,-10.783224,-17.363659
-30.65471,-14.695343,-19.19536,-10.532045,-13.004496,-17.964567,-23.753391,-30.207018,-28.681015,-19.527813,-38.020676,-33.08163,-33.399952,-33.198742,-33.3407,-29.636932,-16.7856,-13.762787,-27.280172,-15.826509,-17.48664,-17.21357,-12.4237175
-29.42891,-21.780193,-20.377312,-13.34671,-20.762419,-28.067488,-24.311497,-29.644777,-27.15139,-20.862663,-36.96026,-30.803223,-36.17066,-30.554615,-30.072424,-30.35051,-16.115108,-19.112041,-23.936117,-16.158564,-22.072672,-13.969078,-12.696619
-32.03064,-26.263918,-15.392967,-16.21766,-24.524515,-21.976055,-25.482075,-29.862803,-27.714201,-21.379375,-41.81336,-29.908094,-36.38081,-32.34367,-31.289387,-35.334534,-17.385887,-16.428448,-24.328049,-14.321344,-21.361336,-11.237982,-15.298883
-34.80917,-25.571196,-13.8854885,-17.854559,-26.237968,-17.805069,-27.164421,-31.782045,-25.837343,-31.177855,-36.86254,-32.20115,-41.862743,-32.184376,-39.834454,-29.590769,-26.08917,-15.592463,-30.427155,-18.722847,-26.790756,-14.953571,-10.5625725
-28.839369,-26.624298,-16.766636,-24.54028,-26.279285,-23.588552,-29.991598,-34.30656,-26.84922,-24.929922,-32.818092,-36.362415,-37.345917,-32.604935,-35.64234,-30.313835,-19.502666,-19.304949,-29.740818,-20.755095,-21.363613,-19.281467,-14.136457
-30.194021,-25.033543,-20.878578,-24.14565,-21.150257,-23.12256,-28.562784,-33.22531,-27.885517,-24.422218,-38.389828,-39.4721,-39.15261,-35.055798,-30.783102,-30.852213,-16.911722,-14.949141,-23.43721,-15.788076,-17.77334,-15.926851,-23.820435
-31.311068,-18.806004,-18.64712,-22.879217,-14.615154,-20.732632,-23.515104,-35.91851,-31.410034,-24.657932,-32.11052,-37.6888,-31.704054,-35.212593,-30.60164,-34.936523,-17.497103,-16.554106,-19.593088,-13.75905,-14.041784,-19.650902,-26.40054
-26.873108,-19.3273,-16.315098,-15.367676,-17.64222,-20.104969,-20.639393,-33.319916,-31.19279,-24.773394,-29.227108,-33.136826,-27.313421,-30.93919,-34.19098,-31.839956,-21.359768,-9.117664,-22.477987,-14.959354,-18.42715,-20.812914,-16.904936
-25.017094,-20.712801,-13.080048,-13.865501,-17.011192,-25.143744,-21.934875,-36.73184,-29.587584,-24.181103,-31.161835,-32.05524,-28.516762,-43.629486,-32.651035,-29.272835,-19.499905,-10.58242,-26.85002,-16.929974,-26.7903,-16.161047,-18.844673
-20.355831,-21.979752,-15.831907,-17.221233,-18.205118,-22.104687,-25.503197,-27.795193,-30.900368,-19.139385,-39.224163,-33.410393,-28.29886,-38.045063,-37.057632,-37.121403,-20.851427,-11.106092,-25.47452,-19.361292,-24.693502,-16.963459,-18.486631
-18.323057,-17.907043,-19.722437,-13.361984,-20.718277,-27.805973,-22.318573,-30.85418,-33.346058,-24.55649,-31.333311,-33.31563,-34.147953,-34.785225,-36.587036,-34.770744,-20.152077,-11.563299,-26.369694,-23.52002,-17.645012,-12.389391,-19.038992
-18.23956,-21.524231,-17.529764,-17.01543,-22.129755,-29.268522,-25.159487,-38.784798,-26.782768,-35.61095,-31.150959,-32.43618,-35.684303,-26.51516,-32.45376,-30.422249,-22.86585,-16.60551,-25.743397,-19.567757,-14.530567,-12.489355,-18.458221
-20.976532,-25.894638,-18.70208,-21.797848,-20.743103,-22.100166,-27.61919,-29.61503,-28.634586,-31.293217,-32.556034,-34.259407,-36.963955,-28.010914,-34.17804,-30.355091,-20.713615,-15.315874,-18.301615,-18.502113,-16.115705,-14.985296,-13.666851
-24.197819,-25.20679,-16.393383,-14.6485615,-21.418276,-23.382376,-26.366014,-29.143066,-33.367733,-24.201502,-28.68612,-39.20537,-31.348087,-28.047295,-33.373207,-29.11132,-21.273117,-14.493715,-21.849768,-18.654005,-22.805176,-12.19072,-9.052464
-25.499037,-28.0327,-20.753042,-14.449818,-17.689573,-26.514372,-24.599861,-32.825115,-35.406773,-24.701073,-32.628372,-37.501774,-32.44478,-29.787304,-32.758827,-25.227427,-24.388554,-16.88151,-24.016499,-18.377998,-21.064543,-17.619932,-13.710506
-26.709232,-26.84242,-17.371965,-13.692629,-16.695816,-20.351645,-23.081215,-28.859478,-31.491055,-26.08211,-34.426167,-32.626514,-32.897285,-36.50743,-34.24952,-32.13873,-25.125769,-12.234716,-27.508127,-17.313076,-21.699299,-21.442036,-22.661442
-29.722464,-24.52808,-14.960346,-14.188309,-18.768002,-18.403193,-22.20237,-25.334047,-29.625252,-23.766396,-33.650375,-35.41511,-30.757883,-36.781483,-37.861263,-38.33781,-26.330662,-12.585161,-26.025862,-15.801428,-21.81367,-20.414707,-20.292988
-25.368774,-23.219501,-17.957737,-18.202951,-17.806948,-19.647755,-23.775734,-31.870472,-33.797943,-23.463982,-36.38429,-37.056244,-31.316174,-37.53184,-38.802147,-31.204197,-29.060478,-18.898834,-34.43691,-19.992443,-20.688026,-16.668285,-15.92248
-23.530315,-27.260147,-18.7734,-19.523706,-15.555643,-22.722298,-25.764656,-33.185726,-31.711134,-25.1131,-33.264767,-35.171066,-30.970848,-34.22715,-35.14515,-31.640774,-22.823189,-16.158506,-31.67783,-19.67131,-22.574688,-19.12309,-12.906773
-25.110968,-28.80436,-30.777077,-18.615591,-18.186718,-22.009262,-28.846539,-33.586494,-28.195906,-27.067768,-31.631363,-30.31699,-34.872787,-30.168736,-42.26814,-37.33635,-23.100002,-23.04581,-30.751358,-23.195896,-21.73333,-25.283375,-20.877146
-22.09522,-24.405691,-25.121319,-19.121124,-18.235468,-20.431213,-28.497385,-30.113848,-32.5891,-27.830688,-34.68613,-30.196589,-30.478981,-32.807076,-35.78242,-27.255857,-28.528345,-22.423237,-30.099808,-20.531528,-17.751654,-24.676239,-15.135698
-23.716196,-26.859146,-17.911404,-23.748732,-17.958542,-26.18277,-29.800777,-26.793034,-36.531715,-28.201431,-33.729584,-32.999237,-31.853224,-34.872902,-33.28066,-28.430738,-29.756496,-14.390934,-22.148966,-21.956392,-17.246376,-22.184574,-10.716095
-29.937582,-25.907494,-16.277546,-17.524704,-20.30712,-24.133354,-28.060171,-24.787872,-26.967304,-33.049038,-37.78979,-33.86988,-36.640766,-31.705431,-29.463142,-35.63059,-26.06634,-12.421059,-20.479477,-21.266891,-23.976624,-16.554243,-15.263981
-38.484417,-30.29314,-17.022627,-14.326628,-22.063715,-17.453753,-25.69577,-27.430794,-24.938929,-31.815268,-38.54159,-38.89621,-36.344406,-33.153503,-34.68068,-34.79247,-22.226017,-12.332258,-20.178558,-19.876928,-23.102346,-14.183214,-21.78189
-34.115246,-26.47253,-19.114063,-16.198463,-21.359089,-17.05737,-25.798855,-25.235863,-29.522707,-26.770725,-33.550854,-42.84685,-35.029392,-36.382874,-35.18714,-27.772062,-27.749372,-16.076904,-25.058565,-22.589516,-24.322725,-16.82554,-22.411064
-31.002232,-21.200281,-21.584053,-16.096577,-20.341167,-18.795435,-27.23954,-21.486465,-29.296204,-23.251743,-34.59602,-34.51669,-33.641354,-34.287045,-30.677937,-30.301613,-30.681667,-25.395557,-26.10292,-25.707182,-22.414673,-15.7475395,-18.621983
