-28.198544,-23.561714,-20.942583,-30.64253,-22.998146,-25.604628,-25.956572,-20.257723,-21.124733,-18.911125,-17.38276,-25.873463,-22.945694,-24.253546,-24.618587,-24.956264,-27.467585,-23.107857,-21.513008,-22.06674,-21.761553,-21.47244,-21.141335,-20.915894,-20.610037,-16.792334,-24.647285,-21.792812,-23.58031,-14.376581,-19.678967,-18.739136,-16.233105,-26.955448,-20.531528,-11.936077,-2.4471645,-2.4700718,-2.984661,-1.9809074,-19.18515,-29.001066,-19.990599,-20.63958,-23.906445,-19.361557,-22.443232,-24.662794,-19.866837,-18.887508,-22.019577,-19.958517,-20.541218,-22.474855,-20.488403,-18.516838,-23.504074,-28.239635,-18.178116,-8.967518,-2.854906,-2.7261505,-2.7063732,-2.7292633,-2.728279,-2.7070866,-2.7257538,-2.714962,-3.07938
-32.559776,-23.018158,-21.279629,-32.1652,-24.21331,-25.53201,-27.492207,-23.359528,-20.62363,-22.22914,-17.578403,-28.398586,-23.045465,-22.372856,-24.217606,-20.903347,-34.934814,-19.560062,-25.07769,-21.643604,-21.000721,-21.902657,-19.949444,-22.30753,-27.913704,-30.031128,-28.284752,-20.773634,-27.006817,-20.246443,-19.789629,-23.263885,-20.70213,-26.011482,-30.472694,-14.898529,-26.455479,-25.037622,-36.912457,-15.128584,-25.14243,-25.004232,-24.743029,-28.04112,-21.640856,-22.907766,-21.61311,-18.072248,-21.702526,-19.19323,-21.369095,-27.750765,-24.114532,-32.233284,-21.853949,-18.325325,-20.033009,-25.426678,-27.349533,-22.243317,-25.126568,-49.38073,-49.42234,-49.82809,-49.550385,-49.382282,-49.384666,-50.313187,-10.603268
-26.830654,-26.651484,-19.057459,-31.367014,-24.377197,-26.634052,-22.581001,-20.703308,-28.20655,-21.618654,-20.457405,-27.074226,-20.11404,-19.236954,-27.678467,-26.21147,-31.537174,-23.656382,-26.355074,-27.568968,-24.843277,-28.404016,-22.626019,-18.947107,-26.643045,-26.885986,-26.247423,-19.748238,-25.698713,-22.230713,-22.757832,-23.39695,-23.652203,-23.422577,-29.085846,-16.864555,-30.990234,-26.612284,-31.224934,-19.915083,-25.695744,-25.228462,-22.677197,-29.865908,-26.91333,-23.994576,-26.244097,-19.254139,-29.473194,-21.657856,-28.623657,-28.722824,-21.81755,-30.526413,-26.79606,-23.06859,-22.60701,-22.208973,-23.465189,-18.444437,-23.21288,-47.19397,-47.221706,-47.65719,-47.281685,-47.21424,-47.18041,-50.257313,-16.183979
-24.477993,-26.717905,-21.134834,-33.60004,-21.09483,-22.410126,-23.122952,-20.078539,-26.37838,-21.902996,-21.087208,-28.839432,-20.599499,-23.90107,-25.220043,-33.971188,-27.51376,-22.832596,-21.635715,-35.24371,-26.245895,-26.051424,-27.341183,-20.055977,-22.666557,-25.353056,-28.588991,-20.492878,-22.45023,-21.067076,-32.07905,-26.547054,-20.020119,-25.296822,-24.102352,-18.76276,-32.849148,-28.532057,-29.289162,-20.617191,-32.08655,-27.935171,-18.7425,-24.566013,-25.983116,-32.83218,-32.41012,-23.167835,-23.822609,-19.873697,-22.912844,-20.587643,-24.795002,-30.873814,-21.768463,-24.494173,-24.312265,-19.575615,-19.368797,-18.257597,-24.144476,-41.23506,-41.256157,-41.317047,-41.278214,-41.233337,-41.2334,-41.347622,-18.939686
-23.119827,-25.402056,-21.16164,-29.289608,-22.813782,-19.957472,-24.48399,-20.530746,-28.246212,-21.498062,-20.594435,-25.102476,-23.949474,-20.129238,-27.076382,-28.445204,-20.785805,-21.544353,-18.383375,-29.007133,-21.376316,-27.282532,-22.045404,-21.738094,-21.687569,-32.278778,-22.95348,-26.305372,-25.633427,-20.108984,-30.80062,-23.43627,-17.514076,-22.114233,-17.901783,-19.61921,-30.688995,-33.522755,-32.28479,-21.740744,-27.283049,-21.775951,-23.06662,-24.035072,-24.539791,-29.49228,-31.672949,-24.742764,-25.866941,-21.536564,-22.936916,-21.478893,-25.835297,-26.79069,-21.763874,-21.483582,-23.423038,-16.11509,-18.681767,-25.021729,-25.937935,-48.160423,-48.04654,-47.306263,-47.843925,-48.17368,-48.164932,-46.01494,-21.15504
-22.127062,-26.2779,-22.691565,-29.366623,-25.236492,-21.267265,-21.232847,-23.919498,-27.092072,-19.576994,-20.885925,-22.892315,-25.57148,-20.249353,-28.8984,-25.392405,-17.723633,-23.145359,-22.03799,-23.299116,-21.25961,-24.439518,-22.367798,-25.318768,-21.171608,-35.70548,-22.406977,-34.1173,-32.449287,-25.39639,-25.046555,-24.04544,-23.868187,-19.983318,-19.107008,-26.588444,-28.673096,-32.725746,-29.529615,-20.419735,-25.681328,-25.313831,-26.029064,-22.62468,-32.14277,-24.032427,-22.952171,-31.669605,-22.315052,-20.184185,-25.365925,-26.615051,-26.124645,-28.27532,-25.536533,-20.442913,-27.48259,-17.027573,-23.59243,-26.674515,-28.226536,-53.175163,-53.126625,-54.03922,-53.363914,-53.07296,-53.267143,-55.52472,-22.832253
-22.015537,-26.698954,-26.504398,-27.73227,-23.033068,-24.653267,-27.23664,-21.08103,-20.543951,-18.081177,-21.063772,-27.854763,-25.337185,-18.861012,-32.826935,-22.185358,-20.873964,-23.108067,-24.517471,-24.176672,-22.366497,-19.356714,-26.041418,-21.790668,-23.630482,-25.11386,-22.776377,-28.750158,-32.374207,-32.48858,-29.127487,-19.945112,-26.142895,-22.9206,-26.65323,-24.814116,-27.240559,-25.420528,-32.105473,-25.421202,-21.738182,-29.433767,-22.353035,-28.352966,-26.679455,-30.319971,-21.097818,-21.581318,-25.747196,-23.59973,-28.457947,-25.773335,-26.328995,-22.610058,-22.635887,-29.385975,-27.97056,-20.3942,-29.05766,-23.061663,-30.39819,-55.958374,-56.001858,-54.08503,-55.438675,-56.105762,-55.80446,-51.55871,-23.999077
-26.088581,-26.264032,-27.816002,-29.904747,-22.646917,-30.113686,-27.625086,-22.886566,-21.100777,-21.451054,-23.894566,-30.778198,-25.977676,-24.068392,-26.535822,-20.142355,-21.542507,-23.259514,-25.573448,-21.046648,-21.597296,-20.29374,-27.199947,-23.681152,-23.998362,-24.65432,-25.932016,-25.447126,-31.743006,-28.630972,-25.903133,-25.462368,-32.478554,-23.322231,-25.81724,-25.874622,-25.2914,-28.970388,-38.936638,-25.381273,-28.002857,-28.408386,-25.807993,-28.796728,-20.340725,-30.675198,-24.808113,-20.575806,-25.346764,-24.675821,-26.72369,-27.45568,-28.600224,-22.59843,-22.586231,-26.506329,-26.180517,-29.085829,-23.727213,-21.741798,-29.20954,-53.15238,-52.796352,-53.588337,-52.95722,-52.930496,-53.32074,-56.63022,-25.53315
-31.551386,-22.882168,-28.013718,-26.257141,-28.219069,-21.910707,-25.47269,-21.326927,-22.935404,-20.946026,-26.0426,-26.663946,-27.114391,-22.500996,-17.524796,-20.345253,-25.080662,-20.66386,-22.728012,-21.458813,-24.000273,-22.250017,-26.024021,-22.37852,-23.138823,-25.029327,-18.334084,-28.280556,-25.046759,-23.72636,-32.3523,-27.58485,-22.132368,-23.323088,-22.016108,-19.073605,-28.491093,-32.924572,-38.897682,-24.258291,-24.644909,-24.828648,-30.1345,-30.666422,-19.655464,-25.96164,-25.925798,-21.398891,-23.336853,-23.235174,-23.079887,-20.611444,-29.453882,-27.092817,-20.291517,-21.263344,-28.197752,-24.162958,-17.867096,-24.39568,-27.062466,-44.374058,-44.391632,-43.982468,-44.305084,-44.39489,-44.360115,-42.928356,-25.623806
-26.322659,-20.960028,-28.50238,-24.024174,-26.670017,-26.346249,-23.628223,-20.36272,-23.612858,-19.131828,-22.85598,-29.08051,-27.152586,-25.732718,-20.7016,-24.65508,-26.441961,-24.851377,-22.65268,-22.99376,-26.41423,-24.821451,-28.194452,-27.73145,-26.987549,-25.233885,-19.60347,-27.98328,-20.66304,-25.596859,-46.071472,-22.333214,-20.592678,-21.882704,-22.872614,-23.263748,-25.815903,-36.14787,-41.79328,-30.122168,-25.401571,-25.372276,-34.528236,-25.799744,-26.285936,-30.282959,-26.625332,-20.971039,-22.507202,-25.04948,-22.213043,-19.910244,-28.393639,-27.223404,-20.831928,-27.30482,-28.971066,-22.887268,-20.86807,-26.635115,-30.34104,-39.69043,-39.702267,-39.74916,-39.71163,-39.6969,-39.685856,-39.916164,-26.553566
