-17.11448,-23.534588,-25.136417,-18.456633,-25.107553,-23.210987,-27.251865,-24.353733,-25.23727,-21.620438,-25.113365,-20.0611,-27.958769,-30.616646,-24.081589,-24.95516,-23.977678,-20.457296,-19.131739,-19.912457,-22.399061,-30.885092,-22.645123,-20.941055,-19.789635,-29.380722,-19.587349,-19.856102,-32.746754,-26.569513,-22.566818,-22.001808,-22.162868,-22.387146,-20.505339,-22.80302,-19.690977,-25.343288,-23.164383,-23.812445,-22.51601,-22.817913,-20.991497,-25.30389,-23.508492,-23.638004,-18.512001,-3.548912,-2.6706123,-10.689943,-21.220558,-21.713303,-20.501791,-22.453056,-20.134912,-17.603874,-18.492443,-22.642017,-19.549646,-22.067242,-17.424814,-20.500364,-21.424372,-22.420116,-21.798914,-21.523872,-20.899588,-22.08683,-21.038689,-22.785028,-19.451366,-19.109648,-17.82218,-20.393461,-22.767975,-24.567652,-19.967812,-19.062454,-19.157612,-21.595427,-21.294144,-19.703283,-20.858429
-20.02264,-25.843288,-24.595934,-24.949057,-32.357304,-24.703495,-30.472347,-23.796991,-30.943954,-23.484905,-23.938913,-24.756283,-23.453884,-27.274256,-22.382515,-27.62799,-29.404438,-29.638891,-21.837427,-21.595345,-27.815825,-30.140709,-21.483797,-24.456827,-25.173317,-23.19044,-24.671751,-17.569847,-28.329931,-23.971596,-23.745922,-26.629694,-31.107748,-31.47982,-22.056108,-28.981762,-22.52221,-31.151764,-27.486982,-28.502737,-31.087046,-26.130125,-24.150986,-30.078077,-33.138397,-30.574007,-25.366528,-10.306768,-34.62707,-14.594534,-24.208492,-29.709435,-24.328806,-27.628801,-32.41544,-21.915197,-22.436737,-24.736408,-28.836643,-29.744204,-21.615091,-32.052364,-29.356544,-26.437035,-29.022467,-32.232433,-28.28409,-29.016336,-23.688826,-26.371273,-31.037415,-23.058928,-22.395372,-21.389292,-24.145632,-24.196068,-24.736279,-29.13154,-22.354603,-27.071014,-24.487087,-24.892319,-23.87732
-26.794956,-26.504848,-27.1627,-35.44008,-30.91846,-27.772831,-28.440533,-30.662699,-22.509134,-26.274029,-29.274746,-28.476791,-27.495974,-29.951727,-25.610302,-30.879463,-31.4924,-24.40062,-24.436869,-23.55105,-26.579258,-25.631685,-25.336943,-24.928226,-20.487698,-24.794577,-28.680565,-26.050398,-29.350372,-23.070164,-26.606466,-25.069664,-27.17636,-23.912632,-28.674244,-24.697807,-20.827372,-28.823751,-26.461046,-22.752682,-32.93394,-25.79385,-22.134651,-27.778152,-27.799046,-23.08947,-25.233162,-17.061108,-26.93986,-20.274673,-25.729042,-32.105026,-24.252312,-29.907991,-28.357033,-20.337416,-26.271252,-22.089947,-27.776808,-35.27058,-23.931314,-31.928051,-27.400969,-25.186409,-26.132605,-34.34411,-29.52712,-27.531933,-28.93413,-30.746525,-26.256748,-20.578926,-29.981787,-22.12632,-23.612251,-21.690872,-28.234516,-27.854126,-27.066605,-22.495869,-25.391888,-25.926153,-22.587448
-29.25533,-28.134214,-30.44028,-30.338547,-31.286686,-24.339888,-24.53429,-31.85508,-21.57056,-27.39376,-28.263603,-24.04789,-24.246586,-23.426117,-25.617126,-22.032766,-32.43159,-27.296055,-22.455772,-26.349642,-28.79165,-26.747257,-26.196236,-25.152088,-19.066952,-29.248108,-31.42908,-24.315546,-36.129192,-27.561272,-26.973812,-21.303696,-24.298874,-21.519814,-21.194048,-23.314026,-22.047436,-25.792343,-32.18492,-28.213223,-29.09026,-21.95259,-24.608908,-26.271637,-24.15404,-21.579151,-22.096615,-23.468857,-26.555576,-22.91106,-29.089106,-26.006538,-29.348938,-28.760288,-25.366005,-20.527111,-25.20985,-24.902613,-26.626507,-29.85032,-29.814297,-30.039576,-32.256187,-31.571938,-28.394634,-26.079466,-29.527418,-22.130074,-27.44672,-30.011005,-27.715,-25.000362,-26.513687,-26.91415,-28.96924,-26.63961,-30.686123,-33.205868,-28.246109,-24.748734,-24.026264,-30.785862,-26.04105
-29.720932,-25.372803,-29.112011,-24.724293,-31.422457,-21.36459,-22.733019,-31.849205,-24.133675,-23.00504,-23.266848,-29.39506,-27.758791,-19.433798,-23.809603,-23.932493,-25.670794,-35.611256,-25.914112,-29.30568,-24.000134,-20.728245,-19.916441,-28.177904,-20.615429,-22.659626,-35.266766,-21.027784,-28.763433,-25.286129,-28.283901,-27.56394,-29.122225,-26.319862,-17.368046,-27.547888,-25.867973,-27.257177,-24.222431,-33.963985,-22.070738,-21.70432,-33.464127,-21.672773,-28.312164,-22.170624,-22.322803,-18.519388,-26.557446,-21.966427,-24.38956,-30.094374,-27.030119,-33.28141,-27.928768,-22.141092,-24.891527,-23.019081,-26.720894,-31.388472,-26.485813,-28.772467,-31.745802,-24.01798,-25.53301,-20.514194,-28.949247,-19.122566,-28.535534,-21.070421,-31.155989,-25.625343,-24.147137,-33.34766,-25.643318,-30.225903,-31.765741,-31.348051,-29.506569,-28.091019,-21.568335,-26.466158,-24.77293
-28.564322,-21.64141,-30.881466,-21.572521,-28.798794,-22.541317,-26.317547,-28.443981,-30.950079,-22.409103,-25.838636,-24.86011,-21.581959,-21.45587,-24.534891,-26.99232,-23.067673,-27.03761,-24.428871,-23.261036,-27.743568,-23.626696,-19.390999,-26.345705,-22.845476,-22.234573,-33.853966,-21.98714,-30.113321,-22.6711,-31.709154,-23.93156,-25.106127,-23.341722,-20.645264,-24.940388,-19.333141,-20.409916,-22.439087,-28.476843,-18.835316,-23.608435,-32.547672,-22.882229,-27.2148,-24.780884,-25.184689,-19.820742,-27.385271,-26.6374,-24.101665,-31.937332,-27.743969,-30.682814,-27.264751,-21.49402,-22.137035,-27.017551,-25.02583,-28.689274,-20.506708,-22.86699,-25.984337,-22.18193,-20.586418,-22.54977,-34.93655,-22.743244,-27.098452,-21.755556,-34.546776,-26.506475,-26.496395,-29.25529,-26.29612,-34.245274,-25.397614,-24.855999,-29.86039,-23.119175,-24.596561,-24.870329,-27.308891
-24.089874,-23.947548,-28.703882,-20.052433,-25.83128,-22.49925,-30.68661,-33.43729,-27.584988,-27.511156,-26.878326,-23.352604,-19.39579,-27.47228,-25.381668,-30.993454,-21.653437,-22.848347,-24.75856,-20.719633,-22.04712,-23.414097,-24.885033,-27.329876,-22.832355,-22.685804,-26.826378,-23.975573,-28.517399,-24.135738,-24.456053,-24.919035,-29.110415,-21.974018,-24.82919,-25.317204,-22.47705,-21.784689,-26.241385,-29.646755,-24.430761,-26.183563,-25.37308,-24.993584,-30.986475,-23.612015,-29.965685,-27.437744,-32.99193,-21.636768,-22.23108,-28.36348,-25.541212,-24.537014,-29.152546,-24.62143,-25.74692,-27.286415,-31.093822,-25.56514,-24.244658,-21.95476,-20.922537,-29.96376,-24.49105,-30.374228,-23.673786,-22.03222,-23.819475,-28.259008,-31.839058,-23.559784,-24.708141,-29.925055,-28.491623,-27.942339,-23.774372,-24.730675,-31.427097,-27.310717,-21.340193,-21.606176,-27.218277
-26.999607,-28.682867,-26.700554,-29.868822,-22.429554,-23.991213,-26.556896,-26.657288,-25.078033,-26.708199,-32.436104,-29.180962,-21.230137,-24.487585,-32.147785,-21.066887,-22.656626,-21.180359,-30.312603,-24.87714,-22.954504,-22.021599,-31.429703,-28.516125,-23.770947,-27.898287,-25.226686,-24.258797,-25.648758,-24.937279,-26.274836,-33.5962,-33.497276,-30.129665,-22.494926,-25.112083,-22.158983,-24.909271,-24.126186,-35.587856,-28.707659,-25.090677,-27.181475,-22.075031,-28.148771,-22.085175,-37.85871,-25.3335,-30.388926,-18.490948,-23.586933,-31.704332,-22.06193,-18.201286,-20.934036,-36.738655,-22.477957,-28.469147,-30.443483,-26.856438,-28.036861,-17.633974,-22.519503,-31.727283,-28.293665,-33.01954,-25.809097,-24.671589,-24.426575,-35.87683,-25.077,-24.272865,-26.035799,-24.183197,-29.68848,-25.477524,-31.850054,-27.153534,-32.244087,-32.348366,-20.684507,-25.061773,-20.850685
-31.67971,-22.313066,-27.446606,-25.997368,-23.525822,-23.909954,-21.392162,-27.067915,-25.96904,-27.021011,-25.136732,-28.121798,-23.741642,-21.669106,-27.968111,-21.42797,-23.130577,-20.590153,-23.978165,-26.387718,-33.744217,-23.361181,-27.55154,-23.935452,-24.747812,-23.230953,-26.435257,-30.226261,-23.182196,-24.62212,-24.193901,-31.802334,-25.497755,-29.365742,-24.426529,-31.44685,-21.794163,-27.023357,-22.210356,-23.352905,-22.177475,-27.937508,-35.147892,-26.229866,-28.29853,-24.998413,-22.639244,-22.402578,-33.074966,-20.671915,-24.874802,-22.827427,-27.675476,-21.197445,-19.437439,-27.845747,-25.11428,-21.26688,-23.33733,-29.510248,-31.298178,-19.10336,-30.0733,-30.295126,-26.321785,-22.393883,-27.05762,-25.643106,-24.126255,-33.166676,-23.325592,-29.728489,-24.587553,-27.20684,-28.641787,-28.337868,-24.153965,-25.044384,-24.228384,-26.557522,-21.215359,-29.686954,-20.42148
-31.668463,-22.294514,-22.179024,-26.514812,-23.992115,-25.869478,-20.869753,-29.309822,-23.688658,-34.98093,-19.613379,-27.161158,-33.181374,-22.59794,-26.224615,-30.86038,-22.240376,-19.775068,-24.551146,-27.133076,-27.390766,-25.68987,-25.621803,-23.449987,-25.38465,-20.448915,-27.019257,-33.77248,-35.56871,-27.051697,-22.974941,-25.36966,-19.676498,-29.88568,-26.700644,-30.689203,-27.751392,-25.885023,-29.825504,-23.20905,-23.492298,-27.966885,-31.339634,-31.450386,-24.520588,-29.741108,-22.649038,-27.900616,-23.965933,-28.200308,-26.081612,-22.078358,-28.119596,-20.97637,-16.11249,-21.0895,-18.653366,-21.241577,-21.78677,-28.748447,-25.09415,-22.772083,-21.976646,-28.024874,-26.725292,-19.038406,-27.102547,-25.971073,-30.532234,-24.868164,-30.403873,-30.279509,-26.767061,-35.046352,-25.389536,-29.824753,-28.595337,-28.741196,-22.356823,-26.262102,-22.866602,-25.351898,-29.063452
