-13.636669,0.0,-15.814622,-14.815359,-13.834425,-15.4689045,-17.511284,-5.8315697
-15.048086,-4.7225037,-31.571117,-31.67344,-23.783913,-22.357864,-32.082306,-7.9589806
-24.439812,-11.307236,-29.523762,-31.866615,-23.803736,-30.695948,-27.018457,-8.108694
-26.396606,-12.330971,-26.990849,-27.939283,-26.79168,-34.161564,-25.088093,-8.106491
-22.619663,-13.042843,-26.470352,-28.264946,-25.82419,-28.859652,-30.709187,-8.682833
-26.12549,-14.4167595,-33.80613,-29.56027,-29.591412,-25.489445,-27.726944,-11.770464
-28.811152,-19.74844,-32.618126,-30.255447,-27.685022,-26.148907,-31.166,-13.000664
-29.14151,-21.445004,-29.871609,-34.79626,-31.699018,-27.71598,-34.57586,-13.061924
-28.904617,-18.403072,-29.212334,-37.868183,-31.496979,-26.234875,-33.881115,-15.00096
-27.07592,-19.670933,-31.46624,-32.29467,-37.858337,-30.500647,-30.792223,-19.3635
-27.8932,-19.407383,-24.35382,-26.567822,-30.056618,-28.690372,-22.610126,-21.94744
-26.125204,-21.503246,-31.068539,-28.990707,-27.926813,-32.16384,-25.253885,-24.754398
-28.852497,-24.018526,-28.323013,-39.25894,-26.192556,-28.0629,-26.730871,-23.717163
-30.677868,-24.53284,-25.50848,-32.445503,-24.258835,-26.829844,-26.796116,-22.662006
-37.72527,-21.33551,-27.4676,-29.982689,-26.348135,-26.542925,-31.8081,-25.897537
-43.859413,-20.736034,-27.630142,-29.074934,-28.35416,-35.011196,-29.816864,-25.328188
-41.046387,-24.36333,-25.930544,-32.9673,-32.602726,-39.934322,-31.22899,-21.4729
-36.509575,-26.33717,-24.353962,-36.08536,-28.831581,-27.430548,-32.606293,-23.875263
-36.58202,-29.471552,-28.842829,-35.656616,-29.485926,-25.613173,-29.152525,-28.609715
-33.142895,-25.26387,-26.44365,-31.084124,-37.003765,-25.231636,-29.95127,-24.81466
