-16.220121,-17.873173,-21.75402,-24.773205,-22.454443,-21.999794,-20.895903,-25.269972,-14.835426,-28.148766,-18.162964,-20.4513,-19.75448,-28.611109,-16.280699,-16.731155,-31.773502,-18.647444,-20.495825,-20.616707,-19.748568,-23.722542,-24.272848,-23.550873,-26.94727,-22.638973,-16.748814,-19.65522,-19.631725,-19.221663,-19.027718,-21.583862,-17.869503,-24.17302,-30.124931,-26.531528,-17.362843,-26.111979,-24.575375,-21.855759,-22.634876,-10.623249,-18.294209,-26.18982,-22.663742,-19.98524,-20.151218,-19.464264,-29.996069,-23.170172,-28.438889,-15.733524,-24.108768
-11.906067,-19.550182,-25.642101,-21.081429,-24.587976,-23.737038,-21.217865,-26.588707,-12.246624,-21.92408,-10.954144,-14.676931,-19.926643,-23.249872,-19.269772,-21.941399,-22.071999,-22.773415,-19.121077,-21.48015,-14.641821,-25.536884,-22.598532,-24.741936,-24.731146,-22.77283,-14.018803,-19.1341,-22.569176,-17.401836,-14.194334,-14.334173,-19.798912,-27.121,-22.335007,-15.395529,-22.640476,-21.805592,-28.689274,-24.69284,-19.831657,-12.716024,-16.82593,-21.510403,-17.563446,-14.356869,-17.818604,-20.698141,-20.00687,-18.944199,-17.093798,-11.041901,-14.839247
-13.624304,-20.524757,-21.55025,-24.766783,-22.828793,-20.761492,-23.8685,-23.371723,-11.672556,-23.765617,-12.761335,-14.058546,-15.280207,-15.342411,-10.932215,-24.820763,-16.92649,-24.43613,-17.71918,-24.78237,-14.111374,-22.092117,-23.315897,-18.24594,-18.458313,-22.266373,-16.807938,-17.257393,-22.024864,-17.1472,-10.804951,-16.234612,-19.774067,-23.406355,-20.073986,-12.1283,-20.335293,-19.578457,-28.156687,-24.768265,-16.086138,-23.113358,-24.82125,-19.072186,-22.253128,-19.70802,-17.873436,-18.617977,-19.741842,-14.151623,-16.17993,-12.284752,-13.695557
-16.745697,-24.681496,-22.506084,-25.034267,-22.715744,-17.49485,-24.476025,-23.357079,-19.35788,-21.084496,-13.94945,-20.20018,-14.747999,-9.132479,-9.479446,-29.410019,-16.35986,-21.212488,-19.570461,-26.215673,-18.983349,-23.647343,-25.84774,-18.19607,-15.890516,-13.866192,-15.696293,-17.66846,-18.23698,-19.542412,-11.596411,-24.516165,-19.138561,-19.860268,-22.019573,-14.746283,-19.018726,-16.461388,-20.223883,-16.584194,-11.022362,-20.640099,-24.631504,-17.965008,-26.298285,-22.447102,-19.234152,-22.311424,-25.159058,-13.885286,-18.899752,-16.949871,-19.962122
-23.492172,-17.474022,-13.583586,-21.080914,-24.266064,-14.58507,-19.804039,-27.062397,-17.457394,-17.517677,-17.589392,-26.735813,-17.821331,-11.894333,-12.23399,-22.120857,-14.911272,-19.668716,-18.871098,-26.601238,-20.351181,-29.435658,-24.231062,-19.648954,-16.29489,-13.298527,-17.231342,-17.499866,-17.457897,-14.329092,-15.921143,-11.640995,-19.312777,-17.023657,-15.896257,-14.636152,-13.485256,-8.709803,-10.926922,-7.8641605,-10.83181,-21.417158,-22.419231,-12.404968,-17.972782,-12.608271,-18.277943,-18.007778,-20.282143,-14.211609,-16.107914,-16.216663,-18.402555
-20.093552,-12.618101,-12.453445,-18.34017,-22.953407,-14.501434,-13.517132,-27.332405,-15.123804,-13.892395,-19.72519,-21.563725,-20.808355,-11.283476,-9.028894,-18.691006,-16.578068,-20.07557,-16.709755,-25.703335,-22.81261,-30.485218,-20.993195,-15.28187,-16.811937,-15.727222,-14.791435,-12.239319,-15.358303,-10.396137,-18.409174,-8.650511,-13.323317,-13.382357,-13.452198,-10.128532,-7.9095154,-7.574589,-8.852722,-8.648312,-11.357557,-18.60433,-18.28774,-7.8821926,-14.874737,-11.215969,-12.126932,-14.513741,-14.848103,-9.425459,-11.961222,-10.506519,-15.826326
-16.511019,-21.546787,-18.782354,-24.932901,-18.518538,-15.593515,-12.974417,-17.87541,-13.137476,-16.307568,-19.732178,-19.699123,-20.259838,-18.118944,-16.12396,-19.450647,-16.565323,-21.40079,-15.258715,-24.016407,-20.247,-21.94077,-23.896091,-15.865578,-16.61802,-13.420904,-12.017172,-17.681581,-14.866102,-13.030424,-21.12711,-15.502945,-17.843597,-20.697048,-20.727692,-13.707207,-12.979893,-19.27695,-16.553684,-19.879131,-16.275227,-18.054104,-20.816242,-12.8421135,-19.915737,-19.275784,-16.783863,-21.284252,-19.249706,-15.962639,-16.314854,-16.944826,-22.091759
-15.489988,-29.023598,-18.348541,-25.814812,-20.75214,-17.800426,-14.692133,-20.944046,-19.206331,-16.14372,-15.530163,-24.956213,-19.684298,-17.263905,-19.843845,-15.549862,-22.588068,-20.743607,-23.557766,-26.184362,-24.5183,-23.983995,-18.545849,-16.005669,-15.752552,-21.152138,-17.353077,-11.855419,-20.866856,-13.761944,-18.480074,-16.247221,-23.149183,-27.113377,-18.190905,-19.036379,-18.799152,-30.763195,-20.206833,-21.118319,-27.315805,-18.641571,-26.917772,-20.290691,-20.381756,-25.141819,-23.389755,-19.70229,-24.017708,-16.81285,-19.649551,-18.877735,-20.037666
-14.86208,-27.552427,-20.815178,-16.251074,-22.238247,-16.283838,-13.8173275,-13.3736725,-23.918686,-13.609753,-16.257793,-20.08538,-23.14764,-14.69775,-16.459538,-12.38838,-20.902489,-23.83595,-21.75069,-17.777605,-14.341194,-19.626904,-17.690228,-15.166021,-17.395115,-22.132296,-15.659512,-10.194666,-15.853687,-16.861132,-20.658762,-11.932888,-18.034939,-24.932121,-15.558416,-21.900202,-21.374382,-17.282274,-13.36318,-21.251202,-22.262484,-18.016327,-24.324074,-12.19239,-20.33501,-21.928513,-22.014011,-13.387411,-27.953661,-18.769552,-14.461775,-18.748972,-15.428894
-16.340126,-22.894855,-21.128881,-17.72241,-20.333199,-20.945168,-21.011944,-14.301643,-17.346031,-15.428526,-20.161919,-15.365461,-17.618382,-19.930496,-21.724144,-15.508202,-16.754316,-17.610394,-15.485622,-16.383461,-10.514168,-17.304113,-16.945051,-16.074383,-18.347504,-19.502285,-20.157202,-13.015034,-12.343796,-16.037088,-14.9977455,-12.466141,-24.421444,-17.670822,-16.6464,-17.544262,-22.837542,-17.37938,-16.84766,-21.74038,-25.028883,-18.638351,-16.962069,-15.058823,-23.24998,-21.79602,-19.391768,-15.327599,-26.124344,-21.443974,-14.21891,-23.999271,-21.922882
