-20.948725,-19.806614,-21.833527,-21.415657,-21.47255,-19.254942,-25.779398,-23.129517,-24.621094,-27.742802,-23.689726,-19.404583,-19.554733,-19.77554,-15.97564,-13.634819,-22.334507,-24.70812,-19.116123,-17.353943,-18.185343,-19.497122,-20.191465,-20.577778,-19.804192,-20.900414,-18.933609,-18.92274,-17.199516,-21.826836,-22.872889,-20.395676,-25.115639,-17.931732,-17.882536,-20.64802,-16.710392,-21.266466,-23.954144,-19.459072,-18.709583,-18.616337,-20.220812,-18.63781,-17.395487,-16.904257,-17.3208,-19.024986,-23.411085,-26.270067,-24.429222,-25.956106,-16.842327,-18.230211,-18.462112,-22.183033,-18.390347,-19.38655,-16.838367,-17.808794,-15.11758,-22.674261,-23.102428,-21.081898,-26.53544,-20.530539,-14.149355,-15.6561575,-19.997173,-19.940847,-20.479414,-16.349873,-18.694534,-33.76218,-23.21648,-18.635286,-22.59865,-21.510979,-19.048359,-15.98232,-14.414312,-15.923167,-17.699142,-21.45652,-21.084793,-28.422441,-24.3589,-22.527205,-21.641792,-20.78769,-24.09311,-24.485329,-20.383717,-17.3092,-23.361885,-20.984383,-17.301472,-21.360975,-22.813911,-16.284311,-18.071964,-22.90426,-19.88261,-21.714798,-22.647482,-26.77248,-31.989643,-25.374567,-20.982975,-18.691025,-14.8173275,-11.8947735,-14.1452,-13.895581,-10.377743,-13.141674,-9.518589,-8.884787,-9.327118,-6.9704666,-7.3379555,-6.2986755,-7.444767
-18.473967,-19.01063,-20.538044,-17.207745,-17.941753,-21.178358,-24.386934,-26.86704,-21.404007,-20.36124,-19.188852,-18.458939,-19.965927,-21.199318,-16.862886,-21.147749,-20.243847,-17.309372,-16.822779,-19.93296,-28.610815,-19.097656,-15.328508,-18.297773,-24.297943,-24.724405,-21.264637,-22.058283,-23.638935,-20.605797,-22.957836,-20.877903,-21.670574,-19.90327,-21.029577,-27.132519,-26.706398,-28.73841,-31.617857,-34.737045,-27.288193,-24.076216,-23.69992,-20.731033,-17.641241,-16.791285,-22.108747,-22.297546,-27.04914,-24.439789,-24.65491,-19.301083,-14.35265,-15.984033,-21.923817,-18.085827,-18.229479,-15.889111,-14.736345,-20.13036,-20.078213,-23.900246,-20.102577,-20.620174,-19.500986,-20.038658,-14.780157,-17.994484,-23.365337,-20.132732,-16.66206,-17.005993,-19.131584,-29.316439,-28.800634,-28.332443,-28.196579,-25.479633,-22.24816,-27.609188,-19.133036,-14.566929,-16.730486,-19.090115,-22.698463,-28.92777,-22.534294,-23.72855,-25.6756,-28.107563,-28.586256,-23.424877,-22.722168,-23.498575,-24.86517,-20.515623,-18.260544,-19.786463,-18.096909,-16.641975,-24.247957,-26.403511,-20.961182,-23.456703,-26.34566,-24.746511,-32.556377,-27.85193,-20.575191,-19.972483,-23.835491,-19.534382,-25.65517,-25.857693,-19.348202,-21.94532,-19.872608,-22.877224,-19.186186,-21.110619,-26.532063,-25.845064,-17.338676
-20.87732,-22.322472,-23.948486,-20.840527,-23.418446,-28.649033,-19.484062,-20.20863,-20.920572,-24.455292,-20.41769,-22.565853,-23.611956,-22.602575,-19.776367,-24.691193,-16.50605,-15.254152,-16.558249,-19.271517,-28.499727,-19.263432,-17.421253,-23.67779,-22.388662,-24.431921,-20.44212,-20.994404,-28.500807,-24.97251,-26.631165,-28.698456,-24.457916,-19.682219,-20.77959,-29.018152,-24.858337,-21.169485,-27.789564,-29.446184,-25.213428,-23.657269,-26.26039,-24.573727,-19.781116,-25.210888,-24.432673,-22.223482,-28.79684,-23.423868,-25.938147,-21.181221,-19.791035,-18.362942,-20.625439,-22.841206,-20.585014,-14.318951,-15.242392,-20.471237,-21.574188,-25.935276,-20.800026,-17.98076,-17.565815,-23.79655,-17.693768,-20.466934,-21.742664,-16.052948,-13.224211,-17.049114,-24.41793,-26.530304,-30.6493,-26.85371,-26.885843,-25.760073,-21.005318,-24.478643,-16.164898,-16.75919,-20.531145,-23.020546,-22.611107,-26.691935,-28.558363,-26.280964,-23.284971,-23.99959,-29.08799,-26.482504,-27.911524,-28.261454,-20.343288,-18.247387,-16.451233,-19.077648,-15.2244,-17.198082,-22.188126,-25.976599,-20.12607,-19.846487,-26.493437,-23.357792,-27.016363,-24.037622,-21.175228,-21.954535,-24.05624,-22.089722,-23.633797,-25.270382,-26.653488,-20.91958,-21.551647,-24.079529,-18.704079,-21.423687,-18.850956,-21.13723,-27.192696
-20.830692,-19.452091,-18.534855,-23.32016,-22.972006,-21.538095,-16.894325,-16.586697,-22.262577,-22.025944,-21.901909,-25.286316,-26.254272,-20.057117,-19.555908,-30.568188,-18.139105,-16.204866,-16.717855,-16.001673,-18.37223,-16.447657,-18.386293,-29.17798,-20.729029,-21.005692,-21.580557,-22.006166,-26.16977,-27.718004,-28.596186,-29.704918,-29.54024,-26.13844,-20.52779,-22.634941,-21.30437,-17.308336,-20.633444,-23.497866,-24.082394,-19.809078,-18.762115,-21.626255,-18.50299,-18.386772,-21.1092,-18.886917,-22.568888,-21.768814,-21.178577,-28.738157,-33.05397,-24.390417,-24.052624,-28.83027,-26.55,-19.597828,-19.558659,-19.481586,-23.01332,-23.384945,-20.644564,-17.135479,-21.037792,-24.530169,-16.015865,-14.988778,-17.91074,-16.00789,-18.228056,-18.869698,-27.302103,-28.067223,-20.793427,-18.38874,-24.303955,-28.988985,-21.468277,-18.203043,-15.901301,-17.610733,-17.099472,-19.830917,-25.962852,-21.954933,-25.768375,-29.594162,-21.494349,-22.58707,-25.482983,-26.178228,-29.561575,-26.133978,-18.654938,-16.864319,-22.046331,-20.804634,-16.968685,-23.890322,-21.138191,-21.033615,-20.909237,-21.053291,-29.940104,-21.463184,-16.877752,-17.951706,-24.708868,-25.784945,-25.280739,-33.33096,-27.49594,-27.28263,-31.996288,-24.180714,-26.92003,-26.470951,-19.319658,-19.869442,-19.322641,-20.684433,-29.1047
-17.881775,-14.134904,-18.893456,-25.2384,-27.51158,-24.92216,-22.070498,-21.495056,-18.716156,-22.998432,-23.76778,-25.741669,-25.62864,-18.768265,-20.17656,-29.396795,-22.799665,-18.056892,-20.493784,-15.28112,-20.13851,-21.411652,-20.317127,-21.653572,-23.451088,-18.472927,-21.099428,-23.480366,-22.12639,-24.75185,-25.771936,-27.989786,-23.046389,-20.984898,-23.239521,-26.146666,-25.872658,-18.349371,-20.538513,-21.716068,-25.01825,-20.475834,-16.76424,-16.749033,-14.878782,-16.285309,-23.54451,-20.29984,-22.091522,-22.808624,-20.57004,-22.615623,-23.881184,-24.687016,-23.18112,-22.925148,-28.796349,-21.270573,-16.412071,-16.563534,-18.841866,-22.05378,-21.744247,-23.316612,-22.363373,-18.890926,-18.917461,-17.826168,-19.73499,-18.752415,-21.427393,-22.391163,-23.86265,-24.021282,-17.354221,-16.715088,-24.529722,-30.516176,-24.939638,-19.207247,-19.822285,-24.578827,-20.865673,-22.952719,-22.647383,-21.03836,-18.303461,-22.487461,-19.31898,-20.345146,-23.84554,-26.297436,-27.013063,-28.564768,-24.539473,-21.933865,-26.267895,-22.127623,-18.548695,-18.368029,-18.082478,-16.65162,-18.537745,-24.505169,-25.876987,-22.5097,-15.188757,-19.319672,-25.121313,-27.65149,-28.067984,-33.72552,-31.617142,-32.71838,-23.372925,-20.725895,-26.461452,-31.809574,-25.88171,-24.9086,-24.28042,-24.577274,-25.131578
-20.755842,-16.49847,-21.877672,-28.23182,-24.203053,-21.014872,-23.46307,-19.482065,-22.513535,-24.09193,-23.684792,-24.036467,-27.953205,-22.290184,-18.604582,-20.501083,-23.85788,-21.419127,-22.061073,-16.661726,-16.350595,-24.714447,-21.018047,-18.767267,-21.349728,-20.149485,-16.107973,-16.576963,-18.432062,-22.534958,-19.416706,-20.620304,-23.961525,-19.332876,-24.141945,-28.814436,-27.325716,-25.346207,-20.541525,-18.02108,-24.854895,-24.869469,-23.71844,-25.013813,-20.950773,-21.347326,-24.94942,-22.031948,-23.339771,-21.163368,-24.881498,-24.676619,-25.624252,-28.272223,-20.633595,-17.527668,-20.570438,-19.127914,-17.704641,-20.38915,-24.208567,-23.676609,-18.521795,-20.979458,-19.548805,-15.760285,-15.868221,-16.348715,-19.979696,-28.676216,-27.577532,-27.87939,-27.733276,-27.91847,-22.238605,-22.993145,-28.537468,-24.989624,-21.206306,-19.891685,-19.41867,-22.801096,-26.144403,-20.843224,-19.087435,-21.324413,-18.07399,-17.414045,-18.916739,-23.893667,-25.239918,-22.774792,-19.52808,-19.052807,-21.921293,-24.027895,-23.378044,-18.424736,-17.082344,-18.98971,-22.38922,-19.189785,-21.289375,-18.81837,-20.815361,-21.45895,-18.311863,-19.1666,-25.966442,-22.23202,-24.753674,-28.29361,-28.827448,-23.642696,-19.65394,-20.579254,-21.241707,-25.85578,-30.514143,-26.555391,-27.552685,-25.767643,-18.227165
-26.388292,-20.939793,-20.791662,-23.588789,-17.092573,-17.866386,-19.793234,-18.100266,-21.160908,-23.21712,-21.049637,-23.226624,-23.78726,-21.457218,-17.290121,-19.42427,-24.071972,-24.019358,-20.401375,-16.571297,-15.303621,-18.616398,-24.558903,-21.871553,-17.59554,-18.35981,-20.557476,-18.862846,-20.897772,-22.609146,-20.97189,-16.568958,-14.817137,-16.847618,-21.245548,-25.24002,-23.448986,-23.588346,-18.175205,-15.921947,-18.894283,-23.840008,-21.17698,-23.100811,-23.221611,-23.16889,-19.018894,-23.30359,-18.949259,-18.469574,-24.095226,-27.811733,-22.656345,-23.061546,-21.16346,-16.780342,-19.997612,-21.735764,-20.48238,-22.373661,-23.186611,-19.7528,-15.4716,-19.378843,-20.438875,-19.544765,-15.7675905,-20.684137,-20.974184,-25.341928,-24.42967,-20.272635,-20.883553,-20.746094,-26.414032,-23.863539,-19.250786,-18.442957,-22.274986,-24.260252,-20.811878,-23.654322,-23.608501,-22.764032,-18.407972,-24.025997,-21.160767,-19.734253,-23.174927,-22.21527,-18.95651,-20.55637,-22.792377,-17.094479,-18.142708,-25.224838,-20.836258,-17.867428,-17.71004,-17.466475,-18.685028,-19.665285,-21.902592,-19.5454,-23.392403,-23.393095,-23.017624,-21.877235,-22.372126,-11.432219,-8.015957,-8.885267,-8.436041,-8.895931,-7.062155,-8.731052,-8.583855,-8.292757,-8.3926525,-8.865128,-8.828222,-9.475853,-8.811705
-21.442345,-19.755245,-26.572433,-29.525257,-18.624512,-19.904924,-24.629532,-26.945055,-24.216537,-20.753803,-17.32496,-18.495558,-25.084352,-18.30197,-19.178564,-26.595,-27.928364,-27.991316,-26.43714,-22.612032,-18.234798,-16.630386,-26.772472,-26.694424,-22.081518,-25.69177,-24.712694,-29.424143,-28.956842,-26.35596,-28.38722,-16.388966,-14.200538,-24.06925,-27.203516,-27.40007,-23.225344,-24.316422,-23.579588,-24.077694,-19.653471,-21.485497,-24.45573,-25.873478,-22.288742,-20.008736,-19.466753,-22.43575,-20.614653,-26.28832,-29.464613,-25.58635,-21.61722,-23.59427,-18.935913,-17.734087,-25.41272,-19.128735,-15.981489,-20.171713,-31.491692,-23.512138,-18.4838,-24.299538,-22.787163,-16.402664,-17.265564,-24.647808,-32.11354,-28.912315,-27.15063,-21.360962,-21.076654,-21.433987,-23.69925,-20.764208,-16.934893,-20.590633,-32.15058,-27.83935,-27.162697,-21.813135,-19.918018,-21.185265,-18.142895,-16.741138,-20.68784,-20.157639,-20.34128,-28.141256,-21.162903,-22.161266,-26.641987,-24.990604,-20.521255,-16.52679,-16.86362,-24.957388,-18.428164,-14.656225,-19.65673,-19.75346,-17.218458,-16.894407,-19.110435,-17.587063,-21.574108,-32.513996,-27.420486,-7.4418316,-1.5258274,-0.70617676,-0.42329025,-0.43131256,0.0,-0.59370995,-0.86525154,-0.5850735,-0.56757927,-0.78899765,-0.82157135,-1.0555477,-3.6170902
-16.422474,-18.433792,-29.700264,-25.545717,-24.230053,-20.320314,-24.283115,-25.066648,-24.811426,-21.985552,-23.302341,-18.210827,-21.469429,-18.34354,-18.617744,-20.376888,-26.112568,-23.818474,-21.499796,-18.642952,-16.054268,-16.540993,-18.862911,-26.601158,-26.11589,-20.948263,-24.942207,-31.851458,-28.1174,-27.030567,-27.422297,-17.542192,-14.9192915,-21.079222,-26.840916,-22.184862,-27.290087,-34.88227,-33.055134,-20.96275,-18.81315,-24.775852,-24.967972,-23.431475,-21.741337,-22.37172,-20.72748,-21.694649,-20.84125,-24.104757,-29.748144,-22.420238,-18.881107,-18.803185,-18.186325,-19.580872,-22.752163,-17.28901,-16.015509,-23.06925,-21.245834,-24.427,-23.167225,-28.207977,-26.321972,-17.352295,-17.173819,-22.471706,-20.793453,-20.750523,-21.906563,-24.733273,-24.06985,-21.33802,-21.269932,-20.194393,-20.293438,-24.047932,-21.600681,-21.428574,-19.054346,-16.616726,-21.704693,-21.656782,-20.045424,-16.431467,-18.919685,-16.020554,-18.525158,-28.156353,-29.385832,-19.783966,-18.85492,-25.445066,-19.437382,-13.153725,-13.76633,-22.332493,-19.780254,-17.805353,-22.09479,-17.025425,-17.176273,-13.625404,-15.621126,-16.17015,-19.48956,-26.285841,-21.056011,-6.929077,-3.138277,-3.8164444,-2.7070904,-2.9339352,-3.1048908,-3.339119,-3.908636,-3.7053814,-3.2303352,-3.7734776,-3.4998722,-3.136425,-3.9725056
-14.365238,-15.144104,-27.580677,-31.537125,-25.555603,-19.897976,-19.956879,-22.118937,-24.558365,-26.059479,-27.5145,-20.01887,-17.657887,-18.762691,-23.875217,-22.482601,-28.078602,-22.58942,-24.755913,-25.700962,-23.164944,-25.259775,-18.591225,-25.494125,-26.091793,-23.02065,-22.98164,-24.016865,-25.842451,-23.839872,-24.578203,-24.714516,-21.421194,-19.093655,-22.892946,-21.595337,-27.911098,-31.277615,-25.439579,-22.09542,-22.4683,-24.515818,-18.764874,-18.405304,-19.694748,-21.899742,-21.470434,-20.032867,-20.221762,-19.47884,-26.217607,-26.905823,-23.82018,-24.84856,-27.403162,-26.204166,-24.367641,-18.986315,-23.08385,-19.662079,-19.726147,-22.7111,-26.141495,-24.871801,-21.554142,-20.024376,-21.621483,-20.069326,-20.056768,-22.994259,-20.43972,-19.586681,-16.627533,-16.269136,-21.285194,-22.779911,-21.135563,-24.522476,-19.972048,-22.70872,-24.303684,-20.968082,-20.88319,-21.439648,-23.574265,-27.785929,-31.757746,-17.246445,-15.307165,-20.207436,-27.586811,-18.517656,-14.650107,-19.22747,-29.391068,-20.549744,-16.918713,-23.447727,-26.509035,-26.171701,-19.924149,-19.030727,-21.866554,-17.428102,-20.613865,-20.920387,-24.132307,-25.334856,-23.491482,-14.558416,-14.907412,-18.630348,-20.945555,-20.805798,-21.227543,-21.865074,-23.55418,-19.481823,-21.22157,-21.310478,-20.317726,-16.875355,-13.127743
