-17.233753,-9.0978775,-12.545605,-19.822466,-16.608727,-17.488256,-16.38311,-12.918404,-12.89587,-23.710041,-13.851141,-10.521744,-27.016357,-18.058582,-16.47211,-16.81314,-15.434013,-26.621902,-17.814579,-25.102486,-16.449036,-15.901136,-12.585827,-5.2600517,-9.837057,-8.437527,-4.693968,-9.185183,-16.033516,-14.749157,-18.527407,-13.638836
-13.14539,-8.676817,-2.6025105,-19.583187,-11.772213,-21.776907,-18.879269,-12.837254,-17.950626,-21.34658,-16.459795,-15.228157,-25.808956,-22.594227,-13.895559,-17.603535,-18.513971,-21.346092,-15.287779,-16.303629,-9.79533,-19.252409,-13.241859,-7.7728157,-6.459217,-12.630177,-4.789837,-8.102634,-14.999426,-19.928505,-14.632927,-7.8685894
-13.706785,-0.57387733,-0.97197914,-14.993162,-14.526312,-16.183453,-17.50251,-10.116837,-19.999918,-26.913395,-17.78917,-25.327795,-25.35788,-20.265797,-16.740364,-19.285748,-20.140284,-22.745705,-20.022564,-18.997568,-9.858372,-15.990744,-16.536371,-13.146404,-8.186535,-17.240738,-8.624653,-10.628136,-18.927242,-20.339315,-13.056009,-6.4651604
-19.326305,-2.3852253,-6.415203,-8.165009,-14.352974,-15.360777,-15.293112,-12.573683,-21.247614,-28.513,-15.249771,-19.711872,-24.941305,-24.38322,-16.600986,-17.696255,-23.442665,-24.44725,-19.97518,-19.42732,-17.47296,-20.9105,-24.63301,-22.691074,-16.592316,-24.742046,-10.354794,-23.287285,-16.11771,-26.167698,-22.723898,-8.733358
-21.65257,-13.724571,-6.7157364,-1.0380325,-9.565603,-11.317591,-20.405212,-12.371092,-20.302393,-26.751251,-17.77796,-19.092226,-23.65702,-25.302013,-16.958109,-15.614674,-20.884575,-27.65547,-22.735138,-18.96658,-13.066528,-25.396807,-23.102512,-16.383867,-15.457445,-25.866138,-11.956375,-21.717682,-14.396847,-32.24199,-21.551807,-9.877256
-24.005787,-10.178537,-6.529867,-4.2531357,-14.472326,-11.076218,-21.804626,-14.234257,-20.104807,-20.679153,-18.60583,-20.764874,-17.805904,-23.7513,-22.649439,-17.331802,-21.226322,-24.749056,-26.987757,-23.846687,-17.641006,-23.382008,-23.341904,-14.220451,-16.846472,-22.738815,-12.7556305,-19.585936,-20.1319,-29.549814,-18.24866,-17.689512
-23.441757,-9.621399,-9.729284,-11.426992,-14.971989,-16.251644,-23.6854,-17.639267,-20.43051,-22.105381,-17.427992,-21.7328,-21.0205,-26.267864,-26.104736,-20.369328,-18.678396,-25.821758,-21.782122,-15.73361,-23.526615,-26.92283,-21.227234,-18.812717,-26.547983,-24.078766,-17.484726,-28.187765,-21.903355,-21.442684,-21.228346,-22.905636
-20.442963,-15.991861,-15.108576,-14.415617,-16.14163,-17.232311,-17.001259,-15.898233,-22.415173,-24.048859,-16.651287,-25.543701,-24.206005,-24.067444,-20.103056,-20.228897,-19.866764,-26.134043,-20.676863,-17.92048,-23.713886,-23.166723,-26.840633,-21.274181,-24.746347,-23.644611,-17.70222,-24.321747,-24.18158,-19.488817,-22.461987,-17.556314
-23.690365,-19.138458,-13.618246,-16.195072,-13.864475,-13.103992,-9.888779,-15.629253,-22.725058,-25.705482,-20.233568,-16.554546,-21.736217,-20.215097,-20.903193,-17.635506,-18.47469,-22.63205,-26.67366,-20.069885,-20.140526,-26.146809,-17.738861,-17.251225,-17.597681,-23.897352,-14.954824,-19.782011,-17.847757,-22.687777,-14.419889,-18.66193
-23.47859,-17.804712,-17.718777,-15.886953,-15.597538,-11.0310135,-7.412367,-14.540012,-20.341454,-33.911163,-28.65106,-17.619524,-27.923729,-16.624634,-20.544092,-17.123238,-26.40969,-22.948303,-28.232077,-21.750916,-19.588175,-32.391903,-19.310814,-19.91322,-17.052286,-20.680096,-18.398214,-24.079697,-17.294147,-20.88185,-16.980251,-16.530842
-20.6712,-17.475914,-16.400967,-20.886614,-9.221632,-12.318377,-11.240337,-11.525347,-22.211985,-29.776594,-24.527603,-18.636456,-22.148289,-16.844494,-15.970522,-13.44857,-21.17439,-19.523993,-27.67378,-25.085484,-21.16969,-30.462975,-24.45583,-21.238546,-21.203316,-19.048218,-19.493576,-17.143234,-16.053186,-18.423244,-13.127571,-13.035746
-17.81592,-19.871866,-14.287348,-23.891638,-11.692825,-16.625076,-20.47145,-13.256117,-20.051144,-23.43401,-21.311733,-21.109486,-21.003716,-28.899277,-19.681555,-18.290653,-17.801952,-20.612478,-21.132729,-26.909647,-25.67241,-25.506413,-23.331312,-25.312159,-29.469791,-20.712032,-21.114046,-20.984642,-14.264059,-19.18911,-16.212694,-22.536777
-19.945095,-14.604996,-14.82469,-17.155315,-17.755922,-15.962698,-20.02903,-18.463572,-17.412407,-25.035583,-18.349873,-19.409948,-28.166872,-17.693703,-21.030373,-27.051212,-13.927502,-28.439283,-15.93578,-17.924786,-12.24069,-15.675644,-16.930702,-23.99821,-27.601313,-24.397789,-13.110104,-21.661003,-11.472742,-7.3643227,-8.188814,-19.559013
-27.901287,-15.481562,-26.947214,-17.055656,-19.04367,-17.112358,-16.405767,-16.500736,-23.741606,-24.504333,-19.047943,-18.9623,-27.012875,-15.684071,-19.707958,-20.057007,-13.076332,-21.211617,-17.680296,-18.17999,-6.150896,-6.8662567,-10.233194,-20.72076,-25.042385,-24.78748,-12.412704,-16.908175,-6.4412117,-3.8146973e-06,-0.07821655,-19.088518
-24.396597,-22.698387,-23.880203,-19.849636,-14.423103,-18.15459,-12.917143,-12.932343,-22.908985,-23.674833,-21.884148,-19.087664,-26.61977,-24.969456,-22.73949,-18.80896,-19.155739,-19.798832,-20.419752,-18.098833,-10.720192,-9.2799225,-14.219547,-20.080479,-25.062687,-20.239172,-15.112837,-16.338722,-7.8889217,-3.4354095,-4.5938206,-15.962341
-22.075708,-17.06873,-19.210844,-19.584034,-14.183313,-19.918297,-12.327641,-12.204618,-22.11508,-27.029911,-30.798088,-26.850723,-28.775227,-29.811502,-22.66341,-26.518368,-21.983349,-21.686773,-24.734898,-17.67444,-24.756989,-18.883663,-19.13694,-21.762897,-22.725605,-22.524612,-21.052124,-15.280556,-13.887274,-19.722816,-13.223835,-18.66873
-24.635735,-21.686615,-18.327724,-21.40967,-23.347967,-15.626987,-10.21534,-13.138584,-18.343674,-24.129166,-25.858532,-28.055576,-24.218428,-24.912231,-21.311018,-25.857395,-20.896729,-20.684381,-23.391085,-21.046421,-19.905281,-17.120964,-17.891373,-21.468899,-16.76955,-18.564919,-17.002068,-12.221937,-19.191723,-18.597403,-10.937431,-17.395874
-21.002705,-24.256094,-17.911955,-25.123333,-21.645294,-17.77127,-14.954969,-12.890711,-17.674501,-26.540104,-25.676311,-23.582478,-23.477081,-27.879335,-20.035484,-21.615479,-24.12124,-25.990265,-18.969234,-24.41663,-18.04653,-17.659492,-19.47303,-21.72319,-14.923361,-20.125597,-20.945381,-17.226604,-19.283504,-23.10567,-13.81699,-16.670082
-18.750422,-20.556065,-16.16984,-24.028366,-27.356665,-17.426165,-19.879112,-11.796581,-18.656221,-27.472578,-28.239237,-25.523056,-19.478397,-26.022423,-20.522596,-19.560696,-28.941845,-30.011087,-17.930614,-21.866367,-17.634575,-14.309692,-25.134579,-22.727806,-19.426594,-18.792093,-25.896465,-20.529736,-17.707935,-30.32224,-17.416742,-17.191093
