-43.25263,-21.698044,-23.82703,-24.923378,-15.3404255,-21.052563,-25.25253,0.0,-2.6654072,-17.891302,-19.829994,-26.575138,-28.199478,-21.96389,-22.175037,-16.884968,-21.262344
-31.922562,-20.023182,-19.984383,-29.332747,-22.066586,-20.007427,-26.718529,-11.5835495,-7.660486,-16.235296,-16.002205,-23.18715,-24.713015,-21.025217,-19.45932,-18.962114,-20.24616
-28.410042,-19.576809,-20.83636,-28.284544,-24.249683,-18.465416,-25.141113,-17.950386,-12.32412,-18.284054,-22.076752,-28.343346,-17.885069,-22.840286,-24.107271,-21.712536,-20.044815
-28.335506,-22.833115,-22.860235,-22.022436,-21.396051,-18.960491,-24.076618,-18.813091,-15.304821,-23.273516,-25.860048,-28.907385,-22.099966,-24.8982,-32.09011,-24.60239,-24.147923
-28.13119,-21.568422,-26.555756,-22.172344,-17.15755,-21.185799,-30.064478,-21.02692,-15.809286,-21.899872,-17.70456,-29.25217,-22.478708,-24.211546,-26.354946,-26.798609,-24.573751
-32.78963,-19.127464,-28.048683,-20.223417,-17.248343,-20.295696,-21.643587,-20.439777,-16.18022,-18.179077,-15.081464,-29.247683,-23.726833,-22.521465,-22.496935,-23.930683,-21.655628
-25.68047,-25.351439,-26.929945,-20.020123,-28.395735,-22.798092,-17.889355,-25.00673,-20.905771,-24.546822,-15.454701,-24.283651,-28.550348,-21.463356,-23.537457,-21.499695,-20.160545
-23.499142,-19.626556,-22.30924,-19.974255,-23.870066,-19.827156,-21.272404,-25.143444,-15.510835,-20.594137,-18.105927,-19.553986,-19.753925,-17.378445,-22.228579,-21.61855,-22.952202
-22.867985,-19.003208,-20.942207,-16.775238,-23.08531,-18.240656,-21.15958,-18.689068,-17.094814,-24.330349,-23.66749,-22.291775,-17.232864,-15.970611,-21.270578,-25.818811,-22.825523
-21.762463,-26.92705,-22.697548,-12.532394,-21.696299,-17.90702,-20.010464,-21.662766,-17.46144,-29.84255,-23.1245,-22.069695,-24.623806,-19.028233,-17.490276,-21.34837,-21.092636
-15.3693695,-29.490423,-18.867836,-12.280766,-21.944519,-15.391913,-19.288616,-17.863476,-17.053188,-26.761349,-23.451725,-17.800976,-22.489567,-16.708324,-19.479355,-21.655941,-28.169603
-15.266218,-21.105843,-15.113976,-13.865726,-19.835014,-15.299773,-19.403162,-15.670624,-14.201134,-19.43972,-18.54607,-14.859123,-27.287403,-23.092712,-19.03983,-26.800293,-25.484304
-14.624569,-16.138645,-12.560795,-16.428328,-13.101242,-12.62895,-22.04653,-15.919894,-13.380806,-20.429764,-20.990767,-16.244585,-21.947746,-24.880135,-14.233292,-22.500973,-21.453627
-12.903589,-17.483997,-13.587271,-18.018581,-11.547396,-11.184334,-21.336086,-13.53297,-22.70473,-18.72568,-19.159504,-19.29261,-23.720913,-24.089954,-20.178392,-20.593672,-17.87437
