-16.496582,-14.225321,-14.69729,-18.498665,-17.34093,-17.29689,-15.539696,-18.920055,-18.87916,-14.418625,-16.789455,-20.641264,-14.688057,-19.227737,-13.684563,-16.717361,-15.313726,-13.167486,-18.579756,-18.237381,-12.507385,-16.881823,-19.713932,-15.615727,-15.844232,-21.7528,-14.876808,-17.015308,-14.340113,-19.71175,-15.850937,-16.921715,-16.237936,-16.208776,-13.633787,-15.824053,-13.852987,-18.765987,-16.545109,-16.516302,-18.329672,-18.199848,-15.347387,-16.767021,-12.4190235,-17.054714,-18.68328,-15.22683,-14.659248,-13.960455,-17.944956,-16.562675,-16.392303,-15.333181,-21.286442,-13.993628,-16.910383,-18.80857,-15.940472,-19.736313,-20.059956,-20.133026,-14.636419,-14.653496,-23.356907,-18.904009,-16.84446,-14.557821,-19.234842,-15.132561,-13.057943,-13.712334,-17.593576,-13.720324,-17.35595,-14.681477,-15.748349,-18.606762,-13.634642,-18.348173,-15.343569,-13.668161,-20.22528,-19.575613,-15.852153,-21.073523,-16.88241,-12.951082,-11.162268
-19.771366,-21.281326,-27.371012,-30.394428,-23.209461,-16.687082,-21.941856,-21.466799,-22.9364,-27.68581,-25.630423,-26.206324,-22.631931,-27.853619,-23.060463,-16.965738,-21.055855,-22.797728,-23.112902,-28.861687,-23.29051,-20.482708,-25.614246,-21.575006,-22.411827,-26.782848,-23.867119,-22.754135,-29.600794,-19.370426,-30.86679,-22.81388,-25.500153,-25.590149,-26.115253,-19.00848,-17.609493,-21.797596,-22.611244,-25.189842,-16.902649,-25.275694,-26.80139,-19.82723,-18.139818,-24.531582,-23.044954,-26.529013,-21.450966,-25.689068,-30.635878,-22.558828,-28.481873,-24.958855,-22.314152,-24.438198,-22.70128,-20.443329,-15.627219,-22.99039,-21.640491,-24.646965,-19.650486,-18.760717,-24.043865,-25.351448,-23.528702,-22.82558,-23.641506,-26.276566,-31.775114,-22.83165,-23.90934,-17.939983,-21.224808,-23.14498,-22.256952,-23.150852,-22.92285,-17.615036,-23.837496,-24.22474,-23.116898,-21.937613,-23.628447,-24.548561,-21.403542,-17.070972,-18.521675
-19.586096,-20.011032,-26.013073,-24.229767,-23.337057,-22.896286,-22.933979,-15.732732,-26.1703,-28.55625,-23.311262,-27.260172,-19.505318,-25.664782,-23.726429,-20.662018,-19.093372,-20.326567,-23.589155,-28.064907,-24.96381,-24.333748,-20.139584,-23.115318,-25.472923,-25.187965,-25.434086,-24.598118,-32.131935,-19.28571,-27.74546,-26.584955,-23.78925,-20.732044,-35.05195,-19.699665,-19.174519,-18.79333,-18.09738,-19.543856,-20.19106,-21.425869,-24.715784,-16.652542,-20.536547,-19.26984,-22.056303,-24.860018,-27.038437,-24.074509,-25.61084,-20.474537,-25.39775,-27.28086,-24.972471,-23.382885,-25.501747,-32.794876,-20.035118,-24.385578,-21.176472,-24.908768,-25.193115,-23.23452,-17.868904,-23.535442,-25.097681,-26.561008,-19.86356,-25.656887,-27.665524,-26.232002,-26.996712,-16.207266,-25.647865,-21.131176,-27.595093,-22.009224,-23.996258,-17.165567,-25.74264,-22.035265,-22.508064,-21.009151,-23.108517,-25.894821,-28.630877,-9.769114,-24.176388
-21.128468,-18.334011,-26.103996,-21.065594,-25.125702,-25.52806,-20.453953,-16.235638,-22.554243,-24.107868,-21.443415,-27.454231,-27.65939,-23.869816,-28.12434,-24.408577,-22.397104,-22.184853,-21.887299,-28.65925,-21.922874,-22.054798,-21.274485,-17.967663,-20.88964,-23.308027,-21.336775,-22.007448,-20.961796,-23.78897,-23.259647,-25.701385,-22.643923,-23.839546,-30.003468,-18.716568,-17.556753,-19.93216,-18.32529,-20.128742,-27.70595,-18.935295,-19.599697,-18.123524,-22.261827,-21.289314,-22.759735,-26.012606,-28.615622,-24.640707,-22.59427,-17.053024,-23.791687,-24.695946,-23.399086,-21.94778,-24.73413,-25.99399,-25.257416,-24.185276,-31.918121,-23.150043,-21.607841,-24.423481,-22.648724,-24.393047,-23.912987,-24.729523,-19.809307,-27.235327,-28.283485,-25.343102,-27.364683,-20.995918,-24.31448,-24.983133,-22.383757,-28.92287,-30.13171,-21.55748,-18.517704,-23.276682,-24.115595,-23.169304,-21.725712,-21.315636,-22.908573,-4.7368793,-27.62219
-20.515602,-24.850094,-22.048538,-18.901999,-20.89335,-24.019245,-18.97687,-18.775663,-22.64841,-28.80319,-21.412743,-25.060486,-26.559591,-18.241707,-27.836678,-20.997349,-24.304903,-19.89253,-26.7975,-25.617773,-20.175928,-25.60163,-22.975014,-16.579576,-26.136192,-18.918743,-18.39723,-21.559944,-16.03975,-24.279097,-27.372353,-27.717487,-19.369837,-26.248974,-21.6203,-23.570515,-19.685768,-29.984163,-16.717257,-20.365076,-29.005743,-27.26189,-25.115559,-24.358364,-20.113888,-22.707018,-22.8484,-24.740606,-24.287086,-19.388361,-17.97004,-18.149527,-21.429478,-23.23014,-17.52222,-27.440395,-28.630116,-20.731167,-23.153214,-27.799017,-29.87828,-22.635368,-27.290037,-25.56035,-28.282993,-26.805408,-20.39415,-21.39263,-21.207125,-29.982063,-23.84953,-17.67155,-30.71803,-23.628464,-26.772505,-27.292973,-17.414518,-28.467804,-23.781912,-22.03987,-21.821243,-25.400307,-19.823572,-20.420652,-16.93606,-23.56372,-22.847692,-6.8514404,-30.737902
-21.961422,-30.102945,-22.703333,-23.303381,-18.407158,-16.78688,-25.134796,-21.846035,-22.161526,-22.919773,-20.010166,-25.656773,-18.152721,-17.32709,-25.964006,-15.871459,-17.535017,-24.494581,-18.72881,-15.619145,-19.208504,-22.44212,-25.115658,-22.95371,-22.306967,-21.51761,-21.144943,-25.83722,-20.495121,-22.861595,-21.720768,-26.874859,-21.446186,-30.470608,-20.156324,-24.160416,-22.096434,-28.91946,-16.755417,-18.316906,-21.184536,-26.66568,-26.468273,-15.382259,-15.238304,-21.040886,-14.146076,-21.020628,-19.5534,-17.443285,-17.64524,-19.63535,-19.471693,-24.0944,-22.451103,-29.678396,-30.830912,-15.73494,-28.017384,-23.028767,-24.661598,-30.762629,-25.311987,-31.059673,-22.039799,-29.2811,-19.407852,-25.16525,-22.757477,-29.214823,-17.98182,-15.625753,-23.658922,-18.906132,-18.918983,-30.77043,-20.434916,-32.144966,-20.24378,-21.413637,-22.437263,-23.98681,-20.067356,-18.13284,-19.265366,-25.954556,-21.885244,-14.239456,-30.934282
-27.744839,-22.213875,-23.48904,-26.25088,-21.146645,-18.220045,-21.730743,-21.13646,-17.727842,-17.074797,-15.526369,-22.714108,-18.49754,-14.340643,-20.342041,-15.551731,-15.572908,-21.171173,-18.39488,-12.499411,-19.28017,-17.374512,-22.294048,-25.524061,-17.723991,-16.629593,-29.66996,-24.674723,-13.881422,-18.200657,-23.158516,-21.943481,-19.249495,-22.750397,-22.18577,-21.639164,-20.888926,-20.79274,-22.710316,-18.403633,-23.503647,-24.076506,-24.6471,-13.368282,-19.62613,-16.840387,-11.5166645,-14.645388,-18.87102,-15.697657,-13.8179,-20.155174,-15.928074,-25.203077,-23.994541,-25.203503,-30.316183,-18.344715,-27.83243,-24.210655,-28.195116,-21.862068,-19.574097,-23.588684,-25.438362,-25.409508,-18.541094,-20.444561,-23.494629,-23.088402,-14.545929,-20.22001,-21.130795,-18.966017,-16.041527,-33.439915,-18.225666,-25.301754,-26.101654,-24.886219,-19.824863,-16.995031,-17.948315,-24.965788,-24.343208,-24.288221,-18.356846,-14.948294,-35.622696
-29.30078,-21.267113,-21.479103,-26.494099,-24.509243,-25.015617,-20.715042,-13.714594,-16.319136,-16.779316,-14.903574,-22.344553,-14.884066,-18.23666,-17.300196,-15.157148,-11.179121,-18.734467,-23.9122,-15.792066,-12.226751,-16.510395,-24.131184,-21.398819,-19.903934,-17.542536,-25.316578,-21.761917,-10.922327,-11.2097435,-29.531954,-16.217419,-22.127666,-17.913069,-22.61361,-23.085287,-19.654213,-19.742687,-21.547764,-19.78437,-30.765749,-20.266642,-17.718214,-16.510231,-16.091967,-20.387417,-17.83896,-16.765993,-18.763561,-25.913502,-15.617645,-14.313974,-20.065165,-20.66325,-14.6564865,-23.287258,-26.443531,-22.961319,-20.236837,-25.52654,-24.317165,-19.137245,-22.009254,-19.228016,-26.435312,-20.029667,-28.697176,-19.993208,-24.058283,-23.713594,-20.187786,-14.182032,-23.552023,-30.284605,-24.59024,-24.888195,-25.696411,-23.268703,-32.66693,-25.807251,-22.947386,-21.560268,-19.243803,-25.445137,-28.041779,-24.204506,-20.026018,-15.082811,-36.795845
-24.438755,-24.705624,-24.222528,-26.134796,-27.393583,-17.536732,-18.875454,-10.149399,-16.69871,-17.627197,-20.672695,-13.009247,-9.267801,-22.019085,-20.674175,-16.57759,-10.897238,-15.100246,-22.564621,-18.442509,-11.509342,-16.930943,-20.956354,-19.610106,-21.799387,-22.361755,-21.760021,-22.36931,-17.004417,-13.286751,-25.924667,-18.608715,-20.593487,-13.202925,-25.69817,-28.767391,-16.488647,-28.246616,-23.384846,-23.606972,-25.993093,-9.10203,-4.1196384,-11.200417,-4.9611816,-14.436201,-11.180376,-17.69854,-10.504114,-15.651464,-14.517225,-5.400055,-23.056686,-21.360453,-15.020069,-23.15292,-25.561281,-22.998844,-16.829523,-27.267897,-20.295557,-18.020172,-28.39632,-22.542576,-21.390867,-16.851936,-21.904041,-20.543808,-14.397432,-21.12589,-21.496004,-13.0578785,-16.936127,-27.076965,-22.338562,-18.571777,-28.689268,-19.68185,-25.524952,-22.199226,-25.748236,-23.876926,-22.227633,-21.548222,-21.045645,-25.422676,-20.34963,-21.459301,-42.077408
-23.455456,-24.924755,-25.851036,-24.861656,-28.072912,-21.111065,-24.95776,-18.81063,-12.993778,-27.3423,-17.24806,-14.870777,-12.682203,-20.0365,-14.98522,-24.158484,-16.844326,-25.71999,-17.036192,-23.580349,-14.916344,-29.24024,-21.157482,-21.600874,-19.389563,-25.279137,-27.385157,-22.583012,-22.601707,-18.54852,-17.660582,-22.949856,-20.596539,-16.641392,-18.809874,-25.697227,-22.289043,-16.412193,-17.650633,-9.1494465,-7.6917686,-7.459467,-4.8595257,-7.054739,-6.204487,-12.581696,-12.150009,-14.192175,-8.229977,-11.21471,-11.021286,-9.478233,-12.6952915,-21.726183,-19.180273,-23.762774,-19.968956,-23.464716,-21.194778,-30.720346,-26.373672,-21.855122,-25.975136,-16.760614,-21.331896,-18.615067,-18.564129,-24.952827,-15.237271,-17.645958,-25.441818,-11.139847,-19.029633,-23.534916,-16.12763,-24.373838,-21.36325,-21.404636,-19.174322,-22.844704,-26.396334,-19.747013,-23.134642,-24.360737,-14.519964,-28.32478,-20.964817,-20.042286,-37.491478
