-7.038804,-3.4368725,-5.989237,-6.291274,-4.0003223,-4.6445417,-4.762582,-6.7680597,-3.227003,-3.5063858,-5.431446,-1.834898,-4.676346,-5.4783907
-11.813575,-10.519365,-13.483009,-7.2358274,-16.153223,-17.313578,-14.906164,-11.47328,-14.071665,-13.902222,-17.956196,-8.138761,-18.380913,-10.96997
-10.076156,-9.43165,-12.425078,-12.560403,-17.03658,-14.523604,-14.910786,-9.993662,-19.191946,-14.968394,-18.08552,-6.186064,-9.15349,-11.924458
-10.581223,-8.9629755,-11.714162,-13.444632,-12.1867485,-12.899963,-16.692694,-16.689384,-16.566027,-13.7710905,-16.574274,-10.499865,-11.583299,-13.863974
-10.073398,-8.625071,-15.7855625,-12.789337,-17.129604,-23.736713,-16.889732,-14.050353,-12.885448,-12.243701,-12.159032,-12.883589,-17.234081,-11.755771
-11.178357,-6.554555,-7.6812954,-12.94957,-19.773891,-15.256468,-14.287981,-12.300434,-7.40061,-8.2686405,-8.416858,-17.894562,-13.79071,-8.924254
-15.540588,-9.113781,-9.001809,-14.495733,-9.632334,-11.909722,-14.767247,-12.116531,-6.89445,-11.111681,-10.018965,-14.254229,-13.088161,-11.126301
-21.327255,-7.2178516,-10.436939,-10.882162,-9.565573,-13.060108,-16.316868,-11.206202,-12.79915,-7.061947,-15.89823,-16.36935,-14.424208,-17.72091
-19.982487,-8.4557,-14.059532,-11.041995,-13.083805,-7.2924213,-14.638037,-7.9181385,-12.376604,-9.492842,-17.171728,-19.893267,-10.560159,-15.936447
-15.987424,-15.26645,-13.022046,-11.758408,-21.11145,-8.188563,-16.373173,-5.0091724,-15.085783,-14.8746,-14.567417,-28.115423,-13.653496,-11.453486
-14.091327,-15.392675,-14.478084,-11.174635,-13.540899,-7.1900415,-11.570901,-5.4016895,-17.129387,-13.022413,-12.591955,-27.278458,-14.264551,-12.258993
-18.177963,-21.088047,-22.219606,-10.344738,-12.62435,-5.795595,-10.871402,-10.567655,-7.274128,-14.111939,-12.885734,-19.425657,-17.204218,-7.92385
-14.622171,-10.660959,-20.051079,-9.23931,-11.916332,-10.325862,-10.103798,-7.4660645,-7.402149,-8.7021055,-12.070852,-8.985686,-23.990164,-9.140463
-11.231202,-3.903862,-11.374268,-8.336008,-13.343902,-13.925499,-11.003232,-8.866798,-11.197775,-12.713004,-15.054588,-9.520474,-21.626095,-11.893347
-14.229008,-3.9990501,-6.295744,-13.795431,-8.634242,-15.347746,-15.186519,-13.08944,-5.412344,-6.496542,-14.261007,-18.21498,-20.531734,-11.588537
-21.340837,-8.058763,-7.6768723,-14.763153,-10.916471,-13.350159,-17.217537,-12.024379,-8.346331,-2.235035,-14.861177,-10.34132,-13.323172,-9.484366
-26.073631,-9.214883,-11.915197,-16.750185,-12.664833,-12.0266,-23.742912,-12.864282,-10.390405,-5.85054,-13.002302,-7.671789,-10.514954,-11.521838
-22.447369,-14.610594,-13.354391,-16.563673,-12.426151,-9.8065,-18.822859,-9.737009,-8.08662,-14.440556,-8.406157,-8.969236,-12.153067,-13.888524
-18.79005,-20.798344,-15.75198,-16.724106,-8.619461,-10.771988,-12.259804,-14.416649,-12.21954,-10.97987,-13.442078,-9.026363,-12.7962475,-12.108032
-12.569629,-26.411053,-15.5091915,-7.9330616,-6.72873,-13.332348,-15.5863495,-14.9696245,-9.273367,-11.308469,-9.593953,-10.100592,-16.641247,-15.157236
-12.367859,-15.449487,-14.794596,-9.855491,-10.020106,-12.872986,-14.671267,-11.977886,-16.123299,-13.774261,-14.474547,-11.807029,-20.1809,-16.577038
