-23.793291,-17.67416,-17.256048,-27.296247,-22.976042,-19.177547,-24.672115,-23.712666,-15.669823,-20.456013,-20.989388,-18.594296,-19.2129,-18.71973,-19.45815,-17.592789,-20.994793,-18.996216,-17.595613,-19.085062,-23.600203,-26.173878,-23.49107,-22.55986,-20.579668,-20.862509,-17.667564,-17.044483,-19.815273,-15.26301,-21.65608,-19.902664,-20.53453,-21.075306,-12.83947,-18.22992,-23.310558,-19.924402,-21.223118,-25.789856,-24.679752,-16.578419,-20.615871,-18.07715,-24.0304,-20.873844,-16.708364,-19.177633,-21.420437,-15.912802,-15.965358,-18.878136,-22.609396,-20.606346,-23.133808,-20.79815,-20.325327,-21.079357,-20.01982,-21.28165,-18.899273,-21.228312,-14.810291,-18.232819,-22.04858,-18.505627,-18.284359,-23.671642,-22.419779,-25.86522,-20.275791,-17.064281,-24.330017,-20.080439,-25.231152,-18.853283,-14.642202,-20.14967,-19.543121,-18.691154,-21.5417,-14.714851,-16.915318,-25.358358,-26.524725,-14.09594,-20.242743,-21.47422,-14.221773,-18.84518,-16.029053,-17.901253,-25.100311,-19.347897,-19.893606,-19.000008,-21.888996,-16.171463,-14.2766285,-24.311073,-18.653519,-19.766903,-18.563534,-21.022217,-18.831352,-13.05159,-20.05558,-17.843298,-18.065561,-16.69236,-20.119442,-16.307154,-20.217995,-22.531042,-17.853844,-20.49208,-14.033232,-24.508177,-24.89412,-17.76117,-23.302883,-18.792744,-20.834442,-22.431253,-17.23096,-20.303688,-24.628864,-21.859394,-19.120012,-15.765001,-16.106356
-23.830614,-21.497324,-17.516777,-24.504517,-21.623318,-29.991093,-25.817266,-20.56163,-17.157845,-22.2685,-25.950062,-20.926344,-18.723238,-18.72992,-24.491316,-24.922876,-23.189873,-21.320963,-18.308807,-25.953623,-24.588123,-23.833868,-29.798141,-24.043644,-26.300678,-22.276402,-25.727203,-18.088696,-22.48946,-24.154516,-22.13314,-19.413868,-25.78687,-23.282022,-21.60011,-27.280798,-20.781742,-23.962004,-21.682518,-21.226894,-26.469423,-24.24633,-19.500113,-27.210749,-21.546368,-26.859276,-23.586096,-21.704546,-15.986793,-20.464798,-17.951395,-32.627613,-22.091663,-24.40245,-24.661184,-24.945446,-24.899223,-32.218952,-29.858833,-27.021143,-17.038551,-31.555826,-22.57444,-31.786402,-24.286076,-18.432976,-22.677704,-23.821754,-20.06192,-28.792347,-23.948666,-20.793303,-22.971775,-18.561335,-23.91616,-29.227434,-19.631966,-24.159946,-17.692308,-18.923435,-21.129017,-23.294537,-17.965656,-30.179918,-20.84561,-16.19104,-20.143232,-21.77842,-22.08646,-19.388556,-26.434654,-27.738443,-24.981607,-25.186535,-21.13253,-21.960245,-20.841194,-25.501497,-23.208086,-21.23457,-21.20599,-21.728912,-21.17337,-22.1351,-27.45803,-19.586653,-28.003174,-27.318233,-23.882057,-23.325146,-19.329329,-22.375828,-23.655025,-25.07816,-20.663465,-18.953547,-19.69093,-21.729004,-26.234217,-19.441975,-26.80886,-20.96736,-19.072086,-23.165905,-18.723766,-18.357347,-33.153866,-23.573803,-20.646748,-17.908043,-18.484985
-24.181763,-26.647223,-17.769121,-22.303596,-23.675577,-31.716225,-21.568699,-22.249134,-20.710535,-25.55508,-26.49956,-21.27929,-23.460812,-19.692284,-20.09462,-23.256306,-20.572487,-21.24074,-24.410583,-29.661505,-22.61783,-26.830523,-30.09093,-27.14291,-24.840475,-22.585548,-28.178064,-24.334597,-26.097797,-23.509302,-23.316566,-27.63517,-19.996334,-25.209593,-26.90363,-29.82428,-21.740726,-22.240856,-24.727097,-24.457104,-25.262589,-24.288008,-20.941341,-24.983784,-18.699055,-26.331722,-19.708252,-24.197798,-18.602648,-19.519258,-19.986153,-28.415955,-17.041203,-20.440458,-22.656246,-25.611034,-20.185781,-33.714832,-23.361473,-24.087473,-22.168892,-31.349049,-25.039446,-25.083265,-22.52044,-22.898354,-29.451046,-27.273615,-25.167091,-27.114151,-22.365858,-20.814844,-30.63847,-27.215818,-26.065922,-20.337893,-28.761637,-29.5328,-20.486073,-20.589062,-22.452759,-19.177017,-27.577644,-28.356495,-21.631445,-21.34456,-20.197119,-22.945938,-30.859068,-22.746937,-28.256119,-27.340107,-20.388144,-22.720041,-23.814371,-25.68893,-22.509777,-23.294502,-24.49583,-19.564579,-22.587372,-18.273485,-19.335264,-22.361187,-25.63507,-19.276314,-31.284664,-24.542423,-22.899492,-19.56116,-21.88173,-25.291622,-23.094969,-21.47599,-23.170425,-21.651873,-21.37791,-21.77832,-27.035583,-21.472532,-23.930664,-22.29889,-20.184952,-21.974451,-17.100101,-16.646843,-37.02723,-19.068016,-26.63527,-18.504301,-19.091385
-24.100994,-20.28668,-22.438522,-18.512278,-22.98319,-22.665756,-23.036451,-20.545214,-25.860157,-21.478424,-24.318901,-27.64724,-20.18576,-21.24171,-21.626932,-20.898022,-22.869379,-23.989346,-26.037544,-22.915293,-29.715378,-21.555544,-28.850983,-32.169918,-20.545746,-24.145712,-31.984383,-26.031925,-23.044308,-22.094208,-23.537125,-22.699917,-21.288958,-21.256304,-24.050785,-29.49945,-24.896637,-22.741468,-25.281487,-17.632439,-21.358006,-19.513126,-24.797863,-23.306091,-22.044308,-26.773462,-19.991388,-24.607635,-25.869253,-21.65732,-28.261309,-27.583294,-16.386147,-21.47821,-19.791798,-25.718065,-15.690739,-27.022364,-23.197395,-18.753399,-26.107103,-32.296608,-23.411957,-22.269547,-24.564804,-19.70775,-23.983847,-27.981655,-27.28774,-21.9104,-17.9743,-17.45348,-24.270615,-27.454477,-30.404493,-20.894857,-26.643562,-25.419735,-24.892223,-23.118443,-20.14804,-18.214056,-24.582073,-23.094585,-26.123713,-24.342754,-23.500141,-21.24522,-27.255032,-17.778124,-25.774906,-23.650314,-20.824759,-20.300896,-28.371878,-25.30952,-23.65446,-18.80097,-24.11053,-25.903118,-27.563288,-17.141605,-19.902569,-24.265514,-21.12088,-20.146046,-24.065153,-23.166492,-20.716877,-23.997055,-27.277388,-24.689457,-19.775772,-16.777935,-28.88802,-27.867386,-25.346357,-18.053843,-28.588547,-22.181578,-24.082909,-24.844065,-24.793762,-24.897728,-21.590054,-21.21998,-24.810604,-21.080091,-26.739363,-21.682142,-17.946045
-22.528412,-20.631615,-20.856392,-20.040049,-24.284832,-17.256052,-23.267185,-19.725706,-31.05085,-21.581995,-23.744884,-26.539127,-20.010359,-23.153168,-26.459545,-21.142323,-22.76916,-32.05573,-28.385672,-21.950867,-26.878157,-20.045376,-23.786993,-31.597063,-24.573023,-21.654114,-32.273567,-29.428572,-22.649372,-25.186916,-32.74921,-27.541973,-28.848482,-18.93618,-23.569546,-29.538809,-23.033512,-24.025188,-28.088873,-20.565014,-16.995241,-20.010397,-21.505747,-21.623528,-25.076908,-27.293869,-20.137283,-21.89555,-21.797623,-20.900349,-21.845247,-26.353138,-25.939684,-26.223783,-22.080626,-29.851555,-18.781958,-28.18868,-27.251348,-20.422567,-25.309647,-30.317158,-28.963856,-27.8459,-24.224035,-21.672771,-19.395523,-27.717266,-22.54393,-26.32435,-24.510132,-18.700764,-18.080778,-22.19959,-22.691235,-29.129486,-25.113636,-24.214085,-26.70349,-25.452557,-18.591494,-19.385605,-20.360697,-21.894148,-27.874115,-18.161758,-21.087662,-24.874146,-25.086227,-19.61774,-21.38156,-20.836264,-25.045193,-20.65571,-23.992315,-25.450136,-24.840837,-23.959352,-23.686749,-21.425968,-29.782286,-18.569149,-21.634037,-22.816093,-21.38466,-18.079597,-21.041367,-20.499226,-22.37709,-34.698875,-25.492537,-22.669968,-23.040236,-18.207432,-29.859262,-25.015028,-27.607563,-18.959984,-24.262798,-26.968636,-26.460476,-21.301838,-18.87465,-25.617275,-26.197058,-27.845787,-18.488785,-25.373539,-23.264732,-28.255299,-18.994484
-27.144943,-25.409771,-22.437576,-23.75784,-22.08276,-17.630331,-24.047318,-19.881676,-29.330843,-28.64366,-25.520584,-25.733215,-24.746975,-22.756096,-27.649029,-24.722471,-22.079996,-27.11678,-21.218899,-29.524534,-24.929663,-20.930153,-25.123512,-27.61633,-23.992031,-23.734383,-22.782427,-29.075514,-19.230314,-19.41057,-30.343542,-29.024786,-24.979265,-19.699398,-29.241678,-27.240467,-24.086693,-20.731426,-22.756624,-22.171513,-18.784306,-24.321007,-22.77627,-24.998272,-28.22648,-28.889889,-21.854586,-16.790281,-20.375675,-21.978575,-18.282988,-25.112247,-20.156696,-23.679798,-21.41771,-33.107952,-22.327374,-26.810263,-20.534283,-21.304455,-21.82912,-24.579014,-21.96009,-21.628262,-33.329166,-21.669014,-20.242487,-21.67714,-24.392134,-27.905054,-25.95979,-22.903723,-19.680052,-23.40828,-19.270035,-25.253126,-23.213655,-23.259748,-27.154123,-20.46193,-19.601055,-18.748623,-24.693642,-23.157244,-24.377361,-16.728256,-15.700489,-30.84233,-22.314873,-27.975191,-18.523808,-24.31577,-35.01893,-19.4914,-20.052315,-33.391895,-27.35299,-26.666199,-21.612827,-20.686483,-29.51999,-20.608465,-28.038588,-20.89384,-23.658396,-20.34358,-21.169975,-21.967188,-22.03194,-35.896866,-19.730062,-28.235792,-25.52119,-23.928581,-25.66348,-27.766481,-24.04306,-21.604092,-19.740698,-24.034359,-24.03613,-21.900673,-18.750372,-26.225445,-34.12452,-25.960876,-19.546577,-18.799967,-19.731632,-30.386045,-19.598724
-32.142555,-23.132776,-20.219875,-23.018768,-18.710075,-22.54644,-29.349073,-18.2622,-25.546698,-26.278782,-21.797054,-20.558937,-24.582985,-28.284395,-20.105585,-32.18177,-25.083977,-28.424479,-20.135517,-25.397154,-20.076775,-19.060888,-22.942818,-21.698902,-25.648306,-23.54151,-21.861301,-28.028664,-19.551046,-23.585575,-23.153736,-25.96651,-24.768303,-19.782724,-21.306206,-23.225382,-26.16559,-19.080654,-17.678583,-21.291115,-21.829874,-21.252464,-24.149696,-29.028309,-26.245045,-25.459654,-35.34425,-19.766024,-17.85758,-27.143124,-21.27132,-30.090364,-18.195946,-21.087124,-20.235435,-24.620134,-25.88142,-25.057293,-16.142483,-19.315884,-29.646494,-20.135483,-16.96585,-22.764215,-26.345886,-23.037594,-21.642883,-20.71108,-23.828701,-24.43541,-20.158686,-23.250698,-25.154968,-23.725569,-23.98134,-30.53159,-23.971054,-23.83472,-21.624115,-22.110275,-28.336422,-21.795042,-21.798628,-22.652706,-25.223698,-20.194895,-20.024246,-31.344152,-22.484947,-25.691149,-25.328394,-19.384676,-29.968916,-25.870094,-24.42868,-27.284557,-25.237877,-21.43468,-23.827103,-18.94281,-24.127834,-22.937435,-26.371803,-20.099834,-22.662498,-24.084263,-21.054567,-25.444504,-22.643951,-30.327133,-20.78661,-20.710712,-24.16629,-20.679316,-19.507029,-31.594776,-21.211178,-25.212593,-22.90915,-18.321451,-22.911776,-25.556942,-19.183502,-19.316917,-24.059364,-27.794746,-24.334282,-17.587269,-23.449871,-29.271252,-22.615932
-33.293785,-24.864565,-25.836216,-20.089634,-18.104973,-23.731274,-28.583618,-20.559376,-21.929806,-24.275715,-26.218071,-19.487083,-20.863224,-28.951332,-16.825298,-28.076563,-26.625343,-22.324799,-23.569008,-20.496265,-17.907093,-23.88541,-22.979534,-25.318012,-25.86691,-17.095354,-31.14217,-25.482151,-27.542507,-29.972542,-25.430408,-25.302713,-27.853842,-23.818708,-22.151306,-21.047039,-23.088829,-21.920517,-19.433418,-22.893826,-22.328344,-20.96713,-18.747679,-26.856266,-23.341888,-26.899971,-30.133892,-24.616463,-19.957249,-20.665644,-20.370892,-21.642056,-22.669834,-22.721325,-24.676497,-23.217607,-23.646332,-24.734459,-21.668222,-21.802582,-26.89538,-23.944584,-20.652077,-19.70243,-26.6603,-27.740692,-26.323317,-22.560879,-21.88545,-26.488232,-27.0172,-27.00471,-23.492685,-24.240986,-24.665932,-28.370607,-26.887722,-23.301462,-24.81445,-23.53358,-24.68268,-20.083405,-27.493584,-25.096342,-32.633205,-31.161589,-20.814653,-29.00502,-23.202883,-26.01575,-29.565998,-20.902441,-25.373873,-21.171925,-30.704172,-23.911846,-25.614328,-18.948904,-29.861683,-17.599718,-21.951302,-19.983475,-21.76623,-23.548058,-24.846077,-22.721424,-22.242516,-22.418314,-27.995972,-26.93579,-21.449903,-18.034666,-21.422163,-22.997675,-19.420376,-30.12964,-23.58466,-29.224302,-27.073969,-20.150831,-27.972502,-24.600777,-18.541046,-19.982521,-18.434494,-19.377188,-25.468174,-19.695213,-24.830301,-22.999353,-20.033737
-26.950275,-30.98857,-23.843824,-17.954733,-20.817017,-19.34105,-24.706163,-26.40939,-22.69296,-18.962729,-19.56464,-20.755573,-20.206291,-22.227772,-18.398777,-24.668667,-28.883522,-19.124931,-21.783062,-21.098219,-17.226732,-18.156801,-28.922668,-21.151604,-20.839874,-20.115368,-30.599293,-22.628117,-26.083544,-30.649778,-28.656374,-32.801395,-25.217709,-25.983456,-26.105612,-23.130394,-25.534443,-23.599133,-27.54439,-19.697575,-18.835217,-19.75748,-19.666342,-26.279285,-20.945019,-21.334427,-22.607845,-21.765255,-25.301884,-20.35854,-17.861614,-18.475817,-27.861322,-19.172577,-22.283546,-30.325745,-17.29431,-28.392044,-23.985836,-25.587212,-20.490261,-30.953876,-24.669012,-17.571981,-19.931568,-25.954,-28.474121,-17.347591,-23.827267,-23.81456,-28.96939,-27.25333,-19.494019,-26.887735,-23.019815,-17.619562,-23.476433,-24.125572,-25.937618,-21.688564,-30.56188,-22.867054,-21.521784,-24.399658,-29.277422,-24.248394,-23.842955,-27.460548,-25.74966,-26.175688,-27.217125,-19.635494,-24.025429,-22.33355,-20.457468,-23.658203,-25.77946,-23.126095,-26.062115,-26.981422,-24.87965,-21.130981,-19.611212,-16.589054,-16.739204,-21.459229,-22.883884,-24.999325,-21.193558,-21.540081,-17.772793,-21.911709,-25.142775,-25.741762,-27.092087,-27.076796,-23.366165,-22.610443,-23.98352,-21.242401,-24.692532,-22.130724,-22.59674,-24.363892,-18.744427,-12.336542,-19.527882,-17.65828,-23.901386,-16.521812,-23.328728
-22.849403,-27.95684,-18.756536,-19.914059,-25.585224,-24.339926,-22.943287,-24.12255,-25.691639,-18.402817,-23.034195,-23.97359,-17.496372,-24.586445,-26.10947,-32.343853,-26.463984,-20.203844,-19.968794,-21.828228,-19.85574,-21.44437,-26.330585,-18.736996,-25.572313,-23.084116,-25.566774,-25.035107,-31.435532,-28.278168,-29.871445,-25.725998,-23.730534,-24.378716,-27.416521,-24.43457,-25.240648,-29.067608,-24.7058,-25.632906,-17.812576,-27.689741,-18.658154,-26.551697,-23.104015,-28.179035,-24.873217,-20.135641,-25.40908,-20.930477,-26.398525,-21.460178,-27.699589,-20.940031,-20.303303,-33.508293,-20.060764,-27.68671,-16.640898,-29.19966,-19.468018,-33.292164,-25.388819,-20.129974,-19.025919,-26.224453,-26.38897,-20.95483,-24.168362,-26.751354,-23.000923,-24.659124,-24.839184,-26.043827,-25.026001,-18.824053,-20.759182,-29.895931,-34.275444,-20.343697,-31.520515,-34.592125,-23.148396,-25.748482,-24.921665,-24.831963,-21.255323,-32.570217,-29.492943,-32.547394,-28.398575,-20.820766,-22.47998,-36.44949,-23.959427,-23.613373,-24.638548,-21.80832,-21.822191,-24.340778,-30.17,-20.766857,-19.364832,-14.934683,-16.90882,-22.874989,-23.413467,-31.48306,-25.56022,-29.910467,-25.331123,-34.72224,-24.319622,-26.878769,-30.870573,-21.68874,-26.757664,-23.849476,-24.957779,-22.061218,-22.039412,-22.112217,-28.234903,-23.403936,-24.253197,-15.281925,-22.253498,-19.255415,-33.789787,-17.594398,-25.454214
