-26.694159,-18.922123,-25.922523,-28.381495,-21.240263,-22.720753,-13.649569,-26.542923,-25.070072,-19.177473,-29.303982,-23.600512,-18.08052,-22.111376,-1.1409817,-0.7216778,-0.8550987,-1.1308594,-0.83301926,-1.0581036,-0.92097473,-0.677475,-0.9356518,-0.742136,-0.8902817,-0.7734184,-0.8174076,-0.024148941,-22.354233,-17.837719,-18.136162,-22.0876,-21.084461,-27.786076,-21.538864,-23.222233,-18.099705,-23.182062,-26.492119,-17.861332,-25.729324,-18.127949,-30.723396,-23.511686,-17.250671,-23.966301,-20.559742,-27.410877,-24.75613,-23.574223,-20.245787,-21.947618,-21.905354,-20.175697,-23.797386,-24.43919,-22.203325,-21.685879,-18.64656,-25.965822,-26.05354,-24.611185,-22.931276,-20.795849,-21.045246,-18.980734,-22.215435,-20.19028,-16.925667,-20.98655,-23.934769,-23.110664,-23.785461,-19.029926,-18.199057,-26.557777,-25.309702,-19.301449,-20.793514,-22.332703,-13.977364,-1.9073486e-06,-80.0,-80.0
-21.942581,-16.032879,-21.931793,-28.493843,-20.951508,-17.099861,-16.930412,-23.82992,-22.351418,-25.043695,-24.833511,-20.332829,-26.09881,-22.91103,-7.515648,-31.970306,-30.690325,-26.164194,-28.31414,-22.824348,-29.049557,-29.312223,-28.91522,-31.470652,-27.599688,-30.122417,-28.715956,-10.87501,-25.308886,-18.222416,-21.38435,-26.34515,-23.107056,-23.226637,-24.125793,-25.304094,-17.223045,-23.816605,-31.26682,-21.10582,-23.72742,-19.28594,-21.950596,-21.142445,-21.418444,-25.629707,-26.683708,-20.551624,-26.388285,-24.969093,-22.994272,-22.75116,-21.40253,-28.21635,-20.02129,-25.823587,-26.077095,-20.851433,-21.212135,-28.939386,-22.935387,-20.476454,-21.643738,-22.164942,-21.650776,-24.304747,-20.981745,-21.409788,-20.709175,-28.011538,-27.940397,-22.04495,-17.603909,-26.186281,-21.012238,-16.478102,-23.424566,-20.590584,-23.1294,-25.665646,-15.686804,-10.900854,-80.0,-80.0
-21.36211,-23.102856,-19.9931,-27.22147,-17.936516,-18.131397,-22.136076,-24.19446,-20.948027,-28.84171,-18.1295,-22.707764,-22.010876,-21.720856,-11.573145,-35.403008,-31.039251,-27.046406,-27.299942,-25.166641,-32.68174,-29.806438,-28.753784,-29.774231,-24.655272,-26.744778,-28.101221,-14.561246,-25.307253,-22.951996,-24.33997,-29.11427,-28.333096,-24.03898,-19.505638,-26.343796,-17.581158,-24.804203,-28.32027,-23.568634,-20.307098,-20.882572,-22.832664,-15.067439,-19.30251,-20.673126,-21.588097,-22.123558,-24.85258,-25.742243,-25.403666,-19.04723,-18.044085,-26.628359,-17.658024,-20.565151,-27.026522,-22.574728,-28.402443,-28.427992,-24.25571,-21.969881,-26.558186,-21.599022,-22.26997,-20.490307,-21.779123,-26.193283,-25.816559,-22.460535,-27.003834,-23.350931,-16.554314,-25.946232,-22.47997,-15.270876,-28.286713,-17.2252,-17.552324,-19.532658,-22.791769,-16.656006,-80.0,-80.0
-21.050678,-20.339584,-24.704636,-26.425972,-22.756027,-22.451313,-21.03062,-24.27683,-26.736061,-30.227827,-19.454105,-24.571432,-20.552248,-16.386093,-15.415779,-31.544725,-35.22031,-29.743902,-26.36262,-29.254227,-31.730251,-30.454823,-29.091228,-28.811588,-28.109245,-29.33752,-31.04951,-17.76656,-25.150236,-22.33955,-17.961891,-31.160486,-28.616003,-21.058973,-15.200967,-29.908054,-14.769817,-18.111622,-22.599922,-22.062098,-21.164404,-22.36951,-21.962742,-15.897306,-20.205141,-20.893745,-22.252304,-23.229898,-28.07534,-22.25199,-20.851685,-16.37134,-17.567139,-25.254463,-16.586475,-22.720028,-24.599237,-22.419754,-24.151737,-24.848005,-20.71584,-30.190271,-19.52525,-23.947758,-28.243805,-24.384962,-24.77571,-23.09889,-20.27281,-24.50137,-22.557934,-22.021935,-20.597984,-20.094204,-21.346188,-19.387678,-22.820724,-20.097689,-17.971256,-19.04078,-20.365257,-19.015644,-80.0,-80.0
-20.72407,-21.207376,-24.29835,-27.962175,-19.871748,-18.333717,-21.858097,-23.816887,-25.332438,-30.330225,-21.640482,-22.566381,-17.123322,-19.986294,-21.577206,-28.490097,-34.528694,-28.95922,-31.336033,-32.966835,-33.324265,-27.954615,-27.316357,-26.865696,-27.41756,-39.02923,-31.748617,-20.421888,-22.153263,-24.433178,-16.827995,-22.02483,-26.304834,-17.292343,-21.966816,-26.860937,-17.796045,-18.844677,-20.286581,-20.386988,-22.394339,-25.603313,-26.970798,-25.12496,-24.630817,-21.523891,-20.718412,-24.643736,-33.81074,-26.552464,-17.880693,-19.282103,-24.118643,-24.174004,-23.443792,-21.417538,-25.604185,-21.249271,-27.953608,-26.715841,-21.152637,-28.870466,-21.773884,-20.2411,-27.72201,-27.532772,-24.054413,-21.736834,-15.451332,-24.643997,-25.463356,-20.85941,-28.088205,-24.291454,-21.655045,-17.995337,-17.480982,-21.943619,-25.955158,-24.624884,-23.601345,-20.737621,-80.0,-80.0
-24.908428,-22.858498,-20.000679,-23.591373,-21.658226,-21.86394,-20.073532,-23.1252,-24.028908,-24.809856,-20.465702,-23.31801,-20.25924,-26.784075,-20.71245,-25.189056,-32.159565,-31.67933,-30.956488,-33.01378,-31.957052,-29.774616,-28.435898,-26.792177,-21.61511,-45.89312,-32.524952,-22.005917,-24.603651,-19.648746,-23.41865,-20.027441,-21.716747,-15.679972,-22.032774,-23.804174,-23.83432,-16.099953,-23.585985,-14.444557,-19.87426,-24.322676,-26.652325,-23.206268,-26.736168,-19.095737,-27.807709,-26.193727,-30.571482,-26.358786,-20.026972,-25.878769,-22.079317,-26.697935,-27.647724,-21.520857,-28.080494,-23.032711,-27.548052,-22.227455,-22.66212,-26.961432,-22.234142,-23.267351,-33.62944,-26.091967,-24.63742,-20.697994,-17.89337,-22.747065,-20.478283,-18.710255,-24.504753,-25.029081,-24.320938,-20.278511,-20.252245,-20.871101,-20.603207,-23.621254,-24.63229,-22.424873,-80.0,-80.0
-32.02348,-21.341152,-23.98498,-17.129253,-19.00518,-23.381554,-17.987923,-18.612705,-23.262085,-15.826817,-17.432713,-17.597963,-22.48404,-23.317846,-19.79506,-25.56584,-31.52888,-32.05071,-24.59713,-29.471466,-33.94673,-33.583065,-25.549805,-26.56328,-27.005127,-27.82799,-35.76183,-21.051365,-18.873028,-18.753033,-21.243702,-22.22131,-18.381145,-21.706661,-18.759737,-26.502934,-30.313074,-20.071339,-29.900806,-16.45637,-19.283194,-23.77277,-23.686653,-27.268637,-22.515568,-18.565817,-19.89938,-24.467243,-27.095436,-24.097466,-20.155571,-24.75916,-17.679846,-23.384073,-26.559069,-28.520544,-19.458168,-22.33902,-21.966835,-23.412807,-18.214083,-26.761448,-24.409737,-26.828041,-19.749943,-26.291727,-19.754763,-21.337093,-21.40612,-24.931149,-16.715652,-23.194565,-22.61208,-18.422861,-24.897867,-28.113798,-19.709286,-20.754833,-17.246075,-18.283104,-22.970264,-23.65738,-80.0,-80.0
-27.351618,-27.736814,-31.468319,-19.446316,-18.74852,-27.381943,-21.04432,-17.50238,-24.962048,-17.214273,-15.51902,-18.811134,-23.939552,-24.966383,-22.264406,-34.54367,-29.004131,-32.378983,-23.237885,-28.185598,-35.84179,-32.450996,-24.768742,-26.2966,-29.0947,-23.6471,-36.023712,-19.729095,-17.609255,-26.304302,-23.508076,-22.590614,-21.13134,-20.970716,-18.57773,-26.82632,-21.68245,-24.67269,-28.974691,-25.57294,-19.828815,-16.99667,-24.622705,-25.990993,-23.099926,-21.880442,-18.160778,-27.274296,-21.764442,-23.311625,-20.607462,-28.11905,-21.120462,-31.11543,-23.376652,-25.570555,-21.479712,-19.089073,-26.575651,-27.143173,-24.422228,-22.385958,-26.946732,-29.148067,-20.195972,-28.0312,-20.223087,-20.766161,-20.575127,-22.740719,-23.462355,-24.447426,-25.229717,-25.34096,-25.303017,-23.942707,-25.204163,-20.172754,-20.706974,-21.140694,-20.687222,-25.305523,-80.0,-80.0
-26.729128,-25.326805,-27.386915,-22.516582,-18.91111,-27.073572,-21.837475,-24.863018,-25.181519,-19.531784,-19.19666,-27.170437,-28.075468,-18.93423,-23.66041,-32.60687,-31.536488,-30.08086,-23.248775,-33.1393,-32.774837,-30.294024,-27.836143,-30.472803,-32.94228,-23.520857,-29.090166,-26.21032,-17.25768,-26.988182,-23.597181,-18.264997,-30.86209,-15.7113285,-23.067276,-24.138065,-20.899364,-26.319967,-25.707684,-24.593729,-22.937016,-18.06863,-22.19276,-22.897446,-21.309029,-21.09589,-24.512688,-16.499454,-23.693289,-28.229588,-18.920986,-21.657402,-24.42021,-30.15427,-17.961487,-25.545536,-24.097113,-18.984505,-21.274313,-20.16698,-27.22296,-20.336071,-26.267754,-25.372684,-22.958782,-25.533703,-27.174038,-22.989649,-25.879868,-24.082287,-26.245003,-19.328255,-26.433582,-27.631184,-21.103878,-21.541428,-20.586311,-25.32764,-16.134512,-23.823784,-21.437515,-25.822483,-80.0,-80.0
-28.22729,-28.490503,-24.333807,-24.739487,-18.050932,-25.857834,-21.6717,-30.563957,-24.924995,-21.060968,-17.627268,-25.070942,-24.106976,-18.10841,-26.213379,-29.917582,-30.832418,-27.890781,-36.871056,-30.114973,-28.79419,-27.741655,-31.106133,-36.93693,-28.16678,-25.817692,-31.209751,-30.360613,-21.726648,-26.638956,-23.998775,-17.44831,-32.121464,-16.162508,-24.959652,-24.618145,-24.597023,-24.083271,-26.009022,-22.85543,-22.243036,-25.333765,-25.08388,-18.262838,-22.777306,-24.157991,-23.729805,-16.816467,-32.618298,-31.97357,-25.155056,-19.294842,-25.778557,-21.682453,-17.337948,-26.396019,-25.414541,-22.183212,-17.59705,-19.081747,-29.097822,-24.844702,-23.175827,-26.2988,-18.80048,-21.370693,-25.422514,-24.554922,-32.509163,-24.760626,-21.799885,-18.78204,-22.045715,-20.546535,-19.67728,-28.477348,-19.608372,-24.558205,-18.849407,-20.54301,-26.641682,-27.87732,-80.0,-80.0
