-4.748806,-6.361126,-12.052433,-19.158058,-11.811808,-8.167925,-8.827301,-4.3608055,-15.505524,-13.70096,-6.9519787,-5.043236,-2.9874706,-4.745722,-4.5726414,-2.7010136,-3.069479,-2.3727322,-2.8817253,-2.312107,-3.668291,-5.079794,-0.43976974,-14.170696,-3.6901455,-8.011225,-0.20941925,-1.8769417,-0.20402527,-2.5754128,-3.8146973e-06,-3.2095242,-2.344471,-7.2554398,-4.6395493,-9.46154,-4.468132,-5.697357,-1.1278629,-3.521223,-1.5829391,-4.6543903,-3.9351254,-3.8298702,-4.015686,-3.9544582,-3.7671814,-3.5959167,-3.659895,-3.8788567,-4.1883316,-3.8751965,-3.733385,-5.521408,-7.35693,-4.6552734,-8.468414,-4.6383286,-3.5006351,-12.971924,-9.301424
-10.408016,-9.171722,-13.575413,-13.846745,-4.035589,-11.775568,-7.1349335,-4.591177,-9.056942,-16.180628,-2.9785995,-13.302464,-4.32625,-27.421343,-6.3927345,-33.289997,-13.590015,-20.55603,-27.818325,-18.841824,-7.4816666,-4.736412,-5.9369774,-6.483822,-7.3221016,-7.448593,-6.2024918,-8.932541,-3.5474854,-7.8295155,-6.671398,-15.640198,-9.3048,-2.960556,-16.438759,-3.7441425,-26.567396,-12.847979,-4.37027,-19.994385,-7.451647,-10.897371,-11.481274,-26.883394,-27.379038,-27.307243,-32.651,-31.077192,-30.771664,-30.446075,-26.13578,-34.7981,-29.842398,-8.457787,-8.845577,-14.142168,-9.562767,-21.829304,-18.52706,-19.934286,-10.640419
-18.629631,-6.3667297,-14.843746,-1.5258808,-2.9727192,-7.6261063,-13.273365,-9.492134,-7.3115654,-3.7666988,-9.712013,-7.8032207,-12.000641,-26.926214,-4.6722584,-26.364302,-16.986748,-20.004034,-26.119576,-23.160412,-10.9165,-11.667076,-9.861961,-7.8622627,-6.446211,-4.2344017,-11.091597,-13.043377,-11.856068,-8.972462,-13.649523,-15.1318,-7.3737373,-3.1390285,-11.2437935,-3.719658,-24.790394,-12.60597,-10.395021,-18.923527,-9.804077,-10.254583,-11.424168,-26.566225,-25.508854,-24.820219,-28.199251,-33.945187,-29.826002,-29.409788,-29.3198,-35.42767,-27.353828,-9.462063,-14.099272,-13.879179,-6.880043,-20.802586,-21.923172,-14.062273,-9.496223
-15.678999,-4.904375,-8.919935,-1.3348694,-9.626541,-4.3494415,-20.967426,-13.4219,-2.0217628,-0.13919067,-6.3010254,-5.280464,-15.663946,-24.580389,-3.7049942,-21.334898,-17.220634,-24.54672,-27.933388,-21.269209,-6.4098263,-10.607233,-12.187115,-3.7265434,-4.8883724,-3.4060764,-12.474216,-14.396681,-10.606707,-9.746511,-14.710367,-14.747036,-6.9630356,-8.235378,-7.6988945,-4.0139484,-25.579641,-16.720919,-15.283836,-24.450754,-7.436474,-10.128525,-9.31168,-26.21625,-27.908417,-22.373962,-27.941769,-29.11876,-32.1971,-30.78944,-29.264204,-32.99465,-30.588913,-10.209616,-17.494474,-8.177128,-8.902424,-17.829704,-21.894428,-11.660585,-9.212135
-19.379852,-12.091339,-10.062668,-13.877907,-14.116961,-7.900902,-15.515192,-18.239794,-6.848282,-8.644337,-5.8349133,-8.844137,-7.6832237,-26.58575,-9.502476,-23.297337,-14.319017,-23.880821,-28.677252,-19.731384,-6.231138,-7.173893,-12.962112,-2.8098145,-7.062399,-11.314678,-12.308884,-15.343351,-16.200089,-12.598663,-13.8221,-14.458801,-9.883898,-9.615385,-12.357861,-10.133078,-25.22736,-11.215805,-12.499161,-23.972822,-9.530046,-11.263134,-10.952816,-26.573277,-29.64981,-29.060535,-24.022333,-29.917675,-28.98817,-27.289185,-30.362751,-28.613749,-34.9154,-11.404224,-23.543789,-12.716595,-13.172657,-19.904615,-23.273026,-20.22776,-17.063353
-17.796267,-15.205475,-5.1192055,-19.921055,-16.286158,-15.410042,-11.353304,-12.654753,-6.7301407,-17.245296,-11.022036,-15.942698,-5.7712097,-32.94559,-18.443546,-26.372934,-14.8883705,-23.707544,-28.543377,-25.42295,-11.691971,-7.3092937,-15.141243,-10.701748,-9.590685,-13.1905365,-12.561222,-18.379953,-18.007717,-15.147291,-13.709703,-15.718943,-13.474768,-13.048418,-18.128475,-13.432537,-26.951115,-14.603325,-14.467209,-27.35559,-17.477942,-14.150291,-16.945894,-23.659416,-29.583794,-33.913204,-24.90342,-33.813908,-28.470467,-30.313675,-27.064346,-26.291496,-33.445847,-11.767624,-17.413914,-20.497862,-7.517685,-17.580082,-15.80621,-23.187092,-12.586918
-21.032103,-9.766399,-4.3735332,-20.59422,-17.148884,-16.83813,-6.586237,-11.003403,-12.536743,-16.693958,-13.972916,-15.6911125,-9.84304,-25.113724,-21.243431,-23.502195,-16.325268,-26.779825,-31.163301,-25.278578,-26.930145,-8.691269,-18.76971,-8.252167,-12.251102,-9.67354,-14.07275,-20.150303,-16.112024,-22.02826,-13.878443,-15.060764,-17.682878,-17.770676,-11.873514,-9.964525,-27.726696,-15.079006,-19.236088,-29.48669,-22.919098,-17.776487,-17.70999,-23.079351,-33.034084,-31.199787,-26.61456,-30.047676,-28.326178,-34.540604,-28.712023,-24.91586,-36.502525,-12.324284,-5.130829,-9.043848,-10.080231,-16.390577,-12.347385,-8.486158,-8.3032
-19.223038,-6.0934334,-12.0463295,-21.05056,-13.805559,-13.652552,-4.673765,-10.064306,-14.814156,-17.091114,-11.287605,-14.520798,-19.769032,-24.338345,-18.417868,-24.303114,-16.899824,-28.217697,-36.121094,-27.39003,-20.63763,-11.085146,-20.813301,-13.482775,-15.374134,-13.305885,-15.26597,-20.76258,-18.848671,-19.294395,-16.010963,-14.453386,-21.730898,-17.457466,-9.986065,-8.7610035,-26.614635,-12.231201,-17.26574,-23.427582,-17.192165,-18.833675,-14.502785,-25.56099,-33.38821,-30.633295,-28.289288,-25.745823,-33.478546,-39.164566,-27.774208,-29.658651,-36.793087,-15.345673,-3.3991413,-8.538319,-17.027729,-21.681536,-14.60191,-2.711235,-6.6333485
-20.351656,-7.716934,-12.262726,-18.146145,-22.908115,-16.332317,-12.208405,-10.83399,-11.983835,-16.92762,-8.996002,-12.902779,-17.229454,-24.537426,-18.93326,-28.19858,-19.477957,-23.77275,-30.900003,-27.221891,-18.3553,-14.564957,-19.362516,-17.070786,-13.365643,-18.571877,-20.005283,-25.533985,-20.745174,-20.175682,-15.701483,-13.072294,-22.688766,-18.89638,-12.2052765,-14.807404,-24.156631,-16.23302,-21.404572,-28.721622,-12.868273,-21.352886,-15.661905,-25.936693,-38.381126,-25.187115,-28.110294,-27.964508,-30.242897,-34.369553,-24.889553,-29.078003,-33.176525,-16.508213,-9.67539,-12.715317,-12.56324,-22.01437,-15.974104,-7.21019,-7.7704067
-25.057798,-13.381083,-14.192179,-15.905422,-22.38974,-20.17751,-18.205328,-12.683878,-19.206814,-21.060587,-14.480116,-15.168526,-20.228308,-22.601717,-14.681633,-30.551453,-19.672106,-24.530474,-31.410805,-24.731516,-15.456615,-22.67839,-20.952686,-15.759336,-19.9627,-20.83094,-26.249329,-23.027163,-20.108715,-23.622154,-21.87788,-14.989588,-28.205301,-13.93194,-20.582855,-18.222195,-26.932346,-14.645708,-22.3747,-30.472597,-14.270779,-24.938505,-25.229969,-25.653313,-35.004307,-29.708569,-27.460085,-29.45181,-31.514582,-29.485165,-23.952522,-29.171848,-33.840103,-19.178246,-17.358805,-20.717834,-12.878902,-20.045792,-21.16278,-24.415533,-14.986671
