-19.417734,-26.951717,-23.380833,-19.6926,-18.987255,-26.380888,0.0,-0.3050022,-18.369965,-24.194439,-20.927921,-19.039331,-23.121828,-16.603115,-24.223063,-21.378208,-32.53872,-24.95647,-18.935453,-23.605099,-24.8899,-19.923557,-26.06458,-23.276428,-23.89252,-23.258936,-20.551155,-26.18093,-18.262966,-23.053368,-22.61715,-30.398539,-25.305109,-23.626204,-15.851952,-20.732403,-19.856033,-28.66504,-17.450167,-22.771257,-23.369827,-32.89596,-27.776033,-21.339539,-26.08179,-23.100159,-19.110634,-23.732813,-21.598663,-22.92387,-16.284075,-19.359634,-18.6147,-21.233297,-26.96941,-30.0873,-28.756405,-18.736656,-20.645622,-24.383835,-22.517586,-23.794123,-15.081896,-21.02258,-26.135895
-21.765682,-20.909363,-28.45684,-18.213552,-18.154774,-24.50063,-22.69854,-35.36681,-23.677736,-22.024952,-31.779076,-15.703666,-22.057995,-15.921328,-19.115007,-24.845482,-25.176014,-25.500195,-21.99099,-25.631102,-23.54794,-20.326504,-27.425486,-18.886917,-24.498802,-25.704641,-22.176579,-17.425728,-16.188438,-31.599066,-19.903679,-19.19968,-19.04084,-17.51189,-18.391996,-20.842083,-23.01192,-21.173986,-21.930449,-18.756866,-25.372515,-32.84539,-19.950018,-22.996147,-27.944756,-27.100512,-21.171188,-20.900982,-25.454165,-21.352495,-14.852917,-23.627476,-20.57389,-20.980988,-20.424408,-27.872799,-25.461735,-20.95052,-16.25075,-23.86441,-31.787994,-30.53808,-17.00638,-27.58343,-23.865505
-24.934608,-25.610987,-28.214558,-21.796799,-17.397081,-17.772263,-22.111273,-31.115799,-19.868057,-22.120438,-25.304478,-20.02432,-21.628155,-16.317112,-22.541199,-19.53257,-21.137615,-23.91405,-23.450285,-23.025417,-18.80198,-20.327812,-23.28236,-18.64027,-28.385267,-23.943005,-21.2875,-19.255919,-12.064238,-24.825676,-23.09288,-21.243553,-22.176468,-20.456207,-21.726515,-21.2687,-20.111,-17.614967,-29.613167,-23.086973,-23.359175,-23.435373,-20.297848,-24.220753,-22.614523,-30.111727,-23.907848,-22.98735,-26.058086,-20.521301,-20.142204,-25.74233,-25.85201,-19.866226,-19.516144,-19.634672,-26.150394,-25.06868,-18.64154,-34.997723,-24.12086,-27.492765,-30.653383,-23.649773,-22.04249
-30.584217,-25.170862,-20.023252,-22.705048,-23.230267,-16.465717,-28.799885,-26.2947,-17.17199,-19.02754,-24.451626,-16.381035,-23.025215,-16.50368,-23.281496,-20.552326,-18.41968,-23.35394,-20.093277,-27.34943,-17.5078,-21.87244,-26.15062,-22.460506,-27.152657,-26.157536,-21.335358,-21.553518,-15.073553,-22.061726,-23.499105,-22.034477,-21.72683,-27.938044,-18.185387,-23.444145,-21.868187,-20.196732,-23.670673,-22.209919,-21.849081,-19.616385,-24.862669,-20.884575,-21.262203,-26.379997,-20.453495,-18.484083,-25.649675,-21.512299,-23.46517,-28.989351,-21.716278,-24.051552,-19.881466,-16.549042,-16.218014,-20.859222,-21.186735,-21.357756,-21.106533,-22.283642,-27.686975,-19.358606,-18.653183
-30.165924,-18.679594,-15.835488,-22.944157,-28.927057,-24.388264,-28.13905,-23.404612,-22.560894,-25.606617,-22.520924,-15.867799,-17.966171,-19.555058,-22.30338,-22.27577,-17.964,-29.210255,-20.034313,-19.935707,-19.548891,-19.380007,-29.696774,-22.506393,-25.199364,-29.356712,-21.113997,-22.056742,-18.98899,-24.578428,-24.733221,-21.383753,-17.389267,-26.942469,-16.464348,-21.060165,-27.157463,-29.839287,-19.966784,-21.043367,-23.886745,-21.55688,-29.965115,-21.083263,-24.299026,-24.062687,-17.629045,-21.723051,-19.848452,-22.55978,-24.565702,-26.54333,-22.299294,-25.353985,-27.035404,-20.183273,-15.6869955,-19.747013,-25.663874,-19.250374,-24.41972,-23.250957,-31.655342,-18.044746,-22.013916
-31.87371,-19.468258,-16.48611,-24.671474,-28.056795,-22.076202,-25.034771,-28.263578,-25.306364,-27.242651,-21.58371,-19.976723,-23.558088,-22.994616,-26.527142,-26.242626,-23.637508,-28.240303,-19.00546,-17.13618,-24.055464,-22.064995,-21.41803,-22.222393,-26.26925,-25.71163,-20.658821,-21.151188,-22.751852,-19.96999,-23.064342,-29.669954,-19.811974,-22.872166,-15.216915,-24.798883,-21.60651,-26.743267,-24.00771,-22.570183,-27.394115,-23.992733,-28.068333,-26.162415,-22.653856,-22.167238,-20.91881,-17.89526,-20.76387,-22.94169,-19.909826,-29.087889,-26.69439,-20.429832,-23.323006,-18.868294,-17.346895,-26.047096,-20.254051,-24.117357,-25.749176,-21.420753,-27.943857,-20.724308,-26.493721
-25.859976,-23.685818,-15.834194,-24.975193,-30.01136,-21.642607,-28.44678,-30.167269,-26.223982,-21.805788,-21.951094,-19.935192,-18.970284,-20.665474,-22.91428,-27.370983,-25.782038,-22.3574,-21.428005,-19.687538,-26.10496,-22.616674,-20.04591,-23.557201,-20.742702,-23.39982,-25.43824,-19.468115,-24.511457,-17.006357,-27.731527,-30.760714,-23.256065,-19.960781,-20.78353,-19.827219,-20.325998,-26.668442,-27.683245,-23.023296,-25.223465,-22.209877,-18.630816,-21.845219,-18.199299,-19.24276,-19.353748,-23.733273,-24.29528,-26.397804,-22.523087,-22.325108,-31.765944,-18.133842,-21.209229,-23.176222,-17.259861,-26.057331,-19.597473,-23.018896,-23.729351,-20.959839,-19.711596,-26.023844,-24.105213
-24.448536,-31.43223,-23.002337,-30.273722,-24.254063,-17.61475,-27.289436,-29.317188,-21.567476,-20.147373,-21.711666,-23.284697,-17.454569,-22.148144,-22.518978,-23.715883,-20.320736,-23.46875,-21.49437,-26.178251,-24.691778,-18.908115,-19.970762,-24.342535,-23.36013,-22.002352,-29.355988,-15.839193,-23.801567,-23.618631,-27.408054,-24.756882,-18.955112,-25.513834,-25.297237,-20.651836,-30.012167,-25.469765,-25.994562,-23.739769,-24.337025,-21.034946,-17.984467,-24.076828,-18.779263,-18.57016,-22.64607,-25.997286,-19.857883,-20.276995,-26.761538,-19.985842,-31.57248,-23.916811,-24.856213,-22.95157,-20.075779,-25.264814,-22.763489,-23.737852,-23.872444,-22.968422,-15.150562,-23.700642,-28.2276
-24.798302,-22.958656,-26.466032,-24.228865,-19.39243,-19.56522,-26.359093,-30.193392,-16.22342,-16.7757,-21.358444,-20.919464,-17.684544,-25.78775,-18.826889,-19.217854,-19.0821,-21.997402,-19.65714,-23.418356,-19.987339,-18.73598,-16.380333,-18.784166,-27.422403,-21.810678,-22.205696,-16.99884,-25.153416,-23.522762,-29.450893,-24.140451,-17.996544,-21.22828,-24.795223,-25.461716,-31.224762,-22.882217,-22.727226,-18.549316,-25.127777,-21.561844,-18.596685,-20.872541,-20.418903,-20.098818,-18.908573,-22.63023,-20.96844,-18.044443,-26.137913,-23.489609,-21.18893,-27.221647,-27.626358,-19.407324,-20.309628,-25.602783,-17.285652,-19.733868,-30.73227,-18.458666,-15.399557,-24.293785,-25.981487
-20.566845,-26.058651,-21.543097,-24.846098,-24.584614,-29.837149,-25.609138,-32.835285,-17.643997,-19.289972,-22.55461,-27.727348,-21.02893,-24.33071,-16.570194,-22.525818,-24.156624,-18.400497,-28.781376,-21.725002,-22.152687,-23.893139,-18.093788,-17.070137,-25.170341,-23.891949,-18.74769,-22.057535,-21.35706,-22.434708,-34.932583,-21.606518,-23.710392,-24.759842,-22.681808,-25.705599,-29.774858,-22.500082,-22.31696,-17.904068,-21.586525,-19.265612,-27.165089,-25.721157,-17.600636,-30.048145,-22.088343,-25.088835,-22.716736,-23.037731,-22.124004,-26.423119,-21.879028,-28.74467,-28.109444,-20.717295,-23.000519,-26.44796,-14.606764,-23.68575,-26.96091,-27.974854,-17.736511,-30.275,-22.755566
