-20.249828,-12.140741,-21.944248,-18.650768,-18.125427,-26.098217,-16.920784,-23.58229,-17.148802,-20.351273,-15.942587,-21.678036,-10.161562,-29.829054,-21.853268,-19.267012,-25.82595,-9.492453,-13.748863,-8.906864,-18.210957,-18.190985,-23.828213,-12.344683,-15.545202,-4.677183,-14.616766,-18.831343,-28.523323,-22.847862,-8.532045,-21.387856,-17.219082,-18.733326,-14.33321,-12.37112,-10.708105,-11.338369,-8.079758,-8.1030445,-7.5670986,-4.4119015,-4.599003,-3.4224815,-3.2842445,-3.4341412,-2.964182,-2.6187515,-2.480482,-2.565256,-2.9807968,-2.3876572,-2.4792213,-3.3967533,-3.1602726,-3.3487186,-2.3647404,-3.412878,-3.2540932,-3.2196236,-3.2659454,-1.4521732,-2.2379913,-1.6810131,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-29.548649,-19.25125,-22.117628,-18.893541,-28.389584
-22.607752,-17.138126,-19.06776,-16.151794,-13.674355,-21.89787,-24.65067,-14.905674,-18.366222,-20.240528,-23.810287,-22.06234,-14.158199,-27.49766,-26.500124,-20.74927,-18.29551,-12.083065,-14.945589,-5.5651016,-17.67936,-17.13876,-19.55144,-16.075148,-18.336329,-11.452717,-19.2244,-23.888866,-29.46435,-20.070522,-13.330566,-21.08841,-18.709702,-14.86212,-20.872997,-18.592785,-21.080994,-23.311615,-22.695152,-20.940706,-22.687122,-20.865479,-27.959686,-29.106195,-22.445837,-29.424355,-29.602268,-24.061468,-27.019566,-27.672085,-27.252457,-30.829643,-28.054363,-27.134052,-25.931776,-22.999695,-27.960264,-24.59906,-33.808044,-19.059498,-22.434155,-15.826521,-38.084747,-11.011286,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-23.20506,-20.885712,-19.702328,-17.550137,-25.241745
-22.31409,-16.781578,-21.323431,-24.133087,-20.027523,-19.170563,-26.101013,-19.236729,-22.291384,-23.88591,-15.390673,-25.01522,-14.710756,-25.524563,-29.142159,-28.039927,-16.311567,-23.064186,-18.935585,-14.45524,-28.393366,-26.480053,-22.890823,-21.476639,-16.422234,-25.78163,-23.29499,-24.006077,-25.832542,-22.641022,-9.240442,-9.6941185,-17.162193,-10.604649,-19.81417,-18.995983,-15.459961,-20.288925,-19.931843,-18.407219,-15.910578,-26.373447,-30.31066,-30.712275,-24.885557,-31.512756,-29.317875,-24.605356,-23.724943,-24.0756,-26.968784,-28.601576,-28.272177,-31.063597,-26.35975,-26.591965,-21.75992,-19.10279,-35.599846,-22.646557,-23.620895,-18.116512,-42.112194,-16.53447,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-26.921606,-16.000084,-18.79375,-14.885586,-23.492859
-25.731518,-23.374874,-20.436056,-17.937798,-25.282627,-15.01161,-23.683325,-22.73623,-21.960674,-22.522167,-12.9352665,-19.585361,-14.802073,-22.502193,-22.613953,-23.798027,-22.338827,-24.823996,-27.773718,-24.588562,-30.482079,-30.70616,-26.455076,-17.707558,-16.20263,-20.535198,-23.668285,-20.688889,-21.549755,-20.338745,-11.814775,-5.144825,-16.678001,-10.7587185,-19.280169,-19.726858,-15.488031,-21.506268,-21.03584,-22.715134,-18.136204,-17.763393,-21.980534,-31.896082,-25.743484,-26.944897,-31.340807,-24.593048,-24.309689,-28.072584,-25.135824,-32.818844,-30.376541,-25.604658,-26.061443,-30.30406,-19.09991,-17.5094,-37.8918,-24.145298,-30.13042,-23.449688,-45.57887,-18.747938,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-22.511219,-19.30518,-24.019285,-16.572609,-25.586845
-20.531122,-20.53403,-17.977957,-21.771595,-22.477602,-14.806047,-20.539005,-24.020258,-20.46484,-21.29537,-19.845465,-17.163567,-24.604977,-21.210173,-22.415794,-23.607862,-21.08933,-26.65151,-23.393822,-19.333838,-27.397575,-28.157478,-21.616465,-21.876379,-20.100956,-18.072046,-19.657982,-21.83802,-22.488329,-19.629835,-12.096077,-7.2865276,-20.405727,-15.11311,-20.023098,-19.632414,-17.702696,-26.081932,-22.223318,-23.016375,-22.690899,-17.725058,-22.830809,-26.576595,-29.134703,-23.061203,-28.1361,-25.761103,-23.376104,-26.306843,-25.498604,-28.074947,-28.758495,-21.607098,-22.448425,-27.002571,-21.903603,-22.791004,-31.124622,-23.296612,-34.99124,-23.13773,-53.57776,-20.863056,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-19.491627,-20.080757,-21.198046,-20.312515,-29.574963
-18.184101,-17.911884,-17.225702,-16.217321,-21.096687,-13.04999,-20.83303,-12.622063,-19.365967,-21.38589,-24.072945,-21.960445,-21.920101,-24.553192,-19.540207,-24.722849,-17.07616,-23.121681,-21.63137,-15.570002,-24.44691,-25.222559,-24.423702,-26.221077,-27.997787,-19.210232,-24.310307,-26.619484,-19.109484,-22.741007,-8.055662,-16.558537,-20.507523,-18.53636,-18.17155,-23.405386,-21.770723,-32.83736,-27.733177,-20.524496,-22.330322,-21.014029,-21.088558,-20.888008,-33.951885,-23.393162,-30.58795,-23.99547,-23.857944,-23.948874,-25.88995,-24.49625,-21.957256,-20.992126,-25.775053,-22.130238,-23.18462,-27.516342,-27.155848,-26.117815,-33.30404,-23.098755,-50.79648,-22.464886,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-23.20064,-26.495926,-20.023895,-19.612328,-28.304678
-22.638145,-26.895548,-21.03364,-20.571445,-23.813616,-13.629747,-22.7468,-10.715487,-18.548878,-25.387691,-18.93446,-23.471226,-19.525852,-20.883938,-19.467224,-25.709238,-20.819828,-21.32625,-26.098475,-19.588205,-22.312174,-23.918793,-28.155249,-25.092394,-29.691257,-20.806042,-19.15607,-28.082977,-17.41793,-20.258621,-11.0151005,-17.286963,-26.34504,-21.377539,-21.55082,-22.185116,-25.05047,-25.451176,-21.229574,-17.547808,-19.841095,-20.4491,-18.701015,-24.186352,-26.996742,-19.485733,-29.25579,-28.901707,-20.936058,-24.64709,-30.667826,-24.327557,-24.615808,-19.914906,-23.35792,-26.954763,-22.399685,-29.235788,-23.993254,-28.388844,-35.53173,-23.431164,-47.200256,-23.646103,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-26.746775,-26.133022,-26.117552,-13.068432,-24.114838
-24.90471,-21.251308,-20.747631,-25.005594,-18.58741,-15.288668,-22.859886,-12.3959255,-16.933065,-22.838024,-21.455717,-17.742369,-25.672989,-22.831898,-21.628536,-24.514593,-31.702168,-25.044712,-21.909262,-25.289862,-27.834578,-27.372269,-25.206127,-27.408749,-23.425451,-19.946255,-22.685833,-27.764256,-18.420227,-23.387936,-20.795738,-19.026922,-21.302292,-23.541815,-23.42643,-18.078106,-18.774666,-24.077707,-20.941954,-16.623276,-19.388912,-18.408047,-20.627373,-23.812101,-26.827427,-19.953365,-28.948322,-26.879549,-21.650745,-31.2224,-26.73038,-23.053,-26.149055,-21.940964,-25.09633,-20.298435,-24.50699,-30.316286,-25.459724,-26.83288,-30.01238,-27.784119,-49.09729,-25.356266,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-18.916313,-24.0395,-22.369072,-18.398525,-26.564648
-21.26618,-16.407349,-14.700899,-21.581383,-16.665346,-16.973373,-16.54,-11.147198,-18.025072,-23.081415,-24.53603,-17.040157,-20.346373,-23.481133,-25.43142,-16.726532,-28.730074,-26.554295,-22.1234,-24.334253,-32.111275,-26.578049,-23.219547,-28.022984,-24.727087,-24.567734,-28.42265,-22.778502,-23.818756,-17.363049,-18.345657,-15.8560095,-21.104076,-19.177645,-19.923447,-22.315332,-19.089428,-21.354523,-16.659103,-13.078098,-17.855389,-21.972431,-25.739115,-19.131092,-28.33079,-24.222837,-27.889484,-29.537907,-23.721844,-26.322092,-24.142406,-28.953247,-30.929464,-25.87722,-24.686852,-17.07032,-29.91313,-25.230324,-20.689045,-25.507507,-23.242365,-23.606615,-37.90898,-26.77455,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-18.283073,-19.111645,-19.957146,-16.780788,-25.177835
-16.577656,-17.321604,-17.377361,-17.03829,-20.303299,-17.485983,-18.993353,-15.361103,-22.239195,-20.863846,-18.0901,-19.208323,-17.036953,-28.336655,-21.511198,-19.158554,-23.185024,-30.443846,-26.09111,-31.817148,-32.979736,-31.673828,-27.209574,-33.15035,-20.30453,-22.558842,-21.986462,-28.534624,-25.153107,-19.080301,-21.171144,-15.150166,-25.859844,-21.094368,-21.164711,-25.797474,-20.122986,-15.083618,-18.459433,-13.719299,-17.215986,-24.100449,-29.173773,-25.624475,-25.743452,-18.998425,-37.22149,-36.760555,-28.771345,-27.862476,-27.865227,-29.607164,-35.91599,-27.562199,-21.556429,-23.171818,-30.28312,-27.516071,-21.71412,-23.120926,-26.336576,-24.608776,-37.87238,-28.682991,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-20.527922,-18.141235,-21.638393,-15.216784,-19.262646
-15.719509,-15.605055,-21.30666,-16.405434,-19.455616,-22.066238,-18.562943,-21.746147,-24.273518,-17.087107,-18.358871,-25.410824,-20.334816,-26.746794,-22.589497,-25.938366,-20.652912,-23.968145,-31.04607,-24.809553,-22.550678,-23.767841,-21.036156,-29.149517,-20.978971,-17.517342,-25.661518,-23.563503,-25.118149,-17.803617,-24.72182,-20.98697,-19.735167,-23.364319,-19.934326,-20.390385,-17.020947,-13.809006,-18.23022,-13.467329,-18.14934,-24.343088,-25.999344,-27.310389,-26.742142,-19.31673,-30.75476,-37.049114,-25.808445,-26.439884,-27.197979,-32.403145,-36.425556,-27.892109,-23.625599,-25.907494,-27.80574,-23.462902,-25.92723,-22.428768,-30.16457,-21.489315,-47.17661,-27.436878,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-15.861788,-16.367765,-17.358767,-14.58507,-15.300989
-20.281174,-19.124115,-20.123259,-25.226181,-16.303423,-31.03589,-19.434177,-22.234406,-22.98789,-17.501816,-21.32418,-15.49593,-16.177055,-22.89689,-22.010801,-24.834291,-22.177385,-25.364077,-33.79082,-19.975958,-21.20258,-28.053164,-23.193314,-22.748947,-21.055439,-18.60045,-19.879667,-21.426836,-19.113735,-15.869627,-13.174587,-24.372059,-12.57025,-19.728266,-18.858086,-18.205803,-15.276146,-28.728163,-23.054276,-14.7708,-30.68807,-25.597107,-30.661732,-26.43319,-27.945093,-21.963692,-31.704315,-37.281296,-24.500374,-24.44711,-25.035366,-28.934483,-36.687885,-32.751774,-25.145857,-27.060976,-23.308914,-26.284502,-25.013325,-26.45993,-25.658098,-24.64944,-44.10076,-29.310692,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-17.516544,-24.266186,-22.82172,-13.913666,-17.495075
-23.864082,-13.0600605,-14.638222,-24.708271,-13.424444,-28.46714,-22.125168,-17.206066,-25.088392,-16.81345,-15.029482,-14.57839,-16.045,-24.253078,-14.432125,-22.927309,-19.353342,-25.327675,-25.359062,-25.931908,-21.755152,-31.317692,-21.504435,-21.58766,-16.971582,-20.64588,-18.448519,-22.92166,-19.741425,-16.36722,-10.374754,-25.453436,-12.224827,-20.924244,-20.144999,-12.503338,-21.407124,-21.631725,-22.716171,-19.198494,-21.23194,-20.270622,-27.991768,-19.928677,-24.127234,-25.102121,-32.638565,-31.73316,-30.457302,-18.248741,-20.438358,-27.47266,-30.344204,-25.556194,-22.92706,-27.360638,-25.867104,-21.420364,-21.989834,-22.46215,-23.912756,-28.775951,-47.23929,-29.905554,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-22.535282,-17.56055,-22.410927,-14.550146,-22.769073
-18.94565,-15.231678,-16.027508,-29.001007,-18.044933,-25.33373,-21.38282,-19.297989,-24.434874,-17.305908,-19.324165,-20.225664,-16.698301,-16.355652,-14.66317,-19.195732,-16.047089,-27.202328,-24.71619,-27.758617,-24.093662,-23.123634,-19.310806,-25.550106,-20.74121,-24.152681,-22.578403,-16.380037,-18.410513,-21.161705,-15.804021,-21.47793,-14.387606,-24.932806,-18.459663,-14.728777,-29.129963,-22.357609,-17.520124,-18.838097,-16.210514,-23.806263,-21.17713,-20.791767,-25.841547,-27.614887,-27.854366,-31.477335,-31.705603,-20.627905,-20.291563,-30.251295,-30.213251,-23.456602,-27.513859,-24.003504,-25.494272,-22.732307,-22.3121,-24.234612,-24.825966,-28.659832,-45.53937,-30.627226,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-24.26189,-14.524937,-23.117107,-19.312313,-23.794329
-19.06438,-19.450962,-15.213053,-20.571606,-23.381615,-23.354687,-20.031368,-22.037811,-24.552273,-20.588509,-19.474586,-17.839783,-17.019424,-18.755669,-20.577969,-19.422594,-11.999487,-28.112864,-20.658028,-22.218798,-24.088211,-21.016022,-23.226938,-21.767654,-29.258389,-24.739115,-24.400501,-14.872324,-21.071804,-20.064825,-13.770384,-20.218063,-15.079216,-20.213556,-18.4887,-16.34359,-25.413681,-17.131847,-15.150398,-22.739403,-19.389757,-25.249828,-25.633633,-24.526825,-26.55915,-26.33998,-23.81755,-23.611406,-29.571478,-27.93745,-27.501608,-32.663586,-22.687336,-28.19641,-34.903397,-27.798183,-24.936346,-26.806328,-24.253185,-25.852402,-34.66062,-30.755499,-43.656425,-30.915785,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-21.312014,-17.300241,-23.76423,-19.79891,-20.839424
-20.649015,-21.553793,-12.363279,-19.485909,-20.779232,-16.579868,-25.210732,-19.275778,-28.67009,-25.614304,-19.62933,-18.261864,-17.302555,-19.029118,-21.33965,-16.060083,-10.161982,-26.246758,-22.822777,-23.784128,-20.835154,-18.18634,-22.207783,-21.13531,-28.265469,-26.943235,-20.414371,-21.032164,-22.193966,-16.860916,-9.425613,-21.020088,-13.994022,-15.185213,-23.789497,-12.205484,-17.95697,-21.781263,-15.776698,-19.365822,-17.029648,-19.676405,-23.814346,-25.874638,-23.143873,-23.476625,-27.866453,-23.136242,-24.216969,-22.48063,-27.494938,-34.824112,-22.917667,-25.225752,-22.867233,-24.544779,-24.850395,-24.38013,-21.508331,-27.106552,-28.822475,-24.748978,-44.130924,-31.115284,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-16.891626,-18.036032,-22.432213,-23.138477,-20.613882
-20.343794,-19.976564,-17.02204,-18.819057,-22.20368,-18.57035,-26.332285,-20.00904,-24.631626,-18.885643,-27.723202,-18.327057,-18.890545,-20.753323,-22.416878,-21.088541,-14.939007,-23.467194,-25.883295,-22.43154,-19.969284,-17.736897,-25.500969,-25.539896,-28.88313,-21.783571,-16.377392,-25.098309,-22.049603,-17.911385,-10.545092,-18.301334,-17.396133,-13.238331,-19.222855,-15.588993,-16.543543,-14.399252,-18.707832,-23.163101,-16.257298,-19.088413,-19.781393,-30.48853,-23.62016,-23.091408,-25.712072,-26.60551,-27.849556,-25.154408,-21.668777,-34.55728,-26.893665,-25.269691,-23.891949,-22.83582,-25.307817,-25.37463,-21.86864,-24.00839,-25.486286,-26.84486,-42.75807,-31.853483,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-18.515,-22.750057,-26.957882,-19.485535,-18.40939
-19.753216,-15.378323,-23.580883,-15.645308,-11.767878,-23.896011,-28.915606,-21.566011,-20.810076,-17.03797,-14.659662,-18.851912,-16.265095,-16.532242,-18.07227,-16.936657,-19.11637,-20.069973,-30.497913,-23.360483,-25.960701,-22.98665,-20.480976,-28.126492,-24.096989,-21.347998,-15.5837345,-19.463467,-19.982056,-17.341259,-15.13397,-18.774866,-17.079819,-10.452513,-15.030851,-16.492744,-9.86109,-10.074076,-24.731316,-19.487392,-22.454311,-22.864489,-21.552496,-21.915258,-24.209219,-22.260624,-21.420467,-28.96772,-25.032297,-23.989723,-20.982742,-27.29464,-30.02683,-21.395136,-28.750277,-25.3709,-28.225412,-23.237019,-21.052073,-25.626572,-18.062325,-25.222433,-41.301075,-31.973427,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-24.457493,-23.601555,-23.360027,-14.907152,-17.850971
-20.2229,-18.054642,-19.77015,-17.148777,-11.449106,-23.484753,-23.527533,-19.774305,-18.721163,-20.248653,-11.767477,-17.800915,-18.262426,-14.559954,-25.658,-16.759533,-16.63355,-19.10302,-21.644104,-21.286606,-23.032291,-29.781054,-20.174227,-21.78138,-25.405651,-20.181454,-22.418507,-19.314625,-19.743032,-20.832466,-25.298134,-22.39386,-14.339487,-12.843172,-15.853418,-14.301186,-14.519482,-14.41803,-19.617737,-23.00702,-23.557083,-20.802505,-23.070168,-20.707151,-20.708532,-19.340101,-26.340717,-27.89459,-20.2873,-23.415476,-28.507555,-26.97765,-29.193125,-20.431454,-23.858307,-23.342478,-28.456656,-21.031925,-22.393661,-26.215836,-21.189178,-31.650112,-42.463894,-33.332066,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-23.249115,-24.214401,-29.485977,-16.880058,-21.574734
