-19.404106,-15.719978,-14.475919,-23.543024,-15.942394,-13.147178,-11.862354,-15.394948,-23.453619,-14.677887,-19.56764,-17.10553,-17.898664,-25.173897,-18.134054,-18.51637,-14.43456,-16.629229,-14.295962,-17.897026,-17.711212,-22.367117,-15.183673,-12.833962,-21.273148,-14.130676,-13.64759,-18.766434,-17.964687,-20.807543,-17.77361,-20.469315,-31.984568,-18.147797,-17.316082,-23.797867,-22.421335,-19.391481,-19.31536,-13.16976,-16.037525,-23.600262,-19.867382,-18.010344,-18.345352,-13.715851,-23.653265,-19.207016,-17.77076,-20.514397,-14.589538,-14.712847,-13.122577,-11.918081,-12.405503
-20.787592,-15.263974,-15.54227,-18.258062,-15.484055,-13.749089,-15.727482,-11.686325,-14.307095,-17.401775,-20.253473,-24.547787,-16.499949,-15.718379,-18.934874,-17.632526,-13.689923,-21.24857,-19.72213,-13.113333,-22.447111,-18.272804,-16.561016,-18.80542,-19.314377,-18.02856,-22.237883,-19.734325,-20.321156,-19.676075,-16.415262,-18.346573,-27.691582,-17.06408,-17.865175,-21.634174,-22.340183,-20.324747,-23.392254,-19.545097,-18.489536,-24.320734,-15.990526,-19.387945,-25.70112,-14.7736435,-28.99423,-21.180092,-21.352139,-18.82041,-15.376397,-17.019611,-21.662136,-17.832375,-17.348331
-18.831152,-17.436523,-17.07666,-21.510395,-15.31367,-17.816137,-17.02058,-16.596355,-12.358474,-21.249554,-20.213427,-18.547338,-15.586224,-17.641256,-18.931213,-13.841271,-16.00254,-19.722916,-14.350859,-19.107607,-23.570267,-23.872814,-20.652245,-30.60064,-23.274996,-15.706454,-17.495064,-16.861977,-21.867422,-19.06261,-15.560167,-25.643322,-27.036013,-22.119122,-18.370466,-16.599981,-20.321642,-20.80156,-28.108255,-24.978052,-20.263912,-21.084126,-15.720027,-21.097137,-21.69352,-22.042366,-20.732952,-24.072002,-20.309433,-16.108978,-14.221366,-20.137777,-21.227247,-17.148212,-23.14023
-17.568674,-24.352058,-16.720942,-23.389135,-10.424508,-13.507277,-18.494274,-19.274681,-12.933516,-20.52761,-14.850937,-19.949038,-13.388412,-19.86156,-18.812414,-10.4583645,-18.444899,-17.551945,-15.726568,-20.158266,-18.661144,-15.755943,-20.930733,-24.351997,-22.138662,-18.872965,-16.219439,-13.873483,-20.861893,-20.776157,-16.99817,-18.5531,-24.339294,-20.521255,-23.291655,-11.956329,-16.634956,-27.964773,-18.547369,-23.342304,-21.442299,-18.843952,-12.197254,-19.33042,-20.911509,-25.271996,-22.960337,-21.388186,-19.001186,-18.534779,-15.748817,-21.751892,-19.789593,-13.448135,-17.341896
-22.507542,-26.30606,-18.633297,-15.606491,-11.30895,-9.000791,-12.007502,-23.603134,-15.890556,-20.212463,-15.234882,-13.133042,-21.738491,-21.816349,-14.84286,-13.808548,-18.127886,-15.830362,-21.88317,-19.843418,-21.13787,-15.757124,-18.763264,-15.927933,-20.484938,-15.640402,-20.202717,-19.183718,-18.786938,-13.325876,-13.345637,-16.844898,-21.208544,-23.398441,-21.088629,-13.108796,-19.19209,-20.862999,-16.682688,-17.009783,-20.195051,-21.679296,-17.390469,-19.297937,-20.931389,-19.674995,-18.839275,-23.733995,-22.332636,-22.136566,-16.556686,-17.573717,-20.230991,-12.803087,-19.650738
-18.3458,-19.90381,-15.783798,-18.067036,-12.649675,-10.552404,-13.168573,-24.680449,-19.57433,-15.71945,-20.740154,-14.952154,-19.340939,-21.474848,-18.326418,-21.5972,-21.214468,-18.747864,-19.15867,-24.096851,-21.51301,-16.31443,-20.963276,-14.763029,-16.46828,-17.492527,-19.086895,-28.06843,-21.633816,-11.2474785,-17.334702,-15.005936,-16.705048,-20.164534,-16.429087,-17.450657,-23.637636,-21.373056,-23.178486,-20.937645,-13.830303,-18.770288,-19.808632,-18.7398,-21.707935,-25.36462,-13.735718,-24.880423,-16.878002,-13.844366,-17.21023,-20.219112,-18.645126,-15.598196,-20.884682
-16.451447,-13.976021,-17.53966,-17.474686,-17.232164,-22.95233,-17.11879,-29.060614,-18.18333,-14.859917,-15.3769,-12.775998,-20.787317,-21.698725,-19.108833,-23.691378,-22.41666,-22.224497,-19.622387,-26.32899,-19.733673,-16.414402,-22.432518,-22.098747,-14.859891,-18.058592,-20.884577,-23.16665,-19.562054,-13.0862665,-14.941304,-15.484868,-19.223577,-19.044374,-19.719069,-16.879019,-24.84762,-21.507547,-17.567553,-28.65212,-10.568929,-20.188763,-16.192383,-17.669529,-16.328825,-26.7062,-17.53841,-17.158476,-18.165564,-12.812209,-18.494812,-20.409739,-23.433685,-20.431705,-23.932589
-23.099258,-14.558368,-15.721322,-16.71784,-15.703641,-24.013557,-27.447151,-21.944027,-14.849868,-24.493984,-10.558922,-17.198372,-15.398099,-18.495,-20.057549,-24.07863,-18.316277,-18.106852,-18.559345,-17.0451,-21.198069,-20.083675,-19.537613,-23.876003,-17.0331,-17.03083,-30.1306,-21.829973,-19.25637,-17.808937,-17.991308,-16.843586,-20.688229,-20.157963,-17.754025,-14.343981,-21.564363,-14.213186,-14.735094,-28.562649,-12.914288,-20.799395,-21.43356,-18.767113,-14.31737,-22.317886,-18.168652,-20.559546,-27.415329,-23.931307,-17.371735,-18.50042,-26.14215,-20.252216,-27.996555
-18.913555,-12.112994,-14.804614,-14.9208,-17.915142,-19.683758,-17.75207,-21.454504,-18.401842,-21.58186,-9.598785,-17.978464,-16.161636,-23.088484,-20.417032,-22.728916,-17.888214,-14.870062,-17.387543,-15.210812,-15.86191,-11.760092,-20.041101,-18.974867,-15.913343,-16.889385,-20.07415,-23.23855,-16.650887,-13.503731,-22.931591,-19.546635,-26.495628,-21.026354,-16.18841,-18.922989,-16.880423,-11.601023,-15.22485,-22.147766,-15.373967,-24.174503,-15.308852,-17.363722,-12.9197235,-21.903473,-17.92228,-20.694023,-27.481197,-16.210464,-14.850633,-14.70854,-23.316828,-17.333008,-29.481129
-19.110867,-14.969062,-17.047146,-13.024825,-22.741787,-23.087873,-17.628979,-26.769058,-22.1135,-19.20853,-14.171328,-18.144018,-21.27819,-22.08014,-19.612823,-19.963726,-12.627747,-19.428059,-21.679636,-20.727112,-12.765292,-17.287064,-17.656263,-19.657242,-24.104193,-24.369255,-20.100388,-18.646473,-16.306446,-17.503826,-20.253225,-25.660625,-22.391115,-16.300896,-12.107285,-28.690971,-19.026196,-15.938198,-22.822887,-21.46456,-17.62466,-19.88211,-14.161696,-17.49461,-13.298186,-20.760155,-15.084598,-18.287672,-25.763323,-13.81858,-17.511768,-16.252502,-20.831387,-19.155577,-23.91739
