-28.365036,-26.007889,-21.664589,-20.046139,-20.345497,-25.21981,-25.72661,-17.11192,-18.050241,-25.599546,-20.414085,-16.472988,-16.532356,-21.382153,-26.14925,-21.791569,-32.778202,-21.584404,-20.507776,-19.201677,-10.769863,-3.338972,-2.8679085,-3.4139557,-2.439619,-2.914381,-2.441845,-2.4383621,-3.2275314,-2.2907505,-2.7742062,-1.9233627,-3.7381058,-1.8432693,-3.137806,-2.949091,-2.4835453,-2.8680878,-2.5157242,-2.9050484,-1.8928833,-2.629116,-2.7986183,-2.7108116,-3.005043,-2.6258144,-2.1725426,-1.7703056,-1.7870502,-2.921381,-2.9332619,-2.9606705,-12.039272,-27.877232,-31.335758,-22.697449,-18.337729,-20.283955,-41.27002,-20.15292,-16.865784,-18.912937,-23.542595,-24.951904,-24.48851,-22.604733,-19.017847,-20.222881,-28.237806,-26.219782,-30.09185,-31.039068,-23.583862,-23.614418,-34.932125,-29.15131,-24.000443,-24.462711,-25.774546,-22.89254,-25.173216,-19.49277,-20.483524,-19.802776,-30.693174,-24.153788,-20.703768,-27.4199,-21.999344,-22.955143,-18.436775,-18.611858,-25.162685,-22.361599,-29.637442,-35.697365,-30.042122,-26.23539,-22.265368,-26.840652,-35.427914,-24.530281,-22.053074,-16.792835,-30.05031,-23.155197,-22.067822,-23.317139,-30.97523,-28.655481,-24.029398,-19.55936,-27.083473,-22.275908,-17.540861,-20.852554,-27.885624,-25.212849,-21.418789,-17.406609,-19.304932,-25.351505,-30.2557,-21.918934,-18.19786,-22.057636,-19.043112,-19.880949,-21.218704,-17.156225,-18.954489,-28.883886,-19.108177,-12.30732,-18.041664,-23.244967,-18.900654,-26.758675,-20.017143,-23.217184,-28.402855,-32.27147,-25.796936,-20.124794,-27.470585,-16.7786,-20.860518,-30.936092,-23.733345,-24.276926,-23.548382,-26.022709,-17.188326,-16.311172,-28.085459,-38.953568,-29.440716,-27.367367,-15.344957,-14.723255,-17.517426,-23.201496,-28.432583,-26.37551,-29.452,-21.591541,-19.7388,-24.64828,-21.105774,-24.097689,-27.207363,-27.34462,-19.418724,-17.476452,-24.926033,-23.900827,-21.301378,-21.250908,-26.067223,-30.408949,-32.42622,-28.606838,-28.81654,-25.396534,-20.482094,-19.548943,-17.845404,-17.734697,-24.506807,-27.72408,-25.615963,-31.958416
-26.40018,-21.76569,-23.993462,-20.92752,-22.091297,-22.060936,-18.896294,-15.476277,-19.32701,-22.280466,-16.924206,-16.994007,-19.119904,-20.51836,-24.44003,-24.044922,-24.846914,-18.699492,-18.824425,-18.158268,-10.871971,-6.013342,-5.6739388,-6.1447144,-5.2583027,-5.769951,-5.241249,-5.201174,-6.0140095,-5.156624,-5.615738,-4.707012,-6.398096,-4.6055202,-5.991831,-5.791153,-5.319128,-5.724247,-5.3802586,-5.714224,-4.731146,-5.4939537,-5.6200447,-5.5195026,-5.8558254,-5.4849777,-5.038521,-4.6288185,-4.6553783,-5.7487946,-5.7617474,-5.124031,-12.096914,-26.818893,-31.47894,-23.345827,-19.431631,-20.604942,-20.456007,-16.60474,-17.341555,-19.44764,-21.516636,-27.671515,-25.211018,-23.085861,-18.500639,-20.377949,-23.728037,-28.786272,-32.0911,-27.85521,-22.270374,-21.72308,-26.302269,-32.000652,-23.512726,-24.85924,-28.250805,-22.799692,-26.396263,-21.991253,-22.86214,-20.428223,-24.344776,-22.60734,-19.050407,-24.905647,-21.575403,-24.467806,-18.212114,-16.444788,-21.984583,-20.95828,-24.505173,-27.358969,-24.094856,-20.986681,-22.689758,-28.651619,-28.400108,-24.649277,-22.390274,-17.373236,-24.972279,-25.819744,-20.945374,-19.750217,-23.185314,-25.205961,-23.76471,-22.40812,-23.789612,-24.70754,-19.759241,-23.048956,-29.038221,-21.87194,-17.955568,-17.882904,-19.930958,-22.949184,-29.634731,-23.01611,-18.59649,-23.911102,-19.230139,-17.217945,-16.549004,-14.457344,-15.52494,-21.397926,-17.119183,-12.865084,-17.094185,-19.150229,-16.685907,-19.68463,-16.050907,-19.146587,-23.343615,-25.255056,-27.639706,-19.793404,-19.40324,-18.074312,-21.519478,-26.890108,-23.172592,-22.776377,-21.25542,-20.048681,-13.608906,-16.210808,-25.320724,-28.183027,-31.316545,-24.000122,-15.440442,-15.030748,-18.455893,-21.867756,-25.554688,-26.306267,-31.260857,-23.627535,-21.62521,-26.829668,-22.086311,-21.71767,-23.272045,-23.86893,-20.249495,-20.190588,-22.006048,-22.196213,-21.364107,-24.115658,-23.716496,-27.706785,-31.82476,-27.030716,-25.163515,-23.125126,-20.166452,-20.964409,-18.323673,-15.475981,-20.288727,-22.517473,-21.532127,-25.547459
-24.832214,-19.407011,-30.01678,-21.9803,-25.216616,-20.009987,-16.090652,-14.078991,-21.158983,-20.177515,-14.768528,-17.488375,-27.847961,-19.611538,-23.002869,-29.536661,-21.926079,-16.743631,-17.401163,-17.124136,-10.84234,-16.301342,-20.80429,-17.891808,-21.35942,-27.624628,-19.939476,-18.079376,-19.977146,-33.50557,-24.34491,-18.524994,-16.383446,-17.46105,-27.369976,-24.605234,-23.195671,-27.775686,-32.112556,-21.066174,-22.971008,-32.541534,-21.963745,-20.836428,-26.37625,-28.708199,-33.543446,-27.570423,-40.565384,-22.675453,-22.80196,-10.066982,-12.01791,-25.774576,-31.495876,-24.024288,-20.87695,-20.834888,-17.176682,-14.431673,-17.7736,-19.961163,-19.919079,-39.08702,-26.002972,-23.525206,-17.867153,-20.40854,-21.307152,-37.211224,-36.205338,-25.79598,-21.06069,-20.191551,-23.323286,-52.1886,-22.904373,-25.185745,-35.58611,-22.56118,-28.109312,-29.568699,-29.280804,-21.072552,-21.60075,-21.259815,-17.643423,-23.092209,-21.022507,-26.884956,-17.842802,-14.781197,-19.927258,-19.694046,-21.956402,-24.40302,-21.408382,-18.416332,-23.052864,-32.005325,-25.571354,-24.638678,-22.640625,-17.951801,-22.433796,-35.8986,-19.857985,-17.571623,-20.277534,-23.062496,-23.357208,-42.467762,-21.69468,-31.597233,-25.028027,-28.184141,-30.602192,-19.762096,-15.8079405,-18.31566,-20.576143,-21.182201,-28.915268,-24.467915,-18.92574,-27.422485,-19.297844,-15.34532,-14.093121,-12.570862,-13.387575,-18.519846,-15.5394535,-13.411222,-16.126926,-16.827917,-15.000703,-16.850632,-13.761574,-16.830378,-20.808731,-22.427605,-31.110718,-19.323761,-16.47027,-19.949379,-22.21384,-24.580162,-22.50257,-21.45509,-19.535501,-17.358173,-11.426645,-15.964621,-23.409214,-25.077112,-34.913902,-21.882027,-15.403388,-15.243842,-19.608831,-20.645615,-23.601372,-26.09203,-34.606934,-27.911488,-25.263996,-31.876263,-23.315456,-19.960148,-20.99083,-21.71753,-21.216423,-31.452282,-20.03756,-20.761517,-21.290699,-51.07312,-21.971504,-25.819044,-31.121181,-25.666458,-22.959929,-21.41468,-19.711315,-23.126934,-18.759117,-13.771149,-17.93589,-19.954845,-19.212566,-22.79499
-24.741749,-17.096188,-16.463806,-19.814074,-25.886007,-22.932804,-14.54018,-15.9879675,-19.712843,-14.914017,-10.979195,-21.22792,-20.206673,-16.19167,-15.599609,-19.387247,-26.079334,-13.747715,-11.150276,-12.633661,-15.57121,-15.191844,-17.934765,-14.366957,-15.618867,-20.503574,-18.430374,-20.87504,-22.645327,-17.067112,-14.788315,-22.004728,-16.921185,-15.39737,-29.179756,-30.075935,-23.034481,-21.893497,-19.4319,-16.597115,-22.792023,-24.839828,-17.21964,-20.571085,-23.992313,-22.890293,-28.80255,-26.779217,-21.017307,-25.092667,-31.966972,-13.824425,-15.284802,-38.139236,-24.124012,-24.264599,-30.033018,-32.75494,-15.078354,-12.061775,-20.605284,-37.74572,-17.681534,-16.79168,-24.324255,-24.494991,-16.724594,-22.696173,-16.305935,-19.375904,-21.65059,-22.0807,-36.008762,-21.759815,-21.511696,-18.529087,-17.210737,-26.596888,-21.321932,-16.480644,-17.705442,-19.445892,-16.83941,-32.47991,-16.295664,-12.084574,-13.071304,-26.709267,-18.31514,-17.103508,-30.084654,-14.108738,-12.784567,-20.21813,-25.920607,-17.0722,-15.502955,-17.141188,-25.825897,-21.47937,-19.015839,-29.137846,-18.757277,-15.794541,-27.197372,-25.818195,-16.84257,-17.09218,-25.35527,-16.55046,-16.207737,-16.387196,-14.871019,-17.462421,-21.409206,-22.87474,-21.883698,-14.708414,-17.15047,-25.300476,-26.539549,-20.390263,-32.053894,-26.877613,-17.262087,-18.0965,-36.170795,-15.480482,-22.394363,-14.637932,-16.327618,-15.050985,-14.945135,-26.637531,-12.986176,-9.676786,-16.830658,-11.603317,-8.247602,-12.719292,-15.799902,-18.108364,-24.284061,-20.901218,-17.893007,-23.53085,-21.954988,-14.06826,-12.848745,-19.569529,-13.826933,-9.472284,-7.2379932,-7.3699493,-12.282753,-19.141068,-24.773144,-17.641449,-19.01464,-24.748837,-21.17703,-21.060127,-24.681726,-21.311962,-18.726164,-18.864153,-27.954641,-28.8566,-30.849514,-18.663872,-17.384,-35.62942,-21.049833,-23.354033,-18.643145,-23.94261,-20.356754,-17.031776,-19.298878,-28.377605,-36.10734,-18.713987,-16.208624,-20.745947,-31.270226,-21.520035,-17.706024,-15.320347,-14.712349,-19.858013,-19.712029,-19.562294
-31.525616,-24.023266,-18.492662,-22.812616,-26.797813,-25.257595,-16.666626,-21.014902,-23.570251,-18.03609,-12.573488,-14.240326,-20.653147,-20.060986,-20.499046,-17.696125,-19.016716,-18.030468,-19.446333,-19.287537,-24.094835,-24.465847,-24.234974,-22.954386,-20.30812,-31.229673,-23.599497,-26.164371,-24.323198,-13.69272,-13.619476,-19.811422,-19.296356,-19.201857,-20.061726,-20.440254,-22.09823,-20.11284,-16.197594,-23.878265,-23.720573,-21.751907,-18.076353,-24.948551,-31.342508,-27.217361,-27.932302,-27.66057,-21.766033,-23.370415,-24.886711,-16.283907,-20.84592,-28.429884,-25.426157,-39.55941,-29.677353,-22.905012,-25.661743,-16.10836,-16.372368,-18.23677,-16.909952,-20.520855,-19.020685,-20.581161,-15.791366,-18.314293,-20.099106,-17.519337,-30.07163,-23.095871,-21.829086,-24.29152,-23.807657,-18.68672,-18.971508,-18.454746,-20.078293,-18.245789,-19.380342,-16.723495,-18.533464,-17.433643,-16.70272,-18.22764,-15.523163,-21.54335,-15.815838,-19.709843,-27.841032,-18.89656,-16.000546,-24.505024,-26.398872,-18.55445,-24.184258,-25.493822,-22.030416,-19.425499,-21.523197,-27.523197,-19.079033,-18.203083,-26.53372,-29.53535,-18.206161,-19.350521,-22.72816,-22.115044,-22.829273,-18.741674,-16.753853,-16.141142,-19.654331,-20.77094,-17.398851,-19.739532,-21.554594,-26.414328,-23.187931,-28.701136,-24.98328,-22.142464,-21.829502,-24.740791,-21.688717,-21.24138,-19.150135,-19.210934,-28.846148,-22.991333,-20.779438,-28.313208,-18.74684,-12.069313,-13.128475,-11.053703,-10.707466,-24.013165,-20.461763,-33.81961,-22.45266,-19.977451,-22.602901,-31.44572,-19.658764,-15.843419,-17.054108,-14.098406,-12.453548,-15.591504,-14.596605,-8.9723835,-14.105679,-30.756142,-21.798882,-27.898144,-20.37296,-20.923512,-21.752785,-21.410667,-30.11417,-18.311613,-17.124428,-22.476585,-21.231464,-23.476227,-24.745705,-28.166368,-17.435347,-19.984127,-26.695614,-33.56482,-21.50838,-19.521214,-26.695215,-16.504498,-19.06196,-25.139168,-19.58039,-16.639486,-23.281034,-26.093708,-25.593338,-22.569092,-29.13523,-25.381111,-20.511398,-22.51715,-30.694502,-23.292149
-32.41231,-26.744036,-19.641306,-21.034153,-24.497387,-21.099567,-15.951302,-17.715754,-18.946972,-17.742435,-14.495766,-14.7951565,-19.847895,-20.480293,-21.415134,-16.781918,-17.072308,-20.682192,-21.823534,-21.031757,-21.54288,-20.953354,-22.941639,-21.786978,-21.199392,-29.208311,-24.111366,-23.462498,-20.07816,-13.283419,-14.306314,-22.28819,-21.204372,-21.839563,-19.376211,-20.031485,-22.120922,-17.306232,-17.185486,-24.352348,-23.46454,-20.957275,-19.132439,-25.169594,-33.778904,-29.048553,-27.782787,-29.973898,-22.470451,-22.835274,-24.233654,-15.89741,-20.38044,-28.243008,-21.978556,-26.623306,-26.156021,-20.97007,-21.58673,-16.872414,-18.81305,-16.117794,-15.945797,-20.939106,-17.739065,-18.646645,-16.937077,-18.755472,-20.796303,-17.942076,-24.6317,-23.317036,-21.200672,-25.151085,-24.053001,-18.653519,-19.74102,-16.382732,-21.523066,-19.211681,-21.730225,-17.402557,-20.186592,-16.850578,-16.628296,-17.909813,-14.99821,-17.896725,-12.246143,-15.224874,-20.835,-21.253704,-16.332266,-22.043165,-23.77136,-18.548649,-25.240255,-27.366653,-24.22284,-20.970726,-20.967278,-23.617992,-19.654488,-20.006666,-24.381569,-27.657907,-18.87251,-21.421486,-22.911581,-24.480682,-24.65104,-20.4335,-19.281929,-17.821587,-21.069443,-22.509907,-17.712505,-21.462181,-21.688105,-26.336533,-23.471298,-29.024124,-25.44898,-22.757774,-22.981684,-26.56099,-22.929554,-24.021128,-19.929657,-17.709408,-23.542833,-21.534252,-21.254898,-28.025932,-20.959166,-13.513247,-15.052518,-12.309196,-12.117399,-20.568026,-18.849758,-29.542278,-21.198809,-20.593044,-22.720455,-26.161041,-18.995686,-17.416988,-19.689724,-15.367158,-14.217625,-17.357353,-13.820427,-10.489239,-16.264847,-24.949142,-22.70122,-22.481552,-17.875183,-20.880682,-22.864326,-22.471443,-24.78112,-17.727993,-17.46848,-22.919348,-20.18131,-23.958813,-24.66373,-21.76762,-17.200886,-19.639984,-26.732344,-36.24688,-21.896828,-17.67846,-20.89833,-16.391197,-20.146738,-24.990004,-19.362083,-16.533865,-22.68218,-27.582281,-27.70137,-23.506031,-24.767788,-20.705183,-17.2893,-19.760292,-28.501162,-23.643597
-32.906357,-35.729374,-21.338007,-19.233778,-22.464521,-18.379772,-14.921429,-15.205143,-16.09462,-17.070751,-19.183872,-15.526235,-18.78566,-20.631142,-22.275974,-15.66382,-15.279118,-34.95938,-25.894865,-23.517765,-19.141106,-18.208794,-21.287907,-20.012398,-22.04209,-26.789276,-24.26877,-21.159071,-17.341711,-12.656563,-15.179188,-39.50391,-25.645267,-37.14958,-18.507896,-19.441422,-21.955004,-15.0719385,-18.760723,-24.158905,-22.919266,-19.957058,-20.695145,-25.007717,-39.08185,-32.616226,-27.404724,-38.589924,-23.297392,-22.059595,-23.389242,-15.161432,-19.392097,-27.903078,-19.480694,-22.91111,-23.64787,-19.187408,-18.630268,-17.559383,-34.580044,-14.238329,-14.773905,-21.099943,-16.364918,-16.847488,-18.828766,-19.26223,-21.392403,-18.37249,-21.529804,-23.355127,-20.39454,-26.160223,-24.064499,-18.388943,-20.631939,-14.521137,-24.347218,-20.503258,-30.545834,-18.303648,-23.529812,-16.08939,-16.306337,-17.005476,-14.128544,-15.367516,-9.7337265,-12.419418,-17.606668,-28.088655,-16.407564,-19.868965,-21.594105,-18.272505,-25.537184,-29.496513,-32.220795,-24.22002,-20.066658,-20.997385,-20.269833,-23.900196,-22.441149,-25.782896,-19.596771,-26.939247,-22.996197,-30.79652,-27.40748,-23.836084,-33.094254,-21.605833,-23.81858,-26.638542,-18.016712,-24.397991,-21.41449,-25.987528,-23.713638,-28.466349,-26.024578,-23.575233,-24.379269,-29.302992,-25.310513,-39.314575,-21.04189,-16.018555,-20.261368,-19.66207,-21.279469,-27.422146,-25.96363,-16.00462,-20.408152,-14.485699,-14.493195,-17.686058,-17.089947,-25.957638,-19.819157,-21.326157,-22.402287,-23.098936,-18.105728,-20.437057,-33.318203,-17.759857,-18.418772,-20.106636,-12.425819,-13.3240185,-22.648579,-21.668322,-24.071083,-19.316738,-15.744192,-20.680435,-24.581736,-24.07758,-21.76191,-16.92152,-17.768837,-23.125618,-18.989532,-24.547697,-24.435122,-18.503172,-16.704107,-19.128662,-26.234838,-39.65338,-22.077461,-15.934533,-17.78645,-16.048,-21.845509,-24.652287,-18.994705,-16.231213,-21.448977,-29.683773,-34.825287,-24.784237,-21.697277,-17.667244,-14.782625,-17.498055,-25.990578,-23.708857
-27.625593,-29.361439,-19.209587,-19.282692,-31.797531,-29.358036,-15.167011,-29.419144,-12.747625,-18.330528,-29.690855,-21.747246,-15.729774,-22.32454,-20.249718,-12.299944,-13.334906,-16.495672,-16.731895,-22.09158,-18.316257,-17.120213,-23.190613,-17.683086,-17.0261,-17.569134,-22.92192,-15.735235,-15.658031,-18.27982,-17.822021,-25.463634,-36.826424,-22.581581,-17.695988,-16.318525,-15.310119,-14.115555,-27.947227,-21.997536,-29.64835,-27.736294,-27.444532,-33.13312,-23.618896,-29.225466,-26.991169,-28.052849,-24.07813,-22.179035,-22.825123,-16.040638,-12.376682,-12.589651,-14.805304,-26.9537,-30.587969,-18.911753,-15.60522,-21.494045,-17.730434,-14.331694,-15.498674,-15.604486,-26.338444,-21.350925,-34.622734,-21.581451,-16.876652,-31.240614,-19.36231,-29.40778,-20.41456,-22.742826,-40.399208,-15.910582,-11.332119,-12.843054,-14.138933,-16.864498,-29.725891,-16.868906,-13.936909,-18.603725,-16.622223,-24.293732,-13.398151,-11.112684,-7.7820644,-8.011959,-18.070116,-17.665556,-12.418367,-15.879147,-16.305553,-15.856406,-26.302738,-23.120024,-23.542122,-28.763975,-18.305134,-16.34763,-19.19571,-19.881466,-18.171934,-28.478968,-18.265755,-16.981598,-21.121016,-21.27148,-16.941525,-16.881561,-23.45641,-22.292946,-21.341133,-28.86754,-18.144001,-16.840046,-20.301857,-24.57087,-20.49396,-26.145786,-32.20759,-39.23034,-22.547611,-23.004776,-22.466946,-19.883736,-26.147419,-12.418289,-12.516006,-20.48312,-20.678629,-15.822083,-15.210278,-22.569063,-19.319275,-11.266792,-11.513962,-12.488108,-9.872467,-14.897644,-13.707745,-15.585854,-16.044205,-15.868666,-12.726488,-12.536499,-18.892122,-17.650635,-22.673729,-21.192558,-13.479858,-15.224574,-18.660099,-16.241756,-16.305256,-12.718655,-16.39696,-16.700275,-19.309261,-23.487604,-16.117647,-19.24086,-19.604965,-15.984748,-26.177309,-24.552963,-23.164661,-18.163256,-22.282246,-33.79852,-20.863407,-25.146286,-16.962353,-12.141689,-18.39723,-17.323044,-18.36369,-29.167076,-24.399494,-19.97902,-19.637648,-23.867416,-36.00849,-25.763083,-22.90738,-17.019472,-12.682245,-16.393738,-38.801792,-20.20385
-25.774231,-23.591774,-17.273323,-15.66122,-20.854198,-25.089626,-17.21613,-11.695877,-12.984337,-18.495853,-19.917925,-27.516685,-20.161007,-21.341194,-28.837648,-16.592758,-17.283371,-18.062347,-12.35874,-21.069366,-13.627066,-15.212982,-24.825335,-22.125023,-27.423025,-14.492455,-17.804804,-17.619675,-11.361807,-12.02014,-14.352232,-12.824566,-14.362423,-13.9853115,-12.528769,-13.404545,-9.463829,-19.584993,-14.097778,-17.928295,-20.432343,-16.78806,-15.041884,-13.024935,-14.751846,-24.435848,-22.16407,-21.40678,-20.43453,-25.710865,-19.192093,-21.910725,-16.13081,-13.769024,-13.4091625,-20.648905,-24.103256,-25.53073,-16.915741,-23.471306,-30.71938,-14.336643,-15.7442875,-13.60397,-21.045744,-34.085514,-22.818962,-23.315847,-15.9914875,-20.618704,-25.876808,-17.454247,-23.437397,-19.317379,-15.856298,-14.668495,-18.987286,-19.19964,-19.28283,-20.085297,-22.305687,-14.271521,-17.499853,-28.771189,-21.997139,-14.494869,-10.977812,-14.474785,-10.621555,-16.708776,-9.158388,-9.301018,-17.08314,-12.177731,-12.610317,-29.212551,-16.201351,-18.722092,-22.894945,-16.905453,-27.013931,-17.584965,-24.967274,-15.438448,-19.524174,-19.949203,-14.171177,-22.515999,-20.939384,-22.997097,-15.052411,-17.13586,-22.12708,-18.029457,-19.458704,-32.092133,-21.512058,-25.97565,-25.827293,-28.794292,-20.95809,-21.519035,-28.75016,-28.6773,-20.778122,-28.623323,-18.677794,-12.404047,-13.348871,-24.147816,-11.720627,-19.590206,-17.896893,-12.331247,-21.426386,-15.412703,-11.135778,-20.16921,-9.823563,-14.090437,-9.188736,-6.402729,-14.241461,-8.19429,-11.0826435,-12.936321,-16.440302,-9.290457,-7.0755997,-12.2751465,-11.428839,-12.651001,-14.29319,-15.548061,-17.29528,-11.626272,-9.22694,-17.998817,-20.098293,-21.063797,-17.491531,-24.23633,-13.245766,-18.063087,-23.145058,-14.342274,-18.436745,-21.452305,-24.151262,-23.040312,-26.245598,-27.071373,-21.342703,-13.72167,-13.743868,-21.427082,-12.450489,-12.068554,-17.656263,-22.596546,-17.348957,-20.293205,-19.147308,-21.863205,-17.50821,-21.280552,-22.932266,-19.098822,-15.491102,-27.771908,-18.158329,-18.881365
-24.976809,-21.920162,-17.030031,-14.663488,-15.8986,-17.137733,-13.586185,-10.172234,-13.345043,-20.319458,-18.572884,-20.800821,-19.150837,-20.935524,-25.499588,-18.11536,-17.715492,-14.627241,-10.593288,-12.55039,-11.299423,-13.20705,-18.939022,-18.418684,-17.365517,-12.594444,-13.018389,-12.689262,-9.881952,-9.345512,-9.717686,-9.469997,-9.852234,-10.076191,-9.87286,-9.224001,-7.5469265,-10.681957,-10.01103,-12.119045,-14.507317,-13.170769,-11.4335,-10.296427,-11.813301,-16.537508,-17.871962,-17.532696,-16.819698,-17.744888,-16.71066,-18.064442,-17.317862,-14.629526,-12.924931,-18.722172,-21.354336,-20.684214,-15.545189,-17.853878,-18.18692,-12.31702,-11.644682,-11.121216,-15.71464,-22.787954,-23.506838,-19.810963,-14.726736,-17.370686,-20.726162,-16.78321,-18.111624,-15.143745,-13.265337,-15.086227,-20.241873,-17.634396,-16.985783,-18.511166,-19.242365,-13.687731,-16.972923,-26.24966,-20.393959,-13.120161,-8.954817,-9.712536,-10.20299,-12.444889,-7.7114277,-7.096321,-9.937063,-9.798168,-12.037689,-19.526148,-14.74629,-15.440334,-16.496876,-14.151274,-16.719488,-16.196598,-18.492199,-14.392624,-14.885778,-14.796988,-13.203032,-17.873924,-18.911245,-18.730116,-14.536047,-18.147266,-23.7266,-18.380753,-18.263363,-22.401539,-20.787994,-27.40284,-27.699808,-30.383556,-21.259895,-18.421707,-20.896856,-22.610579,-20.792055,-22.701984,-16.994148,-11.393,-10.575947,-14.140999,-10.689503,-13.513359,-13.570126,-12.422552,-16.538643,-11.9582405,-8.503233,-10.799398,-8.258751,-9.476109,-6.5835495,-3.9668903,-6.7605133,-6.197529,-7.7091465,-8.5657215,-8.528587,-6.119644,-4.9639854,-6.570389,-6.905491,-8.346842,-10.02389,-11.198601,-12.397732,-9.349365,-8.238613,-15.456532,-17.032398,-14.416634,-14.530336,-17.373383,-12.200571,-13.49637,-14.974373,-13.155132,-17.13818,-18.723167,-19.285934,-18.919477,-20.072392,-20.68996,-17.773232,-12.382393,-12.316502,-14.698725,-10.297232,-10.348356,-14.430836,-16.81459,-14.846245,-15.695568,-15.599478,-16.135662,-14.974585,-16.556057,-17.618292,-16.120459,-14.471172,-19.006784,-17.285126,-18.849205
