-44.073555,-21.297815,-20.32198,-27.232569,-26.069489,-16.964195,-4.7625046,-3.7402382,-3.1317215,-4.0381527,-3.3854027,-2.6813374,-20.561523,-35.029995,-19.333942,-28.604849,-21.697018,-25.616734,-19.582497,-33.09857,-27.394218,-26.98618,-21.881247,-27.897617,-26.399548,-23.674309,-28.279097,-28.281273,-19.501408,-21.05171,-24.51221,-21.57447,-28.343582,-21.075745,-28.703445,-25.008835,-19.892006,-18.016018,-6.7445984,-3.6357346,-3.6331348,-3.6329613,-3.6257133,-3.6207447,-3.4328384,-23.499512,-26.629055,-24.41566,-25.011932,-22.847887,-26.216795,-27.013487,-27.685543,-29.300478,-26.86549,-19.60353,-21.882427,-29.204533,-22.992498,-22.998894,-29.268879,-25.300201,-25.80565,-23.321976,-23.978249,-27.156544,-31.692898,-24.76669,-24.589676,-25.777378,-26.500795,-22.782818,-27.888554,-27.522316,-25.65897,-24.597424,-24.920778
-42.18653,-22.103996,-26.201548,-24.636677,-20.688465,-21.0111,-10.6130905,-31.382866,-26.481548,-23.89428,-23.27248,-11.125067,-24.466236,-22.466303,-19.694479,-35.841106,-21.027819,-29.683662,-25.077301,-21.962122,-24.557882,-23.948431,-19.591385,-26.046326,-30.98987,-22.332558,-24.29767,-27.107183,-23.054535,-25.10727,-33.808567,-27.718882,-28.66506,-25.051281,-24.761396,-27.612747,-24.202908,-19.486313,-19.962917,-54.24645,-54.47842,-56.077698,-53.505272,-80.0,-11.251717,-19.961039,-23.29639,-25.490948,-22.27102,-26.151695,-20.539011,-27.7133,-24.468866,-25.018063,-25.321337,-18.332184,-20.595835,-34.009083,-27.456532,-20.631493,-30.291784,-23.43153,-32.8438,-19.97943,-18.264565,-27.584795,-28.013214,-19.803347,-17.267744,-25.749525,-26.487955,-19.671986,-28.637981,-25.555452,-20.910332,-21.966106,-25.948914
-41.759155,-19.841278,-27.873648,-21.739887,-19.996946,-23.439701,-16.084076,-29.734356,-26.23648,-25.757214,-28.668364,-17.042835,-20.508656,-22.61647,-22.563086,-30.365807,-23.95459,-24.38586,-30.466972,-18.101307,-22.88414,-19.254707,-26.541529,-21.670685,-28.51648,-23.525583,-27.54641,-24.031244,-25.074686,-32.145706,-31.338911,-28.888079,-26.121975,-26.786781,-24.387482,-26.082027,-24.801159,-26.219822,-26.61089,-46.415726,-46.5373,-47.342484,-54.850624,-80.0,-17.920696,-21.98433,-24.592155,-22.775236,-18.321945,-23.47882,-20.629131,-24.377424,-23.065414,-27.435358,-25.474815,-22.500381,-22.279448,-24.261452,-22.091602,-26.631222,-35.375412,-26.692158,-32.426678,-25.290836,-25.339949,-22.801216,-25.461828,-23.635395,-17.059496,-24.485508,-19.799126,-25.306831,-29.97187,-24.282215,-23.774605,-23.65047,-25.79364
-33.909836,-23.54694,-26.048077,-17.9586,-19.222202,-21.010166,-18.174686,-26.70718,-30.339344,-32.845047,-29.15517,-17.68171,-18.54536,-28.27313,-23.41016,-22.585875,-28.391436,-22.568916,-33.07325,-20.170727,-22.056566,-19.425491,-26.927351,-20.28193,-21.87894,-21.667063,-27.007511,-21.23196,-21.294922,-21.024807,-31.700397,-21.041878,-23.581642,-25.277813,-26.259687,-24.877537,-26.06718,-23.927837,-24.214947,-48.22992,-48.020275,-46.856,-54.75384,-80.0,-25.453918,-22.05349,-22.014118,-21.241642,-21.626034,-21.770943,-24.271198,-24.060583,-24.726929,-24.27821,-27.561007,-24.351665,-22.108955,-20.881912,-22.268272,-26.201357,-24.596176,-20.602127,-27.254555,-23.024578,-25.194517,-20.376516,-28.964245,-24.916489,-19.525639,-20.083885,-21.9236,-26.256962,-21.561241,-25.310211,-24.819998,-24.292652,-21.018864
-30.979675,-19.962753,-23.499468,-23.746323,-22.978487,-25.1103,-18.801525,-21.766949,-28.958916,-34.051212,-30.534262,-17.546791,-23.002645,-23.426289,-23.43583,-25.44395,-26.797552,-26.840017,-27.372347,-21.073444,-22.42389,-18.54483,-21.563354,-19.674946,-23.767185,-19.411236,-29.926798,-20.179535,-25.509258,-22.12228,-26.586123,-18.984024,-27.079891,-25.962591,-22.168465,-24.67479,-28.05368,-21.559793,-22.389404,-50.045376,-49.687622,-48.552147,-54.673065,-80.0,-28.696836,-23.687096,-18.713001,-25.264439,-25.122574,-22.914574,-29.17855,-23.74594,-23.153244,-27.842081,-27.441566,-19.3,-22.72218,-21.322977,-26.995201,-24.163427,-22.181875,-25.163,-30.8748,-21.971527,-24.25121,-23.305908,-29.394646,-27.116339,-26.045784,-19.243923,-31.585173,-23.048294,-18.156609,-23.816061,-24.691124,-22.987194,-25.478825
-29.307285,-18.961016,-20.680176,-30.855913,-27.155626,-29.551096,-21.739609,-24.205574,-31.482677,-30.401627,-32.196663,-17.954107,-27.971792,-22.141212,-21.808727,-26.931377,-22.03154,-19.968359,-24.706303,-20.854134,-25.654194,-18.882988,-23.762989,-19.592436,-32.536564,-21.039177,-28.290836,-20.676413,-29.05446,-27.164244,-24.708906,-22.531519,-25.430878,-27.295692,-25.250816,-20.557722,-28.042873,-28.804455,-26.887173,-43.965504,-43.962936,-43.882153,-55.148743,-80.0,-26.34378,-21.792845,-20.223013,-26.69965,-27.381088,-21.984034,-22.696688,-24.066216,-26.277498,-24.665308,-25.526611,-24.924667,-25.269138,-24.989868,-20.275974,-24.16563,-22.407349,-22.103783,-31.0768,-26.038593,-18.394695,-25.733997,-25.048557,-22.845785,-24.821281,-15.996845,-32.437492,-24.371042,-16.751429,-24.965527,-26.49392,-24.597952,-26.089197
-29.098179,-24.619165,-22.824429,-21.579006,-24.090836,-26.027035,-21.721256,-27.483036,-31.341095,-31.875792,-35.192703,-17.311478,-23.330353,-34.173443,-22.506527,-26.671188,-24.83633,-22.577934,-23.033976,-25.869984,-25.776237,-22.661366,-23.04453,-22.86152,-22.274727,-24.49359,-30.091291,-20.161663,-28.093594,-26.598743,-23.668781,-20.708393,-27.204193,-31.97693,-28.4556,-23.577791,-21.224068,-29.31263,-24.040367,-49.02068,-49.325825,-51.34979,-55.751965,-80.0,-27.427586,-25.577679,-21.72365,-21.235584,-27.709095,-24.820885,-24.296055,-21.010046,-34.37121,-25.536264,-27.518253,-32.88941,-26.418215,-25.136063,-19.681908,-23.427986,-27.744581,-19.366383,-25.097418,-25.100235,-19.31279,-22.96333,-24.673656,-20.45744,-30.411098,-17.586277,-25.571745,-29.752913,-24.26995,-28.21576,-26.586266,-26.820847,-27.090717
-28.25373,-33.88034,-26.78572,-19.26179,-19.727325,-19.890675,-20.087893,-31.079784,-27.41201,-26.213417,-28.763983,-19.944704,-26.126045,-29.971006,-26.94275,-28.096663,-23.87629,-38.093227,-24.181816,-23.100147,-28.771145,-25.753414,-26.018833,-26.646416,-22.02874,-24.458023,-30.50145,-25.220638,-20.66539,-21.081259,-22.010202,-26.443733,-27.827908,-28.493095,-21.472198,-27.018385,-23.927505,-28.579224,-22.746655,-55.440193,-54.92025,-52.94178,-56.25961,-80.0,-30.14825,-26.88816,-29.122213,-23.93227,-23.809395,-23.333893,-26.200562,-21.923176,-39.655003,-24.341688,-30.322802,-33.027237,-22.210514,-24.241184,-24.928455,-25.37629,-28.157095,-23.480154,-21.837154,-25.295008,-29.089146,-20.591253,-22.13926,-22.072292,-34.596992,-21.858929,-28.87845,-23.743702,-32.059967,-23.507805,-22.516762,-25.938726,-24.116623
-25.388992,-25.713276,-24.004074,-25.927637,-21.9092,-18.770168,-20.832634,-35.10555,-24.591644,-25.066927,-22.299507,-20.03653,-22.559334,-25.735382,-27.600286,-22.2023,-21.80075,-25.370075,-25.542557,-26.21378,-23.883835,-27.155912,-29.352446,-26.369572,-25.944424,-23.719294,-33.050434,-23.360989,-20.540777,-21.011925,-23.01679,-26.336197,-28.24337,-26.41417,-17.834372,-28.095978,-31.322271,-23.114143,-26.78212,-52.943443,-53.25055,-55.585686,-54.237633,-80.0,-22.311512,-24.98128,-26.692202,-23.782003,-22.143719,-27.772392,-22.83368,-21.998016,-26.477749,-20.773054,-34.043285,-25.927786,-23.405375,-16.861492,-25.591372,-28.431173,-22.392147,-24.76257,-22.110826,-23.33608,-25.585962,-22.45354,-22.820845,-19.896873,-26.177433,-24.690527,-29.105368,-28.586042,-28.311546,-28.222427,-19.85545,-18.967646,-19.566202
-27.014032,-25.767681,-28.171473,-27.948719,-26.68776,-26.022387,-26.424,-33.0064,-30.960438,-24.116861,-24.940079,-24.408808,-19.951534,-34.789753,-33.16468,-27.280155,-24.117073,-22.410194,-28.850912,-27.32135,-22.4208,-30.688576,-28.510355,-26.817589,-26.53234,-23.416183,-25.443233,-21.950998,-27.003622,-22.575905,-28.054626,-21.435246,-25.17198,-27.807749,-23.886034,-26.215412,-25.735846,-20.354609,-23.16124,-54.529423,-54.672653,-55.325455,-53.39501,-80.0,-21.87207,-27.438248,-32.289463,-24.472853,-25.832256,-23.28894,-30.165024,-23.631752,-26.35579,-26.253437,-27.93024,-25.758644,-21.756905,-17.911762,-21.258814,-30.250273,-25.10622,-22.248472,-34.886417,-25.565,-27.094078,-22.636265,-19.582329,-20.010456,-21.404459,-24.42958,-30.685564,-28.201378,-25.190624,-28.616116,-27.926321,-23.863506,-17.561016
