-28.85869,-24.709621,-24.22728,-27.199013,-25.660542,-29.901207,-22.496326,-27.595798,-25.957367,-26.623857,-22.287716,-24.572332,-22.882256,-24.610155,-24.283949,-28.340591,-23.877071,-22.841793,-18.592514,-29.197687,-29.544327,-24.419931,-24.316498,-29.952164,-24.689808,-29.444052,-24.453419,-28.154457,-23.152494,-30.139067,-26.959858,-26.18914,-30.861155,-24.252266,-24.8527,-25.417522,-26.643333,-29.141577,-28.237259,-29.625797,-23.232475,-20.39201,-5.194809,-4.0797806,-3.6931953,-3.8806057,-3.9207535,-3.9036007,-3.9332466,-3.8104095,-4.14703,-3.997486,-3.9818077,-3.7583923,-3.8696632,-3.729124,-4.11948,-3.9018059,-3.2536469,-25.058224,-16.976255,-10.459808,-5.5241013,-4.716915,-3.9196625,-3.9335003,-3.9203644,-3.928028,-3.9275398,-3.9207935,-7.0939083,-28.870584,-24.739452,-24.586681,-28.368671,-26.654509,-24.151941,-25.458212,-27.757114,-21.641586,-25.474936,-24.6786,-28.361435,-31.32444,-31.69144,-31.982935
-37.282066,-28.042217,-23.388554,-24.090103,-24.825874,-27.97073,-23.785295,-29.881676,-21.416016,-27.498545,-31.695124,-26.899677,-25.595598,-32.7697,-27.407589,-29.294937,-30.281153,-27.126972,-28.979805,-30.3404,-29.875599,-27.762688,-29.592361,-25.953867,-23.858273,-28.462778,-24.187592,-31.343594,-20.799572,-31.577566,-22.159239,-23.47117,-27.267242,-25.632278,-28.795454,-29.956612,-29.484566,-26.212646,-31.434801,-28.765505,-37.49029,-24.863953,-11.209873,-31.615318,-30.01749,-31.503895,-38.824547,-32.426727,-31.873125,-32.25504,-32.622322,-35.901917,-31.478556,-34.839848,-28.383537,-31.709782,-32.65596,-25.026428,-14.201656,-27.172623,-29.07779,-35.82479,-23.847382,-19.004581,-60.19087,-60.14225,-59.988876,-61.97851,-62.31756,-59.956863,-13.836803,-31.355585,-29.422813,-26.936172,-25.27472,-28.462679,-22.902483,-32.68368,-32.55075,-28.240906,-26.617039,-30.40553,-27.00208,-28.187832,-28.31485,-27.537603
-38.022766,-31.94058,-27.921997,-26.56448,-25.300812,-27.044243,-29.557104,-33.254036,-20.358517,-27.043877,-28.057695,-27.391682,-30.959427,-27.592228,-32.4924,-30.178955,-33.46562,-28.72746,-31.813606,-32.201756,-39.849724,-27.71419,-30.696392,-24.719673,-31.828436,-22.545963,-25.52489,-26.804684,-24.26587,-29.340897,-21.491913,-20.85658,-26.965462,-25.987051,-29.61272,-25.22321,-29.740513,-32.396687,-27.327515,-27.372738,-25.691631,-28.745667,-15.562565,-30.00903,-32.38566,-29.989515,-33.690662,-39.18768,-34.31922,-32.07506,-33.688957,-31.77795,-30.115828,-34.70552,-30.798988,-29.179792,-34.81288,-29.19057,-18.558277,-33.65318,-25.39953,-36.024998,-25.26007,-20.988838,-57.193863,-56.272133,-59.402985,-57.22046,-56.94371,-59.280243,-21.140308,-38.660618,-27.737219,-23.472702,-25.702374,-24.39926,-25.77951,-26.317451,-33.974224,-31.032421,-28.295803,-29.08004,-24.73064,-28.739172,-24.252148,-34.14269
-36.56796,-25.7313,-26.048254,-30.69596,-34.573685,-26.394573,-29.679388,-29.567995,-25.354074,-24.106033,-24.379683,-26.716772,-29.484053,-30.191282,-28.992674,-26.834003,-32.242195,-31.26496,-37.402275,-26.512314,-28.382769,-25.384167,-25.340334,-25.540112,-28.741901,-24.196482,-29.654472,-27.513031,-27.15956,-26.679436,-26.88738,-22.148422,-23.067688,-26.18657,-31.440006,-20.986458,-26.367308,-25.635872,-26.823128,-26.107792,-25.996166,-26.22289,-16.690125,-24.789917,-25.531399,-32.67893,-33.334435,-31.297266,-30.158222,-30.662548,-29.991985,-29.987806,-31.235388,-37.305374,-34.327274,-29.898167,-31.85016,-39.02929,-20.143185,-30.592962,-30.534927,-38.325787,-35.379925,-20.568598,-57.19444,-58.745163,-54.94391,-56.61006,-56.687366,-54.913345,-25.50941,-30.46285,-25.813328,-23.517708,-35.470318,-24.043991,-26.531849,-20.68911,-26.6448,-28.663334,-31.211342,-25.430408,-24.146126,-31.89563,-26.640812,-29.193623
-36.64781,-24.90062,-28.958902,-27.611607,-32.125477,-26.988892,-33.744205,-20.731194,-24.59676,-19.277288,-20.065706,-28.606289,-25.105099,-21.863852,-18.675854,-25.01337,-31.91991,-22.632507,-22.445923,-25.453217,-28.187897,-20.328922,-19.64881,-21.120415,-19.00128,-21.94129,-30.839943,-30.491564,-26.93783,-23.378881,-37.06143,-25.774818,-24.899595,-24.663887,-26.313047,-22.301517,-30.24438,-22.394924,-32.371204,-26.159752,-29.48404,-27.218449,-20.396397,-24.187004,-22.774742,-27.431843,-33.050205,-25.964,-26.551483,-25.830563,-27.134586,-25.505241,-36.011696,-36.984005,-33.0295,-35.670757,-37.55838,-28.427128,-21.886631,-36.873455,-28.04012,-43.03923,-34.92514,-19.213135,-49.979095,-50.261723,-51.596756,-50.657417,-50.700336,-51.49769,-26.85698,-24.221355,-25.29728,-26.82379,-21.765892,-24.99187,-20.472742,-20.93187,-22.861294,-24.264198,-28.666168,-23.509338,-24.351538,-28.302425,-22.9375,-28.428553
-36.982224,-30.25586,-29.251865,-27.040287,-29.262177,-26.559961,-29.435492,-22.30882,-27.396864,-22.018984,-21.583694,-23.29995,-25.234838,-21.80186,-20.059034,-25.225471,-31.120657,-23.82409,-22.962353,-25.984093,-23.696423,-20.906166,-17.930634,-21.754887,-18.44521,-24.504742,-27.861305,-40.07673,-27.230936,-22.720112,-34.98743,-24.85332,-26.643047,-34.212254,-24.67656,-27.257607,-25.513313,-24.664646,-31.889446,-22.722702,-23.934574,-25.63857,-26.877222,-26.442635,-22.184875,-28.547874,-26.091888,-24.170837,-26.325645,-26.546057,-28.440523,-25.625822,-31.173304,-31.491863,-31.156061,-36.81083,-40.6871,-24.603546,-25.812855,-34.1603,-23.653782,-31.087929,-31.21257,-20.162691,-42.54207,-42.62194,-42.395496,-42.89587,-42.873077,-42.376602,-29.521637,-19.385666,-23.73856,-22.409378,-19.512512,-21.770603,-21.171976,-23.391937,-22.949238,-24.905016,-21.499989,-23.495758,-23.504877,-24.958595,-24.846535,-28.895163
-34.367245,-26.880272,-27.901443,-31.305656,-25.09871,-24.337923,-21.261303,-29.241957,-29.406775,-32.332233,-24.220013,-26.247105,-28.737541,-29.83977,-31.83193,-22.786316,-27.483826,-25.05835,-34.147465,-27.357132,-24.4469,-28.708866,-23.528559,-25.076126,-25.422785,-25.396578,-27.436075,-35.747955,-31.035118,-19.619173,-34.176857,-23.602615,-24.266127,-36.3411,-27.955666,-26.85409,-29.532598,-27.944887,-28.271616,-24.078783,-26.282866,-24.698475,-22.871624,-30.111809,-27.931444,-31.74961,-28.60091,-28.568329,-32.07038,-30.515665,-27.077688,-26.823956,-30.228626,-35.332504,-25.680115,-33.249287,-29.07806,-26.74944,-21.987116,-32.286274,-18.36997,-20.41763,-21.04171,-18.678223,-20.693705,-20.694868,-20.705505,-20.712214,-20.711868,-20.704296,-18.197372,-19.255943,-23.768131,-26.032627,-24.015202,-26.245857,-22.610413,-24.286892,-24.312881,-24.213322,-23.261497,-24.80442,-27.85176,-31.314384,-27.348274,-31.4872
-33.25923,-27.358711,-24.736237,-31.561577,-28.761791,-25.581757,-19.767239,-32.771557,-28.652819,-28.667543,-22.555546,-26.70815,-23.042404,-34.410446,-35.4439,-24.79884,-28.479326,-24.951513,-34.19534,-33.782593,-26.128082,-31.655571,-27.353027,-28.080994,-23.472767,-26.167324,-36.76221,-34.13897,-34.842236,-26.097681,-31.197784,-26.883415,-31.356842,-34.34777,-26.16742,-29.231548,-28.940136,-29.992851,-27.360744,-31.355865,-26.485199,-27.226753,-22.365585,-29.183104,-36.79556,-28.792435,-29.539394,-27.64692,-29.146347,-36.43271,-31.73768,-26.336891,-26.120483,-40.228683,-29.471811,-32.219196,-26.042217,-26.853268,-22.498337,-28.74525,-3.1409073,-3.5179806,-3.5774574,-4.090437,-3.2051678,-3.206503,-3.2079716,-3.209694,-3.209671,-3.207985,-11.665703,-22.337708,-23.884022,-26.526047,-27.325909,-27.387497,-27.162592,-28.32704,-25.263168,-23.993216,-25.711588,-27.430328,-25.963898,-27.289265,-23.844135,-30.159859
-26.009598,-30.198957,-25.289286,-22.416363,-27.394075,-26.914076,-19.426632,-29.594269,-24.813084,-30.21434,-25.836575,-23.977596,-23.664913,-25.777872,-24.659878,-25.573166,-22.416603,-27.576317,-28.88131,-26.701029,-28.30207,-29.636454,-32.795807,-33.4036,-21.487057,-31.065815,-25.959965,-26.610443,-24.454983,-26.049603,-23.476624,-25.909187,-34.749878,-24.802765,-26.83265,-24.610016,-31.659544,-28.75756,-32.66686,-28.457045,-20.71701,-32.084778,-25.349537,-31.839262,-30.42062,-28.8544,-27.226406,-29.939356,-32.82091,-30.928741,-27.996077,-29.27874,-24.15635,-29.41583,-31.016277,-29.415983,-24.290264,-24.10617,-20.877266,-23.065025,-0.19343948,-0.48394775,-0.28683472,-0.6910248,-0.0016365051,-0.0010375977,-0.00063323975,3.8146973e-06,-3.8146973e-06,-0.00061416626,-7.97591,-24.9911,-27.082895,-27.024632,-27.22115,-25.741268,-32.424793,-27.229034,-23.52025,-25.470444,-25.321354,-28.681704,-26.101128,-25.172932,-24.28616,-29.844135
-25.232124,-32.569897,-29.758385,-21.564257,-24.919552,-29.23048,-23.333487,-31.623604,-21.75455,-29.51424,-28.797894,-27.826035,-28.985764,-23.818363,-24.987026,-30.013239,-22.57765,-29.460075,-29.440838,-32.230484,-32.971313,-27.117775,-32.26229,-28.649359,-27.975914,-25.421669,-26.26062,-23.560787,-26.360268,-23.875605,-29.200459,-27.262938,-34.93389,-28.859684,-25.15133,-26.556269,-28.155476,-23.05101,-33.032352,-31.281279,-23.059908,-30.66994,-25.080687,-31.792791,-34.018013,-31.436953,-29.612387,-33.106956,-35.296875,-32.686104,-29.518757,-33.637188,-29.255165,-27.04843,-27.730618,-25.33065,-25.897717,-23.690342,-24.903637,-22.30136,-13.928156,-15.401604,-14.432093,-14.377817,-13.936535,-13.9348545,-13.923391,-13.91814,-13.918255,-13.923964,-11.190529,-32.21784,-26.692553,-31.652847,-31.414774,-29.37747,-32.159023,-29.078316,-30.068943,-30.023794,-26.812843,-28.768637,-26.932165,-28.59742,-30.01271,-29.86892
