-15.980061,-14.897196,-15.028948,-18.75756,-14.848227,-15.498138,-16.765993,-15.220925,-15.020444,-14.437956,-13.993016,-14.656956,-18.85685,-16.767052,-14.846115,-13.380238,-13.212086,-19.63257,-15.401714,-13.214863,-13.671211,-18.33568,-14.253817,-17.964464,-16.737354,-15.336583,-13.360422,-13.761538,-12.651625,-17.262373,-14.329608,-16.453197,-15.329371,-13.704491,-12.667786,-15.820131,-13.531784,-13.136314,-14.631695,-13.634275,-18.848417,-16.276325,-12.825502,-15.072467,-13.675636,-12.276955,-13.90288,-12.64188,-12.315369,-11.592138,-13.24029,-14.854638,-15.100359,-12.641439,-15.172619,-14.470457,-14.744798,-7.050867,-0.37586403,-0.32374763,-0.48666382,-0.41968536,-0.40966415,-0.37025452,-0.32689285,0.0,-0.2703514,-12.892218,-19.16352,-11.953436,-17.41076,-15.141123,-19.429352,-13.212437,-13.184607,-15.065605,-18.444014,-17.022873,-14.761688,-14.526368
-20.373127,-19.539097,-22.302338,-27.337524,-26.774353,-24.293873,-24.896933,-22.394833,-21.571068,-22.540022,-22.235895,-25.016851,-23.686964,-30.66391,-24.740786,-22.214005,-24.953812,-21.325043,-32.40287,-19.03955,-21.281734,-24.084175,-27.509283,-24.027159,-25.790073,-23.662848,-20.041336,-26.354143,-24.584389,-24.281094,-22.40772,-25.903744,-31.22415,-23.164577,-22.844841,-19.05869,-22.070532,-29.49355,-28.37241,-27.131517,-20.774632,-25.679184,-23.111824,-27.731234,-28.008806,-25.126026,-23.798817,-25.21079,-25.555962,-22.404194,-22.509716,-25.05713,-30.08017,-24.638649,-18.03299,-21.222649,-26.625813,-11.178822,-34.564064,-32.159428,-28.66237,-28.981379,-27.609245,-29.06446,-26.027359,-23.695246,-26.163475,-19.828236,-26.204796,-27.088148,-21.374577,-27.183117,-24.65091,-19.736694,-18.195383,-26.57406,-27.516836,-24.042492,-25.112759,-22.889805
-28.776861,-21.904953,-22.699543,-31.628107,-25.29211,-21.11506,-19.417294,-28.132545,-24.811672,-28.919842,-20.753841,-23.805021,-27.419888,-27.741295,-21.309628,-27.75278,-22.663403,-23.243143,-30.087442,-22.572968,-24.016098,-20.6358,-21.018978,-24.664852,-33.011715,-22.54765,-25.406706,-25.297031,-21.143534,-24.695084,-22.047207,-26.146145,-28.857399,-19.003405,-25.988466,-23.911152,-27.208462,-24.420242,-27.023235,-26.674984,-23.887053,-29.174942,-18.850212,-24.546196,-25.557487,-23.504318,-24.967825,-26.201189,-29.014687,-34.13337,-24.612831,-30.773275,-27.413511,-22.75915,-20.814474,-30.452322,-26.452219,-18.459095,-34.989635,-26.221977,-29.89138,-31.251032,-26.228924,-25.89812,-30.426302,-27.567348,-25.357374,-23.02504,-28.912664,-30.263182,-22.120285,-26.794374,-28.160316,-25.829634,-28.104076,-26.130318,-27.572245,-30.08754,-22.572037,-24.846302
-29.048923,-23.812521,-20.647495,-26.676144,-20.754868,-22.103704,-21.445343,-29.901283,-29.571064,-30.927517,-23.416012,-27.21694,-24.858828,-25.661098,-24.535053,-25.842888,-27.06375,-24.805767,-22.487522,-23.00843,-26.446598,-20.188457,-18.327822,-27.683363,-26.46787,-28.291843,-25.321995,-24.03389,-19.788733,-33.068726,-27.344439,-33.408337,-26.064602,-23.16119,-26.737541,-29.790693,-24.94575,-24.018925,-21.353962,-24.532307,-28.083414,-21.858894,-21.507822,-29.253443,-21.872868,-25.383116,-33.611214,-28.457544,-30.437407,-24.521517,-31.20887,-25.469667,-25.467556,-27.82775,-24.969627,-21.67905,-19.859138,-17.906797,-30.183928,-26.073162,-31.852661,-24.989016,-27.634428,-28.476284,-31.146292,-33.081795,-24.06386,-19.677206,-29.200594,-28.835217,-24.667435,-21.41704,-24.31847,-24.97368,-29.57424,-34.008793,-23.235306,-22.637093,-24.989397,-26.13095
-31.455711,-25.597406,-26.454863,-24.021446,-24.75124,-22.152748,-28.215115,-31.17639,-31.76807,-28.624542,-24.293934,-21.77216,-25.041693,-21.952732,-27.245724,-21.690062,-26.867228,-21.442234,-24.832355,-28.880491,-30.069118,-17.86045,-21.637815,-25.918224,-28.031498,-28.23925,-22.198486,-27.702524,-22.569252,-28.082005,-30.861542,-28.069572,-28.40065,-27.19414,-28.790585,-25.205292,-22.978474,-25.685495,-21.933155,-26.69181,-29.170856,-23.467937,-29.814438,-30.556728,-22.14039,-25.135345,-34.644768,-23.093271,-26.31184,-20.371033,-25.961243,-29.278189,-23.524284,-27.75261,-29.852629,-20.79157,-23.480112,-20.525269,-31.437954,-31.992672,-31.49186,-27.028158,-31.799702,-29.540024,-34.61553,-28.234152,-25.194519,-23.650925,-27.586973,-30.302761,-29.301811,-19.448896,-20.296871,-25.908998,-27.941689,-31.854162,-25.318897,-23.943394,-23.544268,-23.313152
-31.183325,-29.863054,-25.130775,-23.411724,-28.610548,-22.184372,-31.298367,-21.4686,-27.03004,-25.621914,-25.632227,-20.073786,-31.108858,-26.65574,-22.64888,-24.712849,-22.60573,-28.08881,-24.906443,-27.789854,-26.512331,-21.119375,-21.707317,-23.838482,-23.646622,-34.045,-22.74556,-31.64844,-23.915314,-25.39539,-26.690662,-28.417261,-31.092829,-22.932175,-29.970137,-25.857811,-27.318888,-29.039547,-26.221798,-25.657848,-30.149479,-25.628319,-28.374369,-24.852911,-22.818966,-26.278378,-28.594002,-26.92519,-22.774862,-22.235443,-21.43761,-26.727407,-26.462152,-27.264091,-34.85123,-21.873592,-23.350279,-22.801865,-31.952766,-33.65716,-29.536343,-29.300634,-31.814243,-30.325499,-28.850945,-32.239815,-22.729393,-23.668911,-26.722141,-25.72699,-29.537802,-25.842703,-22.744076,-34.54132,-22.049122,-28.688797,-28.226225,-25.496044,-22.926851,-26.652466
-25.909748,-32.06203,-26.439959,-20.005592,-22.474434,-24.905462,-24.537134,-19.25473,-27.35051,-26.547937,-24.015406,-21.400383,-25.332376,-24.69934,-23.2434,-26.002552,-23.086018,-29.35799,-23.576561,-26.395767,-22.365059,-27.530071,-19.928831,-21.045326,-26.04789,-26.26146,-19.352238,-31.516657,-21.03755,-25.19503,-24.439114,-27.566952,-29.799887,-25.862526,-24.714252,-26.541916,-31.752394,-26.093374,-27.16176,-26.369127,-25.168663,-25.625652,-25.86135,-23.252182,-24.560928,-27.42827,-25.49589,-21.314362,-20.787987,-25.633493,-23.690351,-26.11555,-27.106352,-31.987703,-31.962246,-19.738033,-25.940691,-24.592033,-33.628647,-34.07421,-32.032402,-27.570234,-30.666721,-27.68265,-30.812733,-31.077763,-24.1422,-22.785727,-20.794518,-27.68727,-32.43111,-35.22872,-24.73606,-29.54275,-21.792862,-29.841238,-28.12015,-26.905382,-23.947208,-21.564022
-27.462713,-28.571022,-31.066292,-21.516232,-23.316917,-27.340862,-22.62514,-29.17123,-26.086422,-27.286304,-22.596235,-23.887938,-20.379292,-25.253025,-22.855076,-27.485455,-27.099876,-24.097431,-26.426617,-28.33179,-25.600126,-25.133492,-27.812057,-23.15065,-27.943762,-25.20709,-20.971718,-28.316221,-25.736858,-31.458393,-25.76336,-26.365234,-35.77756,-24.18325,-20.794704,-26.73684,-23.52784,-23.869505,-32.68645,-20.582659,-34.218544,-31.143463,-34.482746,-25.899916,-26.557606,-34.78832,-33.041916,-23.996307,-28.968946,-24.890606,-24.420479,-24.879656,-23.39397,-30.490946,-26.530338,-18.587334,-26.194307,-19.49129,-32.946392,-34.0022,-33.23683,-28.604052,-29.295057,-36.896507,-34.693066,-30.976841,-27.69122,-19.9017,-22.85067,-30.658049,-26.429407,-27.41249,-25.280027,-23.325228,-26.248459,-25.06065,-28.313456,-22.786621,-27.483532,-20.836761
-34.166107,-25.18521,-26.331036,-20.899136,-29.98537,-27.709484,-18.774502,-27.322943,-27.12372,-21.16727,-20.979366,-30.906029,-22.417345,-26.404049,-21.463299,-28.426548,-26.37915,-27.304564,-23.130323,-25.83055,-28.132343,-21.564005,-24.714617,-20.156574,-24.9029,-24.910225,-20.823433,-30.702295,-22.962048,-20.590439,-25.834648,-18.504862,-27.950468,-25.102879,-19.159407,-18.990723,-21.979008,-17.175226,-27.464106,-22.27156,-26.92815,-22.750463,-24.063686,-25.111927,-23.250458,-24.186918,-27.160498,-23.940125,-26.645298,-25.66818,-25.645716,-32.13965,-27.179302,-26.102642,-21.51786,-19.620869,-28.507366,-20.566818,-35.01258,-35.7337,-35.588573,-28.147089,-29.143173,-32.912144,-35.267624,-31.096891,-26.867386,-21.26469,-22.464258,-26.968824,-22.980015,-27.130272,-21.99184,-25.102072,-21.675766,-25.227634,-27.655663,-22.744635,-25.008091,-24.848858
-27.650524,-25.524559,-30.28047,-29.819134,-25.068224,-23.791618,-23.653196,-24.574417,-25.952305,-29.8119,-24.77759,-28.27733,-28.991646,-26.507607,-25.316973,-29.737343,-30.008781,-27.579918,-26.68748,-26.895721,-25.558321,-26.00289,-25.05766,-20.19823,-25.213396,-29.28208,-19.088615,-27.189442,-22.345192,-22.067898,-31.772202,-25.388836,-20.998474,-24.703552,-21.866264,-21.377304,-25.430397,-17.96726,-25.567692,-25.397303,-22.332615,-24.99367,-20.300156,-26.441906,-23.259281,-22.84448,-27.540644,-23.416183,-26.345566,-29.284433,-26.612467,-24.501316,-31.814878,-27.45976,-25.524557,-27.701015,-24.336555,-24.906857,-29.779516,-34.04244,-32.06707,-28.550123,-37.844753,-33.99922,-33.137993,-34.313465,-37.544765,-26.71094,-26.599436,-24.232752,-27.886715,-24.975506,-30.048054,-24.675537,-23.122732,-23.693104,-25.094978,-24.922703,-24.230423,-24.055557
